Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
080510 - Oranges,,16.50,16.50,27,24,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,China
080540 - Grapefruit,"46,915",1.93,1.93,3,,,,China
080590 - Other,"3,550",14.90,14.90,1,,,,China
080610 - Fresh,,18.03,18.03,10,7,,,China
080620 - Dried,"351,212",2.80,2.80,6,,,,China
080711 - - Watermelons,57,10.30,10.30,1,,,,China
080719 - - Other,68,10.30,10.30,1,,,,China
080720 - Papaws (papayas),125,2.00,2.00,1,,,,China
080810 - Apples,"744,679",,,13,13,,,China
080820 - Pears and quinces,"556,383",8.40,8.40,9,8,,,China
080910 - Apricots,,,,5,5,,,China
080920 - Cherries,,,,14,14,,,China
"080930 - Peaches, including nectarines",,,,10,10,,,China
080940 - Plums and sloes,,14.00,14.00,5,4,,,China
081010 - Strawberries,510,12.60,12.60,3,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.35,10.35,2,,,,China
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","133,125",4.50,4.50,4,,,,China
081050 - Kiwifruit,,10.03,10.03,3,,,,China
081090 - Other,"137,003",6.97,6.97,3,,,,China
081110 - Strawberries,"1,120,636",19.80,19.80,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","49,546",16.50,16.50,7,1,,,China
081190 - Other,"1,317,165",15.26,15.26,10,2,,,China
081210 - Cherries,,9.90,9.90,1,,,,China
081220 - Strawberries,919,9.90,9.90,1,,,,China
081290 - Other,"9,662",9.63,9.63,8,,,,China
081310 - Apricots,"110,660",6.30,6.30,1,,,,China
081320 - Prunes,"29,814",10.80,10.80,1,,,,China
081330 - Apples,"2,881,754",5.60,5.60,1,,,,China
081340 - Other fruit,"3,914,286",3.78,3.78,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"45,985",8.14,8.14,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","27,637",1.80,1.80,1,,,,China
,1996,"39,996,824",8.64,8.64,220,109,,,China
080111 - - Desiccated,,0.00,0.00,1,,,,China
080119 - - Other,"9,942",0.00,0.00,1,,,,China
080121 - - In shell,,0.00,0.00,1,,,,China
080122 - - Shelled,,0.00,0.00,1,,,,China
080131 - - In shell,,0.00,0.00,1,,,,China
080132 - - Shelled,"360,520",0.00,0.00,1,,,,China
080211 - - In shell,,3.25,3.25,2,,,,China
080212 - - Shelled,"69,366",2.90,2.90,2,,,,China
080221 - - In shell,,3.70,3.70,1,,,,China
080222 - - Shelled,,3.70,3.70,1,,,,China
080231 - - In shell,"578,600",6.70,6.70,1,,,,China
080232 - - Shelled,"15,459,994",7.00,7.00,1,,,,China
080240 - Chestnuts (Castanea spp.),"101,072",6.50,6.50,1,,,,China
080250 - Pistachios,"37,064",1.90,1.90,1,,,,China
080290 - Other,"13,414,629",1.20,1.20,5,,,,China
"080300 Bananas, including plantains, fresh or dried",,18.70,18.70,3,1,,,China
080410 - Dates,"280,818",10.60,10.60,1,,,,China
080420 - Figs,"100,831",7.90,7.90,2,,,,China
080430 - Pineapples,"35,655",7.90,7.90,1,,,,China
080440 - Avocados,"35,096",5.00,5.00,3,,,,China
"080450 - Guavas, mangoes and mangosteens",673,4.00,4.00,1,,,,China
080510 - Oranges,"11,771",17.13,17.13,27,24,,,China
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,China
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,China
080540 - Grapefruit,"27,477",1.93,1.93,3,,,,China
080590 - Other,,14.90,14.90,1,,,,China
080610 - Fresh,,18.03,18.03,10,7,,,China
080620 - Dried,"272,183",2.80,2.80,6,,,,China
080711 - - Watermelons,470,10.30,10.30,1,,,,China
080719 - - Other,,10.30,10.30,1,,,,China
080720 - Papaws (papayas),,2.00,2.00,1,,,,China
080810 - Apples,"59,907",,,13,13,,,China
080820 - Pears and quinces,"821,795",8.40,8.40,9,8,,,China
080910 - Apricots,,,,5,5,,,China
080920 - Cherries,,,,14,14,,,China
"080930 - Peaches, including nectarines",,,,10,10,,,China
080940 - Plums and sloes,,14.00,14.00,5,4,,,China
081010 - Strawberries,,13.10,13.10,3,1,,,China
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.75,10.75,2,,,,China
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,China
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","404,822",4.65,4.65,4,,,,China
081050 - Kiwifruit,"26,779",10.30,10.30,1,,,,China
081090 - Other,"115,281",8.30,8.30,3,,,,China
081110 - Strawberries,"439,613",20.55,20.55,3,1,,,China
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","35,718",17.12,17.12,7,1,,,China
081190 - Other,"797,035",16.14,16.14,10,2,,,China
081210 - Cherries,,10.30,10.30,1,,,,China
081220 - Strawberries,,10.30,10.30,1,,,,China
081290 - Other,"1,232",10.05,10.05,8,,,,China
081310 - Apricots,"53,749",6.50,6.50,1,,,,China
081320 - Prunes,"66,065",11.20,11.20,1,,,,China
081330 - Apples,"2,183,627",6.40,6.40,1,,,,China
081340 - Other fruit,"4,049,209",4.13,4.13,6,,,,China
081350 - Mixtures of nuts or dried fruits of this Chapter,"88,489",8.59,8.59,7,,,,China
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","57,342",1.90,1.90,1,,,,China
