Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
610891 -- Of cotton,"55,645",,,1,1,,,European Union
610892 -- Of man-made fibres,"103,564",,,2,2,,,European Union
610899 -- Of other textile materials,"4,283",10.00,10.00,3,,,,European Union
610910 - Of cotton,"1,632,943",,,1,1,,,European Union
610990 - Of other textile materials,"994,461",,,5,5,,,European Union
611011 -- Of wool,"371,002",,,3,3,,,European Union
611012 -- Of Kashmir (cashmere) goats,"50,038",,,1,1,,,European Union
611019 -- Other,"8,033",,,1,1,,,European Union
611020 - Of cotton,"617,180",,,1,1,,,European Union
611030 - Of man-made fibres,"500,123",,,2,2,,,European Union
611090 - Of other textile materials,"138,307",,,1,1,,,European Union
611120 - Of cotton,"238,388",10.00,10.00,1,,,,European Union
611130 - Of synthetic fibres,"8,193",10.00,10.00,1,,,,European Union
611190 - Of other textile materials,"12,381",10.00,10.00,3,,,,European Union
611211 -- Of cotton,"3,802",10.00,10.00,1,,,,European Union
611212 -- Of synthetic fibres,248,10.00,10.00,1,,,,European Union
611219 -- Of other textile materials,339,10.00,10.00,4,,,,European Union
611220 - Ski suits,,10.00,10.00,6,,,,European Union
611231 -- Of synthetic fibres,301,10.00,10.00,1,,,,European Union
611239 -- Of other textile materials,"3,918",10.00,10.00,3,,,,European Union
611241 -- Of synthetic fibres,"21,635",10.00,10.00,1,,,,European Union
611249 -- Of other textile materials,"20,682",10.00,10.00,3,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","1,176",10.00,10.00,1,,,,European Union
611420 - Of cotton,"9,187",10.00,10.00,1,,,,European Union
611430 - Of man-made fibres,"23,716",10.00,10.00,2,,,,European Union
611490 - Of other textile materials,"24,981",10.00,10.00,2,,,,European Union
"611510 - Graduated compression hosiery (for example, stockings for varicose veins)","49,301",10.00,10.00,1,,,,European Union
"611521 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","1,194",10.00,10.00,1,,,,European Union
"611522 -- Of synthetic fibres, measuring per single yarn 67 decitex or more",,10.00,10.00,1,,,,European Union
611529 -- Of other textile materials,"20,080",10.00,10.00,4,,,,European Union
"611530 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","10,788",10.00,10.00,1,,,,European Union
611594 -- Of wool or fine animal hair,91,10.00,10.00,1,,,,European Union
611595 -- Of cotton,"12,953",10.00,10.00,1,,,,European Union
611596 -- Of synthetic fibres,"4,195",10.00,10.00,1,,,,European Union
611599 -- Of other textile materials,"509,281",10.00,10.00,2,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber","5,942",10.00,10.00,1,,,,European Union
611691 -- Of wool or fine animal hair,"1,583",10.00,10.00,1,,,,European Union
611692 -- Of cotton,"4,148",10.00,10.00,1,,,,European Union
611693 -- Of synthetic fibres,"22,001",10.00,10.00,1,,,,European Union
611699 -- Of other textile materials,"311,854",10.00,10.00,2,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","162,485",10.00,10.00,5,,,,European Union
611780 - Other accessories,"56,758",10.00,10.00,5,,,,European Union
611790 - Parts,"201,370",10.00,10.00,1,,,,European Union
,2006,"6,118,847",12.50,12.50,209,63,,,European Union
610110 - Of wool or fine animal hair,76,,,3,3,,,European Union
610120 - Of cotton,"2,223",,,1,1,,,European Union
610130 - Of man-made fibres,"1,810",,,2,2,,,European Union
610190 - Of other textile materials,"2,388",12.50,12.50,2,,,,European Union
610210 - Of wool or fine animal hair,"1,634",,,1,1,,,European Union
610220 - Of cotton,"5,323",,,1,1,,,European Union
610230 - Of man-made fibres,"5,832",,,2,2,,,European Union
610290 - Of other textile materials,"4,323",12.50,12.50,2,,,,European Union
610311 -- Of wool or fine animal hair,"1,213",12.50,12.50,1,,,,European Union
610312 -- Of synthetic fibres,"2,363",12.50,12.50,1,,,,European Union
610319 -- Of other textile materials,"9,173",12.50,12.50,4,,,,European Union
610321 -- Of wool or fine animal hair,,12.50,12.50,1,,,,European Union
610322 -- Of cotton,392,12.50,12.50,1,,,,European Union
610323 -- Of synthetic fibres,,12.50,12.50,1,,,,European Union
610329 -- Of other textile materials,"1,362",12.50,12.50,3,,,,European Union
610331 -- Of wool or fine animal hair,"3,334",12.50,12.50,1,,,,European Union
610332 -- Of cotton,"3,556",12.50,12.50,1,,,,European Union
610333 -- Of synthetic fibres,"5,909",12.50,12.50,1,,,,European Union
610339 -- Of other textile materials,"6,301",12.50,12.50,3,,,,European Union
610341 -- Of wool or fine animal hair,"5,217",12.50,12.50,1,,,,European Union
610342 -- Of cotton,"70,494",12.50,12.50,1,,,,European Union
610343 -- Of synthetic fibres,"19,411",12.50,12.50,1,,,,European Union
610349 -- Of other textile materials,"14,095",12.50,12.50,3,,,,European Union
610411 -- Of wool or fine animal hair,,12.50,12.50,1,,,,European Union
610412 -- Of cotton,"1,597",12.50,12.50,1,,,,European Union
610413 -- Of synthetic fibres,,12.50,12.50,1,,,,European Union
610419 -- Of other textile materials,"14,508",,,3,3,,,European Union
610421 -- Of wool or fine animal hair,,12.50,12.50,1,,,,European Union
610422 -- Of cotton,87,12.50,12.50,1,,,,European Union
610423 -- Of synthetic fibres,,12.50,12.50,1,,,,European Union
610429 -- Of other textile materials,53,12.50,12.50,3,,,,European Union
610431 -- Of wool or fine animal hair,"2,055",12.50,12.50,1,,,,European Union
610432 -- Of cotton,"35,253",12.50,12.50,1,,,,European Union
610433 -- Of synthetic fibres,"7,602",12.50,12.50,1,,,,European Union
610439 -- Of other textile materials,"15,814",12.50,12.50,3,,,,European Union
610441 -- Of wool or fine animal hair,"3,564",,,1,1,,,European Union
610442 -- Of cotton,"20,651",12.50,12.50,1,,,,European Union
610443 -- Of synthetic fibres,"40,463",,,1,1,,,European Union
610444 -- Of artificial fibres,"71,400",,,1,1,,,European Union
610449 -- Of other textile materials,"11,352",,,2,2,,,European Union
610451 -- Of wool or fine animal hair,"2,881",,,1,1,,,European Union
610452 -- Of cotton,"11,231",,,1,1,,,European Union
610453 -- Of synthetic fibres,"12,733",,,1,1,,,European Union
610459 -- Of other textile materials,"37,582",,,3,3,,,European Union
610461 -- Of wool or fine animal hair,"6,415",12.50,12.50,1,,,,European Union
610462 -- Of cotton,"55,422",,,1,1,,,European Union
610463 -- Of synthetic fibres,"24,430",,,1,1,,,European Union
610469 -- Of other textile materials,"17,691",12.50,12.50,3,,,,European Union
610510 - Of cotton,"177,199",,,3,3,,,European Union
610520 - Of man-made fibres,"3,120",,,2,2,,,European Union
610590 - Of other textile materials,"93,866",,,2,2,,,European Union
610610 - Of cotton,"239,453",,,1,1,,,European Union
610620 - Of man-made fibres,"226,863",,,2,2,,,European Union
610690 - Of other textile materials,"152,727",,,3,3,,,European Union
610711 -- Of cotton,"43,550",,,1,1,,,European Union
610712 -- Of man-made fibres,"4,299",,,2,2,,,European Union
610719 -- Of other textile materials,"9,997",12.50,12.50,2,,,,European Union
610721 -- Of cotton,"245,955",12.50,12.50,1,,,,European Union
610722 -- Of man-made fibres,242,12.50,12.50,2,,,,European Union
610729 -- Of other textile materials,,12.50,12.50,3,,,,European Union
610791 -- Of cotton,"5,754",12.50,12.50,2,,,,European Union
610792 -- Of man-made fibres,419,12.50,12.50,2,,,,European Union
610799 -- Of other textile materials,784,12.50,12.50,3,,,,European Union
610811 -- Of man-made fibres,"6,181",12.50,12.50,2,,,,European Union
610819 -- Of other textile materials,"2,071",12.50,12.50,3,,,,European Union
610821 -- Of cotton,"133,431",,,1,1,,,European Union
610822 -- Of man-made fibres,"466,694",,,2,2,,,European Union
610829 -- Of other textile materials,"15,401",12.50,12.50,2,,,,European Union
610831 -- Of cotton,"47,909",12.50,12.50,1,,,,European Union
610832 -- Of man-made fibres,"42,644",12.50,12.50,2,,,,European Union
610839 -- Of other textile materials,"27,950",12.50,12.50,2,,,,European Union
610891 -- Of cotton,"6,945",,,1,1,,,European Union
610892 -- Of man-made fibres,"5,387",,,2,2,,,European Union
610899 -- Of other textile materials,609,12.50,12.50,3,,,,European Union
610910 - Of cotton,"1,061,964",,,1,1,,,European Union
610990 - Of other textile materials,"485,122",,,5,5,,,European Union
611011 -- Of wool,"213,363",,,3,3,,,European Union
611012 -- Of Kashmir (cashmere) goats,"22,455",,,1,1,,,European Union
611019 -- Other,"17,182",,,1,1,,,European Union
611020 - Of cotton,"225,042",,,1,1,,,European Union
611030 - Of man-made fibres,"281,032",,,2,2,,,European Union
611090 - Of other textile materials,"26,038",,,1,1,,,European Union
611110 - Of wool or fine animal hair,271,12.50,12.50,1,,,,European Union
611120 - Of cotton,"166,063",12.50,12.50,1,,,,European Union
611130 - Of synthetic fibres,"8,864",12.50,12.50,1,,,,European Union
611190 - Of other textile materials,"22,112",12.50,12.50,3,,,,European Union
611211 -- Of cotton,207,12.50,12.50,1,,,,European Union
611212 -- Of synthetic fibres,,12.50,12.50,1,,,,European Union
611219 -- Of other textile materials,,12.50,12.50,4,,,,European Union
611220 - Ski suits,,12.50,12.50,6,,,,European Union
611231 -- Of synthetic fibres,571,12.50,12.50,1,,,,European Union
611239 -- Of other textile materials,"5,700",12.50,12.50,3,,,,European Union
611241 -- Of synthetic fibres,"35,159",12.50,12.50,1,,,,European Union
611249 -- Of other textile materials,"21,525",12.50,12.50,3,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.","3,340",12.50,12.50,1,,,,European Union
611410 - Of wool or fine animal hair,102,12.50,12.50,1,,,,European Union
611420 - Of cotton,"7,362",12.50,12.50,1,,,,European Union
611430 - Of man-made fibres,"5,974",12.50,12.50,2,,,,European Union
611490 - Of other textile materials,"38,272",12.50,12.50,2,,,,European Union
"611511 -- Of synthetic fibres, measuring per single yarn less than 67 decitex","2,026",12.50,12.50,1,,,,European Union
"611512 -- Of synthetic fibres, measuring per single yarn 67 decitex or more",,12.50,12.50,1,,,,European Union
611519 -- Of other textile materials,"57,395",12.50,12.50,4,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","27,028",12.50,12.50,2,,,,European Union
611591 -- Of wool or fine animal hair,"4,219",12.50,12.50,1,,,,European Union
611592 -- Of cotton,"29,160",12.50,12.50,1,,,,European Union
611593 -- Of synthetic fibres,"106,553",12.50,12.50,1,,,,European Union
611599 -- Of other textile materials,"92,642",12.50,12.50,2,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber","3,445",12.50,12.50,1,,,,European Union
611691 -- Of wool or fine animal hair,391,12.50,12.50,1,,,,European Union
611692 -- Of cotton,"2,156",12.50,12.50,1,,,,European Union
611693 -- Of synthetic fibres,"22,539",12.50,12.50,1,,,,European Union
611699 -- Of other textile materials,"152,107",12.50,12.50,2,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","251,111",12.50,12.50,5,,,,European Union
"611720 - Ties, bow ties and cravats","20,786",12.50,12.50,5,,,,European Union
611780 - Other accessories,"14,936",12.50,12.50,5,,,,European Union
611790 - Parts,"165,970",12.50,12.50,1,,,,European Union
,2005,"4,463,583",15.00,15.00,209,63,,,European Union
610110 - Of wool or fine animal hair,"2,092",,,3,3,,,European Union
610120 - Of cotton,"1,997",,,1,1,,,European Union
610130 - Of man-made fibres,"1,407",,,2,2,,,European Union
610190 - Of other textile materials,"102,672",15.00,15.00,2,,,,European Union
610210 - Of wool or fine animal hair,118,,,1,1,,,European Union
610220 - Of cotton,"10,065",,,1,1,,,European Union
610230 - Of man-made fibres,680,,,2,2,,,European Union
610290 - Of other textile materials,"1,349",15.00,15.00,2,,,,European Union
610311 -- Of wool or fine animal hair,"7,768",15.00,15.00,1,,,,European Union
610312 -- Of synthetic fibres,,15.00,15.00,1,,,,European Union
610319 -- Of other textile materials,"8,485",15.00,15.00,4,,,,European Union
610321 -- Of wool or fine animal hair,"10,174",15.00,15.00,1,,,,European Union
610322 -- Of cotton,"1,867",15.00,15.00,1,,,,European Union
610323 -- Of synthetic fibres,,15.00,15.00,1,,,,European Union
610329 -- Of other textile materials,"7,810",15.00,15.00,3,,,,European Union
610331 -- Of wool or fine animal hair,"13,019",15.00,15.00,1,,,,European Union
610332 -- Of cotton,545,15.00,15.00,1,,,,European Union
610333 -- Of synthetic fibres,"2,693",15.00,15.00,1,,,,European Union
610339 -- Of other textile materials,"75,780",15.00,15.00,3,,,,European Union
610341 -- Of wool or fine animal hair,"4,372",15.00,15.00,1,,,,European Union
610342 -- Of cotton,"11,083",15.00,15.00,1,,,,European Union
610343 -- Of synthetic fibres,685,15.00,15.00,1,,,,European Union
610349 -- Of other textile materials,"8,658",15.00,15.00,3,,,,European Union
610411 -- Of wool or fine animal hair,,15.00,15.00,1,,,,European Union
610412 -- Of cotton,,15.00,15.00,1,,,,European Union
610413 -- Of synthetic fibres,,15.00,15.00,1,,,,European Union
610419 -- Of other textile materials,,,,3,3,,,European Union
610421 -- Of wool or fine animal hair,"4,160",15.00,15.00,1,,,,European Union
610422 -- Of cotton,928,15.00,15.00,1,,,,European Union
610423 -- Of synthetic fibres,,15.00,15.00,1,,,,European Union
610429 -- Of other textile materials,"24,860",15.00,15.00,3,,,,European Union
610431 -- Of wool or fine animal hair,,15.00,15.00,1,,,,European Union
610432 -- Of cotton,"12,905",15.00,15.00,1,,,,European Union
610433 -- Of synthetic fibres,"1,289",15.00,15.00,1,,,,European Union
610439 -- Of other textile materials,"12,149",15.00,15.00,3,,,,European Union
610441 -- Of wool or fine animal hair,"1,230",,,1,1,,,European Union
610442 -- Of cotton,"1,497",15.00,15.00,1,,,,European Union
610443 -- Of synthetic fibres,"15,893",,,1,1,,,European Union
610444 -- Of artificial fibres,"3,008",,,1,1,,,European Union
610449 -- Of other textile materials,"5,718",,,2,2,,,European Union
610451 -- Of wool or fine animal hair,594,,,1,1,,,European Union
610452 -- Of cotton,506,,,1,1,,,European Union
610453 -- Of synthetic fibres,"7,962",,,1,1,,,European Union
610459 -- Of other textile materials,"17,001",,,3,3,,,European Union
610461 -- Of wool or fine animal hair,"1,479",15.00,15.00,1,,,,European Union
610462 -- Of cotton,"106,397",,,1,1,,,European Union
610463 -- Of synthetic fibres,"7,985",,,1,1,,,European Union
610469 -- Of other textile materials,"12,200",15.00,15.00,3,,,,European Union
610510 - Of cotton,"251,983",,,3,3,,,European Union
610520 - Of man-made fibres,"2,347",,,2,2,,,European Union
610590 - Of other textile materials,"55,488",,,2,2,,,European Union
610610 - Of cotton,"232,941",,,1,1,,,European Union
610620 - Of man-made fibres,"111,617",,,2,2,,,European Union
610690 - Of other textile materials,"107,439",,,3,3,,,European Union
610711 -- Of cotton,"138,849",,,1,1,,,European Union
610712 -- Of man-made fibres,"6,376",,,2,2,,,European Union
610719 -- Of other textile materials,"9,540",15.00,15.00,2,,,,European Union
610721 -- Of cotton,"4,810",15.00,15.00,1,,,,European Union
610722 -- Of man-made fibres,,15.00,15.00,2,,,,European Union
610729 -- Of other textile materials,653,15.00,15.00,3,,,,European Union
610791 -- Of cotton,"7,164",15.00,15.00,2,,,,European Union
610792 -- Of man-made fibres,,15.00,15.00,2,,,,European Union
610799 -- Of other textile materials,70,15.00,15.00,3,,,,European Union
610811 -- Of man-made fibres,794,15.00,15.00,2,,,,European Union
610819 -- Of other textile materials,606,15.00,15.00,3,,,,European Union
610821 -- Of cotton,"72,685",,,1,1,,,European Union
610822 -- Of man-made fibres,"49,106",,,2,2,,,European Union
610829 -- Of other textile materials,,15.00,15.00,2,,,,European Union
610831 -- Of cotton,"49,417",15.00,15.00,1,,,,European Union
610832 -- Of man-made fibres,"1,449",15.00,15.00,2,,,,European Union
610839 -- Of other textile materials,,15.00,15.00,2,,,,European Union
610891 -- Of cotton,"7,947",,,1,1,,,European Union
610892 -- Of man-made fibres,222,,,2,2,,,European Union
610899 -- Of other textile materials,,15.00,15.00,3,,,,European Union
610910 - Of cotton,"816,058",,,1,1,,,European Union
610990 - Of other textile materials,"433,117",,,5,5,,,European Union
611011 -- Of wool,"339,469",,,3,3,,,European Union
611012 -- Of Kashmir (cashmere) goats,"5,123",,,1,1,,,European Union
611019 -- Other,"4,465",,,1,1,,,European Union
611020 - Of cotton,"102,611",,,1,1,,,European Union
611030 - Of man-made fibres,"245,741",,,2,2,,,European Union
611090 - Of other textile materials,"138,243",,,1,1,,,European Union
611110 - Of wool or fine animal hair,"2,162",15.00,15.00,1,,,,European Union
611120 - Of cotton,"6,229",15.00,15.00,1,,,,European Union
611130 - Of synthetic fibres,756,15.00,15.00,1,,,,European Union
611190 - Of other textile materials,"12,709",15.00,15.00,3,,,,European Union
611211 -- Of cotton,377,15.00,15.00,1,,,,European Union
611212 -- Of synthetic fibres,"2,895",15.00,15.00,1,,,,European Union
611219 -- Of other textile materials,"2,766",15.00,15.00,4,,,,European Union
611220 - Ski suits,,15.00,15.00,6,,,,European Union
611231 -- Of synthetic fibres,"1,616",15.00,15.00,1,,,,European Union
611239 -- Of other textile materials,"8,812",15.00,15.00,3,,,,European Union
611241 -- Of synthetic fibres,"26,023",15.00,15.00,1,,,,European Union
611249 -- Of other textile materials,"1,767",15.00,15.00,3,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.",174,15.00,15.00,1,,,,European Union
611410 - Of wool or fine animal hair,241,15.00,15.00,1,,,,European Union
611420 - Of cotton,"13,017",15.00,15.00,1,,,,European Union
611430 - Of man-made fibres,"9,399",15.00,15.00,2,,,,European Union
611490 - Of other textile materials,"15,311",15.00,15.00,2,,,,European Union
"611511 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",,15.00,15.00,1,,,,European Union
"611512 -- Of synthetic fibres, measuring per single yarn 67 decitex or more",141,15.00,15.00,1,,,,European Union
611519 -- Of other textile materials,"21,426",15.00,15.00,4,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","33,113",15.00,15.00,2,,,,European Union
611591 -- Of wool or fine animal hair,"2,523",15.00,15.00,1,,,,European Union
611592 -- Of cotton,"24,782",15.00,15.00,1,,,,European Union
611593 -- Of synthetic fibres,"173,480",15.00,15.00,1,,,,European Union
611599 -- Of other textile materials,"13,451",15.00,15.00,2,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber","5,625",15.00,15.00,1,,,,European Union
611691 -- Of wool or fine animal hair,169,15.00,15.00,1,,,,European Union
611692 -- Of cotton,"1,203",15.00,15.00,1,,,,European Union
611693 -- Of synthetic fibres,"31,571",15.00,15.00,1,,,,European Union
611699 -- Of other textile materials,"165,002",15.00,15.00,2,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","70,017",15.00,15.00,5,,,,European Union
"611720 - Ties, bow ties and cravats","20,220",15.00,15.00,5,,,,European Union
611780 - Other accessories,"15,348",15.00,15.00,5,,,,European Union
611790 - Parts,"73,851",15.00,15.00,1,,,,European Union
,2004,"2,379,239",20.00,20.00,209,63,,,European Union
610110 - Of wool or fine animal hair,187,,,3,3,,,European Union
610120 - Of cotton,36,,,1,1,,,European Union
610130 - Of man-made fibres,,,,2,2,,,European Union
610190 - Of other textile materials,"283,917",20.00,20.00,2,,,,European Union
610210 - Of wool or fine animal hair,204,,,1,1,,,European Union
610220 - Of cotton,,,,1,1,,,European Union
610230 - Of man-made fibres,"1,019",,,2,2,,,European Union
610290 - Of other textile materials,988,20.00,20.00,2,,,,European Union
610311 -- Of wool or fine animal hair,"36,303",20.00,20.00,1,,,,European Union
610312 -- Of synthetic fibres,"3,551",20.00,20.00,1,,,,European Union
610319 -- Of other textile materials,"1,948",20.00,20.00,4,,,,European Union
610321 -- Of wool or fine animal hair,,20.00,20.00,1,,,,European Union
610322 -- Of cotton,,20.00,20.00,1,,,,European Union
610323 -- Of synthetic fibres,,20.00,20.00,1,,,,European Union
610329 -- Of other textile materials,69,20.00,20.00,3,,,,European Union
610331 -- Of wool or fine animal hair,,20.00,20.00,1,,,,European Union
610332 -- Of cotton,79,20.00,20.00,1,,,,European Union
610333 -- Of synthetic fibres,202,20.00,20.00,1,,,,European Union
610339 -- Of other textile materials,"19,378",20.00,20.00,3,,,,European Union
610341 -- Of wool or fine animal hair,,20.00,20.00,1,,,,European Union
610342 -- Of cotton,"2,924",20.00,20.00,1,,,,European Union
610343 -- Of synthetic fibres,241,20.00,20.00,1,,,,European Union
610349 -- Of other textile materials,"2,876",20.00,20.00,3,,,,European Union
610411 -- Of wool or fine animal hair,"5,229",20.00,20.00,1,,,,European Union
610412 -- Of cotton,"2,986",20.00,20.00,1,,,,European Union
610413 -- Of synthetic fibres,,20.00,20.00,1,,,,European Union
610419 -- Of other textile materials,"6,188",,,3,3,,,European Union
610421 -- Of wool or fine animal hair,,20.00,20.00,1,,,,European Union
610422 -- Of cotton,,20.00,20.00,1,,,,European Union
610423 -- Of synthetic fibres,,20.00,20.00,1,,,,European Union
610429 -- Of other textile materials,,20.00,20.00,3,,,,European Union
610431 -- Of wool or fine animal hair,"2,647",20.00,20.00,1,,,,European Union
610432 -- Of cotton,192,20.00,20.00,1,,,,European Union
610433 -- Of synthetic fibres,258,20.00,20.00,1,,,,European Union
610439 -- Of other textile materials,"3,885",20.00,20.00,3,,,,European Union
610441 -- Of wool or fine animal hair,,,,1,1,,,European Union
610442 -- Of cotton,"1,163",20.00,20.00,1,,,,European Union
610443 -- Of synthetic fibres,"1,785",,,1,1,,,European Union
610444 -- Of artificial fibres,"4,630",,,1,1,,,European Union
610449 -- Of other textile materials,344,,,2,2,,,European Union
610451 -- Of wool or fine animal hair,,,,1,1,,,European Union
610452 -- Of cotton,"2,626",,,1,1,,,European Union
610453 -- Of synthetic fibres,"3,747",,,1,1,,,European Union
610459 -- Of other textile materials,"2,076",,,3,3,,,European Union
610461 -- Of wool or fine animal hair,,20.00,20.00,1,,,,European Union
610462 -- Of cotton,"13,384",,,1,1,,,European Union
610463 -- Of synthetic fibres,"2,767",,,1,1,,,European Union
610469 -- Of other textile materials,"13,970",20.00,20.00,3,,,,European Union
610510 - Of cotton,"90,837",,,3,3,,,European Union
610520 - Of man-made fibres,385,,,2,2,,,European Union
610590 - Of other textile materials,"15,891",,,2,2,,,European Union
610610 - Of cotton,"42,559",,,1,1,,,European Union
610620 - Of man-made fibres,"84,940",,,2,2,,,European Union
610690 - Of other textile materials,"27,080",,,3,3,,,European Union
610711 -- Of cotton,"17,342",,,1,1,,,European Union
610712 -- Of man-made fibres,"6,703",,,2,2,,,European Union
610719 -- Of other textile materials,"4,931",20.00,20.00,2,,,,European Union
610721 -- Of cotton,"8,041",20.00,20.00,1,,,,European Union
610722 -- Of man-made fibres,,20.00,20.00,2,,,,European Union
610729 -- Of other textile materials,,20.00,20.00,3,,,,European Union
610791 -- Of cotton,,20.00,20.00,2,,,,European Union
610792 -- Of man-made fibres,,20.00,20.00,2,,,,European Union
610799 -- Of other textile materials,"2,519",20.00,20.00,3,,,,European Union
610811 -- Of man-made fibres,,20.00,20.00,2,,,,European Union
610819 -- Of other textile materials,5,20.00,20.00,3,,,,European Union
610821 -- Of cotton,"73,783",,,1,1,,,European Union
610822 -- Of man-made fibres,"24,603",,,2,2,,,European Union
610829 -- Of other textile materials,"5,939",20.00,20.00,2,,,,European Union
610831 -- Of cotton,"30,786",20.00,20.00,1,,,,European Union
610832 -- Of man-made fibres,,20.00,20.00,2,,,,European Union
610839 -- Of other textile materials,62,20.00,20.00,2,,,,European Union
610891 -- Of cotton,976,,,1,1,,,European Union
610892 -- Of man-made fibres,,,,2,2,,,European Union
610899 -- Of other textile materials,,20.00,20.00,3,,,,European Union
610910 - Of cotton,"288,053",,,1,1,,,European Union
610990 - Of other textile materials,"191,527",,,5,5,,,European Union
611011 -- Of wool,"241,045",,,3,3,,,European Union
611012 -- Of Kashmir (cashmere) goats,714,,,1,1,,,European Union
611019 -- Other,"2,018",,,1,1,,,European Union
611020 - Of cotton,"56,756",,,1,1,,,European Union
611030 - Of man-made fibres,"84,381",,,2,2,,,European Union
611090 - Of other textile materials,"49,834",,,1,1,,,European Union
611110 - Of wool or fine animal hair,,20.00,20.00,1,,,,European Union
611120 - Of cotton,898,20.00,20.00,1,,,,European Union
611130 - Of synthetic fibres,227,20.00,20.00,1,,,,European Union
611190 - Of other textile materials,,20.00,20.00,3,,,,European Union
611211 -- Of cotton,,20.00,20.00,1,,,,European Union
611212 -- Of synthetic fibres,258,20.00,20.00,1,,,,European Union
611219 -- Of other textile materials,,20.00,20.00,4,,,,European Union
611220 - Ski suits,,20.00,20.00,6,,,,European Union
611231 -- Of synthetic fibres,,20.00,20.00,1,,,,European Union
611239 -- Of other textile materials,,20.00,20.00,3,,,,European Union
611241 -- Of synthetic fibres,"7,275",20.00,20.00,1,,,,European Union
611249 -- Of other textile materials,128,20.00,20.00,3,,,,European Union
"611300 Garments, made up of knitted or crocheted fabrics of heading 59.03, 59.06 or 59.07.",455,20.00,20.00,1,,,,European Union
611410 - Of wool or fine animal hair,516,20.00,20.00,1,,,,European Union
611420 - Of cotton,"19,011",20.00,20.00,1,,,,European Union
611430 - Of man-made fibres,"26,793",20.00,20.00,2,,,,European Union
611490 - Of other textile materials,"13,381",20.00,20.00,2,,,,European Union
"611511 -- Of synthetic fibres, measuring per single yarn less than 67 decitex",,20.00,20.00,1,,,,European Union
"611512 -- Of synthetic fibres, measuring per single yarn 67 decitex or more",,20.00,20.00,1,,,,European Union
611519 -- Of other textile materials,"10,692",20.00,20.00,4,,,,European Union
"611520 - Women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex",,20.00,20.00,2,,,,European Union
611591 -- Of wool or fine animal hair,"1,860",20.00,20.00,1,,,,European Union
611592 -- Of cotton,"49,590",20.00,20.00,1,,,,European Union
611593 -- Of synthetic fibres,"95,921",20.00,20.00,1,,,,European Union
611599 -- Of other textile materials,"30,342",20.00,20.00,2,,,,European Union
"611610 - Impregnated, coated or covered with plastics or rubber","7,906",20.00,20.00,1,,,,European Union
611691 -- Of wool or fine animal hair,,20.00,20.00,1,,,,European Union
611692 -- Of cotton,218,20.00,20.00,1,,,,European Union
611693 -- Of synthetic fibres,"93,035",20.00,20.00,1,,,,European Union
611699 -- Of other textile materials,"87,998",20.00,20.00,2,,,,European Union
"611710 - Shawls, scarves, mufflers, mantillas, veils and the like","20,197",20.00,20.00,5,,,,European Union
"611720 - Ties, bow ties and cravats","11,904",20.00,20.00,5,,,,European Union
611780 - Other accessories,"46,938",20.00,20.00,5,,,,European Union
611790 - Parts,"80,187",20.00,20.00,1,,,,European Union
,2003,"1,420,340",25.00,25.00,209,63,,,European Union
610110 - Of wool or fine animal hair,"1,575",,,3,3,,,European Union
610120 - Of cotton,"4,100",,,1,1,,,European Union
610130 - Of man-made fibres,,,,2,2,,,European Union
610190 - Of other textile materials,"1,244",25.00,25.00,2,,,,European Union
610210 - Of wool or fine animal hair,,,,1,1,,,European Union
610220 - Of cotton,,,,1,1,,,European Union
610230 - Of man-made fibres,50,,,2,2,,,European Union
610290 - Of other textile materials,,25.00,25.00,2,,,,European Union
610311 -- Of wool or fine animal hair,,25.00,25.00,1,,,,European Union
610312 -- Of synthetic fibres,,25.00,25.00,1,,,,European Union
610319 -- Of other textile materials,"13,718",25.00,25.00,4,,,,European Union
610321 -- Of wool or fine animal hair,,25.00,25.00,1,,,,European Union
610322 -- Of cotton,"1,139",25.00,25.00,1,,,,European Union
610323 -- Of synthetic fibres,127,25.00,25.00,1,,,,European Union
610329 -- Of other textile materials,413,25.00,25.00,3,,,,European Union
610331 -- Of wool or fine animal hair,"1,716",25.00,25.00,1,,,,European Union
610332 -- Of cotton,"6,439",25.00,25.00,1,,,,European Union
610333 -- Of synthetic fibres,"5,610",25.00,25.00,1,,,,European Union
