Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,,35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,China
871680 - Other vehicles,"21,000",35.00,35.00,1,,,,China
871690 - Parts,"244,000",16.00,16.00,2,,,,China
,2005,"90,067,000",22.42,22.42,136,,,,China
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"240,000",7.00,7.00,2,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,,35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","21,000",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,China
870421 --g.v.w. not exceeding 5 tonnes,"158,000",35.00,35.00,4,,,,China
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,China
870423 --g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 --g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,China
870432 --g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries (mobile cranes),,17.50,17.50,2,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries (concrete-mixers),,35.00,35.00,1,,,,China
870590 - Other,"2,600,000",18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,,24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"10,000",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"3,000",18.00,18.00,1,,,,China
870829 -- Other,"1,725,000",13.67,13.67,12,,,,China
870831 -- Mounted brake linings,,16.00,16.00,2,,,,China
870839 -- Other,"597,000",18.00,18.00,1,,,,China
870840 - Gear boxes (transmissions),"2,185,000",10.67,10.67,3,,,,China
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","1,171,000",10.67,10.67,3,,,,China
870860 - Non-driving axles and parts thereof,"1,566,000",16.00,16.00,2,,,,China
870870 - Road wheels and parts and accessories thereof,"405,000",16.00,16.00,2,,,,China
870880 - Suspension shock- Absorbers,"264,000",18.00,18.00,1,,,,China
870891 -- Radiators,"81,000",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes,"4,000",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"130,000",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes","204,000",16.00,16.00,6,,,,China
870899 -- Other,"13,676,000",9.00,9.00,2,,,,China
870911 -- Electrical,"2,000",14.00,14.00,1,,,,China
870919 -- Other,,14.00,14.00,1,,,,China
870990 - Parts,,14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"753,000",20.00,20.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"1,123,000",20.00,20.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"50,000",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","1,246,000",20.00,20.00,2,,,,China
871310 - Not mechanically propelled,"21,000",12.00,12.00,1,,,,China
871390 - Other,"19,000",2.00,2.00,1,,,,China
871411 -- Saddles,"584,000",16.00,16.00,1,,,,China
871419 -- Other,"25,357,000",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"39,000",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","2,922,000",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"3,067,000",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","2,716,000",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","5,362,000",16.00,16.00,2,,,,China
871495 -- Saddles,"646,000",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","1,685,000",16.00,16.00,1,,,,China
871499 -- Other,"16,925,000",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"2,422,000",20.00,20.00,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,,35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,China
871680 - Other vehicles,"8,000",35.00,35.00,1,,,,China
871690 - Parts,"80,000",16.00,16.00,2,,,,China
,2004,"46,572,000",22.75,22.75,134,,,,China
870110 - Pedestrian controlled tractors,"1,000",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"47,000",14.00,14.00,1,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,,35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,,7.00,7.00,2,,,,China
870421 --g.v.w. not exceeding 5 tonnes,"56,000",35.00,35.00,4,,,,China
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,China
870423 --g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 --g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,China
870432 --g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries (mobile cranes),,35.00,35.00,1,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries (concrete-mixers),,35.00,35.00,1,,,,China
870590 - Other,,18.50,18.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,,24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"2,000",18.00,18.00,1,,,,China
870821 -- Safety seat belts,"2,000",18.00,18.00,1,,,,China
870829 -- Other,"854,000",13.67,13.67,12,,,,China
870831 -- Mounted brake linings,"10,000",16.00,16.00,2,,,,China
870839 -- Other,"315,000",18.00,18.00,1,,,,China
870840 - Gear boxes (transmissions),"2,868,000",10.67,10.67,3,,,,China
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","9,000",10.67,10.67,3,,,,China
870860 - Non-driving axles and parts thereof,"61,000",16.00,16.00,2,,,,China
870870 - Road wheels and parts and accessories thereof,"151,000",16.00,16.00,2,,,,China
870880 - Suspension shock- Absorbers,"62,000",18.00,18.00,1,,,,China
870891 -- Radiators,"10,000",18.00,18.00,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes,"44,000",18.00,18.00,1,,,,China
870893 -- Clutches and parts thereof,"59,000",18.00,18.00,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes","8,000",16.00,16.00,6,,,,China
870899 -- Other,"7,889,000",9.00,9.00,2,,,,China
870911 -- Electrical,,14.00,14.00,1,,,,China
870919 -- Other,,14.00,14.00,1,,,,China
870990 - Parts,,14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,0.00,0.00,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"186,000",20.00,20.00,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"143,000",20.00,20.00,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,20.00,20.00,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,20.00,20.00,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,20.00,20.00,1,,,,China
871190 - Other,"82,000",20.00,20.00,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","331,000",20.00,20.00,2,,,,China
871310 - Not mechanically propelled,,12.00,12.00,1,,,,China
871390 - Other,,2.00,2.00,1,,,,China
871411 -- Saddles,"141,000",16.00,16.00,1,,,,China
871419 -- Other,"9,210,000",16.00,16.00,1,,,,China
871420 - Of carriages for disabled persons,"6,000",10.00,10.00,1,,,,China
"871491 -- Frames and forks, and parts thereof","2,293,000",16.00,16.00,1,,,,China
871492 -- Wheel rims and spokes,"1,247,000",16.00,16.00,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","1,145,000",16.00,16.00,2,,,,China
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","4,035,000",16.00,16.00,2,,,,China
871495 -- Saddles,"583,000",16.00,16.00,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","1,076,000",16.00,16.00,1,,,,China
871499 -- Other,"12,057,000",16.00,16.00,2,,,,China
871500 Baby carriages and parts thereof.,"1,534,000",20.00,20.00,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,20.00,20.00,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,,35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,China
871680 - Other vehicles,"11,000",35.00,35.00,1,,,,China
871690 - Parts,"44,000",16.00,16.00,2,,,,China
,2003,"20,737,000",23.55,23.55,133,,,,China
870110 - Pedestrian controlled tractors,,14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,,14.00,14.00,1,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,,35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc",,35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,,14.00,14.00,1,,,,China
870421 --g.v.w. not exceeding 5 tonnes,"52,000",35.00,35.00,4,,,,China
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,China
870423 --g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 --g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,China
870432 --g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries (mobile cranes),,35.00,35.00,1,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries (concrete-mixers),,35.00,35.00,1,,,,China
870590 - Other,,19.25,19.25,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,,24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"7,000",19.50,19.50,1,,,,China
870821 -- Safety seat belts,,19.50,19.50,1,,,,China
870829 -- Other,"210,000",14.54,14.54,12,,,,China
870831 -- Mounted brake linings,,16.75,16.75,2,,,,China
870839 -- Other,"288,000",19.50,19.50,1,,,,China
870840 - Gear boxes (transmissions),"62,000",11.17,11.17,3,,,,China
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","2,000",11.17,11.17,3,,,,China
870860 - Non-driving axles and parts thereof,,16.75,16.75,2,,,,China
870870 - Road wheels and parts and accessories thereof,"22,000",16.75,16.75,2,,,,China
870880 - Suspension shock- Absorbers,"7,000",19.50,19.50,1,,,,China
870891 -- Radiators,,19.50,19.50,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes,"1,000",19.50,19.50,1,,,,China
870893 -- Clutches and parts thereof,"25,000",19.50,19.50,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes","2,000",16.75,16.75,6,,,,China
870899 -- Other,"555,000",10.50,10.50,2,,,,China
870911 -- Electrical,,14.00,14.00,1,,,,China
870919 -- Other,,14.00,14.00,1,,,,China
870990 - Parts,,14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.50,1.50,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"37,000",21.50,21.50,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"196,000",21.50,21.50,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,21.50,21.50,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,21.50,21.50,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,21.50,21.50,1,,,,China
871190 - Other,"23,000",21.50,21.50,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","247,000",21.50,21.50,2,,,,China
871310 - Not mechanically propelled,"26,000",13.50,13.50,1,,,,China
871390 - Other,,3.50,3.50,1,,,,China
871411 -- Saddles,"44,000",17.50,17.50,1,,,,China
871419 -- Other,"4,506,000",17.50,17.50,1,,,,China
871420 - Of carriages for disabled persons,,11.50,11.50,1,,,,China
"871491 -- Frames and forks, and parts thereof","1,428,000",17.50,17.50,1,,,,China
871492 -- Wheel rims and spokes,"727,000",17.50,17.50,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","784,000",17.50,17.50,2,,,,China
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","2,700,000",17.50,17.50,2,,,,China
871495 -- Saddles,"365,000",17.50,17.50,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","737,000",17.50,17.50,1,,,,China
871499 -- Other,"6,859,000",17.50,17.50,2,,,,China
871500 Baby carriages and parts thereof.,"818,000",21.50,21.50,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,21.50,21.50,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,,35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,,35.00,35.00,1,,,,China
871680 - Other vehicles,"2,000",35.00,35.00,1,,,,China
871690 - Parts,"5,000",17.50,17.50,2,,,,China
,2002,"19,269,196",23.55,23.55,133,,,,China
870110 - Pedestrian controlled tractors,"121,640",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"44,717",14.00,14.00,1,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,,35.00,35.00,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,35.00,35.00,1,,,,China
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","7,461",35.00,35.00,1,,,,China
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870324 -- Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 -- Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,,14.00,14.00,1,,,,China
870421 --g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,China
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,China
870423 --g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 --g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,China
870432 --g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries (mobile cranes),,35.00,35.00,1,,,,China
870520 - Mobile drilling derricks,,35.00,35.00,1,,,,China
870530 - Fire fighting vehicles,,35.00,35.00,1,,,,China
870540 - Concrete-mixer lorries (concrete-mixers),,35.00,35.00,1,,,,China
870590 - Other,,19.25,19.25,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","21,860",28.00,28.00,3,,,,China
870710 - For the vehicles of heading 87.03,,35.00,35.00,1,,,,China
870790 - Other,,24.50,24.50,2,,,,China
870810 - Bumpers and parts thereof,"9,330",19.50,19.50,1,,,,China
870821 -- Safety seat belts,"7,256",19.50,19.50,1,,,,China
870829 -- Other,"79,014",14.54,14.54,12,,,,China
870831 -- Mounted brake linings,,16.75,16.75,2,,,,China
870839 -- Other,"42,861",19.50,19.50,1,,,,China
870840 - Gear boxes (transmissions),,11.17,11.17,3,,,,China
"870850 - Drive- Axles with differential, whether or not provided with other transmission components",161,11.17,11.17,3,,,,China
870860 - Non-driving axles and parts thereof,"1,608",16.75,16.75,2,,,,China
870870 - Road wheels and parts and accessories thereof,544,16.75,16.75,2,,,,China
870880 - Suspension shock- Absorbers,"13,443",19.50,19.50,1,,,,China
870891 -- Radiators,226,19.50,19.50,1,,,,China
870892 -- Silencers (mufflers) and exhaust pipes,143,19.50,19.50,1,,,,China
870893 -- Clutches and parts thereof,"69,000",19.50,19.50,1,,,,China
"870894 -- Steering wheels, steering columns and steering boxes","5,375",16.75,16.75,6,,,,China
870899 -- Other,"307,761",10.50,10.50,2,,,,China
870911 -- Electrical,,14.00,14.00,1,,,,China
870919 -- Other,,14.00,14.00,1,,,,China
870990 - Parts,,14.00,14.00,1,,,,China
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.50,1.50,1,,,,China
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,755,21.50,21.50,1,,,,China
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"23,663",21.50,21.50,3,,,,China
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,21.50,21.50,1,,,,China
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,21.50,21.50,1,,,,China
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,21.50,21.50,1,,,,China
871190 - Other,220,21.50,21.50,1,,,,China
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","318,366",21.50,21.50,2,,,,China
871310 - Not mechanically propelled,"1,612",13.50,13.50,1,,,,China
871390 - Other,,3.50,3.50,1,,,,China
871411 -- Saddles,"60,444",17.50,17.50,1,,,,China
871419 -- Other,"2,951,594",17.50,17.50,1,,,,China
871420 - Of carriages for disabled persons,"28,730",11.50,11.50,1,,,,China
"871491 -- Frames and forks, and parts thereof","1,837,791",17.50,17.50,1,,,,China
871492 -- Wheel rims and spokes,"728,232",17.50,17.50,1,,,,China
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","641,015",17.50,17.50,2,,,,China
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","3,246,890",17.50,17.50,2,,,,China
871495 -- Saddles,"258,810",17.50,17.50,1,,,,China
"871496 -- Pedals and crank-gear, and parts thereof","629,194",17.50,17.50,1,,,,China
871499 -- Other,"6,798,458",17.50,17.50,2,,,,China
871500 Baby carriages and parts thereof.,"939,298",21.50,21.50,1,,,,China
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,21.50,21.50,1,,,,China
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,14.00,14.00,1,,,,China
871631 -- Tanker trailers and tanker semi-trailers,,35.00,35.00,1,,,,China
871639 -- Other,,35.00,35.00,1,,,,China
871640 - Other trailers and semi-trailers,"2,258",35.00,35.00,1,,,,China
871680 - Other vehicles,"13,235",35.00,35.00,1,,,,China
871690 - Parts,"56,231",17.50,17.50,2,,,,China
,2001,"17,182,562",22.74,22.74,131,,,,China
870110 - Pedestrian controlled tractors,"280,035",14.00,14.00,1,,,,China
870120 - Road tractors for semi-trailers,,35.00,35.00,1,,,,China
870130 - Track-laying tractors,,14.00,14.00,1,,,,China
870190 - Other,"11,912",14.00,14.00,1,,,,China
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,35.00,35.00,1,,,,China
870290 - Other,,28.75,28.75,2,,,,China
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,22.50,22.50,1,,,,China
"870321 - - Of a cylinder capacity not exceeding 1,000 cc",,35.00,35.00,1,,,,China
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,35.00,35.00,2,,,,China
"870331 - - Of a cylinder capacity not exceeding 1,500 cc",,35.00,35.00,2,,,,China
"870332 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc",,35.00,35.00,2,,,,China
"870333 - - Of a cylinder capacity exceeding 2,500 cc",,35.00,35.00,2,,,,China
870390 - Other,,35.00,35.00,1,,,,China
870410 - Dumpers designed for off-highway use,,14.00,14.00,1,,,,China
870421 - - g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,China
870422 - - g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,35.00,35.00,4,,,,China
870423 - - g.v.w. exceeding 20 tonnes,,35.00,35.00,4,,,,China
870431 - - g.v.w. not exceeding 5 tonnes,,35.00,35.00,4,,,,China
870432 - - g.v.w. exceeding 5 tonnes,,35.00,35.00,4,,,,China
870490 - Other,,35.00,35.00,1,,,,China
870510 - Crane lorries,,22.50,22.50,1,,,,China
870520 - Mobile drilling derricks,,22.50,22.50,1,,,,China
870530 - Fire fighting vehicles,,22.50,22.50,1,,,,China
870540 - Concrete-mixer lorries,,22.50,22.50,1,,,,China
870590 - Other,,13.50,13.50,2,,,,China
"870600 Chassis fitted with engines, for the motor vehicles of headings Nos. 87.01 to 87.05",,18.33,18.33,3,,,,China
870710 - For the vehicles of heading No. 87.03,,20.50,20.50,1,,,,China
870790 - Other,,17.25,17.25,2,,,,China
870810 - Bumpers and parts thereof,"23,001",20.50,20.50,1,,,,China
870821 - - Safety seat belts,,20.50,20.50,1,,,,China
870829 - - Other,"135,931",16.09,16.09,11,,,,China
870831 - - Mounted brake linings,899,17.25,17.25,2,,,,China
870839 - - Other,"1,063",20.50,20.50,1,,,,China
870840 - Gear boxes,"3,302",11.50,11.50,3,,,,China
"870850 - Drive-axles with differential, whether or not provided with other transmission components",,17.25,17.25,2,,,,China
870860 - Non-driving axles and parts thereof,"2,080",17.25,17.25,2,,,,China
870870 - Road wheels and parts and accessories thereof,"22,959",17.25,17.25,2,,,,China
870880 - Suspension shock-absorbers,"18,121",20.50,20.50,1,,,,China
870891 - - Radiators,,20.50,20.50,1,,,,China
870892 - - Silencers and exhaust pipes,231,20.50,20.50,1,,,,China
870893 - - Clutches and parts thereof,"480,337",20.50,20.50,1,,,,China
"870894 - - Steering wheels, steering columns and steering boxes","1,824",17.25,17.25,6,,,,China
870899 - - Other,"756,076",11.50,11.50,2,,,,China
870911 - - Electrical,,14.00,14.00,1,,,,China
870919 - - Other,54,14.00,14.00,1,,,,China
