Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
390421 - - Non-plasticised,,8.30,8.30,1,,,,Viet Nam
390422 - - Plasticised,,8.30,8.30,1,,,,Viet Nam
390430 - Vinyl chloride-vinyl acetate copolymers,,8.30,8.30,1,,,,Viet Nam
390440 - Other vinyl chloride copolymers,,8.30,8.30,1,,,,Viet Nam
390450 - Vinylidene chloride polymers,,4.15,4.15,2,,,,Viet Nam
390461 - - Polytetrafluoroethylene,,8.30,8.30,1,,,,Viet Nam
390469 - - Other,,4.15,4.15,2,,,,Viet Nam
390490 - Other,,8.30,8.30,1,,,,Viet Nam
390512 - - In aqueous dispersion,,8.20,8.20,1,,,,Viet Nam
390519 - - Other,,8.20,8.20,1,,,,Viet Nam
390521 - - In aqueous dispersion,,8.20,8.20,1,,,,Viet Nam
390529 - - Other,,8.20,8.20,1,,,,Viet Nam
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.30,8.30,1,,,,Viet Nam
390591 - - Copolymers,,8.30,8.30,1,,,,Viet Nam
390599 - - Other,,4.15,4.15,2,,,,Viet Nam
390610 - Polymethyl methacrylate,,8.30,8.30,1,,,,Viet Nam
390690 - Other,,1.90,1.90,7,,,,Viet Nam
390710 - Polyacetals,,6.50,6.50,1,,,,Viet Nam
390720 - Other polyethers,,5.20,5.20,5,,,,Viet Nam
390730 - Epoxide resins,,6.50,6.50,1,,,,Viet Nam
390740 - Polycarbonates,,6.50,6.50,1,,,,Viet Nam
390750 - Alkyd resins,,6.50,6.50,1,,,,Viet Nam
390760 - Polyethylene terephthalate,,6.50,6.50,2,,,,Viet Nam
390791 - - Unsaturated,,6.50,6.50,2,,,,Viet Nam
390799 - - Other,,3.25,3.25,4,,,,Viet Nam
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Viet Nam
390890 - Other,,6.50,6.50,1,,,,Viet Nam
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Viet Nam
390920 - Melamine resins,,6.50,6.50,1,,,,Viet Nam
390930 - Other amino-resins,,6.50,6.50,1,,,,Viet Nam
390940 - Phenolic resins,,6.50,6.50,1,,,,Viet Nam
390950 - Polyurethanes,,3.25,3.25,2,,,,Viet Nam
391000 Silicones in primary forms,,6.50,6.50,1,,,,Viet Nam
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.30,8.30,1,,,,Viet Nam
391190 - Other,,3.05,3.05,6,,,,Viet Nam
391211 - - Non-plasticised,,6.50,6.50,1,,,,Viet Nam
391212 - - Plasticised,,6.50,6.50,1,,,,Viet Nam
391220 - Cellulose nitrates (including collodions),,7.30,7.30,3,,,,Viet Nam
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Viet Nam
391239 - - Other,"18,796",4.33,4.33,3,,,,Viet Nam
391290 - Other,,6.45,6.45,2,,,,Viet Nam
"391310 - Alginic acid, its salts and esters","10,486",5.00,5.00,1,,,,Viet Nam
391390 - Other,,7.78,7.78,4,,,,Viet Nam
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Viet Nam
391510 - Of polymers of ethylene,224,8.30,8.30,1,,,,Viet Nam
391520 - Of polymers of styrene,,8.30,8.30,1,,,,Viet Nam
391530 - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Viet Nam
391590 - Of other plastics,,7.40,7.40,6,,,,Viet Nam
391610 - Of polymers of ethylene,,8.30,8.30,1,,,,Viet Nam
391620 - Of polymers of vinyl chloride,,8.30,8.30,2,,,,Viet Nam
391690 - Of other plastics,,7.01,7.01,7,,,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Viet Nam
391721 - - Of polymers of ethylene,,4.93,4.93,3,,,,Viet Nam
391722 - - Of polymers of propylene,,4.93,4.93,3,,,,Viet Nam
391723 - - Of polymers of vinyl chloride,,4.93,4.93,3,,,,Viet Nam
391729 - - Of other plastics,,5.56,5.56,5,,,,Viet Nam
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Viet Nam
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,7.27,7.27,7,,,,Viet Nam
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Viet Nam
391739 - - Other,,5.56,5.56,5,,,,Viet Nam
391740 - Fittings,"1,093",3.25,3.25,2,,,,Viet Nam
391810 - Of polymers of vinyl chloride,,8.30,8.30,2,,,,Viet Nam
391890 - Of other plastics,,8.30,8.30,1,,,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"276,798",7.03,7.03,9,,,,Viet Nam
391990 - Other,"145,437",7.43,7.43,6,,,,Viet Nam
392010 - Of polymers of ethylene,"16,495",6.23,6.23,8,,,,Viet Nam
392020 - Of polymers of propylene,"440,405",8.30,8.30,5,,,,Viet Nam
392030 - Of polymers of styrene,,8.30,8.30,1,,,,Viet Nam
392041 - - Rigid,,8.30,8.30,4,,,,Viet Nam
392042 - - Flexible,,8.30,8.30,4,,,,Viet Nam
392051 - - Of polymethyl methacrylate,,8.30,8.30,1,,,,Viet Nam
392059 - - Other,,4.15,4.15,2,,,,Viet Nam
392061 - - Of polycarbonates,,8.50,8.50,1,,,,Viet Nam
392062 - - Of polyethylene terephthalate,,4.25,4.25,4,,,,Viet Nam
392063 - - Of unsaturated polyesters,,8.50,8.50,1,,,,Viet Nam
392069 - - Of other polyesters,"23,444",8.50,8.50,1,,,,Viet Nam
392071 - - Of regenerated cellulose,,7.50,7.50,2,,,,Viet Nam
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Viet Nam
392073 - - Of cellulose acetate,,7.10,7.10,3,,,,Viet Nam
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Viet Nam
392091 - - Of polyvinyl butyral,,8.30,8.30,1,,,,Viet Nam
392092 - - Of polyamides,,6.50,6.50,1,,,,Viet Nam
392093 - - Of amino-resins,,6.50,6.50,1,,,,Viet Nam
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Viet Nam
392099 - - Of other plastics,"9,761",3.04,3.04,7,,,,Viet Nam
392111 - - Of polymers of styrene,,8.30,8.30,1,,,,Viet Nam
392112 - - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Viet Nam
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Viet Nam
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Viet Nam
392119 - - Of other plastics,,8.30,8.30,1,,,,Viet Nam
392190 - Other,"971,935",7.14,7.14,9,,,,Viet Nam
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Viet Nam
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Viet Nam
392290 - Other,"26,677",6.50,6.50,1,,,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","22,978",6.50,6.50,1,,,,Viet Nam
392321 - - Of polymers of ethylene,"6,652,279",6.50,6.50,1,,,,Viet Nam
392329 - - Of other plastics,"346,727",6.50,6.50,2,,,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","4,513",6.50,6.50,2,,,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports","16,092",5.90,5.90,2,,,,Viet Nam
"392350 - Stoppers, lids, caps and other closures",349,6.50,6.50,2,,,,Viet Nam
392390 - Other,"111,677",6.50,6.50,2,,,,Viet Nam
392410 - Tableware and kitchenware,"317,185",6.50,6.50,1,,,,Viet Nam
392490 - Other,"1,001,692",6.50,6.50,3,,,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","2,418",6.50,6.50,1,,,,Viet Nam
392590 - Other,"26,310",6.50,6.50,3,,,,Viet Nam
392610 - Office or school supplies,"758,109",6.50,6.50,1,,,,Viet Nam
392620 - Articles of apparel and clothing accessories (including gloves),"3,934,593",6.50,6.50,1,,,,Viet Nam
"392630 - Fittings for furniture, coachwork of the like","117,355",6.50,6.50,1,,,,Viet Nam
392640 - Statuettes and other ornamental articles,"1,196,731",6.50,6.50,1,,,,Viet Nam
392690 - Other,"7,231,298",4.88,4.88,4,,,,Viet Nam
,2000,"24,178,467",6.40,6.40,267,,,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,,8.90,8.90,2,,,,Viet Nam
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.45,4.45,2,,,,Viet Nam
390130 - Ethylene-vinyl acetate copolymers,,8.90,8.90,1,,,,Viet Nam
390190 - Other,,2.97,2.97,3,,,,Viet Nam
390210 - Polypropylene,,8.90,8.90,1,,,,Viet Nam
390220 - Polyisobutylene,,8.90,8.90,1,,,,Viet Nam
390230 - Propylene copolymers,,8.90,8.90,1,,,,Viet Nam
390290 - Other,,2.97,2.97,3,,,,Viet Nam
390311 - - Expansible,,8.90,8.90,1,,,,Viet Nam
390319 - - Other,,8.90,8.90,1,,,,Viet Nam
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.90,8.90,1,,,,Viet Nam
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,8.90,8.90,1,,,,Viet Nam
390390 - Other,,2.97,2.97,3,,,,Viet Nam
"390410 - Polyvinyl chloride, not mixed with any other substances",,8.90,8.90,1,,,,Viet Nam
390421 - - Non-plasticised,,8.90,8.90,1,,,,Viet Nam
390422 - - Plasticised,,8.90,8.90,1,,,,Viet Nam
390430 - Vinyl chloride-vinyl acetate copolymers,,8.90,8.90,1,,,,Viet Nam
390440 - Other vinyl chloride copolymers,,8.90,8.90,1,,,,Viet Nam
390450 - Vinylidene chloride polymers,,4.45,4.45,2,,,,Viet Nam
390461 - - Polytetrafluoroethylene,,8.90,8.90,1,,,,Viet Nam
390469 - - Other,,4.45,4.45,2,,,,Viet Nam
390490 - Other,,8.90,8.90,1,,,,Viet Nam
390512 - - In aqueous dispersion,,8.70,8.70,1,,,,Viet Nam
390519 - - Other,,8.70,8.70,1,,,,Viet Nam
390521 - - In aqueous dispersion,,8.70,8.70,1,,,,Viet Nam
390529 - - Other,,8.70,8.70,1,,,,Viet Nam
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.90,8.90,1,,,,Viet Nam
390591 - - Copolymers,,8.90,8.90,1,,,,Viet Nam
390599 - - Other,,4.45,4.45,2,,,,Viet Nam
390610 - Polymethyl methacrylate,"4,656",8.90,8.90,1,,,,Viet Nam
390690 - Other,,1.99,1.99,7,,,,Viet Nam
390710 - Polyacetals,,6.50,6.50,1,,,,Viet Nam
390720 - Other polyethers,"7,191",5.20,5.20,5,,,,Viet Nam
390730 - Epoxide resins,,6.50,6.50,1,,,,Viet Nam
390740 - Polycarbonates,,6.50,6.50,1,,,,Viet Nam
390750 - Alkyd resins,,6.50,6.50,1,,,,Viet Nam
390760 - Polyethylene terephthalate,,6.50,6.50,2,,,,Viet Nam
390791 - - Unsaturated,,6.50,6.50,2,,,,Viet Nam
390799 - - Other,,3.25,3.25,4,,,,Viet Nam
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Viet Nam
390890 - Other,682,6.50,6.50,1,,,,Viet Nam
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Viet Nam
390920 - Melamine resins,,6.50,6.50,1,,,,Viet Nam
390930 - Other amino-resins,,6.50,6.50,1,,,,Viet Nam
390940 - Phenolic resins,,6.50,6.50,1,,,,Viet Nam
390950 - Polyurethanes,,3.25,3.25,2,,,,Viet Nam
391000 Silicones in primary forms,,6.50,6.50,1,,,,Viet Nam
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.90,8.90,1,,,,Viet Nam
391190 - Other,,3.15,3.15,6,,,,Viet Nam
391211 - - Non-plasticised,,6.50,6.50,1,,,,Viet Nam
391212 - - Plasticised,,6.50,6.50,1,,,,Viet Nam
391220 - Cellulose nitrates (including collodions),,7.60,7.60,3,,,,Viet Nam
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Viet Nam
391239 - - Other,,4.33,4.33,3,,,,Viet Nam
391290 - Other,,6.45,6.45,2,,,,Viet Nam
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Viet Nam
391390 - Other,,8.15,8.15,4,,,,Viet Nam
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Viet Nam
391510 - Of polymers of ethylene,,8.90,8.90,1,,,,Viet Nam
391520 - Of polymers of styrene,,8.90,8.90,1,,,,Viet Nam
391530 - Of polymers of vinyl chloride,,8.90,8.90,1,,,,Viet Nam
391590 - Of other plastics,,7.70,7.70,6,,,,Viet Nam
391610 - Of polymers of ethylene,,8.90,8.90,1,,,,Viet Nam
391620 - Of polymers of vinyl chloride,"1,420",8.90,8.90,2,,,,Viet Nam
391690 - Of other plastics,,7.19,7.19,7,,,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Viet Nam
391721 - - Of polymers of ethylene,,5.13,5.13,3,,,,Viet Nam
391722 - - Of polymers of propylene,,5.13,5.13,3,,,,Viet Nam
391723 - - Of polymers of vinyl chloride,,5.13,5.13,3,,,,Viet Nam
391729 - - Of other plastics,,5.68,5.68,5,,,,Viet Nam
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Viet Nam
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,7.53,7.53,7,,,,Viet Nam
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Viet Nam
391739 - - Other,,5.68,5.68,5,,,,Viet Nam
391740 - Fittings,,3.25,3.25,2,,,,Viet Nam
391810 - Of polymers of vinyl chloride,,8.90,8.90,2,,,,Viet Nam
391890 - Of other plastics,"5,642",8.90,8.90,1,,,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"221,505",7.23,7.23,9,,,,Viet Nam
391990 - Other,"110,540",7.73,7.73,6,,,,Viet Nam
392010 - Of polymers of ethylene,"62,461",6.68,6.68,8,,,,Viet Nam
392020 - Of polymers of propylene,"1,141,090",8.90,8.90,5,,,,Viet Nam
392030 - Of polymers of styrene,,8.90,8.90,1,,,,Viet Nam
392041 - - Rigid,,8.90,8.90,4,,,,Viet Nam
392042 - - Flexible,572,8.90,8.90,4,,,,Viet Nam
392051 - - Of polymethyl methacrylate,,8.90,8.90,1,,,,Viet Nam
392059 - - Other,,4.45,4.45,2,,,,Viet Nam
392061 - - Of polycarbonates,,9.10,9.10,1,,,,Viet Nam
392062 - - Of polyethylene terephthalate,,4.55,4.55,4,,,,Viet Nam
392063 - - Of unsaturated polyesters,,9.10,9.10,1,,,,Viet Nam
392069 - - Of other polyesters,"53,850",9.10,9.10,1,,,,Viet Nam
392071 - - Of regenerated cellulose,,7.80,7.80,2,,,,Viet Nam
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Viet Nam
392073 - - Of cellulose acetate,,7.30,7.30,3,,,,Viet Nam
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Viet Nam
392091 - - Of polyvinyl butyral,,8.90,8.90,1,,,,Viet Nam
392092 - - Of polyamides,,6.50,6.50,1,,,,Viet Nam
392093 - - Of amino-resins,,6.50,6.50,1,,,,Viet Nam
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Viet Nam
392099 - - Of other plastics,"27,547",3.13,3.13,7,,,,Viet Nam
392111 - - Of polymers of styrene,,8.90,8.90,1,,,,Viet Nam
392112 - - Of polymers of vinyl chloride,"2,397",8.90,8.90,1,,,,Viet Nam
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Viet Nam
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Viet Nam
392119 - - Of other plastics,"100,150",8.90,8.90,1,,,,Viet Nam
392190 - Other,"830,066",7.34,7.34,9,,,,Viet Nam
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Viet Nam
392220 - Lavatory seats and covers,"126,702",6.50,6.50,1,,,,Viet Nam
392290 - Other,,6.50,6.50,1,,,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","128,656",6.50,6.50,1,,,,Viet Nam
392321 - - Of polymers of ethylene,"5,853,875",6.50,6.50,1,,,,Viet Nam
392329 - - Of other plastics,"469,957",6.50,6.50,2,,,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","12,271",6.50,6.50,2,,,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports",784,5.90,5.90,2,,,,Viet Nam
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Viet Nam
392390 - Other,"35,780",6.50,6.50,2,,,,Viet Nam
392410 - Tableware and kitchenware,"205,288",6.50,6.50,1,,,,Viet Nam
392490 - Other,"1,288,720",6.50,6.50,3,,,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Viet Nam
392590 - Other,,6.50,6.50,3,,,,Viet Nam
392610 - Office or school supplies,"36,048",6.50,6.50,1,,,,Viet Nam
392620 - Articles of apparel and clothing accessories (including gloves),"4,396,468",6.50,6.50,1,,,,Viet Nam
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,Viet Nam
392640 - Statuettes and other ornamental articles,"926,473",6.50,6.50,1,,,,Viet Nam
392690 - Other,"8,127,675",4.88,4.88,4,,,,Viet Nam
,1999,"23,440,007",6.63,6.63,266,,,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,"14,612",9.50,9.50,2,,,,Viet Nam
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.75,4.75,2,,,,Viet Nam
390130 - Ethylene-vinyl acetate copolymers,,9.50,9.50,1,,,,Viet Nam
390190 - Other,,3.17,3.17,3,,,,Viet Nam
390210 - Polypropylene,,9.50,9.50,1,,,,Viet Nam
390220 - Polyisobutylene,,9.50,9.50,1,,,,Viet Nam
390230 - Propylene copolymers,,9.50,9.50,1,,,,Viet Nam
390290 - Other,,3.17,3.17,3,,,,Viet Nam
390311 - - Expansible,,9.50,9.50,1,,,,Viet Nam
390319 - - Other,,9.50,9.50,1,,,,Viet Nam
390320 - Styrene-acrylonitrile (SAN) copolymers,,9.50,9.50,1,,,,Viet Nam
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,9.50,9.50,1,,,,Viet Nam
390390 - Other,,3.17,3.17,3,,,,Viet Nam
"390410 - Polyvinyl chloride, not mixed with any other substances",,9.50,9.50,1,,,,Viet Nam
390421 - - Non-plasticised,,9.50,9.50,1,,,,Viet Nam
390422 - - Plasticised,,9.50,9.50,1,,,,Viet Nam
390430 - Vinyl chloride-vinyl acetate copolymers,,9.50,9.50,1,,,,Viet Nam
390440 - Other vinyl chloride copolymers,,9.50,9.50,1,,,,Viet Nam
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,Viet Nam
390461 - - Polytetrafluoroethylene,,9.50,9.50,1,,,,Viet Nam
390469 - - Other,,4.75,4.75,2,,,,Viet Nam
390490 - Other,,9.50,9.50,1,,,,Viet Nam
390512 - - In aqueous dispersion,,9.30,9.30,1,,,,Viet Nam
390519 - - Other,,9.30,9.30,1,,,,Viet Nam
390521 - - In aqueous dispersion,,9.30,9.30,1,,,,Viet Nam
390529 - - Other,,9.30,9.30,1,,,,Viet Nam
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,Viet Nam
390591 - - Copolymers,,9.50,9.50,1,,,,Viet Nam
390599 - - Other,,4.75,4.75,2,,,,Viet Nam
390610 - Polymethyl methacrylate,,9.50,9.50,1,,,,Viet Nam
390690 - Other,,2.07,2.07,7,,,,Viet Nam
390710 - Polyacetals,"2,718",6.50,6.50,1,,,,Viet Nam
390720 - Other polyethers,,5.20,5.20,5,,,,Viet Nam
390730 - Epoxide resins,,6.50,6.50,1,,,,Viet Nam
390740 - Polycarbonates,,6.50,6.50,1,,,,Viet Nam
390750 - Alkyd resins,,6.50,6.50,1,,,,Viet Nam
390760 - Polyethylene terephthalate,,6.50,6.50,1,,,,Viet Nam
390791 - - Unsaturated,,6.50,6.50,2,,,,Viet Nam
390799 - - Other,"43,026",3.25,3.25,4,,,,Viet Nam
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Viet Nam
390890 - Other,,6.50,6.50,1,,,,Viet Nam
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Viet Nam
390920 - Melamine resins,,6.50,6.50,1,,,,Viet Nam
390930 - Other amino-resins,,6.50,6.50,1,,,,Viet Nam
390940 - Phenolic resins,,6.50,6.50,1,,,,Viet Nam
390950 - Polyurethanes,,3.25,3.25,2,,,,Viet Nam
391000 Silicones in primary forms,,6.50,6.50,1,,,,Viet Nam
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,9.50,9.50,1,,,,Viet Nam
391190 - Other,,3.25,3.25,6,,,,Viet Nam
391211 - - Non-plasticised,,6.50,6.50,1,,,,Viet Nam
391212 - - Plasticised,,6.50,6.50,1,,,,Viet Nam
391220 - Cellulose nitrates (including collodions),,7.93,7.93,3,,,,Viet Nam
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Viet Nam
391239 - - Other,,4.33,4.33,3,,,,Viet Nam
391290 - Other,,6.45,6.45,2,,,,Viet Nam
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Viet Nam
391390 - Other,,8.60,8.60,4,,,,Viet Nam
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Viet Nam
391510 - Of polymers of ethylene,,9.50,9.50,1,,,,Viet Nam
391520 - Of polymers of styrene,,9.50,9.50,1,,,,Viet Nam
391530 - Of polymers of vinyl chloride,,9.50,9.50,1,,,,Viet Nam
391590 - Of other plastics,,8.00,8.00,6,,,,Viet Nam
391610 - Of polymers of ethylene,,9.50,9.50,1,,,,Viet Nam
391620 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,Viet Nam
391690 - Of other plastics,,7.36,7.36,7,,,,Viet Nam
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Viet Nam
391721 - - Of polymers of ethylene,,5.33,5.33,3,,,,Viet Nam
391722 - - Of polymers of propylene,,5.33,5.33,3,,,,Viet Nam
391723 - - Of polymers of vinyl chloride,,5.33,5.33,3,,,,Viet Nam
391729 - - Of other plastics,,5.80,5.80,5,,,,Viet Nam
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Viet Nam
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","9,667",7.79,7.79,7,,,,Viet Nam
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Viet Nam
391739 - - Other,,5.80,5.80,5,,,,Viet Nam
391740 - Fittings,,3.25,3.25,2,,,,Viet Nam
391810 - Of polymers of vinyl chloride,"12,097",9.50,9.50,2,,,,Viet Nam
391890 - Of other plastics,,9.50,9.50,1,,,,Viet Nam
391910 - In rolls of a width not exceeding 20 cm,"1,279",7.44,7.44,9,,,,Viet Nam
391990 - Other,"47,182",8.05,8.05,6,,,,Viet Nam
392010 - Of polymers of ethylene,"33,487",7.13,7.13,8,,,,Viet Nam
392020 - Of polymers of propylene,"628,938",9.50,9.50,5,,,,Viet Nam
392030 - Of polymers of styrene,,9.50,9.50,1,,,,Viet Nam
392041 - - Rigid,,9.50,9.50,4,,,,Viet Nam
392042 - - Flexible,,9.50,9.50,4,,,,Viet Nam
392051 - - Of polymethyl methacrylate,,9.50,9.50,1,,,,Viet Nam
392059 - - Other,,4.75,4.75,2,,,,Viet Nam
392061 - - Of polycarbonates,,9.80,9.80,1,,,,Viet Nam
392062 - - Of polyethylene terephthalate,,4.90,4.90,4,,,,Viet Nam
392063 - - Of unsaturated polyesters,,9.80,9.80,1,,,,Viet Nam
392069 - - Of other polyesters,"44,912",9.80,9.80,1,,,,Viet Nam
392071 - - Of regenerated cellulose,,8.15,8.15,2,,,,Viet Nam
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Viet Nam
392073 - - Of cellulose acetate,,7.53,7.53,3,,,,Viet Nam
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Viet Nam
392091 - - Of polyvinyl butyral,,9.50,9.50,1,,,,Viet Nam
392092 - - Of polyamides,192,6.50,6.50,1,,,,Viet Nam
392093 - - Of amino-resins,,6.50,6.50,1,,,,Viet Nam
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Viet Nam
392099 - - Of other plastics,"3,709",3.21,3.21,7,,,,Viet Nam
392111 - - Of polymers of styrene,,9.50,9.50,1,,,,Viet Nam
392112 - - Of polymers of vinyl chloride,"1,396",9.50,9.50,1,,,,Viet Nam
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Viet Nam
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Viet Nam
392119 - - Of other plastics,,9.50,9.50,1,,,,Viet Nam
392190 - Other,"554,941",7.57,7.57,9,,,,Viet Nam
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Viet Nam
392220 - Lavatory seats and covers,96,6.50,6.50,1,,,,Viet Nam
392290 - Other,,6.50,6.50,1,,,,Viet Nam
"392310 - Boxes, cases, crates and similar articles","576,512",6.50,6.50,1,,,,Viet Nam
392321 - - Of polymers of ethylene,"4,135,066",6.50,6.50,1,,,,Viet Nam
392329 - - Of other plastics,"769,749",6.50,6.50,2,,,,Viet Nam
"392330 - Carboys, bottles, flasks and similar articles","19,291",6.50,6.50,2,,,,Viet Nam
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Viet Nam
"392350 - Stoppers, lids, caps and other closures","1,332",6.50,6.50,2,,,,Viet Nam
392390 - Other,"646,076",6.50,6.50,2,,,,Viet Nam
392410 - Tableware and kitchenware,"236,337",6.50,6.50,1,,,,Viet Nam
392490 - Other,"48,845",6.50,6.50,3,,,,Viet Nam
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Viet Nam
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Viet Nam
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","16,829",6.50,6.50,1,,,,Viet Nam
392590 - Other,,6.50,6.50,3,,,,Viet Nam
392610 - Office or school supplies,"33,135",6.50,6.50,1,,,,Viet Nam
392620 - Articles of apparel and clothing accessories (including gloves),"6,632,871",6.50,6.50,1,,,,Viet Nam
"392630 - Fittings for furniture, coachwork of the like","1,556",6.50,6.50,1,,,,Viet Nam
392640 - Statuettes and other ornamental articles,"2,068,700",6.50,6.50,1,,,,Viet Nam
392690 - Other,"6,855,459",4.88,4.88,4,,,,Viet Nam
,1998,"22,117,113",6.98,6.98,274,,,,Viet Nam
390110 - Polyethylene having a specific gravity of less than 0.94,,10.10,10.10,2,,,,Viet Nam
