Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
392329 -- Of other plastics,"781,229",12.50,12.50,2,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles","85,274",12.50,12.50,2,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports",,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures","14,146",12.50,12.50,2,,,,"Saudi Arabia, Kingdom of"
392390 - Other,"41,784",12.50,12.50,3,,,,"Saudi Arabia, Kingdom of"
392410 - Tableware and kitchenware,"26,669",12.50,12.50,2,,,,"Saudi Arabia, Kingdom of"
392490 - Other,247,12.50,12.50,3,,,,"Saudi Arabia, Kingdom of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
"392520 - Doors, windows and their frames and thresholds for doors",,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,12.50,12.50,1,,,,"Saudi Arabia, Kingdom of"
392590 - Other,"168,276",12.50,12.50,2,,,,"Saudi Arabia, Kingdom of"
392610 - Office or school supplies,,12.50,12.50,4,,,,"Saudi Arabia, Kingdom of"
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",281,12.50,12.50,10,,,,"Saudi Arabia, Kingdom of"
"392630 - Fittings for furniture, coachwork or the like",,12.50,12.50,2,,,,"Saudi Arabia, Kingdom of"
392640 - Statuettes and other ornamental articles,211,12.50,12.50,13,,,,"Saudi Arabia, Kingdom of"
392690 - Other,"124,047",12.50,12.50,16,,,,"Saudi Arabia, Kingdom of"
,2005,"137,299,394",15.00,15.00,412,,,,"Saudi Arabia, Kingdom of"
390110 - Polyethylene having a specific gravity of less than 0.94,"45,876,937",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"35,425,033",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,"1,308,954",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"2,996,335",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"39,991,599",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,"1,937,282",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,"2,602,363",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390311 -- Expansible,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390319 -- Other,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene- Acrylonitrile (SAN) copolymers,"16,506",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
"390410 - Poly(vinyl chloride), not mixed with any other substances","637,535",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390421 -- Non-plasticised,"2,224,239",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390422 -- Plasticised,"506,165",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390461 -- Polytetrafluoroethylene,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390469 -- Other,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390490 - Other,"209,027",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390512 -- In aqueous dispersion,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
390519 -- Other,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
390521 -- In aqueous dispersion,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390529 -- Other,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390591 -- Copolymers,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390599 -- Other,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390610 - Poly(methyl methacrylate),,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390690 - Other,,15.00,15.00,4,,,,"Saudi Arabia, Kingdom of"
390710 - Polyacetals,"11,986",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390720 - Other polyethers,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390730 - Epoxide resins,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390740 - Polycarbonates,101,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390750 - Alkyd resins,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
390760 - Poly(ethylene terephthalate),,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
390791 -- Unsaturated,"926,481",15.00,15.00,6,,,,"Saudi Arabia, Kingdom of"
390799 -- Other,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390890 - Other,29,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
390910 - Urea resins; thiourea resins,56,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390920 - Melamine resins,"37,451",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390930 - Other amino-resins,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
390940 - Phenolic resins,,15.00,15.00,7,,,,"Saudi Arabia, Kingdom of"
390950 - Polyurethanes,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
391000 Silicones in primary forms.,"177,623",15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","89,754",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
391190 - Other,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
391211 -- Non-plasticised,,15.00,15.00,5,,,,"Saudi Arabia, Kingdom of"
391212 -- Plasticised,,15.00,15.00,4,,,,"Saudi Arabia, Kingdom of"
391220 - Cellulose nitrates (including collodions),,15.00,15.00,4,,,,"Saudi Arabia, Kingdom of"
391231 -- Carboxymethylcellulose and its salts,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
391239 -- Other,,15.00,15.00,6,,,,"Saudi Arabia, Kingdom of"
391290 - Other,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
"391310 - Alginic acid, its salts and esters",,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
391390 - Other,,15.00,15.00,5,,,,"Saudi Arabia, Kingdom of"
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,"99,852",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"1,168,148",15.00,15.00,17,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,,15.00,15.00,4,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,,15.00,15.00,17,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
391721 -- Of polymers of ethylene,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
391722 -- Of polymers of propylene,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
391723 -- Of polymers of vinyl chloride,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
391729 -- Of other plastics,,15.00,15.00,6,,,,"Saudi Arabia, Kingdom of"
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
391739 -- Other,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,"25,903",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,"8,832",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
391990 - Other,"6,964",15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,"50,918",15.00,15.00,6,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,"7,283",15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392043 -- Containing by weight not less than 6% of plasticizers,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392049 -- Other,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392051 -- Of poly(methyl methacrylate),,15.00,15.00,6,,,,"Saudi Arabia, Kingdom of"
392059 -- Other,,15.00,15.00,6,,,,"Saudi Arabia, Kingdom of"
392061 -- Of polycarbonates,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392062 -- Of poly(ethylene terephthalate),,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392063 -- Of unsaturated polyesters,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392069 -- Of other polyesters,,15.00,15.00,12,,,,"Saudi Arabia, Kingdom of"
392071 -- Of regenerated cellulose,,15.00,15.00,7,,,,"Saudi Arabia, Kingdom of"
392072 -- Of vulcanised fibre,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392073 -- Of cellulose acetate,,15.00,15.00,9,,,,"Saudi Arabia, Kingdom of"
392079 -- Of other cellulose derivatives,,15.00,15.00,6,,,,"Saudi Arabia, Kingdom of"
392091 -- Of poly(vinyl butyral),"86,799",15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392092 -- Of polyamides,,15.00,15.00,6,,,,"Saudi Arabia, Kingdom of"
392093 -- Of amino-resins,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392094 -- Of phenolic resins,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392099 -- Of other plastics,"6,411",15.00,15.00,19,,,,"Saudi Arabia, Kingdom of"
392111 -- Of polymers of styrene,"413,957",15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392112 -- Of polymers of vinyl chloride,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392113 -- Of polyurethanes,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
392114 -- Of regenerated cellulose,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392119 -- Of other plastics,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392190 - Other,"20,406",15.00,15.00,22,,,,"Saudi Arabia, Kingdom of"
"392210 - Baths, shower-baths, sinks and wash-basins",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392220 - Lavatory seats and covers,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392290 - Other,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
"392310 - Boxes, cases, crates and similar articles","4,248",15.00,15.00,5,,,,"Saudi Arabia, Kingdom of"
392321 -- Of polymers of ethylene,,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392329 -- Of other plastics,"207,913",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles","50,637",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures","1,516",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
392390 - Other,,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
392410 - Tableware and kitchenware,,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
392490 - Other,68,15.00,15.00,3,,,,"Saudi Arabia, Kingdom of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
"392520 - Doors, windows and their frames and thresholds for doors",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,15.00,15.00,1,,,,"Saudi Arabia, Kingdom of"
392590 - Other,"71,838",15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
392610 - Office or school supplies,,15.00,15.00,4,,,,"Saudi Arabia, Kingdom of"
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,15.00,15.00,10,,,,"Saudi Arabia, Kingdom of"
"392630 - Fittings for furniture, coachwork or the like",,15.00,15.00,2,,,,"Saudi Arabia, Kingdom of"
392640 - Statuettes and other ornamental articles,202,15.00,15.00,13,,,,"Saudi Arabia, Kingdom of"
392690 - Other,"92,044",15.00,15.00,15,,,,"Saudi Arabia, Kingdom of"
,2004,"69,405,960",20.00,20.00,413,,,,"Saudi Arabia, Kingdom of"
390110 - Polyethylene having a specific gravity of less than 0.94,"20,638,209",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"19,049,638",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,"41,542",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"2,137,749",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"20,802,236",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,"82,715",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,"1,417,876",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390311 -- Expansible,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390319 -- Other,"31,015",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene- Acrylonitrile (SAN) copolymers,"30,953",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,194,076",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390421 -- Non-plasticised,"1,095,037",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390422 -- Plasticised,245,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390461 -- Polytetrafluoroethylene,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390469 -- Other,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390490 - Other,"71,907",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390512 -- In aqueous dispersion,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
390519 -- Other,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
390521 -- In aqueous dispersion,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390529 -- Other,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390591 -- Copolymers,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390599 -- Other,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390610 - Poly(methyl methacrylate),,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390690 - Other,"9,422",20.00,20.00,4,,,,"Saudi Arabia, Kingdom of"
390710 - Polyacetals,"13,348",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390720 - Other polyethers,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390730 - Epoxide resins,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390740 - Polycarbonates,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390750 - Alkyd resins,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
390760 - Poly(ethylene terephthalate),,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
390791 -- Unsaturated,"1,275,948",20.00,20.00,6,,,,"Saudi Arabia, Kingdom of"
390799 -- Other,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390890 - Other,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
390910 - Urea resins; thiourea resins,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390920 - Melamine resins,"4,511",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390930 - Other amino-resins,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
390940 - Phenolic resins,,20.00,20.00,7,,,,"Saudi Arabia, Kingdom of"
390950 - Polyurethanes,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
391000 Silicones in primary forms.,"13,012",20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
391190 - Other,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
391211 -- Non-plasticised,"36,550",20.00,20.00,5,,,,"Saudi Arabia, Kingdom of"
391212 -- Plasticised,,20.00,20.00,4,,,,"Saudi Arabia, Kingdom of"
391220 - Cellulose nitrates (including collodions),,20.00,20.00,4,,,,"Saudi Arabia, Kingdom of"
391231 -- Carboxymethylcellulose and its salts,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
391239 -- Other,,20.00,20.00,6,,,,"Saudi Arabia, Kingdom of"
391290 - Other,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
"391310 - Alginic acid, its salts and esters",,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
391390 - Other,,20.00,20.00,5,,,,"Saudi Arabia, Kingdom of"
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,"2,393",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,"77,876",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"512,981",20.00,20.00,17,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,,20.00,20.00,4,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,,20.00,20.00,17,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
391721 -- Of polymers of ethylene,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
391722 -- Of polymers of propylene,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
391723 -- Of polymers of vinyl chloride,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
391729 -- Of other plastics,"12,153",20.00,20.00,6,,,,"Saudi Arabia, Kingdom of"
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
391739 -- Other,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,"3,237",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,155,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
391990 - Other,"7,929",20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,"87,902",20.00,20.00,6,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392043 -- Containing by weight not less than 6% of plasticizers,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392049 -- Other,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392051 -- Of poly(methyl methacrylate),"43,841",20.00,20.00,6,,,,"Saudi Arabia, Kingdom of"
392059 -- Other,,20.00,20.00,6,,,,"Saudi Arabia, Kingdom of"
392061 -- Of polycarbonates,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392062 -- Of poly(ethylene terephthalate),,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392063 -- Of unsaturated polyesters,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392069 -- Of other polyesters,,20.00,20.00,12,,,,"Saudi Arabia, Kingdom of"
392071 -- Of regenerated cellulose,,20.00,20.00,7,,,,"Saudi Arabia, Kingdom of"
392072 -- Of vulcanised fibre,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392073 -- Of cellulose acetate,,20.00,20.00,9,,,,"Saudi Arabia, Kingdom of"
392079 -- Of other cellulose derivatives,,20.00,20.00,6,,,,"Saudi Arabia, Kingdom of"
392091 -- Of poly(vinyl butyral),,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392092 -- Of polyamides,,20.00,20.00,6,,,,"Saudi Arabia, Kingdom of"
392093 -- Of amino-resins,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392094 -- Of phenolic resins,,20.00,20.00,3,,,,"Saudi Arabia, Kingdom of"
392099 -- Of other plastics,"18,054",20.00,20.00,19,,,,"Saudi Arabia, Kingdom of"
392111 -- Of polymers of styrene,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392112 -- Of polymers of vinyl chloride,"49,830",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392113 -- Of polyurethanes,,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
392114 -- Of regenerated cellulose,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392119 -- Of other plastics,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392190 - Other,375,20.00,20.00,22,,,,"Saudi Arabia, Kingdom of"
"392210 - Baths, shower-baths, sinks and wash-basins","6,045",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392220 - Lavatory seats and covers,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392290 - Other,,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
"392310 - Boxes, cases, crates and similar articles",,20.00,20.00,5,,,,"Saudi Arabia, Kingdom of"
392321 -- Of polymers of ethylene,"22,090",20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
392329 -- Of other plastics,"124,485",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles",,20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports",,20.00,20.00,1,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures","9,600",20.00,20.00,2,,,,"Saudi Arabia, Kingdom of"
