Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","100,975",4.00,4.00,4,,,,Brazil
081050 - Kiwifruit,,8.53,8.53,1,,,,Brazil
081060 - Durians,,8.80,8.80,1,,,,Brazil
081090 - Other,"2,432,574",2.93,2.93,3,,,,Brazil
081110 - Strawberries,,17.60,17.60,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","68,958",14.67,14.67,7,1,,,Brazil
081190 - Other,"5,038,359",12.65,12.65,10,2,,,Brazil
081210 - Cherries,176,8.80,8.80,1,,,,Brazil
081290 - Other,"557,160",8.10,8.10,6,,,,Brazil
081310 - Apricots,,5.60,5.60,1,,,,Brazil
081320 - Prunes,,9.60,9.60,1,,,,Brazil
081330 - Apples,"24,396",3.20,3.20,1,,,,Brazil
081340 - Other fruit,"60,871",2.73,2.73,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,,6.86,6.86,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","1,136,180",1.60,1.60,1,,,,Brazil
,2005,"595,865,135",6.91,6.91,119,24,,,Brazil
080111 -- Dessicated,"104,815",0.00,0.00,1,,,,Brazil
080119 -- Other,"412,232",0.00,0.00,1,,,,Brazil
080121 -- In shell,25,0.00,0.00,1,,,,Brazil
080122 -- Shelled,"6,805,637",0.00,0.00,1,,,,Brazil
080131 -- In shell,"313,700",0.00,0.00,1,,,,Brazil
080132 -- Shelled,"21,463,995",0.00,0.00,1,,,,Brazil
080211 -- In shell,,2.80,2.80,2,,,,Brazil
080212 -- Shelled,,1.75,1.75,2,,,,Brazil
080221 -- In shell,,3.20,3.20,1,,,,Brazil
080222 -- Shelled,,3.20,3.20,1,,,,Brazil
080231 -- In shell,,4.00,4.00,1,,,,Brazil
080232 -- Shelled,"1,418",5.10,5.10,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Brazil
080250 - Pistachios,"17,330",1.60,1.60,1,,,,Brazil
080290 - Other,"487,637",1.50,1.50,4,,,,Brazil
"080300 Bananas, including plantains, fresh or dried.","41,650,734",16.00,16.00,3,1,,,Brazil
080410 - Dates,,7.70,7.70,1,,,,Brazil
080420 - Figs,"5,916,864",6.80,6.80,2,,,,Brazil
080430 - Pineapples,"12,768,135",5.80,5.80,1,,,,Brazil
080440 - Avocados,"1,334,932",4.37,4.37,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","94,262,373",0.00,0.00,1,,,,Brazil
080510 - Oranges,"9,797,510",14.67,14.67,2,1,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","2,299,395",,,5,5,,,Brazil
080540 - Grapefruit,"43,917",1.80,1.80,1,,,,Brazil
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","37,844,659",12.80,12.80,2,1,,,Brazil
080590 - Other,"59,966",12.80,12.80,1,,,,Brazil
080610 - Fresh,"102,579,119",15.47,15.47,2,1,,,Brazil
080620 - Dried,,2.40,2.40,3,,,,Brazil
080711 -- Watermelons,"10,280,010",8.80,8.80,1,,,,Brazil
080719 -- Other,"115,892,654",8.80,8.80,1,,,,Brazil
080720 - Papaws (papayas),"47,297,915",0.00,0.00,1,,,,Brazil
080810 - Apples,"75,572,945",,,2,2,,,Brazil
080820 - Pears and quinces,"335,982",7.20,7.20,3,2,,,Brazil
080910 - Apricots,,,,1,1,,,Brazil
080920 - Cherries,"13,187",,,2,2,,,Brazil
"080930 - Peaches, including nectarines",,,,2,2,,,Brazil
080940 - Plums and sloes,"7,738",12.00,12.00,2,1,,,Brazil
081010 - Strawberries,"239,327",,,1,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","588,322",9.20,9.20,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","244,105",4.00,4.00,4,,,,Brazil
081050 - Kiwifruit,"4,703",8.53,8.53,1,,,,Brazil
081060 - Durians,,8.80,8.80,1,,,,Brazil
081090 - Other,"1,745,908",2.93,2.93,3,,,,Brazil
081110 - Strawberries,"17,529",17.60,17.60,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Brazil
081190 - Other,"3,984,914",12.65,12.65,10,2,,,Brazil
081210 - Cherries,,8.80,8.80,1,,,,Brazil
081290 - Other,"492,800",8.10,8.10,6,,,,Brazil
081310 - Apricots,,5.60,5.60,1,,,,Brazil
081320 - Prunes,,9.60,9.60,1,,,,Brazil
081330 - Apples,"12,852",3.20,3.20,1,,,,Brazil
081340 - Other fruit,"52,849",2.73,2.73,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,858,6.86,6.86,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","916,143",1.60,1.60,1,,,,Brazil
,2004,"473,714,908",6.82,6.82,128,28,,,Brazil
080111 -- Dessicated,"13,447",0.00,0.00,1,,,,Brazil
080119 -- Other,"277,352",0.00,0.00,1,,,,Brazil
080121 -- In shell,"229,562",0.00,0.00,1,,,,Brazil
080122 -- Shelled,"5,303,282",0.00,0.00,1,,,,Brazil
080131 -- In shell,"220,382",0.00,0.00,1,,,,Brazil
080132 -- Shelled,"14,650,035",0.00,0.00,1,,,,Brazil
080211 -- In shell,174,2.80,2.80,2,,,,Brazil
080212 -- Shelled,,1.75,1.75,2,,,,Brazil
080221 -- In shell,,3.20,3.20,1,,,,Brazil
080222 -- Shelled,,3.20,3.20,1,,,,Brazil
080231 -- In shell,,4.00,4.00,1,,,,Brazil
080232 -- Shelled,,5.10,5.10,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Brazil
080250 - Pistachios,"6,555",1.60,1.60,1,,,,Brazil
080290 - Other,"253,059",1.50,1.50,4,,,,Brazil
"080300 Bananas, including plantains, fresh or dried.","29,122,005",16.00,16.00,3,1,,,Brazil
080410 - Dates,,7.70,7.70,1,,,,Brazil
080420 - Figs,"5,362,466",6.80,6.80,2,,,,Brazil
080430 - Pineapples,"11,297,400",5.80,5.80,1,,,,Brazil
080440 - Avocados,"1,900,170",4.37,4.37,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","67,282,078",0.00,0.00,1,,,,Brazil
080510 - Oranges,"20,217,011",14.67,14.67,4,3,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,619,446",,,5,5,,,Brazil
080540 - Grapefruit,"11,568",1.80,1.80,1,,,,Brazil
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","34,210,204",12.80,12.80,2,1,,,Brazil
080590 - Other,"112,834",12.80,12.80,1,,,,Brazil
080610 - Fresh,"40,870,817",15.47,15.47,2,1,,,Brazil
080620 - Dried,"22,005",2.40,2.40,6,,,,Brazil
080711 -- Watermelons,"4,921,417",8.80,8.80,1,,,,Brazil
080719 -- Other,"79,486,841",8.80,8.80,1,,,,Brazil
080720 - Papaws (papayas),"43,551,783",0.00,0.00,1,,,,Brazil
080810 - Apples,"103,757,425",,,4,4,,,Brazil
080820 - Pears and quinces,"161,695",7.20,7.20,3,2,,,Brazil
080910 - Apricots,,,,1,1,,,Brazil
080920 - Cherries,,,,2,2,,,Brazil
"080930 - Peaches, including nectarines","36,919",,,2,2,,,Brazil
080940 - Plums and sloes,"47,741",12.00,12.00,2,1,,,Brazil
081010 - Strawberries,"501,876",,,1,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","607,459",9.20,9.20,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","143,098",4.00,4.00,4,,,,Brazil
081050 - Kiwifruit,"40,178",8.53,8.53,1,,,,Brazil
081060 - Durians,,8.80,8.80,1,,,,Brazil
081090 - Other,"2,168,442",2.93,2.93,3,,,,Brazil
081110 - Strawberries,"32,105",17.60,17.60,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Brazil
081190 - Other,"3,761,952",12.65,12.65,10,2,,,Brazil
081210 - Cherries,,8.80,8.80,1,,,,Brazil
081290 - Other,"375,011",8.28,8.28,8,,,,Brazil
081310 - Apricots,,5.60,5.60,1,,,,Brazil
081320 - Prunes,,9.60,9.60,1,,,,Brazil
081330 - Apples,"13,957",3.20,3.20,1,,,,Brazil
081340 - Other fruit,"65,019",2.73,2.73,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,"11,954",6.86,6.86,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","1,048,185",1.60,1.60,1,,,,Brazil
,2003,"455,306,674",6.82,6.82,128,28,,,Brazil
080111 -- Dessicated,"98,211",0.00,0.00,1,,,,Brazil
080119 -- Other,"228,423",0.00,0.00,1,,,,Brazil
080121 -- In shell,"2,859,674",0.00,0.00,1,,,,Brazil
080122 -- Shelled,"1,454,112",0.00,0.00,1,,,,Brazil
080131 -- In shell,"475,375",0.00,0.00,1,,,,Brazil
080132 -- Shelled,"11,598,193",0.00,0.00,1,,,,Brazil
080211 -- In shell,"4,219",2.80,2.80,2,,,,Brazil
080212 -- Shelled,"1,256",1.75,1.75,2,,,,Brazil
080221 -- In shell,,3.20,3.20,1,,,,Brazil
080222 -- Shelled,,3.20,3.20,1,,,,Brazil
080231 -- In shell,,4.00,4.00,1,,,,Brazil
080232 -- Shelled,,5.10,5.10,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Brazil
080250 - Pistachios,,1.60,1.60,1,,,,Brazil
080290 - Other,"292,574",1.50,1.50,4,,,,Brazil
"080300 Bananas, including plantains, fresh or dried.","24,064,990",16.00,16.00,3,1,,,Brazil
080410 - Dates,,7.70,7.70,1,,,,Brazil
080420 - Figs,"3,958,363",6.80,6.80,2,,,,Brazil
080430 - Pineapples,"809,294",5.80,5.80,1,,,,Brazil
080440 - Avocados,"1,289,251",4.37,4.37,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","106,058,583",0.00,0.00,1,,,,Brazil
080510 - Oranges,"17,603,259",14.67,14.67,4,3,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,415,391",,,5,5,,,Brazil
080540 - Grapefruit,"48,438",1.80,1.80,1,,,,Brazil
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","27,178,471",12.80,12.80,2,1,,,Brazil
080590 - Other,"99,761",12.80,12.80,1,,,,Brazil
080610 - Fresh,"61,377,168",15.47,15.47,2,1,,,Brazil
080620 - Dried,,2.40,2.40,6,,,,Brazil
080711 -- Watermelons,"4,582,310",8.80,8.80,1,,,,Brazil
080719 -- Other,"80,706,627",8.80,8.80,1,,,,Brazil
080720 - Papaws (papayas),"38,679,562",0.00,0.00,1,,,,Brazil
080810 - Apples,"61,879,353",,,4,4,,,Brazil
080820 - Pears and quinces,"479,957",7.20,7.20,3,2,,,Brazil
080910 - Apricots,,,,1,1,,,Brazil
080920 - Cherries,"3,597",,,2,2,,,Brazil
"080930 - Peaches, including nectarines","7,918",,,2,2,,,Brazil
080940 - Plums and sloes,"27,828",12.00,12.00,2,1,,,Brazil
081010 - Strawberries,"441,553",,,1,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","497,377",9.20,9.20,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries","25,124",9.07,9.07,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","55,723",4.00,4.00,4,,,,Brazil
081050 - Kiwifruit,,8.53,8.53,1,,,,Brazil
081060 - Durians,,8.80,8.80,1,,,,Brazil
081090 - Other,"1,485,175",2.93,2.93,3,,,,Brazil
081110 - Strawberries,"123,007",17.60,17.60,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","29,468",14.67,14.67,7,1,,,Brazil
081190 - Other,"3,850,650",12.65,12.65,10,2,,,Brazil
081210 - Cherries,"38,744",8.80,8.80,1,,,,Brazil
081290 - Other,"406,780",8.28,8.28,8,,,,Brazil
081310 - Apricots,,5.60,5.60,1,,,,Brazil
081320 - Prunes,"54,671",9.60,9.60,1,,,,Brazil
081330 - Apples,"2,523",3.20,3.20,1,,,,Brazil
081340 - Other fruit,"97,837",2.73,2.73,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,"14,615",6.86,6.86,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","901,272",1.60,1.60,1,,,,Brazil
,2002,"306,240,773",6.82,6.82,128,28,,,Brazil
080111 -- Dessicated,"64,492",0.00,0.00,1,,,,Brazil
080119 -- Other,"89,669",0.00,0.00,1,,,,Brazil
080121 -- In shell,"4,431,435",0.00,0.00,1,,,,Brazil
080122 -- Shelled,"2,914,019",0.00,0.00,1,,,,Brazil
080131 -- In shell,"399,995",0.00,0.00,1,,,,Brazil
080132 -- Shelled,"10,381,562",0.00,0.00,1,,,,Brazil
080211 -- In shell,,2.80,2.80,2,,,,Brazil
080212 -- Shelled,"35,750",1.75,1.75,2,,,,Brazil
080221 -- In shell,,3.20,3.20,1,,,,Brazil
080222 -- Shelled,,3.20,3.20,1,,,,Brazil
080231 -- In shell,,4.00,4.00,1,,,,Brazil
080232 -- Shelled,,5.10,5.10,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Brazil
080250 - Pistachios,,1.60,1.60,1,,,,Brazil
080290 - Other,"77,166",1.50,1.50,4,,,,Brazil
"080300 Bananas, including plantains, fresh or dried.","16,055,610",16.00,16.00,3,1,,,Brazil
080410 - Dates,,7.70,7.70,1,,,,Brazil
080420 - Figs,"2,958,896",6.80,6.80,2,,,,Brazil
080430 - Pineapples,"241,569",5.80,5.80,1,,,,Brazil
080440 - Avocados,"948,657",4.37,4.37,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","60,843,232",0.00,0.00,1,,,,Brazil
080510 - Oranges,"6,827,937",14.67,14.67,4,3,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","908,405",,,5,5,,,Brazil
080540 - Grapefruit,"11,113",1.80,1.80,1,,,,Brazil
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","17,408,357",12.80,12.80,2,1,,,Brazil
080590 - Other,"513,970",12.80,12.80,1,,,,Brazil
080610 - Fresh,"35,786,395",15.47,15.47,2,1,,,Brazil
080620 - Dried,"17,014",2.40,2.40,6,,,,Brazil
080711 -- Watermelons,"3,494,855",8.80,8.80,1,,,,Brazil
080719 -- Other,"60,729,162",8.80,8.80,1,,,,Brazil
080720 - Papaws (papayas),"30,039,959",0.00,0.00,1,,,,Brazil
080810 - Apples,"44,200,354",,,4,4,,,Brazil
080820 - Pears and quinces,"180,728",7.20,7.20,3,2,,,Brazil
080910 - Apricots,,,,1,1,,,Brazil
080920 - Cherries,"18,660",,,2,2,,,Brazil
"080930 - Peaches, including nectarines","14,499",,,2,2,,,Brazil
080940 - Plums and sloes,"29,934",12.00,12.00,2,1,,,Brazil
081010 - Strawberries,"110,778",,,1,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","521,839",9.20,9.20,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries","13,326",9.07,9.07,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","49,492",4.00,4.00,4,,,,Brazil
081050 - Kiwifruit,,8.53,8.53,1,,,,Brazil
081060 - Durians,,8.80,8.80,1,,,,Brazil
081090 - Other,"1,067,777",2.93,2.93,3,,,,Brazil
081110 - Strawberries,"5,117",17.60,17.60,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","24,524",14.67,14.67,7,1,,,Brazil
081190 - Other,"3,278,491",12.65,12.65,10,2,,,Brazil
081210 - Cherries,"19,237",8.80,8.80,1,,,,Brazil
081290 - Other,"351,752",8.28,8.28,8,,,,Brazil
081310 - Apricots,,5.60,5.60,1,,,,Brazil
081320 - Prunes,,9.60,9.60,1,,,,Brazil
081330 - Apples,,3.20,3.20,1,,,,Brazil
081340 - Other fruit,"41,680",2.73,2.73,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,"9,486",6.86,6.86,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","1,123,880",1.60,1.60,1,,,,Brazil
,2001,"259,778,410",6.82,6.82,128,28,,,Brazil
080111 - - Desiccated,"29,587",0.00,0.00,1,,,,Brazil
080119 - - Other,"76,493",0.00,0.00,1,,,,Brazil
080121 - - In shell,"2,990,750",0.00,0.00,1,,,,Brazil
080122 - - Shelled,"3,183,693",0.00,0.00,1,,,,Brazil
080131 - - In shell,"365,514",0.00,0.00,1,,,,Brazil
080132 - - Shelled,"8,817,238",0.00,0.00,1,,,,Brazil
080211 - - In shell,,2.80,2.80,2,,,,Brazil
080212 - - Shelled,,1.75,1.75,2,,,,Brazil
080221 - - In shell,"20,811",3.20,3.20,1,,,,Brazil
080222 - - Shelled,"65,523",3.20,3.20,1,,,,Brazil
080231 - - In shell,,4.00,4.00,1,,,,Brazil
080232 - - Shelled,,5.10,5.10,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),"5,310",5.60,5.60,1,,,,Brazil
080250 - Pistachios,,1.60,1.60,1,,,,Brazil
080290 - Other,"2,660",1.50,1.50,4,,,,Brazil
"080300 Bananas, including plantains, fresh or dried","7,307,576",16.00,16.00,3,1,,,Brazil
080410 - Dates,,7.70,7.70,1,,,,Brazil
080420 - Figs,"2,615,761",6.80,6.80,2,,,,Brazil
080430 - Pineapples,"176,628",5.80,5.80,1,,,,Brazil
080440 - Avocados,"943,038",4.36,4.36,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","57,498,567",0.00,0.00,1,,,,Brazil
080510 - Oranges,"37,990,866",14.66,14.66,4,3,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,107,719",,,5,5,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","10,428,083",12.80,12.80,2,1,,,Brazil
080540 - Grapefruit,"40,396",1.80,1.80,1,,,,Brazil
080590 - Other,"4,760,804",12.80,12.80,1,,,,Brazil
080610 - Fresh,"21,102,122",15.46,15.46,2,1,,,Brazil
080620 - Dried,,2.40,2.40,6,,,,Brazil
080711 - - Watermelons,"2,298,451",8.80,8.80,1,,,,Brazil
080719 - - Other,"43,097,806",8.80,8.80,1,,,,Brazil
080720 - Papaws (papayas),"24,183,496",0.00,0.00,1,,,,Brazil
080810 - Apples,"24,203,188",,,4,4,,,Brazil
080820 - Pears and quinces,"201,191",7.20,7.20,3,2,,,Brazil
080910 - Apricots,"1,218",,,1,1,,,Brazil
080920 - Cherries,"8,185",,,2,2,,,Brazil
"080930 - Peaches, including nectarines","12,483",,,2,2,,,Brazil
080940 - Plums and sloes,"11,731",12.00,12.00,2,1,,,Brazil
081010 - Strawberries,"336,214",,,1,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","550,273",9.20,9.20,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","104,513",4.00,4.00,4,,,,Brazil
081050 - Kiwifruit,,8.53,8.53,1,,,,Brazil
081090 - Other,"457,813",2.93,2.93,3,,,,Brazil
081110 - Strawberries,358,17.60,17.60,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","5,552",14.67,14.67,7,1,,,Brazil
081190 - Other,"3,396,615",12.65,12.65,10,2,,,Brazil
081210 - Cherries,"11,794",8.80,8.80,1,,,,Brazil
081220 - Strawberries,,8.80,8.80,1,,,,Brazil
081290 - Other,"398,155",8.28,8.28,8,,,,Brazil
081310 - Apricots,,5.60,5.60,1,,,,Brazil
081320 - Prunes,,9.60,9.60,1,,,,Brazil
081330 - Apples,,3.20,3.20,1,,,,Brazil
081340 - Other fruit,"26,534",2.73,2.73,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,"9,958",6.86,6.86,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","933,742",1.60,1.60,1,,,,Brazil
,2000,"218,692,620",6.93,6.93,129,29,,,Brazil
080111 - - Desiccated,701,0.00,0.00,1,,,,Brazil
080119 - - Other,"40,187",0.00,0.00,1,,,,Brazil
080121 - - In shell,"6,945,743",0.00,0.00,1,,,,Brazil
080122 - - Shelled,"4,388,678",0.00,0.00,1,,,,Brazil
080131 - - In shell,"157,974",0.00,0.00,1,,,,Brazil
080132 - - Shelled,"12,981,018",0.00,0.00,1,,,,Brazil
080211 - - In shell,,2.85,2.85,2,,,,Brazil
080212 - - Shelled,"1,392",1.90,1.90,2,,,,Brazil
080221 - - In shell,"30,267",3.25,3.25,1,,,,Brazil
080222 - - Shelled,"93,908",3.25,3.25,1,,,,Brazil
080231 - - In shell,"8,251",4.35,4.35,1,,,,Brazil
080232 - - Shelled,"71,745",5.35,5.35,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,5.70,5.70,1,,,,Brazil
080250 - Pistachios,,1.65,1.65,1,,,,Brazil
080290 - Other,"51,923",1.20,1.20,5,,,,Brazil
"080300 Bananas, including plantains, fresh or dried","5,959,778",16.35,16.35,3,1,,,Brazil
080410 - Dates,"4,527",8.05,8.05,1,,,,Brazil
080420 - Figs,"2,627,935",6.93,6.93,2,,,,Brazil
080430 - Pineapples,"34,932",6.05,6.05,1,,,,Brazil
080440 - Avocados,"271,400",3.92,3.92,1,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","41,866,728",0.50,0.50,1,,,,Brazil
080510 - Oranges,"17,939,416",14.30,14.30,4,3,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,717,614",,,5,5,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","6,995,675",13.05,13.05,2,1,,,Brazil
080540 - Grapefruit,"6,693",1.98,1.98,1,,,,Brazil
080590 - Other,"1,795,905",13.05,13.05,1,,,,Brazil
080610 - Fresh,"9,011,121",15.35,15.35,2,1,,,Brazil
080620 - Dried,,2.45,2.45,6,,,,Brazil
080711 - - Watermelons,"887,567",9.00,9.00,1,,,,Brazil
080719 - - Other,"36,371,957",9.00,9.00,1,,,,Brazil
080720 - Papaws (papayas),"22,687,603",0.50,0.50,1,,,,Brazil
080810 - Apples,"41,120,983",,,4,4,,,Brazil
080820 - Pears and quinces,"15,867",7.35,7.35,3,2,,,Brazil
080910 - Apricots,,,,1,1,,,Brazil
080920 - Cherries,"4,407",,,2,2,,,Brazil
"080930 - Peaches, including nectarines",,,,2,2,,,Brazil
080940 - Plums and sloes,,12.25,12.25,2,1,,,Brazil
081010 - Strawberries,"131,275",,,1,1,,,Brazil
"081020 - Raspberries, blackberries, mulberries and loganberries","370,397",9.40,9.40,2,,,,Brazil
"081030 - Black, white or red currants and gooseberries",,9.27,9.27,3,,,,Brazil
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","162,325",4.08,4.08,4,,,,Brazil
081050 - Kiwifruit,,,,1,1,,,Brazil
081090 - Other,"380,493",3.60,3.60,3,,,,Brazil
081110 - Strawberries,"3,319",17.98,17.98,3,1,,,Brazil
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","2,203",14.98,14.98,7,1,,,Brazil
081190 - Other,"2,759,689",13.09,13.09,10,2,,,Brazil
081210 - Cherries,,9.00,9.00,1,,,,Brazil
081220 - Strawberries,,9.00,9.00,1,,,,Brazil
081290 - Other,"251,882",8.52,8.52,8,,,,Brazil
081310 - Apricots,,5.70,5.70,1,,,,Brazil
081320 - Prunes,"50,836",9.80,9.80,1,,,,Brazil
081330 - Apples,,3.60,3.60,1,,,,Brazil
081340 - Other fruit,"11,856",2.91,2.91,6,,,,Brazil
081350 - Mixtures of nuts or dried fruits of this Chapter,"6,675",7.08,7.08,7,,,,Brazil
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","469,773",1.65,1.65,1,,,,Brazil
,1999,"208,660,922",7.65,7.65,141,28,,,Brazil
080111 - - Desiccated,"1,375",0.00,0.00,1,,,,Brazil
080119 - - Other,"9,496",0.00,0.00,1,,,,Brazil
080121 - - In shell,"4,221,533",0.00,0.00,1,,,,Brazil
080122 - - Shelled,"1,474,944",0.00,0.00,1,,,,Brazil
080131 - - In shell,"332,342",0.00,0.00,1,,,,Brazil
080132 - - Shelled,"11,448,747",0.00,0.00,1,,,,Brazil
080211 - - In shell,"46,990",2.98,2.98,2,,,,Brazil
080212 - - Shelled,"85,657",2.20,2.20,2,,,,Brazil
080221 - - In shell,,3.40,3.40,1,,,,Brazil
080222 - - Shelled,"75,809",3.40,3.40,1,,,,Brazil
080231 - - In shell,,5.00,5.00,1,,,,Brazil
080232 - - Shelled,,5.85,5.85,1,,,,Brazil
080240 - Chestnuts (Castanea spp.),,5.95,5.95,1,,,,Brazil
080250 - Pistachios,373,1.70,1.70,1,,,,Brazil
080290 - Other,"432,760",1.20,1.20,5,,,,Brazil
"080300 Bananas, including plantains, fresh or dried","2,139,713",17.00,17.00,3,1,,,Brazil
080410 - Dates,"6,768",8.75,8.75,1,,,,Brazil
080420 - Figs,"2,735,122",7.23,7.23,2,,,,Brazil
080430 - Pineapples,"10,562",6.60,6.60,1,,,,Brazil
080440 - Avocados,"727,256",4.62,4.62,3,,,,Brazil
"080450 - Guavas, mangoes and mangosteens","38,687,790",1.50,1.50,1,,,,Brazil
080510 - Oranges,"29,505,531",15.58,15.58,6,3,,,Brazil
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","902,577",,,5,5,,,Brazil
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","3,754,263",13.60,13.60,2,1,,,Brazil
080540 - Grapefruit,"70,512",1.85,1.85,3,,,,Brazil
080590 - Other,"2,766,466",13.60,13.60,1,,,,Brazil
080610 - Fresh,"11,060,398",16.43,16.43,4,1,,,Brazil
080620 - Dried,"31,270",2.55,2.55,6,,,,Brazil
080711 - - Watermelons,"845,398",9.35,9.35,1,,,,Brazil
080719 - - Other,"34,050,177",9.35,9.35,1,,,,Brazil
080720 - Papaws (papayas),"19,126,764",1.50,1.50,1,,,,Brazil
080810 - Apples,"39,552,522",,,4,4,,,Brazil
080820 - Pears and quinces,"15,230",7.65,7.65,3,2,,,Brazil
080910 - Apricots,"7,471",,,1,1,,,Brazil
