Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
392093 -- Of amino-resins,,20.00,20.00,3,,,,Albania
392094 -- Of phenolic resins,,20.00,20.00,3,,,,Albania
392099 -- Of other plastics,,20.00,20.00,19,,,,Albania
392111 -- Of polymers of styrene,,20.00,20.00,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,20.00,20.00,1,,,,Albania
392113 -- Of polyurethanes,,20.00,20.00,2,,,,Albania
392114 -- Of regenerated cellulose,,20.00,20.00,1,,,,Albania
392119 -- Of other plastics,,20.00,20.00,1,,,,Albania
392190 - Other,,20.00,20.00,22,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,20.00,20.00,1,,,,Albania
392220 - Lavatory seats and covers,,20.00,20.00,1,,,,Albania
392290 - Other,,20.00,20.00,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles",,20.00,20.00,5,,,,Albania
392321 -- Of polymers of ethylene,,20.00,20.00,1,,,,Albania
392329 -- Of other plastics,"5,471",20.00,20.00,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles",,20.00,20.00,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,20.00,20.00,1,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,20.00,20.00,2,,,,Albania
392390 - Other,,20.00,20.00,3,,,,Albania
392410 - Tableware and kitchenware,,20.00,20.00,2,,,,Albania
392490 - Other,,20.00,20.00,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,20.00,20.00,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,20.00,20.00,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,20.00,20.00,1,,,,Albania
392590 - Other,,20.00,20.00,2,,,,Albania
392610 - Office or school supplies,,20.00,20.00,4,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,20.00,20.00,10,,,,Albania
"392630 - Fittings for furniture, coachwork or the like",,20.00,20.00,2,,,,Albania
392640 - Statuettes and other ornamental articles,,20.00,20.00,13,,,,Albania
392690 - Other,,20.00,20.00,16,,,,Albania
,2003,,25.01,25.01,413,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,25.00,25.00,2,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,25.00,25.00,1,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,25.00,25.00,1,,,,Albania
390190 - Other,,25.00,25.00,2,,,,Albania
390210 - Polypropylene,,25.00,25.00,1,,,,Albania
390220 - Polyisobutylene,,25.00,25.00,1,,,,Albania
390230 - Propylene copolymers,,25.00,25.00,1,,,,Albania
390290 - Other,,25.00,25.00,1,,,,Albania
390311 -- Expansible,,25.00,25.00,1,,,,Albania
390319 -- Other,,25.00,25.00,2,,,,Albania
390320 - Styrene- Acrylonitrile (SAN) copolymers,,25.00,25.00,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,25.00,25.00,1,,,,Albania
390390 - Other,,25.00,25.00,3,,,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,25.00,25.00,2,,,,Albania
390421 -- Non-plasticised,,25.00,25.00,2,,,,Albania
390422 -- Plasticised,,25.00,25.00,2,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,25.00,25.00,2,,,,Albania
390440 - Other vinyl chloride copolymers,,25.00,25.00,1,,,,Albania
390450 - Vinylidene chloride polymers,,25.00,25.00,2,,,,Albania
390461 -- Polytetrafluoroethylene,,25.00,25.00,1,,,,Albania
390469 -- Other,,25.00,25.00,2,,,,Albania
390490 - Other,,25.00,25.00,1,,,,Albania
390512 -- In aqueous dispersion,,25.00,25.00,3,,,,Albania
390519 -- Other,,25.00,25.00,3,,,,Albania
390521 -- In aqueous dispersion,,25.00,25.00,1,,,,Albania
390529 -- Other,,25.00,25.00,1,,,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,25.00,25.00,1,,,,Albania
390591 -- Copolymers,,25.00,25.00,1,,,,Albania
390599 -- Other,,25.00,25.00,2,,,,Albania
390610 - Poly(methyl methacrylate),,25.00,25.00,2,,,,Albania
390690 - Other,,25.00,25.00,4,,,,Albania
390710 - Polyacetals,,25.00,25.00,1,,,,Albania
390720 - Other polyethers,,25.00,25.00,2,,,,Albania
390730 - Epoxide resins,,25.00,25.00,2,,,,Albania
390740 - Polycarbonates,,25.00,25.00,1,,,,Albania
390750 - Alkyd resins,,25.00,25.00,1,,,,Albania
390760 - Poly(ethylene terephthalate),,25.00,25.00,3,,,,Albania
390791 -- Unsaturated,,25.00,25.00,6,,,,Albania
390799 -- Other,,25.00,25.00,3,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,25.00,25.00,2,,,,Albania
390890 - Other,,25.00,25.00,3,,,,Albania
390910 - Urea resins; thiourea resins,,25.00,25.00,2,,,,Albania
390920 - Melamine resins,,25.00,25.00,2,,,,Albania
390930 - Other amino-resins,,25.00,25.00,2,,,,Albania
390940 - Phenolic resins,,25.00,25.00,7,,,,Albania
390950 - Polyurethanes,,25.00,25.00,1,,,,Albania
391000 Silicones in primary forms.,,25.00,25.00,3,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,25.00,25.00,2,,,,Albania
391190 - Other,,25.00,25.00,2,,,,Albania
391211 -- Non-plasticised,,25.00,25.00,5,,,,Albania
391212 -- Plasticised,,25.00,25.00,4,,,,Albania
391220 - Cellulose nitrates (including collodions),,25.00,25.00,4,,,,Albania
391231 -- Carboxymethylcellulose and its salts,,25.00,25.00,1,,,,Albania
391239 -- Other,,25.00,25.00,6,,,,Albania
391290 - Other,,25.00,25.00,3,,,,Albania
"391310 - Alginic acid, its salts and esters",,25.00,25.00,2,,,,Albania
391390 - Other,,25.00,25.00,5,,,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,25.00,25.00,3,,,,Albania
391510 - Of polymers of ethylene,,25.00,25.00,1,,,,Albania
391520 - Of polymers of styrene,,25.00,25.00,1,,,,Albania
391530 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Albania
391590 - Of other plastics,,25.00,25.00,17,,,,Albania
391610 - Of polymers of ethylene,,25.00,25.00,3,,,,Albania
391620 - Of polymers of vinyl chloride,,25.00,25.00,4,,,,Albania
391690 - Of other plastics,,25.00,25.00,17,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,25.00,25.00,2,,,,Albania
391721 -- Of polymers of ethylene,,25.00,25.00,2,,,,Albania
391722 -- Of polymers of propylene,,25.00,25.00,1,,,,Albania
391723 -- Of polymers of vinyl chloride,,25.00,25.00,2,,,,Albania
391729 -- Of other plastics,,25.00,25.00,6,,,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,25.00,25.00,1,,,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,25.00,25.00,3,,,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,25.00,25.00,1,,,,Albania
391739 -- Other,,25.00,25.00,3,,,,Albania
391740 - Fittings,,25.00,25.00,1,,,,Albania
391810 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Albania
391890 - Of other plastics,,25.00,25.00,3,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,25.00,25.00,1,,,,Albania
391990 - Other,,25.00,25.00,3,,,,Albania
392010 - Of polymers of ethylene,,25.00,25.00,6,,,,Albania
392020 - Of polymers of propylene,,25.00,25.00,3,,,,Albania
392030 - Of polymers of styrene,,25.00,25.00,3,,,,Albania
392043 -- Containing by weight not less than 6% of plasticizers,,25.00,25.00,1,,,,Albania
392049 -- Other,,25.00,25.00,1,,,,Albania
392051 -- Of poly(methyl methacrylate),,25.00,25.00,6,,,,Albania
392059 -- Other,,25.00,25.00,6,,,,Albania
392061 -- Of polycarbonates,,25.00,25.00,3,,,,Albania
392062 -- Of poly(ethylene terephthalate),,25.00,25.00,3,,,,Albania
392063 -- Of unsaturated polyesters,,25.00,25.00,3,,,,Albania
392069 -- Of other polyesters,,25.00,25.00,12,,,,Albania
392071 -- Of regenerated cellulose,,25.00,25.00,7,,,,Albania
392072 -- Of vulcanised fibre,,25.00,25.00,3,,,,Albania
392073 -- Of cellulose acetate,,25.00,25.00,9,,,,Albania
392079 -- Of other cellulose derivatives,,25.00,25.00,6,,,,Albania
392091 -- Of poly(vinyl butyral),,25.00,25.00,3,,,,Albania
392092 -- Of polyamides,,25.00,25.00,6,,,,Albania
392093 -- Of amino-resins,,25.00,25.00,3,,,,Albania
392094 -- Of phenolic resins,,25.00,25.00,3,,,,Albania
392099 -- Of other plastics,,25.00,25.00,19,,,,Albania
392111 -- Of polymers of styrene,,25.00,25.00,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,25.00,25.00,1,,,,Albania
392113 -- Of polyurethanes,,25.00,25.00,2,,,,Albania
392114 -- Of regenerated cellulose,,25.00,25.00,1,,,,Albania
392119 -- Of other plastics,,25.00,25.00,1,,,,Albania
392190 - Other,,25.00,25.00,22,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,25.00,25.00,1,,,,Albania
392220 - Lavatory seats and covers,,25.00,25.00,1,,,,Albania
392290 - Other,,25.00,25.00,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles",,25.00,25.00,5,,,,Albania
392321 -- Of polymers of ethylene,,25.00,25.00,1,,,,Albania
392329 -- Of other plastics,,25.00,25.00,2,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles",,25.00,25.00,2,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,25.00,25.00,1,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,25.00,25.00,2,,,,Albania
392390 - Other,,25.00,25.00,3,,,,Albania
392410 - Tableware and kitchenware,,25.00,25.00,2,,,,Albania
392490 - Other,,25.00,25.00,3,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,30.00,30.00,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,25.00,25.00,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,25.00,25.00,1,,,,Albania
392590 - Other,,25.00,25.00,2,,,,Albania
392610 - Office or school supplies,,25.00,25.00,4,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,25.00,25.00,10,,,,Albania
"392630 - Fittings for furniture, coachwork or the like",,25.00,25.00,2,,,,Albania
392640 - Statuettes and other ornamental articles,,25.00,25.00,13,,,,Albania
392690 - Other,,25.00,25.00,16,,,,Albania
,2002,,30.00,30.00,126,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,30.00,30.00,1,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,30.00,30.00,1,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,30.00,30.00,1,,,,Albania
390190 - Other,,30.00,30.00,1,,,,Albania
390210 - Polypropylene,,30.00,30.00,1,,,,Albania
390220 - Polyisobutylene,,30.00,30.00,1,,,,Albania
390230 - Propylene copolymers,,30.00,30.00,1,,,,Albania
390290 - Other,,30.00,30.00,1,,,,Albania
390311 -- Expansible,,30.00,30.00,1,,,,Albania
390319 -- Other,,30.00,30.00,1,,,,Albania
390320 - Styrene- Acrylonitrile (SAN) copolymers,,30.00,30.00,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,30.00,30.00,1,,,,Albania
390390 - Other,,30.00,30.00,1,,,,Albania
"390410 - Poly(vinyl chloride), not mixed with any other substances",,30.00,30.00,1,,,,Albania
390421 -- Non-plasticised,,30.00,30.00,1,,,,Albania
390422 -- Plasticised,,30.00,30.00,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,30.00,30.00,1,,,,Albania
390440 - Other vinyl chloride copolymers,,30.00,30.00,1,,,,Albania
390450 - Vinylidene chloride polymers,,30.00,30.00,1,,,,Albania
390461 -- Polytetrafluoroethylene,,30.00,30.00,1,,,,Albania
390469 -- Other,,30.00,30.00,1,,,,Albania
390490 - Other,,30.00,30.00,1,,,,Albania
390512 -- In aqueous dispersion,,30.00,30.00,1,,,,Albania
390519 -- Other,,30.00,30.00,1,,,,Albania
390521 -- In aqueous dispersion,,30.00,30.00,1,,,,Albania
390529 -- Other,,30.00,30.00,1,,,,Albania
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,30.00,30.00,1,,,,Albania
390591 -- Copolymers,,30.00,30.00,1,,,,Albania
390599 -- Other,,30.00,30.00,1,,,,Albania
390610 - Poly(methyl methacrylate),,30.00,30.00,1,,,,Albania
390690 - Other,,30.00,30.00,1,,,,Albania
390710 - Polyacetals,,30.00,30.00,1,,,,Albania
390720 - Other polyethers,,30.00,30.00,1,,,,Albania
390730 - Epoxide resins,,30.00,30.00,1,,,,Albania
390740 - Polycarbonates,,30.00,30.00,1,,,,Albania
390750 - Alkyd resins,,30.00,30.00,1,,,,Albania
390760 - Poly(ethylene terephthalate),,30.00,30.00,1,,,,Albania
390791 -- Unsaturated,,30.00,30.00,1,,,,Albania
390799 -- Other,,30.00,30.00,1,,,,Albania
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,30.00,30.00,1,,,,Albania
390890 - Other,,30.00,30.00,1,,,,Albania
390910 - Urea resins; thiourea resins,,30.00,30.00,1,,,,Albania
390920 - Melamine resins,,30.00,30.00,1,,,,Albania
390930 - Other amino-resins,,30.00,30.00,1,,,,Albania
390940 - Phenolic resins,,30.00,30.00,1,,,,Albania
390950 - Polyurethanes,,30.00,30.00,1,,,,Albania
391000 Silicones in primary forms.,,30.00,30.00,1,,,,Albania
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,30.00,30.00,1,,,,Albania
391190 - Other,,30.00,30.00,1,,,,Albania
391211 -- Non-plasticised,,30.00,30.00,1,,,,Albania
391212 -- Plasticised,,30.00,30.00,1,,,,Albania
391220 - Cellulose nitrates (including collodions),,30.00,30.00,1,,,,Albania
391231 -- Carboxymethylcellulose and its salts,,30.00,30.00,1,,,,Albania
391239 -- Other,,30.00,30.00,1,,,,Albania
391290 - Other,,30.00,30.00,1,,,,Albania
"391310 - Alginic acid, its salts and esters",,30.00,30.00,1,,,,Albania
391390 - Other,,30.00,30.00,1,,,,Albania
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,30.00,30.00,1,,,,Albania
391510 - Of polymers of ethylene,,30.00,30.00,1,,,,Albania
391520 - Of polymers of styrene,,30.00,30.00,1,,,,Albania
391530 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Albania
391590 - Of other plastics,,30.00,30.00,1,,,,Albania
391610 - Of polymers of ethylene,,30.00,30.00,1,,,,Albania
391620 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Albania
391690 - Of other plastics,,30.00,30.00,1,,,,Albania
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,30.00,30.00,1,,,,Albania
391721 -- Of polymers of ethylene,,30.00,30.00,1,,,,Albania
391722 -- Of polymers of propylene,,30.00,30.00,1,,,,Albania
391723 -- Of polymers of vinyl chloride,,30.00,30.00,1,,,,Albania
391729 -- Of other plastics,,30.00,30.00,1,,,,Albania
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,30.00,30.00,1,,,,Albania
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,30.00,30.00,1,,,,Albania
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,30.00,30.00,1,,,,Albania
391739 -- Other,,30.00,30.00,1,,,,Albania
391740 - Fittings,,30.00,30.00,1,,,,Albania
391810 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Albania
391890 - Of other plastics,,30.00,30.00,1,,,,Albania
391910 - In rolls of a width not exceeding 20 cm,,30.00,30.00,1,,,,Albania
391990 - Other,,30.00,30.00,1,,,,Albania
392010 - Of polymers of ethylene,,30.00,30.00,1,,,,Albania
392020 - Of polymers of propylene,,30.00,30.00,1,,,,Albania
392030 - Of polymers of styrene,,30.00,30.00,1,,,,Albania
392043 -- Containing by weight not less than 6% of plasticizers,,30.00,30.00,1,,,,Albania
392049 -- Other,,30.00,30.00,1,,,,Albania
392051 -- Of poly(methyl methacrylate),,30.00,30.00,1,,,,Albania
392059 -- Other,,30.00,30.00,1,,,,Albania
392061 -- Of polycarbonates,,30.00,30.00,1,,,,Albania
392062 -- Of poly(ethylene terephthalate),,30.00,30.00,1,,,,Albania
392063 -- Of unsaturated polyesters,,30.00,30.00,1,,,,Albania
392069 -- Of other polyesters,,30.00,30.00,1,,,,Albania
392071 -- Of regenerated cellulose,,30.00,30.00,1,,,,Albania
392072 -- Of vulcanised fibre,,30.00,30.00,1,,,,Albania
392073 -- Of cellulose acetate,,30.00,30.00,1,,,,Albania
392079 -- Of other cellulose derivatives,,30.00,30.00,1,,,,Albania
392091 -- Of poly(vinyl butyral),,30.00,30.00,1,,,,Albania
392092 -- Of polyamides,,30.00,30.00,1,,,,Albania
392093 -- Of amino-resins,,30.00,30.00,1,,,,Albania
392094 -- Of phenolic resins,,30.00,30.00,1,,,,Albania
392099 -- Of other plastics,,30.00,30.00,1,,,,Albania
392111 -- Of polymers of styrene,,30.00,30.00,1,,,,Albania
392112 -- Of polymers of vinyl chloride,,30.00,30.00,1,,,,Albania
392113 -- Of polyurethanes,,30.00,30.00,1,,,,Albania
392114 -- Of regenerated cellulose,,30.00,30.00,1,,,,Albania
392119 -- Of other plastics,,30.00,30.00,1,,,,Albania
392190 - Other,,30.00,30.00,1,,,,Albania
"392210 - Baths, shower-baths, sinks and wash-basins",,30.00,30.00,1,,,,Albania
392220 - Lavatory seats and covers,,30.00,30.00,1,,,,Albania
392290 - Other,,30.00,30.00,1,,,,Albania
"392310 - Boxes, cases, crates and similar articles",,30.00,30.00,1,,,,Albania
392321 -- Of polymers of ethylene,,30.00,30.00,1,,,,Albania
392329 -- Of other plastics,,30.00,30.00,1,,,,Albania
"392330 - Carboys, bottles, flasks and similar articles",,30.00,30.00,1,,,,Albania
"392340 - Spools, cops, bobbins and similar supports",,30.00,30.00,1,,,,Albania
"392350 - Stoppers, lids, caps and other closures",,30.00,30.00,1,,,,Albania
392390 - Other,,30.00,30.00,1,,,,Albania
392410 - Tableware and kitchenware,,30.00,30.00,1,,,,Albania
392490 - Other,,30.00,30.00,1,,,,Albania
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,30.00,30.00,1,,,,Albania
"392520 - Doors, windows and their frames and thresholds for doors",,30.00,30.00,1,,,,Albania
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,30.00,30.00,1,,,,Albania
392590 - Other,,30.00,30.00,1,,,,Albania
392610 - Office or school supplies,,30.00,30.00,1,,,,Albania
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,30.00,30.00,1,,,,Albania
"392630 - Fittings for furniture, coachwork or the like",,30.00,30.00,1,,,,Albania
392640 - Statuettes and other ornamental articles,,30.00,30.00,1,,,,Albania
392690 - Other,,30.00,30.00,1,,,,Albania
,2001,,35.00,35.00,126,,,,Albania
390110 - Polyethylene having a specific gravity of less than 0.94,,35.00,35.00,1,,,,Albania
390120 - Polyethylene having a specific gravity of 0.94 or more,,35.00,35.00,1,,,,Albania
390130 - Ethylene-vinyl acetate copolymers,,35.00,35.00,1,,,,Albania
390190 - Other,,35.00,35.00,1,,,,Albania
390210 - Polypropylene,,35.00,35.00,1,,,,Albania
390220 - Polyisobutylene,,35.00,35.00,1,,,,Albania
390230 - Propylene copolymers,,35.00,35.00,1,,,,Albania
390290 - Other,,35.00,35.00,1,,,,Albania
390311 - - Expansible,,35.00,35.00,1,,,,Albania
390319 - - Other,,35.00,35.00,1,,,,Albania
390320 - Styrene-acrylonitrile (SAN) copolymers,,35.00,35.00,1,,,,Albania
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,35.00,35.00,1,,,,Albania
390390 - Other,,35.00,35.00,1,,,,Albania
"390410 - Polyvinyl chloride, not mixed with any other substances",,35.00,35.00,1,,,,Albania
390421 - - Non-plasticised,,35.00,35.00,1,,,,Albania
390422 - - Plasticised,,35.00,35.00,1,,,,Albania
390430 - Vinyl chloride-vinyl acetate copolymers,,35.00,35.00,1,,,,Albania
390440 - Other vinyl chloride copolymers,,35.00,35.00,1,,,,Albania
390450 - Vinylidene chloride polymers,,35.00,35.00,1,,,,Albania
390461 - - Polytetrafluoroethylene,,35.00,35.00,1,,,,Albania
390469 - - Other,,35.00,35.00,1,,,,Albania
390490 - Other,,35.00,35.00,1,,,,Albania
390512 - - In aqueous dispersion,,35.00,35.00,1,,,,Albania
390519 - - Other,,35.00,35.00,1,,,,Albania
390521 - - In aqueous dispersion,,35.00,35.00,1,,,,Albania
390529 - - Other,,35.00,35.00,1,,,,Albania
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,35.00,35.00,1,,,,Albania
390591 - - Copolymers,,35.00,35.00,1,,,,Albania
390599 - - Other,,35.00,35.00,1,,,,Albania
