Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
390920 - Melamine resins,"858,714",6.50,6.50,1,,,,China
390930 - Other amino-resins,"79,749",6.50,6.50,1,,,,China
390940 - Phenolic resins,"3,734,023",6.50,6.50,1,,,,China
390950 - Polyurethanes,"3,339,895",3.25,3.25,2,,,,China
391000 Silicones in primary forms.,"7,397,534",6.50,6.50,1,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","14,624,386",6.50,6.50,1,,,,China
391190 - Other,"3,015,443",2.75,2.75,6,,,,China
391211 -- Non-plasticised,"19,639",6.50,6.50,1,,,,China
391212 -- Plasticised,"15,514",6.50,6.50,1,,,,China
391220 - Cellulose nitrates (including collodions),"521,886",6.33,6.33,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"4,362,672",6.50,6.50,1,,,,China
391239 -- Other,"24,972,730",4.33,4.33,3,,,,China
391290 - Other,"3,272,823",6.45,6.45,2,,,,China
"391310 - Alginic acid, its salts and esters","11,653,444",5.00,5.00,1,,,,China
391390 - Other,"31,586,325",6.50,6.50,1,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","30,186,400",6.50,6.50,1,,,,China
391510 - Of polymers of ethylene,"203,053",6.50,6.50,1,,,,China
391520 - Of polymers of styrene,"11,238",6.50,6.50,1,,,,China
391530 - Of polymers of vinyl chloride,"411,109",6.50,6.50,1,,,,China
391590 - Of other plastics,"390,702",6.50,6.50,3,,,,China
391610 - Of polymers of ethylene,"521,324",6.50,6.50,1,,,,China
391620 - Of polymers of vinyl chloride,"16,445,260",6.50,6.50,2,,,,China
391690 - Of other plastics,"11,766,729",6.50,6.50,7,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"975,947",5.90,5.90,2,,,,China
391721 -- Of polymers of ethylene,"14,903,077",6.50,6.50,2,,,,China
391722 -- Of polymers of propylene,"3,196,965",6.50,6.50,2,,,,China
391723 -- Of polymers of vinyl chloride,"4,118,901",6.50,6.50,2,,,,China
391729 -- Of other plastics,"7,135,865",6.50,6.50,4,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","10,452,804",6.50,6.50,1,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","14,926,431",6.50,6.50,7,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","7,753,343",6.50,6.50,1,,,,China
391739 -- Other,"38,459,341",6.50,6.50,4,,,,China
391740 - Fittings,"29,333,606",6.50,6.50,1,,,,China
391810 - Of polymers of vinyl chloride,"98,030,357",6.50,6.50,2,,,,China
391890 - Of other plastics,"15,919,235",6.50,6.50,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"105,031,858",6.41,6.41,9,,,,China
391990 - Other,"87,503,520",6.50,6.50,6,,,,China
392010 - Of polymers of ethylene,"30,858,205",4.88,4.88,8,,,,China
392020 - Of polymers of propylene,"38,697,904",6.50,6.50,5,,,,China
392030 - Of polymers of styrene,"2,477,151",6.50,6.50,1,,,,China
392043 -- Containing by weight not less than 6 % of plasticisers,"21,815,646",6.50,6.50,2,,,,China
392049 -- Other,"21,695,974",6.50,6.50,2,,,,China
392051 -- Of poly(methyl methacrylate),"7,028,897",6.50,6.50,1,,,,China
392059 -- Other,"986,472",3.25,3.25,2,,,,China
392061 -- Of polycarbonates,"1,240,426",6.50,6.50,1,,,,China
392062 -- Of poly(ethylene terephthalate),"37,177,608",3.25,3.25,4,,,,China
392063 -- Of unsaturated polyesters,"1,661,923",6.50,6.50,1,,,,China
392069 -- Of other polyesters,"6,247,109",6.50,6.50,1,,,,China
392071 -- Of regenerated cellulose,"668,544",6.50,6.50,2,,,,China
392073 -- Of cellulose acetate,"582,737",6.43,6.43,3,,,,China
392079 -- Of other cellulose derivatives,"955,773",6.10,6.10,2,,,,China
392091 -- Of poly(vinyl butyral),"485,047",6.10,6.10,1,,,,China
392092 -- Of polyamides,"5,808,371",6.50,6.50,1,,,,China
392093 -- Of amino-resins,822,6.50,6.50,1,,,,China
392094 -- Of phenolic resins,"102,664",6.50,6.50,1,,,,China
392099 -- Of other plastics,"18,469,557",2.79,2.79,7,,,,China
392111 -- Of polymers of styrene,"2,598,852",6.50,6.50,1,,,,China
392112 -- Of polymers of vinyl chloride,"12,346,739",6.50,6.50,1,,,,China
392113 -- Of polyurethanes,"15,437,805",6.50,6.50,2,,,,China
392114 -- Of regenerated cellulose,"3,488,361",6.50,6.50,1,,,,China
392119 -- Of other plastics,"8,533,939",6.50,6.50,1,,,,China
392190 - Other,"78,822,156",6.50,6.50,9,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","160,080,567",6.50,6.50,1,,,,China
392220 - Lavatory seats and covers,"49,450,915",6.50,6.50,1,,,,China
392290 - Other,"71,734,396",6.50,6.50,1,,,,China
"392310 - Boxes, cases, crates and similar articles","212,956,376",6.50,6.50,1,,,,China
392321 -- Of polymers of ethylene,"497,806,934",6.50,6.50,1,,,,China
392329 -- Of other plastics,"142,618,177",6.50,6.50,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","94,657,064",6.50,6.50,2,,,,China
"392340 - Spools, cops, bobbins and similar supports","32,650,628",5.90,5.90,2,,,,China
"392350 - Stoppers, lids, caps and other closures","66,718,352",6.50,6.50,2,,,,China
392390 - Other,"132,885,503",6.50,6.50,2,,,,China
392410 - Tableware and kitchenware,"466,549,297",6.50,6.50,1,,,,China
392490 - Other,"289,034,667",6.50,6.50,3,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","873,749",6.50,6.50,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors","8,598,668",6.50,6.50,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","43,033,494",6.50,6.50,1,,,,China
392590 - Other,"72,627,400",6.50,6.50,3,,,,China
392610 - Office or school supplies,"205,833,545",6.50,6.50,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","485,299,313",6.50,6.50,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","23,493,577",6.50,6.50,1,,,,China
392640 - Statuettes and other ornamental articles,"509,037,072",6.50,6.50,1,,,,China
392690 - Other,"1,606,628,310",6.50,6.50,3,,,,China
,2006,"4,948,873,312",5.62,5.62,248,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"4,483,861",6.50,6.50,2,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"457,679",3.25,3.25,2,,,,China
390130 - Ethylene-vinyl acetate copolymers,"722,937",6.50,6.50,1,,,,China
390190 - Other,"14,013,550",2.17,2.17,3,,,,China
390210 - Polypropylene,"1,427,718",6.50,6.50,1,,,,China
390220 - Polyisobutylene,"246,612",6.50,6.50,1,,,,China
390230 - Propylene copolymers,"188,980",6.50,6.50,1,,,,China
390290 - Other,"160,792",2.17,2.17,3,,,,China
390311 -- Expansible,"22,659,725",6.50,6.50,1,,,,China
390319 -- Other,"2,272,121",6.50,6.50,1,,,,China
390320 - Styrene- Acrylonitrile (SAN) copolymers,"118,604",6.50,6.50,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,061,032",6.50,6.50,1,,,,China
390390 - Other,"987,956",2.17,2.17,3,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","9,521,252",6.50,6.50,1,,,,China
390421 -- Non-plasticised,"154,564",6.50,6.50,1,,,,China
390422 -- Plasticised,"799,579",6.50,6.50,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"3,453",6.50,6.50,1,,,,China
390440 - Other vinyl chloride copolymers,"88,645",6.50,6.50,1,,,,China
390450 - Vinylidene chloride polymers,"55,171",3.25,3.25,2,,,,China
390461 -- Polytetrafluoroethylene,"5,049,948",6.50,6.50,1,,,,China
390469 -- Other,"835,953",3.25,3.25,2,,,,China
390490 - Other,"3,639,055",6.50,6.50,1,,,,China
390512 -- In aqueous dispersion,"31,189",6.50,6.50,1,,,,China
390519 -- Other,"85,958",6.50,6.50,1,,,,China
390521 -- In aqueous dispersion,"23,568",6.50,6.50,1,,,,China
390529 -- Other,"34,567",6.50,6.50,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","19,619,503",6.50,6.50,1,,,,China
390591 -- Copolymers,"54,681",6.50,6.50,1,,,,China
390599 -- Other,"6,199,500",3.25,3.25,2,,,,China
390610 - Poly(methyl methacrylate),"541,817",6.50,6.50,1,,,,China
390690 - Other,"12,043,288",1.64,1.64,7,,,,China
390710 - Polyacetals,"5,898,055",6.50,6.50,1,,,,China
390720 - Other polyethers,"2,399,652",5.20,5.20,5,,,,China
390730 - Epoxide resins,"13,748,707",6.50,6.50,1,,,,China
390740 - Polycarbonates,"1,296,721",6.50,6.50,1,,,,China
390750 - Alkyd resins,"13,887",6.50,6.50,1,,,,China
390760 - Poly(ethylene terephthalate),"35,241,640",6.50,6.50,2,,,,China
390791 -- Unsaturated,"2,089,632",6.50,6.50,2,,,,China
390799 -- Other,"4,771,518",3.25,3.25,4,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,829,183",6.50,6.50,1,,,,China
390890 - Other,"2,367,271",6.50,6.50,1,,,,China
390910 - Urea resins; thiourea resins,"349,534",6.50,6.50,1,,,,China
390920 - Melamine resins,"658,977",6.50,6.50,1,,,,China
390930 - Other amino-resins,"109,551",6.50,6.50,1,,,,China
390940 - Phenolic resins,"2,032,251",6.50,6.50,1,,,,China
390950 - Polyurethanes,"2,118,298",3.25,3.25,2,,,,China
391000 Silicones in primary forms.,"6,045,777",6.50,6.50,1,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","12,450,190",6.50,6.50,1,,,,China
391190 - Other,"2,053,998",2.75,2.75,6,,,,China
391211 -- Non-plasticised,"57,331",6.50,6.50,1,,,,China
391212 -- Plasticised,"34,466",6.50,6.50,1,,,,China
391220 - Cellulose nitrates (including collodions),"80,195",6.33,6.33,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"1,852,562",6.50,6.50,1,,,,China
391239 -- Other,"11,651,353",4.33,4.33,3,,,,China
391290 - Other,"3,235,556",6.45,6.45,2,,,,China
"391310 - Alginic acid, its salts and esters","7,959,211",5.00,5.00,1,,,,China
391390 - Other,"28,363,589",6.50,6.50,1,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","25,554,686",6.50,6.50,1,,,,China
391510 - Of polymers of ethylene,"33,286",6.50,6.50,1,,,,China
391520 - Of polymers of styrene,"7,546",6.50,6.50,1,,,,China
391530 - Of polymers of vinyl chloride,,6.50,6.50,1,,,,China
391590 - Of other plastics,"230,867",6.50,6.50,3,,,,China
391610 - Of polymers of ethylene,"313,523",6.50,6.50,1,,,,China
391620 - Of polymers of vinyl chloride,"9,405,838",6.50,6.50,2,,,,China
391690 - Of other plastics,"9,675,992",6.50,6.50,7,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,199,713",5.90,5.90,2,,,,China
391721 -- Of polymers of ethylene,"9,779,743",6.50,6.50,2,,,,China
391722 -- Of polymers of propylene,"2,691,554",6.50,6.50,2,,,,China
391723 -- Of polymers of vinyl chloride,"2,698,259",6.50,6.50,2,,,,China
391729 -- Of other plastics,"4,250,080",6.50,6.50,4,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","10,839,607",6.50,6.50,1,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","12,215,983",6.50,6.50,7,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","5,681,665",6.50,6.50,1,,,,China
391739 -- Other,"22,984,373",6.50,6.50,4,,,,China
391740 - Fittings,"20,021,596",6.50,6.50,1,,,,China
391810 - Of polymers of vinyl chloride,"56,212,696",6.50,6.50,2,,,,China
391890 - Of other plastics,"10,098,853",6.50,6.50,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"73,983,090",6.41,6.41,9,,,,China
391990 - Other,"62,708,995",6.50,6.50,6,,,,China
392010 - Of polymers of ethylene,"18,449,221",4.88,4.88,8,,,,China
392020 - Of polymers of propylene,"32,777,036",6.50,6.50,5,,,,China
392030 - Of polymers of styrene,"2,283,761",6.50,6.50,1,,,,China
392043 -- Containing by weight not less than 6% of plasticizers,"12,625,811",6.50,6.50,2,,,,China
392049 -- Other,"15,885,763",6.50,6.50,2,,,,China
392051 -- Of poly(methyl methacrylate),"2,660,717",6.50,6.50,1,,,,China
392059 -- Other,"996,306",3.25,3.25,2,,,,China
392061 -- Of polycarbonates,"1,482,763",6.50,6.50,1,,,,China
392062 -- Of poly(ethylene terephthalate),"21,469,353",3.25,3.25,4,,,,China
392063 -- Of unsaturated polyesters,"466,782",6.50,6.50,1,,,,China
392069 -- Of other polyesters,"2,675,269",6.50,6.50,1,,,,China
392071 -- Of regenerated cellulose,"752,958",6.50,6.50,2,,,,China
392072 -- Of vulcanised fibre,"366,999",5.70,5.70,1,,,,China
392073 -- Of cellulose acetate,"790,463",6.43,6.43,3,,,,China
392079 -- Of other cellulose derivatives,"184,197",6.50,6.50,1,,,,China
392091 -- Of poly(vinyl butyral),"45,578",6.50,6.50,1,,,,China
392092 -- Of polyamides,"2,363,290",6.50,6.50,1,,,,China
392093 -- Of amino-resins,,6.50,6.50,1,,,,China
392094 -- Of phenolic resins,"19,977",6.50,6.50,1,,,,China
392099 -- Of other plastics,"9,885,025",2.79,2.79,7,,,,China
392111 -- Of polymers of styrene,"1,198,294",6.50,6.50,1,,,,China
392112 -- Of polymers of vinyl chloride,"8,914,848",6.50,6.50,1,,,,China
392113 -- Of polyurethanes,"13,585,265",6.50,6.50,2,,,,China
392114 -- Of regenerated cellulose,"2,370,133",6.50,6.50,1,,,,China
392119 -- Of other plastics,"6,995,010",6.50,6.50,1,,,,China
392190 - Other,"44,273,008",6.50,6.50,9,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","135,676,693",6.50,6.50,1,,,,China
392220 - Lavatory seats and covers,"40,816,718",6.50,6.50,1,,,,China
392290 - Other,"54,967,103",6.50,6.50,1,,,,China
"392310 - Boxes, cases, crates and similar articles","177,237,806",6.50,6.50,1,,,,China
392321 -- Of polymers of ethylene,"465,459,098",6.50,6.50,1,,,,China
392329 -- Of other plastics,"121,605,247",6.50,6.50,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","67,275,750",6.50,6.50,2,,,,China
"392340 - Spools, cops, bobbins and similar supports","19,115,028",5.90,5.90,2,,,,China
"392350 - Stoppers, lids, caps and other closures","47,375,043",6.50,6.50,2,,,,China
392390 - Other,"85,119,872",6.50,6.50,2,,,,China
392410 - Tableware and kitchenware,"352,278,248",6.50,6.50,1,,,,China
392490 - Other,"243,655,566",6.50,6.50,3,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","399,871",6.50,6.50,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors","6,349,205",6.50,6.50,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","36,328,990",6.50,6.50,1,,,,China
392590 - Other,"41,184,696",6.50,6.50,3,,,,China
392610 - Office or school supplies,"167,261,963",6.50,6.50,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","408,037,070",6.50,6.50,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","16,294,147",6.50,6.50,1,,,,China
392640 - Statuettes and other ornamental articles,"411,254,683",6.50,6.50,1,,,,China
392690 - Other,"1,250,782,377",6.50,6.50,3,,,,China
,2005,"4,443,731,205",5.42,5.42,257,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"4,230,848",6.50,6.50,2,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,420,924",3.25,3.25,2,,,,China
390130 - Ethylene-vinyl acetate copolymers,"289,154",6.50,6.50,1,,,,China
390190 - Other,"9,502,733",2.17,2.17,3,,,,China
390210 - Polypropylene,"682,202",6.50,6.50,1,,,,China
390220 - Polyisobutylene,"182,161",6.50,6.50,1,,,,China
390230 - Propylene copolymers,"120,877",6.50,6.50,1,,,,China
390290 - Other,"135,545",2.17,2.17,3,,,,China
390311 -- Expansible,"1,795,833",6.50,6.50,1,,,,China
390319 -- Other,"220,728",6.50,6.50,1,,,,China
390320 - Styrene- Acrylonitrile (SAN) copolymers,"53,434",6.50,6.50,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"2,415,159",6.50,6.50,1,,,,China
390390 - Other,"265,242",2.17,2.17,3,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","104,305",6.50,6.50,1,,,,China
390421 -- Non-plasticised,"92,449",6.50,6.50,1,,,,China
390422 -- Plasticised,"196,045",6.50,6.50,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"82,223",6.50,6.50,1,,,,China
390440 - Other vinyl chloride copolymers,"88,679",6.50,6.50,1,,,,China
390450 - Vinylidene chloride polymers,"2,700",3.25,3.25,2,,,,China
390461 -- Polytetrafluoroethylene,"11,978,256",6.50,6.50,1,,,,China
390469 -- Other,"340,510",3.25,3.25,2,,,,China
390490 - Other,"2,646,785",6.50,6.50,1,,,,China
390512 -- In aqueous dispersion,908,6.50,6.50,1,,,,China
390519 -- Other,"54,554",6.50,6.50,1,,,,China
390521 -- In aqueous dispersion,"63,586",6.50,6.50,1,,,,China
390529 -- Other,"178,118",6.50,6.50,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","19,280,425",6.50,6.50,1,,,,China
390591 -- Copolymers,"80,294",6.50,6.50,1,,,,China
390599 -- Other,"4,110,693",3.25,3.25,2,,,,China
390610 - Poly(methyl methacrylate),"238,979",6.50,6.50,1,,,,China
390690 - Other,"6,555,212",1.64,1.64,7,,,,China
390710 - Polyacetals,"5,114,656",6.50,6.50,1,,,,China
390720 - Other polyethers,"936,048",5.20,5.20,5,,,,China
390730 - Epoxide resins,"6,092,357",6.50,6.50,1,,,,China
390740 - Polycarbonates,"3,566,075",6.50,6.50,1,,,,China
390750 - Alkyd resins,"69,035",6.50,6.50,1,,,,China
390760 - Poly(ethylene terephthalate),"112,864,030",6.50,6.50,2,,,,China
390791 -- Unsaturated,"888,126",6.50,6.50,2,,,,China
390799 -- Other,"2,452,818",3.25,3.25,4,,,,China
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","1,862,579",6.50,6.50,1,,,,China
390890 - Other,"1,813,052",6.50,6.50,1,,,,China
390910 - Urea resins; thiourea resins,"311,448",6.50,6.50,1,,,,China
390920 - Melamine resins,"656,387",6.50,6.50,1,,,,China
390930 - Other amino-resins,"74,783",6.50,6.50,1,,,,China
390940 - Phenolic resins,"2,054,444",6.50,6.50,1,,,,China
390950 - Polyurethanes,"563,602",3.25,3.25,2,,,,China
391000 Silicones in primary forms.,"5,801,175",6.50,6.50,1,,,,China
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","13,596,481",6.50,6.50,1,,,,China
391190 - Other,"1,232,741",2.75,2.75,6,,,,China
391211 -- Non-plasticised,"174,348",6.50,6.50,1,,,,China
391212 -- Plasticised,"53,646",6.50,6.50,1,,,,China
391220 - Cellulose nitrates (including collodions),"24,409",6.33,6.33,3,,,,China
391231 -- Carboxymethylcellulose and its salts,"1,709,953",6.50,6.50,1,,,,China
391239 -- Other,"5,316,263",4.33,4.33,3,,,,China
391290 - Other,"2,649,771",6.45,6.45,2,,,,China
"391310 - Alginic acid, its salts and esters","8,039,348",5.00,5.00,1,,,,China
391390 - Other,"30,990,478",6.50,6.50,1,,,,China
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","20,745,925",6.50,6.50,1,,,,China
391510 - Of polymers of ethylene,"2,687",6.50,6.50,1,,,,China
391520 - Of polymers of styrene,"294,279",6.50,6.50,1,,,,China
391530 - Of polymers of vinyl chloride,"696,074",6.50,6.50,1,,,,China
391590 - Of other plastics,"215,752",6.50,6.50,3,,,,China
391610 - Of polymers of ethylene,"199,840",6.50,6.50,1,,,,China
391620 - Of polymers of vinyl chloride,"7,144,816",6.50,6.50,2,,,,China
391690 - Of other plastics,"5,796,522",6.50,6.50,7,,,,China
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,390,095",5.90,5.90,2,,,,China
391721 -- Of polymers of ethylene,"4,935,419",4.33,4.33,3,,,,China
391722 -- Of polymers of propylene,"2,189,628",4.33,4.33,3,,,,China
391723 -- Of polymers of vinyl chloride,"1,910,738",4.33,4.33,3,,,,China
391729 -- Of other plastics,"2,569,838",5.20,5.20,5,,,,China
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","5,836,520",3.25,3.25,2,,,,China
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","10,455,602",6.50,6.50,7,,,,China
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","6,181,099",3.25,3.25,2,,,,China
391739 -- Other,"15,067,181",5.20,5.20,5,,,,China
391740 - Fittings,"14,419,752",3.25,3.25,2,,,,China
391810 - Of polymers of vinyl chloride,"48,337,236",6.50,6.50,2,,,,China
391890 - Of other plastics,"7,594,010",6.50,6.50,1,,,,China
391910 - In rolls of a width not exceeding 20 cm,"55,510,728",6.41,6.41,9,,,,China
391990 - Other,"51,080,687",6.50,6.50,6,,,,China
392010 - Of polymers of ethylene,"14,231,544",4.88,4.88,8,,,,China
392020 - Of polymers of propylene,"23,338,393",6.50,6.50,5,,,,China
392030 - Of polymers of styrene,"2,146,719",6.50,6.50,1,,,,China
392043 -- Containing by weight not less than 6% of plasticizers,"7,148,063",6.50,6.50,2,,,,China
392049 -- Other,"10,728,508",6.50,6.50,2,,,,China
392051 -- Of poly(methyl methacrylate),"3,209,305",6.50,6.50,1,,,,China
392059 -- Other,"601,734",3.25,3.25,2,,,,China
392061 -- Of polycarbonates,"1,930,408",6.50,6.50,1,,,,China
392062 -- Of poly(ethylene terephthalate),"16,059,314",3.25,3.25,4,,,,China
392063 -- Of unsaturated polyesters,"185,483",6.50,6.50,1,,,,China
392069 -- Of other polyesters,"2,124,885",6.50,6.50,1,,,,China
392071 -- Of regenerated cellulose,"709,062",6.50,6.50,2,,,,China
392072 -- Of vulcanised fibre,"485,697",5.70,5.70,1,,,,China
392073 -- Of cellulose acetate,"861,477",6.43,6.43,3,,,,China
392079 -- Of other cellulose derivatives,"178,304",6.50,6.50,1,,,,China
392091 -- Of poly(vinyl butyral),"47,462",6.50,6.50,1,,,,China
392092 -- Of polyamides,"816,105",6.50,6.50,1,,,,China
392093 -- Of amino-resins,"1,580",6.50,6.50,1,,,,China
392094 -- Of phenolic resins,"27,320",6.50,6.50,1,,,,China
392099 -- Of other plastics,"8,078,065",2.79,2.79,7,,,,China
392111 -- Of polymers of styrene,"1,521,932",6.50,6.50,1,,,,China
392112 -- Of polymers of vinyl chloride,"5,059,269",6.50,6.50,1,,,,China
392113 -- Of polyurethanes,"13,370,814",6.50,6.50,2,,,,China
392114 -- Of regenerated cellulose,"2,676,482",6.50,6.50,1,,,,China
392119 -- Of other plastics,"3,694,939",6.50,6.50,1,,,,China
392190 - Other,"33,993,760",6.50,6.50,9,,,,China
"392210 - Baths, shower-baths, sinks and wash-basins","113,431,937",6.50,6.50,1,,,,China
392220 - Lavatory seats and covers,"43,309,256",6.50,6.50,1,,,,China
392290 - Other,"48,671,314",6.50,6.50,1,,,,China
"392310 - Boxes, cases, crates and similar articles","183,145,283",6.50,6.50,1,,,,China
392321 -- Of polymers of ethylene,"481,813,848",6.50,6.50,1,,,,China
392329 -- Of other plastics,"98,302,189",6.50,6.50,2,,,,China
"392330 - Carboys, bottles, flasks and similar articles","35,033,690",6.50,6.50,2,,,,China
"392340 - Spools, cops, bobbins and similar supports","37,748,739",5.90,5.90,2,,,,China
"392350 - Stoppers, lids, caps and other closures","33,161,718",6.50,6.50,2,,,,China
392390 - Other,"75,626,317",6.50,6.50,2,,,,China
392410 - Tableware and kitchenware,"314,934,224",6.50,6.50,1,,,,China
392490 - Other,"225,147,836",6.50,6.50,3,,,,China
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","268,502",6.50,6.50,1,,,,China
"392520 - Doors, windows and their frames and thresholds for doors","4,887,869",6.50,6.50,1,,,,China
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","28,236,028",6.50,6.50,1,,,,China
392590 - Other,"31,133,798",6.50,6.50,3,,,,China
392610 - Office or school supplies,"145,492,776",6.50,6.50,1,,,,China
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","386,752,377",6.50,6.50,1,,,,China
"392630 - Fittings for furniture, coachwork or the like","14,063,865",6.50,6.50,1,,,,China
392640 - Statuettes and other ornamental articles,"385,741,658",6.50,6.50,1,,,,China
392690 - Other,"1,064,709,316",4.88,4.88,4,,,,China
,2004,"3,632,079,838",5.42,5.42,257,,,,China
390110 - Polyethylene having a specific gravity of less than 0.94,"2,258,736",6.50,6.50,2,,,,China
390120 - Polyethylene having a specific gravity of 0.94 or more,"519,316",3.25,3.25,2,,,,China
390130 - Ethylene-vinyl acetate copolymers,"228,940",6.50,6.50,1,,,,China
390190 - Other,"3,749,862",2.17,2.17,3,,,,China
390210 - Polypropylene,"235,607",6.50,6.50,1,,,,China
390220 - Polyisobutylene,"18,149",6.50,6.50,1,,,,China
390230 - Propylene copolymers,"46,261",6.50,6.50,1,,,,China
390290 - Other,"86,936",2.17,2.17,3,,,,China
390311 -- Expansible,"1,962,924",6.50,6.50,1,,,,China
390319 -- Other,"238,854",6.50,6.50,1,,,,China
390320 - Styrene- Acrylonitrile (SAN) copolymers,"36,222",6.50,6.50,1,,,,China
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,706,109",6.50,6.50,1,,,,China
390390 - Other,"120,721",2.17,2.17,3,,,,China
"390410 - Poly(vinyl chloride), not mixed with any other substances","95,171",6.50,6.50,1,,,,China
390421 -- Non-plasticised,"40,924",6.50,6.50,1,,,,China
390422 -- Plasticised,"217,148",6.50,6.50,1,,,,China
390430 - Vinyl chloride-vinyl acetate copolymers,"29,418",6.50,6.50,1,,,,China
390440 - Other vinyl chloride copolymers,"4,142",6.50,6.50,1,,,,China
390450 - Vinylidene chloride polymers,"6,978",3.25,3.25,2,,,,China
390461 -- Polytetrafluoroethylene,"10,420,948",6.50,6.50,1,,,,China
390469 -- Other,"126,791",3.25,3.25,2,,,,China
390490 - Other,"3,006,868",6.50,6.50,1,,,,China
390512 -- In aqueous dispersion,"2,152",6.50,6.50,1,,,,China
390519 -- Other,"579,608",6.50,6.50,1,,,,China
390521 -- In aqueous dispersion,"9,230",6.50,6.50,1,,,,China
390529 -- Other,"6,841",6.50,6.50,1,,,,China
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","20,305,440",6.50,6.50,1,,,,China
390591 -- Copolymers,"26,806",6.50,6.50,1,,,,China
390599 -- Other,"3,071,028",3.25,3.25,2,,,,China
390610 - Poly(methyl methacrylate),"45,999",6.50,6.50,1,,,,China
390690 - Other,"1,045,187",1.64,1.64,7,,,,China
390710 - Polyacetals,"550,861",6.50,6.50,1,,,,China
390720 - Other polyethers,"511,405",5.20,5.20,5,,,,China
390730 - Epoxide resins,"3,727,720",6.50,6.50,1,,,,China
390740 - Polycarbonates,"247,151",6.50,6.50,1,,,,China
390750 - Alkyd resins,"12,874",6.50,6.50,1,,,,China
