Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
080119 -- Other,"60,167",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,"84,050",0.00,0.00,1,,,,India
080131 -- In shell,"264,839",0.00,0.00,1,,,,India
080132 -- Shelled,"146,161,772",0.00,0.00,1,,,,India
080211 -- In shell,,2.80,2.80,2,,,,India
080212 -- Shelled,"214,237",1.75,1.75,2,,,,India
080221 -- In shell,,3.20,3.20,1,,,,India
080222 -- Shelled,,3.20,3.20,1,,,,India
080231 -- In shell,"94,984",4.00,4.00,1,,,,India
080232 -- Shelled,"15,269,622",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),"13,795",5.60,5.60,1,,,,India
080250 - Pistachios,"1,431,157",1.60,1.60,1,,,,India
080290 - Other,"509,725",1.50,1.50,4,,,,India
"080300 Bananas, including plantains, fresh or dried.","47,119",16.00,16.00,3,1,,,India
080410 - Dates,"6,456",7.70,7.70,1,,,,India
080420 - Figs,,6.80,6.80,2,,,,India
080430 - Pineapples,"25,226",5.80,5.80,1,,,,India
080440 - Avocados,,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","1,683,594",0.00,0.00,1,,,,India
080510 - Oranges,,14.67,14.67,4,3,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
080540 - Grapefruit,"19,989",1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",12,12.80,12.80,2,1,,,India
080590 - Other,,12.80,12.80,1,,,,India
080610 - Fresh,"17,696,434",15.47,15.47,2,1,,,India
080620 - Dried,"10,921",2.40,2.40,6,,,,India
080711 -- Watermelons,112,8.80,8.80,1,,,,India
080719 -- Other,535,8.80,8.80,1,,,,India
080720 - Papaws (papayas),"3,401,856",0.00,0.00,1,,,,India
080810 - Apples,,,,4,4,,,India
080820 - Pears and quinces,,7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,,,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,,8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"3,658,472",2.93,2.93,3,,,,India
081110 - Strawberries,,17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,India
081190 - Other,"2,251,969",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"1,068,983",8.28,8.28,8,,,,India
081310 - Apricots,,5.60,5.60,1,,,,India
081320 - Prunes,"76,537",9.60,9.60,1,,,,India
081330 - Apples,,3.20,3.20,1,,,,India
081340 - Other fruit,"574,147",2.73,2.73,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"52,903",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","76,288",1.60,1.60,1,,,,India
,2003,"165,576,329",6.82,6.82,128,28,,,India
080111 -- Dessicated,"197,903",0.00,0.00,1,,,,India
080119 -- Other,"7,172",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,,0.00,0.00,1,,,,India
080131 -- In shell,"86,469",0.00,0.00,1,,,,India
080132 -- Shelled,"117,533,339",0.00,0.00,1,,,,India
080211 -- In shell,"1,482",2.80,2.80,2,,,,India
080212 -- Shelled,,1.75,1.75,2,,,,India
080221 -- In shell,,3.20,3.20,1,,,,India
080222 -- Shelled,"80,417",3.20,3.20,1,,,,India
080231 -- In shell,"155,608",4.00,4.00,1,,,,India
080232 -- Shelled,"14,797,317",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,India
080250 - Pistachios,,1.60,1.60,1,,,,India
080290 - Other,"460,489",1.50,1.50,4,,,,India
"080300 Bananas, including plantains, fresh or dried.","59,117",16.00,16.00,3,1,,,India
080410 - Dates,,7.70,7.70,1,,,,India
080420 - Figs,,6.80,6.80,2,,,,India
080430 - Pineapples,"16,120",5.80,5.80,1,,,,India
080440 - Avocados,,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","1,562,040",0.00,0.00,1,,,,India
080510 - Oranges,,14.67,14.67,4,3,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
080540 - Grapefruit,,1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","12,568",12.80,12.80,2,1,,,India
080590 - Other,,12.80,12.80,1,,,,India
080610 - Fresh,"20,642,092",15.47,15.47,2,1,,,India
080620 - Dried,"2,115",2.40,2.40,6,,,,India
080711 -- Watermelons,,8.80,8.80,1,,,,India
080719 -- Other,,8.80,8.80,1,,,,India
080720 - Papaws (papayas),"3,488,553",0.00,0.00,1,,,,India
080810 - Apples,,,,4,4,,,India
080820 - Pears and quinces,,7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines","30,825",,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,"1,708",,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries","2,590",9.20,9.20,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,,8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"2,633,626",2.93,2.93,3,,,,India
081110 - Strawberries,,17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,India
081190 - Other,"2,054,746",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"1,264,150",8.28,8.28,8,,,,India
081310 - Apricots,,5.60,5.60,1,,,,India
081320 - Prunes,"60,474",9.60,9.60,1,,,,India
081330 - Apples,,3.20,3.20,1,,,,India
081340 - Other fruit,"403,737",2.73,2.73,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"21,674",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",,1.60,1.60,1,,,,India
,2002,"159,239,864",6.82,6.82,128,28,,,India
080111 -- Dessicated,"138,206",0.00,0.00,1,,,,India
080119 -- Other,"27,153",0.00,0.00,1,,,,India
080121 -- In shell,,0.00,0.00,1,,,,India
080122 -- Shelled,"112,925",0.00,0.00,1,,,,India
080131 -- In shell,"25,630",0.00,0.00,1,,,,India
080132 -- Shelled,"115,077,492",0.00,0.00,1,,,,India
080211 -- In shell,"86,009",2.80,2.80,2,,,,India
080212 -- Shelled,"114,921",1.75,1.75,2,,,,India
080221 -- In shell,,3.20,3.20,1,,,,India
080222 -- Shelled,,3.20,3.20,1,,,,India
080231 -- In shell,"136,049",4.00,4.00,1,,,,India
080232 -- Shelled,"18,690,455",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,India
080250 - Pistachios,,1.60,1.60,1,,,,India
080290 - Other,"422,448",1.50,1.50,4,,,,India
"080300 Bananas, including plantains, fresh or dried.","74,848",16.00,16.00,3,1,,,India
080410 - Dates,"263,142",7.70,7.70,1,,,,India
080420 - Figs,,6.80,6.80,2,,,,India
080430 - Pineapples,"42,418",5.80,5.80,1,,,,India
080440 - Avocados,,4.37,4.37,1,,,,India
"080450 - Guavas, mangoes and mangosteens","1,485,004",0.00,0.00,1,,,,India
080510 - Oranges,,14.67,14.67,4,3,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
080540 - Grapefruit,"24,666",1.80,1.80,1,,,,India
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","9,079",12.80,12.80,2,1,,,India
080590 - Other,"4,956",12.80,12.80,1,,,,India
080610 - Fresh,"16,292,185",15.47,15.47,2,1,,,India
080620 - Dried,"4,417",2.40,2.40,6,,,,India
080711 -- Watermelons,,8.80,8.80,1,,,,India
080719 -- Other,681,8.80,8.80,1,,,,India
080720 - Papaws (papayas),"2,159,567",0.00,0.00,1,,,,India
080810 - Apples,,,,4,4,,,India
080820 - Pears and quinces,,7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,,,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,,8.53,8.53,1,,,,India
081060 - Durians,,8.80,8.80,1,,,,India
081090 - Other,"1,034,911",2.93,2.93,3,,,,India
081110 - Strawberries,,17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,India
081190 - Other,"2,217,136",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081290 - Other,"358,381",8.28,8.28,8,,,,India
081310 - Apricots,,5.60,5.60,1,,,,India
081320 - Prunes,,9.60,9.60,1,,,,India
081330 - Apples,,3.20,3.20,1,,,,India
081340 - Other fruit,"407,770",2.73,2.73,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"22,150",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","7,264",1.60,1.60,1,,,,India
,2001,"169,620,847",6.82,6.82,128,28,,,India
080111 - - Desiccated,"65,103",0.00,0.00,1,,,,India
080119 - - Other,"32,623",0.00,0.00,1,,,,India
080121 - - In shell,,0.00,0.00,1,,,,India
080122 - - Shelled,,0.00,0.00,1,,,,India
080131 - - In shell,"451,975",0.00,0.00,1,,,,India
080132 - - Shelled,"133,603,752",0.00,0.00,1,,,,India
080211 - - In shell,,2.80,2.80,2,,,,India
080212 - - Shelled,"22,468",1.75,1.75,2,,,,India
080221 - - In shell,116,3.20,3.20,1,,,,India
080222 - - Shelled,"42,178",3.20,3.20,1,,,,India
080231 - - In shell,"577,039",4.00,4.00,1,,,,India
080232 - - Shelled,"16,654,419",5.10,5.10,1,,,,India
080240 - Chestnuts (Castanea spp.),"1,397",5.60,5.60,1,,,,India
080250 - Pistachios,,1.60,1.60,1,,,,India
080290 - Other,"448,652",1.50,1.50,4,,,,India
"080300 Bananas, including plantains, fresh or dried","66,025",16.00,16.00,3,1,,,India
080410 - Dates,"5,821",7.70,7.70,1,,,,India
080420 - Figs,394,6.80,6.80,2,,,,India
080430 - Pineapples,"14,265",5.80,5.80,1,,,,India
080440 - Avocados,,4.36,4.36,1,,,,India
"080450 - Guavas, mangoes and mangosteens","3,985,063",0.00,0.00,1,,,,India
080510 - Oranges,,14.66,14.66,4,3,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","50,793",12.80,12.80,2,1,,,India
080540 - Grapefruit,,1.80,1.80,1,,,,India
080590 - Other,"1,478",12.80,12.80,1,,,,India
080610 - Fresh,"9,013,719",15.46,15.46,2,1,,,India
080620 - Dried,"2,454",2.40,2.40,6,,,,India
080711 - - Watermelons,"8,445",8.80,8.80,1,,,,India
080719 - - Other,340,8.80,8.80,1,,,,India
080720 - Papaws (papayas),"28,736",0.00,0.00,1,,,,India
080810 - Apples,"1,236",,,4,4,,,India
080820 - Pears and quinces,"16,961",7.20,7.20,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,12.00,12.00,2,1,,,India
081010 - Strawberries,,,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,India
081050 - Kiwifruit,,8.53,8.53,1,,,,India
081090 - Other,"435,542",2.93,2.93,3,,,,India
081110 - Strawberries,,17.60,17.60,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,India
081190 - Other,"1,498,128",12.65,12.65,10,2,,,India
081210 - Cherries,,8.80,8.80,1,,,,India
081220 - Strawberries,,8.80,8.80,1,,,,India
081290 - Other,"2,022,656",8.28,8.28,8,,,,India
081310 - Apricots,,5.60,5.60,1,,,,India
081320 - Prunes,"134,468",9.60,9.60,1,,,,India
081330 - Apples,,3.20,3.20,1,,,,India
081340 - Other fruit,"396,284",2.73,2.73,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"34,280",6.86,6.86,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","4,039",1.60,1.60,1,,,,India
,2000,"202,288,819",6.93,6.93,129,29,,,India
080111 - - Desiccated,"13,857",0.00,0.00,1,,,,India
080119 - - Other,"212,608",0.00,0.00,1,,,,India
080121 - - In shell,"24,146",0.00,0.00,1,,,,India
080122 - - Shelled,"102,132",0.00,0.00,1,,,,India
080131 - - In shell,"4,960,334",0.00,0.00,1,,,,India
080132 - - Shelled,"163,000,462",0.00,0.00,1,,,,India
080211 - - In shell,,2.85,2.85,2,,,,India
080212 - - Shelled,"75,885",1.90,1.90,2,,,,India
080221 - - In shell,55,3.25,3.25,1,,,,India
080222 - - Shelled,"91,788",3.25,3.25,1,,,,India
080231 - - In shell,"238,164",4.35,4.35,1,,,,India
080232 - - Shelled,"14,342,249",5.35,5.35,1,,,,India
080240 - Chestnuts (Castanea spp.),,5.70,5.70,1,,,,India
080250 - Pistachios,"65,900",1.65,1.65,1,,,,India
080290 - Other,"519,465",1.20,1.20,5,,,,India
"080300 Bananas, including plantains, fresh or dried","62,120",16.35,16.35,3,1,,,India
080410 - Dates,"60,479",8.05,8.05,1,,,,India
080420 - Figs,,6.93,6.93,2,,,,India
080430 - Pineapples,"9,892",6.05,6.05,1,,,,India
080440 - Avocados,"4,997",3.92,3.92,1,,,,India
"080450 - Guavas, mangoes and mangosteens","3,547,263",0.50,0.50,1,,,,India
080510 - Oranges,,14.30,14.30,4,3,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",92,13.05,13.05,2,1,,,India
080540 - Grapefruit,,1.98,1.98,1,,,,India
080590 - Other,,13.05,13.05,1,,,,India
080610 - Fresh,"10,740,490",15.35,15.35,2,1,,,India
080620 - Dried,"56,358",2.45,2.45,6,,,,India
080711 - - Watermelons,,9.00,9.00,1,,,,India
080719 - - Other,"1,503",9.00,9.00,1,,,,India
080720 - Papaws (papayas),"17,692",0.50,0.50,1,,,,India
080810 - Apples,,,,4,4,,,India
080820 - Pears and quinces,,7.35,7.35,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,"80,301",12.25,12.25,2,1,,,India
081010 - Strawberries,,,,1,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.40,9.40,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.27,9.27,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.08,4.08,4,,,,India
081050 - Kiwifruit,,,,1,1,,,India
081090 - Other,"242,405",3.60,3.60,3,,,,India
081110 - Strawberries,,17.98,17.98,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",37,14.98,14.98,7,1,,,India
081190 - Other,"923,771",13.09,13.09,10,2,,,India
081210 - Cherries,,9.00,9.00,1,,,,India
081220 - Strawberries,,9.00,9.00,1,,,,India
081290 - Other,"1,364,079",8.52,8.52,8,,,,India
081310 - Apricots,,5.70,5.70,1,,,,India
081320 - Prunes,"1,077,209",9.80,9.80,1,,,,India
081330 - Apples,,3.60,3.60,1,,,,India
081340 - Other fruit,"426,138",2.91,2.91,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"26,948",7.08,7.08,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.65,1.65,1,,,,India
,1999,"210,273,415",7.65,7.65,141,28,,,India
080111 - - Desiccated,"69,297",0.00,0.00,1,,,,India
080119 - - Other,"340,410",0.00,0.00,1,,,,India
080121 - - In shell,"160,560",0.00,0.00,1,,,,India
080122 - - Shelled,"76,608",0.00,0.00,1,,,,India
080131 - - In shell,"2,859,925",0.00,0.00,1,,,,India
080132 - - Shelled,"174,648,410",0.00,0.00,1,,,,India
080211 - - In shell,,2.98,2.98,2,,,,India
080212 - - Shelled,"21,230",2.20,2.20,2,,,,India
080221 - - In shell,,3.40,3.40,1,,,,India
080222 - - Shelled,,3.40,3.40,1,,,,India
080231 - - In shell,"247,431",5.00,5.00,1,,,,India
080232 - - Shelled,"13,473,014",5.85,5.85,1,,,,India
080240 - Chestnuts (Castanea spp.),"1,748",5.95,5.95,1,,,,India
080250 - Pistachios,"21,848",1.70,1.70,1,,,,India
080290 - Other,"480,709",1.20,1.20,5,,,,India
"080300 Bananas, including plantains, fresh or dried","35,991",17.00,17.00,3,1,,,India
080410 - Dates,"36,844",8.75,8.75,1,,,,India
080420 - Figs,,7.23,7.23,2,,,,India
080430 - Pineapples,"41,331",6.60,6.60,1,,,,India
080440 - Avocados,"1,204",4.62,4.62,3,,,,India
"080450 - Guavas, mangoes and mangosteens","3,664,983",1.50,1.50,1,,,,India
080510 - Oranges,,15.58,15.58,6,3,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,India
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",309,13.60,13.60,2,1,,,India
080540 - Grapefruit,,1.85,1.85,3,,,,India
080590 - Other,,13.60,13.60,1,,,,India
080610 - Fresh,"11,315,492",16.43,16.43,4,1,,,India
080620 - Dried,,2.55,2.55,6,,,,India
080711 - - Watermelons,,9.35,9.35,1,,,,India
080719 - - Other,"1,151",9.35,9.35,1,,,,India
080720 - Papaws (papayas),"6,150",1.50,1.50,1,,,,India
080810 - Apples,"3,315",,,4,4,,,India
080820 - Pears and quinces,,7.65,7.65,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,"4,977",12.75,12.75,2,1,,,India
081010 - Strawberries,11,11.90,11.90,3,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.78,9.78,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.63,9.63,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.25,4.25,4,,,,India
081050 - Kiwifruit,,9.08,9.08,3,,,,India
081090 - Other,"228,898",4.95,4.95,3,,,,India
081110 - Strawberries,,18.70,18.70,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,15.58,15.58,7,1,,,India
081190 - Other,"935,797",13.96,13.96,10,2,,,India
081210 - Cherries,,9.35,9.35,1,,,,India
081220 - Strawberries,,9.35,9.35,1,,,,India
081290 - Other,"898,794",8.98,8.98,8,,,,India
081310 - Apricots,,5.95,5.95,1,,,,India
081320 - Prunes,"233,853",10.20,10.20,1,,,,India
081330 - Apples,,4.40,4.40,1,,,,India
081340 - Other fruit,"424,799",3.26,3.26,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"30,588",7.50,7.50,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","7,738",1.70,1.70,1,,,,India
,1998,"184,793,136",7.85,7.85,141,28,,,India
080111 - - Desiccated,"51,015",0.00,0.00,1,,,,India
080119 - - Other,"349,417",0.00,0.00,1,,,,India
080121 - - In shell,"82,535",0.00,0.00,1,,,,India
080122 - - Shelled,"79,205",0.00,0.00,1,,,,India
080131 - - In shell,"2,139,515",0.00,0.00,1,,,,India
080132 - - Shelled,"149,796,491",0.00,0.00,1,,,,India
080211 - - In shell,"7,290",3.05,3.05,2,,,,India
080212 - - Shelled,"29,897",2.35,2.35,2,,,,India
080221 - - In shell,,3.50,3.50,1,,,,India
080222 - - Shelled,"123,524",3.50,3.50,1,,,,India
080231 - - In shell,"155,589",5.30,5.30,1,,,,India
080232 - - Shelled,"14,742,199",6.10,6.10,1,,,,India
080240 - Chestnuts (Castanea spp.),,6.10,6.10,1,,,,India
080250 - Pistachios,"81,796",1.70,1.70,1,,,,India
080290 - Other,"1,323,090",1.20,1.20,5,,,,India
"080300 Bananas, including plantains, fresh or dried","26,894",17.30,17.30,3,1,,,India
080410 - Dates,"1,841",9.10,9.10,1,,,,India
080420 - Figs,,7.40,7.40,2,,,,India
080430 - Pineapples,"57,578",6.90,6.90,1,,,,India
080440 - Avocados,,4.70,4.70,3,,,,India
"080450 - Guavas, mangoes and mangosteens","2,690,947",2.00,2.00,1,,,,India
080510 - Oranges,,15.87,15.87,6,3,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","32,307",,,5,5,,,India
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","3,681",13.90,13.90,2,1,,,India
080540 - Grapefruit,,1.87,1.87,3,,,,India
080590 - Other,,13.90,13.90,1,,,,India
080610 - Fresh,"10,233,461",16.77,16.77,4,1,,,India
080620 - Dried,"31,096",2.60,2.60,6,,,,India
080711 - - Watermelons,,9.50,9.50,1,,,,India
080719 - - Other,"12,642",9.50,9.50,1,,,,India
080720 - Papaws (papayas),"14,616",2.00,2.00,1,,,,India
080810 - Apples,"3,027",,,4,4,,,India
080820 - Pears and quinces,,7.80,7.80,3,2,,,India
080910 - Apricots,,,,1,1,,,India
080920 - Cherries,,,,2,2,,,India
"080930 - Peaches, including nectarines",,,,2,2,,,India
080940 - Plums and sloes,,13.00,13.00,2,1,,,India
081010 - Strawberries,,12.10,12.10,3,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.95,9.95,2,,,,India
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",24,4.35,4.35,4,,,,India
081050 - Kiwifruit,,9.23,9.23,3,,,,India
081090 - Other,"365,147",5.63,5.63,3,,,,India
081110 - Strawberries,,19.05,19.05,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",170,15.88,15.88,7,1,,,India
081190 - Other,"472,130",14.39,14.39,10,2,,,India
081210 - Cherries,,9.50,9.50,1,,,,India
081220 - Strawberries,,9.50,9.50,1,,,,India
081290 - Other,"1,120,906",9.19,9.19,8,,,,India
081310 - Apricots,,6.10,6.10,1,,,,India
081320 - Prunes,"162,563",10.40,10.40,1,,,,India
081330 - Apples,,4.80,4.80,1,,,,India
081340 - Other fruit,"579,210",3.43,3.43,6,,,,India
081350 - Mixtures of nuts or dried fruits of this Chapter,"14,216",7.70,7.70,7,,,,India
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","9,118",1.70,1.70,1,,,,India
,1997,"178,464,884",8.32,8.32,222,109,,,India
080111 - - Desiccated,,0.00,0.00,1,,,,India
080119 - - Other,"16,704",0.00,0.00,1,,,,India
080121 - - In shell,"366,386",0.00,0.00,1,,,,India
080122 - - Shelled,,0.00,0.00,1,,,,India
080131 - - In shell,"6,591,868",0.00,0.00,1,,,,India
080132 - - Shelled,"139,692,034",0.00,0.00,1,,,,India
080211 - - In shell,,3.15,3.15,2,,,,India
080212 - - Shelled,"21,309",2.65,2.65,2,,,,India
080221 - - In shell,,3.60,3.60,1,,,,India
080222 - - Shelled,"14,629",3.60,3.60,1,,,,India
080231 - - In shell,"62,032",6.00,6.00,1,,,,India
080232 - - Shelled,"12,501,373",6.60,6.60,1,,,,India
080240 - Chestnuts (Castanea spp.),"7,848",6.30,6.30,1,,,,India
080250 - Pistachios,,1.80,1.80,1,,,,India
080290 - Other,"520,865",1.20,1.20,5,,,,India
"080300 Bananas, including plantains, fresh or dried","17,589",18.00,18.00,3,1,,,India
080410 - Dates,"6,509",9.80,9.80,1,,,,India
080420 - Figs,,7.65,7.65,2,,,,India
080430 - Pineapples,"10,014",7.40,7.40,1,,,,India
080440 - Avocados,"302,494",4.87,4.87,3,,,,India
"080450 - Guavas, mangoes and mangosteens","2,302,226",3.00,3.00,1,,,,India
080510 - Oranges,,16.50,16.50,27,24,,,India
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","158,743",,,15,15,,,India
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",159,14.90,14.90,4,3,,,India
080540 - Grapefruit,"16,353",1.93,1.93,3,,,,India
080590 - Other,91,14.90,14.90,1,,,,India
080610 - Fresh,"13,278,951",18.03,18.03,10,7,,,India
080620 - Dried,"8,142",2.80,2.80,6,,,,India
080711 - - Watermelons,,10.30,10.30,1,,,,India
080719 - - Other,"12,270",10.30,10.30,1,,,,India
080720 - Papaws (papayas),953,2.00,2.00,1,,,,India
080810 - Apples,,,,13,13,,,India
080820 - Pears and quinces,,8.40,8.40,9,8,,,India
080910 - Apricots,,,,5,5,,,India
080920 - Cherries,,,,14,14,,,India
"080930 - Peaches, including nectarines",,,,10,10,,,India
080940 - Plums and sloes,,14.00,14.00,5,4,,,India
081010 - Strawberries,,12.60,12.60,3,1,,,India
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.35,10.35,2,,,,India
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,India
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.50,4.50,4,,,,India
081050 - Kiwifruit,,10.03,10.03,3,,,,India
081090 - Other,"326,966",6.97,6.97,3,,,,India
081110 - Strawberries,,19.80,19.80,3,1,,,India
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,16.50,16.50,7,1,,,India
081190 - Other,"347,005",15.26,15.26,10,2,,,India
081210 - Cherries,,9.90,9.90,1,,,,India
081220 - Strawberries,,9.90,9.90,1,,,,India
