Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
391620 - Of polymers of vinyl chloride,"3,869",8.30,8.30,2,,,,India
391690 - Of other plastics,"30,689",7.01,7.01,7,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,54,5.90,5.90,2,,,,India
391721 - - Of polymers of ethylene,"427,716",4.93,4.93,3,,,,India
391722 - - Of polymers of propylene,,4.93,4.93,3,,,,India
391723 - - Of polymers of vinyl chloride,"159,344",4.93,4.93,3,,,,India
391729 - - Of other plastics,"95,872",5.56,5.56,5,,,,India
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","123,919",3.25,3.25,2,,,,India
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","8,248",7.27,7.27,7,,,,India
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","14,597",3.25,3.25,2,,,,India
391739 - - Other,"329,113",5.56,5.56,5,,,,India
391740 - Fittings,"332,265",3.25,3.25,2,,,,India
391810 - Of polymers of vinyl chloride,"319,226",8.30,8.30,2,,,,India
391890 - Of other plastics,"75,159",8.30,8.30,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"633,232",7.03,7.03,9,,,,India
391990 - Other,"1,770,771",7.43,7.43,6,,,,India
392010 - Of polymers of ethylene,"67,431",6.23,6.23,8,,,,India
392020 - Of polymers of propylene,"8,017,614",8.30,8.30,5,,,,India
392030 - Of polymers of styrene,"283,263",8.30,8.30,1,,,,India
392041 - - Rigid,"182,036",8.30,8.30,4,,,,India
392042 - - Flexible,"123,014",8.30,8.30,4,,,,India
392051 - - Of polymethyl methacrylate,,8.30,8.30,1,,,,India
392059 - - Other,"12,313",4.15,4.15,2,,,,India
392061 - - Of polycarbonates,"849,163",8.50,8.50,1,,,,India
392062 - - Of polyethylene terephthalate,"10,104,674",4.25,4.25,4,,,,India
392063 - - Of unsaturated polyesters,"166,177",8.50,8.50,1,,,,India
392069 - - Of other polyesters,"2,117,328",8.50,8.50,1,,,,India
392071 - - Of regenerated cellulose,"59,846",7.50,7.50,2,,,,India
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,India
392073 - - Of cellulose acetate,,7.10,7.10,3,,,,India
392079 - - Of other cellulose derivatives,"7,907",6.50,6.50,1,,,,India
392091 - - Of polyvinyl butyral,367,8.30,8.30,1,,,,India
392092 - - Of polyamides,663,6.50,6.50,1,,,,India
392093 - - Of amino-resins,,6.50,6.50,1,,,,India
392094 - - Of phenolic resins,,6.50,6.50,1,,,,India
392099 - - Of other plastics,"112,707",3.04,3.04,7,,,,India
392111 - - Of polymers of styrene,"32,301",8.30,8.30,1,,,,India
392112 - - Of polymers of vinyl chloride,"9,486,102",8.30,8.30,1,,,,India
392113 - - Of polyurethanes,,6.50,6.50,2,,,,India
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,India
392119 - - Of other plastics,"55,503",8.30,8.30,1,,,,India
392190 - Other,"2,424,349",7.14,7.14,9,,,,India
"392210 - Baths, shower-baths and wash-basins","7,656",6.50,6.50,1,,,,India
392220 - Lavatory seats and covers,"105,319",6.50,6.50,1,,,,India
392290 - Other,"1,159,139",6.50,6.50,1,,,,India
"392310 - Boxes, cases, crates and similar articles","480,174",6.50,6.50,1,,,,India
392321 - - Of polymers of ethylene,"5,652,019",6.50,6.50,1,,,,India
392329 - - Of other plastics,"1,642,966",6.50,6.50,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","752,915",6.50,6.50,2,,,,India
"392340 - Spools, cops, bobbins and similar supports","35,784",5.90,5.90,2,,,,India
"392350 - Stoppers, lids, caps and other closures","2,014,462",6.50,6.50,2,,,,India
392390 - Other,"301,146",6.50,6.50,2,,,,India
392410 - Tableware and kitchenware,"4,113,450",6.50,6.50,1,,,,India
392490 - Other,"584,347",6.50,6.50,3,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","236,814",6.50,6.50,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","67,896",6.50,6.50,1,,,,India
392590 - Other,"373,941",6.50,6.50,3,,,,India
392610 - Office or school supplies,"352,172",6.50,6.50,1,,,,India
392620 - Articles of apparel and clothing accessories (including gloves),"640,593",6.50,6.50,1,,,,India
"392630 - Fittings for furniture, coachwork of the like","749,216",6.50,6.50,1,,,,India
392640 - Statuettes and other ornamental articles,"734,933",6.50,6.50,1,,,,India
392690 - Other,"8,128,208",4.88,4.88,4,,,,India
,2000,"123,290,992",6.40,6.40,267,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"6,484,627",8.90,8.90,2,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"8,315,557",4.45,4.45,2,,,,India
390130 - Ethylene-vinyl acetate copolymers,,8.90,8.90,1,,,,India
390190 - Other,194,2.97,2.97,3,,,,India
390210 - Polypropylene,"4,906,087",8.90,8.90,1,,,,India
390220 - Polyisobutylene,,8.90,8.90,1,,,,India
390230 - Propylene copolymers,"1,138,988",8.90,8.90,1,,,,India
390290 - Other,608,2.97,2.97,3,,,,India
390311 - - Expansible,129,8.90,8.90,1,,,,India
390319 - - Other,"712,464",8.90,8.90,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.90,8.90,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,240,8.90,8.90,1,,,,India
390390 - Other,"11,672",2.97,2.97,3,,,,India
"390410 - Polyvinyl chloride, not mixed with any other substances","182,682",8.90,8.90,1,,,,India
390421 - - Non-plasticised,"14,834",8.90,8.90,1,,,,India
390422 - - Plasticised,,8.90,8.90,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,8.90,8.90,1,,,,India
390440 - Other vinyl chloride copolymers,,8.90,8.90,1,,,,India
390450 - Vinylidene chloride polymers,,4.45,4.45,2,,,,India
390461 - - Polytetrafluoroethylene,"94,102",8.90,8.90,1,,,,India
390469 - - Other,"10,427",4.45,4.45,2,,,,India
390490 - Other,,8.90,8.90,1,,,,India
390512 - - In aqueous dispersion,,8.70,8.70,1,,,,India
390519 - - Other,"84,514",8.70,8.70,1,,,,India
390521 - - In aqueous dispersion,,8.70,8.70,1,,,,India
390529 - - Other,,8.70,8.70,1,,,,India
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.90,8.90,1,,,,India
390591 - - Copolymers,,8.90,8.90,1,,,,India
390599 - - Other,"251,034",4.45,4.45,2,,,,India
390610 - Polymethyl methacrylate,"58,681",8.90,8.90,1,,,,India
390690 - Other,"100,546",1.99,1.99,7,,,,India
390710 - Polyacetals,,6.50,6.50,1,,,,India
390720 - Other polyethers,"24,763",5.20,5.20,5,,,,India
390730 - Epoxide resins,"610,046",6.50,6.50,1,,,,India
390740 - Polycarbonates,,6.50,6.50,1,,,,India
390750 - Alkyd resins,"11,681",6.50,6.50,1,,,,India
390760 - Polyethylene terephthalate,"23,547,779",6.50,6.50,2,,,,India
390791 - - Unsaturated,"418,910",6.50,6.50,2,,,,India
390799 - - Other,"1,388,077",3.25,3.25,4,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",857,6.50,6.50,1,,,,India
390890 - Other,"58,174",6.50,6.50,1,,,,India
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,India
390920 - Melamine resins,,6.50,6.50,1,,,,India
390930 - Other amino-resins,802,6.50,6.50,1,,,,India
390940 - Phenolic resins,"165,617",6.50,6.50,1,,,,India
390950 - Polyurethanes,"485,769",3.25,3.25,2,,,,India
391000 Silicones in primary forms,"524,877",6.50,6.50,1,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.90,8.90,1,,,,India
391190 - Other,"163,072",3.15,3.15,6,,,,India
391211 - - Non-plasticised,,6.50,6.50,1,,,,India
391212 - - Plasticised,,6.50,6.50,1,,,,India
391220 - Cellulose nitrates (including collodions),"531,828",7.60,7.60,3,,,,India
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,India
391239 - - Other,,4.33,4.33,3,,,,India
391290 - Other,"32,627",6.45,6.45,2,,,,India
"391310 - Alginic acid, its salts and esters","2,323",5.00,5.00,1,,,,India
391390 - Other,"686,981",8.15,8.15,4,,,,India
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,India
391510 - Of polymers of ethylene,"57,132",8.90,8.90,1,,,,India
391520 - Of polymers of styrene,,8.90,8.90,1,,,,India
391530 - Of polymers of vinyl chloride,28,8.90,8.90,1,,,,India
391590 - Of other plastics,"157,448",7.70,7.70,6,,,,India
391610 - Of polymers of ethylene,"16,908",8.90,8.90,1,,,,India
391620 - Of polymers of vinyl chloride,,8.90,8.90,2,,,,India
391690 - Of other plastics,"40,141",7.19,7.19,7,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,India
391721 - - Of polymers of ethylene,"1,194,637",5.13,5.13,3,,,,India
391722 - - Of polymers of propylene,"39,311",5.13,5.13,3,,,,India
391723 - - Of polymers of vinyl chloride,"62,526",5.13,5.13,3,,,,India
391729 - - Of other plastics,"157,199",5.68,5.68,5,,,,India
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","120,672",3.25,3.25,2,,,,India
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","47,959",7.53,7.53,7,,,,India
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,India
391739 - - Other,"34,268",5.68,5.68,5,,,,India
391740 - Fittings,"404,223",3.25,3.25,2,,,,India
391810 - Of polymers of vinyl chloride,"753,886",8.90,8.90,2,,,,India
391890 - Of other plastics,"35,080",8.90,8.90,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"656,539",7.23,7.23,9,,,,India
391990 - Other,"1,424,706",7.73,7.73,6,,,,India
392010 - Of polymers of ethylene,"218,628",6.68,6.68,8,,,,India
392020 - Of polymers of propylene,"5,376,994",8.90,8.90,5,,,,India
392030 - Of polymers of styrene,"127,532",8.90,8.90,1,,,,India
392041 - - Rigid,"45,433",8.90,8.90,4,,,,India
392042 - - Flexible,"34,185",8.90,8.90,4,,,,India
392051 - - Of polymethyl methacrylate,,8.90,8.90,1,,,,India
392059 - - Other,"169,581",4.45,4.45,2,,,,India
392061 - - Of polycarbonates,"348,907",9.10,9.10,1,,,,India
392062 - - Of polyethylene terephthalate,"18,797,204",4.55,4.55,4,,,,India
392063 - - Of unsaturated polyesters,"373,919",9.10,9.10,1,,,,India
392069 - - Of other polyesters,"3,271,152",9.10,9.10,1,,,,India
392071 - - Of regenerated cellulose,"120,414",7.80,7.80,2,,,,India
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,India
392073 - - Of cellulose acetate,,7.30,7.30,3,,,,India
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,India
392091 - - Of polyvinyl butyral,"4,176",8.90,8.90,1,,,,India
392092 - - Of polyamides,"101,109",6.50,6.50,1,,,,India
392093 - - Of amino-resins,,6.50,6.50,1,,,,India
392094 - - Of phenolic resins,,6.50,6.50,1,,,,India
392099 - - Of other plastics,"206,154",3.13,3.13,7,,,,India
392111 - - Of polymers of styrene,"197,765",8.90,8.90,1,,,,India
392112 - - Of polymers of vinyl chloride,"7,436,794",8.90,8.90,1,,,,India
392113 - - Of polyurethanes,,6.50,6.50,2,,,,India
392114 - - Of regenerated cellulose,"92,406",6.50,6.50,1,,,,India
392119 - - Of other plastics,"3,015",8.90,8.90,1,,,,India
392190 - Other,"3,947,669",7.34,7.34,9,,,,India
"392210 - Baths, shower-baths and wash-basins","5,688",6.50,6.50,1,,,,India
392220 - Lavatory seats and covers,"14,622",6.50,6.50,1,,,,India
392290 - Other,"853,806",6.50,6.50,1,,,,India
"392310 - Boxes, cases, crates and similar articles","707,623",6.50,6.50,1,,,,India
392321 - - Of polymers of ethylene,"5,180,760",6.50,6.50,1,,,,India
392329 - - Of other plastics,"1,277,408",6.50,6.50,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","870,613",6.50,6.50,2,,,,India
"392340 - Spools, cops, bobbins and similar supports","220,537",5.90,5.90,2,,,,India
"392350 - Stoppers, lids, caps and other closures","1,424,632",6.50,6.50,2,,,,India
392390 - Other,"840,585",6.50,6.50,2,,,,India
392410 - Tableware and kitchenware,"3,147,907",6.50,6.50,1,,,,India
392490 - Other,"590,584",6.50,6.50,3,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,032,708",6.50,6.50,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors","15,701",6.50,6.50,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","32,618",6.50,6.50,1,,,,India
392590 - Other,"237,721",6.50,6.50,3,,,,India
392610 - Office or school supplies,"175,297",6.50,6.50,1,,,,India
392620 - Articles of apparel and clothing accessories (including gloves),"1,006,700",6.50,6.50,1,,,,India
"392630 - Fittings for furniture, coachwork of the like","270,764",6.50,6.50,1,,,,India
392640 - Statuettes and other ornamental articles,"579,299",6.50,6.50,1,,,,India
392690 - Other,"7,708,148",4.88,4.88,4,,,,India
,1999,"107,912,617",6.63,6.63,266,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"4,087,159",9.50,9.50,2,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"2,161,284",4.75,4.75,2,,,,India
390130 - Ethylene-vinyl acetate copolymers,,9.50,9.50,1,,,,India
390190 - Other,,3.17,3.17,3,,,,India
390210 - Polypropylene,"396,950",9.50,9.50,1,,,,India
390220 - Polyisobutylene,,9.50,9.50,1,,,,India
390230 - Propylene copolymers,,9.50,9.50,1,,,,India
390290 - Other,362,3.17,3.17,3,,,,India
390311 - - Expansible,"12,224",9.50,9.50,1,,,,India
390319 - - Other,"3,295,210",9.50,9.50,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,9.50,9.50,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"105,427",9.50,9.50,1,,,,India
390390 - Other,"68,316",3.17,3.17,3,,,,India
"390410 - Polyvinyl chloride, not mixed with any other substances","1,497,517",9.50,9.50,1,,,,India
390421 - - Non-plasticised,"8,238",9.50,9.50,1,,,,India
390422 - - Plasticised,298,9.50,9.50,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,9.50,9.50,1,,,,India
390440 - Other vinyl chloride copolymers,,9.50,9.50,1,,,,India
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,India
390461 - - Polytetrafluoroethylene,"62,305",9.50,9.50,1,,,,India
390469 - - Other,,4.75,4.75,2,,,,India
390490 - Other,,9.50,9.50,1,,,,India
390512 - - In aqueous dispersion,,9.30,9.30,1,,,,India
390519 - - Other,"39,167",9.30,9.30,1,,,,India
390521 - - In aqueous dispersion,,9.30,9.30,1,,,,India
390529 - - Other,,9.30,9.30,1,,,,India
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,India
390591 - - Copolymers,330,9.50,9.50,1,,,,India
390599 - - Other,"394,168",4.75,4.75,2,,,,India
390610 - Polymethyl methacrylate,"21,262",9.50,9.50,1,,,,India
390690 - Other,"86,808",2.07,2.07,7,,,,India
390710 - Polyacetals,,6.50,6.50,1,,,,India
390720 - Other polyethers,"115,328",5.20,5.20,5,,,,India
390730 - Epoxide resins,"1,231,765",6.50,6.50,1,,,,India
390740 - Polycarbonates,160,6.50,6.50,1,,,,India
390750 - Alkyd resins,"1,140",6.50,6.50,1,,,,India
390760 - Polyethylene terephthalate,"22,445,826",6.50,6.50,1,,,,India
390791 - - Unsaturated,"82,513",6.50,6.50,2,,,,India
390799 - - Other,"780,876",3.25,3.25,4,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","14,921",6.50,6.50,1,,,,India
390890 - Other,"74,189",6.50,6.50,1,,,,India
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,India
390920 - Melamine resins,,6.50,6.50,1,,,,India
390930 - Other amino-resins,,6.50,6.50,1,,,,India
390940 - Phenolic resins,"97,892",6.50,6.50,1,,,,India
390950 - Polyurethanes,"123,172",3.25,3.25,2,,,,India
391000 Silicones in primary forms,"775,366",6.50,6.50,1,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,9.50,9.50,1,,,,India
391190 - Other,"154,964",3.25,3.25,6,,,,India
391211 - - Non-plasticised,,6.50,6.50,1,,,,India
391212 - - Plasticised,,6.50,6.50,1,,,,India
391220 - Cellulose nitrates (including collodions),"205,312",7.93,7.93,3,,,,India
391231 - - Carboxymethylcellulose and its salts,"2,046",6.50,6.50,1,,,,India
391239 - - Other,"13,717",4.33,4.33,3,,,,India
391290 - Other,"107,836",6.45,6.45,2,,,,India
"391310 - Alginic acid, its salts and esters","324,434",5.00,5.00,1,,,,India
391390 - Other,"939,805",8.60,8.60,4,,,,India
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","24,097",6.50,6.50,1,,,,India
391510 - Of polymers of ethylene,"43,793",9.50,9.50,1,,,,India
391520 - Of polymers of styrene,"5,286",9.50,9.50,1,,,,India
391530 - Of polymers of vinyl chloride,,9.50,9.50,1,,,,India
391590 - Of other plastics,192,8.00,8.00,6,,,,India
391610 - Of polymers of ethylene,"47,363",9.50,9.50,1,,,,India
391620 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,India
391690 - Of other plastics,"85,721",7.36,7.36,7,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"15,411",5.90,5.90,2,,,,India
391721 - - Of polymers of ethylene,"783,924",5.33,5.33,3,,,,India
391722 - - Of polymers of propylene,,5.33,5.33,3,,,,India
391723 - - Of polymers of vinyl chloride,"134,288",5.33,5.33,3,,,,India
391729 - - Of other plastics,618,5.80,5.80,5,,,,India
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","207,529",3.25,3.25,2,,,,India
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","13,717",7.79,7.79,7,,,,India
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",757,3.25,3.25,2,,,,India
391739 - - Other,"20,580",5.80,5.80,5,,,,India
391740 - Fittings,"295,669",3.25,3.25,2,,,,India
391810 - Of polymers of vinyl chloride,"3,980,901",9.50,9.50,2,,,,India
391890 - Of other plastics,"122,671",9.50,9.50,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"824,754",7.44,7.44,9,,,,India
391990 - Other,"809,609",8.05,8.05,6,,,,India
392010 - Of polymers of ethylene,"310,654",7.13,7.13,8,,,,India
392020 - Of polymers of propylene,"3,812,913",9.50,9.50,5,,,,India
392030 - Of polymers of styrene,"28,904",9.50,9.50,1,,,,India
392041 - - Rigid,"214,915",9.50,9.50,4,,,,India
392042 - - Flexible,"81,127",9.50,9.50,4,,,,India
392051 - - Of polymethyl methacrylate,"14,345",9.50,9.50,1,,,,India
392059 - - Other,"60,845",4.75,4.75,2,,,,India
392061 - - Of polycarbonates,"2,503,485",9.80,9.80,1,,,,India
392062 - - Of polyethylene terephthalate,"14,780,929",4.90,4.90,4,,,,India
392063 - - Of unsaturated polyesters,"220,648",9.80,9.80,1,,,,India
392069 - - Of other polyesters,"9,549,665",9.80,9.80,1,,,,India
392071 - - Of regenerated cellulose,"95,995",8.15,8.15,2,,,,India
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,India
392073 - - Of cellulose acetate,,7.53,7.53,3,,,,India
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,India
392091 - - Of polyvinyl butyral,,9.50,9.50,1,,,,India
392092 - - Of polyamides,480,6.50,6.50,1,,,,India
392093 - - Of amino-resins,,6.50,6.50,1,,,,India
392094 - - Of phenolic resins,"4,583",6.50,6.50,1,,,,India
392099 - - Of other plastics,"149,316",3.21,3.21,7,,,,India
392111 - - Of polymers of styrene,"102,411",9.50,9.50,1,,,,India
392112 - - Of polymers of vinyl chloride,"6,212,666",9.50,9.50,1,,,,India
392113 - - Of polyurethanes,"65,620",6.50,6.50,2,,,,India
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,India
392119 - - Of other plastics,"103,850",9.50,9.50,1,,,,India
392190 - Other,"3,157,821",7.57,7.57,9,,,,India
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,India
392220 - Lavatory seats and covers,"20,015",6.50,6.50,1,,,,India
392290 - Other,"1,585,113",6.50,6.50,1,,,,India
"392310 - Boxes, cases, crates and similar articles","331,085",6.50,6.50,1,,,,India
392321 - - Of polymers of ethylene,"4,061,122",6.50,6.50,1,,,,India
392329 - - Of other plastics,"1,468,890",6.50,6.50,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles","551,424",6.50,6.50,2,,,,India
"392340 - Spools, cops, bobbins and similar supports","71,269",5.90,5.90,2,,,,India
"392350 - Stoppers, lids, caps and other closures","520,900",6.50,6.50,2,,,,India
392390 - Other,"295,264",6.50,6.50,2,,,,India
392410 - Tableware and kitchenware,"2,245,481",6.50,6.50,1,,,,India
392490 - Other,"464,787",6.50,6.50,3,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors","47,949",6.50,6.50,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",661,6.50,6.50,1,,,,India
392590 - Other,"485,388",6.50,6.50,3,,,,India
392610 - Office or school supplies,"85,444",6.50,6.50,1,,,,India
392620 - Articles of apparel and clothing accessories (including gloves),"522,840",6.50,6.50,1,,,,India
"392630 - Fittings for furniture, coachwork of the like","185,595",6.50,6.50,1,,,,India
392640 - Statuettes and other ornamental articles,"177,111",6.50,6.50,1,,,,India
392690 - Other,"6,175,939",4.88,4.88,4,,,,India
,1998,"128,226,052",6.98,6.98,274,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,"1,975,838",10.10,10.10,2,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,"230,713",5.05,5.05,2,,,,India
390130 - Ethylene-vinyl acetate copolymers,,10.10,10.10,1,,,,India
390190 - Other,"14,943",3.37,3.37,3,,,,India
390210 - Polypropylene,"877,031",10.10,10.10,1,,,,India
390220 - Polyisobutylene,,10.10,10.10,1,,,,India
390230 - Propylene copolymers,"6,345",10.10,10.10,1,,,,India
390290 - Other,,3.37,3.37,3,,,,India
390311 - - Expansible,,10.10,10.10,1,,,,India
390319 - - Other,"5,412,687",10.10,10.10,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.10,10.10,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"458,326",10.10,10.10,1,,,,India
390390 - Other,"99,851",3.37,3.37,3,,,,India
"390410 - Polyvinyl chloride, not mixed with any other substances","24,170",10.10,10.10,1,,,,India
390421 - - Non-plasticised,,10.10,10.10,1,,,,India
390422 - - Plasticised,"8,488",10.10,10.10,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,10.10,10.10,1,,,,India
390440 - Other vinyl chloride copolymers,,10.10,10.10,1,,,,India
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,India
390461 - - Polytetrafluoroethylene,"13,841",10.10,10.10,1,,,,India
390469 - - Other,,5.05,5.05,2,,,,India
390490 - Other,,10.10,10.10,1,,,,India
390512 - - In aqueous dispersion,,9.80,9.80,1,,,,India
390519 - - Other,,9.80,9.80,1,,,,India
390521 - - In aqueous dispersion,,9.80,9.80,1,,,,India
390529 - - Other,,9.80,9.80,1,,,,India
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.10,10.10,1,,,,India
390591 - - Copolymers,,10.10,10.10,1,,,,India
390599 - - Other,"449,704",5.05,5.05,2,,,,India
390610 - Polymethyl methacrylate,,10.10,10.10,1,,,,India
390690 - Other,"38,640",2.16,2.16,7,,,,India
390710 - Polyacetals,,6.70,6.70,1,,,,India
390720 - Other polyethers,"22,111",5.36,5.36,5,,,,India
390730 - Epoxide resins,"727,400",6.70,6.70,1,,,,India
390740 - Polycarbonates,"44,028",6.80,6.80,1,,,,India
390750 - Alkyd resins,,6.80,6.80,1,,,,India
390760 - Polyethylene terephthalate,"27,945,138",6.80,6.80,1,,,,India
390791 - - Unsaturated,"389,861",6.80,6.80,2,,,,India
390799 - - Other,"205,744",3.40,3.40,4,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",339,6.80,6.80,1,,,,India
390890 - Other,"25,259",6.80,6.80,1,,,,India
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,India
390920 - Melamine resins,,6.50,6.50,1,,,,India
390930 - Other amino-resins,,6.50,6.50,1,,,,India
390940 - Phenolic resins,"82,317",6.50,6.50,1,,,,India
390950 - Polyurethanes,"3,280,849",3.45,3.45,2,,,,India
391000 Silicones in primary forms,"1,588,870",6.90,6.90,1,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.10,10.10,1,,,,India
391190 - Other,"93,930",3.35,3.35,6,,,,India
391211 - - Non-plasticised,,6.80,6.80,1,,,,India
391212 - - Plasticised,"57,494",6.50,6.50,1,,,,India
391220 - Cellulose nitrates (including collodions),"308,295",8.23,8.23,3,,,,India
391231 - - Carboxymethylcellulose and its salts,"40,686",6.80,6.80,1,,,,India
391239 - - Other,"16,795",4.33,4.33,3,,,,India
391290 - Other,"73,780",6.60,6.60,2,,,,India
"391310 - Alginic acid, its salts and esters","115,169",5.00,5.00,1,,,,India
391390 - Other,"528,328",8.98,8.98,4,,,,India
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","602,641",6.70,6.70,1,,,,India
391510 - Of polymers of ethylene,"97,332",10.10,10.10,1,,,,India
391520 - Of polymers of styrene,,10.10,10.10,1,,,,India
391530 - Of polymers of vinyl chloride,,10.10,10.10,1,,,,India
391590 - Of other plastics,"7,689",8.30,8.30,6,,,,India
391610 - Of polymers of ethylene,"24,642",10.10,10.10,1,,,,India
391620 - Of polymers of vinyl chloride,"1,489",10.10,10.10,2,,,,India
391690 - Of other plastics,"10,898",7.70,7.70,7,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"168,969",6.10,6.10,2,,,,India
391721 - - Of polymers of ethylene,"657,228",5.67,5.67,3,,,,India
391722 - - Of polymers of propylene,"5,195",5.67,5.67,3,,,,India
391723 - - Of polymers of vinyl chloride,"37,344",5.67,5.67,3,,,,India
391729 - - Of other plastics,"1,368",6.18,6.18,6,,,,India
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","4,178",3.40,3.40,2,,,,India
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","42,878",8.03,8.03,8,,,,India
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",61,3.45,3.45,2,,,,India
391739 - - Other,"6,842",6.18,6.18,6,,,,India
391740 - Fittings,"560,804",3.45,3.45,2,,,,India
391810 - Of polymers of vinyl chloride,"4,580,060",10.10,10.10,2,,,,India
391890 - Of other plastics,"25,502",10.10,10.10,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,"899,154",7.59,7.59,10,,,,India
391990 - Other,"639,718",8.23,8.23,7,,,,India
392010 - Of polymers of ethylene,"383,613",7.58,7.58,8,,,,India
