Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
851632 - - Other hair-dressing apparatus,132,2.70,2.70,1,,,,Ukraine
851633 - - Hand-drying apparatus,,2.70,2.70,1,,,,Ukraine
851640 - Electric smoothing irons,9,2.70,2.70,1,,,,Ukraine
851650 - Microwave ovens,"10,142",5.00,5.00,1,,,,Ukraine
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","38,102",2.70,2.70,5,,,,Ukraine
851671 - - Coffee or tea makers,"1,119",2.70,2.70,1,,,,Ukraine
851672 - - Toasters,26,2.70,2.70,1,,,,Ukraine
851679 - - Other,"3,083",2.70,2.70,2,,,,Ukraine
851680 - Electric heating resistors,"7,706",2.70,2.70,2,,,,Ukraine
851690 - Parts,"7,630",2.70,2.70,1,,,,Ukraine
851711 - - Line telephone sets with cordless handsets,"4,781",0.00,0.00,1,,,,Ukraine
851712 - - Telephones for cellular networks or for other wireless networks,"1,094,721",0.00,0.00,1,,,,Ukraine
851718 - - Other,"46,800",0.00,0.00,1,,,,Ukraine
851761 - - Base stations,"68,184",0.00,0.00,1,,,,Ukraine
"851762 - - Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","12,799,868",0.00,0.00,1,,,,Ukraine
851769 - - Other,"1,642,854",0.00,0.00,4,,,,Ukraine
851770 - Parts,"1,729,100",0.00,0.00,1,,,,Ukraine
851810 - Microphones and stands therefor,"24,825",0.95,0.95,2,,,,Ukraine
"851821 - - Single loudspeakers, mounted in their enclosures","37,324",0.00,0.00,1,,,,Ukraine
"851822 - - Multiple loudspeakers, mounted in the same enclosure","15,270",3.40,3.40,1,,,,Ukraine
851829 - - Other,"3,815",1.15,1.15,2,,,,Ukraine
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","33,004",0.75,0.75,2,,,,Ukraine
851840 - Audio-frequency electric amplifiers,"1,175",2.85,2.85,2,,,,Ukraine
851850 - Electric sound amplifier sets,"18,165",1.50,1.50,1,,,,Ukraine
851890 - Parts,"7,095",1.50,1.50,1,,,,Ukraine
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment","3,750",6.67,6.67,3,,,,Ukraine
851930 - Turntables (record-decks),5,2.00,2.00,1,,,,Ukraine
851950 - Telephone answering machines,45,0.00,0.00,1,,,,Ukraine
"851981 - - Using magnetic, optical or semiconductor media",470,2.56,2.56,10,,,,Ukraine
851989 - - Other,"8,589",0.00,0.00,1,,,,Ukraine
852110 - Magnetic tape-type,,3.00,3.00,2,,,,Ukraine
852190 - Other,"38,678",12.20,12.20,1,,,,Ukraine
852210 - Pick-up cartridges,,4.00,4.00,1,,,,Ukraine
852290 - Other,"45,002",1.00,1.00,6,,,,Ukraine
852321 - - Cards incorporating a magnetic stripe,909,0.00,0.00,1,,,,Ukraine
852329 - - Other,"95,726",0.00,0.00,3,,,,Ukraine
852341 - - Unrecorded,"1,794",0.00,0.00,3,,,,Ukraine
852349 - - Other,"204,036",0.00,0.00,3,,,,Ukraine
852351 - - Solid-state non-volatile storage devices,"50,490",0.00,0.00,2,,,,Ukraine
852352 - - “Smart cards”,"15,168",0.00,0.00,1,,,,Ukraine
852359 - - Other,"21,957",0.00,0.00,2,,,,Ukraine
852380 - Other,"2,623",0.00,0.00,2,,,,Ukraine
852550 - Transmission apparatus,"47,866",2.70,2.70,1,,,,Ukraine
852560 - Transmission apparatus incorporating reception apparatus,"707,383",0.00,0.00,1,,,,Ukraine
"852580 - Television cameras, digital cameras and video camera recorders","498,610",3.74,3.74,5,,,,Ukraine
852610 - Radar apparatus,"3,342",2.80,2.80,1,,,,Ukraine
852691 - - Radio navigational aid apparatus,"437,011",2.80,2.80,2,,,,Ukraine
852692 - - Radio remote control apparatus,"35,650",2.80,2.80,1,,,,Ukraine
852712 - - Pocket-size radio cassette-players,,3.75,3.75,2,,,,Ukraine
852713 - - Other apparatus combined with sound recording or reproducing apparatus,236,9.00,9.00,3,,,,Ukraine
852719 - - Other,"1,740",0.00,0.00,1,,,,Ukraine
852721 - - Combined with sound recording or reproducing apparatus,325,11.90,11.90,6,,,,Ukraine
852729 - - Other,,10.50,10.50,1,,,,Ukraine
852791 - - Combined with sound recording or reproducing apparatus,69,6.90,6.90,5,,,,Ukraine
852792 - - Not combined with sound recording or reproducing apparatus but combined with a clock,11,3.40,3.40,2,,,,Ukraine
852799 - - Other,1,6.80,6.80,1,,,,Ukraine
852842 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"6,164",0.00,0.00,1,,,,Ukraine
852849 - - Other,213,10.50,10.50,1,,,,Ukraine
852852 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"204,371",0.00,0.00,3,,,,Ukraine
852859 - - Other,"30,311",14.00,14.00,1,,,,Ukraine
852862 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"11,930",0.00,0.00,1,,,,Ukraine
852869 - - Other,,8.00,8.00,2,,,,Ukraine
852871 - - Not designed to incorporate a video display or screen,"5,087",4.92,4.92,5,,,,Ukraine
"852872 - - Other, colour","11,497",14.00,14.00,6,,,,Ukraine
"852873 - - Other, monochrome","206,497",2.00,2.00,1,,,,Ukraine
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"38,466",2.13,2.13,7,,,,Ukraine
852990 - Other,"114,443",1.58,1.58,8,,,,Ukraine
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Ukraine
853080 - Other equipment,"20,592",1.70,1.70,1,,,,Ukraine
853090 - Parts,"10,132",1.70,1.70,1,,,,Ukraine
853110 - Burglar or fire alarms and similar apparatus,"74,134",2.20,2.20,2,,,,Ukraine
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED),"68,202",0.00,0.00,3,,,,Ukraine
853180 - Other apparatus,"97,299",1.10,1.10,2,,,,Ukraine
853190 - Parts,"1,509,666",0.00,0.00,1,,,,Ukraine
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"36,963",0.00,0.00,1,,,,Ukraine
853221 - - Tantalum,1,0.00,0.00,1,,,,Ukraine
853222 - - Aluminium electrolytic,"7,966",0.00,0.00,1,,,,Ukraine
"853223 - - Ceramic dielectric, single layer",,0.00,0.00,1,,,,Ukraine
"853224 - - Ceramic dielectric, multilayer",12,0.00,0.00,1,,,,Ukraine
853225 - - Dielectric of paper or plastics,3,0.00,0.00,1,,,,Ukraine
853229 - - Other,618,0.00,0.00,1,,,,Ukraine
853230 - Variable or adjustable (pre-set) capacitors,,0.00,0.00,1,,,,Ukraine
853290 - Parts,"1,832",0.00,0.00,1,,,,Ukraine
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,Ukraine
853321 - - For a power handling capacity not exceeding 20 W,"1,397",0.00,0.00,1,,,,Ukraine
853329 - - Other,"14,312",0.00,0.00,1,,,,Ukraine
853331 - - For a power handling capacity not exceeding 20 W,68,0.00,0.00,1,,,,Ukraine
853339 - - Other,,0.00,0.00,1,,,,Ukraine
"853340 - Other variable resistors, including rheostats and potentiometers",687,0.00,0.00,2,,,,Ukraine
853390 - Parts,94,0.00,0.00,1,,,,Ukraine
853400 Printed circuits.,"73,338",0.00,0.00,3,,,,Ukraine
853510 - Fuses,"4,679",2.70,2.70,1,,,,Ukraine
853521 - - For a voltage of less than 72.5 kV,"4,239",2.70,2.70,1,,,,Ukraine
853529 - - Other,"33,966",2.70,2.70,1,,,,Ukraine
853530 - Isolating switches and make-and-break switches,"61,896",2.70,2.70,2,,,,Ukraine
"853540 - Lightning arresters, voltage limiters and surge suppressors",285,2.70,2.70,1,,,,Ukraine
853590 - Other,"17,139",2.70,2.70,1,,,,Ukraine
853610 - Fuses,"1,560",2.30,2.30,3,,,,Ukraine
853620 - Automatic circuit breakers,"38,662",2.30,2.30,2,,,,Ukraine
853630 - Other apparatus for protecting electrical circuits,"39,857",1.70,1.70,3,,,,Ukraine
853641 - - For a voltage not exceeding 60 V,"6,059",2.30,2.30,2,,,,Ukraine
853649 - - Other,"460,840",2.30,2.30,1,,,,Ukraine
853650 - Other switches,"76,339",0.97,0.97,7,,,,Ukraine
853661 - - Lamp-holders,83,2.30,2.30,2,,,,Ukraine
853669 - - Other,"228,033",0.77,0.77,3,,,,Ukraine
"853670 - Connectors for optical fibres, optical fibre bundles or cables","5,468",3.00,3.00,1,,,,Ukraine
853690 - Other apparatus,"115,040",1.14,1.14,5,,,,Ukraine
"853710 - For a voltage not exceeding 1,000 V","757,130",1.58,1.58,4,,,,Ukraine
"853720 - For a voltage exceeding 1,000 V","120,732",2.10,2.10,2,,,,Ukraine
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","792,133",1.70,1.70,1,,,,Ukraine
853890 - Other,"535,061",1.23,1.23,4,,,,Ukraine
853910 - Sealed beam lamp units,"1,361",2.70,2.70,1,,,,Ukraine
853921 - - Tungsten halogen,"2,015",2.70,2.70,3,,,,Ukraine
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",29,2.70,2.70,2,,,,Ukraine
853929 - - Other,189,2.70,2.70,3,,,,Ukraine
"853931 - - Fluorescent, hot cathode",789,2.70,2.70,2,,,,Ukraine
853932 - - Mercury or sodium vapour lamps; metal halide lamps,114,2.70,2.70,2,,,,Ukraine
853939 - - Other,"4,141",2.35,2.35,2,,,,Ukraine
853941 - - Arc-lamps,17,2.70,2.70,1,,,,Ukraine
853949 - - Other,1,2.70,2.70,1,,,,Ukraine
853950 - Light-emitting diode (LED) lamps,323,3.70,3.70,1,,,,Ukraine
853990 - Parts,"5,941",2.70,2.70,2,,,,Ukraine
854011 - - Colour,"1,249",14.00,14.00,1,,,,Ukraine
854012 - - Monochrome,,7.50,7.50,1,,,,Ukraine
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Ukraine
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Ukraine
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Ukraine
854071 - - Magnetrons,1,2.70,2.70,1,,,,Ukraine
854079 - - Other,,2.70,2.70,1,,,,Ukraine
854081 - - Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Ukraine
854089 - - Other,"5,534",2.70,2.70,1,,,,Ukraine
854091 - - Of cathode-ray tubes,,2.70,2.70,1,,,,Ukraine
854099 - - Other,,2.70,2.70,1,,,,Ukraine
"854110 - Diodes, other than photosensitive or light-emitting diodes (LED)",41,0.00,0.00,1,,,,Ukraine
854121 - - With a dissipation rate of less than 1 W,2,0.00,0.00,1,,,,Ukraine
854129 - - Other,69,0.00,0.00,1,,,,Ukraine
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",2,0.00,0.00,1,,,,Ukraine
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED)","33,597",0.00,0.00,2,,,,Ukraine
854150 - Other semiconductor devices,7,0.00,0.00,1,,,,Ukraine
854160 - Mounted piezo-electric crystals,"2,984",0.00,0.00,1,,,,Ukraine
854190 - Parts,"172,764",0.00,0.00,1,,,,Ukraine
"854231 - - Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","229,116",0.00,0.00,3,,,,Ukraine
854232 - - Memories,"10,455",0.00,0.00,10,,,,Ukraine
854233 - - Amplifiers,"23,286",0.00,0.00,2,,,,Ukraine
854239 - - Other,"41,363",0.00,0.00,3,,,,Ukraine
854290 - Parts,"7,732",0.00,0.00,1,,,,Ukraine
854310 - Particle accelerators,,4.00,4.00,1,,,,Ukraine
854320 - Signal generators,"3,899",2.80,2.80,1,,,,Ukraine
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",1,1.85,1.85,2,,,,Ukraine
854370 - Other machines and apparatus,"502,109",2.46,2.46,14,,,,Ukraine
854390 - Parts,"43,648",0.00,0.00,1,,,,Ukraine
854411 - - Of copper,678,3.70,3.70,2,,,,Ukraine
854419 - - Other,"28,445",3.70,3.70,1,,,,Ukraine
854420 - Co-axial cable and other co-axial electric conductors,"31,627",3.70,3.70,1,,,,Ukraine
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","30,751",3.70,3.70,1,,,,Ukraine
854442 - - Fitted with connectors,"414,337",1.65,1.65,2,,,,Ukraine
854449 - - Other,"579,457",2.96,2.96,5,,,,Ukraine
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","45,174",3.70,3.70,2,,,,Ukraine
854470 - Optical fibre cables,"172,653",0.00,0.00,1,,,,Ukraine
854511 - - Of a kind used for furnaces,1,2.70,2.70,1,,,,Ukraine
854519 - - Other,1,2.70,2.70,1,,,,Ukraine
854520 - Brushes,"30,851",2.70,2.70,1,,,,Ukraine
854590 - Other,,2.20,2.20,2,,,,Ukraine
854610 - Of glass,,3.70,3.70,1,,,,Ukraine
854620 - Of ceramics,,4.70,4.70,1,,,,Ukraine
854690 - Other,"15,832",3.70,3.70,2,,,,Ukraine
854710 - Insulating fittings of ceramics,,4.70,4.70,1,,,,Ukraine
854720 - Insulating fittings of plastics,26,3.70,3.70,1,,,,Ukraine
854790 - Other,"6,397",3.70,3.70,1,,,,Ukraine
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Ukraine
854890 - Other,"3,621",0.90,0.90,3,,,,Ukraine
,2016,"55,870,455",3.03,3.03,501,,,,Ukraine
850110 -Motors of an output not exceeding 37.5 W,"32,555",3.20,3.20,4,,,,Ukraine
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"16,566",2.70,2.70,1,,,,Ukraine
850131 -- Of an output not exceeding 750 W,"75,632",2.70,2.70,1,,,,Ukraine
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"5,957",2.70,2.70,1,,,,Ukraine
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,,2.70,2.70,1,,,,Ukraine
850134 -- Of an output exceeding 375 kW,"22,234",2.70,2.70,1,,,,Ukraine
"850140 - Other AC motors, single-phase","17,725",2.70,2.70,2,,,,Ukraine
850151 -- Of an output not exceeding 750 W,"15,068",2.70,2.70,1,,,,Ukraine
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"166,342",2.70,2.70,3,,,,Ukraine
850153 -- Of an output exceeding 75 kW,"212,058",2.70,2.70,4,,,,Ukraine
850161 -- Of an output not exceeding 75 kVA,"5,004",2.70,2.70,2,,,,Ukraine
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"84,495",2.70,2.70,1,,,,Ukraine
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,,2.70,2.70,1,,,,Ukraine
850164 -- Of an output exceeding 750 kVA,"9,041",2.70,2.70,1,,,,Ukraine
850211 -- Of an output not exceeding 75 kVA,,2.70,2.70,2,,,,Ukraine
850212 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,,2.70,2.70,1,,,,Ukraine
850213 -- Of an output exceeding 375 kVA,,2.70,2.70,3,,,,Ukraine
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.70,2.70,4,,,,Ukraine
850231 -- Wind-powered,,2.70,2.70,1,,,,Ukraine
850239 -- Other,"17,731",2.70,2.70,2,,,,Ukraine
850240 - Electric rotary converters,"9,016",2.70,2.70,1,,,,Ukraine
850300 Parts suitable for use solely or principally with the machines of heading 85.01 or 85.02.,"66,351",2.70,2.70,3,,,,Ukraine
850410 - Ballasts for discharge lamps or tubes,352,3.70,3.70,2,,,,Ukraine
850421 -- Having a power handling capacity not exceeding 650 kVA,"959,417",3.70,3.70,1,,,,Ukraine
"850422 -- Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","1,156,312",3.70,3.70,2,,,,Ukraine
"850423 -- Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Ukraine
850431 -- Having a power handling capacity not exceeding 1 kVA,"79,703",3.70,3.70,3,,,,Ukraine
850432 -- Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"2,633",3.70,3.70,1,,,,Ukraine
850433 -- Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"11,296",3.70,3.70,1,,,,Ukraine
850434 -- Having a power handling capacity exceeding 500 kVA,"12,168",3.70,3.70,1,,,,Ukraine
850440 - Static converters,"802,083",2.75,2.75,6,,,,Ukraine
850450 - Other inductors,"22,477",1.85,1.85,2,,,,Ukraine
850490 - Parts,"88,833",1.32,1.32,5,,,,Ukraine
850511 -- Of metal,"1,082",2.20,2.20,1,,,,Ukraine
850519 -- Other,111,2.20,2.20,2,,,,Ukraine
"850520 - Electro-magnetic couplings, clutches and brakes","63,121",2.20,2.20,1,,,,Ukraine
"850590 - Other, including parts","1,811",1.93,1.93,3,,,,Ukraine
850610 -Manganese dioxide,,4.70,4.70,4,,,,Ukraine
850630 -Mercuric oxide,,4.70,4.70,1,,,,Ukraine
850640 - Silver oxide,,4.70,4.70,1,,,,Ukraine
850650 - Lithium,"4,448",4.70,4.70,3,,,,Ukraine
850660 - Air-zinc,212,4.70,4.70,1,,,,Ukraine
850680 - Other primary cells and primary batteries,358,2.35,2.35,2,,,,Ukraine
850690 - Parts,"1,244",4.70,4.70,1,,,,Ukraine
"850710 - Lead-acid, of a kind used for starting piston engines","12,612",3.70,3.70,2,,,,Ukraine
850720 - Other lead-acid accumulators,"2,388",3.70,3.70,2,,,,Ukraine
850730 - Nickel-cadmium,"36,423",2.60,2.60,2,,,,Ukraine
850740 - Nickel-iron,,2.70,2.70,1,,,,Ukraine
850750 - Nickel-metal hydride,793,2.70,2.70,1,,,,Ukraine
850760 - Lithium-ion,"64,475",2.70,2.70,1,,,,Ukraine
850780 - Other accumulators,"55,160",2.70,2.70,1,,,,Ukraine
850790 - Parts,"8,805",2.70,2.70,2,,,,Ukraine
"850811 -- Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l",,2.20,2.20,1,,,,Ukraine
850819 -- Other,113,1.70,1.70,1,,,,Ukraine
850860 - Other vacuum cleaners,,1.70,1.70,1,,,,Ukraine
850870 - Parts,,1.70,1.70,1,,,,Ukraine
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"1,025",2.20,2.20,1,,,,Ukraine
850980 - Other appliances,"1,306",2.20,2.20,1,,,,Ukraine
850990 - Parts,,2.20,2.20,1,,,,Ukraine
851010 - Shavers,28,2.20,2.20,1,,,,Ukraine
851020 - Hair clippers,60,2.20,2.20,1,,,,Ukraine
851030 - Hair-removing appliances,"4,670",2.20,2.20,1,,,,Ukraine
851090 - Parts,,2.20,2.20,1,,,,Ukraine
851110 - Sparking plugs,491,3.20,3.20,1,,,,Ukraine
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,64,3.20,3.20,1,,,,Ukraine
851130 - Distributors; ignition coils,233,3.20,3.20,1,,,,Ukraine
851140 - Starter motors and dual purpose starter-generators,"151,567",3.20,3.20,1,,,,Ukraine
851150 - Other generators,"2,882",3.20,3.20,1,,,,Ukraine
851180 - Other equipment,"8,276",3.20,3.20,1,,,,Ukraine
851190 - Parts,"14,331",3.20,3.20,1,,,,Ukraine
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Ukraine
851220 - Other lighting or visual signalling equipment,"58,780",2.70,2.70,1,,,,Ukraine
851230 - Sound signalling equipment,"9,315",2.45,2.45,2,,,,Ukraine
"851240 -Windscreen wipers, defrosters and demisters","1,924",2.70,2.70,1,,,,Ukraine
851290 - Parts,"2,495",2.45,2.45,2,,,,Ukraine
851310 - Lamps,"2,279",5.70,5.70,1,,,,Ukraine
851390 - Parts,,5.70,5.70,1,,,,Ukraine
851410 - Resistance heated furnaces and ovens,,2.20,2.20,2,,,,Ukraine
851420 - Furnaces and ovens functioning by induction or dielectric loss,,2.20,2.20,2,,,,Ukraine
851430 - Other furnaces and ovens,91,2.20,2.20,1,,,,Ukraine
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,,2.20,2.20,1,,,,Ukraine
851490 - Parts,"20,921",2.20,2.20,1,,,,Ukraine
851511 -- Soldering irons and guns,12,2.70,2.70,1,,,,Ukraine
851519 -- Other,,2.70,2.70,1,,,,Ukraine
851521 -- Fully or partly automatic,"7,743",2.70,2.70,1,,,,Ukraine
851529 -- Other,,2.70,2.70,1,,,,Ukraine
851531 -- Fully or partly automatic,"6,965",2.70,2.70,1,,,,Ukraine
851539 -- Other,"19,978",2.70,2.70,3,,,,Ukraine
851580 - Other machines and apparatus,"33,884",2.70,2.70,2,,,,Ukraine
851590 - Parts,"29,883",2.70,2.70,1,,,,Ukraine
851610 - Electric instantaneous or storage water heaters and immersion heaters,"2,356,212",2.70,2.70,2,,,,Ukraine
851621 -- Storage heating radiators,,2.70,2.70,1,,,,Ukraine
851629 -- Other,608,2.70,2.70,4,,,,Ukraine
851631 -- Hair dryers,"106,404",2.70,2.70,1,,,,Ukraine
851632 -- Other hair-dressing apparatus,"14,404",2.70,2.70,1,,,,Ukraine
851633 -- Hand-drying apparatus,,2.70,2.70,1,,,,Ukraine
851640 - Electric smoothing irons,468,2.70,2.70,1,,,,Ukraine
851650 -Microwave ovens,"1,268",5.00,5.00,1,,,,Ukraine
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","9,947",2.70,2.70,5,,,,Ukraine
851671 -- Coffee or tea makers,"1,111",2.70,2.70,1,,,,Ukraine
851672 -- Toasters,,2.70,2.70,1,,,,Ukraine
851679 -- Other,"7,605",2.70,2.70,2,,,,Ukraine
851680 - Electric heating resistors,"11,007",2.70,2.70,2,,,,Ukraine
851690 - Parts,"8,990",2.70,2.70,1,,,,Ukraine
851711 -- Line telephone sets with cordless handsets,"14,408",0.00,0.00,1,,,,Ukraine
851712 -- Telephones for cellular networks or for other wireless networks,"365,790",0.00,0.00,1,,,,Ukraine
851718 -- Other,"470,060",0.00,0.00,1,,,,Ukraine
851761 -- Base stations,"36,433",0.00,0.00,1,,,,Ukraine
"851762 -- Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","30,176,827",0.00,0.00,1,,,,Ukraine
851769 -- Other,"1,840,576",1.86,1.86,5,,,,Ukraine
851770 - Parts,"6,648,082",2.15,2.15,4,,,,Ukraine
851810 -Microphones and stands therefor,"2,071",1.25,1.25,2,,,,Ukraine
"851821 -- Single loudspeakers, mounted in their enclosures","1,851",4.50,4.50,1,,,,Ukraine
"851822 -- Multiple loudspeakers, mounted in the same enclosure","1,332",4.50,4.50,1,,,,Ukraine
851829 -- Other,"2,491",1.50,1.50,2,,,,Ukraine
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","1,642",1.00,1.00,2,,,,Ukraine
