Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
853929 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
"853931 - - Fluorescent, hot cathode",,40.00,40.00,1,,,,"Korea, Republic of"
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,40.00,40.00,1,,,,"Korea, Republic of"
853939 - - Other,"5,850",40.00,40.00,1,,,,"Korea, Republic of"
853941 - - Arc-lamps,900,40.00,40.00,1,,,,"Korea, Republic of"
853949 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
853990 - Parts,,40.00,40.00,1,,,,"Korea, Republic of"
854011 - - Colour,,35.00,35.00,1,,,,"Korea, Republic of"
854012 - - Black and white or other monochrome,,25.00,25.00,1,,,,"Korea, Republic of"
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,25.00,25.00,1,,,,"Korea, Republic of"
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,5.00,5.00,1,,,,"Korea, Republic of"
"854050 - Data/graphic display tubes, black and white or other monochrome",,25.00,25.00,1,,,,"Korea, Republic of"
854060 - Other cathode-ray tubes,,25.00,25.00,1,,,,"Korea, Republic of"
854071 - - Magnetrons,,25.00,25.00,1,,,,"Korea, Republic of"
854072 - - Klystrons,,25.00,25.00,1,,,,"Korea, Republic of"
854079 - - Other,,25.00,25.00,1,,,,"Korea, Republic of"
854081 - - Receiver or amplifier valves and tubes,,25.00,25.00,1,,,,"Korea, Republic of"
854089 - - Other,987,25.00,25.00,1,,,,"Korea, Republic of"
854091 - - Of cathode-ray tubes,,35.00,35.00,1,,,,"Korea, Republic of"
854099 - - Other,"1,803",25.00,25.00,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light emitting diodes","34,100",15.00,15.00,1,,,,"Korea, Republic of"
854121 - - With a dissipation rate of less than 1 W,"27,512",15.00,15.00,1,,,,"Korea, Republic of"
854129 - - Other,"9,632",15.00,15.00,1,,,,"Korea, Republic of"
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,15.00,15.00,1,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","14,892",15.00,15.00,1,,,,"Korea, Republic of"
854150 - Other semiconductor devices,"168,340",15.00,15.00,1,,,,"Korea, Republic of"
854160 - Mounted piezo-electric crystals,,15.00,15.00,1,,,,"Korea, Republic of"
854190 - Parts,"31,453",10.00,10.00,1,,,,"Korea, Republic of"
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","5,404",5.00,5.00,1,,,,"Korea, Republic of"
854213 - - Metal oxide semiconductors (MOS technology),,5.00,5.00,1,,,,"Korea, Republic of"
854214 - - Circuits obtained by bipolar technology,,5.00,5.00,1,,,,"Korea, Republic of"
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","1,274,035",5.00,5.00,1,,,,"Korea, Republic of"
854230 - Other monolithic integrated circuits,"1,947",5.00,5.00,1,,,,"Korea, Republic of"
854240 - Hybrid integrated circuits,"24,938",5.00,5.00,1,,,,"Korea, Republic of"
854250 - Electronic microassemblies,,5.00,5.00,1,,,,"Korea, Republic of"
854290 - Parts,"728,683",5.00,5.00,1,,,,"Korea, Republic of"
854311 - - Ion implanters for doping semiconductor materials,,25.00,25.00,1,,,,"Korea, Republic of"
854319 - - Other,,25.00,25.00,1,,,,"Korea, Republic of"
854320 - Signal generators,"3,646",25.00,25.00,1,,,,"Korea, Republic of"
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,25.00,25.00,1,,,,"Korea, Republic of"
854340 - Electric fence energisers,,35.00,35.00,1,,,,"Korea, Republic of"
854381 - - Proximity cards and tags,,25.00,25.00,1,,,,"Korea, Republic of"
854389 - - Other,"9,222",35.00,35.00,1,,,,"Korea, Republic of"
854390 - Parts,"236,055",25.00,25.00,1,,,,"Korea, Republic of"
854411 - - Of copper,425,40.00,40.00,1,,,,"Korea, Republic of"
854419 - - Other,"2,388",40.00,40.00,1,,,,"Korea, Republic of"
854420 - Co-axial cable and other co-axial electric conductors,649,40.00,40.00,1,,,,"Korea, Republic of"
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,40.00,40.00,1,,,,"Korea, Republic of"
854441 - - Fitted with connectors,"1,737",40.00,40.00,1,,,,"Korea, Republic of"
854449 - - Other,549,40.00,40.00,1,,,,"Korea, Republic of"
854451 - - Fitted with connectors,87,40.00,40.00,1,,,,"Korea, Republic of"
854459 - - Other,"70,390",40.00,40.00,1,,,,"Korea, Republic of"
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,40.00,40.00,1,,,,"Korea, Republic of"
854470 - Optical fibre cables,,25.00,25.00,1,,,,"Korea, Republic of"
854511 - - Of a kind used for furnaces,"833,795",25.00,25.00,1,,,,"Korea, Republic of"
854519 - - Other,,25.00,25.00,1,,,,"Korea, Republic of"
854520 - Brushes,"13,521",25.00,25.00,1,,,,"Korea, Republic of"
854590 - Other,886,25.00,25.00,1,,,,"Korea, Republic of"
854610 - Of glass,,25.00,25.00,1,,,,"Korea, Republic of"
854620 - Of ceramics,,25.00,25.00,1,,,,"Korea, Republic of"
854690 - Other,"16,925",25.00,25.00,1,,,,"Korea, Republic of"
854710 - Insulating fittings of ceramics,,25.00,25.00,1,,,,"Korea, Republic of"
854720 - Insulating fittings of plastics,"65,650",25.00,25.00,1,,,,"Korea, Republic of"
854790 - Other,,25.00,25.00,1,,,,"Korea, Republic of"
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,35.00,35.00,1,,,,"Korea, Republic of"
854890 - Other,"17,320",35.00,35.00,1,,,,"Korea, Republic of"
,1998,"5,441,360",30.89,30.89,293,,,,"Korea, Republic of"
850110 - Motors of an output not exceeding 37.5 W,"52,468",20.00,20.00,1,,,,"Korea, Republic of"
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"6,611",20.00,20.00,1,,,,"Korea, Republic of"
850131 - - Of an output not exceeding 750 W,106,20.00,20.00,1,,,,"Korea, Republic of"
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,,20.00,20.00,1,,,,"Korea, Republic of"
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,20.00,20.00,1,,,,"Korea, Republic of"
850134 - - Of an output exceeding 375 kW,,20.00,20.00,1,,,,"Korea, Republic of"
"850140 - Other AC motors, single-phase",,20.00,20.00,1,,,,"Korea, Republic of"
850151 - - Of an output not exceeding 750 W,,20.00,20.00,1,,,,"Korea, Republic of"
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"2,851",20.00,20.00,1,,,,"Korea, Republic of"
850153 - - Of an output exceeding 75 kW,,20.00,20.00,1,,,,"Korea, Republic of"
850161 - - Of an output not exceeding 75 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850164 - - Of an output exceeding 750 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850211 - - Of an output not exceeding 75 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850213 - - Of an output exceeding 375 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850220 - Generating sets with spark-ignition internal combustion piston engines,,20.00,20.00,1,,,,"Korea, Republic of"
850231 - - Wind-powered,,20.00,20.00,1,,,,"Korea, Republic of"
850239 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
850240 - Electric rotary converters,,20.00,20.00,1,,,,"Korea, Republic of"
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"107,618",20.00,20.00,1,,,,"Korea, Republic of"
850410 - Ballasts for discharge lamps or tubes,,20.00,20.00,1,,,,"Korea, Republic of"
850421 - - Having a power handling capacity not exceeding 650 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,20.00,20.00,1,,,,"Korea, Republic of"
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,20.00,20.00,1,,,,"Korea, Republic of"
850431 - - Having a power handling capacity not exceeding 1 kVA,"3,309",20.00,20.00,1,,,,"Korea, Republic of"
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850434 - - Having a power handling capacity exceeding 500 kVA,,20.00,20.00,1,,,,"Korea, Republic of"
850440 - Static converters,"18,139",20.00,20.00,1,,,,"Korea, Republic of"
850450 - Other inductors,"8,824",20.00,20.00,1,,,,"Korea, Republic of"
850490 - Parts,"42,848",20.00,20.00,1,,,,"Korea, Republic of"
850511 - - Of metal,"2,726",20.00,20.00,1,,,,"Korea, Republic of"
850519 - - Other,805,20.00,20.00,1,,,,"Korea, Republic of"
"850520 - Electro-magnetic couplings, clutches and brakes","6,442",20.00,20.00,1,,,,"Korea, Republic of"
850530 - Electro-magnetic lifting heads,,20.00,20.00,1,,,,"Korea, Republic of"
"850590 - Other, including parts","1,279",20.00,20.00,1,,,,"Korea, Republic of"
850610 - Manganese dioxide,"4,403",40.00,40.00,1,,,,"Korea, Republic of"
850630 - Mercuric oxide,,40.00,40.00,1,,,,"Korea, Republic of"
850640 - Silver oxide,,40.00,40.00,1,,,,"Korea, Republic of"
850650 - Lithium,,40.00,40.00,1,,,,"Korea, Republic of"
850660 - Air-zinc,,40.00,40.00,1,,,,"Korea, Republic of"
850680 - Other,"8,894",40.00,40.00,1,,,,"Korea, Republic of"
850690 - Parts,,40.00,40.00,1,,,,"Korea, Republic of"
"850710 - Lead-acid, of a kind used for starting piston engines",,40.00,40.00,1,,,,"Korea, Republic of"
850720 - Other lead-acid accumulators,,40.00,40.00,1,,,,"Korea, Republic of"
850730 - Nickel-cadmium,223,40.00,40.00,1,,,,"Korea, Republic of"
850740 - Nickel-iron,,40.00,40.00,1,,,,"Korea, Republic of"
850780 - Other accumulators,,40.00,40.00,1,,,,"Korea, Republic of"
850790 - Parts,"4,483",40.00,40.00,1,,,,"Korea, Republic of"
850810 - Drills of all kinds,"27,563",20.00,20.00,1,,,,"Korea, Republic of"
850820 - Saws,,20.00,20.00,1,,,,"Korea, Republic of"
850880 - Other tools,"56,798",20.00,20.00,1,,,,"Korea, Republic of"
850890 - Parts,"3,251",20.00,20.00,1,,,,"Korea, Republic of"
850910 - Vacuum cleaners,,40.00,40.00,1,,,,"Korea, Republic of"
850920 - Floor polishers,,40.00,40.00,1,,,,"Korea, Republic of"
850930 - Kitchen waste disposers,,40.00,40.00,1,,,,"Korea, Republic of"
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,40.00,40.00,1,,,,"Korea, Republic of"
850980 - Other appliances,,40.00,40.00,1,,,,"Korea, Republic of"
850990 - Parts,"11,239",40.00,40.00,1,,,,"Korea, Republic of"
851010 - Shavers,,40.00,40.00,1,,,,"Korea, Republic of"
851020 - Hair clippers,,40.00,40.00,1,,,,"Korea, Republic of"
851030 - Hair-removing appliances,,40.00,40.00,1,,,,"Korea, Republic of"
851090 - Parts,,40.00,40.00,1,,,,"Korea, Republic of"
851110 - Sparking plugs,,40.00,40.00,1,,,,"Korea, Republic of"
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,40.00,40.00,1,,,,"Korea, Republic of"
851130 - Distributors; ignition coils,,40.00,40.00,1,,,,"Korea, Republic of"
851140 - Starter motors and dual purpose starter-generators,,40.00,40.00,1,,,,"Korea, Republic of"
851150 - Other generators,,40.00,40.00,1,,,,"Korea, Republic of"
851180 - Other equipment,"30,771",40.00,40.00,1,,,,"Korea, Republic of"
851190 - Parts,"73,678",40.00,40.00,1,,,,"Korea, Republic of"
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,40.00,40.00,1,,,,"Korea, Republic of"
851220 - Other lighting or visual signalling equipment,"32,162",40.00,40.00,1,,,,"Korea, Republic of"
851230 - Sound signalling equipment,727,40.00,40.00,1,,,,"Korea, Republic of"
"851240 - Windscreen wipers, defrosters and demisters",,40.00,40.00,1,,,,"Korea, Republic of"
851290 - Parts,"17,319",40.00,40.00,1,,,,"Korea, Republic of"
851310 - Lamps,,40.00,40.00,1,,,,"Korea, Republic of"
851390 - Parts,,40.00,40.00,1,,,,"Korea, Republic of"
851410 - Resistance heated furnaces and ovens,,20.00,20.00,1,,,,"Korea, Republic of"
851420 - Induction or dielectric furnaces and ovens,,20.00,20.00,1,,,,"Korea, Republic of"
851430 - Other furnaces and ovens,,20.00,20.00,1,,,,"Korea, Republic of"
851440 - Other induction or dielectric heating equipment,,20.00,20.00,1,,,,"Korea, Republic of"
851490 - Parts,"50,497",20.00,20.00,1,,,,"Korea, Republic of"
851511 - - Soldering irons and guns,,20.00,20.00,1,,,,"Korea, Republic of"
851519 - - Other,"2,593",20.00,20.00,1,,,,"Korea, Republic of"
851521 - - Fully or partly automatic,,20.00,20.00,1,,,,"Korea, Republic of"
851529 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
851531 - - Fully or partly automatic,,20.00,20.00,1,,,,"Korea, Republic of"
851539 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
851580 - Other machines and apparatus,,20.00,20.00,1,,,,"Korea, Republic of"
851590 - Parts,,20.00,20.00,1,,,,"Korea, Republic of"
851610 - Electric instantaneous or storage water heaters and immersion heaters,,40.00,40.00,1,,,,"Korea, Republic of"
851621 - - Storage heating radiators,,40.00,40.00,1,,,,"Korea, Republic of"
851629 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
851631 - - Hair dryers,,40.00,40.00,1,,,,"Korea, Republic of"
851632 - - Other hair-dressing apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
851633 - - Hand-drying apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
851640 - Electric smoothing irons,,40.00,40.00,1,,,,"Korea, Republic of"
851650 - Microwave ovens,,40.00,40.00,1,,,,"Korea, Republic of"
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,40.00,40.00,1,,,,"Korea, Republic of"
851671 - - Coffee or tea makers,,40.00,40.00,1,,,,"Korea, Republic of"
851672 - - Toasters,,40.00,40.00,1,,,,"Korea, Republic of"
851679 - - Other,336,40.00,40.00,1,,,,"Korea, Republic of"
851680 - Electric heating resistors,"4,685",40.00,40.00,1,,,,"Korea, Republic of"
851690 - Parts,"2,715",40.00,40.00,1,,,,"Korea, Republic of"
851711 - - Line telephone sets with cordless handsets,"9,743",30.00,30.00,1,,,,"Korea, Republic of"
851719 - - Other,655,30.00,30.00,1,,,,"Korea, Republic of"
851721 - - Facsimile machines,,30.00,30.00,1,,,,"Korea, Republic of"
851722 - - Teleprinters,,30.00,30.00,1,,,,"Korea, Republic of"
851730 - Telephonic or telegraphic switching apparatus,"3,485",30.00,30.00,1,,,,"Korea, Republic of"
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","42,950",30.00,30.00,1,,,,"Korea, Republic of"
851780 - Other apparatus,,30.00,30.00,1,,,,"Korea, Republic of"
851790 - Parts,"663,113",30.00,30.00,1,,,,"Korea, Republic of"
851810 - Microphones and stands therefor,,40.00,40.00,1,,,,"Korea, Republic of"
"851821 - - Single loudspeakers, mounted in their enclosures",,40.00,40.00,1,,,,"Korea, Republic of"
"851822 - - Multiple loudspeakers, mounted in the same enclosure",,40.00,40.00,1,,,,"Korea, Republic of"
851829 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
"851830 - Headphones, earphones and combined microphone/speaker sets",,40.00,40.00,1,,,,"Korea, Republic of"
851840 - Audio-frequency electric amplifiers,,40.00,40.00,1,,,,"Korea, Republic of"
851850 - Electric sound amplifier sets,,40.00,40.00,1,,,,"Korea, Republic of"
851890 - Parts,"5,229",40.00,40.00,1,,,,"Korea, Republic of"
851910 - Coin- or disc-operated record-players,,40.00,40.00,1,,,,"Korea, Republic of"
851921 - - Without loudspeaker,,40.00,40.00,1,,,,"Korea, Republic of"
851929 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
851931 - - With automatic record changing mechanism,,40.00,40.00,1,,,,"Korea, Republic of"
851939 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
851940 - Transcribing machines,,40.00,40.00,1,,,,"Korea, Republic of"
851992 - - Pocket-size cassette-players,,40.00,40.00,1,,,,"Korea, Republic of"
"851993 - - Other, cassette-type",,40.00,40.00,1,,,,"Korea, Republic of"
851999 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852010 - Dictating machines not capable of operating without an external source of power,,40.00,40.00,1,,,,"Korea, Republic of"
852020 - Telephone answering machines,,40.00,40.00,1,,,,"Korea, Republic of"
852032 - - Digital audio type,,40.00,40.00,1,,,,"Korea, Republic of"
"852033 - - Other, cassette-type",,40.00,40.00,1,,,,"Korea, Republic of"
852039 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852090 - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852110 - Magnetic tape-type,,40.00,40.00,1,,,,"Korea, Republic of"
852190 - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852210 - Pick-up cartridges,,30.00,30.00,1,,,,"Korea, Republic of"
852290 - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852311 - - Of a width not exceeding 4 mm,,40.00,40.00,1,,,,"Korea, Republic of"
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,40.00,40.00,1,,,,"Korea, Republic of"
852313 - - Of a width exceeding 6.5 mm,,40.00,40.00,1,,,,"Korea, Republic of"
852320 - Magnetic discs,"1,013",40.00,40.00,1,,,,"Korea, Republic of"
852330 - Cards incorporating a magnetic stripe,,40.00,40.00,1,,,,"Korea, Republic of"
852390 - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852410 - Gramophone records,,40.00,40.00,1,,,,"Korea, Republic of"
852431 - - For reproducing phenomena other than sound or image,,40.00,40.00,1,,,,"Korea, Republic of"
852432 - - For reproducing sound only,,40.00,40.00,1,,,,"Korea, Republic of"
852439 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,40.00,40.00,1,,,,"Korea, Republic of"
852451 - - Of a width not exceeding 4 mm,,40.00,40.00,1,,,,"Korea, Republic of"
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,40.00,40.00,1,,,,"Korea, Republic of"
852453 - - Of a width exceeding 6.5 mm,"54,956",40.00,40.00,1,,,,"Korea, Republic of"
852460 - Cards incorporating a magnetic stripe,,40.00,40.00,1,,,,"Korea, Republic of"
852491 - - For reproducing phenomena other than sound or image,,40.00,40.00,1,,,,"Korea, Republic of"
852499 - - Other,"153,028",40.00,40.00,1,,,,"Korea, Republic of"
852510 - Transmission apparatus,,30.00,30.00,1,,,,"Korea, Republic of"
852520 - Transmission apparatus incorporating reception apparatus,,30.00,30.00,1,,,,"Korea, Republic of"
852530 - Television cameras,"13,003",40.00,40.00,1,,,,"Korea, Republic of"
852540 - Still image video cameras and other video camera recorders,"2,408",40.00,40.00,1,,,,"Korea, Republic of"
852610 - Radar apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
852691 - - Radio navigational aid apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
852692 - - Radio remote control apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
852712 - - Pocket-size radio cassette-players,,40.00,40.00,1,,,,"Korea, Republic of"
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
852719 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852721 - - Combined with sound recording or reproducing apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
852729 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852731 - - Combined with sound recording or reproducing apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,40.00,40.00,1,,,,"Korea, Republic of"
852739 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
852790 - Other apparatus,"2,849",40.00,40.00,1,,,,"Korea, Republic of"
852812 - - Colour,,40.00,40.00,1,,,,"Korea, Republic of"
852813 - - Black and white or other monochrome,,40.00,40.00,1,,,,"Korea, Republic of"
852821 - - Colour,,40.00,40.00,1,,,,"Korea, Republic of"
852822 - - Black and white or other monochrome,777,40.00,40.00,1,,,,"Korea, Republic of"
852830 - Video projectors,"9,698",40.00,40.00,1,,,,"Korea, Republic of"
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"68,268",20.00,20.00,1,,,,"Korea, Republic of"
852990 - Other,"103,267",20.00,20.00,1,,,,"Korea, Republic of"
853010 - Equipment for railways or tramways,,20.00,20.00,1,,,,"Korea, Republic of"
853080 - Other equipment,,20.00,20.00,1,,,,"Korea, Republic of"
853090 - Parts,,20.00,20.00,1,,,,"Korea, Republic of"
853110 - Burglar or fire alarms and similar apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"16,929",40.00,40.00,1,,,,"Korea, Republic of"
853180 - Other apparatus,,40.00,40.00,1,,,,"Korea, Republic of"
853190 - Parts,"1,769",40.00,40.00,1,,,,"Korea, Republic of"
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),121,40.00,40.00,1,,,,"Korea, Republic of"
853221 - - Tantalum,"1,449",40.00,40.00,1,,,,"Korea, Republic of"
853222 - - Aluminium electrolytic,"72,442",40.00,40.00,1,,,,"Korea, Republic of"
"853223 - - Ceramic dielectric, single layer","9,637",40.00,40.00,1,,,,"Korea, Republic of"
"853224 - - Ceramic dielectric, multilayer","32,664",40.00,40.00,1,,,,"Korea, Republic of"
853225 - - Dielectric of paper or plastics,"83,007",40.00,40.00,1,,,,"Korea, Republic of"
853229 - - Other,"229,267",40.00,40.00,1,,,,"Korea, Republic of"
853230 - Variable or adjustable (pre-set) capacitors,,40.00,40.00,1,,,,"Korea, Republic of"
853290 - Parts,"26,531",40.00,40.00,1,,,,"Korea, Republic of"
"853310 - Fixed carbon resistors, composition or film types","23,939",20.00,20.00,1,,,,"Korea, Republic of"
853321 - - For a power handling capacity not exceeding 20 W,"118,310",20.00,20.00,1,,,,"Korea, Republic of"
853329 - - Other,"67,223",20.00,20.00,1,,,,"Korea, Republic of"
853331 - - For a power handling capacity not exceeding 20 W,"2,348",20.00,20.00,1,,,,"Korea, Republic of"
853339 - - Other,"10,163",20.00,20.00,1,,,,"Korea, Republic of"
"853340 - Other variable resistors, including rheostats and potentiometers","52,903",20.00,20.00,1,,,,"Korea, Republic of"
853390 - Parts,"34,636",20.00,20.00,1,,,,"Korea, Republic of"
853400 Printed circuits,"61,722",20.00,20.00,1,,,,"Korea, Republic of"
853510 - Fuses,"2,456",30.00,30.00,1,,,,"Korea, Republic of"
853521 - - For a voltage of less than 72.5 kV,,30.00,30.00,1,,,,"Korea, Republic of"
853529 - - Other,"9,280",30.00,30.00,1,,,,"Korea, Republic of"
853530 - Isolating switches and make-and-break switches,,30.00,30.00,1,,,,"Korea, Republic of"
"853540 - Lightning arresters, voltage limiters and surge suppressors",,30.00,30.00,1,,,,"Korea, Republic of"
853590 - Other,"5,879",30.00,30.00,1,,,,"Korea, Republic of"
853610 - Fuses,"4,765",30.00,30.00,1,,,,"Korea, Republic of"
853620 - Automatic circuit breakers,,30.00,30.00,1,,,,"Korea, Republic of"
853630 - Other apparatus for protecting electrical circuits,"1,730",30.00,30.00,1,,,,"Korea, Republic of"
853641 - - For a voltage not exceeding 60 V,876,30.00,30.00,1,,,,"Korea, Republic of"
853649 - - Other,"19,197",30.00,30.00,1,,,,"Korea, Republic of"
853650 - Other switches,"19,314",30.00,30.00,1,,,,"Korea, Republic of"
853661 - - Lamp-holders,,30.00,30.00,1,,,,"Korea, Republic of"
853669 - - Other,"33,330",30.00,30.00,1,,,,"Korea, Republic of"
853690 - Other apparatus,"88,401",30.00,30.00,1,,,,"Korea, Republic of"
"853710 - For a voltage not exceeding 1,000 V","9,058",30.00,30.00,1,,,,"Korea, Republic of"
"853720 - For a voltage exceeding 1,000 V",,30.00,30.00,1,,,,"Korea, Republic of"
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus",,30.00,30.00,1,,,,"Korea, Republic of"
853890 - Other,"115,067",30.00,30.00,1,,,,"Korea, Republic of"
853910 - Sealed beam lamp units,,40.00,40.00,1,,,,"Korea, Republic of"
853921 - - Tungsten halogen,,40.00,40.00,1,,,,"Korea, Republic of"
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",,40.00,40.00,1,,,,"Korea, Republic of"
853929 - - Other,"15,494",40.00,40.00,1,,,,"Korea, Republic of"
"853931 - - Fluorescent, hot cathode",,40.00,40.00,1,,,,"Korea, Republic of"
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,40.00,40.00,1,,,,"Korea, Republic of"
853939 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
853941 - - Arc-lamps,,40.00,40.00,1,,,,"Korea, Republic of"
853949 - - Other,,40.00,40.00,1,,,,"Korea, Republic of"
853990 - Parts,"52,648",40.00,40.00,1,,,,"Korea, Republic of"
854011 - - Colour,146,30.00,30.00,1,,,,"Korea, Republic of"
854012 - - Black and white or other monochrome,,20.00,20.00,1,,,,"Korea, Republic of"
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,20.00,20.00,1,,,,"Korea, Republic of"
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,10.00,10.00,1,,,,"Korea, Republic of"
"854050 - Data/graphic display tubes, black and white or other monochrome",,20.00,20.00,1,,,,"Korea, Republic of"
854060 - Other cathode-ray tubes,,20.00,20.00,1,,,,"Korea, Republic of"
854071 - - Magnetrons,,20.00,20.00,1,,,,"Korea, Republic of"
854072 - - Klystrons,,20.00,20.00,1,,,,"Korea, Republic of"
854079 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
854081 - - Receiver or amplifier valves and tubes,,20.00,20.00,1,,,,"Korea, Republic of"
854089 - - Other,,20.00,20.00,1,,,,"Korea, Republic of"
854091 - - Of cathode-ray tubes,,30.00,30.00,1,,,,"Korea, Republic of"
854099 - - Other,"9,131",20.00,20.00,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light emitting diodes","17,359",20.00,20.00,1,,,,"Korea, Republic of"
854121 - - With a dissipation rate of less than 1 W,"4,389",20.00,20.00,1,,,,"Korea, Republic of"
854129 - - Other,"19,010",20.00,20.00,1,,,,"Korea, Republic of"
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","12,390",20.00,20.00,1,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","51,859",20.00,20.00,1,,,,"Korea, Republic of"
854150 - Other semiconductor devices,"34,640",20.00,20.00,1,,,,"Korea, Republic of"
854160 - Mounted piezo-electric crystals,"32,850",20.00,20.00,1,,,,"Korea, Republic of"
854190 - Parts,"90,317",10.00,10.00,1,,,,"Korea, Republic of"
