Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,708,566",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"4,727,206",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"7,461,963",3.70,3.70,1,,,,"Korea, Republic of"
950810 - Travelling circuses and travelling menageries,,1.70,1.70,1,,,,"Korea, Republic of"
950890 - Other,"349,103",1.70,1.70,1,,,,"Korea, Republic of"
,2001,"73,502,445",2.79,2.79,78,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","1,216,459",3.20,3.20,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","292,200",4.70,4.70,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear","366,867",2.10,2.10,1,,,,"Korea, Republic of"
950299 - - Other,"48,903",2.10,2.10,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,023,883",2.40,2.40,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","5,786,048",2.40,2.40,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"602,660",3.30,3.30,3,,,,"Korea, Republic of"
950341 - - Stuffed,"1,175,651",4.70,4.70,1,,,,"Korea, Republic of"
950349 - - Other,"90,015",2.53,2.53,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"2,579",2.40,2.40,1,,,,"Korea, Republic of"
950360 - Puzzles,"31,924",3.75,3.75,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","142,464",4.70,4.70,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","553,237",3.55,3.55,2,,,,"Korea, Republic of"
950390 - Other,"1,793,588",3.26,3.26,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"987,374",1.70,1.70,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"160,240",1.70,1.70,2,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","2,870,135",1.70,1.70,4,,,,"Korea, Republic of"
950440 - Playing cards,"8,203",2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"2,489,782",1.70,1.70,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"143,181",2.30,2.30,2,,,,"Korea, Republic of"
950590 - Other,"507,164",2.70,2.70,1,,,,"Korea, Republic of"
950611 - - Skis,"55,691",3.70,3.70,4,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),"50,542",3.70,3.70,1,,,,"Korea, Republic of"
950619 - - Other,"158,082",2.70,2.70,1,,,,"Korea, Republic of"
950621 - - Sailboards,"1,782",2.70,2.70,1,,,,"Korea, Republic of"
950629 - - Other,"273,520",2.70,2.70,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete","31,521",2.70,2.70,1,,,,"Korea, Republic of"
950632 - - Balls,"5,537,145",2.70,2.70,1,,,,"Korea, Republic of"
950639 - - Other,"397,591",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"2,024",2.70,2.70,2,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung","6,000",4.70,4.70,1,,,,"Korea, Republic of"
950659 - - Other,"37,978",2.70,2.70,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"1,343",2.70,2.70,1,,,,"Korea, Republic of"
950662 - - Inflatable,"43,799",2.70,2.70,2,,,,"Korea, Republic of"
950669 - - Other,"34,996",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","749,915",1.80,1.80,3,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","3,407,665",2.70,2.70,2,,,,"Korea, Republic of"
950699 - - Other,"6,477,702",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"16,362,058",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,608,803",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"7,701,316",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"7,840,450",3.70,3.70,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","429,963",1.70,1.70,1,,,,"Korea, Republic of"
,2000,"100,258,271",3.07,3.07,76,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","4,243,694",4.20,4.20,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","17,572",4.70,4.70,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear","993,239",2.80,2.80,1,,,,"Korea, Republic of"
950299 - - Other,"15,507",2.80,2.80,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,502,459",3.20,3.20,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","4,915,795",3.20,3.20,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"1,071,835",3.87,3.87,3,,,,"Korea, Republic of"
950341 - - Stuffed,"2,239,200",4.70,4.70,1,,,,"Korea, Republic of"
950349 - - Other,"167,470",3.37,3.37,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"74,013",3.20,3.20,1,,,,"Korea, Republic of"
950360 - Puzzles,"20,126",4.20,4.20,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","80,835",4.70,4.70,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","346,593",3.95,3.95,2,,,,"Korea, Republic of"
950390 - Other,"2,612,290",3.76,3.76,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"2,646,576",2.20,2.20,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"141,692",2.20,2.20,2,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","5,773,445",2.20,2.20,4,,,,"Korea, Republic of"
950440 - Playing cards,"66,573",2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"1,431,436",2.20,2.20,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"144,265",2.60,2.60,2,,,,"Korea, Republic of"
950590 - Other,"574,542",2.70,2.70,1,,,,"Korea, Republic of"
950611 - - Skis,"3,872",3.70,3.70,3,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),"482,533",3.70,3.70,1,,,,"Korea, Republic of"
950619 - - Other,"100,150",2.70,2.70,1,,,,"Korea, Republic of"
950621 - - Sailboards,"134,547",2.70,2.70,1,,,,"Korea, Republic of"
950629 - - Other,"144,993",2.70,2.70,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete","58,958",2.70,2.70,1,,,,"Korea, Republic of"
950632 - - Balls,"5,615,997",2.70,2.70,1,,,,"Korea, Republic of"
950639 - - Other,"250,905",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"77,489",2.70,2.70,2,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung","5,108",4.70,4.70,1,,,,"Korea, Republic of"
950659 - - Other,608,2.70,2.70,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"31,908",2.70,2.70,1,,,,"Korea, Republic of"
950662 - - Inflatable,"45,912",2.70,2.70,2,,,,"Korea, Republic of"
950669 - - Other,"141,112",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","3,521,909",1.80,1.80,3,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","3,441,516",2.70,2.70,1,,,,"Korea, Republic of"
950699 - - Other,"7,060,552",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"28,303,443",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,466,562",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"10,907,481",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"8,363,138",3.70,3.70,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","20,421",1.70,1.70,1,,,,"Korea, Republic of"
,1999,"111,452,051",3.38,3.38,76,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","3,070,555",5.30,5.30,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","119,453",4.70,4.70,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear","716,247",3.50,3.50,1,,,,"Korea, Republic of"
950299 - - Other,"9,166",3.50,3.50,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","4,653,291",4.00,4.00,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","4,425,108",4.00,4.00,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"4,536,887",4.40,4.40,3,,,,"Korea, Republic of"
950341 - - Stuffed,"2,805,506",4.70,4.70,1,,,,"Korea, Republic of"
950349 - - Other,"256,437",4.17,4.17,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"5,180",4.00,4.00,1,,,,"Korea, Republic of"
950360 - Puzzles,"1,343",4.60,4.60,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","179,392",4.70,4.70,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","523,746",4.35,4.35,2,,,,"Korea, Republic of"
950390 - Other,"2,418,105",4.26,4.26,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"5,634,246",2.80,2.80,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"95,590",2.80,2.80,2,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","7,778,179",2.80,2.80,4,,,,"Korea, Republic of"
950440 - Playing cards,"2,332,694",2.70,2.70,1,,,,"Korea, Republic of"
950490 - Other,"1,497,975",2.80,2.80,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"130,249",2.90,2.90,2,,,,"Korea, Republic of"
950590 - Other,"1,036,492",2.70,2.70,1,,,,"Korea, Republic of"
950611 - - Skis,"4,498",3.70,3.70,3,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),"3,176",3.70,3.70,1,,,,"Korea, Republic of"
950619 - - Other,"61,655",2.70,2.70,1,,,,"Korea, Republic of"
950621 - - Sailboards,"9,091",2.70,2.70,1,,,,"Korea, Republic of"
950629 - - Other,"74,146",2.70,2.70,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete","16,775",2.70,2.70,1,,,,"Korea, Republic of"
950632 - - Balls,"4,010,690",2.70,2.70,1,,,,"Korea, Republic of"
950639 - - Other,"292,589",2.70,2.70,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"14,804",2.70,2.70,2,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung","5,435",4.70,4.70,1,,,,"Korea, Republic of"
950659 - - Other,725,2.70,2.70,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"54,216",2.70,2.70,1,,,,"Korea, Republic of"
950662 - - Inflatable,"49,559",2.70,2.70,2,,,,"Korea, Republic of"
950669 - - Other,"276,570",1.35,1.35,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","5,775,717",1.80,1.80,3,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","3,802,031",2.70,2.70,1,,,,"Korea, Republic of"
950699 - - Other,"5,228,333",1.35,1.35,2,,,,"Korea, Republic of"
950710 - Fishing rods,"28,156,936",3.70,3.70,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,214,307",2.70,2.70,2,,,,"Korea, Republic of"
950730 - Fishing reels,"11,452,637",3.70,3.70,1,,,,"Korea, Republic of"
950790 - Other,"8,328,324",3.70,3.70,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","393,998",1.70,1.70,1,,,,"Korea, Republic of"
,1998,"131,482,307",4.04,4.04,75,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","913,237",6.30,6.30,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","31,883",5.40,5.40,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear","1,257,592",4.10,4.10,1,,,,"Korea, Republic of"
950299 - - Other,"13,368",4.10,4.10,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,297,571",4.80,4.80,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","4,364,253",4.80,4.80,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"2,711,956",5.20,5.20,3,,,,"Korea, Republic of"
950341 - - Stuffed,"8,945,282",5.40,5.40,1,,,,"Korea, Republic of"
950349 - - Other,"530,495",5.00,5.00,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"22,293",4.80,4.80,1,,,,"Korea, Republic of"
950360 - Puzzles,"44,537",5.40,5.40,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","162,370",5.40,5.40,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","451,872",5.10,5.10,2,,,,"Korea, Republic of"
950390 - Other,"2,754,119",5.03,5.03,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"4,059,784",3.40,3.40,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"55,895",3.40,3.40,2,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","6,110,431",3.40,3.40,4,,,,"Korea, Republic of"
950440 - Playing cards,,3.20,3.20,1,,,,"Korea, Republic of"
950490 - Other,"900,534",3.40,3.40,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"709,236",3.55,3.55,2,,,,"Korea, Republic of"
950590 - Other,"868,845",3.40,3.40,1,,,,"Korea, Republic of"
950611 - - Skis,"288,364",4.20,4.20,2,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),"385,260",4.20,4.20,1,,,,"Korea, Republic of"
950619 - - Other,"45,130",3.40,3.40,1,,,,"Korea, Republic of"
950621 - - Sailboards,"3,814",3.40,3.40,1,,,,"Korea, Republic of"
950629 - - Other,"105,881",3.40,3.40,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete","32,174",3.40,3.40,1,,,,"Korea, Republic of"
950632 - - Balls,"4,077,100",3.40,3.40,1,,,,"Korea, Republic of"
950639 - - Other,"652,518",3.40,3.40,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"13,150",3.25,3.25,2,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung","30,309",5.20,5.20,1,,,,"Korea, Republic of"
950659 - - Other,,3.40,3.40,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"55,568",3.40,3.40,1,,,,"Korea, Republic of"
950662 - - Inflatable,"39,718",3.40,3.40,2,,,,"Korea, Republic of"
950669 - - Other,"314,422",1.70,1.70,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","12,348,177",2.27,2.27,3,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","3,572,821",3.40,3.40,1,,,,"Korea, Republic of"
950699 - - Other,"5,732,921",1.70,1.70,2,,,,"Korea, Republic of"
950710 - Fishing rods,"42,239,352",4.30,4.30,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,595,603",3.20,3.20,2,,,,"Korea, Republic of"
950730 - Fishing reels,"11,384,942",4.30,4.30,1,,,,"Korea, Republic of"
950790 - Other,"10,329,946",4.30,4.30,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","29,582",2.20,2.20,1,,,,"Korea, Republic of"
,1997,"133,433,449",4.65,4.65,75,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","723,710",7.40,7.40,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","104,264",6.00,6.00,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear","591,107",4.80,4.80,1,,,,"Korea, Republic of"
950299 - - Other,"31,719",4.80,4.80,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,611,592",5.60,5.60,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","3,774,040",5.60,5.60,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"796,198",5.97,5.97,3,,,,"Korea, Republic of"
950341 - - Stuffed,"14,683,754",6.00,6.00,1,,,,"Korea, Republic of"
950349 - - Other,"831,195",5.83,5.83,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"20,118",5.60,5.60,1,,,,"Korea, Republic of"
950360 - Puzzles,"13,144",6.15,6.15,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","90,927",6.00,6.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","498,479",5.80,5.80,2,,,,"Korea, Republic of"
950390 - Other,"1,572,460",5.75,5.75,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"269,142",3.90,3.90,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"305,624",3.90,3.90,2,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","4,121,430",3.90,3.90,4,,,,"Korea, Republic of"
950440 - Playing cards,"21,388",3.60,3.60,1,,,,"Korea, Republic of"
950490 - Other,"321,773",3.90,3.90,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"254,524",4.20,4.20,2,,,,"Korea, Republic of"
950590 - Other,"722,179",4.10,4.10,1,,,,"Korea, Republic of"
950611 - - Skis,"8,641",4.60,4.60,2,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),"20,107",4.60,4.60,1,,,,"Korea, Republic of"
950619 - - Other,"106,384",4.00,4.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,4.00,4.00,1,,,,"Korea, Republic of"
950629 - - Other,"38,966",4.00,4.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete","260,342",4.00,4.00,1,,,,"Korea, Republic of"
950632 - - Balls,"3,508,810",4.00,4.00,1,,,,"Korea, Republic of"
950639 - - Other,"814,649",4.00,4.00,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,"14,992",3.75,3.75,2,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung","4,570",5.70,5.70,1,,,,"Korea, Republic of"
950659 - - Other,"22,216",4.00,4.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"49,830",4.00,4.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,"73,429",4.00,4.00,2,,,,"Korea, Republic of"
950669 - - Other,"98,208",2.00,2.00,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","19,403,492",2.67,2.67,3,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","5,982,787",4.00,4.00,1,,,,"Korea, Republic of"
950699 - - Other,"5,198,110",2.00,2.00,2,,,,"Korea, Republic of"
950710 - Fishing rods,"41,140,147",5.00,5.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,117,710",3.75,3.75,2,,,,"Korea, Republic of"
950730 - Fishing reels,"13,593,034",5.00,5.00,1,,,,"Korea, Republic of"
950790 - Other,"9,615,786",5.00,5.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","2,472",2.70,2.70,1,,,,"Korea, Republic of"
,1996,"159,876,627",4.65,4.65,75,,,,"Korea, Republic of"
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","1,227,251",7.40,7.40,2,,,,"Korea, Republic of"
"950210 - Dolls, whether or not dressed","192,710",6.00,6.00,2,,,,"Korea, Republic of"
"950291 - - Garments and accessories therefor, footwear and headgear","1,321",4.80,4.80,1,,,,"Korea, Republic of"
950299 - - Other,"83,969",4.80,4.80,1,,,,"Korea, Republic of"
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,920,259",5.60,5.60,2,,,,"Korea, Republic of"
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","4,580,509",5.60,5.60,2,,,,"Korea, Republic of"
950330 - Other construction sets and constructional toys,"2,365,862",5.97,5.97,3,,,,"Korea, Republic of"
950341 - - Stuffed,"12,957,227",6.00,6.00,1,,,,"Korea, Republic of"
950349 - - Other,"516,636",5.83,5.83,3,,,,"Korea, Republic of"
950350 - Toy musical instruments and apparatus,"106,456",5.60,5.60,1,,,,"Korea, Republic of"
950360 - Puzzles,838,6.15,6.15,2,,,,"Korea, Republic of"
"950370 - Other toys, put up in sets or outfits","332,840",6.00,6.00,1,,,,"Korea, Republic of"
"950380 - Other toys and models, incorporating a motor","378,881",5.80,5.80,2,,,,"Korea, Republic of"
950390 - Other,"4,535,586",5.75,5.75,8,,,,"Korea, Republic of"
950410 - Video games of a kind used with a television receiver,"1,019,165",3.90,3.90,1,,,,"Korea, Republic of"
950420 - Articles and accessories for billiards,"11,085",3.90,3.90,2,,,,"Korea, Republic of"
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","3,162,631",3.90,3.90,4,,,,"Korea, Republic of"
950440 - Playing cards,,3.60,3.60,1,,,,"Korea, Republic of"
950490 - Other,"2,344,276",3.90,3.90,2,,,,"Korea, Republic of"
950510 - Articles for Christmas festivities,"386,931",4.20,4.20,2,,,,"Korea, Republic of"
950590 - Other,"1,095,464",4.10,4.10,1,,,,"Korea, Republic of"
950611 - - Skis,"303,292",4.60,4.60,2,,,,"Korea, Republic of"
950612 - - Ski-fastenings (ski-bindings),"6,044",4.60,4.60,1,,,,"Korea, Republic of"
950619 - - Other,"211,147",4.00,4.00,1,,,,"Korea, Republic of"
950621 - - Sailboards,,4.00,4.00,1,,,,"Korea, Republic of"
950629 - - Other,"72,198",4.00,4.00,1,,,,"Korea, Republic of"
"950631 - - Clubs, complete","271,282",4.00,4.00,1,,,,"Korea, Republic of"
950632 - - Balls,"3,731,884",4.00,4.00,1,,,,"Korea, Republic of"
950639 - - Other,"1,408,584",4.00,4.00,2,,,,"Korea, Republic of"
950640 - Articles and equipment for table-tennis,,3.75,3.75,2,,,,"Korea, Republic of"
"950651 - - Lawn-tennis rackets, whether or not strung","285,579",5.70,5.70,1,,,,"Korea, Republic of"
950659 - - Other,"233,748",4.00,4.00,1,,,,"Korea, Republic of"
950661 - - Lawn-tennis balls,"80,502",4.00,4.00,1,,,,"Korea, Republic of"
950662 - - Inflatable,"34,334",4.00,4.00,2,,,,"Korea, Republic of"
950669 - - Other,"99,650",2.00,2.00,2,,,,"Korea, Republic of"
"950670 - Ice skates and roller skates, including skating boots with skates attached","24,849,262",2.67,2.67,3,,,,"Korea, Republic of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","6,901,587",4.00,4.00,1,,,,"Korea, Republic of"
950699 - - Other,"6,192,508",2.00,2.00,2,,,,"Korea, Republic of"
950710 - Fishing rods,"52,393,074",5.00,5.00,1,,,,"Korea, Republic of"
"950720 - Fish-hooks, whether or not snelled","1,236,609",3.75,3.75,2,,,,"Korea, Republic of"
950730 - Fishing reels,"13,042,390",5.00,5.00,1,,,,"Korea, Republic of"
950790 - Other,"10,285,381",5.00,5.00,1,,,,"Korea, Republic of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","17,675",2.70,2.70,1,,,,"Korea, Republic of"
