Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
391530 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,Brazil
391590 - Of other plastics,"117,820",20.00,20.00,17,,,,Brazil
391610 - Of polymers of ethylene,,20.00,20.00,3,,,,Brazil
391620 - Of polymers of vinyl chloride,,20.00,20.00,4,,,,Brazil
391690 - Of other plastics,,20.00,20.00,17,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,20.00,20.00,2,,,,Brazil
391721 -- Of polymers of ethylene,,20.00,20.00,2,,,,Brazil
391722 -- Of polymers of propylene,,20.00,20.00,1,,,,Brazil
391723 -- Of polymers of vinyl chloride,,20.00,20.00,2,,,,Brazil
391729 -- Of other plastics,"1,120",20.00,20.00,6,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",940,20.00,20.00,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","7,553",20.00,20.00,3,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,20.00,20.00,1,,,,Brazil
391739 -- Other,"4,714",20.00,20.00,3,,,,Brazil
391740 - Fittings,,20.00,20.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,20.00,20.00,2,,,,Brazil
391890 - Of other plastics,,20.00,20.00,3,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"1,486",20.00,20.00,1,,,,Brazil
391990 - Other,"3,429",20.00,20.00,3,,,,Brazil
392010 - Of polymers of ethylene,"115,484",20.00,20.00,6,,,,Brazil
392020 - Of polymers of propylene,,20.00,20.00,3,,,,Brazil
392030 - Of polymers of styrene,,20.00,20.00,3,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,,20.00,20.00,1,,,,Brazil
392049 -- Other,,20.00,20.00,1,,,,Brazil
392051 -- Of poly(methyl methacrylate),"12,229",20.00,20.00,6,,,,Brazil
392059 -- Other,,20.00,20.00,6,,,,Brazil
392061 -- Of polycarbonates,,20.00,20.00,3,,,,Brazil
392062 -- Of poly(ethylene terephthalate),,20.00,20.00,3,,,,Brazil
392063 -- Of unsaturated polyesters,,20.00,20.00,3,,,,Brazil
392069 -- Of other polyesters,"54,689",20.00,20.00,12,,,,Brazil
392071 -- Of regenerated cellulose,,20.00,20.00,7,,,,Brazil
392072 -- Of vulcanised fibre,,20.00,20.00,3,,,,Brazil
392073 -- Of cellulose acetate,,20.00,20.00,9,,,,Brazil
392079 -- Of other cellulose derivatives,,20.00,20.00,6,,,,Brazil
392091 -- Of poly(vinyl butyral),,20.00,20.00,3,,,,Brazil
392092 -- Of polyamides,413,20.00,20.00,6,,,,Brazil
392093 -- Of amino-resins,,20.00,20.00,3,,,,Brazil
392094 -- Of phenolic resins,,20.00,20.00,3,,,,Brazil
392099 -- Of other plastics,,20.00,20.00,19,,,,Brazil
392111 -- Of polymers of styrene,,20.00,20.00,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,,20.00,20.00,1,,,,Brazil
392113 -- Of polyurethanes,,20.00,20.00,2,,,,Brazil
392114 -- Of regenerated cellulose,,20.00,20.00,1,,,,Brazil
392119 -- Of other plastics,"92,578",20.00,20.00,1,,,,Brazil
392190 - Other,"55,590",20.00,20.00,22,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins",,20.00,20.00,1,,,,Brazil
392220 - Lavatory seats and covers,,20.00,20.00,1,,,,Brazil
392290 - Other,,20.00,20.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","8,780",20.00,20.00,5,,,,Brazil
392321 -- Of polymers of ethylene,,20.00,20.00,1,,,,Brazil
392329 -- Of other plastics,"2,208",20.00,20.00,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","133,278",20.00,20.00,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,20.00,20.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","39,154",20.00,20.00,2,,,,Brazil
392390 - Other,"46,398",20.00,20.00,3,,,,Brazil
392410 - Tableware and kitchenware,,20.00,20.00,2,,,,Brazil
392490 - Other,,20.00,20.00,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,20.00,20.00,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,20.00,20.00,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,20.00,20.00,1,,,,Brazil
392590 - Other,,20.00,20.00,2,,,,Brazil
392610 - Office or school supplies,,20.00,20.00,4,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","15,367",20.00,20.00,10,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like",352,20.00,20.00,2,,,,Brazil
392640 - Statuettes and other ornamental articles,,20.00,20.00,13,,,,Brazil
392690 - Other,"250,933",20.00,20.00,16,,,,Brazil
,2003,"2,673,616",25.01,25.01,413,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"245,812",25.00,25.00,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"56,347",25.00,25.00,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"19,623",25.00,25.00,1,,,,Brazil
390190 - Other,"341,201",25.00,25.00,2,,,,Brazil
390210 - Polypropylene,,25.00,25.00,1,,,,Brazil
390220 - Polyisobutylene,"33,490",25.00,25.00,1,,,,Brazil
390230 - Propylene copolymers,"19,273",25.00,25.00,1,,,,Brazil
390290 - Other,"41,737",25.00,25.00,1,,,,Brazil
390311 -- Expansible,,25.00,25.00,1,,,,Brazil
390319 -- Other,497,25.00,25.00,2,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,25.00,25.00,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,25.00,25.00,1,,,,Brazil
390390 - Other,"66,085",25.00,25.00,3,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances",,25.00,25.00,2,,,,Brazil
390421 -- Non-plasticised,,25.00,25.00,2,,,,Brazil
390422 -- Plasticised,824,25.00,25.00,2,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,,25.00,25.00,2,,,,Brazil
390440 - Other vinyl chloride copolymers,,25.00,25.00,1,,,,Brazil
390450 - Vinylidene chloride polymers,,25.00,25.00,2,,,,Brazil
390461 -- Polytetrafluoroethylene,,25.00,25.00,1,,,,Brazil
390469 -- Other,,25.00,25.00,2,,,,Brazil
390490 - Other,,25.00,25.00,1,,,,Brazil
390512 -- In aqueous dispersion,"57,987",25.00,25.00,3,,,,Brazil
390519 -- Other,,25.00,25.00,3,,,,Brazil
390521 -- In aqueous dispersion,,25.00,25.00,1,,,,Brazil
390529 -- Other,,25.00,25.00,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",542,25.00,25.00,1,,,,Brazil
390591 -- Copolymers,,25.00,25.00,1,,,,Brazil
390599 -- Other,,25.00,25.00,2,,,,Brazil
390610 - Poly(methyl methacrylate),,25.00,25.00,2,,,,Brazil
390690 - Other,404,25.00,25.00,4,,,,Brazil
390710 - Polyacetals,,25.00,25.00,1,,,,Brazil
390720 - Other polyethers,"742,359",25.00,25.00,2,,,,Brazil
390730 - Epoxide resins,,25.00,25.00,2,,,,Brazil
390740 - Polycarbonates,"54,609",25.00,25.00,1,,,,Brazil
390750 - Alkyd resins,,25.00,25.00,1,,,,Brazil
390760 - Poly(ethylene terephthalate),,25.00,25.00,3,,,,Brazil
390791 -- Unsaturated,,25.00,25.00,6,,,,Brazil
390799 -- Other,"4,806",25.00,25.00,3,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,25.00,25.00,2,,,,Brazil
390890 - Other,,25.00,25.00,3,,,,Brazil
390910 - Urea resins; thiourea resins,,25.00,25.00,2,,,,Brazil
390920 - Melamine resins,,25.00,25.00,2,,,,Brazil
390930 - Other amino-resins,,25.00,25.00,2,,,,Brazil
390940 - Phenolic resins,"22,011",25.00,25.00,7,,,,Brazil
390950 - Polyurethanes,23,25.00,25.00,1,,,,Brazil
391000 Silicones in primary forms.,"16,083",25.00,25.00,3,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,25.00,25.00,2,,,,Brazil
391190 - Other,,25.00,25.00,2,,,,Brazil
391211 -- Non-plasticised,,25.00,25.00,5,,,,Brazil
391212 -- Plasticised,,25.00,25.00,4,,,,Brazil
391220 - Cellulose nitrates (including collodions),,25.00,25.00,4,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,,25.00,25.00,1,,,,Brazil
391239 -- Other,,25.00,25.00,6,,,,Brazil
391290 - Other,"67,313",25.00,25.00,3,,,,Brazil
"391310 - Alginic acid, its salts and esters",,25.00,25.00,2,,,,Brazil
391390 - Other,,25.00,25.00,5,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,25.00,25.00,3,,,,Brazil
391510 - Of polymers of ethylene,"63,314",25.00,25.00,1,,,,Brazil
391520 - Of polymers of styrene,,25.00,25.00,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Brazil
391590 - Of other plastics,"67,980",25.00,25.00,17,,,,Brazil
391610 - Of polymers of ethylene,,25.00,25.00,3,,,,Brazil
391620 - Of polymers of vinyl chloride,,25.00,25.00,4,,,,Brazil
391690 - Of other plastics,,25.00,25.00,17,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,25.00,25.00,2,,,,Brazil
391721 -- Of polymers of ethylene,,25.00,25.00,2,,,,Brazil
391722 -- Of polymers of propylene,,25.00,25.00,1,,,,Brazil
391723 -- Of polymers of vinyl chloride,,25.00,25.00,2,,,,Brazil
391729 -- Of other plastics,38,25.00,25.00,6,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",295,25.00,25.00,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,893",25.00,25.00,3,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",395,25.00,25.00,1,,,,Brazil
391739 -- Other,"2,247",25.00,25.00,3,,,,Brazil
391740 - Fittings,108,25.00,25.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,25.00,25.00,2,,,,Brazil
391890 - Of other plastics,,25.00,25.00,3,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,,25.00,25.00,1,,,,Brazil
391990 - Other,276,25.00,25.00,3,,,,Brazil
392010 - Of polymers of ethylene,"221,446",25.00,25.00,6,,,,Brazil
392020 - Of polymers of propylene,,25.00,25.00,3,,,,Brazil
392030 - Of polymers of styrene,,25.00,25.00,3,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,"52,773",25.00,25.00,1,,,,Brazil
392049 -- Other,,25.00,25.00,1,,,,Brazil
392051 -- Of poly(methyl methacrylate),"54,592",25.00,25.00,6,,,,Brazil
392059 -- Other,,25.00,25.00,6,,,,Brazil
392061 -- Of polycarbonates,,25.00,25.00,3,,,,Brazil
392062 -- Of poly(ethylene terephthalate),,25.00,25.00,3,,,,Brazil
392063 -- Of unsaturated polyesters,,25.00,25.00,3,,,,Brazil
392069 -- Of other polyesters,,25.00,25.00,12,,,,Brazil
392071 -- Of regenerated cellulose,,25.00,25.00,7,,,,Brazil
392072 -- Of vulcanised fibre,,25.00,25.00,3,,,,Brazil
392073 -- Of cellulose acetate,,25.00,25.00,9,,,,Brazil
392079 -- Of other cellulose derivatives,"1,543",25.00,25.00,6,,,,Brazil
392091 -- Of poly(vinyl butyral),"10,725",25.00,25.00,3,,,,Brazil
392092 -- Of polyamides,,25.00,25.00,6,,,,Brazil
392093 -- Of amino-resins,,25.00,25.00,3,,,,Brazil
392094 -- Of phenolic resins,,25.00,25.00,3,,,,Brazil
392099 -- Of other plastics,,25.00,25.00,19,,,,Brazil
392111 -- Of polymers of styrene,,25.00,25.00,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,,25.00,25.00,1,,,,Brazil
392113 -- Of polyurethanes,,25.00,25.00,2,,,,Brazil
392114 -- Of regenerated cellulose,,25.00,25.00,1,,,,Brazil
392119 -- Of other plastics,"68,827",25.00,25.00,1,,,,Brazil
392190 - Other,"156,524",25.00,25.00,22,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins",,25.00,25.00,1,,,,Brazil
392220 - Lavatory seats and covers,,25.00,25.00,1,,,,Brazil
392290 - Other,,25.00,25.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles",,25.00,25.00,5,,,,Brazil
392321 -- Of polymers of ethylene,89,25.00,25.00,1,,,,Brazil
392329 -- Of other plastics,,25.00,25.00,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles",,25.00,25.00,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,25.00,25.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","33,110",25.00,25.00,2,,,,Brazil
392390 - Other,"22,107",25.00,25.00,3,,,,Brazil
392410 - Tableware and kitchenware,,25.00,25.00,2,,,,Brazil
392490 - Other,13,25.00,25.00,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,30.00,30.00,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,25.00,25.00,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,25.00,25.00,1,,,,Brazil
392590 - Other,,25.00,25.00,2,,,,Brazil
392610 - Office or school supplies,,25.00,25.00,4,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,25.00,25.00,10,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like",83,25.00,25.00,2,,,,Brazil
392640 - Statuettes and other ornamental articles,367,25.00,25.00,13,,,,Brazil
392690 - Other,"122,845",25.00,25.00,16,,,,Brazil
,2002,"3,030,762",30.00,30.00,126,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,,30.00,30.00,1,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"13,502",30.00,30.00,1,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"16,892",30.00,30.00,1,,,,Brazil
390190 - Other,"83,421",30.00,30.00,1,,,,Brazil
390210 - Polypropylene,,30.00,30.00,1,,,,Brazil
390220 - Polyisobutylene,"120,319",30.00,30.00,1,,,,Brazil
390230 - Propylene copolymers,,30.00,30.00,1,,,,Brazil
390290 - Other,,30.00,30.00,1,,,,Brazil
390311 -- Expansible,,30.00,30.00,1,,,,Brazil
390319 -- Other,"44,864",30.00,30.00,1,,,,Brazil
390320 - Styrene- Acrylonitrile (SAN) copolymers,,30.00,30.00,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,30.00,30.00,1,,,,Brazil
390390 - Other,,30.00,30.00,1,,,,Brazil
"390410 - Poly(vinyl chloride), not mixed with any other substances","50,881",30.00,30.00,1,,,,Brazil
390421 -- Non-plasticised,,30.00,30.00,1,,,,Brazil
390422 -- Plasticised,,30.00,30.00,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,,30.00,30.00,1,,,,Brazil
390440 - Other vinyl chloride copolymers,,30.00,30.00,1,,,,Brazil
390450 - Vinylidene chloride polymers,"2,451",30.00,30.00,1,,,,Brazil
390461 -- Polytetrafluoroethylene,,30.00,30.00,1,,,,Brazil
390469 -- Other,,30.00,30.00,1,,,,Brazil
390490 - Other,,30.00,30.00,1,,,,Brazil
390512 -- In aqueous dispersion,"25,538",30.00,30.00,1,,,,Brazil
390519 -- Other,,30.00,30.00,1,,,,Brazil
390521 -- In aqueous dispersion,"18,300",30.00,30.00,1,,,,Brazil
390529 -- Other,,30.00,30.00,1,,,,Brazil
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,30.00,30.00,1,,,,Brazil
390591 -- Copolymers,,30.00,30.00,1,,,,Brazil
390599 -- Other,,30.00,30.00,1,,,,Brazil
390610 - Poly(methyl methacrylate),,30.00,30.00,1,,,,Brazil
390690 - Other,953,30.00,30.00,1,,,,Brazil
390710 - Polyacetals,,30.00,30.00,1,,,,Brazil
390720 - Other polyethers,"1,841,925",30.00,30.00,1,,,,Brazil
390730 - Epoxide resins,"6,437",30.00,30.00,1,,,,Brazil
390740 - Polycarbonates,,30.00,30.00,1,,,,Brazil
390750 - Alkyd resins,,30.00,30.00,1,,,,Brazil
390760 - Poly(ethylene terephthalate),,30.00,30.00,1,,,,Brazil
390791 -- Unsaturated,"6,437",30.00,30.00,1,,,,Brazil
390799 -- Other,"1,844",30.00,30.00,1,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,30.00,30.00,1,,,,Brazil
390890 - Other,,30.00,30.00,1,,,,Brazil
390910 - Urea resins; thiourea resins,,30.00,30.00,1,,,,Brazil
390920 - Melamine resins,,30.00,30.00,1,,,,Brazil
390930 - Other amino-resins,,30.00,30.00,1,,,,Brazil
390940 - Phenolic resins,"5,765",30.00,30.00,1,,,,Brazil
390950 - Polyurethanes,326,30.00,30.00,1,,,,Brazil
391000 Silicones in primary forms.,"44,421",30.00,30.00,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","4,693",30.00,30.00,1,,,,Brazil
391190 - Other,,30.00,30.00,1,,,,Brazil
391211 -- Non-plasticised,,30.00,30.00,1,,,,Brazil
391212 -- Plasticised,,30.00,30.00,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),,30.00,30.00,1,,,,Brazil
391231 -- Carboxymethylcellulose and its salts,,30.00,30.00,1,,,,Brazil
391239 -- Other,,30.00,30.00,1,,,,Brazil
391290 - Other,,30.00,30.00,1,,,,Brazil
"391310 - Alginic acid, its salts and esters",,30.00,30.00,1,,,,Brazil
391390 - Other,,30.00,30.00,1,,,,Brazil
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.",,30.00,30.00,1,,,,Brazil
391510 - Of polymers of ethylene,,30.00,30.00,1,,,,Brazil
391520 - Of polymers of styrene,,30.00,30.00,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Brazil
391590 - Of other plastics,"82,222",30.00,30.00,1,,,,Brazil
391610 - Of polymers of ethylene,,30.00,30.00,1,,,,Brazil
391620 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Brazil
391690 - Of other plastics,,30.00,30.00,1,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,30.00,30.00,1,,,,Brazil
391721 -- Of polymers of ethylene,,30.00,30.00,1,,,,Brazil
391722 -- Of polymers of propylene,,30.00,30.00,1,,,,Brazil
391723 -- Of polymers of vinyl chloride,31,30.00,30.00,1,,,,Brazil
391729 -- Of other plastics,"3,181",30.00,30.00,1,,,,Brazil
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","14,500",30.00,30.00,1,,,,Brazil
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings",,30.00,30.00,1,,,,Brazil
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings",,30.00,30.00,1,,,,Brazil
391739 -- Other,"2,419",30.00,30.00,1,,,,Brazil
391740 - Fittings,46,30.00,30.00,1,,,,Brazil
391810 - Of polymers of vinyl chloride,,30.00,30.00,1,,,,Brazil
391890 - Of other plastics,,30.00,30.00,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,522,30.00,30.00,1,,,,Brazil
391990 - Other,"8,945",30.00,30.00,1,,,,Brazil
392010 - Of polymers of ethylene,"101,827",30.00,30.00,1,,,,Brazil
392020 - Of polymers of propylene,,30.00,30.00,1,,,,Brazil
392030 - Of polymers of styrene,,30.00,30.00,1,,,,Brazil
392043 -- Containing by weight not less than 6% of plasticizers,,30.00,30.00,1,,,,Brazil
392049 -- Other,,30.00,30.00,1,,,,Brazil
392051 -- Of poly(methyl methacrylate),"43,456",30.00,30.00,1,,,,Brazil
392059 -- Other,"28,721",30.00,30.00,1,,,,Brazil
392061 -- Of polycarbonates,,30.00,30.00,1,,,,Brazil
392062 -- Of poly(ethylene terephthalate),,30.00,30.00,1,,,,Brazil
392063 -- Of unsaturated polyesters,,30.00,30.00,1,,,,Brazil
392069 -- Of other polyesters,,30.00,30.00,1,,,,Brazil
392071 -- Of regenerated cellulose,,30.00,30.00,1,,,,Brazil
392072 -- Of vulcanised fibre,,30.00,30.00,1,,,,Brazil
392073 -- Of cellulose acetate,,30.00,30.00,1,,,,Brazil
392079 -- Of other cellulose derivatives,,30.00,30.00,1,,,,Brazil
392091 -- Of poly(vinyl butyral),"3,038",30.00,30.00,1,,,,Brazil
392092 -- Of polyamides,"1,284",30.00,30.00,1,,,,Brazil
392093 -- Of amino-resins,,30.00,30.00,1,,,,Brazil
392094 -- Of phenolic resins,,30.00,30.00,1,,,,Brazil
392099 -- Of other plastics,"103,064",30.00,30.00,1,,,,Brazil
392111 -- Of polymers of styrene,,30.00,30.00,1,,,,Brazil
392112 -- Of polymers of vinyl chloride,,30.00,30.00,1,,,,Brazil
392113 -- Of polyurethanes,"5,406",30.00,30.00,1,,,,Brazil
392114 -- Of regenerated cellulose,,30.00,30.00,1,,,,Brazil
392119 -- Of other plastics,,30.00,30.00,1,,,,Brazil
392190 - Other,"75,287",30.00,30.00,1,,,,Brazil
"392210 - Baths, shower-baths, sinks and wash-basins",,30.00,30.00,1,,,,Brazil
392220 - Lavatory seats and covers,,30.00,30.00,1,,,,Brazil
392290 - Other,,30.00,30.00,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles",,30.00,30.00,1,,,,Brazil
392321 -- Of polymers of ethylene,,30.00,30.00,1,,,,Brazil
392329 -- Of other plastics,,30.00,30.00,1,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","5,750",30.00,30.00,1,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports",,30.00,30.00,1,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","54,868",30.00,30.00,1,,,,Brazil
392390 - Other,"18,541",30.00,30.00,1,,,,Brazil
392410 - Tableware and kitchenware,,30.00,30.00,1,,,,Brazil
392490 - Other,"1,675",30.00,30.00,1,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres",,30.00,30.00,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,30.00,30.00,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,30.00,30.00,1,,,,Brazil
392590 - Other,,30.00,30.00,1,,,,Brazil
392610 - Office or school supplies,,30.00,30.00,1,,,,Brazil
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)",,30.00,30.00,1,,,,Brazil
"392630 - Fittings for furniture, coachwork or the like","10,334",30.00,30.00,1,,,,Brazil
392640 - Statuettes and other ornamental articles,,30.00,30.00,1,,,,Brazil
392690 - Other,"176,673",30.00,30.00,1,,,,Brazil
,2001,"1,032,912",35.00,35.00,126,,,,Brazil
