Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","3,220,531",4.00,0.00,5,,5,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"9,433,320",3.75,0.00,4,,4,,Russian Federation
870880 - Suspension systems and parts thereof (including shock-absorbers),"1,147,871",3.80,0.00,5,,5,,Russian Federation
870891 -- Radiators and parts thereof,"491,056",3.88,0.00,4,,4,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"2,434,232",3.88,0.00,4,,4,,Russian Federation
870893 -- Clutches and parts thereof,"904,995",3.75,0.00,2,,2,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","876,709",3.88,0.00,4,,4,,Russian Federation
870895 -- Safety airbags with inflater system; parts thereof,"2,199",3.67,0.00,3,,3,,Russian Federation
870899 -- Other,"3,231,291",3.67,0.00,3,,3,,Russian Federation
870911 -- Electrical,"31,654",3.00,0.00,2,,2,,Russian Federation
870919 -- Other,,3.00,0.00,2,,2,,Russian Federation
870990 - Parts,"3,744",3.50,0.00,1,,1,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","5,206",1.70,0.00,1,,1,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,557,8.00,4.50,1,,1,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"4,956",8.00,4.50,4,,4,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"6,932",6.00,2.50,2,,2,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,614,428",6.00,2.50,1,,1,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"16,746",6.00,2.50,1,,1,,Russian Federation
871190 - Other,"19,474",6.00,2.50,1,,1,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","21,019",14.67,10.50,3,,3,,Russian Federation
871310 - Not mechanically propelled,153,0.00,0.00,1,,,,Russian Federation
871390 - Other,,0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,"3,285",3.70,0.00,1,,1,,Russian Federation
871419 -- Other,"3,330,569",3.70,0.00,1,,1,,Russian Federation
871420 - Of carriages for disabled persons,"31,014",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","204,429",4.70,1.20,3,,3,,Russian Federation
871492 -- Wheel rims and spokes,"6,334",4.70,1.20,2,,2,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,1.20,2,,2,,Russian Federation
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",348,4.70,1.20,3,,3,,Russian Federation
871495 -- Saddles,,4.70,1.20,1,,1,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,1.20,3,,3,,Russian Federation
871499 -- Other,"5,498",4.70,1.20,4,,4,,Russian Federation
871500 Baby carriages and parts thereof.,"13,154",2.70,0.00,2,,2,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,5,,5,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"75,029",2.70,0.00,1,,1,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,"6,194",2.70,0.00,1,,1,,Russian Federation
871639 -- Other,"2,388,463",2.70,0.00,5,,5,,Russian Federation
871640 - Other trailers and semi-trailers,"767,897",2.70,0.00,1,,1,,Russian Federation
871680 - Other vehicles,"345,661",1.70,0.00,1,,1,,Russian Federation
871690 - Parts,"218,210",1.70,0.00,4,,4,,Russian Federation
,2010,"92,141,055",6.30,6.30,188,,,,Russian Federation
870110 - Pedestrian controlled tractors,"168,695",3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"4,022,214",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"47,672",0.00,0.00,1,,,,Russian Federation
870190 - Other,"353,843",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"32,851",13.00,13.00,4,,,,Russian Federation
870290 - Other,"4,083",12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"44,597",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","7,769",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,778,824",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","28,012,280",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,527,697",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","3,314",10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","508,525",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","1,420,554",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"58,609",0.00,0.00,2,,,,Russian Federation
870421 -- g.v.w. not exceeding 5 tonnes,"98,314",13.50,13.50,5,,,,Russian Federation
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"556,728",15.83,15.83,3,,,,Russian Federation
870423 -- g.v.w. exceeding 20 tonnes,"14,976,168",15.83,15.83,3,,,,Russian Federation
870431 -- g.v.w. not exceeding 5 tonnes,"636,376",13.50,13.50,5,,,,Russian Federation
870432 -- g.v.w. exceeding 5 tonnes,"51,331",15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"63,793",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,Russian Federation
870590 - Other,"571,523",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","98,566",9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"576,733",4.50,4.50,2,,,,Russian Federation
870790 - Other,"941,194",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"443,699",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"9,545",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"4,637,537",3.75,3.75,2,,,,Russian Federation
870830 - Brakes and servo-brakes; parts thereof,"5,110,176",4.00,4.00,3,,,,Russian Federation
870840 - Gear boxes and parts thereof,"1,128,184",3.88,3.88,4,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","1,897,077",4.00,4.00,5,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"6,212,456",3.75,3.75,4,,,,Russian Federation
870880 - Suspension systems and parts thereof (including shock-absorbers),"1,326,257",3.80,3.80,5,,,,Russian Federation
870891 -- Radiators and parts thereof,"385,779",3.88,3.88,4,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"1,921,867",3.88,3.88,4,,,,Russian Federation
870893 -- Clutches and parts thereof,"930,960",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","504,164",3.88,3.88,4,,,,Russian Federation
870895 -- Safety airbags with inflater system; parts thereof,"3,579",3.67,3.67,3,,,,Russian Federation
870899 -- Other,"2,655,192",3.67,3.67,3,,,,Russian Federation
870911 -- Electrical,"2,439",3.00,3.00,2,,,,Russian Federation
870919 -- Other,,3.00,3.00,2,,,,Russian Federation
870990 - Parts,"1,816",3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","152,681",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"2,850",8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,742,8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"6,019",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"2,002,417",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"32,042",6.00,6.00,1,,,,Russian Federation
871190 - Other,"19,766",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","119,525",14.67,14.67,3,,,,Russian Federation
871310 - Not mechanically propelled,318,0.00,0.00,1,,,,Russian Federation
871390 - Other,,0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,358,3.70,3.70,1,,,,Russian Federation
871419 -- Other,"2,949,550",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"19,448",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","68,605",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,159,4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof",159,4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof","3,977",4.70,4.70,3,,,,Russian Federation
871499 -- Other,650,4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,"6,390",2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",862,2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"222,903",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,544,2.70,2.70,1,,,,Russian Federation
871639 -- Other,"1,904,607",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"194,785",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"191,232",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"507,491",1.70,1.70,4,,,,Russian Federation
,2009,"114,128,673",6.30,6.30,188,,,,Russian Federation
870110 - Pedestrian controlled tractors,"373,151",3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"4,126,139",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,,0.00,0.00,1,,,,Russian Federation
870190 - Other,"1,103,663",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"316,731",13.00,13.00,4,,,,Russian Federation
870290 - Other,"9,819",12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"112,267",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","26,083",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","7,315,545",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","38,555,550",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","2,663,691",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","182,649",10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,145,563",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","310,204",10.00,10.00,3,,,,Russian Federation
870390 - Other,"28,035",10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Russian Federation
870421 -- g.v.w. not exceeding 5 tonnes,"546,943",13.50,13.50,5,,,,Russian Federation
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"6,911,638",15.83,15.83,3,,,,Russian Federation
870423 -- g.v.w. exceeding 20 tonnes,"11,465,270",15.83,15.83,3,,,,Russian Federation
870431 -- g.v.w. not exceeding 5 tonnes,"265,165",13.50,13.50,5,,,,Russian Federation
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"274,566",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,"494,024",3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,"17,574",3.70,3.70,1,,,,Russian Federation
870590 - Other,"1,268,320",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,953",9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"83,814",4.50,4.50,2,,,,Russian Federation
870790 - Other,"401,298",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"296,869",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"9,471",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"5,341,080",3.75,3.75,2,,,,Russian Federation
870830 - Brakes and servo-brakes; parts thereof,"5,165,739",4.00,4.00,3,,,,Russian Federation
870840 - Gear boxes and parts thereof,"1,494,096",3.88,3.88,4,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","1,851,750",4.00,4.00,5,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"4,181,290",3.75,3.75,4,,,,Russian Federation
870880 - Suspension systems and parts thereof (including shock-absorbers),"1,013,252",3.80,3.80,5,,,,Russian Federation
870891 -- Radiators and parts thereof,"293,898",3.88,3.88,4,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"1,370,963",3.88,3.88,4,,,,Russian Federation
870893 -- Clutches and parts thereof,"743,122",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","447,019",3.88,3.88,4,,,,Russian Federation
870895 -- Safety airbags with inflater system; parts thereof,"1,213",3.67,3.67,3,,,,Russian Federation
870899 -- Other,"4,403,398",3.67,3.67,3,,,,Russian Federation
870911 -- Electrical,,3.00,3.00,2,,,,Russian Federation
870919 -- Other,,3.00,3.00,2,,,,Russian Federation
870990 - Parts,"3,320",3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","138,978",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,948,8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,391,8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"12,372",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"878,292",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"91,080",6.00,6.00,1,,,,Russian Federation
871190 - Other,"6,458",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","32,164",14.67,14.67,3,,,,Russian Federation
871310 - Not mechanically propelled,,0.00,0.00,1,,,,Russian Federation
871390 - Other,,0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,"8,662",3.70,3.70,1,,,,Russian Federation
871419 -- Other,"3,663,624",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"6,165",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","280,996",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,"72,571",4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",,4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","3,766",4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof","43,629",4.70,4.70,3,,,,Russian Federation
871499 -- Other,"4,045",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,"8,341",2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","59,042",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"95,111",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,"4,115",2.70,2.70,1,,,,Russian Federation
871639 -- Other,"3,432,045",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"161,615",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"53,128",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"454,998",1.70,1.70,4,,,,Russian Federation
,2008,"139,238,042",6.27,6.27,189,,,,Russian Federation
870110 - Pedestrian controlled tractors,"583,279",3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"3,292,723",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"123,221",0.00,0.00,2,,,,Russian Federation
870190 - Other,"2,027,539",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,171,905",13.00,13.00,4,,,,Russian Federation
870290 - Other,"18,559",12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"74,501",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","38,920",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,403,303",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","40,428,681",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,250,273",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","18,999",10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","434,028",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","231,106",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"71,776",0.00,0.00,2,,,,Russian Federation
870421 -- g.v.w. not exceeding 5 tonnes,"2,288,512",13.50,13.50,5,,,,Russian Federation
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"880,434",15.83,15.83,3,,,,Russian Federation
870423 -- g.v.w. exceeding 20 tonnes,"3,907,394",15.83,15.83,3,,,,Russian Federation
870431 -- g.v.w. not exceeding 5 tonnes,"799,385",13.50,13.50,5,,,,Russian Federation
870432 -- g.v.w. exceeding 5 tonnes,"7,456",15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"485,941",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,"1,149,713",3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,"110,799",3.70,3.70,1,,,,Russian Federation
870590 - Other,"1,814,392",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"109,173",4.50,4.50,2,,,,Russian Federation
870790 - Other,"3,426,477",4.50,4.50,2,,,,Russian Federation
870810 - Bumpers and parts thereof,"2,101,366",3.75,3.75,2,,,,Russian Federation
870821 -- Safety seat belts,"18,808",3.75,3.75,2,,,,Russian Federation
870829 -- Other,"9,147,735",3.75,3.75,2,,,,Russian Federation
870830 - Brakes and servo-brakes; parts thereof,"7,290,014",4.00,4.00,3,,,,Russian Federation
870840 - Gear boxes and parts thereof,"3,000,476",3.88,3.88,4,,,,Russian Federation
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","2,779,390",4.00,4.00,5,,,,Russian Federation
870870 - Road wheels and parts and accessories thereof,"20,240,759",3.75,3.75,4,,,,Russian Federation
870880 - Suspension systems and parts thereof (including shock-absorbers),"821,987",3.80,3.80,5,,,,Russian Federation
870891 -- Radiators and parts thereof,"1,060,915",3.88,3.88,4,,,,Russian Federation
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"1,695,844",3.88,3.88,4,,,,Russian Federation
870893 -- Clutches and parts thereof,"1,675,834",3.75,3.75,2,,,,Russian Federation
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","1,249,863",3.88,3.88,4,,,,Russian Federation
870895 -- Safety airbags with inflater system; parts thereof,"12,700",3.67,3.67,3,,,,Russian Federation
870899 -- Other,"7,846,018",3.67,3.67,3,,,,Russian Federation
870911 -- Electrical,,3.00,3.00,2,,,,Russian Federation
870919 -- Other,,3.00,3.00,2,,,,Russian Federation
870990 - Parts,"4,541",3.50,3.50,1,,,,Russian Federation
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","62,738",1.70,1.70,1,,,,Russian Federation
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,894,8.00,8.00,1,,,,Russian Federation
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,,8.00,8.00,4,,,,Russian Federation
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"4,336",6.00,6.00,2,,,,Russian Federation
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"1,878,068",6.00,6.00,1,,,,Russian Federation
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"15,718",6.00,6.00,1,,,,Russian Federation
871190 - Other,"63,837",6.00,6.00,1,,,,Russian Federation
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","86,102",14.67,14.67,3,,,,Russian Federation
871310 - Not mechanically propelled,"2,021",0.00,0.00,1,,,,Russian Federation
871390 - Other,,0.00,0.00,1,,,,Russian Federation
871411 -- Saddles,"3,530",3.70,3.70,1,,,,Russian Federation
871419 -- Other,"7,589,922",3.70,3.70,1,,,,Russian Federation
871420 - Of carriages for disabled persons,"29,721",0.00,0.00,1,,,,Russian Federation
"871491 -- Frames and forks, and parts thereof","283,795",4.70,4.70,3,,,,Russian Federation
871492 -- Wheel rims and spokes,"3,252",4.70,4.70,2,,,,Russian Federation
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels",132,4.70,4.70,2,,,,Russian Federation
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","7,178",4.70,4.70,3,,,,Russian Federation
871495 -- Saddles,,4.70,4.70,1,,,,Russian Federation
"871496 -- Pedals and crank-gear, and parts thereof","62,475",4.70,4.70,3,,,,Russian Federation
871499 -- Other,"54,565",4.70,4.70,4,,,,Russian Federation
871500 Baby carriages and parts thereof.,"2,695",2.70,2.70,2,,,,Russian Federation
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","31,040",2.70,2.70,5,,,,Russian Federation
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"64,877",2.70,2.70,1,,,,Russian Federation
871631 -- Tanker trailers and tanker semi-trailers,"101,058",2.70,2.70,1,,,,Russian Federation
871639 -- Other,"2,319,713",2.70,2.70,5,,,,Russian Federation
871640 - Other trailers and semi-trailers,"193,782",2.70,2.70,1,,,,Russian Federation
871680 - Other vehicles,"229,553",1.70,1.70,1,,,,Russian Federation
871690 - Parts,"1,052,302",1.70,1.70,4,,,,Russian Federation
,2007,"158,698,651",6.27,6.27,189,,,,Russian Federation
870110 - Pedestrian controlled tractors,"327,275",3.00,3.00,1,,,,Russian Federation
870120 - Road tractors for semi-trailers,"4,555,720",16.00,16.00,2,,,,Russian Federation
870130 - Track-laying tractors,"394,457",0.00,0.00,2,,,,Russian Federation
870190 - Other,"1,329,029",0.88,0.88,8,,,,Russian Federation
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"1,305,319",13.00,13.00,4,,,,Russian Federation
870290 - Other,"8,949",12.40,12.40,5,,,,Russian Federation
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"241,962",7.50,7.50,2,,,,Russian Federation
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","19,804",10.00,10.00,2,,,,Russian Federation
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","336,321",10.00,10.00,2,,,,Russian Federation
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","44,176,464",10.00,10.00,3,,,,Russian Federation
"870324 -- Of a cylinder capacity exceeding 3,000 cc","2,365,634",10.00,10.00,2,,,,Russian Federation
"870331 -- Of a cylinder capacity not exceeding 1,500 cc",137,10.00,10.00,2,,,,Russian Federation
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","608,365",10.00,10.00,3,,,,Russian Federation
"870333 -- Of a cylinder capacity exceeding 2,500 cc","21,640",10.00,10.00,3,,,,Russian Federation
870390 - Other,,10.00,10.00,2,,,,Russian Federation
870410 - Dumpers designed for off-highway use,"21,380",0.00,0.00,2,,,,Russian Federation
870421 -- g.v.w. not exceeding 5 tonnes,"6,814,537",13.50,13.50,5,,,,Russian Federation
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"533,988",15.83,15.83,3,,,,Russian Federation
870423 -- g.v.w. exceeding 20 tonnes,"7,806,258",15.83,15.83,3,,,,Russian Federation
870431 -- g.v.w. not exceeding 5 tonnes,"897,184",13.50,13.50,5,,,,Russian Federation
870432 -- g.v.w. exceeding 5 tonnes,"47,748",15.83,15.83,3,,,,Russian Federation
870490 - Other,,10.00,10.00,1,,,,Russian Federation
870510 - Crane lorries,"803,606",3.70,3.70,1,,,,Russian Federation
870520 - Mobile drilling derricks,"1,681,138",3.70,3.70,1,,,,Russian Federation
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Russian Federation
870540 - Concrete-mixer lorries,"48,776",3.70,3.70,1,,,,Russian Federation
870590 - Other,"1,979,536",3.70,3.70,3,,,,Russian Federation
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","3,646",9.88,9.88,4,,,,Russian Federation
870710 - For the vehicles of heading 87.03,"96,127",4.50,4.50,2,,,,Russian Federation
870790 - Other,"5,535,861",4.50,4.50,2,,,,Russian Federation
