Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
854230 - Other monolithic integrated circuits,"170,931,138",0.00,0.00,7,,,,India
854240 - Hybrid integrated circuits,"21,044,785",0.00,0.00,1,,,,India
854250 - Electronic microassemblies,"34,873,192",0.00,0.00,1,,,,India
854290 - Parts,"9,945,191",0.00,0.00,1,,,,India
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,India
854319 - - Other,"15,627",4.00,4.00,1,,,,India
854320 - Signal generators,"1,330,290",3.70,3.70,1,,,,India
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","224,261",1.85,1.85,2,,,,India
854340 - Electric fence energisers,,3.70,3.70,1,,,,India
854381 - - Proximity cards and tags,"35,605",0.00,0.00,1,,,,India
854389 - - Other,"38,248,034",2.02,2.02,11,,,,India
854390 - Parts,"1,733,951",1.48,1.48,5,,,,India
854411 - - Of copper,"8,875,062",3.70,3.70,2,,,,India
854419 - - Other,"70,537",3.70,3.70,2,,,,India
854420 - Co-axial cable and other co-axial electric conductors,"1,997,219",3.70,3.70,1,,,,India
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","1,196,711",1.85,1.85,2,,,,India
854441 - - Fitted with connectors,"5,570,849",1.65,1.65,2,,,,India
854449 - - Other,"8,546,733",1.85,1.85,2,,,,India
854451 - - Fitted with connectors,"10,793,520",1.65,1.65,2,,,,India
854459 - - Other,"12,874,498",3.70,3.70,3,,,,India
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","897,708",3.70,3.70,2,,,,India
854470 - Optical fibre cables,"15,398,447",0.00,0.00,1,,,,India
854511 - - Of a kind used for furnaces,"41,801",2.70,2.70,1,,,,India
854519 - - Other,"82,716",2.70,2.70,2,,,,India
854520 - Brushes,"12,944",2.70,2.70,1,,,,India
854590 - Other,"542,670",2.20,2.20,2,,,,India
854610 - Of glass,"1,042",3.70,3.70,1,,,,India
854620 - Of ceramics,"89,096",4.70,4.70,3,,,,India
854690 - Other,"101,007",3.70,3.70,2,,,,India
854710 - Insulating fittings of ceramics,"578,838",4.70,4.70,2,,,,India
854720 - Insulating fittings of plastics,"3,997,426",3.70,3.70,1,,,,India
854790 - Other,"16,328",3.70,3.70,1,,,,India
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","10,206",1.98,1.98,5,,,,India
854890 - Other,"4,944,928",1.35,1.35,2,,,,India
,1999,"4,696,299,058",3.03,3.03,684,,,,India
850110 - Motors of an output not exceeding 37.5 W,"14,182,110",3.20,3.20,4,,,,India
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"6,282,645",1.35,1.35,2,,,,India
850131 - - Of an output not exceeding 750 W,"409,739",1.35,1.35,2,,,,India
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,"381,634",1.80,1.80,3,,,,India
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,"43,526",1.35,1.35,2,,,,India
850134 - - Of an output exceeding 375 kW,"37,899",2.03,2.03,4,,,,India
"850140 - Other AC motors, single-phase","1,352,358",1.80,1.80,3,,,,India
850151 - - Of an output not exceeding 750 W,"256,341",1.35,1.35,2,,,,India
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"110,010",2.03,2.03,4,,,,India
850153 - - Of an output exceeding 75 kW,"533,860",2.16,2.16,5,,,,India
850161 - - Of an output not exceeding 75 kVA,"599,331",1.80,1.80,3,,,,India
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"11,937",1.35,1.35,2,,,,India
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,"4,871",1.35,1.35,2,,,,India
850164 - - Of an output exceeding 750 kVA,"3,001,929",2.70,2.70,1,,,,India
850211 - - Of an output not exceeding 75 kVA,"85,284",1.80,1.80,3,,,,India
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"31,291",1.35,1.35,2,,,,India
850213 - - Of an output exceeding 375 kVA,"5,240,259",2.03,2.03,4,,,,India
850220 - Generating sets with spark-ignition internal combustion piston engines,501,2.16,2.16,5,,,,India
850231 - - Wind-powered,,2.70,2.70,1,,,,India
850239 - - Other,"8,339,856",1.80,1.80,3,,,,India
850240 - Electric rotary converters,"1,018,907",1.35,1.35,2,,,,India
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"2,467,632",2.70,2.70,3,,,,India
850410 - Ballasts for discharge lamps or tubes,"69,105",2.47,2.47,3,,,,India
850421 - - Having a power handling capacity not exceeding 650 kVA,"17,575",3.70,3.70,1,,,,India
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,3.70,3.70,2,,,,India
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,India
850431 - - Having a power handling capacity not exceeding 1 kVA,"15,349,139",2.78,2.78,4,,,,India
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"1,610,116",2.47,2.47,3,,,,India
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"560,749",1.85,1.85,2,,,,India
850434 - - Having a power handling capacity exceeding 500 kVA,"95,643",3.70,3.70,1,,,,India
850440 - Static converters,"24,870,614",2.20,2.20,9,,,,India
850450 - Other inductors,"9,578,388",1.63,1.63,3,,,,India
850490 - Parts,"12,297,065",1.64,1.64,5,,,,India
850511 - - Of metal,"2,518,289",2.20,2.20,1,,,,India
850519 - - Other,"8,852,475",2.20,2.20,2,,,,India
"850520 - Electro-magnetic couplings, clutches and brakes","22,104",2.20,2.20,1,,,,India
850530 - Electro-magnetic lifting heads,"47,193",2.20,2.20,1,,,,India
"850590 - Other, including parts","1,226,052",1.80,1.80,3,,,,India
850610 - Manganese dioxide,"1,458,882",4.70,4.70,6,,,,India
850630 - Mercuric oxide,"9,890",4.70,4.70,3,,,,India
850640 - Silver oxide,"24,044",4.70,4.70,3,,,,India
850650 - Lithium,"2,939,485",4.70,4.70,3,,,,India
850660 - Air-zinc,"6,373",4.70,4.70,3,,,,India
850680 - Other,"1,347,498",3.53,3.53,4,,,,India
850690 - Parts,"63,979",4.70,4.70,1,,,,India
"850710 - Lead-acid, of a kind used for starting piston engines","41,607,175",2.96,2.96,5,,,,India
850720 - Other lead-acid accumulators,"6,360,383",2.96,2.96,5,,,,India
850730 - Nickel-cadmium,"736,209",1.95,1.95,4,,,,India
850740 - Nickel-iron,"38,986",1.35,1.35,2,,,,India
850780 - Other accumulators,"2,313,744",1.80,1.80,3,,,,India
850790 - Parts,"838,247",2.03,2.03,4,,,,India
850810 - Drills of all kinds,"12,939",2.70,2.70,3,,,,India
850820 - Saws,"7,247",2.70,2.70,3,,,,India
850880 - Other tools,"131,475",2.70,2.70,8,,,,India
850890 - Parts,"141,866",2.70,2.70,1,,,,India
850910 - Vacuum cleaners,"33,865,531",2.20,2.20,2,,,,India
850920 - Floor polishers,,2.20,2.20,1,,,,India
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,India
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"389,990",2.20,2.20,1,,,,India
850980 - Other appliances,"92,051",2.20,2.20,1,,,,India
850990 - Parts,"960,737",2.20,2.20,2,,,,India
851010 - Shavers,"244,618",2.20,2.20,1,,,,India
851020 - Hair clippers,"1,325,777",2.20,2.20,1,,,,India
851030 - Hair-removing appliances,"35,704",2.20,2.20,1,,,,India
851090 - Parts,629,2.20,2.20,1,,,,India
851110 - Sparking plugs,"1,013,034",1.60,1.60,2,,,,India
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"72,303",1.60,1.60,2,,,,India
851130 - Distributors; ignition coils,"424,926",1.60,1.60,2,,,,India
851140 - Starter motors and dual purpose starter-generators,"2,760,946",1.60,1.60,2,,,,India
851150 - Other generators,"2,614,209",1.60,1.60,2,,,,India
851180 - Other equipment,"321,493",1.60,1.60,2,,,,India
851190 - Parts,"2,041,139",3.20,3.20,1,,,,India
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"36,109",2.70,2.70,1,,,,India
851220 - Other lighting or visual signalling equipment,"3,946,615",2.70,2.70,1,,,,India
851230 - Sound signalling equipment,"143,656",2.70,2.70,1,,,,India
"851240 - Windscreen wipers, defrosters and demisters","504,039",2.70,2.70,1,,,,India
851290 - Parts,"1,117,321",2.70,2.70,1,,,,India
851310 - Lamps,"1,647,664",5.70,5.70,1,,,,India
851390 - Parts,"64,650",5.70,5.70,1,,,,India
851410 - Resistance heated furnaces and ovens,"14,154",1.73,1.73,3,,,,India
851420 - Induction or dielectric furnaces and ovens,"4,625",1.73,1.73,3,,,,India
851430 - Other furnaces and ovens,"399,273",1.10,1.10,4,,,,India
851440 - Other induction or dielectric heating equipment,"155,487",2.20,2.20,1,,,,India
851490 - Parts,"62,838",1.50,1.50,2,,,,India
851511 - - Soldering irons and guns,,2.70,2.70,1,,,,India
851519 - - Other,"503,805",2.70,2.70,1,,,,India
851521 - - Fully or partly automatic,"72,441",2.70,2.70,1,,,,India
851529 - - Other,"6,949",2.70,2.70,2,,,,India
851531 - - Fully or partly automatic,"401,895",2.70,2.70,1,,,,India
851539 - - Other,"2,227",2.70,2.70,3,,,,India
851580 - Other machines and apparatus,"359,093",2.34,2.34,5,,,,India
851590 - Parts,"173,765",1.80,1.80,2,,,,India
851610 - Electric instantaneous or storage water heaters and immersion heaters,"10,413",2.70,2.70,4,,,,India
851621 - - Storage heating radiators,,2.70,2.70,1,,,,India
851629 - - Other,"304,174",2.70,2.70,4,,,,India
851631 - - Hair dryers,"428,241",2.70,2.70,2,,,,India
851632 - - Other hair-dressing apparatus,"83,078",2.70,2.70,1,,,,India
851633 - - Hand-drying apparatus,"3,879",2.70,2.70,1,,,,India
851640 - Electric smoothing irons,"78,942",2.70,2.70,2,,,,India
851650 - Microwave ovens,"87,752,632",5.00,5.00,1,,,,India
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","5,164,237",2.70,2.70,6,,,,India
851671 - - Coffee or tea makers,"23,010",2.70,2.70,1,,,,India
851672 - - Toasters,330,2.70,2.70,1,,,,India
851679 - - Other,"4,627,094",2.70,2.70,3,,,,India
851680 - Electric heating resistors,"372,341",1.80,1.80,3,,,,India
851690 - Parts,"30,812,135",2.70,2.70,1,,,,India
851711 - - Line telephone sets with cordless handsets,"81,927,836",1.90,1.90,1,,,,India
851719 - - Other,"27,600,258",2.70,2.70,2,,,,India
851721 - - Facsimile machines,"66,543,313",1.90,1.90,1,,,,India
851722 - - Teleprinters,"1,130",1.90,1.90,1,,,,India
851730 - Telephonic or telegraphic switching apparatus,"6,077,472",1.90,1.90,1,,,,India
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","6,689,336",1.50,1.50,2,,,,India
851780 - Other apparatus,"3,397,909",1.90,1.90,2,,,,India
851790 - Parts,"23,230,464",1.50,1.50,4,,,,India
851810 - Microphones and stands therefor,"4,366,969",1.13,1.13,3,,,,India
"851821 - - Single loudspeakers, mounted in their enclosures","5,849,874",2.25,2.25,2,,,,India
"851822 - - Multiple loudspeakers, mounted in the same enclosure","6,623,119",2.25,2.25,2,,,,India
851829 - - Other,"9,471,704",1.30,1.30,3,,,,India
"851830 - Headphones, earphones and combined microphone/speaker sets","20,938,462",1.00,1.00,3,,,,India
851840 - Audio-frequency electric amplifiers,"38,408,247",3.00,3.00,4,,,,India
851850 - Electric sound amplifier sets,"14,013,738",1.00,1.00,2,,,,India
851890 - Parts,"2,464,723",2.00,2.00,1,,,,India
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,India
851921 - - Without loudspeaker,831,2.00,2.00,1,,,,India
851929 - - Other,"32,730",2.00,2.00,1,,,,India
851931 - - With automatic record changing mechanism,"357,686",2.00,2.00,1,,,,India
851939 - - Other,"3,560,067",2.00,2.00,1,,,,India
851940 - Transcribing machines,"169,907",5.00,5.00,1,,,,India
851992 - - Pocket-size cassette-players,"24,683",0.00,0.00,1,,,,India
"851993 - - Other, cassette-type","80,040",5.50,5.50,4,,,,India
851999 - - Other,"14,269,536",7.67,7.67,3,,,,India
852010 - Dictating machines not capable of operating without an external source of power,"541,128",4.00,4.00,1,,,,India
852020 - Telephone answering machines,"154,741",1.30,1.30,1,,,,India
852032 - - Digital audio type,"2,133,095",2.17,2.17,6,,,,India
"852033 - - Other, cassette-type","1,116,948",1.00,1.00,4,,,,India
852039 - - Other,"2,185,286",4.50,4.50,2,,,,India
852090 - Other,"7,960,001",1.00,1.00,2,,,,India
852110 - Magnetic tape-type,"70,225,796",7.33,7.33,3,,,,India
852190 - Other,"61,737,616",14.00,14.00,1,,,,India
852210 - Pick-up cartridges,"9,816",4.00,4.00,1,,,,India
852290 - Other,"38,382,018",1.53,1.53,6,,,,India
852311 - - Of a width not exceeding 4 mm,"1,402,481",0.80,0.80,1,,,,India
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"5,633,574",1.00,1.00,1,,,,India
852313 - - Of a width exceeding 6.5 mm,"46,624,696",1.00,1.00,1,,,,India
852320 - Magnetic discs,"1,876,178",0.67,0.67,3,,,,India
852330 - Cards incorporating a magnetic stripe,"113,921",3.50,3.50,1,,,,India
852390 - Other,"3,425,076",1.00,1.00,1,,,,India
852410 - Gramophone records,"7,407",3.50,3.50,1,,,,India
852431 - - For reproducing phenomena other than sound or image,"1,699,503",1.00,1.00,1,,,,India
852432 - - For reproducing sound only,"866,778",3.50,3.50,1,,,,India
852439 - - Other,"3,850,951",2.25,2.25,2,,,,India
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"3,274,620",0.63,0.63,3,,,,India
852451 - - Of a width not exceeding 4 mm,"21,646",3.50,3.50,1,,,,India
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"107,750",2.60,2.60,1,,,,India
852453 - - Of a width exceeding 6.5 mm,"229,079",3.50,3.50,1,,,,India
852460 - Cards incorporating a magnetic stripe,"12,395",3.50,3.50,1,,,,India
852491 - - For reproducing phenomena other than sound or image,"2,695,954",0.50,0.50,2,,,,India
852499 - - Other,"46,724",2.25,2.25,2,,,,India
852510 - Transmission apparatus,"1,659,515",1.53,1.53,3,,,,India
852520 - Transmission apparatus incorporating reception apparatus,"851,202,605",1.07,1.07,3,,,,India
852530 - Television cameras,"20,811,858",3.95,3.95,2,,,,India
852540 - Still image video cameras and other video camera recorders,"130,852,102",6.25,6.25,4,,,,India
852610 - Radar apparatus,"29,490",1.85,1.85,2,,,,India
852691 - - Radio navigational aid apparatus,"129,194",1.23,1.23,3,,,,India
852692 - - Radio remote control apparatus,"3,347,252",1.85,1.85,2,,,,India
852712 - - Pocket-size radio cassette-players,"157,522",12.00,12.00,2,,,,India
852713 - - Other apparatus combined with sound recording or reproducing apparatus,"843,512",12.00,12.00,3,,,,India
852719 - - Other,"707,273",0.00,0.00,1,,,,India
852721 - - Combined with sound recording or reproducing apparatus,"15,315,077",12.67,12.67,6,,,,India
852729 - - Other,"74,967",12.00,12.00,1,,,,India
852731 - - Combined with sound recording or reproducing apparatus,"43,525,771",12.00,12.00,5,,,,India
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,"38,432",4.50,4.50,2,,,,India
852739 - - Other,"14,451,560",9.00,9.00,3,,,,India
852790 - Other apparatus,"347,380",3.90,3.90,3,,,,India
852812 - - Colour,"108,732,777",13.45,13.45,19,,,,India
852813 - - Black and white or other monochrome,"278,211",2.00,2.00,1,,,,India
852821 - - Colour,"4,687,343",14.00,14.00,4,,,,India
852822 - - Black and white or other monochrome,"14,051,648",14.00,14.00,1,,,,India
852830 - Video projectors,"231,104",6.50,6.50,3,,,,India
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"14,386,516",3.14,3.14,9,,,,India
852990 - Other,"163,905,444",2.46,2.46,7,,,,India
853010 - Equipment for railways or tramways,"83,610",1.70,1.70,1,,,,India
853080 - Other equipment,"30,247",1.70,1.70,1,,,,India
853090 - Parts,"37,984",1.70,1.70,1,,,,India
853110 - Burglar or fire alarms and similar apparatus,"2,914,258",1.65,1.65,4,,,,India
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"230,761,990",0.83,0.83,4,,,,India
853180 - Other apparatus,"3,676,696",1.00,1.00,3,,,,India
853190 - Parts,"3,209,863",1.37,1.37,3,,,,India
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"1,672,592",0.90,0.90,1,,,,India
853221 - - Tantalum,"3,594,236",1.30,1.30,1,,,,India
853222 - - Aluminium electrolytic,"17,244,820",1.30,1.30,1,,,,India
"853223 - - Ceramic dielectric, single layer","3,153,238",0.90,0.90,1,,,,India
"853224 - - Ceramic dielectric, multilayer","11,352,262",0.90,0.90,1,,,,India
853225 - - Dielectric of paper or plastics,"2,516,157",0.90,0.90,1,,,,India
853229 - - Other,"1,157,213",0.90,0.90,1,,,,India
853230 - Variable or adjustable (pre-set) capacitors,"579,539",1.30,1.30,1,,,,India
853290 - Parts,"211,962",1.20,1.20,1,,,,India
"853310 - Fixed carbon resistors, composition or film types","1,555,772",0.90,0.90,1,,,,India
853321 - - For a power handling capacity not exceeding 20 W,"2,985,612",0.90,0.90,1,,,,India
853329 - - Other,"225,317",0.90,0.90,1,,,,India
853331 - - For a power handling capacity not exceeding 20 W,"2,412,361",0.90,0.90,1,,,,India
853339 - - Other,"36,045",0.90,0.90,1,,,,India
"853340 - Other variable resistors, including rheostats and potentiometers","777,263",0.90,0.90,2,,,,India
853390 - Parts,"4,657",0.90,0.90,1,,,,India
853400 Printed circuits,"107,694,111",1.30,1.30,3,,,,India
853510 - Fuses,"665,697",4.60,4.60,1,,,,India
853521 - - For a voltage of less than 72.5 kV,"17,372",4.60,4.60,1,,,,India
853529 - - Other,"14,409",4.60,4.60,1,,,,India
853530 - Isolating switches and make-and-break switches,"33,561",4.60,4.60,2,,,,India
"853540 - Lightning arresters, voltage limiters and surge suppressors","190,785",4.60,4.60,1,,,,India
853590 - Other,"112,951",2.70,2.70,1,,,,India
853610 - Fuses,"258,835",2.30,2.30,3,,,,India
853620 - Automatic circuit breakers,"1,625,048",2.30,2.30,2,,,,India
853630 - Other apparatus for protecting electrical circuits,"2,045,967",2.30,2.30,3,,,,India
853641 - - For a voltage not exceeding 60 V,"921,548",2.30,2.30,2,,,,India
853649 - - Other,"681,801",2.30,2.30,1,,,,India
853650 - Other switches,"4,603,700",1.66,1.66,7,,,,India
853661 - - Lamp-holders,"47,672",2.30,2.30,2,,,,India
853669 - - Other,"5,304,621",1.30,1.30,3,,,,India
853690 - Other apparatus,"11,808,693",1.35,1.35,4,,,,India
"853710 - For a voltage not exceeding 1,000 V","19,085,667",2.10,2.10,3,,,,India
"853720 - For a voltage exceeding 1,000 V","99,171",2.10,2.10,2,,,,India
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus","1,167,029",2.20,2.20,1,,,,India
853890 - Other,"8,538,421",2.45,2.45,4,,,,India
853910 - Sealed beam lamp units,"87,128",1.35,1.35,2,,,,India
853921 - - Tungsten halogen,"12,018,267",2.70,2.70,3,,,,India
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","2,061,986",2.70,2.70,2,,,,India
853929 - - Other,"7,944,761",2.70,2.70,3,,,,India
"853931 - - Fluorescent, hot cathode","3,875,805",2.70,2.70,2,,,,India
853932 - - Mercury or sodium vapour lamps; metal halide lamps,"199,077",2.70,2.70,3,,,,India
853939 - - Other,"663,331",2.70,2.70,1,,,,India
853941 - - Arc-lamps,,2.70,2.70,1,,,,India
853949 - - Other,"355,278",2.70,2.70,2,,,,India
853990 - Parts,"2,553,950",2.70,2.70,2,,,,India
854011 - - Colour,"26,457,667",14.00,14.00,5,,,,India
854012 - - Black and white or other monochrome,"1,390,502",7.50,7.50,1,,,,India
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"35,213",2.70,2.70,2,,,,India
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","12,746,867",2.60,2.60,1,,,,India
"854050 - Data/graphic display tubes, black and white or other monochrome","43,217",2.60,2.60,1,,,,India
854060 - Other cathode-ray tubes,"1,513,141",2.60,2.60,1,,,,India
854071 - - Magnetrons,"10,218,410",2.70,2.70,1,,,,India
854072 - - Klystrons,,2.70,2.70,1,,,,India
854079 - - Other,,2.70,2.70,1,,,,India
854081 - - Receiver or amplifier valves and tubes,"208,392",2.70,2.70,1,,,,India
854089 - - Other,"6,133,521",2.70,2.70,1,,,,India
854091 - - Of cathode-ray tubes,"49,431,918",2.70,2.70,1,,,,India
854099 - - Other,"4,143,124",2.70,2.70,1,,,,India
"854110 - Diodes, other than photosensitive or light emitting diodes","3,893,038",0.00,0.00,1,,,,India
854121 - - With a dissipation rate of less than 1 W,"7,701,837",0.00,0.00,1,,,,India
854129 - - Other,"30,419,885",0.00,0.00,1,,,,India
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","367,513",0.00,0.00,1,,,,India
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","6,487,520",0.00,0.00,2,,,,India
854150 - Other semiconductor devices,"12,589,994",0.00,0.00,1,,,,India
854160 - Mounted piezo-electric crystals,"11,981,839",0.00,0.00,1,,,,India
854190 - Parts,"454,619",0.00,0.00,1,,,,India
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","357,985",0.00,0.00,1,,,,India
854213 - - Metal oxide semiconductors (MOS technology),"1,391,547,758",0.00,0.00,18,,,,India
854214 - - Circuits obtained by bipolar technology,"22,590,581",0.00,0.00,7,,,,India
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","24,701,518",0.00,0.00,7,,,,India
854230 - Other monolithic integrated circuits,"96,492,838",0.00,0.00,7,,,,India
854240 - Hybrid integrated circuits,"10,662,031",0.00,0.00,1,,,,India
854250 - Electronic microassemblies,"11,525,611",0.00,0.00,1,,,,India
854290 - Parts,"2,682,643",0.00,0.00,1,,,,India
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,India
854319 - - Other,"9,890",4.00,4.00,1,,,,India
854320 - Signal generators,"986,390",3.70,3.70,1,,,,India
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","108,145",1.67,1.67,3,,,,India
854340 - Electric fence energisers,,3.70,3.70,1,,,,India
854381 - - Proximity cards and tags,"8,718",1.30,1.30,1,,,,India
854389 - - Other,"27,472,322",2.28,2.28,12,,,,India
854390 - Parts,"2,739,822",2.00,2.00,5,,,,India
854411 - - Of copper,"4,245,961",3.70,3.70,2,,,,India
854419 - - Other,"265,667",3.70,3.70,2,,,,India
854420 - Co-axial cable and other co-axial electric conductors,"2,747,773",3.70,3.70,1,,,,India
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","1,448,576",1.85,1.85,2,,,,India
854441 - - Fitted with connectors,"3,762,619",2.20,2.20,2,,,,India
854449 - - Other,"6,726,990",2.45,2.45,2,,,,India
854451 - - Fitted with connectors,"6,687,385",2.20,2.20,2,,,,India
854459 - - Other,"1,379,418",3.70,3.70,3,,,,India
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","225,412",3.70,3.70,2,,,,India
854470 - Optical fibre cables,"3,656,041",1.60,1.60,1,,,,India
854511 - - Of a kind used for furnaces,"142,058",2.70,2.70,1,,,,India
854519 - - Other,"53,406",2.70,2.70,2,,,,India
854520 - Brushes,"17,820",2.70,2.70,1,,,,India
854590 - Other,"1,306,028",2.20,2.20,2,,,,India
854610 - Of glass,"1,759",3.70,3.70,1,,,,India
854620 - Of ceramics,"210,438",4.70,4.70,3,,,,India
854690 - Other,"371,286",3.70,3.70,2,,,,India
854710 - Insulating fittings of ceramics,"235,388",4.70,4.70,2,,,,India
854720 - Insulating fittings of plastics,"2,792,855",3.70,3.70,1,,,,India
854790 - Other,"122,543",3.70,3.70,1,,,,India
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","15,806",1.98,1.98,5,,,,India
854890 - Other,"49,722,215",1.75,1.75,2,,,,India
,1998,"3,830,575,591",3.46,3.46,745,,,,India
850110 - Motors of an output not exceeding 37.5 W,"9,928,775",3.78,3.78,4,,,,India
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"4,989,792",1.60,1.60,2,,,,India
850131 - - Of an output not exceeding 750 W,"184,081",1.60,1.60,2,,,,India
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,"37,707",2.13,2.13,3,,,,India
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,"48,799",1.60,1.60,2,,,,India
850134 - - Of an output exceeding 375 kW,"55,181",2.40,2.40,4,,,,India
"850140 - Other AC motors, single-phase","1,558,392",2.13,2.13,3,,,,India
850151 - - Of an output not exceeding 750 W,"41,946",1.60,1.60,2,,,,India
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"347,177",2.40,2.40,4,,,,India
850153 - - Of an output exceeding 75 kW,"1,405,855",2.56,2.56,5,,,,India
850161 - - Of an output not exceeding 75 kVA,"38,168",2.13,2.13,3,,,,India
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.60,1.60,2,,,,India
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,"777,519",1.60,1.60,2,,,,India
850164 - - Of an output exceeding 750 kVA,"4,417,714",3.20,3.20,1,,,,India
850211 - - Of an output not exceeding 75 kVA,"1,114",2.13,2.13,3,,,,India
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"40,965",1.60,1.60,2,,,,India
850213 - - Of an output exceeding 375 kVA,"4,221,984",2.13,2.13,3,,,,India
850220 - Generating sets with spark-ignition internal combustion piston engines,"1,344",2.13,2.13,3,,,,India
850231 - - Wind-powered,,3.20,3.20,1,,,,India
850239 - - Other,"31,096",2.13,2.13,3,,,,India
850240 - Electric rotary converters,"805,866",1.60,1.60,2,,,,India
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"2,606,680",3.00,3.00,3,,,,India
850410 - Ballasts for discharge lamps or tubes,"1,015,739",2.87,2.87,3,,,,India
850421 - - Having a power handling capacity not exceeding 650 kVA,"81,021",4.30,4.30,1,,,,India
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","1,000,240",4.30,4.30,2,,,,India
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,4.30,4.30,1,,,,India
850431 - - Having a power handling capacity not exceeding 1 kVA,"14,946,744",3.23,3.23,4,,,,India
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"2,015,967",2.87,2.87,3,,,,India
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"183,270",2.15,2.15,2,,,,India
850434 - - Having a power handling capacity exceeding 500 kVA,"826,960",4.30,4.30,1,,,,India
850440 - Static converters,"14,939,224",2.82,2.82,9,,,,India
850450 - Other inductors,"12,575,257",2.23,2.23,3,,,,India
850490 - Parts,"8,931,695",2.20,2.20,5,,,,India
850511 - - Of metal,"2,934,435",2.60,2.60,1,,,,India
850519 - - Other,"8,850,517",2.60,2.60,2,,,,India
"850520 - Electro-magnetic couplings, clutches and brakes","143,806",2.60,2.60,1,,,,India
850530 - Electro-magnetic lifting heads,"4,432",2.60,2.60,1,,,,India
"850590 - Other, including parts","388,990",2.30,2.30,3,,,,India
850610 - Manganese dioxide,"1,896,923",5.50,5.50,6,,,,India
850630 - Mercuric oxide,"7,217",5.50,5.50,3,,,,India
850640 - Silver oxide,"10,862",5.50,5.50,3,,,,India
