Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
390319 - - Other,,16.50,16.50,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,16.50,16.50,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,16.50,16.50,2,,,,India
390390 - Other,,16.50,16.50,2,,,,India
"390410 - Polyvinyl chloride, not mixed with any other substances",,16.50,16.50,3,,,,India
390421 - - Non-plasticised,,16.50,16.50,1,,,,India
390422 - - Plasticised,,16.50,16.50,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,16.50,16.50,1,,,,India
390440 - Other vinyl chloride copolymers,,16.50,16.50,2,,,,India
390450 - Vinylidene chloride polymers,,4.50,4.50,2,,,,India
390461 - - Polytetrafluoroethylene,,4.50,4.50,2,,,,India
390469 - - Other,,4.50,4.50,2,,,,India
390490 - Other,,16.50,16.50,1,,,,India
390512 - - In aqueous dispersion,,16.50,16.50,1,,,,India
390519 - - Other,,16.50,16.50,2,,,,India
390521 - - In aqueous dispersion,,16.50,16.50,1,,,,India
390529 - - Other,,16.50,16.50,1,,,,India
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,4.50,4.50,1,,,,India
390591 - - Copolymers,,8.17,8.17,6,,,,India
390599 - - Other,,4.50,4.50,1,,,,India
390610 - Polymethyl methacrylate,,16.50,16.50,1,,,,India
390690 - Other,,14.10,14.10,15,,,,India
390710 - Polyacetals,,9.30,9.30,7,2,,,India
390720 - Other polyethers,,12.50,12.50,6,,,,India
390730 - Epoxide resins,"41,180",16.50,16.50,5,,,,India
390740 - Polycarbonates,,16.50,16.50,1,,,,India
390750 - Alkyd resins,,16.50,16.50,2,,,,India
390760 - Polyethylene terephthalate,"506,816",16.50,16.50,1,,,,India
390791 - - Unsaturated,,16.50,16.50,1,,,,India
390799 - - Other,,11.70,11.70,5,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,9.30,9.30,10,,,,India
390890 - Other,,8.50,8.50,3,,,,India
390910 - Urea resins; thiourea resins,,16.50,16.50,1,,,,India
390920 - Melamine resins,,16.50,16.50,4,,,,India
390930 - Other amino-resins,,16.50,16.50,2,,,,India
390940 - Phenolic resins,,16.50,16.50,4,,,,India
390950 - Polyurethanes,,11.70,11.70,5,,,,India
391000 Silicones in primary forms,"12,810",12.00,12.00,8,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,16.50,16.50,2,,,,India
391190 - Other,,12.50,12.50,6,,,,India
391211 - - Non-plasticised,,7.50,7.50,2,,,,India
391212 - - Plasticised,,4.50,4.50,1,,,,India
391220 - Cellulose nitrates (including collodions),,16.50,16.50,3,,,,India
391231 - - Carboxymethylcellulose and its salts,,16.50,16.50,4,,,,India
391239 - - Other,,16.50,16.50,4,,,,India
391290 - Other,"3,433",12.50,12.50,6,,,,India
"391310 - Alginic acid, its salts and esters",,4.50,4.50,1,,,,India
391390 - Other,"35,529",6.00,6.00,8,,,,India
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,4.50,4.50,3,,,,India
391510 - Of polymers of ethylene,,16.50,16.50,1,,,,India
391520 - Of polymers of styrene,,16.50,16.50,1,,,,India
391530 - Of polymers of vinyl chloride,,16.50,16.50,1,,,,India
391590 - Of other plastics,,16.50,16.50,1,,,,India
391610 - Of polymers of ethylene,,18.50,18.50,1,,,,India
391620 - Of polymers of vinyl chloride,,18.50,18.50,1,,,,India
391690 - Of other plastics,,18.50,18.50,2,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,9.17,9.17,3,,,,India
391721 - - Of polymers of ethylene,,18.50,18.50,1,,,,India
391722 - - Of polymers of propylene,,18.50,18.50,1,,,,India
391723 - - Of polymers of vinyl chloride,,18.50,18.50,1,,,,India
391729 - - Of other plastics,,18.50,18.50,1,,,,India
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,18.50,18.50,1,,,,India
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","4,525",15.00,15.00,8,,,,India
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,18.50,18.50,1,,,,India
391739 - - Other,11,18.50,18.50,1,,,,India
391740 - Fittings,"2,904",16.00,16.00,1,,,,India
391810 - Of polymers of vinyl chloride,,18.50,18.50,1,,,,India
391890 - Of other plastics,,18.50,18.50,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,,18.50,18.50,1,,,,India
391990 - Other,"621,301",18.50,18.50,1,,,,India
392010 - Of polymers of ethylene,,11.50,11.50,2,,,,India
392020 - Of polymers of propylene,"919,652",13.83,13.83,3,,,,India
392030 - Of polymers of styrene,,18.50,18.50,1,,,,India
392041 - - Rigid,"79,924",18.50,18.50,1,,,,India
392042 - - Flexible,"7,368",18.50,18.50,2,,,,India
392051 - - Of polymethyl methacrylate,,18.50,18.50,1,,,,India
392059 - - Other,,18.50,18.50,1,,,,India
392061 - - Of polycarbonates,"49,844",18.50,18.50,1,,,,India
392062 - - Of polyethylene terephthalate,"276,242",15.00,15.00,4,,,,India
392063 - - Of unsaturated polyesters,"355,866",18.50,18.50,1,,,,India
392069 - - Of other polyesters,"4,894,327",18.50,18.50,1,,,,India
392071 - - Of regenerated cellulose,"9,280",18.50,18.50,1,,,,India
392072 - - Of vulcanised fibre,,11.50,11.50,2,,,,India
392073 - - Of cellulose acetate,,18.50,18.50,2,,,,India
392079 - - Of other cellulose derivatives,,18.50,18.50,1,,,,India
392091 - - Of polyvinyl butyral,,18.50,18.50,1,,,,India
392092 - - Of polyamides,,18.50,18.50,1,,,,India
392093 - - Of amino-resins,,18.50,18.50,1,,,,India
392094 - - Of phenolic resins,,18.50,18.50,1,,,,India
392099 - - Of other plastics,"1,062",12.90,12.90,5,,,,India
392111 - - Of polymers of styrene,,18.50,18.50,1,,,,India
392112 - - Of polymers of vinyl chloride,,18.50,18.50,1,,,,India
392113 - - Of polyurethanes,,18.50,18.50,1,,,,India
392114 - - Of regenerated cellulose,,18.50,18.50,1,,,,India
392119 - - Of other plastics,,18.50,18.50,1,,,,India
392190 - Other,"72,654",15.70,15.70,5,,,,India
"392210 - Baths, shower-baths and wash-basins",,20.50,20.50,1,,,,India
392220 - Lavatory seats and covers,,20.50,20.50,1,,,,India
392290 - Other,,20.50,20.50,1,,,,India
"392310 - Boxes, cases, crates and similar articles","9,430",20.50,20.50,1,,,,India
392321 - - Of polymers of ethylene,"7,799",20.50,20.50,2,,,,India
392329 - - Of other plastics,,20.50,20.50,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles",,20.50,20.50,1,,,,India
"392340 - Spools, cops, bobbins and similar supports",,20.50,20.50,1,,,,India
"392350 - Stoppers, lids, caps and other closures",,20.50,20.50,1,,,,India
392390 - Other,,20.50,20.50,1,,,,India
392410 - Tableware and kitchenware,"26,648",20.50,20.50,1,,,,India
392490 - Other,250,20.50,20.50,1,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,20.50,20.50,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors",,20.50,20.50,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,20.50,20.50,1,,,,India
392590 - Other,,20.50,20.50,1,,,,India
392610 - Office or school supplies,,20.50,20.50,1,,,,India
392620 - Articles of apparel and clothing accessories (including gloves),7,20.50,20.50,1,,,,India
"392630 - Fittings for furniture, coachwork of the like",352,20.50,20.50,1,,,,India
392640 - Statuettes and other ornamental articles,"2,020",20.50,20.50,1,,,,India
392690 - Other,"52,166",16.42,16.42,6,,,,India
,2000,"10,704,807",15.04,15.04,274,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,,17.00,17.00,3,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,,11.00,11.00,4,,,,India
390130 - Ethylene-vinyl acetate copolymers,,17.00,17.00,2,,,,India
390190 - Other,,14.00,14.00,4,,,,India
390210 - Polypropylene,,17.00,17.00,2,,,,India
390220 - Polyisobutylene,,17.00,17.00,1,,,,India
390230 - Propylene copolymers,,17.00,17.00,1,,,,India
390290 - Other,,17.00,17.00,1,,,,India
390311 - - Expansible,,17.00,17.00,2,,,,India
390319 - - Other,"2,258,803",17.00,17.00,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,17.00,17.00,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"295,362",17.00,17.00,2,,,,India
390390 - Other,,17.00,17.00,2,,,,India
"390410 - Polyvinyl chloride, not mixed with any other substances",,17.00,17.00,3,,,,India
390421 - - Non-plasticised,,17.00,17.00,1,,,,India
390422 - - Plasticised,,17.00,17.00,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,17.00,17.00,1,,,,India
390440 - Other vinyl chloride copolymers,,17.00,17.00,2,,,,India
390450 - Vinylidene chloride polymers,,5.00,5.00,2,,,,India
390461 - - Polytetrafluoroethylene,,5.00,5.00,2,,,,India
390469 - - Other,,5.00,5.00,2,,,,India
390490 - Other,,17.00,17.00,1,,,,India
390512 - - In aqueous dispersion,,17.00,17.00,1,,,,India
390519 - - Other,,17.00,17.00,2,,,,India
390521 - - In aqueous dispersion,,17.00,17.00,1,,,,India
390529 - - Other,,17.00,17.00,1,,,,India
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,5.00,5.00,1,,,,India
390591 - - Copolymers,,8.67,8.67,6,,,,India
390599 - - Other,,5.00,5.00,1,,,,India
390610 - Polymethyl methacrylate,,17.00,17.00,1,,,,India
390690 - Other,,15.29,15.29,14,,,,India
390710 - Polyacetals,,14.60,14.60,5,,,,India
390720 - Other polyethers,,13.00,13.00,6,,,,India
390730 - Epoxide resins,,17.00,17.00,5,,,,India
390740 - Polycarbonates,,17.00,17.00,1,,,,India
390750 - Alkyd resins,,17.00,17.00,2,,,,India
390760 - Polyethylene terephthalate,,19.00,19.00,1,,,,India
390791 - - Unsaturated,,17.00,17.00,1,,,,India
390799 - - Other,,12.20,12.20,5,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,9.80,9.80,10,,,,India
390890 - Other,,9.00,9.00,3,,,,India
390910 - Urea resins; thiourea resins,,17.00,17.00,1,,,,India
390920 - Melamine resins,,17.00,17.00,4,,,,India
390930 - Other amino-resins,,17.00,17.00,2,,,,India
390940 - Phenolic resins,,17.00,17.00,4,,,,India
390950 - Polyurethanes,,12.20,12.20,5,,,,India
391000 Silicones in primary forms,,13.57,13.57,7,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,17.00,17.00,2,,,,India
391190 - Other,,13.00,13.00,6,,,,India
391211 - - Non-plasticised,,8.00,8.00,2,,,,India
391212 - - Plasticised,,5.00,5.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,17.00,17.00,3,,,,India
391231 - - Carboxymethylcellulose and its salts,,17.00,17.00,4,,,,India
391239 - - Other,,17.00,17.00,4,,,,India
391290 - Other,"9,600",13.00,13.00,6,,,,India
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,India
391390 - Other,,6.50,6.50,8,,,,India
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,5.00,5.00,3,,,,India
391510 - Of polymers of ethylene,,17.00,17.00,1,,,,India
391520 - Of polymers of styrene,,17.00,17.00,1,,,,India
391530 - Of polymers of vinyl chloride,,17.00,17.00,1,,,,India
391590 - Of other plastics,"35,009",17.00,17.00,1,,,,India
391610 - Of polymers of ethylene,,19.00,19.00,1,,,,India
391620 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,India
391690 - Of other plastics,,19.00,19.00,2,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,9.67,9.67,3,,,,India
391721 - - Of polymers of ethylene,,19.00,19.00,1,,,,India
391722 - - Of polymers of propylene,,19.00,19.00,1,,,,India
391723 - - Of polymers of vinyl chloride,,19.00,19.00,1,,,,India
391729 - - Of other plastics,,19.00,19.00,1,,,,India
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,317",19.00,19.00,1,,,,India
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,15.50,15.50,8,,,,India
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,19.00,19.00,1,,,,India
391739 - - Other,93,19.00,19.00,1,,,,India
391740 - Fittings,,19.00,19.00,2,,,,India
391810 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,India
391890 - Of other plastics,,19.00,19.00,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,,19.00,19.00,1,,,,India
391990 - Other,"238,881",19.00,19.00,1,,,,India
392010 - Of polymers of ethylene,,12.00,12.00,2,,,,India
392020 - Of polymers of propylene,"1,655,447",14.33,14.33,3,,,,India
392030 - Of polymers of styrene,,19.00,19.00,1,,,,India
392041 - - Rigid,"143,746",19.00,19.00,1,,,,India
392042 - - Flexible,"2,283",19.00,19.00,2,,,,India
392051 - - Of polymethyl methacrylate,,19.00,19.00,1,,,,India
392059 - - Other,,19.00,19.00,1,,,,India
392061 - - Of polycarbonates,"299,699",19.00,19.00,1,,,,India
392062 - - Of polyethylene terephthalate,"1,081,706",15.50,15.50,4,,,,India
392063 - - Of unsaturated polyesters,"836,259",19.00,19.00,1,,,,India
392069 - - Of other polyesters,"3,759,233",19.00,19.00,1,,,,India
392071 - - Of regenerated cellulose,,19.00,19.00,1,,,,India
392072 - - Of vulcanised fibre,,12.00,12.00,2,,,,India
392073 - - Of cellulose acetate,,19.00,19.00,2,,,,India
392079 - - Of other cellulose derivatives,,19.00,19.00,1,,,,India
392091 - - Of polyvinyl butyral,,19.00,19.00,1,,,,India
392092 - - Of polyamides,,19.00,19.00,1,,,,India
392093 - - Of amino-resins,,19.00,19.00,1,,,,India
392094 - - Of phenolic resins,,19.00,19.00,1,,,,India
392099 - - Of other plastics,"12,500",13.40,13.40,5,,,,India
392111 - - Of polymers of styrene,,19.00,19.00,1,,,,India
392112 - - Of polymers of vinyl chloride,,19.00,19.00,1,,,,India
392113 - - Of polyurethanes,,19.00,19.00,1,,,,India
392114 - - Of regenerated cellulose,,19.00,19.00,1,,,,India
392119 - - Of other plastics,,19.00,19.00,1,,,,India
392190 - Other,,16.20,16.20,5,,,,India
"392210 - Baths, shower-baths and wash-basins",,21.00,21.00,1,,,,India
392220 - Lavatory seats and covers,,21.00,21.00,1,,,,India
392290 - Other,,21.00,21.00,1,,,,India
"392310 - Boxes, cases, crates and similar articles",,21.00,21.00,1,,,,India
392321 - - Of polymers of ethylene,"15,621",21.00,21.00,2,,,,India
392329 - - Of other plastics,191,21.00,21.00,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles",,23.00,23.00,1,,,,India
"392340 - Spools, cops, bobbins and similar supports",,21.00,21.00,1,,,,India
"392350 - Stoppers, lids, caps and other closures",,21.00,21.00,1,,,,India
392390 - Other,,21.00,21.00,1,,,,India
392410 - Tableware and kitchenware,"22,918",21.00,21.00,1,,,,India
392490 - Other,"3,945",21.00,21.00,1,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,21.00,21.00,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors",,21.00,21.00,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,21.00,21.00,1,,,,India
392590 - Other,,21.00,21.00,1,,,,India
392610 - Office or school supplies,,21.00,21.00,1,,,,India
392620 - Articles of apparel and clothing accessories (including gloves),,21.00,21.00,1,,,,India
"392630 - Fittings for furniture, coachwork of the like","12,297",21.00,21.00,1,,,,India
392640 - Statuettes and other ornamental articles,"2,835",21.00,21.00,1,,,,India
392690 - Other,"17,062",17.67,17.67,6,,,,India
,1999,"4,894,286",15.01,15.01,274,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,,17.00,17.00,3,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,,11.00,11.00,4,,,,India
390130 - Ethylene-vinyl acetate copolymers,,17.00,17.00,2,,,,India
390190 - Other,,14.00,14.00,4,,,,India
390210 - Polypropylene,,17.00,17.00,2,,,,India
390220 - Polyisobutylene,,17.00,17.00,1,,,,India
390230 - Propylene copolymers,,17.00,17.00,1,,,,India
390290 - Other,,17.00,17.00,1,,,,India
390311 - - Expansible,,17.00,17.00,2,,,,India
390319 - - Other,,17.00,17.00,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,17.00,17.00,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,17.00,17.00,2,,,,India
390390 - Other,,17.00,17.00,2,,,,India
"390410 - Polyvinyl chloride, not mixed with any other substances",,17.00,17.00,3,,,,India
390421 - - Non-plasticised,,17.00,17.00,1,,,,India
390422 - - Plasticised,,17.00,17.00,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,17.00,17.00,1,,,,India
390440 - Other vinyl chloride copolymers,,17.00,17.00,2,,,,India
390450 - Vinylidene chloride polymers,,5.00,5.00,2,,,,India
390461 - - Polytetrafluoroethylene,"21,561",5.00,5.00,2,,,,India
390469 - - Other,,5.00,5.00,2,,,,India
390490 - Other,,17.00,17.00,1,,,,India
390512 - - In aqueous dispersion,,17.00,17.00,1,,,,India
390519 - - Other,,17.00,17.00,2,,,,India
390521 - - In aqueous dispersion,,17.00,17.00,1,,,,India
390529 - - Other,,17.00,17.00,1,,,,India
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,5.00,5.00,1,,,,India
390591 - - Copolymers,,8.67,8.67,6,,,,India
390599 - - Other,,5.00,5.00,1,,,,India
390610 - Polymethyl methacrylate,,17.00,17.00,1,,,,India
390690 - Other,,15.29,15.29,14,,,,India
390710 - Polyacetals,,14.60,14.60,5,,,,India
390720 - Other polyethers,,13.00,13.00,6,,,,India
390730 - Epoxide resins,,14.60,14.60,5,,,,India
390740 - Polycarbonates,"15,128",17.00,17.00,1,,,,India
390750 - Alkyd resins,,17.00,17.00,2,,,,India
390760 - Polyethylene terephthalate,,20.00,20.00,1,,,,India
390791 - - Unsaturated,,17.00,17.00,1,,,,India
390799 - - Other,,12.20,12.20,5,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,9.80,9.80,10,,,,India
390890 - Other,,9.00,9.00,3,,,,India
390910 - Urea resins; thiourea resins,,17.00,17.00,1,,,,India
390920 - Melamine resins,,17.00,17.00,4,,,,India
390930 - Other amino-resins,,17.00,17.00,2,,,,India
390940 - Phenolic resins,,17.00,17.00,4,,,,India
390950 - Polyurethanes,,12.20,12.20,5,,,,India
391000 Silicones in primary forms,"1,011",13.57,13.57,7,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,17.00,17.00,2,,,,India
391190 - Other,,13.00,13.00,6,,,,India
391211 - - Non-plasticised,,8.00,8.00,2,,,,India
391212 - - Plasticised,,5.00,5.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,17.00,17.00,3,,,,India
391231 - - Carboxymethylcellulose and its salts,"7,082",17.00,17.00,4,,,,India
391239 - - Other,,17.00,17.00,4,,,,India
391290 - Other,"6,143",13.00,13.00,6,,,,India
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,India
391390 - Other,,6.50,6.50,8,,,,India
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,5.00,5.00,3,,,,India
391510 - Of polymers of ethylene,,17.00,17.00,1,,,,India
391520 - Of polymers of styrene,,17.00,17.00,1,,,,India
391530 - Of polymers of vinyl chloride,,17.00,17.00,1,,,,India
391590 - Of other plastics,"16,030",17.00,17.00,1,,,,India
391610 - Of polymers of ethylene,,19.00,19.00,1,,,,India
391620 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,India
391690 - Of other plastics,,19.00,19.00,2,,,,India
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,9.67,9.67,3,,,,India
391721 - - Of polymers of ethylene,,19.00,19.00,1,,,,India
391722 - - Of polymers of propylene,,19.00,19.00,1,,,,India
391723 - - Of polymers of vinyl chloride,,19.00,19.00,1,,,,India
391729 - - Of other plastics,,19.00,19.00,1,,,,India
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,19.00,19.00,1,,,,India
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",8,15.50,15.50,8,,,,India
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,19.00,19.00,1,,,,India
391739 - - Other,784,19.00,19.00,1,,,,India
391740 - Fittings,,19.00,19.00,2,,,,India
391810 - Of polymers of vinyl chloride,,19.00,19.00,1,,,,India
391890 - Of other plastics,,19.00,19.00,1,,,,India
391910 - In rolls of a width not exceeding 20 cm,,19.00,19.00,1,,,,India
391990 - Other,"93,923",19.00,19.00,1,,,,India
392010 - Of polymers of ethylene,,12.00,12.00,2,,,,India
392020 - Of polymers of propylene,"935,597",14.33,14.33,3,,,,India
392030 - Of polymers of styrene,,19.00,19.00,1,,,,India
392041 - - Rigid,"139,745",19.00,19.00,1,,,,India
392042 - - Flexible,"1,785",19.00,19.00,2,,,,India
392051 - - Of polymethyl methacrylate,,19.00,19.00,1,,,,India
392059 - - Other,,19.00,19.00,1,,,,India
392061 - - Of polycarbonates,"294,747",19.00,19.00,1,,,,India
392062 - - Of polyethylene terephthalate,"425,768",15.50,15.50,4,,,,India
392063 - - Of unsaturated polyesters,"503,916",19.00,19.00,1,,,,India
392069 - - Of other polyesters,"2,216,102",19.00,19.00,1,,,,India
392071 - - Of regenerated cellulose,"32,212",19.00,19.00,1,,,,India
392072 - - Of vulcanised fibre,,12.00,12.00,2,,,,India
392073 - - Of cellulose acetate,,19.00,19.00,2,,,,India
392079 - - Of other cellulose derivatives,,19.00,19.00,1,,,,India
392091 - - Of polyvinyl butyral,,19.00,19.00,1,,,,India
392092 - - Of polyamides,,19.00,19.00,1,,,,India
392093 - - Of amino-resins,,19.00,19.00,1,,,,India
392094 - - Of phenolic resins,,19.00,19.00,1,,,,India
392099 - - Of other plastics,,13.40,13.40,5,,,,India
392111 - - Of polymers of styrene,,19.00,19.00,1,,,,India
392112 - - Of polymers of vinyl chloride,,19.00,19.00,1,,,,India
392113 - - Of polyurethanes,,19.00,19.00,1,,,,India
392114 - - Of regenerated cellulose,,19.00,19.00,1,,,,India
392119 - - Of other plastics,,19.00,19.00,1,,,,India
392190 - Other,,16.20,16.20,5,,,,India
"392210 - Baths, shower-baths and wash-basins",,21.00,21.00,1,,,,India
392220 - Lavatory seats and covers,,21.00,21.00,1,,,,India
392290 - Other,,21.00,21.00,1,,,,India
"392310 - Boxes, cases, crates and similar articles",,21.00,21.00,1,,,,India
392321 - - Of polymers of ethylene,,21.00,21.00,2,,,,India
392329 - - Of other plastics,"41,552",21.00,21.00,2,,,,India
"392330 - Carboys, bottles, flasks and similar articles",,25.00,25.00,1,,,,India
"392340 - Spools, cops, bobbins and similar supports","3,988",21.00,21.00,1,,,,India
"392350 - Stoppers, lids, caps and other closures",,21.00,21.00,1,,,,India
392390 - Other,,21.00,21.00,1,,,,India
392410 - Tableware and kitchenware,"123,707",21.00,21.00,1,,,,India
392490 - Other,510,21.00,21.00,1,,,,India
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,21.00,21.00,1,,,,India
"392520 - Doors, windows and their frames and thresholds for doors",,21.00,21.00,1,,,,India
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,21.00,21.00,1,,,,India
392590 - Other,,21.00,21.00,1,,,,India
392610 - Office or school supplies,227,21.00,21.00,1,,,,India
392620 - Articles of apparel and clothing accessories (including gloves),"1,150",21.00,21.00,1,,,,India
"392630 - Fittings for furniture, coachwork of the like","5,695",21.00,21.00,1,,,,India
392640 - Statuettes and other ornamental articles,"4,287",21.00,21.00,1,,,,India
392690 - Other,"1,628",17.50,17.50,6,,,,India
,1998,"7,739,250",15.07,15.07,272,,,,India
390110 - Polyethylene having a specific gravity of less than 0.94,,17.00,17.00,3,,,,India
390120 - Polyethylene having a specific gravity of 0.94 or more,,11.00,11.00,4,,,,India
390130 - Ethylene-vinyl acetate copolymers,,17.00,17.00,2,,,,India
390190 - Other,,14.00,14.00,4,,,,India
390210 - Polypropylene,,17.00,17.00,2,,,,India
390220 - Polyisobutylene,,17.00,17.00,1,,,,India
390230 - Propylene copolymers,,17.00,17.00,1,,,,India
390290 - Other,,17.00,17.00,1,,,,India
390311 - - Expansible,,17.00,17.00,2,,,,India
390319 - - Other,,17.00,17.00,1,,,,India
390320 - Styrene-acrylonitrile (SAN) copolymers,,17.00,17.00,1,,,,India
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,17.00,17.00,2,,,,India
390390 - Other,,17.00,17.00,2,,,,India
"390410 - Polyvinyl chloride, not mixed with any other substances",,17.00,17.00,3,,,,India
390421 - - Non-plasticised,,17.00,17.00,1,,,,India
390422 - - Plasticised,,17.00,17.00,1,,,,India
390430 - Vinyl chloride-vinyl acetate copolymers,,17.00,17.00,1,,,,India
390440 - Other vinyl chloride copolymers,,17.00,17.00,2,,,,India
390450 - Vinylidene chloride polymers,,5.00,5.00,2,,,,India
390461 - - Polytetrafluoroethylene,,5.00,5.00,2,,,,India
390469 - - Other,,5.00,5.00,2,,,,India
390490 - Other,,17.00,17.00,1,,,,India
390512 - - In aqueous dispersion,,17.00,17.00,1,,,,India
390519 - - Other,,17.00,17.00,2,,,,India
390521 - - In aqueous dispersion,,17.00,17.00,1,,,,India
390529 - - Other,,17.00,17.00,1,,,,India
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,5.00,5.00,1,,,,India
390591 - - Copolymers,,8.67,8.67,6,,,,India
390599 - - Other,,5.00,5.00,1,,,,India
390610 - Polymethyl methacrylate,,17.00,17.00,1,,,,India
390690 - Other,,15.29,15.29,14,,,,India
390710 - Polyacetals,,14.60,14.60,5,,,,India
390720 - Other polyethers,,13.00,13.00,6,,,,India
390730 - Epoxide resins,,14.60,14.60,5,,,,India
390740 - Polycarbonates,,17.00,17.00,1,,,,India
390750 - Alkyd resins,,17.00,17.00,2,,,,India
390760 - Polyethylene terephthalate,"4,417",23.00,23.00,1,,,,India
390791 - - Unsaturated,,17.00,17.00,1,,,,India
390799 - - Other,,12.20,12.20,5,,,,India
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,9.80,9.80,10,,,,India
390890 - Other,,5.00,5.00,2,,,,India
390910 - Urea resins; thiourea resins,,17.00,17.00,1,,,,India
390920 - Melamine resins,,17.00,17.00,4,,,,India
390930 - Other amino-resins,,17.00,17.00,2,,,,India
390940 - Phenolic resins,,17.00,17.00,4,,,,India
390950 - Polyurethanes,,12.20,12.20,5,,,,India
391000 Silicones in primary forms,"5,719",13.57,13.57,7,,,,India
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,17.00,17.00,2,,,,India
391190 - Other,,13.00,13.00,6,,,,India
391211 - - Non-plasticised,,8.00,8.00,2,,,,India
391212 - - Plasticised,,5.00,5.00,1,,,,India
391220 - Cellulose nitrates (including collodions),,17.00,17.00,3,,,,India
391231 - - Carboxymethylcellulose and its salts,,17.00,17.00,4,,,,India
391239 - - Other,,17.00,17.00,4,,,,India
391290 - Other,,13.00,13.00,6,,,,India
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,India
391390 - Other,,6.50,6.50,8,,,,India
