Importer,Year,Value,Ad val. duties,Number of lines,Russian Federation
,(US$),Simple average,MFN duties,Pref. duties,Russian Federation
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Russian Federation
391510 - Of polymers of ethylene,"360,990",6.50,6.50,1,,,,Russian Federation
391520 - Of polymers of styrene,"334,868",6.50,6.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"842,241",6.50,6.50,1,,,,Russian Federation
391590 - Of other plastics,"251,583",6.50,6.50,3,,,,Russian Federation
391610 - Of polymers of ethylene,"24,409",6.50,6.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"80,503",6.50,6.50,2,,,,Russian Federation
391690 - Of other plastics,"1,990,158",6.50,6.50,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"1,119,342",5.90,5.90,2,,,,Russian Federation
391721 -- Of polymers of ethylene,"182,715",6.50,6.50,2,,,,Russian Federation
391722 -- Of polymers of propylene,"19,502",6.50,6.50,2,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,"9,868",6.50,6.50,2,,,,Russian Federation
391729 -- Of other plastics,"130,814",6.50,6.50,4,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","9,964",6.50,6.50,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","9,164,684",6.50,6.50,7,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","57,342",6.50,6.50,1,,,,Russian Federation
391739 -- Other,"123,002",6.50,6.50,4,,,,Russian Federation
391740 - Fittings,"1,017,610",6.50,6.50,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"300,756",6.50,6.50,2,,,,Russian Federation
391890 - Of other plastics,"105,679",6.50,6.50,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"435,038",6.41,6.41,9,,,,Russian Federation
391990 - Other,"169,709",6.50,6.50,6,,,,Russian Federation
392010 - Of polymers of ethylene,"609,886",4.88,4.88,8,,,,Russian Federation
392020 - Of polymers of propylene,"4,455,961",6.50,6.50,5,,,,Russian Federation
392030 - Of polymers of styrene,"103,391",6.50,6.50,1,,,,Russian Federation
392043 -- Containing by weight not less than 6 % of plasticisers,"72,911",6.50,6.50,2,,,,Russian Federation
392049 -- Other,"13,650",6.50,6.50,2,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),"7,482,574",6.50,6.50,1,,,,Russian Federation
392059 -- Other,,3.25,3.25,2,,,,Russian Federation
392061 -- Of polycarbonates,"1,699",6.50,6.50,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"149,768",3.25,3.25,4,,,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Russian Federation
392069 -- Of other polyesters,151,6.50,6.50,1,,,,Russian Federation
392071 -- Of regenerated cellulose,"1,235,492",6.50,6.50,2,,,,Russian Federation
392073 -- Of cellulose acetate,"3,289",6.43,6.43,3,,,,Russian Federation
392079 -- Of other cellulose derivatives,,6.10,6.10,2,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"3,240,095",6.10,6.10,1,,,,Russian Federation
392092 -- Of polyamides,"16,610",6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,"45,364",6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"349,436",2.79,2.79,7,,,,Russian Federation
392111 -- Of polymers of styrene,"87,479",6.50,6.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,"9,772",6.50,6.50,1,,,,Russian Federation
392113 -- Of polyurethanes,"2,093,987",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,,6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"3,689,838",6.50,6.50,1,,,,Russian Federation
392190 - Other,"2,406,749",6.50,6.50,9,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","14,514",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"90,042",6.50,6.50,1,,,,Russian Federation
392290 - Other,"215,566",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","1,485,170",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"279,719",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"372,872",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","26,769,003",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","197,050",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","3,637,718",6.50,6.50,2,,,,Russian Federation
392390 - Other,"390,140",6.50,6.50,2,,,,Russian Federation
392410 - Tableware and kitchenware,"765,890",6.50,6.50,1,,,,Russian Federation
392490 - Other,"131,979",6.50,6.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","3,413",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","77,091",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","110,435",6.50,6.50,1,,,,Russian Federation
392590 - Other,"3,789,405",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"73,911",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","36,469",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","116,616",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"41,238",6.50,6.50,1,,,,Russian Federation
392690 - Other,"2,797,191",6.50,6.50,3,,,,Russian Federation
,2006,"151,762,511",5.62,5.62,248,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"12,850,338",6.50,6.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"2,967,736",3.25,3.25,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"1,369",6.50,6.50,1,,,,Russian Federation
390190 - Other,"145,712",2.17,2.17,3,,,,Russian Federation
390210 - Polypropylene,"490,111",6.50,6.50,1,,,,Russian Federation
390220 - Polyisobutylene,"510,552",6.50,6.50,1,,,,Russian Federation
390230 - Propylene copolymers,"46,181",6.50,6.50,1,,,,Russian Federation
390290 - Other,"640,670",2.17,2.17,3,,,,Russian Federation
390311 -- Expansible,"1,645",6.50,6.50,1,,,,Russian Federation
390319 -- Other,"28,188,910",6.50,6.50,1,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"79,944",6.50,6.50,1,,,,Russian Federation
390390 - Other,"136,860",2.17,2.17,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","1,418,288",6.50,6.50,1,,,,Russian Federation
390421 -- Non-plasticised,"437,602",6.50,6.50,1,,,,Russian Federation
390422 -- Plasticised,"127,519",6.50,6.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,"10,195",6.50,6.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"12,199,347",6.50,6.50,1,,,,Russian Federation
390469 -- Other,"87,854",3.25,3.25,2,,,,Russian Federation
390490 - Other,,6.50,6.50,1,,,,Russian Federation
390512 -- In aqueous dispersion,"1,620",6.50,6.50,1,,,,Russian Federation
390519 -- Other,"2,988",6.50,6.50,1,,,,Russian Federation
390521 -- In aqueous dispersion,,6.50,6.50,1,,,,Russian Federation
390529 -- Other,,6.50,6.50,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Russian Federation
390591 -- Copolymers,,6.50,6.50,1,,,,Russian Federation
390599 -- Other,,3.25,3.25,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),"1,408,570",6.50,6.50,1,,,,Russian Federation
390690 - Other,"1,513,211",1.64,1.64,7,,,,Russian Federation
390710 - Polyacetals,,6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"7,616,670",5.20,5.20,5,,,,Russian Federation
390730 - Epoxide resins,"190,211",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,"1,205",6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,,6.50,6.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),"201,913",6.50,6.50,2,,,,Russian Federation
390791 -- Unsaturated,"57,130",6.50,6.50,2,,,,Russian Federation
390799 -- Other,"3,943",3.25,3.25,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","32,106,771",6.50,6.50,1,,,,Russian Federation
390890 - Other,"5,387",6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,"3,997,064",6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,"6,655",6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"284,607",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"29,557",3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms.,"84,037",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,658,331",6.50,6.50,1,,,,Russian Federation
391190 - Other,"35,697",2.75,2.75,6,,,,Russian Federation
391211 -- Non-plasticised,"51,442",6.50,6.50,1,,,,Russian Federation
391212 -- Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Russian Federation
391239 -- Other,"38,107",4.33,4.33,3,,,,Russian Federation
391290 - Other,,6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,,6.50,6.50,1,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","132,616",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"97,070",6.50,6.50,1,,,,Russian Federation
391520 - Of polymers of styrene,"200,770",6.50,6.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"18,784",6.50,6.50,1,,,,Russian Federation
391590 - Of other plastics,"284,406",6.50,6.50,3,,,,Russian Federation
391610 - Of polymers of ethylene,,6.50,6.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"102,043",6.50,6.50,2,,,,Russian Federation
391690 - Of other plastics,"555,955",6.50,6.50,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"464,974",5.90,5.90,2,,,,Russian Federation
391721 -- Of polymers of ethylene,"81,438",6.50,6.50,2,,,,Russian Federation
391722 -- Of polymers of propylene,"58,511",6.50,6.50,2,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,402,6.50,6.50,2,,,,Russian Federation
391729 -- Of other plastics,"2,206,918",6.50,6.50,4,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","23,342",6.50,6.50,1,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","7,776,697",6.50,6.50,7,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","32,972",6.50,6.50,1,,,,Russian Federation
391739 -- Other,"16,549",6.50,6.50,4,,,,Russian Federation
391740 - Fittings,"40,104",6.50,6.50,1,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"320,165",6.50,6.50,2,,,,Russian Federation
391890 - Of other plastics,"65,103",6.50,6.50,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"116,620",6.41,6.41,9,,,,Russian Federation
391990 - Other,"203,206",6.50,6.50,6,,,,Russian Federation
392010 - Of polymers of ethylene,"538,552",4.88,4.88,8,,,,Russian Federation
392020 - Of polymers of propylene,"986,525",6.50,6.50,5,,,,Russian Federation
392030 - Of polymers of styrene,"146,340",6.50,6.50,1,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,"32,030",6.50,6.50,2,,,,Russian Federation
392049 -- Other,"133,320",6.50,6.50,2,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),"4,510,906",6.50,6.50,1,,,,Russian Federation
392059 -- Other,289,3.25,3.25,2,,,,Russian Federation
392061 -- Of polycarbonates,"14,716",6.50,6.50,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"69,636",3.25,3.25,4,,,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Russian Federation
392069 -- Of other polyesters,"32,005",6.50,6.50,1,,,,Russian Federation
392071 -- Of regenerated cellulose,"1,197,742",6.50,6.50,2,,,,Russian Federation
392072 -- Of vulcanised fibre,"2,662",5.70,5.70,1,,,,Russian Federation
392073 -- Of cellulose acetate,"48,567",6.43,6.43,3,,,,Russian Federation
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"4,266,554",6.50,6.50,1,,,,Russian Federation
392092 -- Of polyamides,"5,525",6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,"63,835",6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"82,970",2.79,2.79,7,,,,Russian Federation
392111 -- Of polymers of styrene,"79,580",6.50,6.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,"4,947",6.50,6.50,1,,,,Russian Federation
392113 -- Of polyurethanes,"825,118",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,"39,752",6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"2,932,366",6.50,6.50,1,,,,Russian Federation
392190 - Other,"2,024,165",6.50,6.50,9,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","42,289",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"65,191",6.50,6.50,1,,,,Russian Federation
392290 - Other,"179,814",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","1,243,207",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"64,889",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"188,679",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","1,368,014",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","320,304",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","711,549",6.50,6.50,2,,,,Russian Federation
392390 - Other,"360,420",6.50,6.50,2,,,,Russian Federation
392410 - Tableware and kitchenware,"446,052",6.50,6.50,1,,,,Russian Federation
392490 - Other,"110,091",6.50,6.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","1,833",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","27,008",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","50,111",6.50,6.50,1,,,,Russian Federation
392590 - Other,"2,515,896",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"87,340",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","35,383",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","88,168",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"14,075",6.50,6.50,1,,,,Russian Federation
392690 - Other,"2,369,505",6.50,6.50,3,,,,Russian Federation
,2005,"132,438,697",5.42,5.42,257,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"15,440,909",6.50,6.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"7,968,982",3.25,3.25,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"168,849",6.50,6.50,1,,,,Russian Federation
390190 - Other,"27,233",2.17,2.17,3,,,,Russian Federation
390210 - Polypropylene,"117,667",6.50,6.50,1,,,,Russian Federation
390220 - Polyisobutylene,"817,486",6.50,6.50,1,,,,Russian Federation
390230 - Propylene copolymers,"212,318",6.50,6.50,1,,,,Russian Federation
390290 - Other,"2,137,699",2.17,2.17,3,,,,Russian Federation
390311 -- Expansible,"69,160",6.50,6.50,1,,,,Russian Federation
390319 -- Other,"14,689,796",6.50,6.50,1,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,,6.50,6.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"165,814",6.50,6.50,1,,,,Russian Federation
390390 - Other,"8,149",2.17,2.17,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","682,040",6.50,6.50,1,,,,Russian Federation
390421 -- Non-plasticised,"333,008",6.50,6.50,1,,,,Russian Federation
390422 -- Plasticised,"42,610",6.50,6.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Russian Federation
390461 -- Polytetrafluoroethylene,"25,781,942",6.50,6.50,1,,,,Russian Federation
390469 -- Other,"102,974",3.25,3.25,2,,,,Russian Federation
390490 - Other,,6.50,6.50,1,,,,Russian Federation
390512 -- In aqueous dispersion,970,6.50,6.50,1,,,,Russian Federation
390519 -- Other,,6.50,6.50,1,,,,Russian Federation
390521 -- In aqueous dispersion,"65,527",6.50,6.50,1,,,,Russian Federation
390529 -- Other,,6.50,6.50,1,,,,Russian Federation
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,6.50,1,,,,Russian Federation
390591 -- Copolymers,,6.50,6.50,1,,,,Russian Federation
390599 -- Other,"22,717",3.25,3.25,2,,,,Russian Federation
390610 - Poly(methyl methacrylate),"7,589",6.50,6.50,1,,,,Russian Federation
390690 - Other,"1,252,535",1.64,1.64,7,,,,Russian Federation
390710 - Polyacetals,"4,155",6.50,6.50,1,,,,Russian Federation
390720 - Other polyethers,"3,413,051",5.20,5.20,5,,,,Russian Federation
390730 - Epoxide resins,"112,292",6.50,6.50,1,,,,Russian Federation
390740 - Polycarbonates,"30,966",6.50,6.50,1,,,,Russian Federation
390750 - Alkyd resins,"2,575",6.50,6.50,1,,,,Russian Federation
390760 - Poly(ethylene terephthalate),"206,533",6.50,6.50,2,,,,Russian Federation
390791 -- Unsaturated,"63,611",6.50,6.50,2,,,,Russian Federation
390799 -- Other,,3.25,3.25,4,,,,Russian Federation
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","25,505,714",6.50,6.50,1,,,,Russian Federation
390890 - Other,398,6.50,6.50,1,,,,Russian Federation
390910 - Urea resins; thiourea resins,"1,729,336",6.50,6.50,1,,,,Russian Federation
390920 - Melamine resins,"6,892",6.50,6.50,1,,,,Russian Federation
390930 - Other amino-resins,,6.50,6.50,1,,,,Russian Federation
390940 - Phenolic resins,"320,953",6.50,6.50,1,,,,Russian Federation
390950 - Polyurethanes,"34,337",3.25,3.25,2,,,,Russian Federation
391000 Silicones in primary forms.,"181,937",6.50,6.50,1,,,,Russian Federation
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,554,747",6.50,6.50,1,,,,Russian Federation
391190 - Other,"118,189",2.75,2.75,6,,,,Russian Federation
391211 -- Non-plasticised,,6.50,6.50,1,,,,Russian Federation
391212 -- Plasticised,,6.50,6.50,1,,,,Russian Federation
391220 - Cellulose nitrates (including collodions),,6.33,6.33,3,,,,Russian Federation
391231 -- Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Russian Federation
391239 -- Other,149,4.33,4.33,3,,,,Russian Federation
391290 - Other,,6.45,6.45,2,,,,Russian Federation
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Russian Federation
391390 - Other,,6.50,6.50,1,,,,Russian Federation
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","124,186",6.50,6.50,1,,,,Russian Federation
391510 - Of polymers of ethylene,"69,296",6.50,6.50,1,,,,Russian Federation
391520 - Of polymers of styrene,"127,433",6.50,6.50,1,,,,Russian Federation
391530 - Of polymers of vinyl chloride,"69,383",6.50,6.50,1,,,,Russian Federation
391590 - Of other plastics,"43,568",6.50,6.50,3,,,,Russian Federation
391610 - Of polymers of ethylene,"3,309",6.50,6.50,1,,,,Russian Federation
391620 - Of polymers of vinyl chloride,"126,936",6.50,6.50,2,,,,Russian Federation
391690 - Of other plastics,"216,896",6.50,6.50,7,,,,Russian Federation
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"137,137",5.90,5.90,2,,,,Russian Federation
391721 -- Of polymers of ethylene,"406,933",4.33,4.33,3,,,,Russian Federation
391722 -- Of polymers of propylene,"10,575",4.33,4.33,3,,,,Russian Federation
391723 -- Of polymers of vinyl chloride,"8,112",4.33,4.33,3,,,,Russian Federation
391729 -- Of other plastics,"215,851",5.20,5.20,5,,,,Russian Federation
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","24,919",3.25,3.25,2,,,,Russian Federation
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","4,494,112",6.50,6.50,7,,,,Russian Federation
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","23,426",3.25,3.25,2,,,,Russian Federation
391739 -- Other,"14,544",5.20,5.20,5,,,,Russian Federation
391740 - Fittings,"25,641",3.25,3.25,2,,,,Russian Federation
391810 - Of polymers of vinyl chloride,"2,407,682",6.50,6.50,2,,,,Russian Federation
391890 - Of other plastics,"10,948",6.50,6.50,1,,,,Russian Federation
391910 - In rolls of a width not exceeding 20 cm,"96,990",6.41,6.41,9,,,,Russian Federation
391990 - Other,"82,011",6.50,6.50,6,,,,Russian Federation
392010 - Of polymers of ethylene,"290,771",4.88,4.88,8,,,,Russian Federation
392020 - Of polymers of propylene,"420,207",6.50,6.50,5,,,,Russian Federation
392030 - Of polymers of styrene,"99,864",6.50,6.50,1,,,,Russian Federation
392043 -- Containing by weight not less than 6% of plasticizers,"79,286",6.50,6.50,2,,,,Russian Federation
392049 -- Other,"169,994",6.50,6.50,2,,,,Russian Federation
392051 -- Of poly(methyl methacrylate),"1,704,802",6.50,6.50,1,,,,Russian Federation
392059 -- Other,"6,681",3.25,3.25,2,,,,Russian Federation
392061 -- Of polycarbonates,,6.50,6.50,1,,,,Russian Federation
392062 -- Of poly(ethylene terephthalate),"91,877",3.25,3.25,4,,,,Russian Federation
392063 -- Of unsaturated polyesters,,6.50,6.50,1,,,,Russian Federation
392069 -- Of other polyesters,"7,912",6.50,6.50,1,,,,Russian Federation
392071 -- Of regenerated cellulose,"1,157,958",6.50,6.50,2,,,,Russian Federation
392072 -- Of vulcanised fibre,,5.70,5.70,1,,,,Russian Federation
392073 -- Of cellulose acetate,"23,302",6.43,6.43,3,,,,Russian Federation
392079 -- Of other cellulose derivatives,,6.50,6.50,1,,,,Russian Federation
392091 -- Of poly(vinyl butyral),"3,468,202",6.50,6.50,1,,,,Russian Federation
392092 -- Of polyamides,"21,013",6.50,6.50,1,,,,Russian Federation
392093 -- Of amino-resins,,6.50,6.50,1,,,,Russian Federation
392094 -- Of phenolic resins,"51,319",6.50,6.50,1,,,,Russian Federation
392099 -- Of other plastics,"77,296",2.79,2.79,7,,,,Russian Federation
392111 -- Of polymers of styrene,"82,024",6.50,6.50,1,,,,Russian Federation
392112 -- Of polymers of vinyl chloride,"7,253",6.50,6.50,1,,,,Russian Federation
392113 -- Of polyurethanes,"151,631",6.50,6.50,2,,,,Russian Federation
392114 -- Of regenerated cellulose,"15,116",6.50,6.50,1,,,,Russian Federation
392119 -- Of other plastics,"3,099,364",6.50,6.50,1,,,,Russian Federation
392190 - Other,"1,566,919",6.50,6.50,9,,,,Russian Federation
"392210 - Baths, shower-baths, sinks and wash-basins","1,742",6.50,6.50,1,,,,Russian Federation
392220 - Lavatory seats and covers,"62,118",6.50,6.50,1,,,,Russian Federation
392290 - Other,"177,284",6.50,6.50,1,,,,Russian Federation
"392310 - Boxes, cases, crates and similar articles","1,001,500",6.50,6.50,1,,,,Russian Federation
392321 -- Of polymers of ethylene,"76,525",6.50,6.50,1,,,,Russian Federation
392329 -- Of other plastics,"235,297",6.50,6.50,2,,,,Russian Federation
"392330 - Carboys, bottles, flasks and similar articles","238,345",6.50,6.50,2,,,,Russian Federation
"392340 - Spools, cops, bobbins and similar supports","412,568",5.90,5.90,2,,,,Russian Federation
"392350 - Stoppers, lids, caps and other closures","368,776",6.50,6.50,2,,,,Russian Federation
392390 - Other,"328,890",6.50,6.50,2,,,,Russian Federation
392410 - Tableware and kitchenware,"741,521",6.50,6.50,1,,,,Russian Federation
392490 - Other,"54,840",6.50,6.50,3,,,,Russian Federation
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","3,745",6.50,6.50,1,,,,Russian Federation
"392520 - Doors, windows and their frames and thresholds for doors","5,785",6.50,6.50,1,,,,Russian Federation
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","6,021",6.50,6.50,1,,,,Russian Federation
392590 - Other,"1,322,926",6.50,6.50,3,,,,Russian Federation
392610 - Office or school supplies,"113,561",6.50,6.50,1,,,,Russian Federation
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","12,242",6.50,6.50,1,,,,Russian Federation
"392630 - Fittings for furniture, coachwork or the like","57,054",6.50,6.50,1,,,,Russian Federation
392640 - Statuettes and other ornamental articles,"12,677",6.50,6.50,1,,,,Russian Federation
392690 - Other,"1,470,787",4.88,4.88,4,,,,Russian Federation
,2004,"91,186,158",5.42,5.42,257,,,,Russian Federation
390110 - Polyethylene having a specific gravity of less than 0.94,"5,929,647",6.50,6.50,2,,,,Russian Federation
390120 - Polyethylene having a specific gravity of 0.94 or more,"8,497,157",3.25,3.25,2,,,,Russian Federation
390130 - Ethylene-vinyl acetate copolymers,"54,433",6.50,6.50,1,,,,Russian Federation
390190 - Other,"26,072",2.17,2.17,3,,,,Russian Federation
390210 - Polypropylene,"25,127",6.50,6.50,1,,,,Russian Federation
390220 - Polyisobutylene,"659,093",6.50,6.50,1,,,,Russian Federation
390230 - Propylene copolymers,"1,853",6.50,6.50,1,,,,Russian Federation
390290 - Other,"60,429",2.17,2.17,3,,,,Russian Federation
390311 -- Expansible,"270,909",6.50,6.50,1,,,,Russian Federation
390319 -- Other,"10,097,621",6.50,6.50,1,,,,Russian Federation
390320 - Styrene- Acrylonitrile (SAN) copolymers,"11,593",6.50,6.50,1,,,,Russian Federation
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"68,365",6.50,6.50,1,,,,Russian Federation
390390 - Other,"56,958",2.17,2.17,3,,,,Russian Federation
"390410 - Poly(vinyl chloride), not mixed with any other substances","641,019",6.50,6.50,1,,,,Russian Federation
390421 -- Non-plasticised,"316,958",6.50,6.50,1,,,,Russian Federation
390422 -- Plasticised,"88,056",6.50,6.50,1,,,,Russian Federation
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,6.50,1,,,,Russian Federation
390440 - Other vinyl chloride copolymers,,6.50,6.50,1,,,,Russian Federation
390450 - Vinylidene chloride polymers,,3.25,3.25,2,,,,Russian Federation
