Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
390720 - Other polyethers,"118,001,361",5.20,5.20,5,,,,United States of America
390730 - Epoxide resins,"76,209,895",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"37,997,161",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"1,990,723",6.50,6.50,1,,,,United States of America
390760 - Polyethylene terephthalate,"71,432,686",6.50,6.50,2,,,,United States of America
390791 - - Unsaturated,"4,378,392",6.50,6.50,2,,,,United States of America
390799 - - Other,"71,705,113",3.25,3.25,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","54,320,059",6.50,6.50,1,,,,United States of America
390890 - Other,"29,356,909",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"1,105,042",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"8,120,650",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"6,338,918",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"12,366,929",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"54,033,241",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms,"91,472,007",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","22,114,901",8.30,8.30,1,,,,United States of America
391190 - Other,"107,016,737",3.05,3.05,6,,,,United States of America
391211 - - Non-plasticised,"26,079,359",6.50,6.50,1,,,,United States of America
391212 - - Plasticised,"1,747,318",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"613,531",7.30,7.30,3,,,,United States of America
391231 - - Carboxymethylcellulose and its salts,"1,710,039",6.50,6.50,1,,,,United States of America
391239 - - Other,"60,783,854",4.33,4.33,3,,,,United States of America
391290 - Other,"57,153,685",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","3,520,775",5.00,5.00,1,,,,United States of America
391390 - Other,"24,687,839",7.78,7.78,4,,,,United States of America
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","12,448,858",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"610,236",8.30,8.30,1,,,,United States of America
391520 - Of polymers of styrene,"18,349",8.30,8.30,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"530,124",8.30,8.30,1,,,,United States of America
391590 - Of other plastics,"937,512",7.40,7.40,6,,,,United States of America
391610 - Of polymers of ethylene,"1,641,255",8.30,8.30,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"5,650,631",8.30,8.30,2,,,,United States of America
391690 - Of other plastics,"18,115,089",7.01,7.01,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"13,077,980",5.90,5.90,2,,,,United States of America
391721 - - Of polymers of ethylene,"4,631,629",4.93,4.93,3,,,,United States of America
391722 - - Of polymers of propylene,"1,384,983",4.93,4.93,3,,,,United States of America
391723 - - Of polymers of vinyl chloride,"6,037,512",4.93,4.93,3,,,,United States of America
391729 - - Of other plastics,"10,021,653",5.56,5.56,5,,,,United States of America
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","12,272,840",3.25,3.25,2,,,,United States of America
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","28,858,064",7.27,7.27,7,,,,United States of America
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","3,005,695",3.25,3.25,2,,,,United States of America
391739 - - Other,"16,516,182",5.56,5.56,5,,,,United States of America
391740 - Fittings,"22,796,534",3.25,3.25,2,,,,United States of America
391810 - Of polymers of vinyl chloride,"10,331,853",8.30,8.30,2,,,,United States of America
391890 - Of other plastics,"4,261,449",8.30,8.30,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"86,203,815",7.03,7.03,9,,,,United States of America
391990 - Other,"174,064,959",7.43,7.43,6,,,,United States of America
392010 - Of polymers of ethylene,"43,499,131",6.23,6.23,8,,,,United States of America
392020 - Of polymers of propylene,"43,514,426",8.30,8.30,5,,,,United States of America
392030 - Of polymers of styrene,"6,314,659",8.30,8.30,1,,,,United States of America
392041 - - Rigid,"3,688,726",8.30,8.30,4,,,,United States of America
392042 - - Flexible,"19,755,592",8.30,8.30,4,,,,United States of America
392051 - - Of polymethyl methacrylate,"36,239,106",8.30,8.30,1,,,,United States of America
392059 - - Other,"5,275,517",4.15,4.15,2,,,,United States of America
392061 - - Of polycarbonates,"12,604,406",8.50,8.50,1,,,,United States of America
392062 - - Of polyethylene terephthalate,"115,984,777",4.25,4.25,4,,,,United States of America
392063 - - Of unsaturated polyesters,"1,651,598",8.50,8.50,1,,,,United States of America
392069 - - Of other polyesters,"17,583,523",8.50,8.50,1,,,,United States of America
392071 - - Of regenerated cellulose,"2,186,541",7.50,7.50,2,,,,United States of America
392072 - - Of vulcanised fibre,"1,520,381",5.70,5.70,1,,,,United States of America
392073 - - Of cellulose acetate,"19,677,031",7.10,7.10,3,,,,United States of America
392079 - - Of other cellulose derivatives,"968,076",6.50,6.50,1,,,,United States of America
392091 - - Of polyvinyl butyral,"35,552,422",8.30,8.30,1,,,,United States of America
392092 - - Of polyamides,"7,436,787",6.50,6.50,1,,,,United States of America
392093 - - Of amino-resins,,6.50,6.50,1,,,,United States of America
392094 - - Of phenolic resins,"287,203",6.50,6.50,1,,,,United States of America
392099 - - Of other plastics,"108,883,245",3.04,3.04,7,,,,United States of America
392111 - - Of polymers of styrene,"11,065,353",8.30,8.30,1,,,,United States of America
392112 - - Of polymers of vinyl chloride,"8,559,380",8.30,8.30,1,,,,United States of America
392113 - - Of polyurethanes,"24,868,147",6.50,6.50,2,,,,United States of America
392114 - - Of regenerated cellulose,"8,390,938",6.50,6.50,1,,,,United States of America
392119 - - Of other plastics,"31,314,534",8.30,8.30,1,,,,United States of America
392190 - Other,"89,083,093",7.14,7.14,9,,,,United States of America
"392210 - Baths, shower-baths and wash-basins","3,371,147",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"511,238",6.50,6.50,1,,,,United States of America
392290 - Other,"6,276,860",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","52,075,678",6.50,6.50,1,,,,United States of America
392321 - - Of polymers of ethylene,"24,527,125",6.50,6.50,1,,,,United States of America
392329 - - Of other plastics,"17,171,031",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","57,774,765",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","7,601,621",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","56,708,319",6.50,6.50,2,,,,United States of America
392390 - Other,"52,708,597",6.50,6.50,2,,,,United States of America
392410 - Tableware and kitchenware,"49,319,468",6.50,6.50,1,,,,United States of America
392490 - Other,"20,261,243",6.50,6.50,3,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,470,073",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","6,363,804",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,091,367",6.50,6.50,1,,,,United States of America
392590 - Other,"13,612,510",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"19,931,620",6.50,6.50,1,,,,United States of America
392620 - Articles of apparel and clothing accessories (including gloves),"5,847,855",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork of the like","8,319,719",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"3,921,725",6.50,6.50,1,,,,United States of America
392690 - Other,"518,421,958",4.88,4.88,4,,,,United States of America
,2000,"3,966,289,942",6.40,6.40,267,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"109,782,054",8.90,8.90,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"33,536,504",4.45,4.45,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"21,748,831",8.90,8.90,1,,,,United States of America
390190 - Other,"123,615,597",2.97,2.97,3,,,,United States of America
390210 - Polypropylene,"23,191,091",8.90,8.90,1,,,,United States of America
390220 - Polyisobutylene,"7,693,710",8.90,8.90,1,,,,United States of America
390230 - Propylene copolymers,"9,294,820",8.90,8.90,1,,,,United States of America
390290 - Other,"62,325,715",2.97,2.97,3,,,,United States of America
390311 - - Expansible,"6,775,286",8.90,8.90,1,,,,United States of America
390319 - - Other,"4,582,303",8.90,8.90,1,,,,United States of America
390320 - Styrene-acrylonitrile (SAN) copolymers,"2,005,167",8.90,8.90,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"12,720,138",8.90,8.90,1,,,,United States of America
390390 - Other,"42,233,761",2.97,2.97,3,,,,United States of America
"390410 - Polyvinyl chloride, not mixed with any other substances","8,404,551",8.90,8.90,1,,,,United States of America
390421 - - Non-plasticised,"1,534,601",8.90,8.90,1,,,,United States of America
390422 - - Plasticised,"5,694,140",8.90,8.90,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"18,592,792",8.90,8.90,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"10,628,945",8.90,8.90,1,,,,United States of America
390450 - Vinylidene chloride polymers,"4,804,877",4.45,4.45,2,,,,United States of America
390461 - - Polytetrafluoroethylene,"13,609,917",8.90,8.90,1,,,,United States of America
390469 - - Other,"37,976,109",4.45,4.45,2,,,,United States of America
390490 - Other,"5,670,769",8.90,8.90,1,,,,United States of America
390512 - - In aqueous dispersion,"1,964,989",8.70,8.70,1,,,,United States of America
390519 - - Other,"4,388,843",8.70,8.70,1,,,,United States of America
390521 - - In aqueous dispersion,"4,784,520",8.70,8.70,1,,,,United States of America
390529 - - Other,"537,480",8.70,8.70,1,,,,United States of America
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","18,141,938",8.90,8.90,1,,,,United States of America
390591 - - Copolymers,"25,195,133",8.90,8.90,1,,,,United States of America
390599 - - Other,"43,234,293",4.45,4.45,2,,,,United States of America
390610 - Polymethyl methacrylate,"25,750,876",8.90,8.90,1,,,,United States of America
390690 - Other,"121,017,910",1.99,1.99,7,,,,United States of America
390710 - Polyacetals,"10,683,183",6.50,6.50,1,,,,United States of America
390720 - Other polyethers,"130,655,340",5.20,5.20,5,,,,United States of America
390730 - Epoxide resins,"61,533,863",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"26,950,602",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"3,178,433",6.50,6.50,1,,,,United States of America
390760 - Polyethylene terephthalate,"62,607,523",6.50,6.50,2,,,,United States of America
390791 - - Unsaturated,"7,896,131",6.50,6.50,2,,,,United States of America
390799 - - Other,"95,277,581",3.25,3.25,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","65,477,725",6.50,6.50,1,,,,United States of America
390890 - Other,"32,004,881",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"1,385,302",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"8,396,475",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"7,507,959",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"14,630,492",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"60,444,327",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms,"89,408,273",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","24,609,740",8.90,8.90,1,,,,United States of America
391190 - Other,"118,368,135",3.15,3.15,6,,,,United States of America
391211 - - Non-plasticised,"28,858,356",6.50,6.50,1,,,,United States of America
391212 - - Plasticised,"956,749",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"1,359,921",7.60,7.60,3,,,,United States of America
391231 - - Carboxymethylcellulose and its salts,"858,646",6.50,6.50,1,,,,United States of America
391239 - - Other,"48,582,992",4.33,4.33,3,,,,United States of America
391290 - Other,"58,166,765",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","3,490,822",5.00,5.00,1,,,,United States of America
391390 - Other,"13,107,711",8.15,8.15,4,,,,United States of America
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","16,872,292",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"205,159",8.90,8.90,1,,,,United States of America
391520 - Of polymers of styrene,"12,068",8.90,8.90,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"258,990",8.90,8.90,1,,,,United States of America
391590 - Of other plastics,"1,676,432",7.70,7.70,6,,,,United States of America
391610 - Of polymers of ethylene,"2,055,799",8.90,8.90,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"5,042,690",8.90,8.90,2,,,,United States of America
391690 - Of other plastics,"17,250,065",7.19,7.19,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"12,292,756",5.90,5.90,2,,,,United States of America
391721 - - Of polymers of ethylene,"4,455,463",5.13,5.13,3,,,,United States of America
391722 - - Of polymers of propylene,"1,712,802",5.13,5.13,3,,,,United States of America
391723 - - Of polymers of vinyl chloride,"5,432,623",5.13,5.13,3,,,,United States of America
391729 - - Of other plastics,"10,239,602",5.68,5.68,5,,,,United States of America
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","15,310,753",3.25,3.25,2,,,,United States of America
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","27,207,398",7.53,7.53,7,,,,United States of America
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","2,561,509",3.25,3.25,2,,,,United States of America
391739 - - Other,"13,531,249",5.68,5.68,5,,,,United States of America
391740 - Fittings,"22,876,480",3.25,3.25,2,,,,United States of America
391810 - Of polymers of vinyl chloride,"10,945,797",8.90,8.90,2,,,,United States of America
391890 - Of other plastics,"4,012,509",8.90,8.90,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"93,663,187",7.23,7.23,9,,,,United States of America
391990 - Other,"185,729,164",7.73,7.73,6,,,,United States of America
392010 - Of polymers of ethylene,"48,564,959",6.68,6.68,8,,,,United States of America
392020 - Of polymers of propylene,"36,766,021",8.90,8.90,5,,,,United States of America
392030 - Of polymers of styrene,"6,525,736",8.90,8.90,1,,,,United States of America
392041 - - Rigid,"4,683,116",8.90,8.90,4,,,,United States of America
392042 - - Flexible,"22,253,536",8.90,8.90,4,,,,United States of America
392051 - - Of polymethyl methacrylate,"39,857,312",8.90,8.90,1,,,,United States of America
392059 - - Other,"7,555,217",4.45,4.45,2,,,,United States of America
392061 - - Of polycarbonates,"13,364,046",9.10,9.10,1,,,,United States of America
392062 - - Of polyethylene terephthalate,"142,569,567",4.55,4.55,4,,,,United States of America
392063 - - Of unsaturated polyesters,"2,736,567",9.10,9.10,1,,,,United States of America
392069 - - Of other polyesters,"20,518,774",9.10,9.10,1,,,,United States of America
392071 - - Of regenerated cellulose,"5,490,567",7.80,7.80,2,,,,United States of America
392072 - - Of vulcanised fibre,"4,650,701",5.70,5.70,1,,,,United States of America
392073 - - Of cellulose acetate,"11,277,325",7.30,7.30,3,,,,United States of America
392079 - - Of other cellulose derivatives,"1,146,235",6.50,6.50,1,,,,United States of America
392091 - - Of polyvinyl butyral,"38,835,889",8.90,8.90,1,,,,United States of America
392092 - - Of polyamides,"10,353,637",6.50,6.50,1,,,,United States of America
392093 - - Of amino-resins,"35,430",6.50,6.50,1,,,,United States of America
392094 - - Of phenolic resins,"251,486",6.50,6.50,1,,,,United States of America
392099 - - Of other plastics,"104,038,876",3.13,3.13,7,,,,United States of America
392111 - - Of polymers of styrene,"12,790,214",8.90,8.90,1,,,,United States of America
392112 - - Of polymers of vinyl chloride,"6,576,046",8.90,8.90,1,,,,United States of America
392113 - - Of polyurethanes,"26,227,481",6.50,6.50,2,,,,United States of America
392114 - - Of regenerated cellulose,"7,031,142",6.50,6.50,1,,,,United States of America
392119 - - Of other plastics,"32,339,488",8.90,8.90,1,,,,United States of America
392190 - Other,"100,222,058",7.34,7.34,9,,,,United States of America
"392210 - Baths, shower-baths and wash-basins","3,349,175",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"804,786",6.50,6.50,1,,,,United States of America
392290 - Other,"7,315,154",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","49,557,433",6.50,6.50,1,,,,United States of America
392321 - - Of polymers of ethylene,"24,958,093",6.50,6.50,1,,,,United States of America
392329 - - Of other plastics,"26,493,985",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","63,810,134",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","8,403,224",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","65,503,493",6.50,6.50,2,,,,United States of America
392390 - Other,"55,949,056",6.50,6.50,2,,,,United States of America
392410 - Tableware and kitchenware,"51,919,795",6.50,6.50,1,,,,United States of America
392490 - Other,"20,908,080",6.50,6.50,3,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,340,754",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","6,769,939",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,569,857",6.50,6.50,1,,,,United States of America
392590 - Other,"16,558,198",6.50,6.50,3,,,,United States of America
392610 - Office or school supplies,"27,653,477",6.50,6.50,1,,,,United States of America
392620 - Articles of apparel and clothing accessories (including gloves),"6,698,839",6.50,6.50,1,,,,United States of America
"392630 - Fittings for furniture, coachwork of the like","9,604,673",6.50,6.50,1,,,,United States of America
392640 - Statuettes and other ornamental articles,"4,621,808",6.50,6.50,1,,,,United States of America
392690 - Other,"561,658,186",4.88,4.88,4,,,,United States of America
,1999,"3,804,448,757",6.63,6.63,266,,,,United States of America
390110 - Polyethylene having a specific gravity of less than 0.94,"75,566,313",9.50,9.50,2,,,,United States of America
390120 - Polyethylene having a specific gravity of 0.94 or more,"29,113,175",4.75,4.75,2,,,,United States of America
390130 - Ethylene-vinyl acetate copolymers,"21,704,193",9.50,9.50,1,,,,United States of America
390190 - Other,"117,657,373",3.17,3.17,3,,,,United States of America
390210 - Polypropylene,"22,301,296",9.50,9.50,1,,,,United States of America
390220 - Polyisobutylene,"9,728,567",9.50,9.50,1,,,,United States of America
390230 - Propylene copolymers,"9,732,713",9.50,9.50,1,,,,United States of America
390290 - Other,"68,953,191",3.17,3.17,3,,,,United States of America
390311 - - Expansible,"10,763,312",9.50,9.50,1,,,,United States of America
390319 - - Other,"3,846,965",9.50,9.50,1,,,,United States of America
390320 - Styrene-acrylonitrile (SAN) copolymers,"2,843,330",9.50,9.50,1,,,,United States of America
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"5,482,702",9.50,9.50,1,,,,United States of America
390390 - Other,"43,138,125",3.17,3.17,3,,,,United States of America
"390410 - Polyvinyl chloride, not mixed with any other substances","10,715,639",9.50,9.50,1,,,,United States of America
390421 - - Non-plasticised,"2,481,701",9.50,9.50,1,,,,United States of America
390422 - - Plasticised,"3,626,860",9.50,9.50,1,,,,United States of America
390430 - Vinyl chloride-vinyl acetate copolymers,"23,649,998",9.50,9.50,1,,,,United States of America
390440 - Other vinyl chloride copolymers,"11,807,147",9.50,9.50,1,,,,United States of America
390450 - Vinylidene chloride polymers,"1,927,719",4.75,4.75,2,,,,United States of America
390461 - - Polytetrafluoroethylene,"10,835,923",9.50,9.50,1,,,,United States of America
390469 - - Other,"34,632,679",4.75,4.75,2,,,,United States of America
390490 - Other,"5,900,126",9.50,9.50,1,,,,United States of America
390512 - - In aqueous dispersion,"3,672,571",9.30,9.30,1,,,,United States of America
390519 - - Other,"7,291,033",9.30,9.30,1,,,,United States of America
390521 - - In aqueous dispersion,"4,760,583",9.30,9.30,1,,,,United States of America
390529 - - Other,"416,922",9.30,9.30,1,,,,United States of America
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","20,676,003",9.50,9.50,1,,,,United States of America
390591 - - Copolymers,"40,316,057",9.50,9.50,1,,,,United States of America
390599 - - Other,"48,270,026",4.75,4.75,2,,,,United States of America
390610 - Polymethyl methacrylate,"18,351,761",9.50,9.50,1,,,,United States of America
390690 - Other,"172,782,922",2.07,2.07,7,,,,United States of America
390710 - Polyacetals,"7,073,347",6.50,6.50,1,,,,United States of America
390720 - Other polyethers,"130,092,702",5.20,5.20,5,,,,United States of America
390730 - Epoxide resins,"55,833,280",6.50,6.50,1,,,,United States of America
390740 - Polycarbonates,"24,455,642",6.50,6.50,1,,,,United States of America
390750 - Alkyd resins,"3,153,142",6.50,6.50,1,,,,United States of America
390760 - Polyethylene terephthalate,"38,898,101",6.50,6.50,1,,,,United States of America
390791 - - Unsaturated,"10,218,027",6.50,6.50,2,,,,United States of America
390799 - - Other,"75,293,399",3.25,3.25,4,,,,United States of America
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","67,640,768",6.50,6.50,1,,,,United States of America
390890 - Other,"21,966,833",6.50,6.50,1,,,,United States of America
390910 - Urea resins; thiourea resins,"1,208,690",6.50,6.50,1,,,,United States of America
390920 - Melamine resins,"4,413,640",6.50,6.50,1,,,,United States of America
390930 - Other amino-resins,"3,031,131",6.50,6.50,1,,,,United States of America
390940 - Phenolic resins,"12,992,326",6.50,6.50,1,,,,United States of America
390950 - Polyurethanes,"55,904,868",3.25,3.25,2,,,,United States of America
391000 Silicones in primary forms,"97,236,880",6.50,6.50,1,,,,United States of America
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","30,111,534",9.50,9.50,1,,,,United States of America
391190 - Other,"112,457,944",3.25,3.25,6,,,,United States of America
391211 - - Non-plasticised,"27,188,952",6.50,6.50,1,,,,United States of America
391212 - - Plasticised,"1,110,841",6.50,6.50,1,,,,United States of America
391220 - Cellulose nitrates (including collodions),"2,046,479",7.93,7.93,3,,,,United States of America
391231 - - Carboxymethylcellulose and its salts,"875,027",6.50,6.50,1,,,,United States of America
391239 - - Other,"46,439,272",4.33,4.33,3,,,,United States of America
391290 - Other,"61,496,440",6.45,6.45,2,,,,United States of America
"391310 - Alginic acid, its salts and esters","2,498,103",5.00,5.00,1,,,,United States of America
391390 - Other,"16,054,419",8.60,8.60,4,,,,United States of America
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","13,522,808",6.50,6.50,1,,,,United States of America
391510 - Of polymers of ethylene,"138,828",9.50,9.50,1,,,,United States of America
391520 - Of polymers of styrene,"6,416",9.50,9.50,1,,,,United States of America
391530 - Of polymers of vinyl chloride,"458,818",9.50,9.50,1,,,,United States of America
391590 - Of other plastics,"820,128",8.00,8.00,6,,,,United States of America
391610 - Of polymers of ethylene,"1,003,293",9.50,9.50,1,,,,United States of America
391620 - Of polymers of vinyl chloride,"4,282,815",9.50,9.50,2,,,,United States of America
391690 - Of other plastics,"13,579,454",7.36,7.36,7,,,,United States of America
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"10,641,461",5.90,5.90,2,,,,United States of America
391721 - - Of polymers of ethylene,"4,053,300",5.33,5.33,3,,,,United States of America
391722 - - Of polymers of propylene,"1,492,145",5.33,5.33,3,,,,United States of America
391723 - - Of polymers of vinyl chloride,"5,783,881",5.33,5.33,3,,,,United States of America
391729 - - Of other plastics,"9,603,946",5.80,5.80,5,,,,United States of America
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","14,138,338",3.25,3.25,2,,,,United States of America
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","26,867,065",7.79,7.79,7,,,,United States of America
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","2,336,403",3.25,3.25,2,,,,United States of America
391739 - - Other,"12,426,685",5.80,5.80,5,,,,United States of America
391740 - Fittings,"20,217,718",3.25,3.25,2,,,,United States of America
391810 - Of polymers of vinyl chloride,"10,930,021",9.50,9.50,2,,,,United States of America
391890 - Of other plastics,"6,090,325",9.50,9.50,1,,,,United States of America
391910 - In rolls of a width not exceeding 20 cm,"92,125,187",7.44,7.44,9,,,,United States of America
391990 - Other,"165,086,126",8.05,8.05,6,,,,United States of America
392010 - Of polymers of ethylene,"63,145,575",7.13,7.13,8,,,,United States of America
392020 - Of polymers of propylene,"34,468,954",9.50,9.50,5,,,,United States of America
392030 - Of polymers of styrene,"6,404,559",9.50,9.50,1,,,,United States of America
392041 - - Rigid,"2,926,621",9.50,9.50,4,,,,United States of America
392042 - - Flexible,"25,460,449",9.50,9.50,4,,,,United States of America
392051 - - Of polymethyl methacrylate,"36,932,248",9.50,9.50,1,,,,United States of America
392059 - - Other,"6,293,974",4.75,4.75,2,,,,United States of America
392061 - - Of polycarbonates,"15,884,352",9.80,9.80,1,,,,United States of America
392062 - - Of polyethylene terephthalate,"108,582,982",4.90,4.90,4,,,,United States of America
392063 - - Of unsaturated polyesters,"3,413,874",9.80,9.80,1,,,,United States of America
392069 - - Of other polyesters,"23,522,808",9.80,9.80,1,,,,United States of America
392071 - - Of regenerated cellulose,"1,483,512",8.15,8.15,2,,,,United States of America
392072 - - Of vulcanised fibre,"2,112,323",5.70,5.70,1,,,,United States of America
392073 - - Of cellulose acetate,"14,402,971",7.53,7.53,3,,,,United States of America
392079 - - Of other cellulose derivatives,"1,331,106",6.50,6.50,1,,,,United States of America
392091 - - Of polyvinyl butyral,"31,863,495",9.50,9.50,1,,,,United States of America
392092 - - Of polyamides,"8,969,902",6.50,6.50,1,,,,United States of America
392093 - - Of amino-resins,"24,023",6.50,6.50,1,,,,United States of America
392094 - - Of phenolic resins,"275,909",6.50,6.50,1,,,,United States of America
392099 - - Of other plastics,"99,435,286",3.21,3.21,7,,,,United States of America
392111 - - Of polymers of styrene,"15,859,178",9.50,9.50,1,,,,United States of America
392112 - - Of polymers of vinyl chloride,"4,720,254",9.50,9.50,1,,,,United States of America
392113 - - Of polyurethanes,"21,267,095",6.50,6.50,2,,,,United States of America
392114 - - Of regenerated cellulose,"6,384,416",6.50,6.50,1,,,,United States of America
392119 - - Of other plastics,"30,304,579",9.50,9.50,1,,,,United States of America
392190 - Other,"99,900,787",7.57,7.57,9,,,,United States of America
"392210 - Baths, shower-baths and wash-basins","3,223,068",6.50,6.50,1,,,,United States of America
392220 - Lavatory seats and covers,"884,501",6.50,6.50,1,,,,United States of America
392290 - Other,"8,550,283",6.50,6.50,1,,,,United States of America
"392310 - Boxes, cases, crates and similar articles","46,573,837",6.50,6.50,1,,,,United States of America
392321 - - Of polymers of ethylene,"20,599,885",6.50,6.50,1,,,,United States of America
392329 - - Of other plastics,"16,494,064",6.50,6.50,2,,,,United States of America
"392330 - Carboys, bottles, flasks and similar articles","55,206,058",6.50,6.50,2,,,,United States of America
"392340 - Spools, cops, bobbins and similar supports","9,519,003",5.90,5.90,2,,,,United States of America
"392350 - Stoppers, lids, caps and other closures","58,929,754",6.50,6.50,2,,,,United States of America
392390 - Other,"58,585,039",6.50,6.50,2,,,,United States of America
392410 - Tableware and kitchenware,"48,110,532",6.50,6.50,1,,,,United States of America
392490 - Other,"21,424,617",6.50,6.50,3,,,,United States of America
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","1,530,865",6.50,6.50,1,,,,United States of America
"392520 - Doors, windows and their frames and thresholds for doors","6,368,110",6.50,6.50,1,,,,United States of America
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,089,504",6.50,6.50,1,,,,United States of America
392590 - Other,"17,151,309",6.50,6.50,3,,,,United States of America
