Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
080910 - Apricots,"38,601",13.00,13.00,1,,,,European Union
080920 - Cherries,"31,883",13.00,13.00,1,,,,European Union
"080930 - Peaches, including nectarines","4,839,818",13.00,13.00,2,,,,European Union
080940 - Plums and sloes,"6,167,142",13.00,13.00,1,,,,European Union
081010 - Strawberries,"18,665",13.00,13.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","8,001",13.00,13.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","10,889",13.00,13.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","2,710",13.00,13.00,1,,,,European Union
081050 - Kiwifruit,"5,828,083",13.00,13.00,1,,,,European Union
081090 - Other,"1,109,237",13.00,13.00,1,,,,European Union
081110 - Strawberries,,13.00,13.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","53,806",13.00,13.00,1,,,,European Union
081190 - Other,"88,101",13.00,13.00,1,,,,European Union
081210 - Cherries,"582,048",13.00,13.00,1,,,,European Union
081220 - Strawberries,,13.00,13.00,1,,,,European Union
081290 - Other,"3,680",13.00,13.00,1,,,,European Union
081310 - Apricots,"42,818",13.00,13.00,1,,,,European Union
081320 - Prunes,243,13.00,13.00,2,,,,European Union
081330 - Apples,575,13.00,13.00,1,,,,European Union
081340 - Other fruit,"165,029",13.00,13.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"187,401",13.00,13.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","11,126",13.00,13.00,1,,,,European Union
,1997,"30,724,351",12.87,12.87,62,,,,European Union
080111 - - Desiccated,"35,581",13.00,13.00,2,,,,European Union
080119 - - Other,,13.00,13.00,1,,,,European Union
080121 - - In shell,,13.00,13.00,1,,,,European Union
080122 - - Shelled,,13.00,13.00,1,,,,European Union
080131 - - In shell,"22,301",13.00,13.00,1,,,,European Union
080132 - - Shelled,,13.00,13.00,1,,,,European Union
080211 - - In shell,"48,490",13.00,13.00,1,,,,European Union
080212 - - Shelled,"161,112",13.00,13.00,1,,,,European Union
080221 - - In shell,"44,995",9.00,9.00,1,,,,European Union
080222 - - Shelled,"2,176,658",9.00,9.00,1,,,,European Union
080231 - - In shell,457,13.00,13.00,1,,,,European Union
080232 - - Shelled,"2,948",13.00,13.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"5,604,933",13.00,13.00,1,,,,European Union
080250 - Pistachios,"382,366",13.00,13.00,1,,,,European Union
080290 - Other,"88,760",13.00,13.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,13.00,13.00,1,,,,European Union
080410 - Dates,"215,036",13.00,13.00,2,,,,European Union
080420 - Figs,"1,980",13.00,13.00,2,,,,European Union
080430 - Pineapples,,13.00,13.00,1,,,,European Union
080440 - Avocados,,13.00,13.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,13.00,13.00,1,,,,European Union
080510 - Oranges,"209,430",13.00,13.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","326,367",13.00,13.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.00,13.00,1,,,,European Union
080540 - Grapefruit,"6,819",13.00,13.00,1,,,,European Union
080590 - Other,,13.00,13.00,1,,,,European Union
080610 - Fresh,"35,918",13.00,13.00,1,,,,European Union
080620 - Dried,"730,655",13.00,13.00,1,,,,European Union
080711 - - Watermelons,,13.00,13.00,1,,,,European Union
080719 - - Other,"55,781",13.00,13.00,1,,,,European Union
080720 - Papaws (papayas),,13.00,13.00,1,,,,European Union
080810 - Apples,"2,794,744",13.00,13.00,1,,,,European Union
080820 - Pears and quinces,"5,931,817",13.00,13.00,2,,,,European Union
080910 - Apricots,"7,749",13.00,13.00,1,,,,European Union
080920 - Cherries,"35,687",13.00,13.00,1,,,,European Union
"080930 - Peaches, including nectarines","2,134,854",13.00,13.00,2,,,,European Union
080940 - Plums and sloes,"5,499,074",13.00,13.00,1,,,,European Union
081010 - Strawberries,"188,297",13.00,13.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","4,231",13.00,13.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","2,482",13.00,13.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","2,774",13.00,13.00,1,,,,European Union
081050 - Kiwifruit,"1,804,196",13.00,13.00,1,,,,European Union
081090 - Other,"830,497",13.00,13.00,1,,,,European Union
081110 - Strawberries,"94,240",13.00,13.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","77,182",13.00,13.00,1,,,,European Union
081190 - Other,"113,544",13.00,13.00,1,,,,European Union
081210 - Cherries,"554,176",13.00,13.00,1,,,,European Union
081220 - Strawberries,,13.00,13.00,1,,,,European Union
081290 - Other,354,13.00,13.00,1,,,,European Union
081310 - Apricots,"24,764",13.00,13.00,1,,,,European Union
081320 - Prunes,700,13.00,13.00,2,,,,European Union
081330 - Apples,"4,444",13.00,13.00,1,,,,European Union
081340 - Other fruit,"234,921",13.00,13.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"216,939",13.00,13.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","16,098",13.00,13.00,1,,,,European Union
,1996,"30,467,198",9.87,9.87,62,,,,European Union
080111 - - Desiccated,"33,855",10.00,10.00,2,,,,European Union
080119 - - Other,,10.00,10.00,1,,,,European Union
080121 - - In shell,,10.00,10.00,1,,,,European Union
080122 - - Shelled,,10.00,10.00,1,,,,European Union
080131 - - In shell,,10.00,10.00,1,,,,European Union
080132 - - Shelled,,10.00,10.00,1,,,,European Union
080211 - - In shell,"4,280",10.00,10.00,1,,,,European Union
080212 - - Shelled,"418,657",10.00,10.00,1,,,,European Union
080221 - - In shell,"40,180",6.00,6.00,1,,,,European Union
080222 - - Shelled,"700,868",6.00,6.00,1,,,,European Union
080231 - - In shell,,10.00,10.00,1,,,,European Union
080232 - - Shelled,"1,496",10.00,10.00,1,,,,European Union
080240 - Chestnuts (Castanea spp.),"5,862,971",10.00,10.00,1,,,,European Union
080250 - Pistachios,"115,024",10.00,10.00,1,,,,European Union
080290 - Other,"59,557",10.00,10.00,1,,,,European Union
"080300 Bananas, including plantains, fresh or dried",,10.00,10.00,1,,,,European Union
080410 - Dates,"527,397",10.00,10.00,2,,,,European Union
080420 - Figs,"14,983",10.00,10.00,2,,,,European Union
080430 - Pineapples,,10.00,10.00,1,,,,European Union
080440 - Avocados,,10.00,10.00,1,,,,European Union
"080450 - Guavas, mangoes and mangosteens",,10.00,10.00,1,,,,European Union
080510 - Oranges,"4,582",10.00,10.00,1,,,,European Union
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","11,279",10.00,10.00,1,,,,European Union
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)","1,366",10.00,10.00,1,,,,European Union
080540 - Grapefruit,"24,265",10.00,10.00,1,,,,European Union
080590 - Other,"5,607",10.00,10.00,1,,,,European Union
080610 - Fresh,687,10.00,10.00,1,,,,European Union
080620 - Dried,"33,439",10.00,10.00,1,,,,European Union
080711 - - Watermelons,,10.00,10.00,1,,,,European Union
080719 - - Other,"54,308",10.00,10.00,1,,,,European Union
080720 - Papaws (papayas),,10.00,10.00,1,,,,European Union
080810 - Apples,"2,281,805",10.00,10.00,1,,,,European Union
080820 - Pears and quinces,"8,978,596",10.00,10.00,2,,,,European Union
080910 - Apricots,"12,382",10.00,10.00,1,,,,European Union
080920 - Cherries,"127,911",10.00,10.00,1,,,,European Union
"080930 - Peaches, including nectarines","782,163",10.00,10.00,2,,,,European Union
080940 - Plums and sloes,"3,915,601",10.00,10.00,1,,,,European Union
081010 - Strawberries,"81,827",10.00,10.00,1,,,,European Union
"081020 - Raspberries, blackberries, mulberries and loganberries","9,853",10.00,10.00,1,,,,European Union
"081030 - Black, white or red currants and gooseberries","5,020",10.00,10.00,1,,,,European Union
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","2,803",10.00,10.00,1,,,,European Union
081050 - Kiwifruit,"1,872,913",10.00,10.00,1,,,,European Union
081090 - Other,"2,947,053",10.00,10.00,1,,,,European Union
081110 - Strawberries,"169,212",10.00,10.00,1,,,,European Union
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","58,863",10.00,10.00,1,,,,European Union
081190 - Other,"223,966",10.00,10.00,1,,,,European Union
081210 - Cherries,"582,027",10.00,10.00,1,,,,European Union
081220 - Strawberries,,10.00,10.00,1,,,,European Union
081290 - Other,"47,912",10.00,10.00,1,,,,European Union
081310 - Apricots,"27,889",10.00,10.00,1,,,,European Union
081320 - Prunes,"8,921",10.00,10.00,2,,,,European Union
081330 - Apples,,10.00,10.00,1,,,,European Union
081340 - Other fruit,"89,188",10.00,10.00,2,,,,European Union
081350 - Mixtures of nuts or dried fruits of this Chapter,"320,987",10.00,10.00,1,,,,European Union
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","5,505",10.00,10.00,1,,,,European Union
