Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
950619 - - Other,"283,288",27.50,27.50,1,,,,United States of America
950621 - - Sailboards,"2,341",27.50,27.50,1,,,,United States of America
950629 - - Other,"30,947",27.50,27.50,1,,,,United States of America
"950631 - - Clubs, complete","125,519",27.50,27.50,1,,,,United States of America
950632 - - Balls,"35,722",27.50,27.50,1,,,,United States of America
950639 - - Other,"292,946",27.50,27.50,1,,,,United States of America
950640 - Articles and equipment for table-tennis,325,27.50,27.50,1,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","26,355",27.50,27.50,1,,,,United States of America
950659 - - Other,"155,833",27.50,27.50,1,,,,United States of America
950661 - - Lawn-tennis balls,"17,288",27.50,27.50,1,,,,United States of America
950662 - - Inflatable,"1,859",27.50,27.50,1,,,,United States of America
950669 - - Other,"10,119",27.50,27.50,1,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached","4,604",27.50,27.50,1,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","712,975",27.50,27.50,1,,,,United States of America
950699 - - Other,"132,838",27.50,27.50,1,,,,United States of America
950710 - Fishing rods,,27.50,27.50,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","2,556",27.50,27.50,1,,,,United States of America
950730 - Fishing reels,,27.50,27.50,1,,,,United States of America
950790 - Other,,27.50,27.50,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","90,285",27.50,27.50,1,,,,United States of America
,1998,"4,074,954",30.00,30.00,43,,,,United States of America
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","36,921",30.00,30.00,1,,,,United States of America
"950210 - Dolls, whether or not dressed",,30.00,30.00,1,,,,United States of America
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,United States of America
950299 - - Other,"4,978",30.00,30.00,1,,,,United States of America
"950310 - Electric trains, including tracks, signals and other accessories therefor","3,055",30.00,30.00,1,,,,United States of America
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","15,936",30.00,30.00,1,,,,United States of America
950330 - Other construction sets and constructional toys,"5,664",30.00,30.00,1,,,,United States of America
950341 - - Stuffed,170,30.00,30.00,1,,,,United States of America
950349 - - Other,"4,542",30.00,30.00,1,,,,United States of America
950350 - Toy musical instruments and apparatus,233,30.00,30.00,1,,,,United States of America
950360 - Puzzles,,30.00,30.00,1,,,,United States of America
"950370 - Other toys, put up in sets or outfits","1,437",30.00,30.00,1,,,,United States of America
"950380 - Other toys and models, incorporating a motor","5,433",30.00,30.00,1,,,,United States of America
950390 - Other,"49,604",30.00,30.00,1,,,,United States of America
950410 - Video games of a kind used with a television receiver,"43,848",30.00,30.00,1,,,,United States of America
950420 - Articles and accessories for billiards,"476,336",30.00,30.00,1,,,,United States of America
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","141,849",30.00,30.00,1,,,,United States of America
950440 - Playing cards,"2,751",30.00,30.00,1,,,,United States of America
950490 - Other,"767,254",30.00,30.00,1,,,,United States of America
950510 - Articles for Christmas festivities,,30.00,30.00,1,,,,United States of America
950590 - Other,"47,154",30.00,30.00,1,,,,United States of America
950611 - - Skis,"51,794",30.00,30.00,1,,,,United States of America
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,United States of America
950619 - - Other,"214,611",30.00,30.00,1,,,,United States of America
950621 - - Sailboards,,30.00,30.00,1,,,,United States of America
950629 - - Other,"39,967",30.00,30.00,1,,,,United States of America
"950631 - - Clubs, complete","62,802",30.00,30.00,1,,,,United States of America
950632 - - Balls,"14,353",30.00,30.00,1,,,,United States of America
950639 - - Other,"229,464",30.00,30.00,1,,,,United States of America
950640 - Articles and equipment for table-tennis,633,30.00,30.00,1,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","12,666",30.00,30.00,1,,,,United States of America
950659 - - Other,"29,362",30.00,30.00,1,,,,United States of America
950661 - - Lawn-tennis balls,"27,372",30.00,30.00,1,,,,United States of America
950662 - - Inflatable,"4,362",30.00,30.00,1,,,,United States of America
950669 - - Other,"9,678",30.00,30.00,1,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached","3,860",30.00,30.00,1,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","805,997",30.00,30.00,1,,,,United States of America
950699 - - Other,"699,660",30.00,30.00,1,,,,United States of America
950710 - Fishing rods,,30.00,30.00,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","24,869",30.00,30.00,1,,,,United States of America
950730 - Fishing reels,,30.00,30.00,1,,,,United States of America
950790 - Other,158,30.00,30.00,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","236,180",30.00,30.00,1,,,,United States of America
,1997,"3,277,950",30.00,30.00,43,,,,United States of America
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","111,330",30.00,30.00,1,,,,United States of America
"950210 - Dolls, whether or not dressed","103,867",30.00,30.00,1,,,,United States of America
"950291 - - Garments and accessories therefor, footwear and headgear",,30.00,30.00,1,,,,United States of America
950299 - - Other,67,30.00,30.00,1,,,,United States of America
"950310 - Electric trains, including tracks, signals and other accessories therefor",,30.00,30.00,1,,,,United States of America
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","14,124",30.00,30.00,1,,,,United States of America
950330 - Other construction sets and constructional toys,"2,151",30.00,30.00,1,,,,United States of America
950341 - - Stuffed,154,30.00,30.00,1,,,,United States of America
950349 - - Other,,30.00,30.00,1,,,,United States of America
950350 - Toy musical instruments and apparatus,466,30.00,30.00,1,,,,United States of America
950360 - Puzzles,"17,534",30.00,30.00,1,,,,United States of America
"950370 - Other toys, put up in sets or outfits",,30.00,30.00,1,,,,United States of America
"950380 - Other toys and models, incorporating a motor","4,449",30.00,30.00,1,,,,United States of America
950390 - Other,"49,609",30.00,30.00,1,,,,United States of America
950410 - Video games of a kind used with a television receiver,"52,172",30.00,30.00,1,,,,United States of America
950420 - Articles and accessories for billiards,"42,010",30.00,30.00,1,,,,United States of America
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","400,100",30.00,30.00,1,,,,United States of America
950440 - Playing cards,"25,127",30.00,30.00,1,,,,United States of America
950490 - Other,"39,126",30.00,30.00,1,,,,United States of America
950510 - Articles for Christmas festivities,483,30.00,30.00,1,,,,United States of America
950590 - Other,"187,200",30.00,30.00,1,,,,United States of America
950611 - - Skis,"58,918",30.00,30.00,1,,,,United States of America
950612 - - Ski-fastenings (ski-bindings),,30.00,30.00,1,,,,United States of America
950619 - - Other,"44,195",30.00,30.00,1,,,,United States of America
950621 - - Sailboards,,30.00,30.00,1,,,,United States of America
950629 - - Other,"52,618",30.00,30.00,1,,,,United States of America
"950631 - - Clubs, complete","430,643",30.00,30.00,1,,,,United States of America
950632 - - Balls,"11,364",30.00,30.00,1,,,,United States of America
950639 - - Other,"157,044",30.00,30.00,1,,,,United States of America
950640 - Articles and equipment for table-tennis,"11,876",30.00,30.00,1,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","15,073",30.00,30.00,1,,,,United States of America
950659 - - Other,"28,372",30.00,30.00,1,,,,United States of America
950661 - - Lawn-tennis balls,"41,732",30.00,30.00,1,,,,United States of America
950662 - - Inflatable,,30.00,30.00,1,,,,United States of America
950669 - - Other,"20,952",30.00,30.00,1,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached","2,344",30.00,30.00,1,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","986,948",30.00,30.00,1,,,,United States of America
950699 - - Other,"216,599",30.00,30.00,1,,,,United States of America
950710 - Fishing rods,,30.00,30.00,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","3,072",30.00,30.00,1,,,,United States of America
950730 - Fishing reels,"2,014",30.00,30.00,1,,,,United States of America
950790 - Other,,30.00,30.00,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","144,215",30.00,30.00,1,,,,United States of America
,1996,"3,544,704",32.00,32.00,43,,,,United States of America
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",310,32.00,32.00,1,,,,United States of America
"950210 - Dolls, whether or not dressed",,32.00,32.00,1,,,,United States of America
"950291 - - Garments and accessories therefor, footwear and headgear",,32.00,32.00,1,,,,United States of America
950299 - - Other,"10,485",32.00,32.00,1,,,,United States of America
"950310 - Electric trains, including tracks, signals and other accessories therefor",,32.00,32.00,1,,,,United States of America
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10",,32.00,32.00,1,,,,United States of America
950330 - Other construction sets and constructional toys,"3,138",32.00,32.00,1,,,,United States of America
950341 - - Stuffed,,32.00,32.00,1,,,,United States of America
950349 - - Other,650,32.00,32.00,1,,,,United States of America
950350 - Toy musical instruments and apparatus,,32.00,32.00,1,,,,United States of America
950360 - Puzzles,"25,097",32.00,32.00,1,,,,United States of America
"950370 - Other toys, put up in sets or outfits",,32.00,32.00,1,,,,United States of America
"950380 - Other toys and models, incorporating a motor",,32.00,32.00,1,,,,United States of America
950390 - Other,"132,179",32.00,32.00,1,,,,United States of America
950410 - Video games of a kind used with a television receiver,"87,432",32.00,32.00,1,,,,United States of America
950420 - Articles and accessories for billiards,,32.00,32.00,1,,,,United States of America
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment",451,32.00,32.00,1,,,,United States of America
950440 - Playing cards,,32.00,32.00,1,,,,United States of America
950490 - Other,"101,766",32.00,32.00,1,,,,United States of America
950510 - Articles for Christmas festivities,,32.00,32.00,1,,,,United States of America
950590 - Other,"164,760",32.00,32.00,1,,,,United States of America
950611 - - Skis,,32.00,32.00,1,,,,United States of America
950612 - - Ski-fastenings (ski-bindings),,32.00,32.00,1,,,,United States of America
950619 - - Other,"3,794",32.00,32.00,1,,,,United States of America
950621 - - Sailboards,,32.00,32.00,1,,,,United States of America
950629 - - Other,"53,617",32.00,32.00,1,,,,United States of America
"950631 - - Clubs, complete","144,596",32.00,32.00,1,,,,United States of America
950632 - - Balls,"28,882",32.00,32.00,1,,,,United States of America
950639 - - Other,"226,911",32.00,32.00,1,,,,United States of America
950640 - Articles and equipment for table-tennis,"5,848",32.00,32.00,1,,,,United States of America
"950651 - - Lawn-tennis rackets, whether or not strung","27,733",32.00,32.00,1,,,,United States of America
950659 - - Other,"15,254",32.00,32.00,1,,,,United States of America
950661 - - Lawn-tennis balls,"15,342",32.00,32.00,1,,,,United States of America
950662 - - Inflatable,,32.00,32.00,1,,,,United States of America
950669 - - Other,482,32.00,32.00,1,,,,United States of America
"950670 - Ice skates and roller skates, including skating boots with skates attached",,32.00,32.00,1,,,,United States of America
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,149,440",32.00,32.00,1,,,,United States of America
950699 - - Other,"873,464",32.00,32.00,1,,,,United States of America
950710 - Fishing rods,,32.00,32.00,1,,,,United States of America
"950720 - Fish-hooks, whether or not snelled","8,271",32.00,32.00,1,,,,United States of America
950730 - Fishing reels,,32.00,32.00,1,,,,United States of America
950790 - Other,,32.00,32.00,1,,,,United States of America
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","464,803",32.00,32.00,1,,,,United States of America
