Importer,Year,Value,Ad val. duties,Number of lines,Albania
,(US$),Simple average,MFN duties,Pref. duties,Albania
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Albania
853929 - - Other,,2.70,2.70,3,,,,Albania
"853931 - - Fluorescent, hot cathode",,2.70,2.70,2,,,,Albania
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Albania
853939 - - Other,"83,610",2.70,2.70,1,,,,Albania
853941 - - Arc-lamps,,2.70,2.70,1,,,,Albania
853949 - - Other,,2.70,2.70,2,,,,Albania
853990 - Parts,,2.70,2.70,2,,,,Albania
854011 - - Colour,,14.00,14.00,5,,,,Albania
854012 - - Black and white or other monochrome,,7.50,7.50,1,,,,Albania
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Albania
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,Albania
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,Albania
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Albania
854071 - - Magnetrons,,2.70,2.70,1,,,,Albania
854072 - - Klystrons,,2.70,2.70,1,,,,Albania
854079 - - Other,,2.70,2.70,1,,,,Albania
854081 - - Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Albania
854089 - - Other,,2.70,2.70,1,,,,Albania
854091 - - Of cathode-ray tubes,,2.70,2.70,1,,,,Albania
854099 - - Other,,2.70,2.70,1,,,,Albania
"854110 - Diodes, other than photosensitive or light emitting diodes",,0.00,0.00,1,,,,Albania
854121 - - With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Albania
854129 - - Other,,0.00,0.00,1,,,,Albania
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,Albania
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,0.00,0.00,2,,,,Albania
854150 - Other semiconductor devices,,0.00,0.00,1,,,,Albania
854160 - Mounted piezo-electric crystals,,0.00,0.00,1,,,,Albania
854190 - Parts,,0.00,0.00,1,,,,Albania
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)",,0.00,0.00,1,,,,Albania
854213 - - Metal oxide semiconductors (MOS technology),362,0.00,0.00,18,,,,Albania
854214 - - Circuits obtained by bipolar technology,735,0.00,0.00,7,,,,Albania
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)",,0.00,0.00,7,,,,Albania
854230 - Other monolithic integrated circuits,,0.00,0.00,7,,,,Albania
854240 - Hybrid integrated circuits,,0.00,0.00,1,,,,Albania
854250 - Electronic microassemblies,,0.00,0.00,1,,,,Albania
854290 - Parts,,0.00,0.00,1,,,,Albania
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Albania
854319 - - Other,,4.00,4.00,1,,,,Albania
854320 - Signal generators,,3.70,3.70,1,,,,Albania
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,1.67,1.67,3,,,,Albania
854340 - Electric fence energisers,,3.70,3.70,1,,,,Albania
854381 - - Proximity cards and tags,,1.30,1.30,1,,,,Albania
854389 - - Other,"67,261",2.28,2.28,12,,,,Albania
854390 - Parts,,2.00,2.00,5,,,,Albania
854411 - - Of copper,"2,121",3.70,3.70,2,,,,Albania
854419 - - Other,,3.70,3.70,2,,,,Albania
854420 - Co-axial cable and other co-axial electric conductors,,3.70,3.70,1,,,,Albania
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,1.85,1.85,2,,,,Albania
854441 - - Fitted with connectors,"18,747",2.20,2.20,2,,,,Albania
854449 - - Other,,2.45,2.45,2,,,,Albania
854451 - - Fitted with connectors,,2.20,2.20,2,,,,Albania
854459 - - Other,,3.70,3.70,3,,,,Albania
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,3.70,2,,,,Albania
854470 - Optical fibre cables,,1.60,1.60,1,,,,Albania
854511 - - Of a kind used for furnaces,,2.70,2.70,1,,,,Albania
854519 - - Other,,2.70,2.70,2,,,,Albania
854520 - Brushes,,2.70,2.70,1,,,,Albania
854590 - Other,,2.20,2.20,2,,,,Albania
854610 - Of glass,,3.70,3.70,1,,,,Albania
854620 - Of ceramics,,4.70,4.70,3,,,,Albania
854690 - Other,,3.70,3.70,2,,,,Albania
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Albania
854720 - Insulating fittings of plastics,,3.70,3.70,1,,,,Albania
854790 - Other,,3.70,3.70,1,,,,Albania
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","1,759",1.98,1.98,5,,,,Albania
854890 - Other,"5,265",1.75,1.75,2,,,,Albania
,1998,"2,076,403",3.46,3.46,745,,,,Albania
850110 - Motors of an output not exceeding 37.5 W,"3,814",3.78,3.78,4,,,,Albania
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,1.60,1.60,2,,,,Albania
850131 - - Of an output not exceeding 750 W,,1.60,1.60,2,,,,Albania
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,,2.13,2.13,3,,,,Albania
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,1.60,1.60,2,,,,Albania
850134 - - Of an output exceeding 375 kW,,2.40,2.40,4,,,,Albania
"850140 - Other AC motors, single-phase",,2.13,2.13,3,,,,Albania
850151 - - Of an output not exceeding 750 W,,1.60,1.60,2,,,,Albania
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,,2.40,2.40,4,,,,Albania
850153 - - Of an output exceeding 75 kW,,2.56,2.56,5,,,,Albania
850161 - - Of an output not exceeding 75 kVA,,2.13,2.13,3,,,,Albania
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"4,323",1.60,1.60,2,,,,Albania
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,,1.60,1.60,2,,,,Albania
850164 - - Of an output exceeding 750 kVA,,3.20,3.20,1,,,,Albania
850211 - - Of an output not exceeding 75 kVA,"2,446",2.13,2.13,3,,,,Albania
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.60,1.60,2,,,,Albania
850213 - - Of an output exceeding 375 kVA,,2.13,2.13,3,,,,Albania
850220 - Generating sets with spark-ignition internal combustion piston engines,"17,594",2.13,2.13,3,,,,Albania
850231 - - Wind-powered,,3.20,3.20,1,,,,Albania
850239 - - Other,"1,078",2.13,2.13,3,,,,Albania
850240 - Electric rotary converters,,1.60,1.60,2,,,,Albania
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"236,368",3.00,3.00,3,,,,Albania
850410 - Ballasts for discharge lamps or tubes,,2.87,2.87,3,,,,Albania
850421 - - Having a power handling capacity not exceeding 650 kVA,,4.30,4.30,1,,,,Albania
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,4.30,4.30,2,,,,Albania
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,4.30,4.30,1,,,,Albania
850431 - - Having a power handling capacity not exceeding 1 kVA,,3.23,3.23,4,,,,Albania
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,2.87,2.87,3,,,,Albania
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,,2.15,2.15,2,,,,Albania
850434 - - Having a power handling capacity exceeding 500 kVA,,4.30,4.30,1,,,,Albania
850440 - Static converters,823,2.82,2.82,9,,,,Albania
850450 - Other inductors,,2.23,2.23,3,,,,Albania
850490 - Parts,"72,920",2.20,2.20,5,,,,Albania
850511 - - Of metal,,2.60,2.60,1,,,,Albania
850519 - - Other,,2.60,2.60,2,,,,Albania
"850520 - Electro-magnetic couplings, clutches and brakes",,2.60,2.60,1,,,,Albania
850530 - Electro-magnetic lifting heads,,2.60,2.60,1,,,,Albania
"850590 - Other, including parts",,2.30,2.30,3,,,,Albania
850610 - Manganese dioxide,,5.50,5.50,6,,,,Albania
850630 - Mercuric oxide,,5.50,5.50,3,,,,Albania
850640 - Silver oxide,,5.50,5.50,3,,,,Albania
850650 - Lithium,,5.50,5.50,3,,,,Albania
850660 - Air-zinc,,5.50,5.50,3,,,,Albania
850680 - Other,,4.13,4.13,4,,,,Albania
850690 - Parts,,5.50,5.50,1,,,,Albania
"850710 - Lead-acid, of a kind used for starting piston engines",,3.36,3.36,5,,,,Albania
850720 - Other lead-acid accumulators,,3.36,3.36,5,,,,Albania
850730 - Nickel-cadmium,"2,228",2.33,2.33,4,,,,Albania
850740 - Nickel-iron,,1.60,1.60,2,,,,Albania
850780 - Other accumulators,,2.13,2.13,3,,,,Albania
850790 - Parts,,2.48,2.48,4,,,,Albania
850810 - Drills of all kinds,"1,150",3.10,3.10,3,,,,Albania
850820 - Saws,145,3.10,3.10,3,,,,Albania
850880 - Other tools,"1,780",3.10,3.10,8,,,,Albania
850890 - Parts,,3.10,3.10,1,,,,Albania
850910 - Vacuum cleaners,,2.60,2.60,2,,,,Albania
850920 - Floor polishers,,2.60,2.60,1,,,,Albania
850930 - Kitchen waste disposers,,2.80,2.80,1,,,,Albania
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,2.80,2.80,1,,,,Albania
850980 - Other appliances,,2.80,2.80,1,,,,Albania
850990 - Parts,,2.70,2.70,2,,,,Albania
851010 - Shavers,,2.70,2.70,1,,,,Albania
851020 - Hair clippers,,2.60,2.60,1,,,,Albania
851030 - Hair-removing appliances,,2.80,2.80,1,,,,Albania
851090 - Parts,,2.70,2.70,1,,,,Albania
851110 - Sparking plugs,,1.85,1.85,2,,,,Albania
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,1.75,1.75,2,,,,Albania
851130 - Distributors; ignition coils,,1.85,1.85,2,,,,Albania
851140 - Starter motors and dual purpose starter-generators,303,1.85,1.85,2,,,,Albania
851150 - Other generators,,1.85,1.85,2,,,,Albania
851180 - Other equipment,,1.85,1.85,2,,,,Albania
851190 - Parts,,3.70,3.70,1,,,,Albania
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,3.10,3.10,1,,,,Albania
851220 - Other lighting or visual signalling equipment,,3.10,3.10,1,,,,Albania
851230 - Sound signalling equipment,,3.20,3.20,1,,,,Albania
"851240 - Windscreen wipers, defrosters and demisters",,3.20,3.20,1,,,,Albania
851290 - Parts,"1,562",3.10,3.10,1,,,,Albania
851310 - Lamps,,6.00,6.00,1,,,,Albania
851390 - Parts,,6.00,6.00,1,,,,Albania
851410 - Resistance heated furnaces and ovens,,2.23,2.23,3,,,,Albania
851420 - Induction or dielectric furnaces and ovens,,2.23,2.23,3,,,,Albania
851430 - Other furnaces and ovens,,1.30,1.30,4,,,,Albania
851440 - Other induction or dielectric heating equipment,,2.60,2.60,1,,,,Albania
851490 - Parts,,2.05,2.05,2,,,,Albania
851511 - - Soldering irons and guns,,3.20,3.20,1,,,,Albania
851519 - - Other,,3.20,3.20,1,,,,Albania
851521 - - Fully or partly automatic,,3.20,3.20,1,,,,Albania
851529 - - Other,145,3.20,3.20,2,,,,Albania
851531 - - Fully or partly automatic,,3.20,3.20,1,,,,Albania
851539 - - Other,,3.20,3.20,3,,,,Albania
851580 - Other machines and apparatus,"100,263",2.94,2.94,5,,,,Albania
851590 - Parts,,2.55,2.55,2,,,,Albania
851610 - Electric instantaneous or storage water heaters and immersion heaters,"3,451",3.20,3.20,4,,,,Albania
851621 - - Storage heating radiators,,3.30,3.30,1,,,,Albania
851629 - - Other,,3.30,3.30,4,,,,Albania
851631 - - Hair dryers,,3.40,3.40,2,,,,Albania
851632 - - Other hair-dressing apparatus,,3.40,3.40,1,,,,Albania
851633 - - Hand-drying apparatus,,3.20,3.20,1,,,,Albania
851640 - Electric smoothing irons,,3.40,3.40,2,,,,Albania
851650 - Microwave ovens,,5.00,5.00,1,,,,Albania
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",24,3.20,3.20,6,,,,Albania
851671 - - Coffee or tea makers,,3.20,3.20,1,,,,Albania
851672 - - Toasters,,3.20,3.20,1,,,,Albania
851679 - - Other,,3.20,3.20,3,,,,Albania
851680 - Electric heating resistors,"85,695",2.07,2.07,3,,,,Albania
851690 - Parts,,3.20,3.20,1,,,,Albania
851711 - - Line telephone sets with cordless handsets,,3.80,3.80,1,,,,Albania
851719 - - Other,,5.40,5.40,2,,,,Albania
851721 - - Facsimile machines,,3.80,3.80,1,,,,Albania
851722 - - Teleprinters,,3.80,3.80,1,,,,Albania
851730 - Telephonic or telegraphic switching apparatus,,3.80,3.80,1,,,,Albania
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","2,337",3.05,3.05,2,,,,Albania
851780 - Other apparatus,884,3.80,3.80,2,,,,Albania
851790 - Parts,"773,559",3.05,3.05,4,,,,Albania
851810 - Microphones and stands therefor,,1.60,1.60,3,,,,Albania
"851821 - - Single loudspeakers, mounted in their enclosures","3,608",2.30,2.30,2,,,,Albania
"851822 - - Multiple loudspeakers, mounted in the same enclosure",,2.30,2.30,2,,,,Albania
851829 - - Other,,1.77,1.77,3,,,,Albania
"851830 - Headphones, earphones and combined microphone/speaker sets",,1.67,1.67,3,,,,Albania
851840 - Audio-frequency electric amplifiers,,3.15,3.15,4,,,,Albania
851850 - Electric sound amplifier sets,,1.30,1.30,2,,,,Albania
851890 - Parts,"49,090",2.60,2.60,1,,,,Albania
851910 - Coin- or disc-operated record-players,,6.70,6.70,1,,,,Albania
851921 - - Without loudspeaker,,3.50,3.50,1,,,,Albania
851929 - - Other,,3.50,3.50,1,,,,Albania
851931 - - With automatic record changing mechanism,,3.50,3.50,1,,,,Albania
851939 - - Other,,3.50,3.50,1,,,,Albania
851940 - Transcribing machines,,5.90,5.90,1,,,,Albania
851992 - - Pocket-size cassette-players,"527,759",0.00,0.00,1,,,,Albania
"851993 - - Other, cassette-type",,6.30,6.30,4,,,,Albania
851999 - - Other,,8.03,8.03,3,,,,Albania
852010 - Dictating machines not capable of operating without an external source of power,,4.60,4.60,1,,,,Albania
852020 - Telephone answering machines,,2.60,2.60,1,,,,Albania
852032 - - Digital audio type,,2.67,2.67,6,,,,Albania
"852033 - - Other, cassette-type",,1.50,1.50,4,,,,Albania
852039 - - Other,,5.00,5.00,2,,,,Albania
852090 - Other,"25,114",1.30,1.30,2,,,,Albania
852110 - Magnetic tape-type,,7.33,7.33,3,,,,Albania
852190 - Other,,14.00,14.00,1,,,,Albania
852210 - Pick-up cartridges,,4.50,4.50,1,,,,Albania
852290 - Other,,2.00,2.00,6,,,,Albania
852311 - - Of a width not exceeding 4 mm,,1.60,1.60,1,,,,Albania
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,2.00,2.00,1,,,,Albania
852313 - - Of a width exceeding 6.5 mm,,2.00,2.00,1,,,,Albania
852320 - Magnetic discs,,1.33,1.33,3,,,,Albania
852330 - Cards incorporating a magnetic stripe,,3.80,3.80,1,,,,Albania
852390 - Other,,2.00,2.00,1,,,,Albania
852410 - Gramophone records,,3.80,3.80,1,,,,Albania
852431 - - For reproducing phenomena other than sound or image,,2.00,2.00,1,,,,Albania
852432 - - For reproducing sound only,,3.80,3.80,1,,,,Albania
852439 - - Other,"1,550",2.90,2.90,2,,,,Albania
852440 - Magnetic tapes for reproducing phenomena other than sound or image,,1.27,1.27,3,,,,Albania
852451 - - Of a width not exceeding 4 mm,,3.80,3.80,1,,,,Albania
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,3.10,3.10,1,,,,Albania
852453 - - Of a width exceeding 6.5 mm,,3.80,3.80,1,,,,Albania
852460 - Cards incorporating a magnetic stripe,,3.80,3.80,1,,,,Albania
852491 - - For reproducing phenomena other than sound or image,,1.00,1.00,2,,,,Albania
852499 - - Other,,2.90,2.90,2,,,,Albania
852510 - Transmission apparatus,,1.97,1.97,3,,,,Albania
852520 - Transmission apparatus incorporating reception apparatus,,2.20,2.20,3,,,,Albania
852530 - Television cameras,"74,047",4.15,4.15,2,,,,Albania
852540 - Still image video cameras and other video camera recorders,,6.58,6.58,4,,,,Albania
852610 - Radar apparatus,,2.10,2.10,2,,,,Albania
852691 - - Radio navigational aid apparatus,,1.40,1.40,3,,,,Albania
852692 - - Radio remote control apparatus,,2.10,2.10,2,,,,Albania
852712 - - Pocket-size radio cassette-players,"55,084",12.40,12.40,2,,,,Albania
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,12.40,12.40,3,,,,Albania
852719 - - Other,,0.00,0.00,1,,,,Albania
852721 - - Combined with sound recording or reproducing apparatus,,12.93,12.93,6,,,,Albania
852729 - - Other,,12.40,12.40,1,,,,Albania
852731 - - Combined with sound recording or reproducing apparatus,,12.40,12.40,5,,,,Albania
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,5.00,5.00,2,,,,Albania
852739 - - Other,,10.00,10.00,3,,,,Albania
852790 - Other apparatus,,5.00,5.00,3,,,,Albania
852812 - - Colour,36,13.63,13.63,19,,,,Albania
852813 - - Black and white or other monochrome,,4.40,4.40,1,,,,Albania
852821 - - Colour,,14.00,14.00,4,,,,Albania
852822 - - Black and white or other monochrome,,14.00,14.00,1,,,,Albania
852830 - Video projectors,,8.47,8.47,3,,,,Albania
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,,3.78,3.78,9,,,,Albania
852990 - Other,"2,519",3.06,3.06,7,,,,Albania
853010 - Equipment for railways or tramways,,2.20,2.20,1,,,,Albania
853080 - Other equipment,,2.20,2.20,1,,,,Albania
853090 - Parts,,2.20,2.20,1,,,,Albania
853110 - Burglar or fire alarms and similar apparatus,,1.95,1.95,4,,,,Albania
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),,1.68,1.68,5,,,,Albania
853180 - Other apparatus,,1.40,1.40,3,,,,Albania
853190 - Parts,,2.10,2.10,3,,,,Albania
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,1.80,1.80,1,,,,Albania
853221 - - Tantalum,,2.50,2.50,1,,,,Albania
853222 - - Aluminium electrolytic,,2.50,2.50,1,,,,Albania
"853223 - - Ceramic dielectric, single layer",,1.80,1.80,1,,,,Albania
"853224 - - Ceramic dielectric, multilayer",,1.80,1.80,2,,,,Albania
853225 - - Dielectric of paper or plastics,,1.80,1.80,1,,,,Albania
853229 - - Other,,1.80,1.80,1,,,,Albania
853230 - Variable or adjustable (pre-set) capacitors,,2.50,2.50,1,,,,Albania
853290 - Parts,,2.40,2.40,1,,,,Albania
"853310 - Fixed carbon resistors, composition or film types",,1.90,1.90,1,,,,Albania
853321 - - For a power handling capacity not exceeding 20 W,,1.90,1.90,1,,,,Albania
853329 - - Other,,1.90,1.90,1,,,,Albania
853331 - - For a power handling capacity not exceeding 20 W,,1.90,1.90,1,,,,Albania
853339 - - Other,,1.90,1.90,1,,,,Albania
"853340 - Other variable resistors, including rheostats and potentiometers",,1.90,1.90,2,,,,Albania
853390 - Parts,,1.90,1.90,1,,,,Albania
853400 Printed circuits,,2.60,2.60,3,,,,Albania
853510 - Fuses,,4.60,4.60,1,,,,Albania
853521 - - For a voltage of less than 72.5 kV,,4.60,4.60,1,,,,Albania
853529 - - Other,,4.60,4.60,1,,,,Albania
853530 - Isolating switches and make-and-break switches,,4.60,4.60,2,,,,Albania
"853540 - Lightning arresters, voltage limiters and surge suppressors",,4.60,4.60,1,,,,Albania
853590 - Other,,3.10,3.10,1,,,,Albania
853610 - Fuses,,2.80,2.80,3,,,,Albania
853620 - Automatic circuit breakers,,2.80,2.80,2,,,,Albania
853630 - Other apparatus for protecting electrical circuits,,2.80,2.80,3,,,,Albania
853641 - - For a voltage not exceeding 60 V,,2.80,2.80,2,,,,Albania
853649 - - Other,,2.80,2.80,1,,,,Albania
853650 - Other switches,"1,502",2.29,2.29,7,,,,Albania
853661 - - Lamp-holders,,2.80,2.80,2,,,,Albania
853669 - - Other,,2.00,2.00,3,,,,Albania
853690 - Other apparatus,,1.80,1.80,4,,,,Albania
"853710 - For a voltage not exceeding 1,000 V",,2.50,2.50,3,,,,Albania
"853720 - For a voltage exceeding 1,000 V",,2.50,2.50,2,,,,Albania
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus",,2.60,2.60,1,,,,Albania
853890 - Other,"1,114",2.90,2.90,4,,,,Albania
853910 - Sealed beam lamp units,,1.70,1.70,2,,,,Albania
853921 - - Tungsten halogen,,3.40,3.40,3,,,,Albania
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","9,021",3.40,3.40,2,,,,Albania
853929 - - Other,,3.40,3.40,3,,,,Albania
"853931 - - Fluorescent, hot cathode",,3.10,3.10,2,,,,Albania
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,3.10,3.10,3,,,,Albania
853939 - - Other,,3.10,3.10,1,,,,Albania
853941 - - Arc-lamps,363,3.10,3.10,1,,,,Albania
853949 - - Other,,3.10,3.10,2,,,,Albania
853990 - Parts,,3.20,3.20,2,,,,Albania
854011 - - Colour,,14.20,14.20,6,,,,Albania
854012 - - Black and white or other monochrome,,9.00,9.00,1,,,,Albania
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,3.10,3.10,3,,,,Albania
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,3.10,3.10,1,,,,Albania
"854050 - Data/graphic display tubes, black and white or other monochrome",,3.10,3.10,1,,,,Albania
854060 - Other cathode-ray tubes,,3.10,3.10,1,,,,Albania
854071 - - Magnetrons,,3.20,3.20,1,,,,Albania
854072 - - Klystrons,,3.20,3.20,1,,,,Albania
854079 - - Other,,3.20,3.20,1,,,,Albania
854081 - - Receiver or amplifier valves and tubes,,3.20,3.20,1,,,,Albania
854089 - - Other,,3.20,3.20,3,,,,Albania
854091 - - Of cathode-ray tubes,,3.30,3.30,1,,,,Albania
854099 - - Other,,3.30,3.30,1,,,,Albania
"854110 - Diodes, other than photosensitive or light emitting diodes",,1.80,1.80,3,,,,Albania
854121 - - With a dissipation rate of less than 1 W,,1.80,1.80,2,,,,Albania
854129 - - Other,,1.80,1.80,4,,,,Albania
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,1.80,1.80,2,,,,Albania
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,1.08,1.08,5,,,,Albania
854150 - Other semiconductor devices,,1.80,1.80,2,,,,Albania
854160 - Mounted piezo-electric crystals,,1.40,1.40,1,,,,Albania
854190 - Parts,,1.00,1.00,1,,,,Albania
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)",,3.50,3.50,1,,,,Albania
854213 - - Metal oxide semiconductors (MOS technology),,1.04,1.04,33,,,,Albania
854214 - - Circuits obtained by bipolar technology,,1.31,1.31,18,,,,Albania
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)",,1.12,1.12,21,,,,Albania
854230 - Other monolithic integrated circuits,,1.80,1.80,11,,,,Albania
854240 - Hybrid integrated circuits,,1.80,1.80,4,,,,Albania
854250 - Electronic microassemblies,,1.80,1.80,1,,,,Albania
854290 - Parts,,1.00,1.00,1,,,,Albania
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Albania
854319 - - Other,,4.60,4.60,1,,,,Albania
854320 - Signal generators,,4.40,4.40,1,,,,Albania
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","1,041",2.30,2.30,3,,,,Albania
854340 - Electric fence energisers,,4.40,4.40,1,,,,Albania
854381 - - Proximity cards and tags,,2.50,2.50,1,,,,Albania
854389 - - Other,"1,865",2.88,2.88,12,,,,Albania
854390 - Parts,,2.38,2.38,5,,,,Albania
854411 - - Of copper,,4.30,4.30,2,,,,Albania
854419 - - Other,,4.30,4.30,2,,,,Albania
854420 - Co-axial cable and other co-axial electric conductors,,4.30,4.30,1,,,,Albania
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships",,2.15,2.15,2,,,,Albania
854441 - - Fitted with connectors,,3.10,3.10,2,,,,Albania
854449 - - Other,,3.35,3.35,2,,,,Albania
854451 - - Fitted with connectors,,3.10,3.10,2,,,,Albania
854459 - - Other,,4.30,4.30,3,,,,Albania
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,4.30,4.30,2,,,,Albania
854470 - Optical fibre cables,,3.10,3.10,1,,,,Albania
854511 - - Of a kind used for furnaces,,3.20,3.20,1,,,,Albania
854519 - - Other,,3.25,3.25,2,,,,Albania
854520 - Brushes,,3.20,3.20,1,,,,Albania
854590 - Other,,2.70,2.70,2,,,,Albania
854610 - Of glass,,4.20,4.20,1,,,,Albania
854620 - Of ceramics,,5.80,5.80,3,,,,Albania
854690 - Other,,4.35,4.35,2,,,,Albania
854710 - Insulating fittings of ceramics,"1,732",5.80,5.80,2,,,,Albania
854720 - Insulating fittings of plastics,,4.50,4.50,1,,,,Albania
854790 - Other,,4.20,4.20,1,,,,Albania
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","8,065",2.34,2.34,5,,,,Albania
854890 - Other,,2.30,2.30,2,,,,Albania
,1997,"345,769",4.66,4.66,706,,,,Albania
850110 - Motors of an output not exceeding 37.5 W,,4.25,4.25,4,,,,Albania
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,1.80,1.80,2,,,,Albania
850131 - - Of an output not exceeding 750 W,,1.80,1.80,2,,,,Albania
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,,2.40,2.40,3,,,,Albania
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,1.80,1.80,2,,,,Albania
850134 - - Of an output exceeding 375 kW,,2.70,2.70,4,,,,Albania
"850140 - Other AC motors, single-phase",,2.40,2.40,3,,,,Albania
850151 - - Of an output not exceeding 750 W,,1.80,1.80,2,,,,Albania
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,,2.70,2.70,4,,,,Albania
850153 - - Of an output exceeding 75 kW,,2.88,2.88,5,,,,Albania
850161 - - Of an output not exceeding 75 kVA,"18,235",2.40,2.40,3,,,,Albania
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"4,661",1.80,1.80,2,,,,Albania
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,,1.80,1.80,2,,,,Albania
850164 - - Of an output exceeding 750 kVA,,3.60,3.60,1,,,,Albania
850211 - - Of an output not exceeding 75 kVA,"3,187",2.40,2.40,3,,,,Albania
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"2,971",1.80,1.80,2,,,,Albania
850213 - - Of an output exceeding 375 kVA,"1,032",2.40,2.40,3,,,,Albania
850220 - Generating sets with spark-ignition internal combustion piston engines,"3,663",2.40,2.40,3,,,,Albania
850231 - - Wind-powered,,3.60,3.60,1,,,,Albania
850239 - - Other,794,2.40,2.40,3,,,,Albania
850240 - Electric rotary converters,,1.80,1.80,2,,,,Albania
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"46,859",3.40,3.40,3,,,,Albania
850410 - Ballasts for discharge lamps or tubes,"2,676",3.20,3.20,3,,,,Albania
850421 - - Having a power handling capacity not exceeding 650 kVA,,4.80,4.80,1,,,,Albania
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,4.80,4.80,2,,,,Albania
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,4.80,4.80,1,,,,Albania
850431 - - Having a power handling capacity not exceeding 1 kVA,"6,566",3.60,3.60,4,,,,Albania
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,3.20,3.20,3,,,,Albania
