Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
854129 - - Other,,0.00,0.00,1,,,,Viet Nam
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",,0.00,0.00,1,,,,Viet Nam
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes",,0.00,0.00,2,,,,Viet Nam
854150 - Other semiconductor devices,"32,847",0.00,0.00,1,,,,Viet Nam
854160 - Mounted piezo-electric crystals,"15,447",0.00,0.00,1,,,,Viet Nam
854190 - Parts,,0.00,0.00,1,,,,Viet Nam
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)",,0.00,0.00,1,,,,Viet Nam
854213 - - Metal oxide semiconductors (MOS technology),"339,438",0.00,0.00,18,,,,Viet Nam
854214 - - Circuits obtained by bipolar technology,,0.00,0.00,7,,,,Viet Nam
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)",510,0.00,0.00,7,,,,Viet Nam
854230 - Other monolithic integrated circuits,"9,206",0.00,0.00,7,,,,Viet Nam
854240 - Hybrid integrated circuits,,0.00,0.00,1,,,,Viet Nam
854250 - Electronic microassemblies,904,0.00,0.00,1,,,,Viet Nam
854290 - Parts,"2,095",0.00,0.00,1,,,,Viet Nam
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Viet Nam
854319 - - Other,,4.00,4.00,1,,,,Viet Nam
854320 - Signal generators,"1,352",3.70,3.70,1,,,,Viet Nam
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,1.85,1.85,2,,,,Viet Nam
854340 - Electric fence energisers,,3.70,3.70,1,,,,Viet Nam
854381 - - Proximity cards and tags,,0.00,0.00,1,,,,Viet Nam
854389 - - Other,"1,799,409",2.02,2.02,11,,,,Viet Nam
854390 - Parts,922,1.48,1.48,5,,,,Viet Nam
854411 - - Of copper,"2,740",3.70,3.70,2,,,,Viet Nam
854419 - - Other,"96,382",3.70,3.70,2,,,,Viet Nam
854420 - Co-axial cable and other co-axial electric conductors,"389,370",3.70,3.70,1,,,,Viet Nam
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","382,771",1.85,1.85,2,,,,Viet Nam
854441 - - Fitted with connectors,"18,931",1.65,1.65,2,,,,Viet Nam
854449 - - Other,"1,594",1.85,1.85,2,,,,Viet Nam
854451 - - Fitted with connectors,"87,776",1.65,1.65,2,,,,Viet Nam
854459 - - Other,"197,054",3.70,3.70,3,,,,Viet Nam
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",,3.70,3.70,2,,,,Viet Nam
854470 - Optical fibre cables,"8,776",0.00,0.00,1,,,,Viet Nam
854511 - - Of a kind used for furnaces,"139,062",2.70,2.70,1,,,,Viet Nam
854519 - - Other,"106,215",2.70,2.70,2,,,,Viet Nam
854520 - Brushes,"6,510",2.70,2.70,1,,,,Viet Nam
854590 - Other,"27,456",2.20,2.20,2,,,,Viet Nam
854610 - Of glass,,3.70,3.70,1,,,,Viet Nam
854620 - Of ceramics,,4.70,4.70,3,,,,Viet Nam
854690 - Other,,3.70,3.70,2,,,,Viet Nam
854710 - Insulating fittings of ceramics,"1,755",4.70,4.70,2,,,,Viet Nam
854720 - Insulating fittings of plastics,"11,382",3.70,3.70,1,,,,Viet Nam
854790 - Other,,3.70,3.70,1,,,,Viet Nam
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Viet Nam
854890 - Other,"11,812",1.35,1.35,2,,,,Viet Nam
,2000,"34,600,972",2.84,2.84,673,,,,Viet Nam
850110 - Motors of an output not exceeding 37.5 W,"3,437,561",3.20,3.20,4,,,,Viet Nam
850120 - Universal AC/DC motors of an output exceeding 37.5 W,,1.35,1.35,2,,,,Viet Nam
850131 - - Of an output not exceeding 750 W,203,1.35,1.35,2,,,,Viet Nam
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,"24,468",1.80,1.80,3,,,,Viet Nam
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,1.35,1.35,2,,,,Viet Nam
850134 - - Of an output exceeding 375 kW,,2.03,2.03,4,,,,Viet Nam
"850140 - Other AC motors, single-phase","22,044",1.80,1.80,3,,,,Viet Nam
850151 - - Of an output not exceeding 750 W,"34,978",1.35,1.35,2,,,,Viet Nam
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"155,549",2.03,2.03,4,,,,Viet Nam
850153 - - Of an output exceeding 75 kW,"68,500",2.16,2.16,5,,,,Viet Nam
850161 - - Of an output not exceeding 75 kVA,,1.80,1.80,3,,,,Viet Nam
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.35,1.35,2,,,,Viet Nam
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,,1.35,1.35,2,,,,Viet Nam
850164 - - Of an output exceeding 750 kVA,,2.70,2.70,1,,,,Viet Nam
850211 - - Of an output not exceeding 75 kVA,"19,610",1.80,1.80,3,,,,Viet Nam
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,1.35,1.35,2,,,,Viet Nam
850213 - - Of an output exceeding 375 kVA,,2.03,2.03,4,,,,Viet Nam
850220 - Generating sets with spark-ignition internal combustion piston engines,,2.16,2.16,5,,,,Viet Nam
850231 - - Wind-powered,,2.70,2.70,1,,,,Viet Nam
850239 - - Other,,1.80,1.80,3,,,,Viet Nam
850240 - Electric rotary converters,,1.35,1.35,2,,,,Viet Nam
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"462,444",2.70,2.70,3,,,,Viet Nam
850410 - Ballasts for discharge lamps or tubes,"273,917",2.47,2.47,3,,,,Viet Nam
850421 - - Having a power handling capacity not exceeding 650 kVA,"22,984",3.70,3.70,1,,,,Viet Nam
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","3,254",3.70,3.70,2,,,,Viet Nam
"850423 - - Having a power handling capacity exceeding 10,000 kVA",,3.70,3.70,1,,,,Viet Nam
850431 - - Having a power handling capacity not exceeding 1 kVA,"63,429",2.78,2.78,4,,,,Viet Nam
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,,2.47,2.47,3,,,,Viet Nam
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,590,1.85,1.85,2,,,,Viet Nam
850434 - - Having a power handling capacity exceeding 500 kVA,"4,481",3.70,3.70,1,,,,Viet Nam
850440 - Static converters,"1,129,280",2.48,2.48,8,,,,Viet Nam
850450 - Other inductors,"127,218",1.23,1.23,3,,,,Viet Nam
850490 - Parts,"1,120,292",1.32,1.32,5,,,,Viet Nam
850511 - - Of metal,,2.20,2.20,1,,,,Viet Nam
850519 - - Other,"1,107,467",2.20,2.20,2,,,,Viet Nam
"850520 - Electro-magnetic couplings, clutches and brakes","4,923",2.20,2.20,1,,,,Viet Nam
850530 - Electro-magnetic lifting heads,,2.20,2.20,1,,,,Viet Nam
"850590 - Other, including parts","2,434",1.80,1.80,3,,,,Viet Nam
850610 - Manganese dioxide,"1,401",4.70,4.70,6,,,,Viet Nam
850630 - Mercuric oxide,"61,161",4.70,4.70,3,,,,Viet Nam
850640 - Silver oxide,,4.70,4.70,3,,,,Viet Nam
850650 - Lithium,,4.70,4.70,3,,,,Viet Nam
850660 - Air-zinc,,4.70,4.70,3,,,,Viet Nam
850680 - Other,"40,215",3.53,3.53,4,,,,Viet Nam
850690 - Parts,,4.70,4.70,1,,,,Viet Nam
"850710 - Lead-acid, of a kind used for starting piston engines","1,069",2.96,2.96,5,,,,Viet Nam
850720 - Other lead-acid accumulators,,2.96,2.96,5,,,,Viet Nam
850730 - Nickel-cadmium,"38,297",1.95,1.95,4,,,,Viet Nam
850740 - Nickel-iron,,1.35,1.35,2,,,,Viet Nam
850780 - Other accumulators,"1,152,790",1.80,1.80,3,,,,Viet Nam
850790 - Parts,"16,198",2.03,2.03,4,,,,Viet Nam
850810 - Drills of all kinds,"6,887",2.70,2.70,3,,,,Viet Nam
850820 - Saws,,2.70,2.70,3,,,,Viet Nam
850880 - Other tools,,2.70,2.70,8,,,,Viet Nam
850890 - Parts,240,2.70,2.70,1,,,,Viet Nam
850910 - Vacuum cleaners,,2.20,2.20,2,,,,Viet Nam
850920 - Floor polishers,,2.20,2.20,1,,,,Viet Nam
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,Viet Nam
850940 - Food grinders and mixers; fruit or vegetable juice extractors,,2.20,2.20,1,,,,Viet Nam
850980 - Other appliances,"2,969",2.20,2.20,1,,,,Viet Nam
850990 - Parts,,2.20,2.20,2,,,,Viet Nam
851010 - Shavers,,2.20,2.20,1,,,,Viet Nam
851020 - Hair clippers,,2.20,2.20,1,,,,Viet Nam
851030 - Hair-removing appliances,,2.20,2.20,1,,,,Viet Nam
851090 - Parts,,2.20,2.20,1,,,,Viet Nam
851110 - Sparking plugs,28,1.60,1.60,2,,,,Viet Nam
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,,1.60,1.60,2,,,,Viet Nam
851130 - Distributors; ignition coils,"1,503",1.60,1.60,2,,,,Viet Nam
851140 - Starter motors and dual purpose starter-generators,"29,032",1.60,1.60,2,,,,Viet Nam
851150 - Other generators,"1,152",1.60,1.60,2,,,,Viet Nam
851180 - Other equipment,"5,642",1.60,1.60,2,,,,Viet Nam
851190 - Parts,"36,186",3.20,3.20,1,,,,Viet Nam
851210 - Lighting or visual signalling equipment of a kind used on bicycles,,2.70,2.70,1,,,,Viet Nam
851220 - Other lighting or visual signalling equipment,"3,420",2.70,2.70,1,,,,Viet Nam
851230 - Sound signalling equipment,,2.70,2.70,1,,,,Viet Nam
"851240 - Windscreen wipers, defrosters and demisters",28,2.70,2.70,1,,,,Viet Nam
851290 - Parts,498,2.70,2.70,1,,,,Viet Nam
851310 - Lamps,"18,771",5.70,5.70,1,,,,Viet Nam
851390 - Parts,,5.70,5.70,1,,,,Viet Nam
851410 - Resistance heated furnaces and ovens,830,1.47,1.47,3,,,,Viet Nam
851420 - Induction or dielectric furnaces and ovens,"1,010,876",1.47,1.47,3,,,,Viet Nam
851430 - Other furnaces and ovens,,1.10,1.10,4,,,,Viet Nam
851440 - Other induction or dielectric heating equipment,535,2.20,2.20,1,,,,Viet Nam
851490 - Parts,,1.10,1.10,2,,,,Viet Nam
851511 - - Soldering irons and guns,,2.70,2.70,1,,,,Viet Nam
851519 - - Other,,2.70,2.70,1,,,,Viet Nam
851521 - - Fully or partly automatic,,2.70,2.70,1,,,,Viet Nam
851529 - - Other,,2.70,2.70,2,,,,Viet Nam
851531 - - Fully or partly automatic,"29,318",2.70,2.70,1,,,,Viet Nam
851539 - - Other,,2.70,2.70,3,,,,Viet Nam
851580 - Other machines and apparatus,"21,629",2.16,2.16,5,,,,Viet Nam
851590 - Parts,"106,087",1.35,1.35,2,,,,Viet Nam
851610 - Electric instantaneous or storage water heaters and immersion heaters,"52,403",2.70,2.70,4,,,,Viet Nam
851621 - - Storage heating radiators,,2.70,2.70,1,,,,Viet Nam
851629 - - Other,,2.70,2.70,4,,,,Viet Nam
851631 - - Hair dryers,"18,181",2.70,2.70,2,,,,Viet Nam
851632 - - Other hair-dressing apparatus,,2.70,2.70,1,,,,Viet Nam
851633 - - Hand-drying apparatus,,2.70,2.70,1,,,,Viet Nam
851640 - Electric smoothing irons,,2.70,2.70,2,,,,Viet Nam
851650 - Microwave ovens,,5.00,5.00,1,,,,Viet Nam
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters",,2.70,2.70,6,,,,Viet Nam
851671 - - Coffee or tea makers,,2.70,2.70,1,,,,Viet Nam
851672 - - Toasters,,2.70,2.70,1,,,,Viet Nam
851679 - - Other,"16,475",2.70,2.70,3,,,,Viet Nam
851680 - Electric heating resistors,"1,171",1.80,1.80,3,,,,Viet Nam
851690 - Parts,,2.70,2.70,1,,,,Viet Nam
851711 - - Line telephone sets with cordless handsets,"88,617",0.00,0.00,1,,,,Viet Nam
851719 - - Other,"25,648",0.00,0.00,2,,,,Viet Nam
851721 - - Facsimile machines,498,0.00,0.00,1,,,,Viet Nam
851722 - - Teleprinters,,0.00,0.00,1,,,,Viet Nam
851730 - Telephonic or telegraphic switching apparatus,"788,026",0.00,0.00,1,,,,Viet Nam
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","333,492",0.00,0.00,2,,,,Viet Nam
851780 - Other apparatus,,0.00,0.00,2,,,,Viet Nam
851790 - Parts,"5,593,474",0.00,0.00,4,,,,Viet Nam
851810 - Microphones and stands therefor,"679,827",0.83,0.83,3,,,,Viet Nam
"851821 - - Single loudspeakers, mounted in their enclosures",9,2.25,2.25,2,,,,Viet Nam
"851822 - - Multiple loudspeakers, mounted in the same enclosure",,2.25,2.25,2,,,,Viet Nam
851829 - - Other,"2,496,642",1.00,1.00,3,,,,Viet Nam
"851830 - Headphones, earphones and combined microphone/speaker sets","23,012",0.67,0.67,3,,,,Viet Nam
851840 - Audio-frequency electric amplifiers,"5,596",3.00,3.00,4,,,,Viet Nam
851850 - Electric sound amplifier sets,"3,835",1.00,1.00,2,,,,Viet Nam
851890 - Parts,"25,298",2.00,2.00,1,,,,Viet Nam
851910 - Coin- or disc-operated record-players,,6.00,6.00,1,,,,Viet Nam
851921 - - Without loudspeaker,,2.00,2.00,1,,,,Viet Nam
851929 - - Other,,2.00,2.00,1,,,,Viet Nam
851931 - - With automatic record changing mechanism,,2.00,2.00,1,,,,Viet Nam
851939 - - Other,,2.00,2.00,1,,,,Viet Nam
851940 - Transcribing machines,,5.00,5.00,1,,,,Viet Nam
851992 - - Pocket-size cassette-players,,0.00,0.00,1,,,,Viet Nam
"851993 - - Other, cassette-type",,5.50,5.50,4,,,,Viet Nam
851999 - - Other,83,7.67,7.67,3,,,,Viet Nam
852010 - Dictating machines not capable of operating without an external source of power,,4.00,4.00,1,,,,Viet Nam
852020 - Telephone answering machines,,0.00,0.00,1,,,,Viet Nam
852032 - - Digital audio type,,2.17,2.17,6,,,,Viet Nam
"852033 - - Other, cassette-type",,1.00,1.00,4,,,,Viet Nam
852039 - - Other,,4.50,4.50,2,,,,Viet Nam
852090 - Other,,1.00,1.00,2,,,,Viet Nam
852110 - Magnetic tape-type,,7.33,7.33,3,,,,Viet Nam
852190 - Other,,14.00,14.00,1,,,,Viet Nam
852210 - Pick-up cartridges,"2,065",4.00,4.00,1,,,,Viet Nam
852290 - Other,"371,135",1.33,1.33,6,,,,Viet Nam
852311 - - Of a width not exceeding 4 mm,,0.00,0.00,1,,,,Viet Nam
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"2,093",0.00,0.00,1,,,,Viet Nam
852313 - - Of a width exceeding 6.5 mm,"45,986",0.00,0.00,1,,,,Viet Nam
852320 - Magnetic discs,,0.00,0.00,2,,,,Viet Nam
852330 - Cards incorporating a magnetic stripe,"10,335",3.50,3.50,1,,,,Viet Nam
852390 - Other,,0.00,0.00,1,,,,Viet Nam
852410 - Gramophone records,,3.50,3.50,1,,,,Viet Nam
852431 - - For reproducing phenomena other than sound or image,"113,795",0.00,0.00,1,,,,Viet Nam
852432 - - For reproducing sound only,"10,556",3.50,3.50,1,,,,Viet Nam
852439 - - Other,"707,485",1.75,1.75,2,,,,Viet Nam
852440 - Magnetic tapes for reproducing phenomena other than sound or image,92,0.00,0.00,1,,,,Viet Nam
852451 - - Of a width not exceeding 4 mm,"13,580",3.50,3.50,1,,,,Viet Nam
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"2,793",2.60,2.60,1,,,,Viet Nam
852453 - - Of a width exceeding 6.5 mm,"53,537",3.50,3.50,1,,,,Viet Nam
852460 - Cards incorporating a magnetic stripe,129,3.50,3.50,1,,,,Viet Nam
852491 - - For reproducing phenomena other than sound or image,"31,420",0.00,0.00,1,,,,Viet Nam
852499 - - Other,"55,943",1.75,1.75,2,,,,Viet Nam
852510 - Transmission apparatus,"3,079",1.20,1.20,3,,,,Viet Nam
852520 - Transmission apparatus incorporating reception apparatus,"1,227,457",0.00,0.00,3,,,,Viet Nam
852530 - Television cameras,,3.95,3.95,2,,,,Viet Nam
852540 - Still image video cameras and other video camera recorders,848,5.95,5.95,4,,,,Viet Nam
852610 - Radar apparatus,,1.85,1.85,2,,,,Viet Nam
852691 - - Radio navigational aid apparatus,"26,874",1.23,1.23,3,,,,Viet Nam
852692 - - Radio remote control apparatus,,1.85,1.85,2,,,,Viet Nam
852712 - - Pocket-size radio cassette-players,"3,015",12.00,12.00,2,,,,Viet Nam
852713 - - Other apparatus combined with sound recording or reproducing apparatus,,12.00,12.00,3,,,,Viet Nam
852719 - - Other,74,0.00,0.00,1,,,,Viet Nam
852721 - - Combined with sound recording or reproducing apparatus,,12.67,12.67,6,,,,Viet Nam
852729 - - Other,,12.00,12.00,1,,,,Viet Nam
852731 - - Combined with sound recording or reproducing apparatus,,12.00,12.00,5,,,,Viet Nam
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,,4.50,4.50,2,,,,Viet Nam
852739 - - Other,,9.00,9.00,2,,,,Viet Nam
852790 - Other apparatus,"454,708",3.10,3.10,3,,,,Viet Nam
852812 - - Colour,"3,208",13.13,13.13,16,,,,Viet Nam
852813 - - Black and white or other monochrome,,2.00,2.00,1,,,,Viet Nam
852821 - - Colour,,14.00,14.00,4,,,,Viet Nam
852822 - - Black and white or other monochrome,,14.00,14.00,1,,,,Viet Nam
852830 - Video projectors,,5.33,5.33,3,,,,Viet Nam
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"468,150",3.00,3.00,9,,,,Viet Nam
852990 - Other,"209,750",2.29,2.29,7,,,,Viet Nam
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,Viet Nam
853080 - Other equipment,,1.70,1.70,1,,,,Viet Nam
853090 - Parts,"6,398",1.70,1.70,1,,,,Viet Nam
853110 - Burglar or fire alarms and similar apparatus,433,1.65,1.65,4,,,,Viet Nam
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"2,307,765",0.00,0.00,4,,,,Viet Nam
853180 - Other apparatus,"13,580",0.73,0.73,3,,,,Viet Nam
853190 - Parts,"180,524",1.10,1.10,2,,,,Viet Nam
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),,0.00,0.00,1,,,,Viet Nam
853221 - - Tantalum,,0.00,0.00,1,,,,Viet Nam
853222 - - Aluminium electrolytic,,0.00,0.00,1,,,,Viet Nam
"853223 - - Ceramic dielectric, single layer",,0.00,0.00,1,,,,Viet Nam
"853224 - - Ceramic dielectric, multilayer","153,908",0.00,0.00,1,,,,Viet Nam
853225 - - Dielectric of paper or plastics,,0.00,0.00,1,,,,Viet Nam
853229 - - Other,"3,079",0.00,0.00,1,,,,Viet Nam
853230 - Variable or adjustable (pre-set) capacitors,"13,626",0.00,0.00,1,,,,Viet Nam
853290 - Parts,"6,915",0.00,0.00,1,,,,Viet Nam
"853310 - Fixed carbon resistors, composition or film types",,0.00,0.00,1,,,,Viet Nam
853321 - - For a power handling capacity not exceeding 20 W,"13,691",0.00,0.00,1,,,,Viet Nam
853329 - - Other,,0.00,0.00,1,,,,Viet Nam
853331 - - For a power handling capacity not exceeding 20 W,,0.00,0.00,1,,,,Viet Nam
853339 - - Other,,0.00,0.00,1,,,,Viet Nam
"853340 - Other variable resistors, including rheostats and potentiometers",83,0.00,0.00,2,,,,Viet Nam
853390 - Parts,,0.00,0.00,1,,,,Viet Nam
853400 Printed circuits,"1,018,943",0.00,0.00,3,,,,Viet Nam
853510 - Fuses,,2.70,2.70,1,,,,Viet Nam
853521 - - For a voltage of less than 72.5 kV,,2.70,2.70,1,,,,Viet Nam
853529 - - Other,,2.70,2.70,1,,,,Viet Nam
853530 - Isolating switches and make-and-break switches,"7,053",2.70,2.70,2,,,,Viet Nam
"853540 - Lightning arresters, voltage limiters and surge suppressors",,2.70,2.70,1,,,,Viet Nam
853590 - Other,"8,740",2.70,2.70,1,,,,Viet Nam
853610 - Fuses,"2,296",2.30,2.30,3,,,,Viet Nam
853620 - Automatic circuit breakers,"1,281",2.30,2.30,2,,,,Viet Nam
853630 - Other apparatus for protecting electrical circuits,"9,662",2.30,2.30,3,,,,Viet Nam
853641 - - For a voltage not exceeding 60 V,"2,766",2.30,2.30,2,,,,Viet Nam
853649 - - Other,"2,729",2.30,2.30,1,,,,Viet Nam
853650 - Other switches,"141,960",1.31,1.31,7,,,,Viet Nam
853661 - - Lamp-holders,9,2.30,2.30,2,,,,Viet Nam
853669 - - Other,452,0.77,0.77,3,,,,Viet Nam
853690 - Other apparatus,"124,922",1.15,1.15,4,,,,Viet Nam
"853710 - For a voltage not exceeding 1,000 V","62,710",2.10,2.10,3,,,,Viet Nam
"853720 - For a voltage exceeding 1,000 V","1,567",2.10,2.10,2,,,,Viet Nam
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus",,2.20,2.20,1,,,,Viet Nam
853890 - Other,"50,384",2.45,2.45,4,,,,Viet Nam
853910 - Sealed beam lamp units,,1.35,1.35,2,,,,Viet Nam
853921 - - Tungsten halogen,"1,752",2.70,2.70,3,,,,Viet Nam
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","496,804",2.70,2.70,2,,,,Viet Nam
853929 - - Other,"1,862",2.70,2.70,3,,,,Viet Nam
"853931 - - Fluorescent, hot cathode",,2.70,2.70,2,,,,Viet Nam
853932 - - Mercury or sodium vapour lamps; metal halide lamps,,2.70,2.70,3,,,,Viet Nam
853939 - - Other,572,2.70,2.70,1,,,,Viet Nam
853941 - - Arc-lamps,,2.70,2.70,1,,,,Viet Nam
853949 - - Other,,2.70,2.70,2,,,,Viet Nam
853990 - Parts,"17,222",2.70,2.70,2,,,,Viet Nam
854011 - - Colour,,14.00,14.00,6,,,,Viet Nam
854012 - - Black and white or other monochrome,,7.50,7.50,1,,,,Viet Nam
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,,2.70,2.70,2,,,,Viet Nam
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","1,235",2.60,2.60,1,,,,Viet Nam
"854050 - Data/graphic display tubes, black and white or other monochrome",,2.60,2.60,1,,,,Viet Nam
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,Viet Nam
854071 - - Magnetrons,,2.70,2.70,1,,,,Viet Nam
854072 - - Klystrons,,2.70,2.70,1,,,,Viet Nam
854079 - - Other,,2.70,2.70,1,,,,Viet Nam
854081 - - Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,Viet Nam
854089 - - Other,,2.70,2.70,1,,,,Viet Nam
854091 - - Of cathode-ray tubes,,2.70,2.70,1,,,,Viet Nam
854099 - - Other,"17,637",2.70,2.70,1,,,,Viet Nam
"854110 - Diodes, other than photosensitive or light emitting diodes",,0.00,0.00,1,,,,Viet Nam
854121 - - With a dissipation rate of less than 1 W,,0.00,0.00,1,,,,Viet Nam
854129 - - Other,986,0.00,0.00,1,,,,Viet Nam
"854130 - Thyristors, diacs and triacs, other than photosensitive devices",18,0.00,0.00,1,,,,Viet Nam
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","7,173",0.00,0.00,2,,,,Viet Nam
854150 - Other semiconductor devices,"38,675",0.00,0.00,1,,,,Viet Nam
854160 - Mounted piezo-electric crystals,"106,290",0.00,0.00,1,,,,Viet Nam
854190 - Parts,"2,351",0.00,0.00,1,,,,Viet Nam
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","47,876",0.00,0.00,1,,,,Viet Nam
854213 - - Metal oxide semiconductors (MOS technology),"11,718",0.00,0.00,18,,,,Viet Nam
854214 - - Circuits obtained by bipolar technology,"15,018",0.00,0.00,7,,,,Viet Nam
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)",,0.00,0.00,7,,,,Viet Nam
854230 - Other monolithic integrated circuits,"34,102",0.00,0.00,7,,,,Viet Nam
854240 - Hybrid integrated circuits,332,0.00,0.00,1,,,,Viet Nam
854250 - Electronic microassemblies,"4,213",0.00,0.00,1,,,,Viet Nam
854290 - Parts,,0.00,0.00,1,,,,Viet Nam
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,Viet Nam
854319 - - Other,,4.00,4.00,1,,,,Viet Nam
854320 - Signal generators,"26,469",3.70,3.70,1,,,,Viet Nam
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","2,720",1.85,1.85,2,,,,Viet Nam
854340 - Electric fence energisers,,3.70,3.70,1,,,,Viet Nam
854381 - - Proximity cards and tags,,0.00,0.00,1,,,,Viet Nam
854389 - - Other,"4,061,786",2.02,2.02,11,,,,Viet Nam
854390 - Parts,"3,540",1.48,1.48,5,,,,Viet Nam
854411 - - Of copper,618,3.70,3.70,2,,,,Viet Nam
854419 - - Other,"30,304",3.70,3.70,2,,,,Viet Nam
854420 - Co-axial cable and other co-axial electric conductors,"39,422",3.70,3.70,1,,,,Viet Nam
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","215,872",1.85,1.85,2,,,,Viet Nam
854441 - - Fitted with connectors,"58,156",1.65,1.65,2,,,,Viet Nam
854449 - - Other,"7,293",1.85,1.85,2,,,,Viet Nam
854451 - - Fitted with connectors,"17,904",1.65,1.65,2,,,,Viet Nam
854459 - - Other,"62,673",3.70,3.70,3,,,,Viet Nam
"854460 - Other electric conductors, for a voltage exceeding 1,000 V",18,3.70,3.70,2,,,,Viet Nam
854470 - Optical fibre cables,166,0.00,0.00,1,,,,Viet Nam
854511 - - Of a kind used for furnaces,"369,973",2.70,2.70,1,,,,Viet Nam
854519 - - Other,"6,647",2.70,2.70,2,,,,Viet Nam
854520 - Brushes,"15,212",2.70,2.70,1,,,,Viet Nam
854590 - Other,"22,394",2.20,2.20,2,,,,Viet Nam
854610 - Of glass,,3.70,3.70,1,,,,Viet Nam
854620 - Of ceramics,"27,575",4.70,4.70,3,,,,Viet Nam
854690 - Other,,3.70,3.70,2,,,,Viet Nam
854710 - Insulating fittings of ceramics,,4.70,4.70,2,,,,Viet Nam
854720 - Insulating fittings of plastics,"15,903",3.70,3.70,1,,,,Viet Nam
854790 - Other,,3.70,3.70,1,,,,Viet Nam
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,1.98,1.98,5,,,,Viet Nam
854890 - Other,"32,231",1.35,1.35,2,,,,Viet Nam
,1999,"19,447,894",3.03,3.03,684,,,,Viet Nam
850110 - Motors of an output not exceeding 37.5 W,"2,549,399",3.20,3.20,4,,,,Viet Nam
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"4,999",1.35,1.35,2,,,,Viet Nam
850131 - - Of an output not exceeding 750 W,,1.35,1.35,2,,,,Viet Nam
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,,1.80,1.80,3,,,,Viet Nam
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,1.35,1.35,2,,,,Viet Nam
850134 - - Of an output exceeding 375 kW,"1,005,968",2.03,2.03,4,,,,Viet Nam
"850140 - Other AC motors, single-phase",,1.80,1.80,3,,,,Viet Nam
850151 - - Of an output not exceeding 750 W,"117,641",1.35,1.35,2,,,,Viet Nam
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"467,451",2.03,2.03,4,,,,Viet Nam
850153 - - Of an output exceeding 75 kW,"128,597",2.16,2.16,5,,,,Viet Nam
