Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"110,304",7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","173,260",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","3,840,805",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,264,211",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,559,957",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","784,022",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","650,300",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","98,364",10.00,10.00,3,,,,Brazil
870390 - Other,,10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"230,026",0.00,0.00,2,,,,Brazil
870421 --g.v.w. not exceeding 5 tonnes,"65,100,021",13.50,13.50,5,,,,Brazil
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"288,487",15.83,15.83,3,,,,Brazil
870423 --g.v.w. exceeding 20 tonnes,"25,760,492",15.83,15.83,3,,,,Brazil
870431 --g.v.w. not exceeding 5 tonnes,"800,382",13.50,13.50,5,,,,Brazil
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Brazil
870590 - Other,,3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","227,452",9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"393,693",4.50,4.50,2,,,,Brazil
870790 - Other,"1,744,367",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"5,220,333",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"329,382",3.75,3.75,2,,,,Brazil
870829 -- Other,"55,502,039",3.75,3.75,2,,,,Brazil
870831 -- Mounted brake linings,"7,367,999",4.00,4.00,3,,,,Brazil
870839 -- Other,"19,866,819",3.75,3.75,2,,,,Brazil
870840 - Gear boxes (transmissions),"31,506,406",3.75,3.75,2,,,,Brazil
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","7,916,307",3.75,3.75,2,,,,Brazil
870860 - Non-driving axles and parts thereof,"5,281,907",4.00,4.00,3,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"18,148,354",3.75,3.75,4,,,,Brazil
870880 - Suspension shock- Absorbers,"35,533,417",3.75,3.75,2,,,,Brazil
870891 -- Radiators,"18,214,939",3.75,3.75,2,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes,"3,336,807",3.75,3.75,2,,,,Brazil
870893 -- Clutches and parts thereof,"8,410,636",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes","9,985,159",3.75,3.75,2,,,,Brazil
870899 -- Other,"114,950,479",3.50,3.50,6,,,,Brazil
870911 -- Electrical,"3,855",3.00,3.00,2,,,,Brazil
870919 -- Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,"74,620",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,557",8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"25,904,358",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,,6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"32,068",6.00,6.00,1,,,,Brazil
871190 - Other,,6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","458,294",15.00,15.00,3,,,,Brazil
871310 - Not mechanically propelled,"45,905",0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 -- Saddles,"2,700",3.70,3.70,1,,,,Brazil
871419 -- Other,"941,662",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,"3,566",0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof","4,796",4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,"142,950",4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","2,197",4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,Brazil
871495 -- Saddles,"2,009",4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Brazil
871499 -- Other,"95,124",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,"8,011",2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 -- Other,"15,017",2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,"6,893",2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"309,581",1.70,1.70,1,,,,Brazil
871690 - Parts,"14,778,085",1.70,1.70,4,,,,Brazil
,2005,"450,031,401",6.38,6.38,180,,,,Brazil
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"26,251,341",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,"1,993,595",0.00,0.00,2,,,,Brazil
870190 - Other,"997,793",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"6,940,174",13.00,13.00,4,,,,Brazil
870290 - Other,"24,422",12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","384,004",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","5,327,932",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,157,381",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","761,028",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","754,397",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","894,981",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","21,996",10.00,10.00,3,,,,Brazil
870390 - Other,"14,593",10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,Brazil
870421 --g.v.w. not exceeding 5 tonnes,"50,347,179",13.50,13.50,5,,,,Brazil
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"285,434",15.83,15.83,3,,,,Brazil
870423 --g.v.w. exceeding 20 tonnes,"10,011,607",15.83,15.83,3,,,,Brazil
870431 --g.v.w. not exceeding 5 tonnes,"7,968,596",13.50,13.50,5,,,,Brazil
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Brazil
870590 - Other,"712,969",3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","879,504",9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"488,707",4.50,4.50,2,,,,Brazil
870790 - Other,"10,867,225",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"7,090,685",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"153,273",3.75,3.75,2,,,,Brazil
870829 -- Other,"36,184,881",3.75,3.75,2,,,,Brazil
870831 -- Mounted brake linings,"4,793,417",4.00,4.00,3,,,,Brazil
870839 -- Other,"21,696,156",3.75,3.75,2,,,,Brazil
870840 - Gear boxes (transmissions),"32,100,613",3.75,3.75,2,,,,Brazil
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","8,414,133",3.75,3.75,2,,,,Brazil
870860 - Non-driving axles and parts thereof,"4,529,394",4.00,4.00,3,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"18,503,945",3.75,3.75,4,,,,Brazil
870880 - Suspension shock- Absorbers,"22,982,555",3.75,3.75,2,,,,Brazil
870891 -- Radiators,"12,736,323",3.75,3.75,2,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes,"2,266,352",3.75,3.75,2,,,,Brazil
870893 -- Clutches and parts thereof,"16,546,093",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes","3,872,485",3.75,3.75,2,,,,Brazil
870899 -- Other,"90,454,457",3.50,3.50,6,,,,Brazil
870911 -- Electrical,,3.00,3.00,2,,,,Brazil
870919 -- Other,"22,182",3.00,3.00,2,,,,Brazil
870990 - Parts,"111,446",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"17,218",8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"27,451,561",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"96,530",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"86,316",6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"22,431",6.00,6.00,1,,,,Brazil
871190 - Other,,6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","10,562",15.00,15.00,3,,,,Brazil
871310 - Not mechanically propelled,"31,749",0.00,0.00,1,,,,Brazil
871390 - Other,"5,710",0.00,0.00,1,,,,Brazil
871411 -- Saddles,"4,678",3.70,3.70,1,,,,Brazil
871419 -- Other,"1,332,369",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,"26,362",0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof","16,273",4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,"6,818",4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","14,369",4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","51,842",4.70,4.70,3,,,,Brazil
871495 -- Saddles,,4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Brazil
871499 -- Other,"22,531",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 -- Other,"130,394",2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"160,053",1.70,1.70,1,,,,Brazil
871690 - Parts,"10,000,386",1.70,1.70,4,,,,Brazil
,2004,"407,684,107",6.38,6.38,180,,,,Brazil
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"97,771",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,,0.00,0.00,2,,,,Brazil
870190 - Other,"357,086",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"51,746",13.00,13.00,4,,,,Brazil
870290 - Other,,12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"31,297",7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","241,677",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","26,781,321",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,678,478",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","795,760",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","192,568",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","8,550,956",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","57,680",10.00,10.00,3,,,,Brazil
870390 - Other,"14,131",10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"843,327",0.00,0.00,2,,,,Brazil
870421 --g.v.w. not exceeding 5 tonnes,"52,534,459",13.50,13.50,5,,,,Brazil
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"64,994",15.83,15.83,3,,,,Brazil
870423 --g.v.w. exceeding 20 tonnes,622,15.83,15.83,3,,,,Brazil
870431 --g.v.w. not exceeding 5 tonnes,"6,363,545",13.50,13.50,5,,,,Brazil
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Brazil
870590 - Other,"55,291",3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","175,539",9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"517,562",4.50,4.50,2,,,,Brazil
870790 - Other,"5,693,257",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"4,695,363",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"91,153",3.75,3.75,2,,,,Brazil
870829 -- Other,"24,541,928",3.75,3.75,2,,,,Brazil
870831 -- Mounted brake linings,"7,824,481",4.00,4.00,3,,,,Brazil
870839 -- Other,"22,208,595",3.75,3.75,2,,,,Brazil
870840 - Gear boxes (transmissions),"39,577,646",3.75,3.75,2,,,,Brazil
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","8,534,511",3.75,3.75,2,,,,Brazil
870860 - Non-driving axles and parts thereof,"4,092,718",4.00,4.00,3,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"18,827,052",3.75,3.75,4,,,,Brazil
870880 - Suspension shock- Absorbers,"14,319,481",3.75,3.75,2,,,,Brazil
870891 -- Radiators,"16,657,677",3.75,3.75,2,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes,"2,017,270",3.75,3.75,2,,,,Brazil
870893 -- Clutches and parts thereof,"19,784,270",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes","1,376,413",3.75,3.75,2,,,,Brazil
870899 -- Other,"76,350,136",3.50,3.50,6,,,,Brazil
870911 -- Electrical,,3.00,3.00,2,,,,Brazil
870919 -- Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,,3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"29,148,239",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"630,645",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"12,178",6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"211,650",6.00,6.00,1,,,,Brazil
871190 - Other,,6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","20,400",15.00,15.00,3,,,,Brazil
871310 - Not mechanically propelled,"33,424",0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 -- Saddles,460,3.70,3.70,1,,,,Brazil
871419 -- Other,"647,948",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,"27,926",0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof","31,023",4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,"1,878",4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","19,965",4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","5,324",4.70,4.70,3,,,,Brazil
871495 -- Saddles,,4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Brazil
871499 -- Other,"30,600",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,"7,949",2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"41,509",2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 -- Other,,2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,"33,337",2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"512,574",1.70,1.70,1,,,,Brazil
871690 - Parts,"9,269,321",1.70,1.70,4,,,,Brazil
,2003,"326,370,070",6.38,6.38,180,,,,Brazil
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"19,951,720",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,,0.00,0.00,2,,,,Brazil
870190 - Other,"529,967",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"2,686,623",13.00,13.00,4,,,,Brazil
870290 - Other,"10,305",12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"31,255",7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","135,552",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","12,847,309",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,262,230",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","98,923",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","78,166",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","8,499,158",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","43,868",10.00,10.00,3,,,,Brazil
870390 - Other,"94,184",10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"80,949",0.00,0.00,2,,,,Brazil
870421 --g.v.w. not exceeding 5 tonnes,"39,235,942",13.50,13.50,5,,,,Brazil
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"147,916",15.83,15.83,3,,,,Brazil
870423 --g.v.w. exceeding 20 tonnes,"111,231",15.83,15.83,3,,,,Brazil
870431 --g.v.w. not exceeding 5 tonnes,"5,350,746",13.50,13.50,5,,,,Brazil
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,Brazil
870490 - Other,,10.00,10.00,1,,,,Brazil
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,Brazil
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,Brazil
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,Brazil
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,Brazil
870590 - Other,,3.70,3.70,3,,,,Brazil
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","11,628,419",9.88,9.88,4,,,,Brazil
870710 - For the vehicles of heading 87.03,"97,747",4.50,4.50,2,,,,Brazil
870790 - Other,"6,942,661",4.50,4.50,2,,,,Brazil
870810 - Bumpers and parts thereof,"3,792,042",3.75,3.75,2,,,,Brazil
870821 -- Safety seat belts,"86,808",3.75,3.75,2,,,,Brazil
870829 -- Other,"9,208,850",3.75,3.75,2,,,,Brazil
870831 -- Mounted brake linings,"3,818,535",4.00,4.00,3,,,,Brazil
870839 -- Other,"18,842,771",3.75,3.75,2,,,,Brazil
870840 - Gear boxes (transmissions),"19,282,061",3.75,3.75,2,,,,Brazil
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","7,054,842",3.75,3.75,2,,,,Brazil
870860 - Non-driving axles and parts thereof,"2,883,983",4.00,4.00,3,,,,Brazil
870870 - Road wheels and parts and accessories thereof,"19,240,784",3.75,3.75,4,,,,Brazil
870880 - Suspension shock- Absorbers,"9,307,129",3.75,3.75,2,,,,Brazil
870891 -- Radiators,"19,280,806",3.75,3.75,2,,,,Brazil
870892 -- Silencers (mufflers) and exhaust pipes,"2,101,984",3.75,3.75,2,,,,Brazil
870893 -- Clutches and parts thereof,"20,486,461",3.75,3.75,2,,,,Brazil
"870894 -- Steering wheels, steering columns and steering boxes","661,119",3.75,3.75,2,,,,Brazil
870899 -- Other,"67,208,628",3.50,3.50,6,,,,Brazil
870911 -- Electrical,,3.00,3.00,2,,,,Brazil
870919 -- Other,,3.00,3.00,2,,,,Brazil
870990 - Parts,"4,310",3.50,3.50,1,,,,Brazil
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,Brazil
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"26,527",8.00,8.00,1,,,,Brazil
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"7,067,952",8.00,8.00,4,,,,Brazil
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"528,734",6.00,6.00,2,,,,Brazil
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,,6.00,6.00,1,,,,Brazil
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"5,656",6.00,6.00,1,,,,Brazil
871190 - Other,"1,618",6.00,6.00,1,,,,Brazil
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","26,097",15.00,15.00,3,,,,Brazil
871310 - Not mechanically propelled,"6,685",0.00,0.00,1,,,,Brazil
871390 - Other,,0.00,0.00,1,,,,Brazil
871411 -- Saddles,238,3.70,3.70,1,,,,Brazil
871419 -- Other,"319,055",3.70,3.70,1,,,,Brazil
871420 - Of carriages for disabled persons,"10,498",0.00,0.00,1,,,,Brazil
"871491 -- Frames and forks, and parts thereof","35,067",4.70,4.70,3,,,,Brazil
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,Brazil
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","13,427",4.70,4.70,2,,,,Brazil
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","2,376",4.70,4.70,3,,,,Brazil
871495 -- Saddles,"1,991",4.70,4.70,1,,,,Brazil
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,Brazil
871499 -- Other,"42,601",4.70,4.70,4,,,,Brazil
871500 Baby carriages and parts thereof.,407,2.70,2.70,2,,,,Brazil
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,Brazil
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,Brazil
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,Brazil
871639 -- Other,,2.70,2.70,5,,,,Brazil
871640 - Other trailers and semi-trailers,"14,796",2.70,2.70,1,,,,Brazil
871680 - Other vehicles,"64,173",1.70,1.70,1,,,,Brazil
871690 - Parts,"4,076,189",1.70,1.70,4,,,,Brazil
,2002,"269,236,194",6.38,6.38,180,,,,Brazil
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,Brazil
870120 - Road tractors for semi-trailers,"27,855,660",16.00,16.00,2,,,,Brazil
870130 - Track-laying tractors,,0.00,0.00,2,,,,Brazil
870190 - Other,"112,783",0.88,0.88,8,,,,Brazil
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"234,731",13.00,13.00,4,,,,Brazil
870290 - Other,"22,226",12.40,12.40,5,,,,Brazil
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,Brazil
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","279,097",10.00,10.00,2,,,,Brazil
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","46,986",10.00,10.00,2,,,,Brazil
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","5,278,185",10.00,10.00,3,,,,Brazil
"870324 -- Of a cylinder capacity exceeding 3,000 cc","771,287",10.00,10.00,2,,,,Brazil
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","227,288",10.00,10.00,2,,,,Brazil
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","26,630,157",10.00,10.00,3,,,,Brazil
"870333 -- Of a cylinder capacity exceeding 2,500 cc","217,452",10.00,10.00,3,,,,Brazil
870390 - Other,,10.00,10.00,2,,,,Brazil
870410 - Dumpers designed for off-highway use,"3,265,941",0.00,0.00,2,,,,Brazil
870421 --g.v.w. not exceeding 5 tonnes,"26,929,153",13.50,13.50,5,,,,Brazil
