Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
391530 - Of polymers of vinyl chloride,,8.30,8.30,1,,,,South Africa
391590 - Of other plastics,"363,965",7.40,7.40,6,,,,South Africa
391610 - Of polymers of ethylene,,8.30,8.30,1,,,,South Africa
391620 - Of polymers of vinyl chloride,"10,262",8.30,8.30,2,,,,South Africa
391690 - Of other plastics,"1,313,773",7.01,7.01,7,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"12,035",5.90,5.90,2,,,,South Africa
391721 - - Of polymers of ethylene,"2,113",4.93,4.93,3,,,,South Africa
391722 - - Of polymers of propylene,"23,614",4.93,4.93,3,,,,South Africa
391723 - - Of polymers of vinyl chloride,"64,449",4.93,4.93,3,,,,South Africa
391729 - - Of other plastics,"257,330",5.56,5.56,5,,,,South Africa
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","2,973",3.25,3.25,2,,,,South Africa
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","372,437",7.27,7.27,7,,,,South Africa
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,South Africa
391739 - - Other,"216,620",5.56,5.56,5,,,,South Africa
391740 - Fittings,"68,156",3.25,3.25,2,,,,South Africa
391810 - Of polymers of vinyl chloride,"38,282",8.30,8.30,2,,,,South Africa
391890 - Of other plastics,"7,800",8.30,8.30,1,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,"320,077",7.03,7.03,9,,,,South Africa
391990 - Other,"166,276",7.43,7.43,6,,,,South Africa
392010 - Of polymers of ethylene,"254,276",6.23,6.23,8,,,,South Africa
392020 - Of polymers of propylene,"100,170",8.30,8.30,5,,,,South Africa
392030 - Of polymers of styrene,"29,757",8.30,8.30,1,,,,South Africa
392041 - - Rigid,"12,662",8.30,8.30,4,,,,South Africa
392042 - - Flexible,"115,608",8.30,8.30,4,,,,South Africa
392051 - - Of polymethyl methacrylate,"196,176",8.30,8.30,1,,,,South Africa
392059 - - Other,"1,513",4.15,4.15,2,,,,South Africa
392061 - - Of polycarbonates,,8.50,8.50,1,,,,South Africa
392062 - - Of polyethylene terephthalate,"5,158",4.25,4.25,4,,,,South Africa
392063 - - Of unsaturated polyesters,,8.50,8.50,1,,,,South Africa
392069 - - Of other polyesters,,8.50,8.50,1,,,,South Africa
392071 - - Of regenerated cellulose,,7.50,7.50,2,,,,South Africa
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,South Africa
392073 - - Of cellulose acetate,,7.10,7.10,3,,,,South Africa
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,South Africa
392091 - - Of polyvinyl butyral,,8.30,8.30,1,,,,South Africa
392092 - - Of polyamides,,6.50,6.50,1,,,,South Africa
392093 - - Of amino-resins,,6.50,6.50,1,,,,South Africa
392094 - - Of phenolic resins,,6.50,6.50,1,,,,South Africa
392099 - - Of other plastics,"26,211",3.04,3.04,7,,,,South Africa
392111 - - Of polymers of styrene,"30,608",8.30,8.30,1,,,,South Africa
392112 - - Of polymers of vinyl chloride,"233,098",8.30,8.30,1,,,,South Africa
392113 - - Of polyurethanes,"1,370,870",6.50,6.50,2,,,,South Africa
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,South Africa
392119 - - Of other plastics,"930,402",8.30,8.30,1,,,,South Africa
392190 - Other,"5,947,802",7.14,7.14,9,,,,South Africa
"392210 - Baths, shower-baths and wash-basins","13,763,670",6.50,6.50,1,,,,South Africa
392220 - Lavatory seats and covers,"422,181",6.50,6.50,1,,,,South Africa
392290 - Other,"676,440",6.50,6.50,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","1,259,694",6.50,6.50,1,,,,South Africa
392321 - - Of polymers of ethylene,"5,849,494",6.50,6.50,1,,,,South Africa
392329 - - Of other plastics,"182,592",6.50,6.50,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles","1,774,452",6.50,6.50,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports","76,771",5.90,5.90,2,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","650,461",6.50,6.50,2,,,,South Africa
392390 - Other,"182,941",6.50,6.50,2,,,,South Africa
392410 - Tableware and kitchenware,"283,720",6.50,6.50,1,,,,South Africa
392490 - Other,"557,124",6.50,6.50,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","32,148",6.50,6.50,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors","46,969",6.50,6.50,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,918,098",6.50,6.50,1,,,,South Africa
392590 - Other,"96,508",6.50,6.50,3,,,,South Africa
392610 - Office or school supplies,"273,610",6.50,6.50,1,,,,South Africa
392620 - Articles of apparel and clothing accessories (including gloves),"24,537",6.50,6.50,1,,,,South Africa
"392630 - Fittings for furniture, coachwork of the like","3,916,567",6.50,6.50,1,,,,South Africa
392640 - Statuettes and other ornamental articles,"347,228",6.50,6.50,1,,,,South Africa
392690 - Other,"3,954,894",4.88,4.88,4,,,,South Africa
,2000,"61,442,057",6.40,6.40,267,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"215,447",8.90,8.90,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"1,378,867",4.45,4.45,2,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,802,8.90,8.90,1,,,,South Africa
390190 - Other,,2.97,2.97,3,,,,South Africa
390210 - Polypropylene,"342,500",8.90,8.90,1,,,,South Africa
390220 - Polyisobutylene,,8.90,8.90,1,,,,South Africa
390230 - Propylene copolymers,"109,065",8.90,8.90,1,,,,South Africa
390290 - Other,,2.97,2.97,3,,,,South Africa
390311 - - Expansible,,8.90,8.90,1,,,,South Africa
390319 - - Other,,8.90,8.90,1,,,,South Africa
390320 - Styrene-acrylonitrile (SAN) copolymers,,8.90,8.90,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"7,938",8.90,8.90,1,,,,South Africa
390390 - Other,"21,951",2.97,2.97,3,,,,South Africa
"390410 - Polyvinyl chloride, not mixed with any other substances","2,137,501",8.90,8.90,1,,,,South Africa
390421 - - Non-plasticised,"21,961",8.90,8.90,1,,,,South Africa
390422 - - Plasticised,"2,803",8.90,8.90,1,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,,8.90,8.90,1,,,,South Africa
390440 - Other vinyl chloride copolymers,,8.90,8.90,1,,,,South Africa
390450 - Vinylidene chloride polymers,"1,069",4.45,4.45,2,,,,South Africa
390461 - - Polytetrafluoroethylene,,8.90,8.90,1,,,,South Africa
390469 - - Other,,4.45,4.45,2,,,,South Africa
390490 - Other,"1,171",8.90,8.90,1,,,,South Africa
390512 - - In aqueous dispersion,"2,379",8.70,8.70,1,,,,South Africa
390519 - - Other,,8.70,8.70,1,,,,South Africa
390521 - - In aqueous dispersion,"17,277",8.70,8.70,1,,,,South Africa
390529 - - Other,,8.70,8.70,1,,,,South Africa
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.90,8.90,1,,,,South Africa
390591 - - Copolymers,,8.90,8.90,1,,,,South Africa
390599 - - Other,"42,068",4.45,4.45,2,,,,South Africa
390610 - Polymethyl methacrylate,,8.90,8.90,1,,,,South Africa
390690 - Other,"61,475",1.99,1.99,7,,,,South Africa
390710 - Polyacetals,,6.50,6.50,1,,,,South Africa
390720 - Other polyethers,"13,396",5.20,5.20,5,,,,South Africa
390730 - Epoxide resins,"130,279",6.50,6.50,1,,,,South Africa
390740 - Polycarbonates,"34,167",6.50,6.50,1,,,,South Africa
390750 - Alkyd resins,"4,287",6.50,6.50,1,,,,South Africa
390760 - Polyethylene terephthalate,"201,333",6.50,6.50,2,,,,South Africa
390791 - - Unsaturated,"351,276",6.50,6.50,2,,,,South Africa
390799 - - Other,"295,223",3.25,3.25,4,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","68,205",6.50,6.50,1,,,,South Africa
390890 - Other,"50,024",6.50,6.50,1,,,,South Africa
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,South Africa
390920 - Melamine resins,"3,503",6.50,6.50,1,,,,South Africa
390930 - Other amino-resins,,6.50,6.50,1,,,,South Africa
390940 - Phenolic resins,"159,016",6.50,6.50,1,,,,South Africa
390950 - Polyurethanes,"19,923",3.25,3.25,2,,,,South Africa
391000 Silicones in primary forms,"7,652",6.50,6.50,1,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.90,8.90,1,,,,South Africa
391190 - Other,"6,214",3.15,3.15,6,,,,South Africa
391211 - - Non-plasticised,,6.50,6.50,1,,,,South Africa
391212 - - Plasticised,,6.50,6.50,1,,,,South Africa
391220 - Cellulose nitrates (including collodions),,7.60,7.60,3,,,,South Africa
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,South Africa
391239 - - Other,,4.33,4.33,3,,,,South Africa
391290 - Other,"336,673",6.45,6.45,2,,,,South Africa
"391310 - Alginic acid, its salts and esters",894,5.00,5.00,1,,,,South Africa
391390 - Other,,8.15,8.15,4,,,,South Africa
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","44,474",6.50,6.50,1,,,,South Africa
391510 - Of polymers of ethylene,,8.90,8.90,1,,,,South Africa
391520 - Of polymers of styrene,"4,545",8.90,8.90,1,,,,South Africa
391530 - Of polymers of vinyl chloride,,8.90,8.90,1,,,,South Africa
391590 - Of other plastics,"708,923",7.70,7.70,6,,,,South Africa
391610 - Of polymers of ethylene,"3,356",8.90,8.90,1,,,,South Africa
391620 - Of polymers of vinyl chloride,"67,587",8.90,8.90,2,,,,South Africa
391690 - Of other plastics,"1,398,624",7.19,7.19,7,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"5,900",5.90,5.90,2,,,,South Africa
391721 - - Of polymers of ethylene,,5.13,5.13,3,,,,South Africa
391722 - - Of polymers of propylene,"53,850",5.13,5.13,3,,,,South Africa
391723 - - Of polymers of vinyl chloride,"105,645",5.13,5.13,3,,,,South Africa
391729 - - Of other plastics,"183,567",5.68,5.68,5,,,,South Africa
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",46,3.25,3.25,2,,,,South Africa
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","691,296",7.53,7.53,7,,,,South Africa
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,South Africa
391739 - - Other,"4,822",5.68,5.68,5,,,,South Africa
391740 - Fittings,"81,011",3.25,3.25,2,,,,South Africa
391810 - Of polymers of vinyl chloride,"154,849",8.90,8.90,2,,,,South Africa
391890 - Of other plastics,"23,408",8.90,8.90,1,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,"243,041",7.23,7.23,9,,,,South Africa
391990 - Other,"51,463",7.73,7.73,6,,,,South Africa
392010 - Of polymers of ethylene,"200,558",6.68,6.68,8,,,,South Africa
392020 - Of polymers of propylene,"410,963",8.90,8.90,5,,,,South Africa
392030 - Of polymers of styrene,,8.90,8.90,1,,,,South Africa
392041 - - Rigid,"27,640",8.90,8.90,4,,,,South Africa
392042 - - Flexible,"33,365",8.90,8.90,4,,,,South Africa
392051 - - Of polymethyl methacrylate,"926,141",8.90,8.90,1,,,,South Africa
392059 - - Other,,4.45,4.45,2,,,,South Africa
392061 - - Of polycarbonates,,9.10,9.10,1,,,,South Africa
392062 - - Of polyethylene terephthalate,"10,169",4.55,4.55,4,,,,South Africa
392063 - - Of unsaturated polyesters,,9.10,9.10,1,,,,South Africa
392069 - - Of other polyesters,"6,961",9.10,9.10,1,,,,South Africa
392071 - - Of regenerated cellulose,,7.80,7.80,2,,,,South Africa
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,South Africa
392073 - - Of cellulose acetate,,7.30,7.30,3,,,,South Africa
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,South Africa
392091 - - Of polyvinyl butyral,,8.90,8.90,1,,,,South Africa
392092 - - Of polyamides,"16,503",6.50,6.50,1,,,,South Africa
392093 - - Of amino-resins,,6.50,6.50,1,,,,South Africa
392094 - - Of phenolic resins,,6.50,6.50,1,,,,South Africa
392099 - - Of other plastics,673,3.13,3.13,7,,,,South Africa
392111 - - Of polymers of styrene,"12,031",8.90,8.90,1,,,,South Africa
392112 - - Of polymers of vinyl chloride,"160,472",8.90,8.90,1,,,,South Africa
392113 - - Of polyurethanes,"70,676",6.50,6.50,2,,,,South Africa
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,South Africa
392119 - - Of other plastics,"1,164,747",8.90,8.90,1,,,,South Africa
392190 - Other,"3,509,629",7.34,7.34,9,,,,South Africa
"392210 - Baths, shower-baths and wash-basins","13,005,155",6.50,6.50,1,,,,South Africa
392220 - Lavatory seats and covers,"318,797",6.50,6.50,1,,,,South Africa
392290 - Other,"1,167,836",6.50,6.50,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","777,829",6.50,6.50,1,,,,South Africa
392321 - - Of polymers of ethylene,"8,799,057",6.50,6.50,1,,,,South Africa
392329 - - Of other plastics,"559,966",6.50,6.50,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles","1,338,569",6.50,6.50,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports","151,216",5.90,5.90,2,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","517,354",6.50,6.50,2,,,,South Africa
392390 - Other,"152,820",6.50,6.50,2,,,,South Africa
392410 - Tableware and kitchenware,"528,205",6.50,6.50,1,,,,South Africa
392490 - Other,"655,257",6.50,6.50,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors","96,748",6.50,6.50,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,573,968",6.50,6.50,1,,,,South Africa
392590 - Other,"106,096",6.50,6.50,3,,,,South Africa
392610 - Office or school supplies,"136,493",6.50,6.50,1,,,,South Africa
392620 - Articles of apparel and clothing accessories (including gloves),"29,391",6.50,6.50,1,,,,South Africa
"392630 - Fittings for furniture, coachwork of the like","7,203,378",6.50,6.50,1,,,,South Africa
392640 - Statuettes and other ornamental articles,"115,316",6.50,6.50,1,,,,South Africa
392690 - Other,"4,785,332",4.88,4.88,4,,,,South Africa
,1999,"55,197,894",6.63,6.63,266,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"63,030",9.50,9.50,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"214,211",4.75,4.75,2,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,639,9.50,9.50,1,,,,South Africa
390190 - Other,85,3.17,3.17,3,,,,South Africa
390210 - Polypropylene,"134,342",9.50,9.50,1,,,,South Africa
390220 - Polyisobutylene,,9.50,9.50,1,,,,South Africa
390230 - Propylene copolymers,"106,749",9.50,9.50,1,,,,South Africa
390290 - Other,597,3.17,3.17,3,,,,South Africa
390311 - - Expansible,"18,012",9.50,9.50,1,,,,South Africa
390319 - - Other,,9.50,9.50,1,,,,South Africa
390320 - Styrene-acrylonitrile (SAN) copolymers,,9.50,9.50,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,9.50,9.50,1,,,,South Africa
390390 - Other,,3.17,3.17,3,,,,South Africa
"390410 - Polyvinyl chloride, not mixed with any other substances","608,038",9.50,9.50,1,,,,South Africa
390421 - - Non-plasticised,,9.50,9.50,1,,,,South Africa
390422 - - Plasticised,"39,210",9.50,9.50,1,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,"1,130",9.50,9.50,1,,,,South Africa
390440 - Other vinyl chloride copolymers,,9.50,9.50,1,,,,South Africa
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,South Africa
390461 - - Polytetrafluoroethylene,,9.50,9.50,1,,,,South Africa
390469 - - Other,,4.75,4.75,2,,,,South Africa
390490 - Other,,9.50,9.50,1,,,,South Africa
390512 - - In aqueous dispersion,256,9.30,9.30,1,,,,South Africa
390519 - - Other,,9.30,9.30,1,,,,South Africa
390521 - - In aqueous dispersion,"40,255",9.30,9.30,1,,,,South Africa
390529 - - Other,,9.30,9.30,1,,,,South Africa
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,South Africa
390591 - - Copolymers,"13,003",9.50,9.50,1,,,,South Africa
390599 - - Other,"31,739",4.75,4.75,2,,,,South Africa
390610 - Polymethyl methacrylate,,9.50,9.50,1,,,,South Africa
390690 - Other,"360,532",2.07,2.07,7,,,,South Africa
390710 - Polyacetals,,6.50,6.50,1,,,,South Africa
390720 - Other polyethers,"14,335",5.20,5.20,5,,,,South Africa
390730 - Epoxide resins,"205,653",6.50,6.50,1,,,,South Africa
390740 - Polycarbonates,"9,219",6.50,6.50,1,,,,South Africa
390750 - Alkyd resins,"14,473",6.50,6.50,1,,,,South Africa
390760 - Polyethylene terephthalate,"10,668",6.50,6.50,1,,,,South Africa
390791 - - Unsaturated,"128,363",6.50,6.50,2,,,,South Africa
390799 - - Other,"14,473",3.25,3.25,4,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","59,897",6.50,6.50,1,,,,South Africa
390890 - Other,,6.50,6.50,1,,,,South Africa
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,South Africa
390920 - Melamine resins,,6.50,6.50,1,,,,South Africa
390930 - Other amino-resins,,6.50,6.50,1,,,,South Africa
390940 - Phenolic resins,"59,556",6.50,6.50,1,,,,South Africa
390950 - Polyurethanes,"19,898",3.25,3.25,2,,,,South Africa
391000 Silicones in primary forms,"13,823",6.50,6.50,1,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,439",9.50,9.50,1,,,,South Africa
391190 - Other,"118,664",3.25,3.25,6,,,,South Africa
391211 - - Non-plasticised,,6.50,6.50,1,,,,South Africa
391212 - - Plasticised,,6.50,6.50,1,,,,South Africa
391220 - Cellulose nitrates (including collodions),,7.93,7.93,3,,,,South Africa
391231 - - Carboxymethylcellulose and its salts,"53,118",6.50,6.50,1,,,,South Africa
391239 - - Other,"2,569",4.33,4.33,3,,,,South Africa
391290 - Other,"321,130",6.45,6.45,2,,,,South Africa
"391310 - Alginic acid, its salts and esters",586,5.00,5.00,1,,,,South Africa
391390 - Other,"10,615",8.60,8.60,4,,,,South Africa
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","10,423",6.50,6.50,1,,,,South Africa
391510 - Of polymers of ethylene,,9.50,9.50,1,,,,South Africa
391520 - Of polymers of styrene,,9.50,9.50,1,,,,South Africa
391530 - Of polymers of vinyl chloride,,9.50,9.50,1,,,,South Africa
391590 - Of other plastics,"475,796",8.00,8.00,6,,,,South Africa
391610 - Of polymers of ethylene,,9.50,9.50,1,,,,South Africa
391620 - Of polymers of vinyl chloride,"35,331",9.50,9.50,2,,,,South Africa
391690 - Of other plastics,"1,183,708",7.36,7.36,7,,,,South Africa
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"170,876",5.90,5.90,2,,,,South Africa
391721 - - Of polymers of ethylene,"13,876",5.33,5.33,3,,,,South Africa
391722 - - Of polymers of propylene,"201,603",5.33,5.33,3,,,,South Africa
391723 - - Of polymers of vinyl chloride,"16,392",5.33,5.33,3,,,,South Africa
391729 - - Of other plastics,"145,223",5.80,5.80,5,,,,South Africa
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","11,425",3.25,3.25,2,,,,South Africa
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","346,837",7.79,7.79,7,,,,South Africa
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,South Africa
391739 - - Other,"9,571",5.80,5.80,5,,,,South Africa
391740 - Fittings,"148,570",3.25,3.25,2,,,,South Africa
391810 - Of polymers of vinyl chloride,"105,502",9.50,9.50,2,,,,South Africa
391890 - Of other plastics,"47,075",9.50,9.50,1,,,,South Africa
391910 - In rolls of a width not exceeding 20 cm,"46,415",7.44,7.44,9,,,,South Africa
391990 - Other,"91,103",8.05,8.05,6,,,,South Africa
392010 - Of polymers of ethylene,"298,067",7.13,7.13,8,,,,South Africa
392020 - Of polymers of propylene,"225,711",9.50,9.50,5,,,,South Africa
392030 - Of polymers of styrene,"15,486",9.50,9.50,1,,,,South Africa
392041 - - Rigid,"44,528",9.50,9.50,4,,,,South Africa
392042 - - Flexible,"69,851",9.50,9.50,4,,,,South Africa
392051 - - Of polymethyl methacrylate,"383,606",9.50,9.50,1,,,,South Africa
392059 - - Other,,4.75,4.75,2,,,,South Africa
392061 - - Of polycarbonates,"13,269",9.80,9.80,1,,,,South Africa
392062 - - Of polyethylene terephthalate,"3,474",4.90,4.90,4,,,,South Africa
392063 - - Of unsaturated polyesters,,9.80,9.80,1,,,,South Africa
392069 - - Of other polyesters,"17,404",9.80,9.80,1,,,,South Africa
392071 - - Of regenerated cellulose,,8.15,8.15,2,,,,South Africa
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,South Africa
392073 - - Of cellulose acetate,,7.53,7.53,3,,,,South Africa
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,South Africa
392091 - - Of polyvinyl butyral,85,9.50,9.50,1,,,,South Africa
392092 - - Of polyamides,,6.50,6.50,1,,,,South Africa
392093 - - Of amino-resins,,6.50,6.50,1,,,,South Africa
392094 - - Of phenolic resins,,6.50,6.50,1,,,,South Africa
392099 - - Of other plastics,"8,430",3.21,3.21,7,,,,South Africa
392111 - - Of polymers of styrene,"859,605",9.50,9.50,1,,,,South Africa
392112 - - Of polymers of vinyl chloride,"98,649",9.50,9.50,1,,,,South Africa
392113 - - Of polyurethanes,"10,072",6.50,6.50,2,,,,South Africa
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,South Africa
392119 - - Of other plastics,"1,504,540",9.50,9.50,1,,,,South Africa
392190 - Other,"3,948,736",7.57,7.57,9,,,,South Africa
"392210 - Baths, shower-baths and wash-basins","14,032,783",6.50,6.50,1,,,,South Africa
392220 - Lavatory seats and covers,"145,074",6.50,6.50,1,,,,South Africa
392290 - Other,"949,876",6.50,6.50,1,,,,South Africa
"392310 - Boxes, cases, crates and similar articles","776,037",6.50,6.50,1,,,,South Africa
392321 - - Of polymers of ethylene,"6,969,295",6.50,6.50,1,,,,South Africa
392329 - - Of other plastics,"694,409",6.50,6.50,2,,,,South Africa
"392330 - Carboys, bottles, flasks and similar articles","184,444",6.50,6.50,2,,,,South Africa
"392340 - Spools, cops, bobbins and similar supports","25,835",5.90,5.90,2,,,,South Africa
"392350 - Stoppers, lids, caps and other closures","430,682",6.50,6.50,2,,,,South Africa
392390 - Other,"692,565",6.50,6.50,2,,,,South Africa
392410 - Tableware and kitchenware,"610,202",6.50,6.50,1,,,,South Africa
392490 - Other,"315,855",6.50,6.50,3,,,,South Africa
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","2,760",6.50,6.50,1,,,,South Africa
"392520 - Doors, windows and their frames and thresholds for doors","34,435",6.50,6.50,1,,,,South Africa
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,708,264",6.50,6.50,1,,,,South Africa
392590 - Other,"211,632",6.50,6.50,3,,,,South Africa
392610 - Office or school supplies,"213,316",6.50,6.50,1,,,,South Africa
392620 - Articles of apparel and clothing accessories (including gloves),"35,789",6.50,6.50,1,,,,South Africa
"392630 - Fittings for furniture, coachwork of the like","7,395,905",6.50,6.50,1,,,,South Africa
392640 - Statuettes and other ornamental articles,"36,386",6.50,6.50,1,,,,South Africa
392690 - Other,"4,480,805",4.88,4.88,4,,,,South Africa
,1998,"60,586,485",6.98,6.98,274,,,,South Africa
390110 - Polyethylene having a specific gravity of less than 0.94,"265,805",10.10,10.10,2,,,,South Africa
390120 - Polyethylene having a specific gravity of 0.94 or more,"22,898",5.05,5.05,2,,,,South Africa
390130 - Ethylene-vinyl acetate copolymers,"1,913",10.10,10.10,1,,,,South Africa
390190 - Other,,3.37,3.37,3,,,,South Africa
390210 - Polypropylene,"246,442",10.10,10.10,1,,,,South Africa
390220 - Polyisobutylene,,10.10,10.10,1,,,,South Africa
390230 - Propylene copolymers,"30,914",10.10,10.10,1,,,,South Africa
390290 - Other,,3.37,3.37,3,,,,South Africa
390311 - - Expansible,"19,084",10.10,10.10,1,,,,South Africa
390319 - - Other,"82,571",10.10,10.10,1,,,,South Africa
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.10,10.10,1,,,,South Africa
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"52,795",10.10,10.10,1,,,,South Africa
390390 - Other,"4,856",3.37,3.37,3,,,,South Africa
"390410 - Polyvinyl chloride, not mixed with any other substances","27,427",10.10,10.10,1,,,,South Africa
390421 - - Non-plasticised,"39,524",10.10,10.10,1,,,,South Africa
390422 - - Plasticised,"1,296",10.10,10.10,1,,,,South Africa
390430 - Vinyl chloride-vinyl acetate copolymers,,10.10,10.10,1,,,,South Africa
390440 - Other vinyl chloride copolymers,,10.10,10.10,1,,,,South Africa
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,South Africa
390461 - - Polytetrafluoroethylene,,10.10,10.10,1,,,,South Africa
390469 - - Other,,5.05,5.05,2,,,,South Africa
390490 - Other,,10.10,10.10,1,,,,South Africa
390512 - - In aqueous dispersion,,9.80,9.80,1,,,,South Africa
390519 - - Other,,9.80,9.80,1,,,,South Africa
390521 - - In aqueous dispersion,,9.80,9.80,1,,,,South Africa
390529 - - Other,,9.80,9.80,1,,,,South Africa
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.10,10.10,1,,,,South Africa
390591 - - Copolymers,,10.10,10.10,1,,,,South Africa
390599 - - Other,"42,963",5.05,5.05,2,,,,South Africa
390610 - Polymethyl methacrylate,"13,950",10.10,10.10,1,,,,South Africa
390690 - Other,"43,229",2.16,2.16,7,,,,South Africa
390710 - Polyacetals,182,6.70,6.70,1,,,,South Africa
390720 - Other polyethers,"33,578",5.36,5.36,5,,,,South Africa
390730 - Epoxide resins,"159,136",6.70,6.70,1,,,,South Africa
390740 - Polycarbonates,884,6.80,6.80,1,,,,South Africa
390750 - Alkyd resins,"23,419",6.80,6.80,1,,,,South Africa
390760 - Polyethylene terephthalate,"123,439",6.80,6.80,1,,,,South Africa
390791 - - Unsaturated,"149,885",6.80,6.80,2,,,,South Africa
390799 - - Other,"66,878",3.40,3.40,4,,,,South Africa
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","518,435",6.80,6.80,1,,,,South Africa
390890 - Other,,6.80,6.80,1,,,,South Africa
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,South Africa
390920 - Melamine resins,,6.50,6.50,1,,,,South Africa
390930 - Other amino-resins,,6.50,6.50,1,,,,South Africa
390940 - Phenolic resins,"197,013",6.50,6.50,1,,,,South Africa
390950 - Polyurethanes,"113,885",3.45,3.45,2,,,,South Africa
391000 Silicones in primary forms,"5,328",6.90,6.90,1,,,,South Africa
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.10,10.10,1,,,,South Africa
391190 - Other,521,3.35,3.35,6,,,,South Africa
391211 - - Non-plasticised,,6.80,6.80,1,,,,South Africa
