Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,18.00,18.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",,18.00,18.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","90,819",18.00,18.00,1,,,,Japan
392590 - Other,"21,035",18.00,18.00,2,,,,Japan
392610 - Office or school supplies,"67,313",18.00,18.00,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","13,126",18.00,18.00,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","2,427,425",18.00,18.00,1,,,,Japan
392640 - Statuettes and other ornamental articles,"4,131",18.00,18.00,1,,,,Japan
392690 - Other,"23,305,561",12.22,12.22,9,,,,Japan
,2015,"156,558,238",10.93,10.93,307,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"21,987",14.00,14.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"368,044",8.00,8.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"1,185",14.00,14.00,2,,,,Japan
390190 - Other,"818,704",8.00,8.00,6,,,,Japan
390210 - Polypropylene,"3,894,325",14.00,14.00,2,,,,Japan
390220 - Polyisobutylene,"157,814",14.00,14.00,1,,,,Japan
390230 - Propylene copolymers,"417,782",14.00,14.00,1,,,,Japan
390290 - Other,"2,337,482",14.00,14.00,1,,,,Japan
390311 -- Expansible,,14.00,14.00,2,,,,Japan
390319 -- Other,"9,047",14.00,14.00,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"64,804",14.00,14.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,020,346",14.00,14.00,2,,,,Japan
390390 - Other,"432,733",10.00,10.00,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","173,010",14.00,14.00,3,,,,Japan
390421 -- Non-plasticised,,14.00,14.00,1,,,,Japan
390422 -- Plasticised,,14.00,14.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"322,308",14.00,14.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,"7,901",14.00,14.00,2,,,,Japan
390450 - Vinylidene chloride polymers,"1,501,437",2.00,2.00,2,,,,Japan
390461 -- Polytetrafluoroethylene,"47,457",2.00,2.00,2,,,,Japan
390469 -- Other,"481,881",2.00,2.00,2,,,,Japan
390490 - Other,"676,906",14.00,14.00,1,,,,Japan
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390519 -- Other,,14.00,14.00,2,,,,Japan
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390529 -- Other,"103,675",14.00,14.00,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","9,569,867",2.00,2.00,1,,,,Japan
390591 -- Copolymers,"16,293",8.00,8.00,2,,,,Japan
390599 -- Other,"216,025",4.50,4.50,4,,,,Japan
390610 - Poly(methyl methacrylate),"518,570",14.00,14.00,1,,,,Japan
390690 - Other,"43,765,512",9.76,9.76,17,,,,Japan
390710 - Polyacetals,"15,941",8.67,8.67,9,,,,Japan
390720 - Other polyethers,"1,488,785",8.67,8.67,9,,,,Japan
390730 - Epoxide resins,"810,539",14.00,14.00,5,,,,Japan
390740 - Polycarbonates,"1,162,789",8.00,8.00,2,,,,Japan
390750 - Alkyd resins,"210,314",14.00,14.00,2,,,,Japan
390760 - Poly(ethylene terephthalate),"131,421",14.00,14.00,1,,,,Japan
390770 - Poly(lactic acid),,14.00,14.00,1,,,,Japan
390791 -- Unsaturated,"348,876",14.00,14.00,1,,,,Japan
390799 -- Other,"704,313",8.00,8.00,6,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","4,042,476",6.80,6.80,10,,,,Japan
390890 - Other,"1,167,666",6.00,6.00,3,,,,Japan
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,Japan
390920 - Melamine resins,"427,991",14.00,14.00,4,,,,Japan
390930 - Other amino-resins,"4,888,109",14.00,14.00,2,,,,Japan
390940 - Phenolic resins,"190,582",14.00,14.00,4,,,,Japan
390950 - Polyurethanes,"3,040,287",9.20,9.20,5,,,,Japan
391000 Silicones in primary forms.,"5,924,158",9.50,9.50,8,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,805,289",10.00,10.00,3,,,,Japan
391190 - Other,"790,678",5.69,5.69,13,,,,Japan
391211 -- Non-plasticised,,5.00,5.00,2,,,,Japan
391212 -- Plasticised,,2.00,2.00,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"72,884",14.00,14.00,4,,,,Japan
391239 -- Other,"1,444,249",2.00,2.00,4,,,,Japan
391290 - Other,"18,945",10.00,10.00,6,,,,Japan
"391310 - Alginic acid, its salts and esters","7,544",2.00,2.00,1,,,,Japan
391390 - Other,"149,708",4.67,4.67,9,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","876,000",2.00,2.00,3,,,,Japan
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,Japan
391520 - Of polymers of styrene,,14.00,14.00,1,,,,Japan
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,Japan
391590 - Of other plastics,,14.00,14.00,1,,,,Japan
391610 - Of polymers of ethylene,,16.00,16.00,1,,,,Japan
391620 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
391690 - Of other plastics,"9,330",16.00,16.00,2,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"98,499",6.67,6.67,3,,,,Japan
391721 -- Of polymers of ethylene,"5,745",16.00,16.00,1,,,,Japan
391722 -- Of polymers of propylene,"15,300",16.00,16.00,1,,,,Japan
391723 -- Of polymers of vinyl chloride,"39,020",16.00,16.00,1,,,,Japan
391729 -- Of other plastics,"13,728",16.00,16.00,1,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","160,145",16.00,16.00,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,736,602",12.50,12.50,8,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","613,029",16.00,16.00,1,,,,Japan
391739 -- Other,"1,419,532",16.00,16.00,1,,,,Japan
391740 - Fittings,"367,683",8.00,8.00,2,,,,Japan
391810 - Of polymers of vinyl chloride,"36,582",16.00,16.00,1,,,,Japan
391890 - Of other plastics,"1,531",16.00,16.00,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"2,738,964",16.00,16.00,1,,,,Japan
391990 - Other,"4,132,017",16.00,16.00,1,,,,Japan
392010 - Of polymers of ethylene,"538,395",6.67,6.67,3,,,,Japan
392020 - Of polymers of propylene,"2,251,370",9.00,9.00,4,,,,Japan
392030 - Of polymers of styrene,"693,347",16.00,16.00,1,,,,Japan
392043 -- Containing by weight not less than 6 % of plasticisers,"125,591",16.00,16.00,2,,,,Japan
392049 -- Other,"77,882",16.00,16.00,1,,,,Japan
392051 -- Of poly(methyl methacrylate),,16.00,16.00,1,,,,Japan
392059 -- Other,"34,926",16.00,16.00,1,,,,Japan
392061 -- Of polycarbonates,731,16.00,16.00,1,,,,Japan
392062 -- Of poly(ethylene terephthalate),"1,015,152",12.50,12.50,4,,,,Japan
392063 -- Of unsaturated polyesters,264,16.00,16.00,1,,,,Japan
392069 -- Of other polyesters,"33,941",16.00,16.00,1,,,,Japan
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392073 -- Of cellulose acetate,,16.00,16.00,2,,,,Japan
392079 -- Of other cellulose derivatives,"1,582,903",9.00,9.00,2,,,,Japan
392091 -- Of poly(vinyl butyral),"1,651,036",16.00,16.00,1,,,,Japan
392092 -- Of polyamides,"19,490",16.00,16.00,1,,,,Japan
392093 -- Of amino-resins,,16.00,16.00,1,,,,Japan
392094 -- Of phenolic resins,,16.00,16.00,1,,,,Japan
392099 -- Of other plastics,"2,643,712",9.00,9.00,6,,,,Japan
392111 -- Of polymers of styrene,"36,166",16.00,16.00,1,,,,Japan
392112 -- Of polymers of vinyl chloride,"18,013",16.00,16.00,1,,,,Japan
392113 -- Of polyurethanes,"650,537",9.00,9.00,2,,,,Japan
392114 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392119 -- Of other plastics,"819,024",16.00,16.00,1,,,,Japan
392190 - Other,"2,239,494",10.40,10.40,5,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,Japan
392220 - Lavatory seats and covers,"26,034",18.00,18.00,1,,,,Japan
392290 - Other,,18.00,18.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","92,698",18.00,18.00,2,,,,Japan
392321 -- Of polymers of ethylene,"402,225",18.00,18.00,2,,,,Japan
392329 -- Of other plastics,"44,086",18.00,18.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","200,396",18.00,18.00,1,,,,Japan
"392340 - Spools, cops, bobbins and similar supports",130,18.00,18.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","391,486",18.00,18.00,1,,,,Japan
392390 - Other,"845,065",18.00,18.00,1,,,,Japan
392410 - Tableware and kitchenware,"332,932",18.00,18.00,1,,,,Japan
392490 - Other,"167,344",18.00,18.00,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","5,220",18.00,18.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",,18.00,18.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","94,299",18.00,18.00,1,,,,Japan
392590 - Other,"2,674",18.00,18.00,2,,,,Japan
392610 - Office or school supplies,"54,421",18.00,18.00,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","13,085",18.00,18.00,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","3,859,772",18.00,18.00,1,,,,Japan
392640 - Statuettes and other ornamental articles,"2,114",18.00,18.00,1,,,,Japan
392690 - Other,"26,539,937",12.22,12.22,9,,,,Japan
,2014,"178,187,060",10.88,10.88,306,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"115,172",14.00,14.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"252,618",8.00,8.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,,14.00,14.00,2,,,,Japan
390190 - Other,"1,749,900",8.00,8.00,6,,,,Japan
390210 - Polypropylene,"4,725,700",14.00,14.00,2,,,,Japan
390220 - Polyisobutylene,"78,179",14.00,14.00,1,,,,Japan
390230 - Propylene copolymers,"105,011",14.00,14.00,1,,,,Japan
390290 - Other,"1,792,844",14.00,14.00,1,,,,Japan
390311 -- Expansible,388,14.00,14.00,2,,,,Japan
390319 -- Other,"18,649",14.00,14.00,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"158,175",2.00,2.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"866,465",8.00,8.00,2,,,,Japan
390390 - Other,"562,231",10.00,10.00,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","263,611",14.00,14.00,3,,,,Japan
390421 -- Non-plasticised,,14.00,14.00,1,,,,Japan
390422 -- Plasticised,,14.00,14.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"430,539",14.00,14.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,"1,206",14.00,14.00,2,,,,Japan
390450 - Vinylidene chloride polymers,"1,044,505",2.00,2.00,2,,,,Japan
390461 -- Polytetrafluoroethylene,"91,325",2.00,2.00,2,,,,Japan
390469 -- Other,"809,813",2.00,2.00,2,,,,Japan
390490 - Other,"1,684",14.00,14.00,1,,,,Japan
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390519 -- Other,,14.00,14.00,2,,,,Japan
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390529 -- Other,"153,299",14.00,14.00,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","10,096,659",2.00,2.00,1,,,,Japan
390591 -- Copolymers,"35,460",8.00,8.00,2,,,,Japan
390599 -- Other,"283,949",4.50,4.50,4,,,,Japan
390610 - Poly(methyl methacrylate),"536,690",14.00,14.00,1,,,,Japan
390690 - Other,"53,555,391",9.76,9.76,17,,,,Japan
390710 - Polyacetals,"26,504",8.67,8.67,9,,,,Japan
390720 - Other polyethers,"965,232",8.67,8.67,9,,,,Japan
390730 - Epoxide resins,"1,295,451",14.00,14.00,5,,,,Japan
390740 - Polycarbonates,"649,417",8.00,8.00,2,,,,Japan
390750 - Alkyd resins,"473,254",14.00,14.00,2,,,,Japan
390760 - Poly(ethylene terephthalate),"77,131",14.00,14.00,1,,,,Japan
390770 - Poly(lactic acid),,14.00,14.00,1,,,,Japan
390791 -- Unsaturated,"449,585",14.00,14.00,1,,,,Japan
390799 -- Other,"1,146,775",8.00,8.00,6,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","3,347,359",6.80,6.80,10,,,,Japan
390890 - Other,"1,333,408",6.00,6.00,3,,,,Japan
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,Japan
390920 - Melamine resins,"572,518",14.00,14.00,4,,,,Japan
390930 - Other amino-resins,"3,637,838",14.00,14.00,2,,,,Japan
390940 - Phenolic resins,"337,043",14.00,14.00,4,,,,Japan
390950 - Polyurethanes,"3,838,071",9.20,9.20,5,,,,Japan
391000 Silicones in primary forms.,"4,380,225",9.50,9.50,8,,,,Japan
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","2,955,090",10.00,10.00,3,,,,Japan
391190 - Other,"1,325,537",6.00,6.00,12,,,,Japan
391211 -- Non-plasticised,291,5.00,5.00,2,,,,Japan
391212 -- Plasticised,,2.00,2.00,1,,,,Japan
391220 - Cellulose nitrates (including collodions),,14.00,14.00,3,,,,Japan
391231 -- Carboxymethylcellulose and its salts,"133,243",14.00,14.00,4,,,,Japan
391239 -- Other,"1,489,700",2.00,2.00,4,,,,Japan
391290 - Other,"113,357",10.00,10.00,6,,,,Japan
"391310 - Alginic acid, its salts and esters","1,080,890",2.00,2.00,1,,,,Japan
391390 - Other,"180,510",4.67,4.67,9,,,,Japan
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","833,424",2.00,2.00,3,,,,Japan
391510 - Of polymers of ethylene,,14.00,14.00,1,,,,Japan
391520 - Of polymers of styrene,,14.00,14.00,1,,,,Japan
391530 - Of polymers of vinyl chloride,,14.00,14.00,1,,,,Japan
391590 - Of other plastics,,14.00,14.00,1,,,,Japan
391610 - Of polymers of ethylene,11,16.00,16.00,1,,,,Japan
391620 - Of polymers of vinyl chloride,,16.00,16.00,1,,,,Japan
391690 - Of other plastics,"12,230",16.00,16.00,2,,,,Japan
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"70,062",6.67,6.67,3,,,,Japan
391721 -- Of polymers of ethylene,"9,196",16.00,16.00,1,,,,Japan
391722 -- Of polymers of propylene,"11,038",16.00,16.00,1,,,,Japan
391723 -- Of polymers of vinyl chloride,"69,561",16.00,16.00,1,,,,Japan
391729 -- Of other plastics,"32,567",16.00,16.00,1,,,,Japan
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","261,492",16.00,16.00,1,,,,Japan
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,593,278",12.50,12.50,8,,,,Japan
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","177,074",16.00,16.00,1,,,,Japan
391739 -- Other,"1,392,698",16.00,16.00,1,,,,Japan
391740 - Fittings,"481,290",8.00,8.00,2,,,,Japan
391810 - Of polymers of vinyl chloride,"19,890",16.00,16.00,1,,,,Japan
391890 - Of other plastics,"2,675",16.00,16.00,1,,,,Japan
391910 - In rolls of a width not exceeding 20 cm,"2,884,513",16.00,16.00,1,,,,Japan
391990 - Other,"5,148,223",16.00,16.00,1,,,,Japan
392010 - Of polymers of ethylene,"702,319",6.67,6.67,3,,,,Japan
392020 - Of polymers of propylene,"2,696,145",9.00,9.00,4,,,,Japan
392030 - Of polymers of styrene,"276,422",16.00,16.00,1,,,,Japan
392043 -- Containing by weight not less than 6 % of plasticisers,"81,386",16.00,16.00,2,,,,Japan
392049 -- Other,"71,603",16.00,16.00,1,,,,Japan
392051 -- Of poly(methyl methacrylate),,16.00,16.00,1,,,,Japan
392059 -- Other,"2,221",16.00,16.00,1,,,,Japan
392061 -- Of polycarbonates,,16.00,16.00,1,,,,Japan
392062 -- Of poly(ethylene terephthalate),"1,469,284",12.50,12.50,4,,,,Japan
392063 -- Of unsaturated polyesters,,16.00,16.00,1,,,,Japan
392069 -- Of other polyesters,"23,412",16.00,16.00,1,,,,Japan
392071 -- Of regenerated cellulose,,16.00,16.00,1,,,,Japan
392073 -- Of cellulose acetate,,16.00,16.00,2,,,,Japan
392079 -- Of other cellulose derivatives,"2,196,305",9.00,9.00,2,,,,Japan
392091 -- Of poly(vinyl butyral),"2,261,913",16.00,16.00,1,,,,Japan
392092 -- Of polyamides,"53,727",16.00,16.00,1,,,,Japan
392093 -- Of amino-resins,,16.00,16.00,1,,,,Japan
392094 -- Of phenolic resins,,16.00,16.00,1,,,,Japan
392099 -- Of other plastics,"3,628,278",9.00,9.00,6,,,,Japan
392111 -- Of polymers of styrene,"10,799",16.00,16.00,1,,,,Japan
392112 -- Of polymers of vinyl chloride,"32,831",16.00,16.00,1,,,,Japan
392113 -- Of polyurethanes,"1,046,057",9.00,9.00,2,,,,Japan
392114 -- Of regenerated cellulose,95,16.00,16.00,1,,,,Japan
392119 -- Of other plastics,"63,058",16.00,16.00,1,,,,Japan
392190 - Other,"2,446,688",10.40,10.40,5,,,,Japan
"392210 - Baths, shower-baths, sinks and wash-basins",,18.00,18.00,1,,,,Japan
392220 - Lavatory seats and covers,"21,931",18.00,18.00,1,,,,Japan
392290 - Other,52,18.00,18.00,1,,,,Japan
"392310 - Boxes, cases, crates and similar articles","79,203",18.00,18.00,2,,,,Japan
392321 -- Of polymers of ethylene,"162,221",18.00,18.00,2,,,,Japan
392329 -- Of other plastics,"81,339",18.00,18.00,2,,,,Japan
"392330 - Carboys, bottles, flasks and similar articles","242,154",18.00,18.00,1,,,,Japan
"392340 - Spools, cops, bobbins and similar supports","19,866",18.00,18.00,1,,,,Japan
"392350 - Stoppers, lids, caps and other closures","186,725",18.00,18.00,1,,,,Japan
392390 - Other,"1,065,795",18.00,18.00,1,,,,Japan
392410 - Tableware and kitchenware,"362,948",18.00,18.00,1,,,,Japan
392490 - Other,"310,461",18.00,18.00,1,,,,Japan
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,18.00,18.00,1,,,,Japan
"392520 - Doors, windows and their frames and thresholds for doors",,18.00,18.00,1,,,,Japan
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","48,449",18.00,18.00,1,,,,Japan
392590 - Other,"10,720",18.00,18.00,2,,,,Japan
392610 - Office or school supplies,"44,752",18.00,18.00,1,,,,Japan
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","325,979",18.00,18.00,1,,,,Japan
"392630 - Fittings for furniture, coachwork or the like","6,230,755",18.00,18.00,1,,,,Japan
392640 - Statuettes and other ornamental articles,"2,923",18.00,18.00,1,,,,Japan
392690 - Other,"31,391,130",12.22,12.22,9,,,,Japan
,2013,"161,594,161",10.88,10.88,306,,,,Japan
390110 - Polyethylene having a specific gravity of less than 0.94,"80,504",14.00,14.00,3,,,,Japan
390120 - Polyethylene having a specific gravity of 0.94 or more,"753,246",8.00,8.00,4,,,,Japan
390130 - Ethylene-vinyl acetate copolymers,"466,072",14.00,14.00,2,,,,Japan
390190 - Other,"1,795,746",8.00,8.00,6,,,,Japan
390210 - Polypropylene,"5,533,516",14.00,14.00,2,,,,Japan
390220 - Polyisobutylene,"94,436",14.00,14.00,1,,,,Japan
390230 - Propylene copolymers,"24,018",14.00,14.00,1,,,,Japan
390290 - Other,"1,996,226",14.00,14.00,1,,,,Japan
390311 -- Expansible,,14.00,14.00,2,,,,Japan
390319 -- Other,"14,316",14.00,14.00,1,,,,Japan
390320 - Styrene-acrylonitrile (SAN) copolymers,"155,349",2.00,2.00,1,,,,Japan
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,372,223",8.00,8.00,2,,,,Japan
390390 - Other,"1,636,742",10.00,10.00,3,,,,Japan
"390410 - Poly(vinyl chloride), not mixed with any other substances","429,073",14.00,14.00,3,,,,Japan
390421 -- Non-plasticised,,14.00,14.00,1,,,,Japan
390422 -- Plasticised,,14.00,14.00,1,,,,Japan
390430 - Vinyl chloride-vinyl acetate copolymers,"351,977",14.00,14.00,1,,,,Japan
390440 - Other vinyl chloride copolymers,,14.00,14.00,2,,,,Japan
390450 - Vinylidene chloride polymers,"2,576,417",2.00,2.00,2,,,,Japan
390461 -- Polytetrafluoroethylene,"20,391",2.00,2.00,2,,,,Japan
390469 -- Other,"733,021",2.00,2.00,2,,,,Japan
390490 - Other,"4,128,380",14.00,14.00,1,,,,Japan
390512 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390519 -- Other,,14.00,14.00,2,,,,Japan
390521 -- In aqueous dispersion,,14.00,14.00,1,,,,Japan
390529 -- Other,"111,828",14.00,14.00,1,,,,Japan
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","8,809,927",2.00,2.00,1,,,,Japan
390591 -- Copolymers,"12,693",8.00,8.00,2,,,,Japan
390599 -- Other,"371,877",4.50,4.50,4,,,,Japan
390610 - Poly(methyl methacrylate),"385,908",14.00,14.00,1,,,,Japan
390690 - Other,"25,870,010",9.76,9.76,17,,,,Japan
390710 - Polyacetals,"244,778",8.67,8.67,9,,,,Japan
390720 - Other polyethers,"837,117",8.67,8.67,9,,,,Japan
390730 - Epoxide resins,"1,152,843",14.00,14.00,5,,,,Japan
390740 - Polycarbonates,"624,434",8.00,8.00,2,,,,Japan
390750 - Alkyd resins,"413,280",14.00,14.00,2,,,,Japan
390760 - Poly(ethylene terephthalate),"62,068",14.00,14.00,1,,,,Japan
390770 - Poly(lactic acid),,14.00,14.00,1,,,,Japan
390791 -- Unsaturated,"625,462",14.00,14.00,1,,,,Japan
390799 -- Other,"779,484",8.00,8.00,6,,,,Japan
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","3,412,607",6.80,6.80,10,,,,Japan
390890 - Other,"983,213",6.00,6.00,3,,,,Japan
390910 - Urea resins; thiourea resins,,14.00,14.00,1,,,,Japan
390920 - Melamine resins,"377,101",14.00,14.00,4,,,,Japan
