Importer,Year,Value,Ad val. duties,Number of lines,Brazil
,(US$),Simple average,MFN duties,Pref. duties,Brazil
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,8.30,8.30,1,,,,Brazil
390591 - - Copolymers,"57,562",8.30,8.30,1,,,,Brazil
390599 - - Other,"69,374",4.15,4.15,2,,,,Brazil
390610 - Polymethyl methacrylate,"103,976",8.30,8.30,1,,,,Brazil
390690 - Other,"333,912",1.90,1.90,7,,,,Brazil
390710 - Polyacetals,"8,024",6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"4,710",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"3,725",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"6,807,146",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,,6.50,6.50,1,,,,Brazil
390760 - Polyethylene terephthalate,"586,514",6.50,6.50,2,,,,Brazil
390791 - - Unsaturated,698,6.50,6.50,2,,,,Brazil
390799 - - Other,"90,741",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,574,111",6.50,6.50,1,,,,Brazil
390890 - Other,"13,486",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,"1,254",6.50,6.50,1,,,,Brazil
390920 - Melamine resins,,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"380,729",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"1,046,485",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"18,716",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms,"63,258",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,441,658",8.30,8.30,1,,,,Brazil
391190 - Other,"151,285",3.05,3.05,6,,,,Brazil
391211 - - Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 - - Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"1,546,181",7.30,7.30,3,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,"91,296",6.50,6.50,1,,,,Brazil
391239 - - Other,"244,426",4.33,4.33,3,,,,Brazil
391290 - Other,"617,668",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters","4,970",5.00,5.00,1,,,,Brazil
391390 - Other,"33,760",7.78,7.78,4,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",806,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"2,686",8.30,8.30,1,,,,Brazil
391520 - Of polymers of styrene,,8.30,8.30,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,8.30,8.30,1,,,,Brazil
391590 - Of other plastics,"385,359",7.40,7.40,6,,,,Brazil
391610 - Of polymers of ethylene,,8.30,8.30,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"149,942",8.30,8.30,2,,,,Brazil
391690 - Of other plastics,"500,519",7.01,7.01,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"199,669",5.90,5.90,2,,,,Brazil
391721 - - Of polymers of ethylene,"80,863",4.93,4.93,3,,,,Brazil
391722 - - Of polymers of propylene,,4.93,4.93,3,,,,Brazil
391723 - - Of polymers of vinyl chloride,"42,849",4.93,4.93,3,,,,Brazil
391729 - - Of other plastics,"20,641",5.56,5.56,5,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","18,689",3.25,3.25,2,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","3,124,160",7.27,7.27,7,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","4,630",3.25,3.25,2,,,,Brazil
391739 - - Other,"7,800",5.56,5.56,5,,,,Brazil
391740 - Fittings,"84,463",3.25,3.25,2,,,,Brazil
391810 - Of polymers of vinyl chloride,,8.30,8.30,2,,,,Brazil
391890 - Of other plastics,"32,659",8.30,8.30,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"88,941",7.03,7.03,9,,,,Brazil
391990 - Other,"100,260",7.43,7.43,6,,,,Brazil
392010 - Of polymers of ethylene,"1,110,119",6.23,6.23,8,,,,Brazil
392020 - Of polymers of propylene,"32,417",8.30,8.30,5,,,,Brazil
392030 - Of polymers of styrene,895,8.30,8.30,1,,,,Brazil
392041 - - Rigid,"21,752",8.30,8.30,4,,,,Brazil
392042 - - Flexible,"1,034,933",8.30,8.30,4,,,,Brazil
392051 - - Of polymethyl methacrylate,"111,006",8.30,8.30,1,,,,Brazil
392059 - - Other,421,4.15,4.15,2,,,,Brazil
392061 - - Of polycarbonates,"50,228",8.50,8.50,1,,,,Brazil
392062 - - Of polyethylene terephthalate,"490,651",4.25,4.25,4,,,,Brazil
392063 - - Of unsaturated polyesters,,8.50,8.50,1,,,,Brazil
392069 - - Of other polyesters,242,8.50,8.50,1,,,,Brazil
392071 - - Of regenerated cellulose,,7.50,7.50,2,,,,Brazil
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Brazil
392073 - - Of cellulose acetate,,7.10,7.10,3,,,,Brazil
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Brazil
392091 - - Of polyvinyl butyral,,8.30,8.30,1,,,,Brazil
392092 - - Of polyamides,,6.50,6.50,1,,,,Brazil
392093 - - Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 - - Of other plastics,"476,905",3.04,3.04,7,,,,Brazil
392111 - - Of polymers of styrene,,8.30,8.30,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,"115,823",8.30,8.30,1,,,,Brazil
392113 - - Of polyurethanes,"1,254",6.50,6.50,2,,,,Brazil
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 - - Of other plastics,949,8.30,8.30,1,,,,Brazil
392190 - Other,"690,794",7.14,7.14,9,,,,Brazil
"392210 - Baths, shower-baths and wash-basins","75,965",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,412,6.50,6.50,1,,,,Brazil
392290 - Other,"2,570",6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","61,135",6.50,6.50,1,,,,Brazil
392321 - - Of polymers of ethylene,"349,897",6.50,6.50,1,,,,Brazil
392329 - - Of other plastics,"70,816",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","112,815",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","24,402",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","928,513",6.50,6.50,2,,,,Brazil
392390 - Other,"752,718",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"143,046",6.50,6.50,1,,,,Brazil
392490 - Other,"86,272",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",582,6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","4,021",6.50,6.50,1,,,,Brazil
392590 - Other,"28,199",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"12,027",6.50,6.50,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),"9,376",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like","122,584",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"68,344",6.50,6.50,1,,,,Brazil
392690 - Other,"4,062,774",4.88,4.88,4,,,,Brazil
,2000,"100,677,024",6.40,6.40,267,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"23,356,588",8.90,8.90,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"30,543,491",4.45,4.45,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"275,134",8.90,8.90,1,,,,Brazil
390190 - Other,"229,129",2.97,2.97,3,,,,Brazil
390210 - Polypropylene,"8,148,364",8.90,8.90,1,,,,Brazil
390220 - Polyisobutylene,"2,057,284",8.90,8.90,1,,,,Brazil
390230 - Propylene copolymers,"613,411",8.90,8.90,1,,,,Brazil
390290 - Other,"2,821",2.97,2.97,3,,,,Brazil
390311 - - Expansible,"2,084",8.90,8.90,1,,,,Brazil
390319 - - Other,"7,735",8.90,8.90,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"1,535,882",8.90,8.90,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"49,360",8.90,8.90,1,,,,Brazil
390390 - Other,"1,208",2.97,2.97,3,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances","1,295,183",8.90,8.90,1,,,,Brazil
390421 - - Non-plasticised,"3,697",8.90,8.90,1,,,,Brazil
390422 - - Plasticised,"26,976",8.90,8.90,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"53,482",8.90,8.90,1,,,,Brazil
390440 - Other vinyl chloride copolymers,387,8.90,8.90,1,,,,Brazil
390450 - Vinylidene chloride polymers,,4.45,4.45,2,,,,Brazil
390461 - - Polytetrafluoroethylene,"9,588",8.90,8.90,1,,,,Brazil
390469 - - Other,,4.45,4.45,2,,,,Brazil
390490 - Other,"2,111",8.90,8.90,1,,,,Brazil
390512 - - In aqueous dispersion,"38,758",8.70,8.70,1,,,,Brazil
390519 - - Other,,8.70,8.70,1,,,,Brazil
390521 - - In aqueous dispersion,"1,051",8.70,8.70,1,,,,Brazil
390529 - - Other,,8.70,8.70,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","2,646",8.90,8.90,1,,,,Brazil
390591 - - Copolymers,,8.90,8.90,1,,,,Brazil
390599 - - Other,,4.45,4.45,2,,,,Brazil
390610 - Polymethyl methacrylate,,8.90,8.90,1,,,,Brazil
390690 - Other,"141,462",1.99,1.99,7,,,,Brazil
390710 - Polyacetals,627,6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"1,401",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"4,637",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"10,300,459",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,396,6.50,6.50,1,,,,Brazil
390760 - Polyethylene terephthalate,"896,242",6.50,6.50,2,,,,Brazil
390791 - - Unsaturated,"1,374",6.50,6.50,2,,,,Brazil
390799 - - Other,"157,338",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","2,684,081",6.50,6.50,1,,,,Brazil
390890 - Other,"719,747",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,"5,439",6.50,6.50,1,,,,Brazil
390920 - Melamine resins,710,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"555,209",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"455,796",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"10,003",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms,"187,596",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,704,634",8.90,8.90,1,,,,Brazil
391190 - Other,"319,322",3.15,3.15,6,,,,Brazil
391211 - - Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 - - Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"959,856",7.60,7.60,3,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,"126,296",6.50,6.50,1,,,,Brazil
391239 - - Other,"181,124",4.33,4.33,3,,,,Brazil
391290 - Other,"557,726",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Brazil
391390 - Other,"47,258",8.15,8.15,4,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,"5,393",8.90,8.90,1,,,,Brazil
391520 - Of polymers of styrene,,8.90,8.90,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,8.90,8.90,1,,,,Brazil
391590 - Of other plastics,"41,109",7.70,7.70,6,,,,Brazil
391610 - Of polymers of ethylene,,8.90,8.90,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"227,552",8.90,8.90,2,,,,Brazil
391690 - Of other plastics,"331,722",7.19,7.19,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"85,639",5.90,5.90,2,,,,Brazil
391721 - - Of polymers of ethylene,"95,236",5.13,5.13,3,,,,Brazil
391722 - - Of polymers of propylene,,5.13,5.13,3,,,,Brazil
391723 - - Of polymers of vinyl chloride,645,5.13,5.13,3,,,,Brazil
391729 - - Of other plastics,"49,923",5.68,5.68,5,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","10,538",3.25,3.25,2,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","2,360,315",7.53,7.53,7,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","11,072",3.25,3.25,2,,,,Brazil
391739 - - Other,"12,004",5.68,5.68,5,,,,Brazil
391740 - Fittings,"26,598",3.25,3.25,2,,,,Brazil
391810 - Of polymers of vinyl chloride,"255,589",8.90,8.90,2,,,,Brazil
391890 - Of other plastics,,8.90,8.90,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"152,350",7.23,7.23,9,,,,Brazil
391990 - Other,"28,552",7.73,7.73,6,,,,Brazil
392010 - Of polymers of ethylene,"316,141",6.68,6.68,8,,,,Brazil
392020 - Of polymers of propylene,"20,439",8.90,8.90,5,,,,Brazil
392030 - Of polymers of styrene,848,8.90,8.90,1,,,,Brazil
392041 - - Rigid,"2,729",8.90,8.90,4,,,,Brazil
392042 - - Flexible,"571,518",8.90,8.90,4,,,,Brazil
392051 - - Of polymethyl methacrylate,"214,452",8.90,8.90,1,,,,Brazil
392059 - - Other,"142,937",4.45,4.45,2,,,,Brazil
392061 - - Of polycarbonates,"164,925",9.10,9.10,1,,,,Brazil
392062 - - Of polyethylene terephthalate,"641,714",4.55,4.55,4,,,,Brazil
392063 - - Of unsaturated polyesters,,9.10,9.10,1,,,,Brazil
392069 - - Of other polyesters,101,9.10,9.10,1,,,,Brazil
392071 - - Of regenerated cellulose,,7.80,7.80,2,,,,Brazil
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Brazil
392073 - - Of cellulose acetate,148,7.30,7.30,3,,,,Brazil
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Brazil
392091 - - Of polyvinyl butyral,,8.90,8.90,1,,,,Brazil
392092 - - Of polyamides,"2,434",6.50,6.50,1,,,,Brazil
392093 - - Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 - - Of other plastics,"90,027",3.13,3.13,7,,,,Brazil
392111 - - Of polymers of styrene,"50,264",8.90,8.90,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,"109,028",8.90,8.90,1,,,,Brazil
392113 - - Of polyurethanes,"41,377",6.50,6.50,2,,,,Brazil
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 - - Of other plastics,,8.90,8.90,1,,,,Brazil
392190 - Other,"230,798",7.34,7.34,9,,,,Brazil
"392210 - Baths, shower-baths and wash-basins","84,440",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Brazil
392290 - Other,286,6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","138,392",6.50,6.50,1,,,,Brazil
392321 - - Of polymers of ethylene,"157,513",6.50,6.50,1,,,,Brazil
392329 - - Of other plastics,"157,614",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","72,713",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","30,074",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","509,379",6.50,6.50,2,,,,Brazil
392390 - Other,"690,844",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"88,110",6.50,6.50,1,,,,Brazil
392490 - Other,"6,988",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","18,771",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors","16,245",6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Brazil
392590 - Other,"25,372",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"116,791",6.50,6.50,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),"2,397",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like","248,121",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"15,940",6.50,6.50,1,,,,Brazil
392690 - Other,"3,727,815",4.88,4.88,4,,,,Brazil
,1999,"68,803,161",6.63,6.63,266,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"14,764,186",9.50,9.50,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"8,035,981",4.75,4.75,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"542,610",9.50,9.50,1,,,,Brazil
390190 - Other,"1,218,091",3.17,3.17,3,,,,Brazil
390210 - Polypropylene,"3,193,876",9.50,9.50,1,,,,Brazil
390220 - Polyisobutylene,"1,056,486",9.50,9.50,1,,,,Brazil
390230 - Propylene copolymers,"1,098",9.50,9.50,1,,,,Brazil
390290 - Other,"7,066",3.17,3.17,3,,,,Brazil
390311 - - Expansible,,9.50,9.50,1,,,,Brazil
390319 - - Other,"2,004",9.50,9.50,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"1,989,737",9.50,9.50,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"64,192",9.50,9.50,1,,,,Brazil
390390 - Other,"65,418",3.17,3.17,3,,,,Brazil
"390410 - Polyvinyl chloride, not mixed with any other substances","6,958,264",9.50,9.50,1,,,,Brazil
390421 - - Non-plasticised,"6,885",9.50,9.50,1,,,,Brazil
390422 - - Plasticised,"3,208",9.50,9.50,1,,,,Brazil
390430 - Vinyl chloride-vinyl acetate copolymers,"446,114",9.50,9.50,1,,,,Brazil
390440 - Other vinyl chloride copolymers,"35,661",9.50,9.50,1,,,,Brazil
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,Brazil
390461 - - Polytetrafluoroethylene,"1,311",9.50,9.50,1,,,,Brazil
390469 - - Other,"300,795",4.75,4.75,2,,,,Brazil
390490 - Other,"19,355",9.50,9.50,1,,,,Brazil
390512 - - In aqueous dispersion,,9.30,9.30,1,,,,Brazil
390519 - - Other,"69,702",9.30,9.30,1,,,,Brazil
390521 - - In aqueous dispersion,522,9.30,9.30,1,,,,Brazil
390529 - - Other,"1,993",9.30,9.30,1,,,,Brazil
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,Brazil
390591 - - Copolymers,,9.50,9.50,1,,,,Brazil
390599 - - Other,"96,911",4.75,4.75,2,,,,Brazil
390610 - Polymethyl methacrylate,320,9.50,9.50,1,,,,Brazil
390690 - Other,"440,476",2.07,2.07,7,,,,Brazil
390710 - Polyacetals,,6.50,6.50,1,,,,Brazil
390720 - Other polyethers,"8,484",5.20,5.20,5,,,,Brazil
390730 - Epoxide resins,"67,059",6.50,6.50,1,,,,Brazil
390740 - Polycarbonates,"10,714,712",6.50,6.50,1,,,,Brazil
390750 - Alkyd resins,,6.50,6.50,1,,,,Brazil
390760 - Polyethylene terephthalate,"11,212",6.50,6.50,1,,,,Brazil
390791 - - Unsaturated,"6,139",6.50,6.50,2,,,,Brazil
390799 - - Other,"380,505",3.25,3.25,4,,,,Brazil
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","707,571",6.50,6.50,1,,,,Brazil
390890 - Other,"20,953",6.50,6.50,1,,,,Brazil
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Brazil
390920 - Melamine resins,,6.50,6.50,1,,,,Brazil
390930 - Other amino-resins,"536,855",6.50,6.50,1,,,,Brazil
390940 - Phenolic resins,"721,736",6.50,6.50,1,,,,Brazil
390950 - Polyurethanes,"11,947",3.25,3.25,2,,,,Brazil
391000 Silicones in primary forms,"1,649,220",6.50,6.50,1,,,,Brazil
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","1,019,109",9.50,9.50,1,,,,Brazil
391190 - Other,"1,705,514",3.25,3.25,6,,,,Brazil
391211 - - Non-plasticised,,6.50,6.50,1,,,,Brazil
391212 - - Plasticised,,6.50,6.50,1,,,,Brazil
391220 - Cellulose nitrates (including collodions),"225,061",7.93,7.93,3,,,,Brazil
391231 - - Carboxymethylcellulose and its salts,"129,428",6.50,6.50,1,,,,Brazil
391239 - - Other,"586,126",4.33,4.33,3,,,,Brazil
391290 - Other,"655,433",6.45,6.45,2,,,,Brazil
"391310 - Alginic acid, its salts and esters","1,076",5.00,5.00,1,,,,Brazil
391390 - Other,"24,556",8.60,8.60,4,,,,Brazil
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",981,6.50,6.50,1,,,,Brazil
391510 - Of polymers of ethylene,,9.50,9.50,1,,,,Brazil
391520 - Of polymers of styrene,,9.50,9.50,1,,,,Brazil
391530 - Of polymers of vinyl chloride,,9.50,9.50,1,,,,Brazil
391590 - Of other plastics,"238,841",8.00,8.00,6,,,,Brazil
391610 - Of polymers of ethylene,,9.50,9.50,1,,,,Brazil
391620 - Of polymers of vinyl chloride,"3,421",9.50,9.50,2,,,,Brazil
391690 - Of other plastics,"253,869",7.36,7.36,7,,,,Brazil
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"92,478",5.90,5.90,2,,,,Brazil
391721 - - Of polymers of ethylene,"41,768",5.33,5.33,3,,,,Brazil
391722 - - Of polymers of propylene,,5.33,5.33,3,,,,Brazil
391723 - - Of polymers of vinyl chloride,"5,244",5.33,5.33,3,,,,Brazil
391729 - - Of other plastics,"1,300",5.80,5.80,5,,,,Brazil
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","70,512",3.25,3.25,2,,,,Brazil
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","456,047",7.79,7.79,7,,,,Brazil
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","12,416",3.25,3.25,2,,,,Brazil
391739 - - Other,"40,137",5.80,5.80,5,,,,Brazil
391740 - Fittings,"17,244",3.25,3.25,2,,,,Brazil
391810 - Of polymers of vinyl chloride,"305,016",9.50,9.50,2,,,,Brazil
391890 - Of other plastics,384,9.50,9.50,1,,,,Brazil
391910 - In rolls of a width not exceeding 20 cm,"280,471",7.44,7.44,9,,,,Brazil
391990 - Other,"636,260",8.05,8.05,6,,,,Brazil
392010 - Of polymers of ethylene,"4,061",7.13,7.13,8,,,,Brazil
392020 - Of polymers of propylene,"54,003",9.50,9.50,5,,,,Brazil
392030 - Of polymers of styrene,"12,224",9.50,9.50,1,,,,Brazil
392041 - - Rigid,"29,863",9.50,9.50,4,,,,Brazil
392042 - - Flexible,"307,030",9.50,9.50,4,,,,Brazil
392051 - - Of polymethyl methacrylate,"65,599",9.50,9.50,1,,,,Brazil
392059 - - Other,,4.75,4.75,2,,,,Brazil
392061 - - Of polycarbonates,"66,675",9.80,9.80,1,,,,Brazil
392062 - - Of polyethylene terephthalate,"18,108",4.90,4.90,4,,,,Brazil
392063 - - Of unsaturated polyesters,,9.80,9.80,1,,,,Brazil
392069 - - Of other polyesters,"1,268",9.80,9.80,1,,,,Brazil
392071 - - Of regenerated cellulose,,8.15,8.15,2,,,,Brazil
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Brazil
392073 - - Of cellulose acetate,,7.53,7.53,3,,,,Brazil
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Brazil
392091 - - Of polyvinyl butyral,,9.50,9.50,1,,,,Brazil
392092 - - Of polyamides,,6.50,6.50,1,,,,Brazil
392093 - - Of amino-resins,,6.50,6.50,1,,,,Brazil
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Brazil
392099 - - Of other plastics,"24,737",3.21,3.21,7,,,,Brazil
392111 - - Of polymers of styrene,821,9.50,9.50,1,,,,Brazil
392112 - - Of polymers of vinyl chloride,"127,585",9.50,9.50,1,,,,Brazil
392113 - - Of polyurethanes,"17,234",6.50,6.50,2,,,,Brazil
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Brazil
392119 - - Of other plastics,"2,004",9.50,9.50,1,,,,Brazil
392190 - Other,"356,120",7.57,7.57,9,,,,Brazil
"392210 - Baths, shower-baths and wash-basins","87,778",6.50,6.50,1,,,,Brazil
392220 - Lavatory seats and covers,"2,835",6.50,6.50,1,,,,Brazil
392290 - Other,,6.50,6.50,1,,,,Brazil
"392310 - Boxes, cases, crates and similar articles","59,897",6.50,6.50,1,,,,Brazil
392321 - - Of polymers of ethylene,"859,093",6.50,6.50,1,,,,Brazil
392329 - - Of other plastics,"45,637",6.50,6.50,2,,,,Brazil
"392330 - Carboys, bottles, flasks and similar articles","101,942",6.50,6.50,2,,,,Brazil
"392340 - Spools, cops, bobbins and similar supports","107,654",5.90,5.90,2,,,,Brazil
"392350 - Stoppers, lids, caps and other closures","323,081",6.50,6.50,2,,,,Brazil
392390 - Other,"660,304",6.50,6.50,2,,,,Brazil
392410 - Tableware and kitchenware,"323,720",6.50,6.50,1,,,,Brazil
392490 - Other,"121,094",6.50,6.50,3,,,,Brazil
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","4,604",6.50,6.50,1,,,,Brazil
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Brazil
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",213,6.50,6.50,1,,,,Brazil
392590 - Other,"258,260",6.50,6.50,3,,,,Brazil
392610 - Office or school supplies,"5,872",6.50,6.50,1,,,,Brazil
392620 - Articles of apparel and clothing accessories (including gloves),"72,143",6.50,6.50,1,,,,Brazil
"392630 - Fittings for furniture, coachwork of the like","261,979",6.50,6.50,1,,,,Brazil
392640 - Statuettes and other ornamental articles,"36,311",6.50,6.50,1,,,,Brazil
392690 - Other,"3,422,070",4.88,4.88,4,,,,Brazil
,1998,"75,480,786",6.98,6.98,274,,,,Brazil
390110 - Polyethylene having a specific gravity of less than 0.94,"9,947,798",10.10,10.10,2,,,,Brazil
390120 - Polyethylene having a specific gravity of 0.94 or more,"7,748,864",5.05,5.05,2,,,,Brazil
390130 - Ethylene-vinyl acetate copolymers,"18,817",10.10,10.10,1,,,,Brazil
390190 - Other,"1,207,788",3.37,3.37,3,,,,Brazil
390210 - Polypropylene,"7,683,269",10.10,10.10,1,,,,Brazil
390220 - Polyisobutylene,"929,814",10.10,10.10,1,,,,Brazil
390230 - Propylene copolymers,"34,377",10.10,10.10,1,,,,Brazil
390290 - Other,"5,800",3.37,3.37,3,,,,Brazil
390311 - - Expansible,"36,727",10.10,10.10,1,,,,Brazil
390319 - - Other,"53,316",10.10,10.10,1,,,,Brazil
390320 - Styrene-acrylonitrile (SAN) copolymers,"5,636,388",10.10,10.10,1,,,,Brazil
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"128,368",10.10,10.10,1,,,,Brazil
