Importer,Year,Value,Ad val. duties,Number of lines,Viet Nam
,(US$),Simple average,MFN duties,Pref. duties,Viet Nam
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Viet Nam
080131 -- In shell,"72,373",0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"112,055,593",0.00,0.00,1,,,,Viet Nam
080211 -- In shell,,2.80,2.80,2,,,,Viet Nam
080212 -- Shelled,,1.75,1.75,2,,,,Viet Nam
080221 -- In shell,,3.20,3.20,1,,,,Viet Nam
080222 -- Shelled,,3.20,3.20,1,,,,Viet Nam
080231 -- In shell,,4.00,4.00,1,,,,Viet Nam
080232 -- Shelled,,5.10,5.10,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Viet Nam
080250 - Pistachios,,1.60,1.60,1,,,,Viet Nam
080290 - Other,"246,751",1.50,1.50,4,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.","275,956",16.00,16.00,3,1,,,Viet Nam
080410 - Dates,,7.70,7.70,1,,,,Viet Nam
080420 - Figs,,6.80,6.80,2,,,,Viet Nam
080430 - Pineapples,"7,508",5.80,5.80,1,,,,Viet Nam
080440 - Avocados,,4.37,4.37,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","304,119",0.00,0.00,1,,,,Viet Nam
080510 - Oranges,,14.67,14.67,2,1,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Viet Nam
080540 - Grapefruit,"94,057",1.80,1.80,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Viet Nam
080590 - Other,"1,444",12.80,12.80,1,,,,Viet Nam
080610 - Fresh,,15.47,15.47,2,1,,,Viet Nam
080620 - Dried,,2.40,2.40,3,,,,Viet Nam
080711 -- Watermelons,829,8.80,8.80,1,,,,Viet Nam
080719 -- Other,264,8.80,8.80,1,,,,Viet Nam
080720 - Papaws (papayas),"103,085",0.00,0.00,1,,,,Viet Nam
080810 - Apples,,,,2,2,,,Viet Nam
080820 - Pears and quinces,,7.20,7.20,3,2,,,Viet Nam
080910 - Apricots,188,,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,"1,105",12.00,12.00,2,1,,,Viet Nam
081010 - Strawberries,,,,1,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries","5,525",9.20,9.20,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Viet Nam
081050 - Kiwifruit,,8.53,8.53,1,,,,Viet Nam
081060 - Durians,,8.80,8.80,1,,,,Viet Nam
081090 - Other,"4,366,914",2.93,2.93,3,,,,Viet Nam
081110 - Strawberries,"43,117",17.60,17.60,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Viet Nam
081190 - Other,"7,412,058",12.65,12.65,10,2,,,Viet Nam
081210 - Cherries,,8.80,8.80,1,,,,Viet Nam
081290 - Other,,8.10,8.10,6,,,,Viet Nam
081310 - Apricots,,5.60,5.60,1,,,,Viet Nam
081320 - Prunes,"3,252",9.60,9.60,1,,,,Viet Nam
081330 - Apples,,3.20,3.20,1,,,,Viet Nam
081340 - Other fruit,"167,397",2.73,2.73,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"27,058",6.86,6.86,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","37,693",1.60,1.60,1,,,,Viet Nam
,2005,"124,407,249",6.91,6.91,119,24,,,Viet Nam
080111 -- Dessicated,"4,074,788",0.00,0.00,1,,,,Viet Nam
080119 -- Other,"716,975",0.00,0.00,1,,,,Viet Nam
080121 -- In shell,,0.00,0.00,1,,,,Viet Nam
080122 -- Shelled,"83,243",0.00,0.00,1,,,,Viet Nam
080131 -- In shell,"260,689",0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"108,877,797",0.00,0.00,1,,,,Viet Nam
080211 -- In shell,,2.80,2.80,2,,,,Viet Nam
080212 -- Shelled,,1.75,1.75,2,,,,Viet Nam
080221 -- In shell,211,3.20,3.20,1,,,,Viet Nam
080222 -- Shelled,"2,837",3.20,3.20,1,,,,Viet Nam
080231 -- In shell,149,4.00,4.00,1,,,,Viet Nam
080232 -- Shelled,,5.10,5.10,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Viet Nam
080250 - Pistachios,,1.60,1.60,1,,,,Viet Nam
080290 - Other,"655,690",1.50,1.50,4,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.","234,102",16.00,16.00,3,1,,,Viet Nam
080410 - Dates,,7.70,7.70,1,,,,Viet Nam
080420 - Figs,,6.80,6.80,2,,,,Viet Nam
080430 - Pineapples,"68,015",5.80,5.80,1,,,,Viet Nam
080440 - Avocados,,4.37,4.37,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","388,109",0.00,0.00,1,,,,Viet Nam
080510 - Oranges,,14.67,14.67,2,1,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids","1,642",,,5,5,,,Viet Nam
080540 - Grapefruit,"15,004",1.80,1.80,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)","1,232",12.80,12.80,2,1,,,Viet Nam
080590 - Other,"1,605",12.80,12.80,1,,,,Viet Nam
080610 - Fresh,,15.47,15.47,2,1,,,Viet Nam
080620 - Dried,12,2.40,2.40,3,,,,Viet Nam
080711 -- Watermelons,597,8.80,8.80,1,,,,Viet Nam
080719 -- Other,124,8.80,8.80,1,,,,Viet Nam
080720 - Papaws (papayas),"85,246",0.00,0.00,1,,,,Viet Nam
080810 - Apples,12,,,2,2,,,Viet Nam
080820 - Pears and quinces,,7.20,7.20,3,2,,,Viet Nam
080910 - Apricots,25,,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,622,12.00,12.00,2,1,,,Viet Nam
081010 - Strawberries,,,,1,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Viet Nam
081050 - Kiwifruit,,8.53,8.53,1,,,,Viet Nam
081060 - Durians,"2,613",8.80,8.80,1,,,,Viet Nam
081090 - Other,"2,194,965",2.93,2.93,3,,,,Viet Nam
081110 - Strawberries,12,17.60,17.60,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","63,586",14.67,14.67,7,1,,,Viet Nam
081190 - Other,"6,457,202",12.65,12.65,10,2,,,Viet Nam
081210 - Cherries,,8.80,8.80,1,,,,Viet Nam
081290 - Other,"31,401",8.10,8.10,6,,,,Viet Nam
081310 - Apricots,50,5.60,5.60,1,,,,Viet Nam
081320 - Prunes,"16,783",9.60,9.60,1,,,,Viet Nam
081330 - Apples,,3.20,3.20,1,,,,Viet Nam
081340 - Other fruit,"118,637",2.73,2.73,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"28,502",6.86,6.86,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","24,770",1.60,1.60,1,,,,Viet Nam
,2004,"85,373,089",6.82,6.82,128,28,,,Viet Nam
080111 -- Dessicated,"1,198,859",0.00,0.00,1,,,,Viet Nam
080119 -- Other,"81,488",0.00,0.00,1,,,,Viet Nam
080121 -- In shell,,0.00,0.00,1,,,,Viet Nam
080122 -- Shelled,"9,155",0.00,0.00,1,,,,Viet Nam
080131 -- In shell,"97,534",0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"76,827,544",0.00,0.00,1,,,,Viet Nam
080211 -- In shell,,2.80,2.80,2,,,,Viet Nam
080212 -- Shelled,,1.75,1.75,2,,,,Viet Nam
080221 -- In shell,,3.20,3.20,1,,,,Viet Nam
080222 -- Shelled,50,3.20,3.20,1,,,,Viet Nam
080231 -- In shell,,4.00,4.00,1,,,,Viet Nam
080232 -- Shelled,"50,415",5.10,5.10,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Viet Nam
080250 - Pistachios,,1.60,1.60,1,,,,Viet Nam
080290 - Other,"45,390",1.50,1.50,4,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.","152,241",16.00,16.00,3,1,,,Viet Nam
080410 - Dates,,7.70,7.70,1,,,,Viet Nam
080420 - Figs,,6.80,6.80,2,,,,Viet Nam
080430 - Pineapples,"36,795",5.80,5.80,1,,,,Viet Nam
080440 - Avocados,,4.37,4.37,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","414,617",0.00,0.00,1,,,,Viet Nam
080510 - Oranges,,14.67,14.67,4,3,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Viet Nam
080540 - Grapefruit,"6,667",1.80,1.80,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Viet Nam
080590 - Other,25,12.80,12.80,1,,,,Viet Nam
080610 - Fresh,,15.47,15.47,2,1,,,Viet Nam
080620 - Dried,,2.40,2.40,6,,,,Viet Nam
080711 -- Watermelons,,8.80,8.80,1,,,,Viet Nam
080719 -- Other,100,8.80,8.80,1,,,,Viet Nam
080720 - Papaws (papayas),"21,296",0.00,0.00,1,,,,Viet Nam
080810 - Apples,,,,4,4,,,Viet Nam
080820 - Pears and quinces,,7.20,7.20,3,2,,,Viet Nam
080910 - Apricots,"3,956",,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,100,12.00,12.00,2,1,,,Viet Nam
081010 - Strawberries,,,,1,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Viet Nam
081050 - Kiwifruit,,8.53,8.53,1,,,,Viet Nam
081060 - Durians,,8.80,8.80,1,,,,Viet Nam
081090 - Other,"1,715,923",2.93,2.93,3,,,,Viet Nam
081110 - Strawberries,,17.60,17.60,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","53,687",14.67,14.67,7,1,,,Viet Nam
081190 - Other,"4,433,833",12.65,12.65,10,2,,,Viet Nam
081210 - Cherries,,8.80,8.80,1,,,,Viet Nam
081290 - Other,,8.28,8.28,8,,,,Viet Nam
081310 - Apricots,"2,687",5.60,5.60,1,,,,Viet Nam
081320 - Prunes,"39,531",9.60,9.60,1,,,,Viet Nam
081330 - Apples,,3.20,3.20,1,,,,Viet Nam
081340 - Other fruit,"118,556",2.73,2.73,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"25,699",6.86,6.86,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","36,944",1.60,1.60,1,,,,Viet Nam
,2003,"69,310,059",6.82,6.82,128,28,,,Viet Nam
080111 -- Dessicated,"1,428,423",0.00,0.00,1,,,,Viet Nam
080119 -- Other,"174,884",0.00,0.00,1,,,,Viet Nam
080121 -- In shell,,0.00,0.00,1,,,,Viet Nam
080122 -- Shelled,,0.00,0.00,1,,,,Viet Nam
080131 -- In shell,"131,502",0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"61,375,075",0.00,0.00,1,,,,Viet Nam
080211 -- In shell,,2.80,2.80,2,,,,Viet Nam
080212 -- Shelled,,1.75,1.75,2,,,,Viet Nam
080221 -- In shell,,3.20,3.20,1,,,,Viet Nam
080222 -- Shelled,,3.20,3.20,1,,,,Viet Nam
080231 -- In shell,,4.00,4.00,1,,,,Viet Nam
080232 -- Shelled,"106,355",5.10,5.10,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),"4,106",5.60,5.60,1,,,,Viet Nam
080250 - Pistachios,,1.60,1.60,1,,,,Viet Nam
080290 - Other,"41,820",1.50,1.50,4,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.","137,678",16.00,16.00,3,1,,,Viet Nam
080410 - Dates,,7.70,7.70,1,,,,Viet Nam
080420 - Figs,,6.80,6.80,2,,,,Viet Nam
080430 - Pineapples,"46,809",5.80,5.80,1,,,,Viet Nam
080440 - Avocados,,4.37,4.37,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","262,744",0.00,0.00,1,,,,Viet Nam
080510 - Oranges,"12,455",14.67,14.67,4,3,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Viet Nam
080540 - Grapefruit,"17,070",1.80,1.80,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Viet Nam
080590 - Other,,12.80,12.80,1,,,,Viet Nam
080610 - Fresh,,15.47,15.47,2,1,,,Viet Nam
080620 - Dried,,2.40,2.40,6,,,,Viet Nam
080711 -- Watermelons,,8.80,8.80,1,,,,Viet Nam
080719 -- Other,"3,077",8.80,8.80,1,,,,Viet Nam
080720 - Papaws (papayas),"9,502",0.00,0.00,1,,,,Viet Nam
080810 - Apples,,,,4,4,,,Viet Nam
080820 - Pears and quinces,,7.20,7.20,3,2,,,Viet Nam
080910 - Apricots,,,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,,12.00,12.00,2,1,,,Viet Nam
081010 - Strawberries,,,,1,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries","4,513",9.20,9.20,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Viet Nam
081050 - Kiwifruit,,8.53,8.53,1,,,,Viet Nam
081060 - Durians,,8.80,8.80,1,,,,Viet Nam
081090 - Other,"1,271,933",2.93,2.93,3,,,,Viet Nam
081110 - Strawberries,,17.60,17.60,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Viet Nam
081190 - Other,"3,956,055",12.65,12.65,10,2,,,Viet Nam
081210 - Cherries,,8.80,8.80,1,,,,Viet Nam
081290 - Other,622,8.28,8.28,8,,,,Viet Nam
081310 - Apricots,,5.60,5.60,1,,,,Viet Nam
081320 - Prunes,"13,326",9.60,9.60,1,,,,Viet Nam
081330 - Apples,,3.20,3.20,1,,,,Viet Nam
081340 - Other fruit,"193,299",2.73,2.73,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"67,046",6.86,6.86,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","51,764",1.60,1.60,1,,,,Viet Nam
,2002,"49,156,485",6.82,6.82,128,28,,,Viet Nam
080111 -- Dessicated,"739,982",0.00,0.00,1,,,,Viet Nam
080119 -- Other,"104,007",0.00,0.00,1,,,,Viet Nam
080121 -- In shell,,0.00,0.00,1,,,,Viet Nam
080122 -- Shelled,"73,732",0.00,0.00,1,,,,Viet Nam
080131 -- In shell,,0.00,0.00,1,,,,Viet Nam
080132 -- Shelled,"43,357,047",0.00,0.00,1,,,,Viet Nam
080211 -- In shell,,2.80,2.80,2,,,,Viet Nam
080212 -- Shelled,,1.75,1.75,2,,,,Viet Nam
080221 -- In shell,,3.20,3.20,1,,,,Viet Nam
080222 -- Shelled,,3.20,3.20,1,,,,Viet Nam
080231 -- In shell,,4.00,4.00,1,,,,Viet Nam
080232 -- Shelled,,5.10,5.10,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Viet Nam
080250 - Pistachios,,1.60,1.60,1,,,,Viet Nam
080290 - Other,"47,194",1.50,1.50,4,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried.","123,953",16.00,16.00,3,1,,,Viet Nam
080410 - Dates,,7.70,7.70,1,,,,Viet Nam
080420 - Figs,,6.80,6.80,2,,,,Viet Nam
080430 - Pineapples,"6,961",5.80,5.80,1,,,,Viet Nam
080440 - Avocados,,4.37,4.37,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","296,046",0.00,0.00,1,,,,Viet Nam
080510 - Oranges,"8,890",14.67,14.67,4,3,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Viet Nam
080540 - Grapefruit,,1.80,1.80,1,,,,Viet Nam
"080550 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia, Citrus latifolia)",,12.80,12.80,2,1,,,Viet Nam
080590 - Other,,12.80,12.80,1,,,,Viet Nam
080610 - Fresh,,15.47,15.47,2,1,,,Viet Nam
080620 - Dried,,2.40,2.40,6,,,,Viet Nam
080711 -- Watermelons,,8.80,8.80,1,,,,Viet Nam
080719 -- Other,,8.80,8.80,1,,,,Viet Nam
080720 - Papaws (papayas),"1,494",0.00,0.00,1,,,,Viet Nam
080810 - Apples,,,,4,4,,,Viet Nam
080820 - Pears and quinces,,7.20,7.20,3,2,,,Viet Nam
080910 - Apricots,,,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,,12.00,12.00,2,1,,,Viet Nam
081010 - Strawberries,,,,1,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Viet Nam
081050 - Kiwifruit,,8.53,8.53,1,,,,Viet Nam
081060 - Durians,,8.80,8.80,1,,,,Viet Nam
081090 - Other,"1,261,802",2.93,2.93,3,,,,Viet Nam
081110 - Strawberries,"23,871",17.60,17.60,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Viet Nam
081190 - Other,"2,929,038",12.65,12.65,10,2,,,Viet Nam
081210 - Cherries,,8.80,8.80,1,,,,Viet Nam
081290 - Other,,8.28,8.28,8,,,,Viet Nam
081310 - Apricots,624,5.60,5.60,1,,,,Viet Nam
081320 - Prunes,,9.60,9.60,1,,,,Viet Nam
081330 - Apples,,3.20,3.20,1,,,,Viet Nam
081340 - Other fruit,"125,041",2.73,2.73,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"13,165",6.86,6.86,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.","43,638",1.60,1.60,1,,,,Viet Nam
,2001,"35,200,860",6.82,6.82,128,28,,,Viet Nam
080111 - - Desiccated,"4,388",0.00,0.00,1,,,,Viet Nam
080119 - - Other,"3,197",0.00,0.00,1,,,,Viet Nam
080121 - - In shell,,0.00,0.00,1,,,,Viet Nam
080122 - - Shelled,,0.00,0.00,1,,,,Viet Nam
080131 - - In shell,313,0.00,0.00,1,,,,Viet Nam
080132 - - Shelled,"31,563,276",0.00,0.00,1,,,,Viet Nam
080211 - - In shell,,2.80,2.80,2,,,,Viet Nam
080212 - - Shelled,,1.75,1.75,2,,,,Viet Nam
080221 - - In shell,,3.20,3.20,1,,,,Viet Nam
080222 - - Shelled,,3.20,3.20,1,,,,Viet Nam
080231 - - In shell,,4.00,4.00,1,,,,Viet Nam
080232 - - Shelled,,5.10,5.10,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,5.60,5.60,1,,,,Viet Nam
080250 - Pistachios,,1.60,1.60,1,,,,Viet Nam
080290 - Other,"124,125",1.50,1.50,4,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried","175,893",16.00,16.00,3,1,,,Viet Nam
080410 - Dates,,7.70,7.70,1,,,,Viet Nam
080420 - Figs,,6.80,6.80,2,,,,Viet Nam
080430 - Pineapples,"111,695",5.80,5.80,1,,,,Viet Nam
080440 - Avocados,,4.36,4.36,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","185,305",0.00,0.00,1,,,,Viet Nam
080510 - Oranges,,14.66,14.66,4,3,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Viet Nam
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,12.80,12.80,2,1,,,Viet Nam
080540 - Grapefruit,,1.80,1.80,1,,,,Viet Nam
080590 - Other,,12.80,12.80,1,,,,Viet Nam
080610 - Fresh,,15.46,15.46,2,1,,,Viet Nam
080620 - Dried,,2.40,2.40,6,,,,Viet Nam
080711 - - Watermelons,,8.80,8.80,1,,,,Viet Nam
080719 - - Other,,8.80,8.80,1,,,,Viet Nam
080720 - Papaws (papayas),"4,827",0.00,0.00,1,,,,Viet Nam
080810 - Apples,,,,4,4,,,Viet Nam
080820 - Pears and quinces,,7.20,7.20,3,2,,,Viet Nam
080910 - Apricots,,,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,,12.00,12.00,2,1,,,Viet Nam
081010 - Strawberries,,,,1,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.20,9.20,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.07,9.07,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.00,4.00,4,,,,Viet Nam
081050 - Kiwifruit,,8.53,8.53,1,,,,Viet Nam
081090 - Other,"986,523",2.93,2.93,3,,,,Viet Nam
081110 - Strawberries,,17.60,17.60,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.67,14.67,7,1,,,Viet Nam
081190 - Other,"1,955,413",12.65,12.65,10,2,,,Viet Nam
081210 - Cherries,,8.80,8.80,1,,,,Viet Nam
081220 - Strawberries,,8.80,8.80,1,,,,Viet Nam
081290 - Other,,8.28,8.28,8,,,,Viet Nam
081310 - Apricots,,5.60,5.60,1,,,,Viet Nam
081320 - Prunes,,9.60,9.60,1,,,,Viet Nam
081330 - Apples,,3.20,3.20,1,,,,Viet Nam
081340 - Other fruit,"42,617",2.73,2.73,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,"1,836",6.86,6.86,7,,,,Viet Nam
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","41,452",1.60,1.60,1,,,,Viet Nam
,2000,"30,148,386",6.93,6.93,129,29,,,Viet Nam
080111 - - Desiccated,"13,875",0.00,0.00,1,,,,Viet Nam
080119 - - Other,,0.00,0.00,1,,,,Viet Nam
080121 - - In shell,,0.00,0.00,1,,,,Viet Nam
080122 - - Shelled,,0.00,0.00,1,,,,Viet Nam
080131 - - In shell,"393,566",0.00,0.00,1,,,,Viet Nam
080132 - - Shelled,"25,753,356",0.00,0.00,1,,,,Viet Nam
080211 - - In shell,,2.85,2.85,2,,,,Viet Nam
080212 - - Shelled,,1.90,1.90,2,,,,Viet Nam
080221 - - In shell,,3.25,3.25,1,,,,Viet Nam
080222 - - Shelled,,3.25,3.25,1,,,,Viet Nam
080231 - - In shell,,4.35,4.35,1,,,,Viet Nam
080232 - - Shelled,,5.35,5.35,1,,,,Viet Nam
080240 - Chestnuts (Castanea spp.),,5.70,5.70,1,,,,Viet Nam
080250 - Pistachios,,1.65,1.65,1,,,,Viet Nam
080290 - Other,"33,890",1.20,1.20,5,,,,Viet Nam
"080300 Bananas, including plantains, fresh or dried","151,502",16.35,16.35,3,1,,,Viet Nam
080410 - Dates,"102,731",8.05,8.05,1,,,,Viet Nam
080420 - Figs,,6.93,6.93,2,,,,Viet Nam
080430 - Pineapples,"99,182",6.05,6.05,1,,,,Viet Nam
080440 - Avocados,,3.92,3.92,1,,,,Viet Nam
"080450 - Guavas, mangoes and mangosteens","244,120",0.50,0.50,1,,,,Viet Nam
080510 - Oranges,,14.30,14.30,4,3,,,Viet Nam
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Viet Nam
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.05,13.05,2,1,,,Viet Nam
080540 - Grapefruit,"9,948",1.98,1.98,1,,,,Viet Nam
080590 - Other,"1,613",13.05,13.05,1,,,,Viet Nam
080610 - Fresh,,15.35,15.35,2,1,,,Viet Nam
080620 - Dried,,2.45,2.45,6,,,,Viet Nam
080711 - - Watermelons,,9.00,9.00,1,,,,Viet Nam
080719 - - Other,,9.00,9.00,1,,,,Viet Nam
080720 - Papaws (papayas),406,0.50,0.50,1,,,,Viet Nam
080810 - Apples,,,,4,4,,,Viet Nam
080820 - Pears and quinces,,7.35,7.35,3,2,,,Viet Nam
080910 - Apricots,,,,1,1,,,Viet Nam
080920 - Cherries,,,,2,2,,,Viet Nam
"080930 - Peaches, including nectarines",,,,2,2,,,Viet Nam
080940 - Plums and sloes,,12.25,12.25,2,1,,,Viet Nam
081010 - Strawberries,,,,1,1,,,Viet Nam
"081020 - Raspberries, blackberries, mulberries and loganberries",,9.40,9.40,2,,,,Viet Nam
"081030 - Black, white or red currants and gooseberries",,9.27,9.27,3,,,,Viet Nam
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.08,4.08,4,,,,Viet Nam
081050 - Kiwifruit,,,,1,1,,,Viet Nam
081090 - Other,"1,119,139",3.60,3.60,3,,,,Viet Nam
081110 - Strawberries,,17.98,17.98,3,1,,,Viet Nam
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,14.98,14.98,7,1,,,Viet Nam
081190 - Other,"2,114,315",13.09,13.09,10,2,,,Viet Nam
081210 - Cherries,,9.00,9.00,1,,,,Viet Nam
081220 - Strawberries,,9.00,9.00,1,,,,Viet Nam
081290 - Other,,8.52,8.52,8,,,,Viet Nam
081310 - Apricots,18,5.70,5.70,1,,,,Viet Nam
081320 - Prunes,,9.80,9.80,1,,,,Viet Nam
081330 - Apples,,3.60,3.60,1,,,,Viet Nam
081340 - Other fruit,"73,829",2.91,2.91,6,,,,Viet Nam
081350 - Mixtures of nuts or dried fruits of this Chapter,784,7.08,7.08,7,,,,Viet Nam
