Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
950632 - - Balls,"1,070,491",2.70,2.70,1,,,,China
950639 - - Other,"21,800,934",2.70,2.70,2,,,,China
950640 - Articles and equipment for table-tennis,"11,589,877",2.70,2.70,2,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","29,870,188",4.70,4.70,1,,,,China
950659 - - Other,"26,755,734",2.70,2.70,1,,,,China
950661 - - Lawn-tennis balls,"2,054,174",2.70,2.70,1,,,,China
950662 - - Inflatable,"23,491,964",2.70,2.70,2,,,,China
950669 - - Other,"15,263,940",1.35,1.35,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","132,803,310",1.80,1.80,3,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","92,378,661",2.70,2.70,1,,,,China
950699 - - Other,"114,867,588",1.35,1.35,2,,,,China
950710 - Fishing rods,"40,537,100",3.70,3.70,1,,,,China
"950720 - Fish-hooks, whether or not snelled","1,547,257",2.70,2.70,2,,,,China
950730 - Fishing reels,"20,126,508",3.70,3.70,1,,,,China
950790 - Other,"10,515,358",3.70,3.70,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","2,207,284",1.70,1.70,1,,,,China
,1998,"4,397,484,593",4.04,4.04,75,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","42,956,460",6.30,6.30,2,,,,China
"950210 - Dolls, whether or not dressed","513,030,080",5.40,5.40,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","46,903,110",4.10,4.10,1,,,,China
950299 - - Other,"12,827,645",4.10,4.10,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","20,858,879",4.80,4.80,2,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","17,678,099",4.80,4.80,2,,,,China
950330 - Other construction sets and constructional toys,"64,791,433",5.20,5.20,3,,,,China
950341 - - Stuffed,"448,463,172",5.40,5.40,1,,,,China
950349 - - Other,"146,951,470",5.00,5.00,3,,,,China
950350 - Toy musical instruments and apparatus,"93,780,802",4.80,4.80,1,,,,China
950360 - Puzzles,"16,344,874",5.40,5.40,2,,,,China
"950370 - Other toys, put up in sets or outfits","438,334,853",5.40,5.40,1,,,,China
"950380 - Other toys and models, incorporating a motor","276,040,385",5.10,5.10,2,,,,China
950390 - Other,"624,013,097",5.03,5.03,8,,,,China
950410 - Video games of a kind used with a television receiver,"119,536,839",3.40,3.40,1,,,,China
950420 - Articles and accessories for billiards,"6,559,857",3.40,3.40,2,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","29,501,350",3.40,3.40,4,,,,China
950440 - Playing cards,"2,799,746",3.20,3.20,1,,,,China
950490 - Other,"327,664,394",3.40,3.40,2,,,,China
950510 - Articles for Christmas festivities,"354,770,269",3.55,3.55,2,,,,China
950590 - Other,"124,331,616",3.40,3.40,1,,,,China
950611 - - Skis,"128,283",4.20,4.20,2,,,,China
950612 - - Ski-fastenings (ski-bindings),"1,172,272",4.20,4.20,1,,,,China
950619 - - Other,"716,671",3.40,3.40,1,,,,China
950621 - - Sailboards,"11,511,929",3.40,3.40,1,,,,China
950629 - - Other,"24,661,516",3.40,3.40,1,,,,China
"950631 - - Clubs, complete","18,877,677",3.40,3.40,1,,,,China
950632 - - Balls,"690,625",3.40,3.40,1,,,,China
950639 - - Other,"27,839,233",3.40,3.40,2,,,,China
950640 - Articles and equipment for table-tennis,"15,371,697",3.25,3.25,2,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","45,714,212",5.20,5.20,1,,,,China
950659 - - Other,"33,607,076",3.40,3.40,1,,,,China
950661 - - Lawn-tennis balls,"3,351,541",3.40,3.40,1,,,,China
950662 - - Inflatable,"22,090,340",3.40,3.40,2,,,,China
950669 - - Other,"18,451,803",1.70,1.70,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","155,301,824",2.27,2.27,3,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","74,699,259",3.40,3.40,1,,,,China
950699 - - Other,"126,567,361",1.70,1.70,2,,,,China
950710 - Fishing rods,"50,203,623",4.30,4.30,1,,,,China
"950720 - Fish-hooks, whether or not snelled","1,165,649",3.20,3.20,2,,,,China
950730 - Fishing reels,"27,397,521",4.30,4.30,1,,,,China
950790 - Other,"8,615,880",4.30,4.30,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","1,210,173",2.20,2.20,1,,,,China
,1997,"4,070,042,570",4.65,4.65,75,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","34,037,315",7.40,7.40,2,,,,China
"950210 - Dolls, whether or not dressed","478,566,763",6.00,6.00,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","43,050,699",4.80,4.80,1,,,,China
950299 - - Other,"15,469,564",4.80,4.80,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","15,618,679",5.60,5.60,2,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","21,694,877",5.60,5.60,2,,,,China
950330 - Other construction sets and constructional toys,"63,355,968",5.97,5.97,3,,,,China
950341 - - Stuffed,"319,163,798",6.00,6.00,1,,,,China
950349 - - Other,"100,025,866",5.83,5.83,3,,,,China
950350 - Toy musical instruments and apparatus,"81,117,201",5.60,5.60,1,,,,China
950360 - Puzzles,"15,371,413",6.15,6.15,2,,,,China
"950370 - Other toys, put up in sets or outfits","458,994,219",6.00,6.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","249,957,181",5.80,5.80,2,,,,China
950390 - Other,"499,032,351",5.75,5.75,8,,,,China
950410 - Video games of a kind used with a television receiver,"87,062,462",3.90,3.90,1,,,,China
950420 - Articles and accessories for billiards,"5,915,538",3.90,3.90,2,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","33,696,785",3.90,3.90,4,,,,China
950440 - Playing cards,"3,742,899",3.60,3.60,1,,,,China
950490 - Other,"491,083,729",3.90,3.90,2,,,,China
950510 - Articles for Christmas festivities,"319,664,034",4.20,4.20,2,,,,China
950590 - Other,"99,096,657",4.10,4.10,1,,,,China
950611 - - Skis,"145,259",4.60,4.60,2,,,,China
950612 - - Ski-fastenings (ski-bindings),"804,533",4.60,4.60,1,,,,China
950619 - - Other,"348,729",4.00,4.00,1,,,,China
950621 - - Sailboards,"12,585,621",4.00,4.00,1,,,,China
950629 - - Other,"21,146,932",4.00,4.00,1,,,,China
"950631 - - Clubs, complete","9,431,278",4.00,4.00,1,,,,China
950632 - - Balls,"919,706",4.00,4.00,1,,,,China
950639 - - Other,"27,441,965",4.00,4.00,2,,,,China
950640 - Articles and equipment for table-tennis,"14,067,607",3.75,3.75,2,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","39,562,970",5.70,5.70,1,,,,China
950659 - - Other,"33,124,333",4.00,4.00,1,,,,China
950661 - - Lawn-tennis balls,"2,205,765",4.00,4.00,1,,,,China
950662 - - Inflatable,"20,763,751",4.00,4.00,2,,,,China
950669 - - Other,"14,054,827",2.00,2.00,2,,,,China
"950670 - Ice skates and roller skates, including skating boots with skates attached","178,719,703",2.67,2.67,3,,,,China
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","72,893,029",4.00,4.00,1,,,,China
950699 - - Other,"113,335,663",2.00,2.00,2,,,,China
950710 - Fishing rods,"38,312,067",5.00,5.00,1,,,,China
"950720 - Fish-hooks, whether or not snelled","1,022,439",3.75,3.75,2,,,,China
950730 - Fishing reels,"26,310,374",5.00,5.00,1,,,,China
950790 - Other,"6,691,800",5.00,5.00,1,,,,China
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","436,220",2.70,2.70,1,,,,China
,1996,"3,692,409,407",4.65,4.65,75,,,,China
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","31,259,339",7.40,7.40,2,,,,China
"950210 - Dolls, whether or not dressed","522,603,856",6.00,6.00,2,,,,China
"950291 - - Garments and accessories therefor, footwear and headgear","35,055,754",4.80,4.80,1,,,,China
950299 - - Other,"13,888,297",4.80,4.80,1,,,,China
"950310 - Electric trains, including tracks, signals and other accessories therefor","13,497,290",5.60,5.60,2,,,,China
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","16,623,199",5.60,5.60,2,,,,China
950330 - Other construction sets and constructional toys,"53,773,712",5.97,5.97,3,,,,China
950341 - - Stuffed,"263,273,080",6.00,6.00,1,,,,China
950349 - - Other,"82,758,419",5.83,5.83,3,,,,China
950350 - Toy musical instruments and apparatus,"68,902,500",5.60,5.60,1,,,,China
950360 - Puzzles,"10,833,761",6.15,6.15,2,,,,China
"950370 - Other toys, put up in sets or outfits","384,617,989",6.00,6.00,1,,,,China
"950380 - Other toys and models, incorporating a motor","264,648,241",5.80,5.80,2,,,,China
950390 - Other,"438,476,771",5.75,5.75,8,,,,China
950410 - Video games of a kind used with a television receiver,"102,780,578",3.90,3.90,1,,,,China
950420 - Articles and accessories for billiards,"6,262,877",3.90,3.90,2,,,,China
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","20,924,045",3.90,3.90,4,,,,China
950440 - Playing cards,"2,517,622",3.60,3.60,1,,,,China
950490 - Other,"309,549,397",3.90,3.90,2,,,,China
950510 - Articles for Christmas festivities,"322,086,881",4.20,4.20,2,,,,China
950590 - Other,"102,001,904",4.10,4.10,1,,,,China
950611 - - Skis,"39,477",4.60,4.60,2,,,,China
950612 - - Ski-fastenings (ski-bindings),"13,193",4.60,4.60,1,,,,China
950619 - - Other,"247,576",4.00,4.00,1,,,,China
950621 - - Sailboards,"13,302,485",4.00,4.00,1,,,,China
950629 - - Other,"23,481,105",4.00,4.00,1,,,,China
"950631 - - Clubs, complete","5,261,895",4.00,4.00,1,,,,China
950632 - - Balls,"1,024,384",4.00,4.00,1,,,,China
950639 - - Other,"19,082,337",4.00,4.00,2,,,,China
950640 - Articles and equipment for table-tennis,"14,955,497",3.75,3.75,2,,,,China
"950651 - - Lawn-tennis rackets, whether or not strung","44,640,194",5.70,5.70,1,,,,China
950659 - - Other,"26,144,636",4.00,4.00,1,,,,China
950661 - - Lawn-tennis balls,"1,856,159",4.00,4.00,1,,,,China
950662 - - Inflatable,"19,615,212",4.00,4.00,2,,,,China
