Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
080940 - Plums and sloes,,14.00,14.00,5,4,,,Japan
081010 - Strawberries,,12.60,12.60,3,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.35,10.35,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.50,4.50,4,,,,Japan
081050 - Kiwifruit,,10.03,10.03,3,,,,Japan
081090 - Other,"49,603",6.97,6.97,3,,,,Japan
081110 - Strawberries,,19.80,19.80,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,16.50,16.50,7,1,,,Japan
081190 - Other,"1,905",15.26,15.26,10,2,,,Japan
081210 - Cherries,"10,660",9.90,9.90,1,,,,Japan
081220 - Strawberries,,9.90,9.90,1,,,,Japan
081290 - Other,"105,114",9.63,9.63,8,,,,Japan
081310 - Apricots,,6.30,6.30,1,,,,Japan
081320 - Prunes,"9,719",10.80,10.80,1,,,,Japan
081330 - Apples,,5.60,5.60,1,,,,Japan
081340 - Other fruit,,3.78,3.78,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.14,8.14,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",79,1.80,1.80,1,,,,Japan
,1996,"338,172",8.64,8.64,220,109,,,Japan
080111 - - Desiccated,,0.00,0.00,1,,,,Japan
080119 - - Other,,0.00,0.00,1,,,,Japan
080121 - - In shell,,0.00,0.00,1,,,,Japan
080122 - - Shelled,,0.00,0.00,1,,,,Japan
080131 - - In shell,,0.00,0.00,1,,,,Japan
080132 - - Shelled,,0.00,0.00,1,,,,Japan
080211 - - In shell,,3.25,3.25,2,,,,Japan
080212 - - Shelled,,2.90,2.90,2,,,,Japan
080221 - - In shell,,3.70,3.70,1,,,,Japan
080222 - - Shelled,,3.70,3.70,1,,,,Japan
080231 - - In shell,,6.70,6.70,1,,,,Japan
080232 - - Shelled,"1,092",7.00,7.00,1,,,,Japan
080240 - Chestnuts (Castanea spp.),"2,501",6.50,6.50,1,,,,Japan
080250 - Pistachios,,1.90,1.90,1,,,,Japan
080290 - Other,25,1.20,1.20,5,,,,Japan
"080300 Bananas, including plantains, fresh or dried",,18.70,18.70,3,1,,,Japan
080410 - Dates,,10.60,10.60,1,,,,Japan
080420 - Figs,,7.90,7.90,2,,,,Japan
080430 - Pineapples,,7.90,7.90,1,,,,Japan
080440 - Avocados,,5.00,5.00,3,,,,Japan
"080450 - Guavas, mangoes and mangosteens",,4.00,4.00,1,,,,Japan
080510 - Oranges,,17.13,17.13,27,24,,,Japan
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Japan
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,Japan
080540 - Grapefruit,,1.93,1.93,3,,,,Japan
080590 - Other,,14.90,14.90,1,,,,Japan
080610 - Fresh,,18.03,18.03,10,7,,,Japan
080620 - Dried,"51,146",2.80,2.80,6,,,,Japan
080711 - - Watermelons,,10.30,10.30,1,,,,Japan
080719 - - Other,,10.30,10.30,1,,,,Japan
080720 - Papaws (papayas),,2.00,2.00,1,,,,Japan
080810 - Apples,660,,,13,13,,,Japan
080820 - Pears and quinces,"169,424",8.40,8.40,9,8,,,Japan
080910 - Apricots,,,,5,5,,,Japan
080920 - Cherries,,,,14,14,,,Japan
"080930 - Peaches, including nectarines",,,,10,10,,,Japan
080940 - Plums and sloes,,14.00,14.00,5,4,,,Japan
081010 - Strawberries,,13.10,13.10,3,1,,,Japan
"081020 - Raspberries, blackberries, mulberries and loganberries",,10.75,10.75,2,,,,Japan
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,Japan
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium",,4.65,4.65,4,,,,Japan
081050 - Kiwifruit,"26,766",10.30,10.30,1,,,,Japan
081090 - Other,"1,879",8.30,8.30,3,,,,Japan
081110 - Strawberries,,20.55,20.55,3,1,,,Japan
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries",,17.12,17.12,7,1,,,Japan
081190 - Other,"9,866",16.14,16.14,10,2,,,Japan
081210 - Cherries,"62,281",10.30,10.30,1,,,,Japan
081220 - Strawberries,,10.30,10.30,1,,,,Japan
081290 - Other,"3,466",10.05,10.05,8,,,,Japan
081310 - Apricots,"3,327",6.50,6.50,1,,,,Japan
081320 - Prunes,"4,406",11.20,11.20,1,,,,Japan
081330 - Apples,,6.40,6.40,1,,,,Japan
081340 - Other fruit,,4.13,4.13,6,,,,Japan
081350 - Mixtures of nuts or dried fruits of this Chapter,"1,333",8.59,8.59,7,,,,Japan
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.90,1.90,1,,,,Japan
