Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"3,487,752",2.47,2.47,3,,,,Japan
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"673,982",1.85,1.85,2,,,,Japan
850434 - - Having a power handling capacity exceeding 500 kVA,"147,704",3.70,3.70,1,,,,Japan
850440 - Static converters,"256,744,973",2.48,2.48,8,,,,Japan
850450 - Other inductors,"248,743,640",1.23,1.23,3,,,,Japan
850490 - Parts,"40,907,140",1.32,1.32,5,,,,Japan
850511 - - Of metal,"5,675,895",2.20,2.20,1,,,,Japan
850519 - - Other,"34,751,819",2.20,2.20,2,,,,Japan
"850520 - Electro-magnetic couplings, clutches and brakes","9,879,660",2.20,2.20,1,,,,Japan
850530 - Electro-magnetic lifting heads,"25,999",2.20,2.20,1,,,,Japan
"850590 - Other, including parts","36,241,697",1.80,1.80,3,,,,Japan
850610 - Manganese dioxide,"15,900,829",4.70,4.70,6,,,,Japan
850630 - Mercuric oxide,"831,108",4.70,4.70,3,,,,Japan
850640 - Silver oxide,"8,805,990",4.70,4.70,3,,,,Japan
850650 - Lithium,"82,267,485",4.70,4.70,3,,,,Japan
850660 - Air-zinc,"1,376,009",4.70,4.70,3,,,,Japan
850680 - Other,"6,580,988",3.53,3.53,4,,,,Japan
850690 - Parts,"1,253,631",4.70,4.70,1,,,,Japan
"850710 - Lead-acid, of a kind used for starting piston engines","19,480,406",2.96,2.96,5,,,,Japan
850720 - Other lead-acid accumulators,"15,405,970",2.96,2.96,5,,,,Japan
850730 - Nickel-cadmium,"116,973,567",1.95,1.95,4,,,,Japan
850740 - Nickel-iron,"275,917",1.35,1.35,2,,,,Japan
850780 - Other accumulators,"838,282,035",1.80,1.80,3,,,,Japan
850790 - Parts,"6,825,384",2.03,2.03,4,,,,Japan
850810 - Drills of all kinds,"73,199,287",2.70,2.70,3,,,,Japan
850820 - Saws,"22,452,122",2.70,2.70,3,,,,Japan
850880 - Other tools,"89,622,126",2.70,2.70,8,,,,Japan
850890 - Parts,"36,183,246",2.70,2.70,1,,,,Japan
850910 - Vacuum cleaners,"263,278",2.20,2.20,2,,,,Japan
850920 - Floor polishers,608,2.20,2.20,1,,,,Japan
850930 - Kitchen waste disposers,"25,556",2.20,2.20,1,,,,Japan
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"66,684",2.20,2.20,1,,,,Japan
850980 - Other appliances,"491,245",2.20,2.20,1,,,,Japan
850990 - Parts,"2,742,117",2.20,2.20,2,,,,Japan
851010 - Shavers,"4,413,902",2.20,2.20,1,,,,Japan
851020 - Hair clippers,"8,041,843",2.20,2.20,1,,,,Japan
851030 - Hair-removing appliances,"44,013",2.20,2.20,1,,,,Japan
851090 - Parts,"2,172,323",2.20,2.20,1,,,,Japan
851110 - Sparking plugs,"128,947,351",1.60,1.60,2,,,,Japan
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"22,267,033",1.60,1.60,2,,,,Japan
851130 - Distributors; ignition coils,"25,485,893",1.60,1.60,2,,,,Japan
851140 - Starter motors and dual purpose starter-generators,"69,823,855",1.60,1.60,2,,,,Japan
851150 - Other generators,"36,572,460",1.60,1.60,2,,,,Japan
851180 - Other equipment,"26,647,838",1.60,1.60,2,,,,Japan
851190 - Parts,"31,477,404",3.20,3.20,1,,,,Japan
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"5,110,950",2.70,2.70,1,,,,Japan
851220 - Other lighting or visual signalling equipment,"47,638,191",2.70,2.70,1,,,,Japan
851230 - Sound signalling equipment,"1,555,999",2.70,2.70,1,,,,Japan
"851240 - Windscreen wipers, defrosters and demisters","4,325,092",2.70,2.70,1,,,,Japan
851290 - Parts,"15,407,316",2.70,2.70,1,,,,Japan
851310 - Lamps,"3,489,457",5.70,5.70,1,,,,Japan
851390 - Parts,"28,571",5.70,5.70,1,,,,Japan
851410 - Resistance heated furnaces and ovens,"12,355,373",1.47,1.47,3,,,,Japan
851420 - Induction or dielectric furnaces and ovens,"7,011,975",1.47,1.47,3,,,,Japan
851430 - Other furnaces and ovens,"100,203,877",1.10,1.10,4,,,,Japan
851440 - Other induction or dielectric heating equipment,"2,371,010",2.20,2.20,1,,,,Japan
851490 - Parts,"11,800,045",1.10,1.10,2,,,,Japan
851511 - - Soldering irons and guns,"834,141",2.70,2.70,1,,,,Japan
851519 - - Other,"3,191,026",2.70,2.70,1,,,,Japan
851521 - - Fully or partly automatic,"34,557,410",2.70,2.70,1,,,,Japan
851529 - - Other,"5,405,002",2.70,2.70,2,,,,Japan
851531 - - Fully or partly automatic,"5,910,473",2.70,2.70,1,,,,Japan
851539 - - Other,"12,678,429",2.70,2.70,3,,,,Japan
851580 - Other machines and apparatus,"41,391,590",2.16,2.16,5,,,,Japan
851590 - Parts,"17,695,582",1.35,1.35,2,,,,Japan
851610 - Electric instantaneous or storage water heaters and immersion heaters,"546,994",2.70,2.70,4,,,,Japan
851621 - - Storage heating radiators,"4,499",2.70,2.70,1,,,,Japan
851629 - - Other,"915,529",2.70,2.70,4,,,,Japan
851631 - - Hair dryers,"253,662",2.70,2.70,2,,,,Japan
851632 - - Other hair-dressing apparatus,"92,950",2.70,2.70,1,,,,Japan
851633 - - Hand-drying apparatus,,2.70,2.70,1,,,,Japan
851640 - Electric smoothing irons,"110,854",2.70,2.70,2,,,,Japan
851650 - Microwave ovens,"5,178,722",5.00,5.00,1,,,,Japan
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","8,590,165",2.70,2.70,6,,,,Japan
851671 - - Coffee or tea makers,"296,264",2.70,2.70,1,,,,Japan
851672 - - Toasters,277,2.70,2.70,1,,,,Japan
851679 - - Other,"1,018,132",2.70,2.70,3,,,,Japan
851680 - Electric heating resistors,"13,684,179",1.80,1.80,3,,,,Japan
851690 - Parts,"11,980,348",2.70,2.70,1,,,,Japan
851711 - - Line telephone sets with cordless handsets,"2,942,564",0.00,0.00,1,,,,Japan
851719 - - Other,"24,184,238",0.00,0.00,2,,,,Japan
851721 - - Facsimile machines,"136,463,220",0.00,0.00,1,,,,Japan
851722 - - Teleprinters,"71,791",0.00,0.00,1,,,,Japan
851730 - Telephonic or telegraphic switching apparatus,"26,217,109",0.00,0.00,1,,,,Japan
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","209,912,084",0.00,0.00,2,,,,Japan
851780 - Other apparatus,"7,069,089",0.00,0.00,2,,,,Japan
851790 - Parts,"362,846,056",0.00,0.00,4,,,,Japan
851810 - Microphones and stands therefor,"162,632,434",0.83,0.83,3,,,,Japan
"851821 - - Single loudspeakers, mounted in their enclosures","8,694,547",2.25,2.25,2,,,,Japan
"851822 - - Multiple loudspeakers, mounted in the same enclosure","12,876,793",2.25,2.25,2,,,,Japan
851829 - - Other,"57,717,506",1.00,1.00,3,,,,Japan
"851830 - Headphones, earphones and combined microphone/speaker sets","67,983,872",0.67,0.67,3,,,,Japan
851840 - Audio-frequency electric amplifiers,"53,907,012",3.00,3.00,4,,,,Japan
851850 - Electric sound amplifier sets,"4,884,458",1.00,1.00,2,,,,Japan
851890 - Parts,"7,925,919",2.00,2.00,1,,,,Japan
851910 - Coin- or disc-operated record-players,968,6.00,6.00,1,,,,Japan
851921 - - Without loudspeaker,"164,944",2.00,2.00,1,,,,Japan
851929 - - Other,"100,233",2.00,2.00,1,,,,Japan
851931 - - With automatic record changing mechanism,"1,444,657",2.00,2.00,1,,,,Japan
851939 - - Other,"18,448,325",2.00,2.00,1,,,,Japan
851940 - Transcribing machines,"1,385,754",5.00,5.00,1,,,,Japan
851992 - - Pocket-size cassette-players,"1,180,918",0.00,0.00,1,,,,Japan
"851993 - - Other, cassette-type","1,600,842",5.50,5.50,4,,,,Japan
851999 - - Other,"170,154,369",7.67,7.67,3,,,,Japan
852010 - Dictating machines not capable of operating without an external source of power,"3,512,856",4.00,4.00,1,,,,Japan
852020 - Telephone answering machines,"366,719",0.00,0.00,1,,,,Japan
852032 - - Digital audio type,"16,543,862",2.17,2.17,6,,,,Japan
"852033 - - Other, cassette-type","15,937,707",1.00,1.00,4,,,,Japan
852039 - - Other,"4,895,273",4.50,4.50,2,,,,Japan
852090 - Other,"167,896,850",1.00,1.00,2,,,,Japan
852110 - Magnetic tape-type,"201,503,135",7.33,7.33,3,,,,Japan
852190 - Other,"226,437,276",14.00,14.00,1,,,,Japan
852210 - Pick-up cartridges,"1,205,239",4.00,4.00,1,,,,Japan
852290 - Other,"225,592,331",1.33,1.33,6,,,,Japan
852311 - - Of a width not exceeding 4 mm,"32,868,772",0.00,0.00,1,,,,Japan
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"45,084,795",0.00,0.00,1,,,,Japan
852313 - - Of a width exceeding 6.5 mm,"402,946,934",0.00,0.00,1,,,,Japan
852320 - Magnetic discs,"28,755,662",0.00,0.00,2,,,,Japan
852330 - Cards incorporating a magnetic stripe,"197,221",3.50,3.50,1,,,,Japan
852390 - Other,"95,101,630",0.00,0.00,1,,,,Japan
852410 - Gramophone records,"272,497",3.50,3.50,1,,,,Japan
852431 - - For reproducing phenomena other than sound or image,"8,574,474",0.00,0.00,1,,,,Japan
852432 - - For reproducing sound only,"7,655,616",3.50,3.50,1,,,,Japan
852439 - - Other,"25,009,058",1.75,1.75,2,,,,Japan
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"2,014,902",0.00,0.00,1,,,,Japan
852451 - - Of a width not exceeding 4 mm,"274,479",3.50,3.50,1,,,,Japan
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"510,993",2.60,2.60,1,,,,Japan
852453 - - Of a width exceeding 6.5 mm,"1,545,443",3.50,3.50,1,,,,Japan
852460 - Cards incorporating a magnetic stripe,"129,209",3.50,3.50,1,,,,Japan
852491 - - For reproducing phenomena other than sound or image,"11,956,092",0.00,0.00,1,,,,Japan
852499 - - Other,"7,524,139",1.75,1.75,2,,,,Japan
852510 - Transmission apparatus,"5,688,369",1.20,1.20,3,,,,Japan
852520 - Transmission apparatus incorporating reception apparatus,"296,844,293",0.00,0.00,3,,,,Japan
852530 - Television cameras,"172,352,866",3.95,3.95,2,,,,Japan
852540 - Still image video cameras and other video camera recorders,"2,167,249,494",5.95,5.95,4,,,,Japan
852610 - Radar apparatus,"21,227,236",1.85,1.85,2,,,,Japan
852691 - - Radio navigational aid apparatus,"34,642,883",1.23,1.23,3,,,,Japan
852692 - - Radio remote control apparatus,"11,562,102",1.85,1.85,2,,,,Japan
852712 - - Pocket-size radio cassette-players,"440,529",12.00,12.00,2,,,,Japan
852713 - - Other apparatus combined with sound recording or reproducing apparatus,"2,920,558",12.00,12.00,3,,,,Japan
852719 - - Other,"11,166,075",0.00,0.00,1,,,,Japan
852721 - - Combined with sound recording or reproducing apparatus,"159,775,370",12.67,12.67,6,,,,Japan
852729 - - Other,"8,455,175",12.00,12.00,1,,,,Japan
852731 - - Combined with sound recording or reproducing apparatus,"129,998,175",12.00,12.00,5,,,,Japan
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,"23,259,996",4.50,4.50,2,,,,Japan
852739 - - Other,"45,211,783",9.00,9.00,2,,,,Japan
852790 - Other apparatus,"2,949,294",3.10,3.10,3,,,,Japan
852812 - - Colour,"26,856,951",13.13,13.13,16,,,,Japan
852813 - - Black and white or other monochrome,"309,863",2.00,2.00,1,,,,Japan
852821 - - Colour,"71,369,528",14.00,14.00,4,,,,Japan
852822 - - Black and white or other monochrome,"8,355,827",14.00,14.00,1,,,,Japan
852830 - Video projectors,"697,035,540",5.33,5.33,3,,,,Japan
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"243,133,046",3.00,3.00,9,,,,Japan
852990 - Other,"640,793,493",2.29,2.29,7,,,,Japan
853010 - Equipment for railways or tramways,"25,436",1.70,1.70,1,,,,Japan
853080 - Other equipment,"264,992",1.70,1.70,1,,,,Japan
853090 - Parts,"43,764",1.70,1.70,1,,,,Japan
853110 - Burglar or fire alarms and similar apparatus,"15,111,799",1.65,1.65,4,,,,Japan
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"810,889,863",0.00,0.00,4,,,,Japan
853180 - Other apparatus,"151,044,352",0.73,0.73,3,,,,Japan
853190 - Parts,"30,183,364",1.10,1.10,2,,,,Japan
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"4,357,876",0.00,0.00,1,,,,Japan
853221 - - Tantalum,"39,527,553",0.00,0.00,1,,,,Japan
853222 - - Aluminium electrolytic,"188,162,285",0.00,0.00,1,,,,Japan
"853223 - - Ceramic dielectric, single layer","41,528,876",0.00,0.00,1,,,,Japan
"853224 - - Ceramic dielectric, multilayer","588,057,285",0.00,0.00,1,,,,Japan
853225 - - Dielectric of paper or plastics,"16,171,095",0.00,0.00,1,,,,Japan
853229 - - Other,"42,029,644",0.00,0.00,1,,,,Japan
853230 - Variable or adjustable (pre-set) capacitors,"9,880,867",0.00,0.00,1,,,,Japan
853290 - Parts,"3,722,421",0.00,0.00,1,,,,Japan
"853310 - Fixed carbon resistors, composition or film types","25,157,849",0.00,0.00,1,,,,Japan
853321 - - For a power handling capacity not exceeding 20 W,"101,210,429",0.00,0.00,1,,,,Japan
853329 - - Other,"10,196,686",0.00,0.00,1,,,,Japan
853331 - - For a power handling capacity not exceeding 20 W,"6,584,427",0.00,0.00,1,,,,Japan
853339 - - Other,"1,693,082",0.00,0.00,1,,,,Japan
"853340 - Other variable resistors, including rheostats and potentiometers","55,068,090",0.00,0.00,2,,,,Japan
853390 - Parts,"3,193,774",0.00,0.00,1,,,,Japan
853400 Printed circuits,"412,308,594",0.00,0.00,3,,,,Japan
853510 - Fuses,"1,049,800",2.70,2.70,1,,,,Japan
853521 - - For a voltage of less than 72.5 kV,"157,218",2.70,2.70,1,,,,Japan
853529 - - Other,"226,677",2.70,2.70,1,,,,Japan
853530 - Isolating switches and make-and-break switches,"1,999,377",2.70,2.70,2,,,,Japan
"853540 - Lightning arresters, voltage limiters and surge suppressors","1,571,718",2.70,2.70,1,,,,Japan
853590 - Other,"22,898,228",2.70,2.70,1,,,,Japan
853610 - Fuses,"11,666,548",2.30,2.30,3,,,,Japan
853620 - Automatic circuit breakers,"21,845,764",2.30,2.30,2,,,,Japan
853630 - Other apparatus for protecting electrical circuits,"25,558,136",2.30,2.30,3,,,,Japan
853641 - - For a voltage not exceeding 60 V,"48,549,738",2.30,2.30,2,,,,Japan
853649 - - Other,"103,925,884",2.30,2.30,1,,,,Japan
853650 - Other switches,"208,404,081",1.31,1.31,7,,,,Japan
853661 - - Lamp-holders,"1,544,447",2.30,2.30,2,,,,Japan
853669 - - Other,"98,281,593",0.77,0.77,3,,,,Japan
853690 - Other apparatus,"329,148,250",1.15,1.15,4,,,,Japan
"853710 - For a voltage not exceeding 1,000 V","248,867,004",2.10,2.10,3,,,,Japan
"853720 - For a voltage exceeding 1,000 V","2,814,470",2.10,2.10,2,,,,Japan
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus","2,363,173",2.20,2.20,1,,,,Japan
853890 - Other,"87,954,702",2.45,2.45,4,,,,Japan
853910 - Sealed beam lamp units,"4,236,438",1.35,1.35,2,,,,Japan
853921 - - Tungsten halogen,"15,668,519",2.70,2.70,3,,,,Japan
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","1,850,088",2.70,2.70,2,,,,Japan
853929 - - Other,"18,102,599",2.70,2.70,3,,,,Japan
"853931 - - Fluorescent, hot cathode","11,057,480",2.70,2.70,2,,,,Japan
853932 - - Mercury or sodium vapour lamps; metal halide lamps,"8,691,099",2.70,2.70,3,,,,Japan
853939 - - Other,"9,092,796",2.70,2.70,1,,,,Japan
853941 - - Arc-lamps,"1,473,817",2.70,2.70,1,,,,Japan
853949 - - Other,"11,328,105",2.70,2.70,2,,,,Japan
853990 - Parts,"5,696,980",2.70,2.70,2,,,,Japan
854011 - - Colour,"153,599,933",14.00,14.00,6,,,,Japan
854012 - - Black and white or other monochrome,"10,882,137",7.50,7.50,1,,,,Japan
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"12,305,340",2.70,2.70,2,,,,Japan
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","79,481,263",2.60,2.60,1,,,,Japan
"854050 - Data/graphic display tubes, black and white or other monochrome","4,045,505",2.60,2.60,1,,,,Japan
854060 - Other cathode-ray tubes,"6,963,306",2.60,2.60,1,,,,Japan
854071 - - Magnetrons,"6,944,720",2.70,2.70,1,,,,Japan
854072 - - Klystrons,"44,732",2.70,2.70,1,,,,Japan
854079 - - Other,"515,566",2.70,2.70,1,,,,Japan
854081 - - Receiver or amplifier valves and tubes,"442,437",2.70,2.70,1,,,,Japan
854089 - - Other,"9,560,762",2.70,2.70,1,,,,Japan
854091 - - Of cathode-ray tubes,"115,247,047",2.70,2.70,1,,,,Japan
854099 - - Other,"22,963,022",2.70,2.70,1,,,,Japan
"854110 - Diodes, other than photosensitive or light emitting diodes","106,031,726",0.00,0.00,1,,,,Japan
854121 - - With a dissipation rate of less than 1 W,"100,971,860",0.00,0.00,1,,,,Japan
854129 - - Other,"128,773,262",0.00,0.00,1,,,,Japan
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","15,867,612",0.00,0.00,1,,,,Japan
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","447,424,339",0.00,0.00,2,,,,Japan
854150 - Other semiconductor devices,"13,947,798",0.00,0.00,1,,,,Japan
854160 - Mounted piezo-electric crystals,"415,851,210",0.00,0.00,1,,,,Japan
854190 - Parts,"53,501,618",0.00,0.00,1,,,,Japan
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","38,426,494",0.00,0.00,1,,,,Japan
854213 - - Metal oxide semiconductors (MOS technology),"2,361,329,285",0.00,0.00,18,,,,Japan
854214 - - Circuits obtained by bipolar technology,"107,262,640",0.00,0.00,7,,,,Japan
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","52,718,239",0.00,0.00,7,,,,Japan
854230 - Other monolithic integrated circuits,"475,341,969",0.00,0.00,7,,,,Japan
854240 - Hybrid integrated circuits,"215,626,581",0.00,0.00,1,,,,Japan
854250 - Electronic microassemblies,"75,019,052",0.00,0.00,1,,,,Japan
854290 - Parts,"121,919,104",0.00,0.00,1,,,,Japan
854311 - - Ion implanters for doping semiconductor materials,"8,368,365",0.00,0.00,1,,,,Japan
854319 - - Other,"185,042",4.00,4.00,1,,,,Japan
854320 - Signal generators,"10,798,757",3.70,3.70,1,,,,Japan
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","29,138,321",1.85,1.85,2,,,,Japan
854340 - Electric fence energisers,"96,416",3.70,3.70,1,,,,Japan
854381 - - Proximity cards and tags,"1,074,407",0.00,0.00,1,,,,Japan
854389 - - Other,"833,394,903",2.02,2.02,11,,,,Japan
854390 - Parts,"48,582,872",1.48,1.48,5,,,,Japan
854411 - - Of copper,"5,354,434",3.70,3.70,2,,,,Japan
854419 - - Other,"1,719,790",3.70,3.70,2,,,,Japan
854420 - Co-axial cable and other co-axial electric conductors,"8,888,495",3.70,3.70,1,,,,Japan
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","7,967,756",1.85,1.85,2,,,,Japan
854441 - - Fitted with connectors,"33,874,126",1.65,1.65,2,,,,Japan
854449 - - Other,"16,487,872",1.85,1.85,2,,,,Japan
854451 - - Fitted with connectors,"14,360,328",1.65,1.65,2,,,,Japan
854459 - - Other,"9,452,821",3.70,3.70,3,,,,Japan
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","6,036,870",3.70,3.70,2,,,,Japan
854470 - Optical fibre cables,"29,266,286",0.00,0.00,1,,,,Japan
854511 - - Of a kind used for furnaces,"10,450,458",2.70,2.70,1,,,,Japan
854519 - - Other,"1,663,607",2.70,2.70,2,,,,Japan
854520 - Brushes,"3,414,790",2.70,2.70,1,,,,Japan
854590 - Other,"2,899,593",2.20,2.20,2,,,,Japan
854610 - Of glass,"240,773",3.70,3.70,1,,,,Japan
854620 - Of ceramics,"2,814,811",4.70,4.70,3,,,,Japan
854690 - Other,"3,583,716",3.70,3.70,2,,,,Japan
854710 - Insulating fittings of ceramics,"8,988,663",4.70,4.70,2,,,,Japan
854720 - Insulating fittings of plastics,"39,562,458",3.70,3.70,1,,,,Japan
854790 - Other,"410,409",3.70,3.70,1,,,,Japan
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","1,863,769",1.98,1.98,5,,,,Japan
854890 - Other,"310,880,219",1.35,1.35,2,,,,Japan
,1999,"16,174,412,158",3.03,3.03,684,,,,Japan
850110 - Motors of an output not exceeding 37.5 W,"79,616,138",3.20,3.20,4,,,,Japan
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"3,342,222",1.35,1.35,2,,,,Japan
850131 - - Of an output not exceeding 750 W,"27,692,672",1.35,1.35,2,,,,Japan
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,"2,340,847",1.80,1.80,3,,,,Japan
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,"2,258,643",1.35,1.35,2,,,,Japan
850134 - - Of an output exceeding 375 kW,"160,016",2.03,2.03,4,,,,Japan
"850140 - Other AC motors, single-phase","33,267,468",1.80,1.80,3,,,,Japan
850151 - - Of an output not exceeding 750 W,"9,032,826",1.35,1.35,2,,,,Japan
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"18,200,367",2.03,2.03,4,,,,Japan
850153 - - Of an output exceeding 75 kW,"3,818,167",2.16,2.16,5,,,,Japan
850161 - - Of an output not exceeding 75 kVA,"786,833",1.80,1.80,3,,,,Japan
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"321,535",1.35,1.35,2,,,,Japan
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,"757,119",1.35,1.35,2,,,,Japan
850164 - - Of an output exceeding 750 kVA,"741,655",2.70,2.70,1,,,,Japan
850211 - - Of an output not exceeding 75 kVA,"2,688,174",1.80,1.80,3,,,,Japan
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,"307,797",1.35,1.35,2,,,,Japan
850213 - - Of an output exceeding 375 kVA,"1,462,570",2.03,2.03,4,,,,Japan
850220 - Generating sets with spark-ignition internal combustion piston engines,"16,625,549",2.16,2.16,5,,,,Japan
850231 - - Wind-powered,"70,746",2.70,2.70,1,,,,Japan
850239 - - Other,"662,755",1.80,1.80,3,,,,Japan
850240 - Electric rotary converters,"153,771",1.35,1.35,2,,,,Japan
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"31,185,893",2.70,2.70,3,,,,Japan
850410 - Ballasts for discharge lamps or tubes,"1,814,426",2.47,2.47,3,,,,Japan
850421 - - Having a power handling capacity not exceeding 650 kVA,"279,661",3.70,3.70,1,,,,Japan
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA","1,236",3.70,3.70,2,,,,Japan
"850423 - - Having a power handling capacity exceeding 10,000 kVA","381,549",3.70,3.70,1,,,,Japan
850431 - - Having a power handling capacity not exceeding 1 kVA,"20,549,356",2.78,2.78,4,,,,Japan
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"3,552,266",2.47,2.47,3,,,,Japan
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"390,704",1.85,1.85,2,,,,Japan
850434 - - Having a power handling capacity exceeding 500 kVA,"19,792",3.70,3.70,1,,,,Japan
850440 - Static converters,"188,883,159",2.20,2.20,9,,,,Japan
850450 - Other inductors,"152,482,404",1.63,1.63,3,,,,Japan
850490 - Parts,"34,667,509",1.64,1.64,5,,,,Japan
850511 - - Of metal,"6,596,602",2.20,2.20,1,,,,Japan
850519 - - Other,"33,915,729",2.20,2.20,2,,,,Japan
"850520 - Electro-magnetic couplings, clutches and brakes","7,648,548",2.20,2.20,1,,,,Japan
850530 - Electro-magnetic lifting heads,"11,393",2.20,2.20,1,,,,Japan
"850590 - Other, including parts","9,571,919",1.80,1.80,3,,,,Japan
850610 - Manganese dioxide,"15,510,679",4.70,4.70,6,,,,Japan
850630 - Mercuric oxide,"116,266",4.70,4.70,3,,,,Japan
850640 - Silver oxide,"7,301,371",4.70,4.70,3,,,,Japan
850650 - Lithium,"64,792,130",4.70,4.70,3,,,,Japan
850660 - Air-zinc,"1,703,255",4.70,4.70,3,,,,Japan
850680 - Other,"5,302,202",3.53,3.53,4,,,,Japan
850690 - Parts,"2,464,605",4.70,4.70,1,,,,Japan
"850710 - Lead-acid, of a kind used for starting piston engines","19,249,254",2.96,2.96,5,,,,Japan
850720 - Other lead-acid accumulators,"16,627,766",2.96,2.96,5,,,,Japan
850730 - Nickel-cadmium,"120,777,913",1.95,1.95,4,,,,Japan
850740 - Nickel-iron,"389,180",1.35,1.35,2,,,,Japan
850780 - Other accumulators,"575,005,606",1.80,1.80,3,,,,Japan
850790 - Parts,"7,934,071",2.03,2.03,4,,,,Japan
850810 - Drills of all kinds,"70,562,082",2.70,2.70,3,,,,Japan
850820 - Saws,"19,211,781",2.70,2.70,3,,,,Japan
850880 - Other tools,"96,465,426",2.70,2.70,8,,,,Japan
850890 - Parts,"30,093,288",2.70,2.70,1,,,,Japan
850910 - Vacuum cleaners,"85,550",2.20,2.20,2,,,,Japan
850920 - Floor polishers,,2.20,2.20,1,,,,Japan
850930 - Kitchen waste disposers,,2.20,2.20,1,,,,Japan
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"105,299",2.20,2.20,1,,,,Japan
850980 - Other appliances,"655,220",2.20,2.20,1,,,,Japan
850990 - Parts,"1,424,692",2.20,2.20,2,,,,Japan
851010 - Shavers,"5,788,656",2.20,2.20,1,,,,Japan
851020 - Hair clippers,"10,829,497",2.20,2.20,1,,,,Japan
851030 - Hair-removing appliances,"266,274",2.20,2.20,1,,,,Japan
851090 - Parts,"2,638,690",2.20,2.20,1,,,,Japan
851110 - Sparking plugs,"121,820,096",1.60,1.60,2,,,,Japan
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"18,522,722",1.60,1.60,2,,,,Japan
851130 - Distributors; ignition coils,"17,375,080",1.60,1.60,2,,,,Japan
851140 - Starter motors and dual purpose starter-generators,"69,696,104",1.60,1.60,2,,,,Japan
851150 - Other generators,"33,213,582",1.60,1.60,2,,,,Japan
851180 - Other equipment,"16,996,185",1.60,1.60,2,,,,Japan
851190 - Parts,"35,751,791",3.20,3.20,1,,,,Japan
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"5,768,832",2.70,2.70,1,,,,Japan
851220 - Other lighting or visual signalling equipment,"47,415,047",2.70,2.70,1,,,,Japan
851230 - Sound signalling equipment,"1,283,274",2.70,2.70,1,,,,Japan
"851240 - Windscreen wipers, defrosters and demisters","3,144,776",2.70,2.70,1,,,,Japan
851290 - Parts,"12,997,591",2.70,2.70,1,,,,Japan
851310 - Lamps,"1,996,920",5.70,5.70,1,,,,Japan
851390 - Parts,"40,894",5.70,5.70,1,,,,Japan
851410 - Resistance heated furnaces and ovens,"7,616,735",1.73,1.73,3,,,,Japan
851420 - Induction or dielectric furnaces and ovens,"10,707,497",1.73,1.73,3,,,,Japan
851430 - Other furnaces and ovens,"54,931,129",1.10,1.10,4,,,,Japan
851440 - Other induction or dielectric heating equipment,"752,526",2.20,2.20,1,,,,Japan
