Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"135,868",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"90,491",6.00,6.00,1,,,,India
871190 - Other,"1,016,848",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","5,054,179",15.00,15.00,3,,,,India
871310 - Not mechanically propelled,"1,912,630",0.00,0.00,1,,,,India
871390 - Other,"524,251",0.00,0.00,1,,,,India
871411 -- Saddles,"304,470",3.70,3.70,1,,,,India
871419 -- Other,"20,659,378",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"4,957,787",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","3,429,583",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"170,623",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","2,929,779",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","203,068",4.70,4.70,3,,,,India
871495 -- Saddles,"117,185",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","2,249,043",4.70,4.70,3,,,,India
871499 -- Other,"4,433,498",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,"11,175",2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","1,469",2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,"34,027",2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,"1,306",2.70,2.70,1,,,,India
871680 - Other vehicles,"155,343",1.70,1.70,1,,,,India
871690 - Parts,"11,124,930",1.70,1.70,4,,,,India
,2005,"735,460,541",6.38,6.38,180,,,,India
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,India
870130 - Track-laying tractors,,0.00,0.00,2,,,,India
870190 - Other,"1,181,733",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"6,357",13.00,13.00,4,,,,India
870290 - Other,,12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"96,094",7.50,7.50,2,,,,India
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","47,136,692",10.00,10.00,2,,,,India
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","317,927,292",10.00,10.00,2,,,,India
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,844,784",10.00,10.00,3,,,,India
"870324 -- Of a cylinder capacity exceeding 3,000 cc","77,159",10.00,10.00,2,,,,India
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","16,094,037",10.00,10.00,2,,,,India
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","9,816,595",10.00,10.00,3,,,,India
"870333 -- Of a cylinder capacity exceeding 2,500 cc","6,747,624",10.00,10.00,3,,,,India
870390 - Other,"2,955,496",10.00,10.00,2,,,,India
870410 - Dumpers designed for off-highway use,"26,985",0.00,0.00,2,,,,India
870421 --g.v.w. not exceeding 5 tonnes,"12,072,496",13.50,13.50,5,,,,India
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"28,030",15.83,15.83,3,,,,India
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,India
870431 --g.v.w. not exceeding 5 tonnes,"25,417",13.50,13.50,5,,,,India
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,"7,875",10.00,10.00,1,,,,India
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,India
870590 - Other,87,3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","3,670",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"99,652",4.50,4.50,2,,,,India
870790 - Other,"59,294",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"1,165,485",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"71,461",3.75,3.75,2,,,,India
870829 -- Other,"3,649,057",3.75,3.75,2,,,,India
870831 -- Mounted brake linings,"8,361,172",4.00,4.00,3,,,,India
870839 -- Other,"18,428,503",3.75,3.75,2,,,,India
870840 - Gear boxes (transmissions),"5,537,302",3.75,3.75,2,,,,India
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","18,265,663",3.75,3.75,2,,,,India
870860 - Non-driving axles and parts thereof,"19,202,967",4.00,4.00,3,,,,India
870870 - Road wheels and parts and accessories thereof,"18,981,530",3.75,3.75,4,,,,India
870880 - Suspension shock- Absorbers,"4,551,701",3.75,3.75,2,,,,India
870891 -- Radiators,"9,650,346",3.75,3.75,2,,,,India
870892 -- Silencers (mufflers) and exhaust pipes,"7,138,322",3.75,3.75,2,,,,India
870893 -- Clutches and parts thereof,"7,675,200",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes","5,219,870",3.75,3.75,2,,,,India
870899 -- Other,"133,258,310",3.50,3.50,6,,,,India
870911 -- Electrical,"47,052",3.00,3.00,2,,,,India
870919 -- Other,"19,595",3.00,3.00,2,,,,India
870990 - Parts,"37,709",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"211,820",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"11,475,602",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,874,535",6.00,6.00,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"168,986",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"562,930",6.00,6.00,1,,,,India
871190 - Other,"19,906",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","5,018,711",15.00,15.00,3,,,,India
871310 - Not mechanically propelled,"92,275",0.00,0.00,1,,,,India
871390 - Other,"6,457",0.00,0.00,1,,,,India
871411 -- Saddles,"543,385",3.70,3.70,1,,,,India
871419 -- Other,"11,080,812",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"4,019,114",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","3,438,020",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"96,642",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","4,487,356",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","150,474",4.70,4.70,3,,,,India
871495 -- Saddles,"199,118",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","2,445,714",4.70,4.70,3,,,,India
871499 -- Other,"4,126,157",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,"63,673",2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","22,195",2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"1,991",2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,"5,200",2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,India
871680 - Other vehicles,"63,922",1.70,1.70,1,,,,India
871690 - Parts,"6,816,933",1.70,1.70,4,,,,India
,2004,"701,128,765",6.38,6.38,180,,,,India
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,India
870130 - Track-laying tractors,,0.00,0.00,2,,,,India
870190 - Other,"1,019,886",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,India
870290 - Other,,12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"30,774",7.50,7.50,2,,,,India
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","82,829,736",10.00,10.00,2,,,,India
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","311,353,961",10.00,10.00,2,,,,India
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","18,247,419",10.00,10.00,3,,,,India
"870324 -- Of a cylinder capacity exceeding 3,000 cc","129,838",10.00,10.00,2,,,,India
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","7,787,139",10.00,10.00,2,,,,India
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","14,943,247",10.00,10.00,3,,,,India
"870333 -- Of a cylinder capacity exceeding 2,500 cc","4,935,846",10.00,10.00,3,,,,India
870390 - Other,"499,389",10.00,10.00,2,,,,India
870410 - Dumpers designed for off-highway use,"4,553",0.00,0.00,2,,,,India
870421 --g.v.w. not exceeding 5 tonnes,"10,973,638",13.50,13.50,5,,,,India
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,India
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,India
870431 --g.v.w. not exceeding 5 tonnes,"116,989",13.50,13.50,5,,,,India
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,,10.00,10.00,1,,,,India
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,India
870590 - Other,,3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","18,932",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"161,234",4.50,4.50,2,,,,India
870790 - Other,"7,787",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"715,081",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"162,329",3.75,3.75,2,,,,India
870829 -- Other,"4,741,014",3.75,3.75,2,,,,India
870831 -- Mounted brake linings,"7,758,243",4.00,4.00,3,,,,India
870839 -- Other,"14,715,713",3.75,3.75,2,,,,India
870840 - Gear boxes (transmissions),"7,489,635",3.75,3.75,2,,,,India
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","5,621,421",3.75,3.75,2,,,,India
870860 - Non-driving axles and parts thereof,"16,192,770",4.00,4.00,3,,,,India
870870 - Road wheels and parts and accessories thereof,"17,424,915",3.75,3.75,4,,,,India
870880 - Suspension shock- Absorbers,"2,346,294",3.75,3.75,2,,,,India
870891 -- Radiators,"5,388,203",3.75,3.75,2,,,,India
870892 -- Silencers (mufflers) and exhaust pipes,"6,672,057",3.75,3.75,2,,,,India
870893 -- Clutches and parts thereof,"4,402,748",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes","747,062",3.75,3.75,2,,,,India
870899 -- Other,"101,657,373",3.50,3.50,6,,,,India
870911 -- Electrical,"36,546",3.00,3.00,2,,,,India
870919 -- Other,,3.00,3.00,2,,,,India
870990 - Parts,"43,325",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"492,162",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"13,967,868",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,537,224",6.00,6.00,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"80,269",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"425,874",6.00,6.00,1,,,,India
871190 - Other,"17,726",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","5,248,401",15.00,15.00,3,,,,India
871310 - Not mechanically propelled,"47,741",0.00,0.00,1,,,,India
871390 - Other,"45,502",0.00,0.00,1,,,,India
871411 -- Saddles,"30,314",3.70,3.70,1,,,,India
871419 -- Other,"5,772,244",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"2,472,849",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","2,161,787",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"47,343",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","3,884,215",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","164,294",4.70,4.70,3,,,,India
871495 -- Saddles,"79,970",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","2,894,270",4.70,4.70,3,,,,India
871499 -- Other,"5,317,773",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,100,2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,,2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,India
871680 - Other vehicles,"15,188",1.70,1.70,1,,,,India
871690 - Parts,"7,250,558",1.70,1.70,4,,,,India
,2003,"354,189,953",6.38,6.38,180,,,,India
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,India
870130 - Track-laying tractors,,0.00,0.00,2,,,,India
870190 - Other,"804,351",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"2,489",13.00,13.00,4,,,,India
870290 - Other,,12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"3,484",7.50,7.50,2,,,,India
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","53,164,555",10.00,10.00,2,,,,India
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","113,792,631",10.00,10.00,2,,,,India
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","9,237,277",10.00,10.00,3,,,,India
"870324 -- Of a cylinder capacity exceeding 3,000 cc","14,411",10.00,10.00,2,,,,India
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","4,296,626",10.00,10.00,2,,,,India
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","10,223,016",10.00,10.00,3,,,,India
"870333 -- Of a cylinder capacity exceeding 2,500 cc","3,822,042",10.00,10.00,3,,,,India
870390 - Other,"107,950",10.00,10.00,2,,,,India
870410 - Dumpers designed for off-highway use,"5,939",0.00,0.00,2,,,,India
870421 --g.v.w. not exceeding 5 tonnes,"6,327,175",13.50,13.50,5,,,,India
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,India
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,India
870431 --g.v.w. not exceeding 5 tonnes,"210,641",13.50,13.50,5,,,,India
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,,10.00,10.00,1,,,,India
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,India
870590 - Other,,3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","31,255",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"124,330",4.50,4.50,2,,,,India
870790 - Other,"20,622",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"402,368",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"5,792",3.75,3.75,2,,,,India
870829 -- Other,"3,388,555",3.75,3.75,2,,,,India
870831 -- Mounted brake linings,"3,975,727",4.00,4.00,3,,,,India
870839 -- Other,"11,560,683",3.75,3.75,2,,,,India
870840 - Gear boxes (transmissions),"128,912",3.75,3.75,2,,,,India
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","2,669,293",3.75,3.75,2,,,,India
870860 - Non-driving axles and parts thereof,"9,789,902",4.00,4.00,3,,,,India
870870 - Road wheels and parts and accessories thereof,"13,510,283",3.75,3.75,4,,,,India
870880 - Suspension shock- Absorbers,"1,484,564",3.75,3.75,2,,,,India
870891 -- Radiators,"2,850,386",3.75,3.75,2,,,,India
870892 -- Silencers (mufflers) and exhaust pipes,"3,673,221",3.75,3.75,2,,,,India
870893 -- Clutches and parts thereof,"2,098,602",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes","928,523",3.75,3.75,2,,,,India
870899 -- Other,"54,406,725",3.50,3.50,6,,,,India
870911 -- Electrical,"27,680",3.00,3.00,2,,,,India
870919 -- Other,"27,330",3.00,3.00,2,,,,India
870990 - Parts,"198,526",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"317,743",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"9,976,086",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,074,142",6.00,6.00,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"134,059",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"777,779",6.00,6.00,1,,,,India
871190 - Other,"225,776",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","4,815,484",15.00,15.00,3,,,,India
871310 - Not mechanically propelled,,0.00,0.00,1,,,,India
871390 - Other,,0.00,0.00,1,,,,India
871411 -- Saddles,"8,201",3.70,3.70,1,,,,India
871419 -- Other,"2,902,840",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"2,485,088",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","474,391",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"48,823",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","5,136,508",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","174,985",4.70,4.70,3,,,,India
871495 -- Saddles,"95,292",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","2,729,405",4.70,4.70,3,,,,India
871499 -- Other,"3,711,784",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,,2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,577,2.70,2.70,1,,,,India
871680 - Other vehicles,"55,056",1.70,1.70,1,,,,India
871690 - Parts,"5,730,071",1.70,1.70,4,,,,India
,2002,"215,024,283",6.38,6.38,180,,,,India
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,India
870130 - Track-laying tractors,,0.00,0.00,2,,,,India
870190 - Other,"703,163",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"23,039",13.00,13.00,4,,,,India
870290 - Other,,12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,India
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","24,121,222",10.00,10.00,2,,,,India
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","55,644,322",10.00,10.00,2,,,,India
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","559,651",10.00,10.00,3,,,,India
"870324 -- Of a cylinder capacity exceeding 3,000 cc","130,119",10.00,10.00,2,,,,India
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","6,324,171",10.00,10.00,2,,,,India
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","13,777,708",10.00,10.00,3,,,,India
"870333 -- Of a cylinder capacity exceeding 2,500 cc","82,452",10.00,10.00,3,,,,India
870390 - Other,"67,008",10.00,10.00,2,,,,India
870410 - Dumpers designed for off-highway use,"658,711",0.00,0.00,2,,,,India
870421 --g.v.w. not exceeding 5 tonnes,"8,401,229",13.50,13.50,5,,,,India
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,India
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,India
870431 --g.v.w. not exceeding 5 tonnes,"288,924",13.50,13.50,5,,,,India
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,India
870490 - Other,"1,882",10.00,10.00,1,,,,India
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,India
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,India
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,India
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,India
870590 - Other,,3.70,3.70,3,,,,India
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","58,061",9.88,9.88,4,,,,India
870710 - For the vehicles of heading 87.03,"23,928",4.50,4.50,2,,,,India
870790 - Other,"8,692",4.50,4.50,2,,,,India
870810 - Bumpers and parts thereof,"658,702",3.75,3.75,2,,,,India
870821 -- Safety seat belts,"9,751",3.75,3.75,2,,,,India
870829 -- Other,"3,130,421",3.75,3.75,2,,,,India
870831 -- Mounted brake linings,"2,940,141",4.00,4.00,3,,,,India
870839 -- Other,"7,749,346",3.75,3.75,2,,,,India
870840 - Gear boxes (transmissions),"111,497",3.75,3.75,2,,,,India
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","1,406,931",3.75,3.75,2,,,,India
870860 - Non-driving axles and parts thereof,"4,228,472",4.00,4.00,3,,,,India
870870 - Road wheels and parts and accessories thereof,"9,761,845",3.75,3.75,4,,,,India
870880 - Suspension shock- Absorbers,"713,576",3.75,3.75,2,,,,India
870891 -- Radiators,"1,659,433",3.75,3.75,2,,,,India
870892 -- Silencers (mufflers) and exhaust pipes,"3,128,340",3.75,3.75,2,,,,India
870893 -- Clutches and parts thereof,"680,076",3.75,3.75,2,,,,India
"870894 -- Steering wheels, steering columns and steering boxes","427,801",3.75,3.75,2,,,,India
870899 -- Other,"36,921,029",3.50,3.50,6,,,,India
870911 -- Electrical,,3.00,3.00,2,,,,India
870919 -- Other,,3.00,3.00,2,,,,India
870990 - Parts,"168,962",3.50,3.50,1,,,,India
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,India
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"374,914",8.00,8.00,1,,,,India
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"983,300",8.00,8.00,4,,,,India
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"886,557",6.00,6.00,2,,,,India
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"68,285",6.00,6.00,1,,,,India
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"594,796",6.00,6.00,1,,,,India
871190 - Other,"77,932",6.00,6.00,1,,,,India
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","5,989,736",15.00,15.00,3,,,,India
871310 - Not mechanically propelled,558,0.00,0.00,1,,,,India
871390 - Other,,0.00,0.00,1,,,,India
871411 -- Saddles,"5,816",3.70,3.70,1,,,,India
871419 -- Other,"2,012,130",3.70,3.70,1,,,,India
871420 - Of carriages for disabled persons,"1,508,582",0.00,0.00,1,,,,India
"871491 -- Frames and forks, and parts thereof","1,554,329",4.70,4.70,3,,,,India
871492 -- Wheel rims and spokes,"30,908",4.70,4.70,2,,,,India
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","4,809,138",4.70,4.70,2,,,,India
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","314,535",4.70,4.70,3,,,,India
871495 -- Saddles,"41,936",4.70,4.70,1,,,,India
"871496 -- Pedals and crank-gear, and parts thereof","2,429,358",4.70,4.70,3,,,,India
871499 -- Other,"3,943,861",4.70,4.70,4,,,,India
871500 Baby carriages and parts thereof.,"28,326",2.70,2.70,2,,,,India
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,India
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,India
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,India
871639 -- Other,,2.70,2.70,5,,,,India
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,India
871680 - Other vehicles,"45,066",1.70,1.70,1,,,,India
871690 - Parts,"4,753,612",1.70,1.70,4,,,,India
,2001,"162,498,146",6.38,6.38,180,,,,India
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,India
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,India
870130 - Track-laying tractors,,0.00,0.00,2,,,,India
870190 - Other,"622,880",0.88,0.88,8,,,,India
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,India
870290 - Other,,12.40,12.40,5,,,,India
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"2,785",7.50,7.50,2,,,,India
"870321 - - Of a cylinder capacity not exceeding 1,000 cc","26,283,317",10.00,10.00,2,,,,India
"870322 - - Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","110,567",10.00,10.00,2,,,,India
"870323 - - Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","269,267",10.00,10.00,3,,,,India
"870324 - - Of a cylinder capacity exceeding 3,000 cc",,10.00,10.00,2,,,,India
