Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","23,602",14.50,10.15,2,,2,,"Korea, Republic of"
871310 - Not mechanically propelled,,0.00,0.00,1,,,,"Korea, Republic of"
871390 - Other,"1,298",0.00,0.00,1,,,,"Korea, Republic of"
871410 - Of motorcycles (including mopeds),"2,168,338",3.70,2.50,1,,1,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"414,563",0.00,0.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof","23,663",4.70,1.07,3,,3,,"Korea, Republic of"
871492 -- Wheel rims and spokes,"10,141",4.70,1.60,2,,2,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- wheel sprocket-wheels","144,871",4.70,0.00,1,,1,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","93,072",4.70,0.00,2,,2,,"Korea, Republic of"
871495 -- Saddles,"9,267",4.70,0.00,1,,1,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof","3,994",4.70,0.00,3,,3,,"Korea, Republic of"
871499 -- Other,"46,360",4.70,0.00,4,,4,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,"134,087",2.70,0.00,2,,2,,"Korea, Republic of"
"871610 -Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,0.00,2,,2,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,0.00,1,,1,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,2.70,0.00,1,,1,,"Korea, Republic of"
871639 -- Other,"600,296",2.70,0.00,4,,4,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,"4,447",2.70,0.00,1,,1,,"Korea, Republic of"
871680 - Other vehicles,"1,012,181",1.70,0.00,1,,1,,"Korea, Republic of"
871690 - Parts,"28,388,728",1.70,0.00,4,,4,,"Korea, Republic of"
,2011,"5,639,815,340",6.30,6.30,188,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,"Korea, Republic of"
870130 - Track-laying tractors,,0.00,0.00,1,,,,"Korea, Republic of"
870190 - Other,"55,594,128",0.88,0.88,8,,,,"Korea, Republic of"
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,"Korea, Republic of"
870290 - Other,,12.40,12.40,5,,,,"Korea, Republic of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"41,997",7.50,7.50,2,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","531,119,215",10.00,10.00,2,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","735,902,654",10.00,10.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","778,093,033",10.00,10.00,3,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","20,322,434",10.00,10.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","100,201,547",10.00,10.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,876,482,538",10.00,10.00,3,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","73,047,678",10.00,10.00,3,,,,"Korea, Republic of"
870390 - Other,"323,334",10.00,10.00,2,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,"61,304",0.00,0.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"27,539,077",13.50,13.50,5,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870490 - Other,,10.00,10.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,"6,751",3.70,3.70,1,,,,"Korea, Republic of"
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,"Korea, Republic of"
870590 - Other,"392,864",3.70,3.70,3,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",640,9.88,9.88,4,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"437,909",4.50,4.50,2,,,,"Korea, Republic of"
870790 - Other,"951,251",4.50,4.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"32,917,710",3.75,3.75,2,,,,"Korea, Republic of"
870821 -- Safety seat belts,"14,766,809",3.75,3.75,2,,,,"Korea, Republic of"
870829 -- Other,"306,212,731",3.75,3.75,2,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"61,678,128",4.00,4.00,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"114,756,327",3.88,3.88,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","208,579,980",4.00,4.00,5,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"85,005,013",3.75,3.75,4,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock-absorbers),"64,221,034",3.80,3.80,5,,,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"18,534,369",3.88,3.88,4,,,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"44,568,346",3.88,3.88,4,,,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"31,841,819",3.75,3.75,2,,,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","86,563,441",3.88,3.88,4,,,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"21,982,380",3.67,3.67,3,,,,"Korea, Republic of"
870899 -- Other,"277,294,919",3.67,3.67,3,,,,"Korea, Republic of"
870911 -- Electrical,"28,313",3.00,3.00,2,,,,"Korea, Republic of"
870919 -- Other,,3.00,3.00,2,,,,"Korea, Republic of"
870990 - Parts,"1,451,202",3.50,3.50,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,"Korea, Republic of"
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"797,811",8.00,8.00,1,,,,"Korea, Republic of"
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"22,116,653",8.00,8.00,4,,,,"Korea, Republic of"
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"6,180",6.00,6.00,2,,,,"Korea, Republic of"
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"4,511,013",6.00,6.00,1,,,,"Korea, Republic of"
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,"Korea, Republic of"
871190 - Other,543,6.00,6.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","304,653",14.67,14.67,3,,,,"Korea, Republic of"
871310 - Not mechanically propelled,,0.00,0.00,1,,,,"Korea, Republic of"
871390 - Other,"97,579",0.00,0.00,1,,,,"Korea, Republic of"
871411 -- Saddles,"9,911",3.70,3.70,1,,,,"Korea, Republic of"
871419 -- Other,"2,535,987",3.70,3.70,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"343,420",0.00,0.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof","22,035",4.70,4.70,3,,,,"Korea, Republic of"
871492 -- Wheel rims and spokes,"119,976",4.70,4.70,2,,,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","57,907",4.70,4.70,2,,,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","28,842",4.70,4.70,3,,,,"Korea, Republic of"
871495 -- Saddles,"12,194",4.70,4.70,1,,,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof","3,271",4.70,4.70,3,,,,"Korea, Republic of"
871499 -- Other,"75,488",4.70,4.70,4,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,"69,572",2.70,2.70,2,,,,"Korea, Republic of"
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","10,774",2.70,2.70,5,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,"Korea, Republic of"
871639 -- Other,"17,887",2.70,2.70,5,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,"45,296",2.70,2.70,1,,,,"Korea, Republic of"
871680 - Other vehicles,"2,880,814",1.70,1.70,1,,,,"Korea, Republic of"
871690 - Parts,"34,826,657",1.70,1.70,4,,,,"Korea, Republic of"
,2010,"4,047,086,116",6.30,6.30,188,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,"Korea, Republic of"
870130 - Track-laying tractors,"1,989",0.00,0.00,1,,,,"Korea, Republic of"
870190 - Other,"36,658,495",0.88,0.88,8,,,,"Korea, Republic of"
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"156,274",13.00,13.00,4,,,,"Korea, Republic of"
870290 - Other,,12.40,12.40,5,,,,"Korea, Republic of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"54,473",7.50,7.50,2,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","308,256,430",10.00,10.00,2,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","476,187,277",10.00,10.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","594,674,512",10.00,10.00,3,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","11,546,052",10.00,10.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","38,976,084",10.00,10.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,488,205,738",10.00,10.00,3,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","84,770,137",10.00,10.00,3,,,,"Korea, Republic of"
870390 - Other,"275,374",10.00,10.00,2,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"29,680,501",13.50,13.50,5,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,"11,759",13.50,13.50,5,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870490 - Other,"1,405",10.00,10.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,,3.70,3.70,1,,,,"Korea, Republic of"
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,"Korea, Republic of"
870590 - Other,,3.70,3.70,3,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","1,949",9.88,9.88,4,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"410,808",4.50,4.50,2,,,,"Korea, Republic of"
870790 - Other,"108,137",4.50,4.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"22,569,486",3.75,3.75,2,,,,"Korea, Republic of"
870821 -- Safety seat belts,"5,136,862",3.75,3.75,2,,,,"Korea, Republic of"
870829 -- Other,"207,674,392",3.75,3.75,2,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"52,868,121",4.00,4.00,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"19,718,767",3.88,3.88,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","121,051,231",4.00,4.00,5,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"36,193,201",3.75,3.75,4,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock-absorbers),"37,226,902",3.80,3.80,5,,,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"8,453,631",3.88,3.88,4,,,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"36,271,059",3.88,3.88,4,,,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"20,157,322",3.75,3.75,2,,,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","57,996,816",3.88,3.88,4,,,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"4,707,720",3.67,3.67,3,,,,"Korea, Republic of"
870899 -- Other,"290,274,503",3.67,3.67,3,,,,"Korea, Republic of"
870911 -- Electrical,"3,566",3.00,3.00,2,,,,"Korea, Republic of"
870919 -- Other,"66,842",3.00,3.00,2,,,,"Korea, Republic of"
870990 - Parts,"262,011",3.50,3.50,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,"Korea, Republic of"
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"842,390",8.00,8.00,1,,,,"Korea, Republic of"
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"23,319,421",8.00,8.00,4,,,,"Korea, Republic of"
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"82,790",6.00,6.00,2,,,,"Korea, Republic of"
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"3,187,407",6.00,6.00,1,,,,"Korea, Republic of"
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"21,251",6.00,6.00,1,,,,"Korea, Republic of"
871190 - Other,"5,475",6.00,6.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","233,217",14.67,14.67,3,,,,"Korea, Republic of"
871310 - Not mechanically propelled,,0.00,0.00,1,,,,"Korea, Republic of"
871390 - Other,,0.00,0.00,1,,,,"Korea, Republic of"
871411 -- Saddles,"5,104",3.70,3.70,1,,,,"Korea, Republic of"
871419 -- Other,"2,508,529",3.70,3.70,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"292,184",0.00,0.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof","33,752",4.70,4.70,3,,,,"Korea, Republic of"
871492 -- Wheel rims and spokes,,4.70,4.70,2,,,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","8,683",4.70,4.70,2,,,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","1,418",4.70,4.70,3,,,,"Korea, Republic of"
871495 -- Saddles,,4.70,4.70,1,,,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof","10,818",4.70,4.70,3,,,,"Korea, Republic of"
871499 -- Other,"103,246",4.70,4.70,4,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,"36,099",2.70,2.70,2,,,,"Korea, Republic of"
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,"Korea, Republic of"
871639 -- Other,133,2.70,2.70,5,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,"15,086",2.70,2.70,1,,,,"Korea, Republic of"
871680 - Other vehicles,"1,859,506",1.70,1.70,1,,,,"Korea, Republic of"
871690 - Parts,"23,909,782",1.70,1.70,4,,,,"Korea, Republic of"
,2009,"4,242,076,235",6.30,6.30,188,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,"263,757",3.00,3.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,"8,564",16.00,16.00,2,,,,"Korea, Republic of"
870130 - Track-laying tractors,,0.00,0.00,1,,,,"Korea, Republic of"
870190 - Other,"27,653,626",0.88,0.88,8,,,,"Korea, Republic of"
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"285,781",13.00,13.00,4,,,,"Korea, Republic of"
870290 - Other,"18,872",12.40,12.40,5,,,,"Korea, Republic of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"49,990",7.50,7.50,2,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","520,120,167",10.00,10.00,2,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","529,660,752",10.00,10.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","875,650,851",10.00,10.00,3,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","9,669,674",10.00,10.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","47,328,647",10.00,10.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","1,341,250,364",10.00,10.00,3,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","124,600,511",10.00,10.00,3,,,,"Korea, Republic of"
870390 - Other,"481,555",10.00,10.00,2,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,"28,579",0.00,0.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"35,248,856",13.50,13.50,5,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"57,647",15.83,15.83,3,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,,13.50,13.50,5,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870490 - Other,,10.00,10.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,,3.70,3.70,1,,,,"Korea, Republic of"
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,,3.70,3.70,1,,,,"Korea, Republic of"
870590 - Other,"21,299",3.70,3.70,3,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","7,351",9.88,9.88,4,,,,"Korea, Republic of"
870710 - For the vehicles of heading 87.03,"188,856",4.50,4.50,2,,,,"Korea, Republic of"
870790 - Other,"252,417",4.50,4.50,2,,,,"Korea, Republic of"
870810 - Bumpers and parts thereof,"21,457,115",3.75,3.75,2,,,,"Korea, Republic of"
870821 -- Safety seat belts,"5,577,275",3.75,3.75,2,,,,"Korea, Republic of"
870829 -- Other,"128,612,876",3.75,3.75,2,,,,"Korea, Republic of"
870830 - Brakes and servo-brakes; parts thereof,"33,959,279",4.00,4.00,3,,,,"Korea, Republic of"
870840 - Gear boxes and parts thereof,"17,169,374",3.88,3.88,4,,,,"Korea, Republic of"
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","56,113,153",4.00,4.00,5,,,,"Korea, Republic of"
870870 - Road wheels and parts and accessories thereof,"28,536,548",3.75,3.75,4,,,,"Korea, Republic of"
870880 - Suspension systems and parts thereof (including shock-absorbers),"21,734,694",3.80,3.80,5,,,,"Korea, Republic of"
870891 -- Radiators and parts thereof,"8,883,314",3.88,3.88,4,,,,"Korea, Republic of"
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"23,381,493",3.88,3.88,4,,,,"Korea, Republic of"
870893 -- Clutches and parts thereof,"13,971,781",3.75,3.75,2,,,,"Korea, Republic of"
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","84,139,148",3.88,3.88,4,,,,"Korea, Republic of"
870895 -- Safety airbags with inflater system; parts thereof,"4,819,160",3.67,3.67,3,,,,"Korea, Republic of"
870899 -- Other,"231,283,672",3.67,3.67,3,,,,"Korea, Republic of"
870911 -- Electrical,"10,838",3.00,3.00,2,,,,"Korea, Republic of"
870919 -- Other,"40,156",3.00,3.00,2,,,,"Korea, Republic of"
870990 - Parts,"115,169",3.50,3.50,1,,,,"Korea, Republic of"
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,"Korea, Republic of"
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,506,733",8.00,8.00,1,,,,"Korea, Republic of"
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"25,357,980",8.00,8.00,4,,,,"Korea, Republic of"
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"137,527",6.00,6.00,2,,,,"Korea, Republic of"
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"4,149,948",6.00,6.00,1,,,,"Korea, Republic of"
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,,6.00,6.00,1,,,,"Korea, Republic of"
871190 - Other,"32,736",6.00,6.00,1,,,,"Korea, Republic of"
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","70,214",14.67,14.67,3,,,,"Korea, Republic of"
871310 - Not mechanically propelled,"3,529",0.00,0.00,1,,,,"Korea, Republic of"
871390 - Other,"2,106",0.00,0.00,1,,,,"Korea, Republic of"
871411 -- Saddles,"10,070",3.70,3.70,1,,,,"Korea, Republic of"
871419 -- Other,"2,742,051",3.70,3.70,1,,,,"Korea, Republic of"
871420 - Of carriages for disabled persons,"220,699",0.00,0.00,1,,,,"Korea, Republic of"
"871491 -- Frames and forks, and parts thereof","44,620",4.70,4.70,3,,,,"Korea, Republic of"
871492 -- Wheel rims and spokes,"12,386",4.70,4.70,2,,,,"Korea, Republic of"
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","1,618",4.70,4.70,2,,,,"Korea, Republic of"
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","4,212",4.70,4.70,3,,,,"Korea, Republic of"
871495 -- Saddles,,4.70,4.70,1,,,,"Korea, Republic of"
"871496 -- Pedals and crank-gear, and parts thereof","76,296",4.70,4.70,3,,,,"Korea, Republic of"
871499 -- Other,"129,856",4.70,4.70,4,,,,"Korea, Republic of"
871500 Baby carriages and parts thereof.,"2,385",2.70,2.70,2,,,,"Korea, Republic of"
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping",,2.70,2.70,5,,,,"Korea, Republic of"
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,"Korea, Republic of"
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,"Korea, Republic of"
871639 -- Other,,2.70,2.70,5,,,,"Korea, Republic of"
871640 - Other trailers and semi-trailers,"17,282",2.70,2.70,1,,,,"Korea, Republic of"
871680 - Other vehicles,"1,378,244",1.70,1.70,1,,,,"Korea, Republic of"
871690 - Parts,"13,522,586",1.70,1.70,4,,,,"Korea, Republic of"
,2008,"6,216,979,134",6.27,6.27,189,,,,"Korea, Republic of"
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,"Korea, Republic of"
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,"Korea, Republic of"
870130 - Track-laying tractors,,0.00,0.00,2,,,,"Korea, Republic of"
870190 - Other,"30,893,807",0.88,0.88,8,,,,"Korea, Republic of"
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"2,415,205",13.00,13.00,4,,,,"Korea, Republic of"
870290 - Other,"1,040",12.40,12.40,5,,,,"Korea, Republic of"
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"35,478",7.50,7.50,2,,,,"Korea, Republic of"
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","475,377,493",10.00,10.00,2,,,,"Korea, Republic of"
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","888,380,269",10.00,10.00,2,,,,"Korea, Republic of"
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","1,032,579,529",10.00,10.00,3,,,,"Korea, Republic of"
"870324 -- Of a cylinder capacity exceeding 3,000 cc","40,372,256",10.00,10.00,2,,,,"Korea, Republic of"
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","117,580,489",10.00,10.00,2,,,,"Korea, Republic of"
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","2,356,858,520",10.00,10.00,3,,,,"Korea, Republic of"
"870333 -- Of a cylinder capacity exceeding 2,500 cc","236,952,664",10.00,10.00,3,,,,"Korea, Republic of"
870390 - Other,"563,768",10.00,10.00,2,,,,"Korea, Republic of"
870410 - Dumpers designed for off-highway use,,0.00,0.00,2,,,,"Korea, Republic of"
870421 -- g.v.w. not exceeding 5 tonnes,"88,363,204",13.50,13.50,5,,,,"Korea, Republic of"
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"327,931",15.83,15.83,3,,,,"Korea, Republic of"
870423 -- g.v.w. exceeding 20 tonnes,"627,429",15.83,15.83,3,,,,"Korea, Republic of"
870431 -- g.v.w. not exceeding 5 tonnes,"2,843,769",13.50,13.50,5,,,,"Korea, Republic of"
870432 -- g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,"Korea, Republic of"
870490 - Other,,10.00,10.00,1,,,,"Korea, Republic of"
870510 - Crane lorries,"291,969",3.70,3.70,1,,,,"Korea, Republic of"
870520 - Mobile drilling derricks,"433,940",3.70,3.70,1,,,,"Korea, Republic of"
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,"Korea, Republic of"
870540 - Concrete-mixer lorries,"242,927",3.70,3.70,1,,,,"Korea, Republic of"
870590 - Other,"1,478,976",3.70,3.70,3,,,,"Korea, Republic of"
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","2,520",9.88,9.88,4,,,,"Korea, Republic of"
