Importer,Year,Value,Ad val. duties,Number of lines,"Korea, Republic of"
,(US$),Simple average,MFN duties,Pref. duties,"Korea, Republic of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Korea, Republic of"
850780 - Other accumulators,"139,749",2.70,2.70,1,,,,"Korea, Republic of"
850790 - Parts,"12,433",2.70,2.70,2,,,,"Korea, Republic of"
"850811 - - Of a power not exceeding 1,500 W and having a dust bag or other receptacle capacity not exceeding 20 l","6,004",2.20,2.20,1,,,,"Korea, Republic of"
850819 - - Other,"2,389",1.70,1.70,1,,,,"Korea, Republic of"
850860 - Other vacuum cleaners,"3,439",1.70,1.70,1,,,,"Korea, Republic of"
850870 - Parts,242,1.70,1.70,1,,,,"Korea, Republic of"
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"119,180",2.20,2.20,1,,,,"Korea, Republic of"
850980 - Other appliances,"43,354",2.20,2.20,1,,,,"Korea, Republic of"
850990 - Parts,"18,913",2.20,2.20,1,,,,"Korea, Republic of"
851010 - Shavers,852,2.20,2.20,1,,,,"Korea, Republic of"
851020 - Hair clippers,"1,628",2.20,2.20,1,,,,"Korea, Republic of"
851030 - Hair-removing appliances,"1,018",2.20,2.20,1,,,,"Korea, Republic of"
851090 - Parts,230,2.20,2.20,1,,,,"Korea, Republic of"
851110 - Sparking plugs,"179,550",3.20,3.20,1,,,,"Korea, Republic of"
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"7,814",3.20,3.20,1,,,,"Korea, Republic of"
851130 - Distributors; ignition coils,"14,179,132",3.20,3.20,1,,,,"Korea, Republic of"
851140 - Starter motors and dual purpose starter-generators,"2,599,588",3.20,3.20,1,,,,"Korea, Republic of"
851150 - Other generators,"982,186",3.20,3.20,1,,,,"Korea, Republic of"
851180 - Other equipment,"509,712",3.20,3.20,1,,,,"Korea, Republic of"
851190 - Parts,"2,333,052",3.20,3.20,1,,,,"Korea, Republic of"
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"12,116",2.70,2.70,1,,,,"Korea, Republic of"
851220 - Other lighting or visual signalling equipment,"1,987,017",2.70,2.70,1,,,,"Korea, Republic of"
851230 - Sound signalling equipment,"183,228",2.45,2.45,2,,,,"Korea, Republic of"
"851240 - Windscreen wipers, defrosters and demisters","393,434",2.70,2.70,1,,,,"Korea, Republic of"
851290 - Parts,"2,906,859",2.45,2.45,2,,,,"Korea, Republic of"
851310 - Lamps,"20,231",5.70,5.70,1,,,,"Korea, Republic of"
851390 - Parts,63,5.70,5.70,1,,,,"Korea, Republic of"
851410 - Resistance heated furnaces and ovens,"373,439",2.20,2.20,2,,,,"Korea, Republic of"
851420 - Furnaces and ovens functioning by induction or dielectric loss,"4,110",2.20,2.20,2,,,,"Korea, Republic of"
851430 - Other furnaces and ovens,"74,133",1.95,1.95,2,,,,"Korea, Republic of"
851440 - Other equipment for the heat treatment of materials by induction or dielectric loss,"53,220",2.20,2.20,1,,,,"Korea, Republic of"
851490 - Parts,"128,255",1.95,1.95,2,,,,"Korea, Republic of"
851511 - - Soldering irons and guns,"3,848",2.70,2.70,1,,,,"Korea, Republic of"
851519 - - Other,"3,773",2.35,2.35,2,,,,"Korea, Republic of"
851521 - - Fully or partly automatic,"70,441",2.70,2.70,1,,,,"Korea, Republic of"
851529 - - Other,"29,941",2.70,2.70,1,,,,"Korea, Republic of"
851531 - - Fully or partly automatic,"643,381",2.70,2.70,1,,,,"Korea, Republic of"
851539 - - Other,"307,225",2.70,2.70,3,,,,"Korea, Republic of"
851580 - Other machines and apparatus,"59,694",2.70,2.70,2,,,,"Korea, Republic of"
851590 - Parts,"1,704,865",1.35,1.35,2,,,,"Korea, Republic of"
851610 - Electric instantaneous or storage water heaters and immersion heaters,"53,372",2.70,2.70,2,,,,"Korea, Republic of"
851621 - - Storage heating radiators,,2.70,2.70,1,,,,"Korea, Republic of"
851629 - - Other,"53,253",2.70,2.70,4,,,,"Korea, Republic of"
851631 - - Hair dryers,"1,700",2.70,2.70,1,,,,"Korea, Republic of"
851632 - - Other hair-dressing apparatus,"8,365",2.70,2.70,1,,,,"Korea, Republic of"
851633 - - Hand-drying apparatus,503,2.70,2.70,1,,,,"Korea, Republic of"
851640 - Electric smoothing irons,314,2.70,2.70,1,,,,"Korea, Republic of"
851650 - Microwave ovens,"1,707",5.00,5.00,1,,,,"Korea, Republic of"
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","37,743",2.70,2.70,5,,,,"Korea, Republic of"
851671 - - Coffee or tea makers,"42,858",2.70,2.70,1,,,,"Korea, Republic of"
851672 - - Toasters,"1,073",2.70,2.70,1,,,,"Korea, Republic of"
851679 - - Other,"16,064",2.70,2.70,2,,,,"Korea, Republic of"
851680 - Electric heating resistors,"74,516",2.70,2.70,2,,,,"Korea, Republic of"
851690 - Parts,"27,707",2.70,2.70,1,,,,"Korea, Republic of"
851711 - - Line telephone sets with cordless handsets,"10,851",0.00,0.00,1,,,,"Korea, Republic of"
851712 - - Telephones for cellular networks or for other wireless networks,"205,317",0.00,0.00,1,,,,"Korea, Republic of"
851718 - - Other,"47,021",0.00,0.00,1,,,,"Korea, Republic of"
851761 - - Base stations,"253,612",0.00,0.00,1,,,,"Korea, Republic of"
"851762 - - Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus","15,441,673",0.00,0.00,1,,,,"Korea, Republic of"
851769 - - Other,"627,263",0.00,0.00,4,,,,"Korea, Republic of"
851770 - Parts,"11,979,204",0.00,0.00,1,,,,"Korea, Republic of"
851810 - Microphones and stands therefor,"20,156",0.95,0.95,2,,,,"Korea, Republic of"
"851821 - - Single loudspeakers, mounted in their enclosures","80,123",0.00,0.00,1,,,,"Korea, Republic of"
"851822 - - Multiple loudspeakers, mounted in the same enclosure","73,952",3.40,3.40,1,,,,"Korea, Republic of"
851829 - - Other,"1,347,726",1.15,1.15,2,,,,"Korea, Republic of"
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","40,504",0.75,0.75,2,,,,"Korea, Republic of"
851840 - Audio-frequency electric amplifiers,"801,908",2.85,2.85,2,,,,"Korea, Republic of"
851850 - Electric sound amplifier sets,"288,570",1.50,1.50,1,,,,"Korea, Republic of"
851890 - Parts,"71,979",1.50,1.50,1,,,,"Korea, Republic of"
"851920 - Apparatus operated by coins, banknotes, bank cards, tokens or by other means of payment","8,294",6.67,6.67,3,,,,"Korea, Republic of"
851930 - Turntables (record-decks),"3,307",2.00,2.00,1,,,,"Korea, Republic of"
851950 - Telephone answering machines,341,0.00,0.00,1,,,,"Korea, Republic of"
"851981 - - Using magnetic, optical or semiconductor media","9,563",2.56,2.56,10,,,,"Korea, Republic of"
851989 - - Other,"12,735",0.00,0.00,1,,,,"Korea, Republic of"
852110 - Magnetic tape-type,"24,925",3.00,3.00,2,,,,"Korea, Republic of"
852190 - Other,"9,389",12.20,12.20,1,,,,"Korea, Republic of"
852210 - Pick-up cartridges,,4.00,4.00,1,,,,"Korea, Republic of"
852290 - Other,"8,635",1.00,1.00,6,,,,"Korea, Republic of"
852321 - - Cards incorporating a magnetic stripe,"3,153",0.00,0.00,1,,,,"Korea, Republic of"
852329 - - Other,"8,286",0.00,0.00,3,,,,"Korea, Republic of"
852341 - - Unrecorded,"5,028",0.00,0.00,3,,,,"Korea, Republic of"
852349 - - Other,"176,815",0.00,0.00,3,,,,"Korea, Republic of"
852351 - - Solid-state non-volatile storage devices,"600,901",0.00,0.00,2,,,,"Korea, Republic of"
852352 - - “Smart cards”,"4,935,567",0.00,0.00,1,,,,"Korea, Republic of"
852359 - - Other,"5,796",0.00,0.00,2,,,,"Korea, Republic of"
852380 - Other,"43,524",0.00,0.00,2,,,,"Korea, Republic of"
852550 - Transmission apparatus,"32,009",2.70,2.70,1,,,,"Korea, Republic of"
852560 - Transmission apparatus incorporating reception apparatus,"671,172",0.00,0.00,1,,,,"Korea, Republic of"
"852580 - Television cameras, digital cameras and video camera recorders","446,752",3.74,3.74,5,,,,"Korea, Republic of"
852610 - Radar apparatus,"33,102",2.80,2.80,1,,,,"Korea, Republic of"
852691 - - Radio navigational aid apparatus,"1,836,594",2.80,2.80,2,,,,"Korea, Republic of"
852692 - - Radio remote control apparatus,"432,267",2.80,2.80,1,,,,"Korea, Republic of"
852712 - - Pocket-size radio cassette-players,,3.75,3.75,2,,,,"Korea, Republic of"
852713 - - Other apparatus combined with sound recording or reproducing apparatus,"1,184",9.00,9.00,3,,,,"Korea, Republic of"
852719 - - Other,"2,608",0.00,0.00,1,,,,"Korea, Republic of"
852721 - - Combined with sound recording or reproducing apparatus,"99,494",11.90,11.90,6,,,,"Korea, Republic of"
852729 - - Other,"43,531",10.50,10.50,1,,,,"Korea, Republic of"
852791 - - Combined with sound recording or reproducing apparatus,"1,836",6.90,6.90,5,,,,"Korea, Republic of"
852792 - - Not combined with sound recording or reproducing apparatus but combined with a clock,427,3.40,3.40,2,,,,"Korea, Republic of"
852799 - - Other,"10,077",6.80,6.80,1,,,,"Korea, Republic of"
852842 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"1,033",0.00,0.00,1,,,,"Korea, Republic of"
852849 - - Other,"2,285",10.50,10.50,1,,,,"Korea, Republic of"
852852 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"514,319",0.00,0.00,3,,,,"Korea, Republic of"
852859 - - Other,"210,281",14.00,14.00,1,,,,"Korea, Republic of"
852862 - - Capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,"17,365",0.00,0.00,1,,,,"Korea, Republic of"
852869 - - Other,"11,115",8.00,8.00,2,,,,"Korea, Republic of"
852871 - - Not designed to incorporate a video display or screen,"197,699",4.92,4.92,5,,,,"Korea, Republic of"
"852872 - - Other, colour","32,485",14.00,14.00,6,,,,"Korea, Republic of"
"852873 - - Other, monochrome",119,2.00,2.00,1,,,,"Korea, Republic of"
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"619,228",2.13,2.13,7,,,,"Korea, Republic of"
852990 - Other,"904,178",1.58,1.58,8,,,,"Korea, Republic of"
853010 - Equipment for railways or tramways,,1.70,1.70,1,,,,"Korea, Republic of"
853080 - Other equipment,"24,680",1.70,1.70,1,,,,"Korea, Republic of"
853090 - Parts,"54,377",1.70,1.70,1,,,,"Korea, Republic of"
853110 - Burglar or fire alarms and similar apparatus,"173,640",2.20,2.20,2,,,,"Korea, Republic of"
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light-emitting diodes (LED),"358,689",0.00,0.00,3,,,,"Korea, Republic of"
853180 - Other apparatus,"256,323",1.10,1.10,2,,,,"Korea, Republic of"
853190 - Parts,"63,130",0.00,0.00,1,,,,"Korea, Republic of"
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"3,636,325",0.00,0.00,1,,,,"Korea, Republic of"
853221 - - Tantalum,"2,961",0.00,0.00,1,,,,"Korea, Republic of"
853222 - - Aluminium electrolytic,"30,913,241",0.00,0.00,1,,,,"Korea, Republic of"
"853223 - - Ceramic dielectric, single layer","10,121",0.00,0.00,1,,,,"Korea, Republic of"
"853224 - - Ceramic dielectric, multilayer","69,413",0.00,0.00,1,,,,"Korea, Republic of"
853225 - - Dielectric of paper or plastics,"10,942,446",0.00,0.00,1,,,,"Korea, Republic of"
853229 - - Other,"135,380",0.00,0.00,1,,,,"Korea, Republic of"
853230 - Variable or adjustable (pre-set) capacitors,"1,566",0.00,0.00,1,,,,"Korea, Republic of"
853290 - Parts,"15,026",0.00,0.00,1,,,,"Korea, Republic of"
"853310 - Fixed carbon resistors, composition or film types","6,592",0.00,0.00,1,,,,"Korea, Republic of"
853321 - - For a power handling capacity not exceeding 20 W,"737,298",0.00,0.00,1,,,,"Korea, Republic of"
853329 - - Other,"79,468",0.00,0.00,1,,,,"Korea, Republic of"
853331 - - For a power handling capacity not exceeding 20 W,"6,537",0.00,0.00,1,,,,"Korea, Republic of"
853339 - - Other,"15,214",0.00,0.00,1,,,,"Korea, Republic of"
"853340 - Other variable resistors, including rheostats and potentiometers","188,946",0.00,0.00,2,,,,"Korea, Republic of"
853390 - Parts,"2,137",0.00,0.00,1,,,,"Korea, Republic of"
853400 Printed circuits.,"777,157",0.00,0.00,3,,,,"Korea, Republic of"
853510 - Fuses,"279,920",2.70,2.70,1,,,,"Korea, Republic of"
853521 - - For a voltage of less than 72.5 kV,"133,760",2.70,2.70,1,,,,"Korea, Republic of"
853529 - - Other,787,2.70,2.70,1,,,,"Korea, Republic of"
853530 - Isolating switches and make-and-break switches,"92,868",2.70,2.70,2,,,,"Korea, Republic of"
"853540 - Lightning arresters, voltage limiters and surge suppressors","11,574",2.70,2.70,1,,,,"Korea, Republic of"
853590 - Other,"149,503",2.70,2.70,1,,,,"Korea, Republic of"
853610 - Fuses,"72,980",2.30,2.30,3,,,,"Korea, Republic of"
853620 - Automatic circuit breakers,"757,427",2.30,2.30,2,,,,"Korea, Republic of"
853630 - Other apparatus for protecting electrical circuits,"426,117",1.70,1.70,3,,,,"Korea, Republic of"
853641 - - For a voltage not exceeding 60 V,"2,689,502",2.30,2.30,2,,,,"Korea, Republic of"
853649 - - Other,"2,936,171",2.30,2.30,1,,,,"Korea, Republic of"
853650 - Other switches,"23,326,630",0.97,0.97,7,,,,"Korea, Republic of"
853661 - - Lamp-holders,"515,975",2.30,2.30,2,,,,"Korea, Republic of"
853669 - - Other,"2,920,015",0.77,0.77,3,,,,"Korea, Republic of"
"853670 - Connectors for optical fibres, optical fibre bundles or cables","35,774",3.00,3.00,1,,,,"Korea, Republic of"
853690 - Other apparatus,"6,404,602",1.14,1.14,5,,,,"Korea, Republic of"
"853710 - For a voltage not exceeding 1,000 V","5,316,832",1.58,1.58,4,,,,"Korea, Republic of"
"853720 - For a voltage exceeding 1,000 V","282,907",2.10,2.10,2,,,,"Korea, Republic of"
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","547,453",1.70,1.70,1,,,,"Korea, Republic of"
853890 - Other,"6,286,298",1.23,1.23,4,,,,"Korea, Republic of"
853910 - Sealed beam lamp units,"192,314",2.70,2.70,1,,,,"Korea, Republic of"
853921 - - Tungsten halogen,"40,087",2.70,2.70,3,,,,"Korea, Republic of"
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V",421,2.70,2.70,2,,,,"Korea, Republic of"
853929 - - Other,"34,298",2.70,2.70,3,,,,"Korea, Republic of"
"853931 - - Fluorescent, hot cathode","6,406",2.70,2.70,2,,,,"Korea, Republic of"
853932 - - Mercury or sodium vapour lamps; metal halide lamps,"2,054",2.70,2.70,2,,,,"Korea, Republic of"
853939 - - Other,"15,779",2.35,2.35,2,,,,"Korea, Republic of"
853941 - - Arc-lamps,"2,459",2.70,2.70,1,,,,"Korea, Republic of"
853949 - - Other,"1,883",2.70,2.70,1,,,,"Korea, Republic of"
853950 - Light-emitting diode (LED) lamps,"1,356",3.70,3.70,1,,,,"Korea, Republic of"
853990 - Parts,"116,955",2.70,2.70,2,,,,"Korea, Republic of"
854011 - - Colour,3,14.00,14.00,1,,,,"Korea, Republic of"
854012 - - Monochrome,1,7.50,7.50,1,,,,"Korea, Republic of"
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,10,2.70,2.70,2,,,,"Korea, Republic of"
"854040 - Data/graphic display tubes, monochrome; data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm",,2.60,2.60,1,,,,"Korea, Republic of"
854060 - Other cathode-ray tubes,,2.60,2.60,1,,,,"Korea, Republic of"
854071 - - Magnetrons,691,2.70,2.70,1,,,,"Korea, Republic of"
854079 - - Other,,2.70,2.70,1,,,,"Korea, Republic of"
854081 - - Receiver or amplifier valves and tubes,,2.70,2.70,1,,,,"Korea, Republic of"
854089 - - Other,"14,048",2.70,2.70,1,,,,"Korea, Republic of"
854091 - - Of cathode-ray tubes,"68,769",2.70,2.70,1,,,,"Korea, Republic of"
854099 - - Other,193,2.70,2.70,1,,,,"Korea, Republic of"
"854110 - Diodes, other than photosensitive or light-emitting diodes (LED)","3,237,608",0.00,0.00,1,,,,"Korea, Republic of"
854121 - - With a dissipation rate of less than 1 W,"49,050",0.00,0.00,1,,,,"Korea, Republic of"
854129 - - Other,"636,143",0.00,0.00,1,,,,"Korea, Republic of"
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","172,432",0.00,0.00,1,,,,"Korea, Republic of"
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light-emitting diodes (LED)","467,600",0.00,0.00,2,,,,"Korea, Republic of"
854150 - Other semiconductor devices,"13,804",0.00,0.00,1,,,,"Korea, Republic of"
854160 - Mounted piezo-electric crystals,"87,473",0.00,0.00,1,,,,"Korea, Republic of"
854190 - Parts,"10,020,307",0.00,0.00,1,,,,"Korea, Republic of"
"854231 - - Processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits","1,049,304",0.00,0.00,3,,,,"Korea, Republic of"
854232 - - Memories,"136,525",0.00,0.00,10,,,,"Korea, Republic of"
854233 - - Amplifiers,"18,668",0.00,0.00,2,,,,"Korea, Republic of"
854239 - - Other,"623,173",0.00,0.00,3,,,,"Korea, Republic of"
854290 - Parts,"13,417",0.00,0.00,1,,,,"Korea, Republic of"
854310 - Particle accelerators,,4.00,4.00,1,,,,"Korea, Republic of"
854320 - Signal generators,"148,742",2.80,2.80,1,,,,"Korea, Republic of"
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","337,736",1.85,1.85,2,,,,"Korea, Republic of"
854370 - Other machines and apparatus,"1,685,015",2.46,2.46,14,,,,"Korea, Republic of"
854390 - Parts,"303,103",0.00,0.00,1,,,,"Korea, Republic of"
854411 - - Of copper,"3,130,497",3.70,3.70,2,,,,"Korea, Republic of"
854419 - - Other,"3,811",3.70,3.70,1,,,,"Korea, Republic of"
854420 - Co-axial cable and other co-axial electric conductors,"310,834",3.70,3.70,1,,,,"Korea, Republic of"
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","3,845,979",3.70,3.70,1,,,,"Korea, Republic of"
854442 - - Fitted with connectors,"2,291,429",1.65,1.65,2,,,,"Korea, Republic of"
854449 - - Other,"4,175,683",2.96,2.96,5,,,,"Korea, Republic of"
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","337,299",3.70,3.70,2,,,,"Korea, Republic of"
854470 - Optical fibre cables,"732,481",0.00,0.00,1,,,,"Korea, Republic of"
854511 - - Of a kind used for furnaces,"634,565",2.70,2.70,1,,,,"Korea, Republic of"
854519 - - Other,"18,772",2.70,2.70,1,,,,"Korea, Republic of"
854520 - Brushes,"77,611",2.70,2.70,1,,,,"Korea, Republic of"
854590 - Other,"17,185",2.20,2.20,2,,,,"Korea, Republic of"
854610 - Of glass,"4,220",3.70,3.70,1,,,,"Korea, Republic of"
854620 - Of ceramics,"385,538",4.70,4.70,1,,,,"Korea, Republic of"
854690 - Other,"141,112",3.70,3.70,2,,,,"Korea, Republic of"
854710 - Insulating fittings of ceramics,692,4.70,4.70,1,,,,"Korea, Republic of"
854720 - Insulating fittings of plastics,"4,392,616",3.70,3.70,1,,,,"Korea, Republic of"
854790 - Other,"172,063",3.70,3.70,1,,,,"Korea, Republic of"
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","246,069",1.98,1.98,5,,,,"Korea, Republic of"
854890 - Other,"751,024",0.90,0.90,3,,,,"Korea, Republic of"
,2016,"418,470,728",3.03,3.03,501,,,,"Korea, Republic of"
850110 -Motors of an output not exceeding 37.5 W,"4,269,434",3.20,3.20,4,,,,"Korea, Republic of"
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"1,172,302",2.70,2.70,1,,,,"Korea, Republic of"
850131 -- Of an output not exceeding 750 W,"1,498,955",2.70,2.70,1,,,,"Korea, Republic of"
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"306,592",2.70,2.70,1,,,,"Korea, Republic of"
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"61,196",2.70,2.70,1,,,,"Korea, Republic of"
