Importer,Year,Value,Ad val. duties,Number of lines,Japan
,(US$),Simple average,MFN duties,Pref. duties,Japan
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Japan
950360 - Puzzles,"27,710",4.60,4.60,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","50,518",4.70,4.70,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","4,523,095",4.35,4.35,2,,,,Japan
950390 - Other,"5,702,722",4.26,4.26,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"940,632,391",2.80,2.80,1,,,,Japan
950420 - Articles and accessories for billiards,"260,008",2.80,2.80,2,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","87,231,274",2.80,2.80,4,,,,Japan
950440 - Playing cards,"59,492",2.70,2.70,1,,,,Japan
950490 - Other,"235,955,482",2.80,2.80,2,,,,Japan
950510 - Articles for Christmas festivities,"121,232",2.90,2.90,2,,,,Japan
950590 - Other,"542,972",2.70,2.70,1,,,,Japan
950611 - - Skis,"1,284,617",3.70,3.70,3,,,,Japan
950612 - - Ski-fastenings (ski-bindings),"870,806",3.70,3.70,1,,,,Japan
950619 - - Other,"112,259",2.70,2.70,1,,,,Japan
950621 - - Sailboards,"25,014",2.70,2.70,1,,,,Japan
950629 - - Other,"179,403",2.70,2.70,1,,,,Japan
"950631 - - Clubs, complete","3,830,093",2.70,2.70,1,,,,Japan
950632 - - Balls,"1,131,901",2.70,2.70,1,,,,Japan
950639 - - Other,"1,447,425",2.70,2.70,2,,,,Japan
950640 - Articles and equipment for table-tennis,"939,783",2.70,2.70,2,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","1,850,738",4.70,4.70,1,,,,Japan
950659 - - Other,"1,077,781",2.70,2.70,1,,,,Japan
950661 - - Lawn-tennis balls,"302,351",2.70,2.70,1,,,,Japan
950662 - - Inflatable,"2,348,585",2.70,2.70,2,,,,Japan
950669 - - Other,"883,777",1.35,1.35,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","61,794",1.80,1.80,3,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,696,839",2.70,2.70,1,,,,Japan
950699 - - Other,"2,958,776",1.35,1.35,2,,,,Japan
950710 - Fishing rods,"945,400",3.70,3.70,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","4,332,236",2.70,2.70,2,,,,Japan
950730 - Fishing reels,"10,658,450",3.70,3.70,1,,,,Japan
950790 - Other,"6,046,329",3.70,3.70,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","2,751,375",1.70,1.70,1,,,,Japan
,1998,"1,765,761,153",4.04,4.04,75,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","102,478",6.30,6.30,2,,,,Japan
"950210 - Dolls, whether or not dressed","357,228",5.40,5.40,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear","38,386",4.10,4.10,1,,,,Japan
950299 - - Other,"61,368",4.10,4.10,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","2,473,130",4.80,4.80,2,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","25,466,547",4.80,4.80,2,,,,Japan
950330 - Other construction sets and constructional toys,"1,722,542",5.20,5.20,3,,,,Japan
950341 - - Stuffed,"459,149",5.40,5.40,1,,,,Japan
950349 - - Other,"411,912",5.00,5.00,3,,,,Japan
950350 - Toy musical instruments and apparatus,"79,435",4.80,4.80,1,,,,Japan
950360 - Puzzles,"36,884",5.40,5.40,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","281,776",5.40,5.40,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","3,440,300",5.10,5.10,2,,,,Japan
950390 - Other,"4,861,764",5.03,5.03,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"1,250,899,369",3.40,3.40,1,,,,Japan
950420 - Articles and accessories for billiards,"337,442",3.40,3.40,2,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","151,165,329",3.40,3.40,4,,,,Japan
950440 - Playing cards,"270,757",3.20,3.20,1,,,,Japan
950490 - Other,"272,314,554",3.40,3.40,2,,,,Japan
950510 - Articles for Christmas festivities,"206,749",3.55,3.55,2,,,,Japan
950590 - Other,"833,632",3.40,3.40,1,,,,Japan
950611 - - Skis,"1,186,864",4.20,4.20,2,,,,Japan
950612 - - Ski-fastenings (ski-bindings),"1,339,243",4.20,4.20,1,,,,Japan
950619 - - Other,"126,479",3.40,3.40,1,,,,Japan
950621 - - Sailboards,"27,645",3.40,3.40,1,,,,Japan
950629 - - Other,"145,986",3.40,3.40,1,,,,Japan
"950631 - - Clubs, complete","4,172,640",3.40,3.40,1,,,,Japan
950632 - - Balls,"2,430,979",3.40,3.40,1,,,,Japan
950639 - - Other,"1,387,001",3.40,3.40,2,,,,Japan
950640 - Articles and equipment for table-tennis,"932,962",3.25,3.25,2,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","2,172,815",5.20,5.20,1,,,,Japan
950659 - - Other,"1,172,745",3.40,3.40,1,,,,Japan
950661 - - Lawn-tennis balls,"330,660",3.40,3.40,1,,,,Japan
950662 - - Inflatable,"2,699,072",3.40,3.40,2,,,,Japan
950669 - - Other,"895,485",1.70,1.70,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","310,802",2.27,2.27,3,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,650,624",3.40,3.40,1,,,,Japan
950699 - - Other,"2,156,528",1.70,1.70,2,,,,Japan
950710 - Fishing rods,"1,070,956",4.30,4.30,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","4,982,296",3.20,3.20,2,,,,Japan
950730 - Fishing reels,"11,372,034",4.30,4.30,1,,,,Japan
950790 - Other,"6,778,921",4.30,4.30,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","1,597,686",2.20,2.20,1,,,,Japan
,1997,"1,489,198,522",4.65,4.65,75,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","84,747",7.40,7.40,2,,,,Japan
"950210 - Dolls, whether or not dressed","203,288",6.00,6.00,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear","2,347",4.80,4.80,1,,,,Japan
950299 - - Other,"35,529",4.80,4.80,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","1,419,818",5.60,5.60,2,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","22,160,741",5.60,5.60,2,,,,Japan
950330 - Other construction sets and constructional toys,"2,158,123",5.97,5.97,3,,,,Japan
950341 - - Stuffed,"266,545",6.00,6.00,1,,,,Japan
950349 - - Other,"307,937",5.83,5.83,3,,,,Japan
950350 - Toy musical instruments and apparatus,"20,662",5.60,5.60,1,,,,Japan
950360 - Puzzles,"85,178",6.15,6.15,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","185,007",6.00,6.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","4,081,750",5.80,5.80,2,,,,Japan
950390 - Other,"3,078,045",5.75,5.75,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"1,101,501,909",3.90,3.90,1,,,,Japan
950420 - Articles and accessories for billiards,"615,648",3.90,3.90,2,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","131,597,109",3.90,3.90,4,,,,Japan
950440 - Playing cards,"67,770",3.60,3.60,1,,,,Japan
950490 - Other,"176,551,554",3.90,3.90,2,,,,Japan
950510 - Articles for Christmas festivities,"103,345",4.20,4.20,2,,,,Japan
950590 - Other,"636,650",4.10,4.10,1,,,,Japan
950611 - - Skis,"1,733,573",4.60,4.60,2,,,,Japan
950612 - - Ski-fastenings (ski-bindings),"1,245,414",4.60,4.60,1,,,,Japan
950619 - - Other,"295,066",4.00,4.00,1,,,,Japan
950621 - - Sailboards,"22,454",4.00,4.00,1,,,,Japan
950629 - - Other,"133,125",4.00,4.00,1,,,,Japan
"950631 - - Clubs, complete","3,219,075",4.00,4.00,1,,,,Japan
950632 - - Balls,"1,458,988",4.00,4.00,1,,,,Japan
950639 - - Other,"2,187,881",4.00,4.00,2,,,,Japan
950640 - Articles and equipment for table-tennis,"1,292,715",3.75,3.75,2,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","1,417,573",5.70,5.70,1,,,,Japan
950659 - - Other,"902,741",4.00,4.00,1,,,,Japan
950661 - - Lawn-tennis balls,"3,266",4.00,4.00,1,,,,Japan
950662 - - Inflatable,"2,352,509",4.00,4.00,2,,,,Japan
950669 - - Other,"1,079,663",2.00,2.00,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","13,552",2.67,2.67,3,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,461,978",4.00,4.00,1,,,,Japan
950699 - - Other,"2,377,107",2.00,2.00,2,,,,Japan
950710 - Fishing rods,"1,032,577",5.00,5.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","4,911,924",3.75,3.75,2,,,,Japan
950730 - Fishing reels,"9,933,748",5.00,5.00,1,,,,Japan
950790 - Other,"5,360,993",5.00,5.00,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","598,898",2.70,2.70,1,,,,Japan
,1996,"732,132,154",4.65,4.65,75,,,,Japan
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","7,657",7.40,7.40,2,,,,Japan
"950210 - Dolls, whether or not dressed","319,418",6.00,6.00,2,,,,Japan
"950291 - - Garments and accessories therefor, footwear and headgear","62,332",4.80,4.80,1,,,,Japan
950299 - - Other,"74,814",4.80,4.80,1,,,,Japan
"950310 - Electric trains, including tracks, signals and other accessories therefor","1,717,286",5.60,5.60,2,,,,Japan
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","28,716,538",5.60,5.60,2,,,,Japan
950330 - Other construction sets and constructional toys,"1,433,928",5.97,5.97,3,,,,Japan
950341 - - Stuffed,"69,836",6.00,6.00,1,,,,Japan
950349 - - Other,"271,281",5.83,5.83,3,,,,Japan
950350 - Toy musical instruments and apparatus,"83,550",5.60,5.60,1,,,,Japan
950360 - Puzzles,"72,452",6.15,6.15,2,,,,Japan
"950370 - Other toys, put up in sets or outfits","249,938",6.00,6.00,1,,,,Japan
"950380 - Other toys and models, incorporating a motor","4,247,669",5.80,5.80,2,,,,Japan
950390 - Other,"3,685,081",5.75,5.75,8,,,,Japan
950410 - Video games of a kind used with a television receiver,"426,596,360",3.90,3.90,1,,,,Japan
950420 - Articles and accessories for billiards,"490,047",3.90,3.90,2,,,,Japan
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","133,669,876",3.90,3.90,4,,,,Japan
950440 - Playing cards,"296,995",3.60,3.60,1,,,,Japan
950490 - Other,"81,042,011",3.90,3.90,2,,,,Japan
950510 - Articles for Christmas festivities,"218,968",4.20,4.20,2,,,,Japan
950590 - Other,"646,214",4.10,4.10,1,,,,Japan
950611 - - Skis,"1,114,091",4.60,4.60,2,,,,Japan
950612 - - Ski-fastenings (ski-bindings),"453,225",4.60,4.60,1,,,,Japan
950619 - - Other,"332,370",4.00,4.00,1,,,,Japan
950621 - - Sailboards,"6,006",4.00,4.00,1,,,,Japan
950629 - - Other,"301,845",4.00,4.00,1,,,,Japan
"950631 - - Clubs, complete","3,476,614",4.00,4.00,1,,,,Japan
950632 - - Balls,"3,058,802",4.00,4.00,1,,,,Japan
950639 - - Other,"953,760",4.00,4.00,2,,,,Japan
950640 - Articles and equipment for table-tennis,"1,355,242",3.75,3.75,2,,,,Japan
"950651 - - Lawn-tennis rackets, whether or not strung","1,488,807",5.70,5.70,1,,,,Japan
950659 - - Other,"993,554",4.00,4.00,1,,,,Japan
950661 - - Lawn-tennis balls,914,4.00,4.00,1,,,,Japan
950662 - - Inflatable,"3,142,441",4.00,4.00,2,,,,Japan
950669 - - Other,"1,286,092",2.00,2.00,2,,,,Japan
"950670 - Ice skates and roller skates, including skating boots with skates attached","1,242,209",2.67,2.67,3,,,,Japan
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","2,585,541",4.00,4.00,1,,,,Japan
950699 - - Other,"3,414,459",2.00,2.00,2,,,,Japan
950710 - Fishing rods,"1,508,349",5.00,5.00,1,,,,Japan
"950720 - Fish-hooks, whether or not snelled","5,635,049",3.75,3.75,2,,,,Japan
950730 - Fishing reels,"9,693,906",5.00,5.00,1,,,,Japan
950790 - Other,"5,901,773",5.00,5.00,1,,,,Japan
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","214,854",2.70,2.70,1,,,,Japan
