Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
392099 -- Of other plastics,"9,770,079",10.00,10.00,19,,,,European Union
392111 -- Of polymers of styrene,"70,030",10.00,10.00,1,,,,European Union
392112 -- Of polymers of vinyl chloride,"346,281",10.00,10.00,1,,,,European Union
392113 -- Of polyurethanes,"5,162,520",10.00,10.00,2,,,,European Union
392114 -- Of regenerated cellulose,"440,748",10.00,10.00,1,,,,European Union
392119 -- Of other plastics,"11,327,018",10.00,10.00,1,,,,European Union
392190 - Other,"29,898,912",10.00,10.00,22,,,,European Union
"392210 - Baths, shower-baths, sinks and wash-basins","1,154,280",10.00,10.00,1,,,,European Union
392220 - Lavatory seats and covers,"1,104,438",10.00,10.00,1,,,,European Union
392290 - Other,"5,614,116",10.00,10.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","3,915,885",10.00,10.00,5,,,,European Union
392321 -- Of polymers of ethylene,"573,847",10.00,10.00,1,,,,European Union
392329 -- Of other plastics,"1,900,509",10.00,10.00,2,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","4,059,443",10.00,10.00,2,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","992,890",10.00,10.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","8,147,247",10.00,10.00,2,,,,European Union
392390 - Other,"12,091,669",10.00,10.00,3,,,,European Union
392410 - Tableware and kitchenware,"991,337",10.00,10.00,2,,,,European Union
392490 - Other,"480,022",10.00,10.00,3,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","170,445",10.00,10.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","415,500",10.00,10.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","326,245",10.00,10.00,1,,,,European Union
392590 - Other,"1,129,759",10.00,10.00,2,,,,European Union
392610 - Office or school supplies,"1,130,854",10.00,10.00,4,,,,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","544,954",10.00,10.00,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","663,933",10.00,10.00,2,,,,European Union
392640 - Statuettes and other ornamental articles,"456,808",10.00,10.00,13,,,,European Union
392690 - Other,"83,532,038",10.00,10.00,16,,,,European Union
,2007,"821,680,468",9.05,9.05,411,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"48,869,334",7.50,7.50,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"9,152,479",7.50,7.50,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"9,211,045",5.00,5.00,1,,,,European Union
390190 - Other,"14,886,640",7.50,7.50,2,,,,European Union
390210 - Polypropylene,"11,250,438",7.50,7.50,1,,,,European Union
390220 - Polyisobutylene,"6,723,809",7.50,7.50,1,,,,European Union
390230 - Propylene copolymers,"3,514,395",7.50,7.50,1,,,,European Union
390290 - Other,"3,930,333",7.50,7.50,1,,,,European Union
390311 -- Expansible,"1,603,668",5.00,5.00,1,,,,European Union
390319 -- Other,"603,275",5.00,5.00,2,,,,European Union
390320 - Styrene-acrylonitrile (SAN) copolymers,"955,844",5.00,5.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,266,336",5.00,5.00,1,,,,European Union
390390 - Other,"1,408,755",5.00,5.00,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","3,749,696",7.50,7.50,2,,,,European Union
390421 -- Non-plasticised,"4,342,756",7.50,7.50,2,,,,European Union
390422 -- Plasticised,"5,637,649",7.50,7.50,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"1,409,215",7.50,7.50,2,,,,European Union
390440 - Other vinyl chloride copolymers,"907,190",7.50,7.50,1,,,,European Union
390450 - Vinylidene chloride polymers,"6,183,469",7.50,7.50,2,,,,European Union
390461 -- Polytetrafluoroethylene,"5,527,075",7.50,7.50,1,,,,European Union
390469 -- Other,"2,159,037",7.50,7.50,2,,,,European Union
390490 - Other,"14,354,947",7.50,7.50,1,,,,European Union
390512 -- In aqueous dispersion,"2,962,404",7.50,7.50,3,,,,European Union
390519 -- Other,"445,118",7.50,7.50,3,,,,European Union
390521 -- In aqueous dispersion,"102,581",7.50,7.50,1,,,,European Union
390529 -- Other,"10,237,827",7.50,7.50,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","2,079,473",7.50,7.50,1,,,,European Union
390591 -- Copolymers,"416,880",7.50,7.50,1,,,,European Union
390599 -- Other,"3,785,522",7.50,7.50,2,,,,European Union
390610 - Poly(methyl methacrylate),"1,162,316",7.50,7.50,2,,,,European Union
390690 - Other,"34,657,342",7.50,7.50,4,,,,European Union
390710 - Polyacetals,"2,061,936",7.50,7.50,1,,,,European Union
390720 - Other polyethers,"23,486,389",7.50,7.50,2,,,,European Union
390730 - Epoxide resins,"43,640,850",7.50,7.50,2,,,,European Union
390740 - Polycarbonates,"58,601,552",5.00,5.00,1,,,,European Union
390750 - Alkyd resins,"1,135,057",7.50,7.50,1,,,,European Union
390760 - Poly(ethylene terephthalate),"183,672",7.50,7.50,3,,,,European Union
390770 - Poly(lactic acid),,7.50,7.50,1,,,,European Union
390791 -- Unsaturated,"8,043,614",7.50,7.50,6,,,,European Union
390799 -- Other,"20,636,183",7.50,7.50,3,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","27,437,636",10.00,10.00,2,,,,European Union
390890 - Other,"13,371,638",10.00,10.00,3,,,,European Union
390910 - Urea resins; thiourea resins,"1,018,885",7.50,7.50,2,,,,European Union
390920 - Melamine resins,"2,376,793",7.50,7.50,2,,,,European Union
390930 - Other amino-resins,"2,243,320",7.50,7.50,2,,,,European Union
390940 - Phenolic resins,"8,983,557",7.50,7.50,7,,,,European Union
390950 - Polyurethanes,"21,727,691",7.50,7.50,1,,,,European Union
391000 Silicones in primary forms.,"34,245,924",7.50,7.50,3,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","811,153",7.50,7.50,2,,,,European Union
391190 - Other,"4,598,266",7.50,7.50,2,,,,European Union
391211 -- Non-plasticised,"1,472,232",7.50,7.50,5,,,,European Union
391212 -- Plasticised,"327,183",7.50,7.50,4,,,,European Union
391220 - Cellulose nitrates (including collodions),"79,397",7.50,7.50,4,,,,European Union
391231 -- Carboxymethylcellulose and its salts,"8,553,044",7.50,7.50,1,,,,European Union
391239 -- Other,"18,423,356",7.50,7.50,6,,,,European Union
391290 - Other,"6,018,875",7.50,7.50,3,,,,European Union
"391310 - Alginic acid, its salts and esters","719,337",7.50,7.50,2,,,,European Union
391390 - Other,"3,167,820",7.50,7.50,5,,,,European Union
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","3,291,220",7.50,7.50,3,,,,European Union
391510 - Of polymers of ethylene,"223,044",7.50,7.50,1,,,,European Union
391520 - Of polymers of styrene,,7.50,7.50,1,,,,European Union
391530 - Of polymers of vinyl chloride,"2,765,777",7.50,7.50,2,,,,European Union
391590 - Of other plastics,"22,791,681",7.50,7.50,17,,,,European Union
391610 - Of polymers of ethylene,"823,195",10.00,10.00,3,,,,European Union
391620 - Of polymers of vinyl chloride,"899,804",10.00,10.00,4,,,,European Union
391690 - Of other plastics,"3,031,260",10.00,10.00,17,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"327,953",10.00,10.00,2,,,,European Union
391721 -- Of polymers of ethylene,"1,786,732",10.00,10.00,2,,,,European Union
391722 -- Of polymers of propylene,"470,523",10.00,10.00,1,,,,European Union
391723 -- Of polymers of vinyl chloride,"589,987",10.00,10.00,2,,,,European Union
391729 -- Of other plastics,"5,512,844",10.00,10.00,6,,,,European Union
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,582,594",10.00,10.00,1,,,,European Union
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,968,663",10.00,10.00,3,,,,European Union
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","65,339",10.00,10.00,1,,,,European Union
391739 -- Other,"5,174,411",10.00,10.00,3,,,,European Union
391740 - Fittings,"9,214,810",10.00,10.00,1,,,,European Union
391810 - Of polymers of vinyl chloride,"5,453,382",10.00,10.00,2,,,,European Union
391890 - Of other plastics,"1,028,872",10.00,10.00,3,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"3,639,108",10.00,10.00,1,,,,European Union
391990 - Other,"17,039,277",10.00,10.00,3,,,,European Union
392010 - Of polymers of ethylene,"7,288,567",10.00,10.00,6,,,,European Union
392020 - Of polymers of propylene,"11,393,438",10.00,10.00,3,,,,European Union
392030 - Of polymers of styrene,"504,835",10.00,10.00,3,,,,European Union
392043 -- Containing by weight not less than 6 % of plasticisers,"286,972",10.00,10.00,1,,,,European Union
392049 -- Other,"3,500,529",10.00,10.00,1,,,,European Union
392051 -- Of poly(methyl methacrylate),"1,179,667",10.00,10.00,6,,,,European Union
392059 -- Other,"1,290,915",10.00,10.00,6,,,,European Union
392061 -- Of polycarbonates,"1,308,015",10.00,10.00,3,,,,European Union
392062 -- Of poly(ethylene terephthalate),"2,963,901",10.00,10.00,3,,,,European Union
392063 -- Of unsaturated polyesters,"1,539,940",10.00,10.00,3,,,,European Union
392069 -- Of other polyesters,"6,449,077",10.00,10.00,12,,,,European Union
392071 -- Of regenerated cellulose,"153,657",10.00,10.00,7,,,,European Union
392073 -- Of cellulose acetate,"72,905",10.00,10.00,9,,,,European Union
392079 -- Of other cellulose derivatives,"243,691",10.00,10.00,6,,,,European Union
392091 -- Of poly(vinyl butyral),"1,927,438",10.00,10.00,3,,,,European Union
392092 -- Of polyamides,"2,170,190",10.00,10.00,6,,,,European Union
392093 -- Of amino-resins,"178,854",10.00,10.00,3,,,,European Union
392094 -- Of phenolic resins,"81,943",10.00,10.00,3,,,,European Union
392099 -- Of other plastics,"12,162,757",10.00,10.00,19,,,,European Union
392111 -- Of polymers of styrene,"105,257",10.00,10.00,1,,,,European Union
392112 -- Of polymers of vinyl chloride,"852,212",10.00,10.00,1,,,,European Union
392113 -- Of polyurethanes,"4,853,213",10.00,10.00,2,,,,European Union
392114 -- Of regenerated cellulose,"231,101",10.00,10.00,1,,,,European Union
392119 -- Of other plastics,"4,939,783",10.00,10.00,1,,,,European Union
392190 - Other,"32,345,795",10.00,10.00,22,,,,European Union
"392210 - Baths, shower-baths, sinks and wash-basins","1,392,048",10.00,10.00,1,,,,European Union
392220 - Lavatory seats and covers,"725,577",10.00,10.00,1,,,,European Union
392290 - Other,"4,095,028",10.00,10.00,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","3,786,345",10.00,10.00,5,,,,European Union
392321 -- Of polymers of ethylene,"675,488",10.00,10.00,1,,,,European Union
392329 -- Of other plastics,"1,979,533",10.00,10.00,2,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","2,179,826",10.00,10.00,2,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","1,146,641",10.00,10.00,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","5,783,529",10.00,10.00,2,,,,European Union
392390 - Other,"10,971,132",10.00,10.00,3,,,,European Union
392410 - Tableware and kitchenware,"952,150",10.00,10.00,2,,,,European Union
392490 - Other,"854,855",10.00,10.00,3,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","138,144",10.00,10.00,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","400,247",10.00,10.00,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","81,603",10.00,10.00,1,,,,European Union
392590 - Other,"2,207,029",10.00,10.00,2,,,,European Union
392610 - Office or school supplies,"1,157,328",10.00,10.00,4,,,,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","484,734",10.00,10.00,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","444,276",10.00,10.00,2,,,,European Union
392640 - Statuettes and other ornamental articles,"302,586",10.00,10.00,13,,,,European Union
392690 - Other,"69,355,036",10.00,10.00,16,,,,European Union
,2006,"699,811,662",12.10,12.10,413,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"41,310,131",5.00,5.00,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"8,059,136",5.00,5.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"7,883,451",12.50,12.50,1,,,,European Union
390190 - Other,"7,940,618",5.00,5.00,2,,,,European Union
390210 - Polypropylene,"9,379,140",5.00,5.00,1,,,,European Union
390220 - Polyisobutylene,"4,741,753",12.50,12.50,1,,,,European Union
390230 - Propylene copolymers,"2,675,781",5.00,5.00,1,,,,European Union
390290 - Other,"2,424,878",5.00,5.00,1,,,,European Union
390311 -- Expansible,"588,495",5.00,5.00,1,,,,European Union
390319 -- Other,"454,539",5.00,5.00,2,,,,European Union
390320 - Styrene- Acrylonitrile (SAN) copolymers,"611,791",5.00,5.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,383,475",5.00,5.00,1,,,,European Union
390390 - Other,"1,335,173",5.00,5.00,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","2,999,421",12.50,12.50,2,,,,European Union
390421 -- Non-plasticised,"7,029,498",5.00,5.00,2,,,,European Union
390422 -- Plasticised,"3,680,813",5.00,5.00,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"1,837,945",5.00,5.00,2,,,,European Union
390440 - Other vinyl chloride copolymers,"1,114,757",12.50,12.50,1,,,,European Union
390450 - Vinylidene chloride polymers,"5,247,333",12.50,12.50,2,,,,European Union
390461 -- Polytetrafluoroethylene,"4,429,746",12.50,12.50,1,,,,European Union
390469 -- Other,"2,477,511",12.50,12.50,2,,,,European Union
390490 - Other,"12,474,642",12.50,12.50,1,,,,European Union
390512 -- In aqueous dispersion,"3,353,705",12.50,12.50,3,,,,European Union
390519 -- Other,"320,083",12.50,12.50,3,,,,European Union
390521 -- In aqueous dispersion,"17,227",12.50,12.50,1,,,,European Union
390529 -- Other,"6,331,511",12.50,12.50,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","1,879,474",12.50,12.50,1,,,,European Union
390591 -- Copolymers,"569,719",12.50,12.50,1,,,,European Union
390599 -- Other,"4,968,055",12.50,12.50,2,,,,European Union
390610 - Poly(methyl methacrylate),"1,257,411",12.50,12.50,2,,,,European Union
390690 - Other,"31,248,673",12.50,12.50,4,,,,European Union
390710 - Polyacetals,"1,966,130",12.50,12.50,1,,,,European Union
390720 - Other polyethers,"27,226,963",12.50,12.50,2,,,,European Union
390730 - Epoxide resins,"28,181,946",12.50,12.50,2,,,,European Union
390740 - Polycarbonates,"73,366,337",12.50,12.50,1,,,,European Union
390750 - Alkyd resins,"1,648,990",12.50,12.50,1,,,,European Union
390760 - Poly(ethylene terephthalate),"295,121",12.50,12.50,3,,,,European Union
390791 -- Unsaturated,"7,723,637",12.50,12.50,6,,,,European Union
390799 -- Other,"18,550,597",12.50,12.50,3,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","19,374,637",12.50,12.50,2,,,,European Union
390890 - Other,"11,965,230",12.50,12.50,3,,,,European Union
390910 - Urea resins; thiourea resins,"641,121",12.50,12.50,2,,,,European Union
390920 - Melamine resins,"2,259,109",12.50,12.50,2,,,,European Union
390930 - Other amino-resins,"1,767,339",12.50,12.50,2,,,,European Union
390940 - Phenolic resins,"7,473,965",12.50,12.50,7,,,,European Union
390950 - Polyurethanes,"15,036,562",12.50,12.50,1,,,,European Union
391000 Silicones in primary forms.,"24,495,792",12.50,12.50,3,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","602,271",12.50,12.50,2,,,,European Union
391190 - Other,"4,811,376",12.50,12.50,2,,,,European Union
391211 -- Non-plasticised,"1,470,835",12.50,12.50,5,,,,European Union
391212 -- Plasticised,"232,835",12.50,12.50,4,,,,European Union
391220 - Cellulose nitrates (including collodions),"36,767",12.50,12.50,4,,,,European Union
391231 -- Carboxymethylcellulose and its salts,"5,867,354",12.50,12.50,1,,,,European Union
391239 -- Other,"12,006,674",12.50,12.50,6,,,,European Union
391290 - Other,"5,305,218",12.50,12.50,3,,,,European Union
"391310 - Alginic acid, its salts and esters","503,304",12.50,12.50,2,,,,European Union
391390 - Other,"2,663,763",12.50,12.50,5,,,,European Union
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","2,246,100",12.50,12.50,3,,,,European Union
391510 - Of polymers of ethylene,"121,668",12.50,12.50,1,,,,European Union
391520 - Of polymers of styrene,,12.50,12.50,1,,,,European Union
391530 - Of polymers of vinyl chloride,"350,437",12.50,12.50,2,,,,European Union
391590 - Of other plastics,"10,802,761",12.50,12.50,17,,,,European Union
391610 - Of polymers of ethylene,"474,921",12.50,12.50,3,,,,European Union
391620 - Of polymers of vinyl chloride,"345,892",12.50,12.50,4,,,,European Union
391690 - Of other plastics,"2,770,257",12.50,12.50,17,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"50,040",12.50,12.50,2,,,,European Union
391721 -- Of polymers of ethylene,"1,252,286",12.50,12.50,2,,,,European Union
391722 -- Of polymers of propylene,"294,805",12.50,12.50,1,,,,European Union
391723 -- Of polymers of vinyl chloride,"1,192,504",12.50,12.50,2,,,,European Union
391729 -- Of other plastics,"3,855,260",12.50,12.50,6,,,,European Union
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","1,555,027",12.50,12.50,1,,,,European Union
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,863,132",12.50,12.50,3,,,,European Union
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","61,373",12.50,12.50,1,,,,European Union
391739 -- Other,"4,948,130",12.50,12.50,3,,,,European Union
391740 - Fittings,"2,155,414",12.50,12.50,1,,,,European Union
391810 - Of polymers of vinyl chloride,"2,733,584",12.50,12.50,2,,,,European Union
391890 - Of other plastics,"1,279,917",12.50,12.50,3,,,,European Union
391910 - In rolls of a width not exceeding 20 cm,"4,060,064",12.50,12.50,1,,,,European Union
391990 - Other,"11,248,064",12.50,12.50,3,,,,European Union
392010 - Of polymers of ethylene,"6,749,377",12.50,12.50,6,,,,European Union
392020 - Of polymers of propylene,"12,897,755",12.50,12.50,3,,,,European Union
392030 - Of polymers of styrene,"411,244",12.50,12.50,3,,,,European Union
392043 -- Containing by weight not less than 6% of plasticizers,"759,717",12.50,12.50,1,,,,European Union
392049 -- Other,"4,272,993",12.50,12.50,1,,,,European Union
392051 -- Of poly(methyl methacrylate),"631,262",12.50,12.50,6,,,,European Union
392059 -- Other,"3,141,779",12.50,12.50,6,,,,European Union
392061 -- Of polycarbonates,"742,801",12.50,12.50,3,,,,European Union
392062 -- Of poly(ethylene terephthalate),"4,372,861",12.50,12.50,3,,,,European Union
392063 -- Of unsaturated polyesters,"638,881",12.50,12.50,3,,,,European Union
392069 -- Of other polyesters,"3,034,296",12.50,12.50,12,,,,European Union
392071 -- Of regenerated cellulose,"215,387",12.50,12.50,7,,,,European Union
392072 -- Of vulcanised fibre,"1,535,258",12.50,12.50,3,,,,European Union
392073 -- Of cellulose acetate,"40,416",12.50,12.50,9,,,,European Union
392079 -- Of other cellulose derivatives,"6,401",12.50,12.50,6,,,,European Union
392091 -- Of poly(vinyl butyral),"1,678,023",12.50,12.50,3,,,,European Union
392092 -- Of polyamides,"2,557,574",12.50,12.50,6,,,,European Union
392093 -- Of amino-resins,"13,847",12.50,12.50,3,,,,European Union
392094 -- Of phenolic resins,,12.50,12.50,3,,,,European Union
392099 -- Of other plastics,"8,783,918",12.50,12.50,19,,,,European Union
392111 -- Of polymers of styrene,"159,087",12.50,12.50,1,,,,European Union
392112 -- Of polymers of vinyl chloride,"257,560",12.50,12.50,1,,,,European Union
392113 -- Of polyurethanes,"4,136,094",12.50,12.50,2,,,,European Union
392114 -- Of regenerated cellulose,"130,381",12.50,12.50,1,,,,European Union
392119 -- Of other plastics,"3,314,877",12.50,12.50,1,,,,European Union
392190 - Other,"35,551,876",12.50,12.50,22,,,,European Union
"392210 - Baths, shower-baths, sinks and wash-basins","1,560,766",12.50,12.50,1,,,,European Union
392220 - Lavatory seats and covers,"364,742",12.50,12.50,1,,,,European Union
392290 - Other,"3,266,861",12.50,12.50,1,,,,European Union
"392310 - Boxes, cases, crates and similar articles","2,545,810",12.50,12.50,5,,,,European Union
392321 -- Of polymers of ethylene,"587,418",12.50,12.50,1,,,,European Union
392329 -- Of other plastics,"2,580,440",12.50,12.50,2,,,,European Union
"392330 - Carboys, bottles, flasks and similar articles","1,374,400",12.50,12.50,2,,,,European Union
"392340 - Spools, cops, bobbins and similar supports","1,422,741",12.50,12.50,1,,,,European Union
"392350 - Stoppers, lids, caps and other closures","4,263,946",12.50,12.50,2,,,,European Union
392390 - Other,"7,226,462",12.50,12.50,3,,,,European Union
392410 - Tableware and kitchenware,"868,246",12.50,12.50,2,,,,European Union
392490 - Other,"318,058",12.50,12.50,3,,,,European Union
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 litres","234,786",12.50,12.50,1,,,,European Union
"392520 - Doors, windows and their frames and thresholds for doors","394,455",12.50,12.50,1,,,,European Union
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","33,402",12.50,12.50,1,,,,European Union
392590 - Other,"1,358,250",12.50,12.50,2,,,,European Union
392610 - Office or school supplies,"1,099,041",12.50,12.50,4,,,,European Union
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","508,193",12.50,12.50,10,,,,European Union
"392630 - Fittings for furniture, coachwork or the like","267,096",12.50,12.50,2,,,,European Union
392640 - Statuettes and other ornamental articles,"207,224",12.50,12.50,13,,,,European Union
392690 - Other,"64,134,266",12.50,12.50,16,,,,European Union
,2005,"614,567,181",15.00,15.00,412,,,,European Union
390110 - Polyethylene having a specific gravity of less than 0.94,"43,199,198",15.00,15.00,2,,,,European Union
390120 - Polyethylene having a specific gravity of 0.94 or more,"7,700,357",15.00,15.00,1,,,,European Union
390130 - Ethylene-vinyl acetate copolymers,"5,917,870",15.00,15.00,1,,,,European Union
390190 - Other,"10,599,421",15.00,15.00,2,,,,European Union
390210 - Polypropylene,"9,927,450",15.00,15.00,1,,,,European Union
390220 - Polyisobutylene,"5,359,361",15.00,15.00,1,,,,European Union
390230 - Propylene copolymers,"1,214,490",15.00,15.00,1,,,,European Union
390290 - Other,"1,216,455",15.00,15.00,1,,,,European Union
390311 -- Expansible,"346,565",15.00,15.00,1,,,,European Union
390319 -- Other,"853,854",15.00,15.00,2,,,,European Union
390320 - Styrene- Acrylonitrile (SAN) copolymers,"269,849",15.00,15.00,1,,,,European Union
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"1,606,825",15.00,15.00,1,,,,European Union
390390 - Other,"2,017,139",15.00,15.00,3,,,,European Union
"390410 - Poly(vinyl chloride), not mixed with any other substances","5,784,562",15.00,15.00,2,,,,European Union
390421 -- Non-plasticised,"7,474,722",15.00,15.00,2,,,,European Union
390422 -- Plasticised,"4,629,468",15.00,15.00,2,,,,European Union
390430 - Vinyl chloride-vinyl acetate copolymers,"2,330,808",15.00,15.00,2,,,,European Union
390440 - Other vinyl chloride copolymers,"1,233,335",15.00,15.00,1,,,,European Union
390450 - Vinylidene chloride polymers,"3,940,533",15.00,15.00,2,,,,European Union
390461 -- Polytetrafluoroethylene,"4,510,394",15.00,15.00,1,,,,European Union
390469 -- Other,"1,985,862",15.00,15.00,2,,,,European Union
390490 - Other,"5,604,946",15.00,15.00,1,,,,European Union
390512 -- In aqueous dispersion,"3,050,073",15.00,15.00,3,,,,European Union
390519 -- Other,"358,373",15.00,15.00,3,,,,European Union
390521 -- In aqueous dispersion,"66,589",15.00,15.00,1,,,,European Union
390529 -- Other,"2,138,273",15.00,15.00,1,,,,European Union
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups","2,319,167",15.00,15.00,1,,,,European Union
390591 -- Copolymers,"478,492",15.00,15.00,1,,,,European Union
390599 -- Other,"3,671,253",15.00,15.00,2,,,,European Union
390610 - Poly(methyl methacrylate),"1,014,651",15.00,15.00,2,,,,European Union
390690 - Other,"22,711,859",15.00,15.00,4,,,,European Union
390710 - Polyacetals,"2,158,763",15.00,15.00,1,,,,European Union
390720 - Other polyethers,"25,261,048",15.00,15.00,2,,,,European Union
390730 - Epoxide resins,"25,231,012",15.00,15.00,2,,,,European Union
390740 - Polycarbonates,"57,225,310",15.00,15.00,1,,,,European Union
390750 - Alkyd resins,"921,597",15.00,15.00,1,,,,European Union
390760 - Poly(ethylene terephthalate),"429,093",15.00,15.00,3,,,,European Union
390791 -- Unsaturated,"6,249,956",15.00,15.00,6,,,,European Union
390799 -- Other,"18,637,735",15.00,15.00,3,,,,European Union
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","23,049,897",15.00,15.00,2,,,,European Union
390890 - Other,"12,230,833",15.00,15.00,3,,,,European Union
390910 - Urea resins; thiourea resins,"1,094,877",15.00,15.00,2,,,,European Union
390920 - Melamine resins,"2,328,749",15.00,15.00,2,,,,European Union
390930 - Other amino-resins,"1,491,899",15.00,15.00,2,,,,European Union
390940 - Phenolic resins,"6,321,087",15.00,15.00,7,,,,European Union
390950 - Polyurethanes,"14,873,322",15.00,15.00,1,,,,European Union
391000 Silicones in primary forms.,"25,495,403",15.00,15.00,3,,,,European Union
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes","599,325",15.00,15.00,2,,,,European Union
391190 - Other,"5,008,821",15.00,15.00,2,,,,European Union
391211 -- Non-plasticised,"867,729",15.00,15.00,5,,,,European Union
391212 -- Plasticised,"388,437",15.00,15.00,4,,,,European Union
391220 - Cellulose nitrates (including collodions),"96,210",15.00,15.00,4,,,,European Union
391231 -- Carboxymethylcellulose and its salts,"8,519,886",15.00,15.00,1,,,,European Union
391239 -- Other,"8,482,973",15.00,15.00,6,,,,European Union
391290 - Other,"3,793,149",15.00,15.00,3,,,,European Union
"391310 - Alginic acid, its salts and esters","536,670",15.00,15.00,2,,,,European Union
391390 - Other,"3,028,898",15.00,15.00,5,,,,European Union
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","1,580,709",15.00,15.00,3,,,,European Union
391510 - Of polymers of ethylene,"182,908",15.00,15.00,1,,,,European Union
391520 - Of polymers of styrene,"11,258",15.00,15.00,1,,,,European Union
391530 - Of polymers of vinyl chloride,"276,862",15.00,15.00,2,,,,European Union
391590 - Of other plastics,"11,863,589",15.00,15.00,17,,,,European Union
391610 - Of polymers of ethylene,"288,743",15.00,15.00,3,,,,European Union
391620 - Of polymers of vinyl chloride,"306,946",15.00,15.00,4,,,,European Union
391690 - Of other plastics,"1,338,008",15.00,15.00,17,,,,European Union
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"99,721",15.00,15.00,2,,,,European Union
391721 -- Of polymers of ethylene,"1,305,481",15.00,15.00,2,,,,European Union
391722 -- Of polymers of propylene,"229,851",15.00,15.00,1,,,,European Union
391723 -- Of polymers of vinyl chloride,"344,839",15.00,15.00,2,,,,European Union
391729 -- Of other plastics,"1,977,669",15.00,15.00,6,,,,European Union
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","766,992",15.00,15.00,1,,,,European Union
