Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","166,146",2.70,2.70,5,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"188,362",2.70,2.70,1,,,,South Africa
871639 -- Other,"215,045",2.70,2.70,5,,,,South Africa
871640 - Other trailers and semi-trailers,"23,669",2.70,2.70,1,,,,South Africa
871680 - Other vehicles,"74,555",1.70,1.70,1,,,,South Africa
871690 - Parts,"1,089,493",1.70,1.70,4,,,,South Africa
,2006,"507,357,025",6.38,6.38,180,,,,South Africa
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,2,,,,South Africa
870190 - Other,"589,856",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"8,099",13.00,13.00,4,,,,South Africa
870290 - Other,"3,541",12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","25,539",10.00,10.00,2,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","52,095",10.00,10.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","3,345,998",10.00,10.00,3,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,253,917",10.00,10.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","11,175",10.00,10.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","262,345",10.00,10.00,3,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","937,130",10.00,10.00,3,,,,South Africa
870390 - Other,"113,343",10.00,10.00,2,,,,South Africa
870410 - Dumpers designed for off-highway use,"57,439,367",0.00,0.00,2,,,,South Africa
870421 --g.v.w. not exceeding 5 tonnes,"189,409,805",13.50,13.50,5,,,,South Africa
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"465,049",15.83,15.83,3,,,,South Africa
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870431 --g.v.w. not exceeding 5 tonnes,"48,127",13.50,13.50,5,,,,South Africa
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,South Africa
870490 - Other,,10.00,10.00,1,,,,South Africa
870510 - Crane lorries (mobile cranes),"189,344",3.70,3.70,1,,,,South Africa
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,South Africa
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,South Africa
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,South Africa
870590 - Other,"311,891",3.70,3.70,3,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","2,750",9.88,9.88,4,,,,South Africa
870710 - For the vehicles of heading 87.03,"167,007",4.50,4.50,2,,,,South Africa
870790 - Other,"165,702",4.50,4.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"7,559,892",3.75,3.75,2,,,,South Africa
870821 -- Safety seat belts,"1,362,652",3.75,3.75,2,,,,South Africa
870829 -- Other,"47,555,899",3.75,3.75,2,,,,South Africa
870831 -- Mounted brake linings,"7,611,548",4.00,4.00,3,,,,South Africa
870839 -- Other,"2,851,606",3.75,3.75,2,,,,South Africa
870840 - Gear boxes (transmissions),"5,816,805",3.75,3.75,2,,,,South Africa
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","327,209",3.75,3.75,2,,,,South Africa
870860 - Non-driving axles and parts thereof,"313,774",4.00,4.00,3,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"33,962,121",3.75,3.75,4,,,,South Africa
870880 - Suspension shock- Absorbers,"4,672,389",3.75,3.75,2,,,,South Africa
870891 -- Radiators,"10,743,604",3.75,3.75,2,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes,"52,506,780",3.75,3.75,2,,,,South Africa
870893 -- Clutches and parts thereof,"5,043,281",3.75,3.75,2,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes","6,237,205",3.75,3.75,2,,,,South Africa
870899 -- Other,"62,974,341",3.50,3.50,6,,,,South Africa
870911 -- Electrical,"7,207",3.00,3.00,2,,,,South Africa
870919 -- Other,,3.00,3.00,2,,,,South Africa
870990 - Parts,"226,058",3.50,3.50,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"14,552",8.00,8.00,4,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"11,376",6.00,6.00,2,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"27,673",6.00,6.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"90,943",6.00,6.00,1,,,,South Africa
871190 - Other,"1,758",6.00,6.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","6,692",15.00,15.00,3,,,,South Africa
871310 - Not mechanically propelled,"664,639",0.00,0.00,1,,,,South Africa
871390 - Other,"31,716",0.00,0.00,1,,,,South Africa
871411 -- Saddles,,3.70,3.70,1,,,,South Africa
871419 -- Other,"349,032",3.70,3.70,1,,,,South Africa
871420 - Of carriages for disabled persons,188,0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","301,557",4.70,4.70,3,,,,South Africa
871492 -- Wheel rims and spokes,"182,012",4.70,4.70,2,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",891,4.70,4.70,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,South Africa
871495 -- Saddles,904,4.70,4.70,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,South Africa
871499 -- Other,"311,979",4.70,4.70,4,,,,South Africa
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","48,516",2.70,2.70,5,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,South Africa
871639 -- Other,"124,392",2.70,2.70,5,,,,South Africa
871640 - Other trailers and semi-trailers,,2.70,2.70,1,,,,South Africa
871680 - Other vehicles,"30,888",1.70,1.70,1,,,,South Africa
871690 - Parts,"582,862",1.70,1.70,4,,,,South Africa
,2005,"400,717,796",6.38,6.38,180,,,,South Africa
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,2,,,,South Africa
870190 - Other,"153,062",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"108,386",13.00,13.00,4,,,,South Africa
870290 - Other,,12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"26,897",7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","111,932",10.00,10.00,2,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","179,648",10.00,10.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","1,317,950",10.00,10.00,3,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,532,271",10.00,10.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","165,353",10.00,10.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","325,295",10.00,10.00,3,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","2,394,954",10.00,10.00,3,,,,South Africa
870390 - Other,"1,858,237",10.00,10.00,2,,,,South Africa
870410 - Dumpers designed for off-highway use,"67,700,132",0.00,0.00,2,,,,South Africa
870421 --g.v.w. not exceeding 5 tonnes,"41,338,863",13.50,13.50,5,,,,South Africa
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"50,100",15.83,15.83,3,,,,South Africa
870423 --g.v.w. exceeding 20 tonnes,"32,720",15.83,15.83,3,,,,South Africa
870431 --g.v.w. not exceeding 5 tonnes,"1,829",13.50,13.50,5,,,,South Africa
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,South Africa
870490 - Other,,10.00,10.00,1,,,,South Africa
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,South Africa
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,South Africa
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,South Africa
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,South Africa
870590 - Other,,3.70,3.70,3,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,South Africa
870710 - For the vehicles of heading 87.03,"96,443",4.50,4.50,2,,,,South Africa
870790 - Other,"70,926",4.50,4.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"8,846,060",3.75,3.75,2,,,,South Africa
870821 -- Safety seat belts,"3,368,948",3.75,3.75,2,,,,South Africa
870829 -- Other,"68,673,404",3.75,3.75,2,,,,South Africa
870831 -- Mounted brake linings,"7,365,345",4.00,4.00,3,,,,South Africa
870839 -- Other,"2,882,044",3.75,3.75,2,,,,South Africa
870840 - Gear boxes (transmissions),"4,099,844",3.75,3.75,2,,,,South Africa
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","82,086",3.75,3.75,2,,,,South Africa
870860 - Non-driving axles and parts thereof,"252,515",4.00,4.00,3,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"60,513,763",3.75,3.75,4,,,,South Africa
870880 - Suspension shock- Absorbers,"6,381,971",3.75,3.75,2,,,,South Africa
870891 -- Radiators,"10,786,433",3.75,3.75,2,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes,"31,381,560",3.75,3.75,2,,,,South Africa
870893 -- Clutches and parts thereof,"4,614,279",3.75,3.75,2,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes","2,811,852",3.75,3.75,2,,,,South Africa
870899 -- Other,"63,041,762",3.50,3.50,6,,,,South Africa
870911 -- Electrical,784,3.00,3.00,2,,,,South Africa
870919 -- Other,,3.00,3.00,2,,,,South Africa
870990 - Parts,"1,457,587",3.50,3.50,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,,8.00,8.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"9,244",8.00,8.00,4,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,281",6.00,6.00,2,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"14,755",6.00,6.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"54,541",6.00,6.00,1,,,,South Africa
871190 - Other,"10,886",6.00,6.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","17,057",15.00,15.00,3,,,,South Africa
871310 - Not mechanically propelled,"768,182",0.00,0.00,1,,,,South Africa
871390 - Other,"114,407",0.00,0.00,1,,,,South Africa
871411 -- Saddles,,3.70,3.70,1,,,,South Africa
871419 -- Other,"301,470",3.70,3.70,1,,,,South Africa
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","123,664",4.70,4.70,3,,,,South Africa
871492 -- Wheel rims and spokes,"280,706",4.70,4.70,2,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","4,267",4.70,4.70,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof",,4.70,4.70,3,,,,South Africa
871495 -- Saddles,,4.70,4.70,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof",,4.70,4.70,3,,,,South Africa
871499 -- Other,"224,386",4.70,4.70,4,,,,South Africa
871500 Baby carriages and parts thereof.,274,2.70,2.70,2,,,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","50,610",2.70,2.70,5,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"4,164,263",2.70,2.70,1,,,,South Africa
871639 -- Other,"79,336",2.70,2.70,5,,,,South Africa
871640 - Other trailers and semi-trailers,"40,234",2.70,2.70,1,,,,South Africa
871680 - Other vehicles,"208,573",1.70,1.70,1,,,,South Africa
871690 - Parts,"224,423",1.70,1.70,4,,,,South Africa
,2004,"385,304,936",6.38,6.38,180,,,,South Africa
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,2,,,,South Africa
870190 - Other,"172,193",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"345,518",13.00,13.00,4,,,,South Africa
870290 - Other,,12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"33,585",7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","26,856",10.00,10.00,2,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","295,513",10.00,10.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","2,324,053",10.00,10.00,3,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","539,828",10.00,10.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","10,996",10.00,10.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","237,262",10.00,10.00,3,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","497,423",10.00,10.00,3,,,,South Africa
870390 - Other,"4,531,143",10.00,10.00,2,,,,South Africa
870410 - Dumpers designed for off-highway use,"53,364,165",0.00,0.00,2,,,,South Africa
870421 --g.v.w. not exceeding 5 tonnes,"2,893,399",13.50,13.50,5,,,,South Africa
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870431 --g.v.w. not exceeding 5 tonnes,"33,847",13.50,13.50,5,,,,South Africa
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,South Africa
870490 - Other,,10.00,10.00,1,,,,South Africa
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,South Africa
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,South Africa
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,South Africa
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,South Africa
870590 - Other,,3.70,3.70,3,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","3,296",9.88,9.88,4,,,,South Africa
870710 - For the vehicles of heading 87.03,"43,636",4.50,4.50,2,,,,South Africa
870790 - Other,"458,116",4.50,4.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"8,763,737",3.75,3.75,2,,,,South Africa
870821 -- Safety seat belts,"1,384,934",3.75,3.75,2,,,,South Africa
870829 -- Other,"83,069,038",3.75,3.75,2,,,,South Africa
870831 -- Mounted brake linings,"6,741,118",4.00,4.00,3,,,,South Africa
870839 -- Other,"3,917,514",3.75,3.75,2,,,,South Africa
870840 - Gear boxes (transmissions),"2,379,581",3.75,3.75,2,,,,South Africa
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","100,880",3.75,3.75,2,,,,South Africa
870860 - Non-driving axles and parts thereof,"67,768",4.00,4.00,3,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"62,471,990",3.75,3.75,4,,,,South Africa
870880 - Suspension shock- Absorbers,"7,476,524",3.75,3.75,2,,,,South Africa
870891 -- Radiators,"10,837,394",3.75,3.75,2,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes,"32,559,001",3.75,3.75,2,,,,South Africa
870893 -- Clutches and parts thereof,"6,924,395",3.75,3.75,2,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes","8,594,554",3.75,3.75,2,,,,South Africa
870899 -- Other,"78,861,122",3.50,3.50,6,,,,South Africa
870911 -- Electrical,,3.00,3.00,2,,,,South Africa
870919 -- Other,,3.00,3.00,2,,,,South Africa
870990 - Parts,"50,216",3.50,3.50,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"44,457",8.00,8.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"24,293",8.00,8.00,4,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"7,837",6.00,6.00,2,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"7,463",6.00,6.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"89,213",6.00,6.00,1,,,,South Africa
871190 - Other,"26,271",6.00,6.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","125,049",15.00,15.00,3,,,,South Africa
871310 - Not mechanically propelled,"763,842",0.00,0.00,1,,,,South Africa
871390 - Other,,0.00,0.00,1,,,,South Africa
871411 -- Saddles,,3.70,3.70,1,,,,South Africa
871419 -- Other,"155,550",3.70,3.70,1,,,,South Africa
871420 - Of carriages for disabled persons,"2,475",0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","29,742",4.70,4.70,3,,,,South Africa
871492 -- Wheel rims and spokes,"238,717",4.70,4.70,2,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",,4.70,4.70,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","3,781",4.70,4.70,3,,,,South Africa
871495 -- Saddles,,4.70,4.70,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof","2,911",4.70,4.70,3,,,,South Africa
871499 -- Other,"395,025",4.70,4.70,4,,,,South Africa
871500 Baby carriages and parts thereof.,62,2.70,2.70,2,,,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","343,976",2.70,2.70,5,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,"515,360",2.70,2.70,1,,,,South Africa
871639 -- Other,"59,657",2.70,2.70,5,,,,South Africa
871640 - Other trailers and semi-trailers,"47,131",2.70,2.70,1,,,,South Africa
871680 - Other vehicles,"92,745",1.70,1.70,1,,,,South Africa
871690 - Parts,"2,318,779",1.70,1.70,4,,,,South Africa
,2003,"319,193,760",6.38,6.38,180,,,,South Africa
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,"53,472",16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,2,,,,South Africa
870190 - Other,"318,037",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,South Africa
870290 - Other,"90,292",12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,,7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","77,510",10.00,10.00,2,,,,South Africa
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","259,667",10.00,10.00,2,,,,South Africa
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","4,324,396",10.00,10.00,3,,,,South Africa
"870324 -- Of a cylinder capacity exceeding 3,000 cc","1,344,047",10.00,10.00,2,,,,South Africa
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","3,167",10.00,10.00,2,,,,South Africa
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","329,043",10.00,10.00,3,,,,South Africa
"870333 -- Of a cylinder capacity exceeding 2,500 cc","1,674,764",10.00,10.00,3,,,,South Africa
870390 - Other,"5,570,764",10.00,10.00,2,,,,South Africa
870410 - Dumpers designed for off-highway use,"31,723,021",0.00,0.00,2,,,,South Africa
870421 --g.v.w. not exceeding 5 tonnes,"1,097,773",13.50,13.50,5,,,,South Africa
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"38,630",15.83,15.83,3,,,,South Africa
870423 --g.v.w. exceeding 20 tonnes,,15.83,15.83,3,,,,South Africa
870431 --g.v.w. not exceeding 5 tonnes,566,13.50,13.50,5,,,,South Africa
870432 --g.v.w. exceeding 5 tonnes,,15.83,15.83,3,,,,South Africa
870490 - Other,,10.00,10.00,1,,,,South Africa
870510 - Crane lorries (mobile cranes),,3.70,3.70,1,,,,South Africa
870520 - Mobile drilling derricks,,3.70,3.70,1,,,,South Africa
870530 - Fire fighting vehicles,,3.70,3.70,1,,,,South Africa
870540 - Concrete-mixer lorries (concrete-mixers),,3.70,3.70,1,,,,South Africa
870590 - Other,"16,968",3.70,3.70,3,,,,South Africa
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.",,9.88,9.88,4,,,,South Africa
870710 - For the vehicles of heading 87.03,"146,389",4.50,4.50,2,,,,South Africa
870790 - Other,"11,210",4.50,4.50,2,,,,South Africa
870810 - Bumpers and parts thereof,"16,753,128",3.75,3.75,2,,,,South Africa
870821 -- Safety seat belts,"973,556",3.75,3.75,2,,,,South Africa
870829 -- Other,"73,353,035",3.75,3.75,2,,,,South Africa
870831 -- Mounted brake linings,"5,261,381",4.00,4.00,3,,,,South Africa
870839 -- Other,"10,233,559",3.75,3.75,2,,,,South Africa
870840 - Gear boxes (transmissions),"1,317,339",3.75,3.75,2,,,,South Africa
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","46,323",3.75,3.75,2,,,,South Africa
870860 - Non-driving axles and parts thereof,"22,884",4.00,4.00,3,,,,South Africa
870870 - Road wheels and parts and accessories thereof,"48,620,072",3.75,3.75,4,,,,South Africa
870880 - Suspension shock- Absorbers,"8,796,154",3.75,3.75,2,,,,South Africa
870891 -- Radiators,"15,375,847",3.75,3.75,2,,,,South Africa
870892 -- Silencers (mufflers) and exhaust pipes,"33,314,156",3.75,3.75,2,,,,South Africa
870893 -- Clutches and parts thereof,"4,244,149",3.75,3.75,2,,,,South Africa
"870894 -- Steering wheels, steering columns and steering boxes","7,949,485",3.75,3.75,2,,,,South Africa
870899 -- Other,"41,183,484",3.50,3.50,6,,,,South Africa
870911 -- Electrical,,3.00,3.00,2,,,,South Africa
870919 -- Other,,3.00,3.00,2,,,,South Africa
870990 - Parts,"605,226",3.50,3.50,1,,,,South Africa
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.",,1.70,1.70,1,,,,South Africa
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,233",8.00,8.00,1,,,,South Africa
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"47,533",8.00,8.00,4,,,,South Africa
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"36,549",6.00,6.00,2,,,,South Africa
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"137,067",6.00,6.00,1,,,,South Africa
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"53,619",6.00,6.00,1,,,,South Africa
871190 - Other,"2,828",6.00,6.00,1,,,,South Africa
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","34,649",15.00,15.00,3,,,,South Africa
871310 - Not mechanically propelled,"430,976",0.00,0.00,1,,,,South Africa
871390 - Other,,0.00,0.00,1,,,,South Africa
871411 -- Saddles,,3.70,3.70,1,,,,South Africa
871419 -- Other,"196,535",3.70,3.70,1,,,,South Africa
871420 - Of carriages for disabled persons,,0.00,0.00,1,,,,South Africa
"871491 -- Frames and forks, and parts thereof","95,349",4.70,4.70,3,,,,South Africa
871492 -- Wheel rims and spokes,"155,201",4.70,4.70,2,,,,South Africa
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels",,4.70,4.70,2,,,,South Africa
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","27,929",4.70,4.70,3,,,,South Africa
871495 -- Saddles,,4.70,4.70,1,,,,South Africa
"871496 -- Pedals and crank-gear, and parts thereof","6,063",4.70,4.70,3,,,,South Africa
871499 -- Other,"402,617",4.70,4.70,4,,,,South Africa
871500 Baby carriages and parts thereof.,,2.70,2.70,2,,,,South Africa
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","175,619",2.70,2.70,5,,,,South Africa
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,,2.70,2.70,1,,,,South Africa
871631 -- Tanker trailers and tanker semi-trailers,,2.70,2.70,1,,,,South Africa
871639 -- Other,"60,587",2.70,2.70,5,,,,South Africa
871640 - Other trailers and semi-trailers,"3,382",2.70,2.70,1,,,,South Africa
871680 - Other vehicles,"90,202",1.70,1.70,1,,,,South Africa
871690 - Parts,"2,106,328",1.70,1.70,4,,,,South Africa
,2002,"489,537,073",6.38,6.38,180,,,,South Africa
870110 - Pedestrian controlled tractors,,3.00,3.00,1,,,,South Africa
870120 - Road tractors for semi-trailers,,16.00,16.00,2,,,,South Africa
870130 - Track-laying tractors,,0.00,0.00,2,,,,South Africa
870190 - Other,"249,741",0.88,0.88,8,,,,South Africa
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),,13.00,13.00,4,,,,South Africa
870290 - Other,,12.40,12.40,5,,,,South Africa
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,492,7.50,7.50,2,,,,South Africa
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","32,601",10.00,10.00,2,,,,South Africa
