Importer,Year,Value,Ad val. duties,Number of lines,European Union
,(US$),Simple average,MFN duties,Pref. duties,European Union
,MFN,Best,All items,Non ad val.,All items,Non ad val.,European Union
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","86,429,153",15.00,15.00,12,,,,European Union
851780 - Other apparatus,"15,089,136",10.00,10.00,4,,,,European Union
851790 - Parts,"98,556,591",10.00,10.00,2,,,,European Union
851810 - Microphones and stands therefor,"388,752",20.00,20.00,1,,,,European Union
"851821 -- Single loudspeakers, mounted in their enclosures","189,300",20.00,20.00,1,,,,European Union
"851822 -- Multiple loudspeakers, mounted in the same enclosure","568,605",20.00,20.00,1,,,,European Union
851829 -- Other,"2,132,059",20.00,20.00,1,,,,European Union
"851830 - Headphones and earphones, whether or not combined with a microphone, and sets consisting of a microphone and one or more loudspeakers","1,862,152",20.00,20.00,1,,,,European Union
851840 - Audio-frequency electric amplifiers,"558,378",20.00,20.00,1,,,,European Union
851850 - Electric sound amplifier sets,"434,842",20.00,20.00,1,,,,European Union
851890 - Parts,"1,286,118",20.00,20.00,1,,,,European Union
851910 - Coin- or disc-operated record-players,,20.00,20.00,1,,,,European Union
851921 -- Without loudspeaker,,20.00,20.00,1,,,,European Union
851929 -- Other,"1,041",20.00,20.00,1,,,,European Union
851931 -- With automatic record changing mechanism,,20.00,20.00,1,,,,European Union
851939 -- Other,"33,279",20.00,20.00,1,,,,European Union
851940 - Transcribing machines,"2,434",20.00,20.00,1,,,,European Union
851992 -- Pocket-size cassette-players,"1,755",20.00,20.00,1,,,,European Union
"851993 -- Other, cassette-type","4,713",20.00,20.00,1,,,,European Union
851999 -- Other,"548,655",20.00,20.00,5,,,,European Union
852010 - Dictating machines not capable of operating without an external source of power,,20.00,20.00,1,,,,European Union
852020 - Telephone answering machines,,10.00,10.00,1,,,,European Union
852032 -- Digital audio type,"90,735",20.00,20.00,1,,,,European Union
"852033 -- Other, cassette-type","76,850",20.00,20.00,2,,,,European Union
852039 -- Other,"9,872",20.00,20.00,2,,,,European Union
852090 - Other,"90,594",20.00,20.00,2,,,,European Union
852110 - Magnetic tape-type,"229,402",20.00,20.00,9,,,,European Union
852190 - Other,"554,057",20.00,20.00,3,,,,European Union
852210 - Pick-up cartridges,"10,357",20.00,20.00,1,,,,European Union
852290 - Other,"1,023,821",20.00,20.00,1,,,,European Union
852311 -- Of a width not exceeding 4 mm,"25,916",5.00,5.00,5,,,,European Union
852312 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"17,437",5.00,5.00,5,,,,European Union
852313 -- Of a width exceeding 6.5 mm,"6,569",5.00,5.00,10,,,,European Union
852320 - Magnetic discs,"76,095",5.00,5.00,3,,,,European Union
852330 - Cards incorporating a magnetic stripe,"118,225",20.00,20.00,1,,,,European Union
852390 - Other,"314,647",5.00,5.00,7,,,,European Union
852410 - Gramophone records,"2,526,067",20.00,20.00,2,,,,European Union
852431 -- For reproducing phenomena other than sound or image,"46,027,488",5.00,5.00,3,,,,European Union
852432 -- For reproducing sound only,"1,041,262",20.00,20.00,2,,,,European Union
852439 -- Other,"2,515,470",20.00,20.00,6,,,,European Union
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"45,243,647",5.00,5.00,3,,,,European Union
852451 -- Of a width not exceeding 4 mm,"21,162",20.00,20.00,7,,,,European Union
852452 -- Of a width exceeding 4 mm but not exceeding 6.5 mm,"132,548",20.00,20.00,7,,,,European Union
852453 -- Of a width exceeding 6.5 mm,"3,161,025",20.00,20.00,7,,,,European Union
852460 - Cards incorporating a magnetic stripe,437,20.00,20.00,1,,,,European Union
852491 -- For reproducing phenomena other than sound or image,"268,511,518",5.00,5.00,5,,,,European Union
852499 -- Other,"49,338,818",20.00,20.00,5,,,,European Union
852510 - Transmission apparatus,"13,409,466",20.00,20.00,6,,,,European Union
852520 - Transmission apparatus incorporating reception apparatus,"310,389,313",15.00,15.00,11,,,,European Union
852530 - Television cameras,"384,369",20.00,20.00,1,,,,European Union
852540 - Still image video cameras and other video camera recorders; digital cameras,"1,109,997",20.00,20.00,1,,,,European Union
852610 - Radar apparatus,"4,093,627",20.00,20.00,1,,,,European Union
852691 -- Radio navigational aid apparatus,"2,476,132",20.00,20.00,6,,,,European Union
852692 -- Radio remote control apparatus,"220,701",20.00,20.00,1,,,,European Union
852712 -- Pocket-size radio cassette-players,"9,768",20.00,20.00,1,,,,European Union
852713 -- Other apparatus combined with sound recording or reproducing apparatus,"55,775",20.00,20.00,1,,,,European Union
852719 -- Other,"23,808",20.00,20.00,1,,,,European Union
852721 -- Combined with sound recording or reproducing apparatus,"88,303",20.00,20.00,1,,,,European Union
852729 -- Other,"88,579",20.00,20.00,1,,,,European Union
852731 -- Combined with sound recording or reproducing apparatus,,20.00,20.00,1,,,,European Union
852732 -- Not combined with sound recording or reproducing apparatus but combined with a clock,"3,009",20.00,20.00,1,,,,European Union
852739 -- Other,"84,647",20.00,20.00,1,,,,European Union
852790 - Other apparatus,"2,734,934",20.00,20.00,4,,,,European Union
852812 -- Colour,"2,374,728",20.00,20.00,11,,,,European Union
852813 -- Black and white or other monochrome,"28,310",20.00,20.00,2,,,,European Union
852821 -- Colour,"410,045",20.00,20.00,2,,,,European Union
852822 -- Black and white or other monochrome,"47,010",20.00,20.00,1,,,,European Union
852830 - Video projectors,"1,460,897",20.00,20.00,3,,,,European Union
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"38,895,568",20.00,20.00,9,,,,European Union
852990 - Other,"100,506,751",20.00,20.00,3,,,,European Union
853010 - Equipment for railways or tramways,"605,441",20.00,20.00,2,,,,European Union
853080 - Other equipment,"2,074,352",20.00,20.00,1,,,,European Union
853090 - Parts,"3,155,253",20.00,20.00,1,,,,European Union
853110 - Burglar or fire alarms and similar apparatus,"1,275,847",20.00,20.00,3,,,,European Union
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"1,141,369",15.00,15.00,1,,,,European Union
853180 - Other apparatus,"1,592,005",20.00,20.00,1,,,,European Union
853190 - Parts,"3,960,657",20.00,20.00,1,,,,European Union
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),"1,525,317",10.00,10.00,1,,,,European Union
853221 -- Tantalum,"523,419",0.00,0.00,1,,,,European Union
853222 -- Aluminum electrolytic,"994,841",10.00,10.00,1,,,,European Union
"853223 -- Ceramic dielectric, single layer","712,333",10.00,10.00,1,,,,European Union
"853224 -- Ceramic dielectric, multilayer","529,960",0.00,0.00,1,,,,European Union
853225 -- Dielectric of paper or plastics,"549,383",10.00,10.00,1,,,,European Union
853229 -- Other,"6,427,488",10.00,10.00,2,,,,European Union
853230 - Variable or adjustable (pre-set) capacitors,"127,856",10.00,10.00,1,,,,European Union
853290 - Parts,"664,389",0.00,0.00,1,,,,European Union
"853310 - Fixed carbon resistors, composition or film types","381,661",10.00,10.00,1,,,,European Union
853321 -- For a power handling capacity not exceeding 20 W,"236,923",10.00,10.00,4,,,,European Union
853329 -- Other,"1,462,457",10.00,10.00,4,,,,European Union
853331 -- For a power handling capacity not exceeding 20 W,"399,258",10.00,10.00,3,,,,European Union
853339 -- Other,"1,300,631",10.00,10.00,3,,,,European Union
"853340 - Other variable resistors, including rheostats and potentiometers","4,311,613",10.00,10.00,4,,,,European Union
853390 - Parts,"1,682,130",0.00,0.00,1,,,,European Union
853400 Printed circuits.,"3,578,229",10.00,10.00,1,,,,European Union
853510 - Fuses,"829,534",20.00,20.00,6,,,,European Union
853521 -- For a voltage of less than 72.5 kV,"160,580",20.00,20.00,9,,,,European Union
853529 -- Other,"115,925",20.00,20.00,9,,,,European Union
853530 - Isolating switches and make-and-break switches,"11,938,290",20.00,20.00,2,,,,European Union
"853540 - Lightning arresters, voltage limiters and surge suppressors","1,264,714",20.00,20.00,3,,,,European Union
853590 - Other,"5,486,694",20.00,20.00,5,,,,European Union
853610 - Fuses,"6,992,786",20.00,20.00,7,,,,European Union
853620 - Automatic circuit breakers,"20,744,577",20.00,20.00,5,,,,European Union
853630 - Other apparatus for protecting electric circuits,"822,963",20.00,20.00,1,,,,European Union
853641 -- For a voltage not exceeding 60 V,"1,107,107",20.00,20.00,1,,,,European Union
853649 -- Other,"23,113,678",20.00,20.00,1,,,,European Union
853650 - Other switches,"15,260,745",20.00,20.00,3,,,,European Union
853661 -- Lamp-holders,"768,486",20.00,20.00,2,,,,European Union
853669 -- Other,"6,591,166",20.00,20.00,2,,,,European Union
853690 - Other apparatus,"30,776,607",20.00,20.00,4,,,,European Union
"853710 - For a voltage not exceeding 1,000 V","28,407,418",20.00,20.00,1,,,,European Union
"853720 - For a voltage exceeding 1,000 V","3,606,759",20.00,20.00,1,,,,European Union
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 85.37, not equipped with their apparatus","13,544,653",20.00,20.00,2,,,,European Union
853890 - Other,"105,141,739",20.00,20.00,1,,,,European Union
853910 - Sealed beam lamp units,"258,522",20.00,20.00,1,,,,European Union
853921 -- Tungsten halogen,"3,307,909",20.00,20.00,3,,,,European Union
"853922 -- Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","73,081",20.00,20.00,1,,,,European Union
853929 -- Other,"4,311,282",20.00,20.00,5,,,,European Union
"853931 -- Fluorescent, hot cathode","4,726,993",20.00,20.00,2,,,,European Union
853932 -- Mercury or sodium vapour lamps; metal halide lamps,"1,813,054",20.00,20.00,3,,,,European Union
853939 -- Other,"4,012,414",20.00,20.00,2,,,,European Union
853941 -- Arc-lamps,"93,471",20.00,20.00,1,,,,European Union
853949 -- Other,"2,089,084",20.00,20.00,1,,,,European Union
853990 - Parts,"5,839,915",20.00,20.00,3,,,,European Union
854011 -- Colour,"12,594,669",20.00,20.00,3,,,,European Union
854012 -- Black and white or other monochrome,603,20.00,20.00,1,,,,European Union
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"6,288,638",20.00,20.00,1,,,,European Union
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","81,830",0.00,0.00,1,,,,European Union
"854050 - Data/graphic display tubes, black and white or other monochrome","48,357",20.00,20.00,1,,,,European Union
854060 - Other cathode-ray tubes,"1,184,944",20.00,20.00,1,,,,European Union
854071 -- Magnetrons,"924,388",20.00,20.00,1,,,,European Union
854072 -- Klystrons,"1,080,159",20.00,20.00,1,,,,European Union
854079 -- Other,"586,362",20.00,20.00,1,,,,European Union
854081 -- Receiver or amplifier valves and tubes,"98,020",20.00,20.00,1,,,,European Union
854089 -- Other,"2,398,737",20.00,20.00,1,,,,European Union
854091 -- Of cathode-ray tubes,"7,890,081",20.00,20.00,1,,,,European Union
854099 -- Other,"3,239,508",20.00,20.00,1,,,,European Union
"854110 - Diodes, other than photosensitive or light emitting diodes","5,295,776",10.00,10.00,1,,,,European Union
854121 -- With a dissipation rate of less than 1 W,"381,291",10.00,10.00,1,,,,European Union
854129 -- Other,"10,686,812",10.00,10.00,1,,,,European Union
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","6,141,222",10.00,10.00,2,,,,European Union
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","16,274,076",10.00,10.00,4,,,,European Union
854150 - Other semiconductor devices,"1,853,348",10.00,10.00,1,,,,European Union
854160 - Mounted piezo-electric crystals,"821,677",10.00,10.00,1,,,,European Union
854190 - Parts,"3,859,599",0.00,0.00,1,,,,European Union
"854210 - Cards incorporating an electronic integrated circuit (""smart"" cards)","6,944,713",0.00,0.00,3,,,,European Union
854221 -- Digital,"1,258,299",0.00,0.00,1,,,,European Union
854229 -- Other,"24,821,578",0.00,0.00,2,,,,European Union
854260 - Hybrid integrated circuits,"349,668",0.00,0.00,1,,,,European Union
854270 - Electronic microassemblies,"529,423",0.00,0.00,1,,,,European Union
854290 - Parts,"1,047,062",0.00,0.00,1,,,,European Union
854311 -- Ion implanters for doping semiconductor materials,"95,721",0.00,0.00,1,,,,European Union
854319 -- Other,"1,287,669",20.00,20.00,3,,,,European Union
854320 - Signal generators,"2,993,521",20.00,20.00,4,,,,European Union
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis","9,821,264",20.00,20.00,1,,,,European Union
854340 - Electric fence energisers,,20.00,20.00,1,,,,European Union
854381 -- Proximity cards and tags,"156,499",10.00,10.00,1,,,,European Union
854389 -- Other,"47,584,606",20.00,20.00,27,,,,European Union
854390 - Parts,"15,230,629",20.00,20.00,1,,,,European Union
854411 -- Of copper,"3,344,725",20.00,20.00,2,,,,European Union
854419 -- Other,"4,207,413",20.00,20.00,4,,,,European Union
854420 - Co- Axial cable and other co- Axial electric conductors,"9,911,319",20.00,20.00,2,,,,European Union
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","490,080",20.00,20.00,1,,,,European Union
854441 -- Fitted with connectors,"3,385,582",20.00,20.00,6,,,,European Union
854449 -- Other,"9,029,655",20.00,20.00,5,,,,European Union
854451 -- Fitted with connectors,"2,271,265",20.00,20.00,6,,,,European Union
854459 -- Other,"12,758,061",20.00,20.00,6,,,,European Union
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","1,615,547",20.00,20.00,4,,,,European Union
854470 - Optical fibre cables,"5,967,694",15.00,15.00,2,,,,European Union
854511 -- Of a kind used for furnaces,"10,796,581",20.00,20.00,1,,,,European Union
854519 -- Other,"2,253,479",20.00,20.00,1,,,,European Union
854520 - Brushes,"1,920,480",20.00,20.00,1,,,,European Union
854590 - Other,"811,994",20.00,20.00,3,,,,European Union
854610 - Of glass,"171,992",20.00,20.00,1,,,,European Union
854620 - Of ceramics,"1,207,135",20.00,20.00,14,,,,European Union
854690 - Other,"2,199,817",20.00,20.00,2,,,,European Union
854710 - Insulating fittings of ceramics,"1,019,503",20.00,20.00,5,,,,European Union
854720 - Insulating fittings of plastics,"1,863,485",20.00,20.00,1,,,,European Union
854790 - Other,"6,330,244",20.00,20.00,3,,,,European Union
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators","236,028",20.00,20.00,3,,,,European Union
854890 - Other,"8,507,059",20.00,20.00,1,,,,European Union
,2003,"1,607,153,404",22.27,22.27,671,1,,,European Union
850110 - Motors of an output not exceeding 37.5 W,"6,608,835",25.00,25.00,5,,,,European Union
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"4,520,901",25.00,25.00,1,,,,European Union
850131 -- Of an output not exceeding 750 W,"7,749,634",25.00,25.00,5,,,,European Union
850132 -- Of an output exceeding 750 W but not exceeding 75 kW,"2,166,365",25.00,25.00,2,,,,European Union
850133 -- Of an output exceeding 75 kW but not exceeding 375 kW,"2,578,269",25.00,25.00,2,,,,European Union
850134 -- Of an output exceeding 375 kW,"1,686,495",25.00,25.00,5,,,,European Union
"850140 - Other AC motors, single-phase","1,050,521",25.00,25.00,2,,,,European Union
850151 -- Of an output not exceeding 750 W,"1,853,205",25.00,25.00,3,,,,European Union
850152 -- Of an output exceeding 750 W but not exceeding 75 kW,"5,714,952",25.00,25.00,3,,,,European Union
850153 -- Of an output exceeding 75 kW,"8,408,188",25.00,25.00,4,,,,European Union
850161 -- Of an output not exceeding 75 kVA,"479,909",25.00,25.00,1,,,,European Union
850162 -- Of an output exceeding 75 kVA but not exceeding 375 kVA,"48,087",25.00,25.00,1,,,,European Union
850163 -- Of an output exceeding 375 kVA but not exceeding 750 kVA,"179,667",25.00,25.00,1,,,,European Union
850164 -- Of an output exceeding 750 kVA,"3,112,383",25.00,25.00,8,,,,European Union
