Importer,Year,Value,Ad val. duties,Number of lines,United States of America
,(US$),Simple average,MFN duties,Pref. duties,United States of America
,MFN,Best,All items,Non ad val.,All items,Non ad val.,United States of America
870390 - Other,"9,270,089",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"254,790,943",0.00,0.00,2,,,,United States of America
870421 -- g.v.w. not exceeding 5 tonnes,"44,416,041",13.50,13.50,5,,,,United States of America
870422 -- g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"3,674,598",15.83,15.83,3,,,,United States of America
870423 -- g.v.w. exceeding 20 tonnes,"2,189,209",15.83,15.83,3,,,,United States of America
870431 -- g.v.w. not exceeding 5 tonnes,"30,379,408",13.50,13.50,5,,,,United States of America
870432 -- g.v.w. exceeding 5 tonnes,"812,405",15.83,15.83,3,,,,United States of America
870490 - Other,"2,551,926",10.00,10.00,1,,,,United States of America
870510 - Crane lorries,"5,049,525",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"4,295,942",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"2,033,685",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries,"974,426",3.70,3.70,1,,,,United States of America
870590 - Other,"31,512,071",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","9,843,973",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"2,874,720",4.50,4.50,2,,,,United States of America
870790 - Other,"17,355,834",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"33,250,907",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"5,739,311",3.75,3.75,2,,,,United States of America
870829 -- Other,"183,396,596",3.75,3.75,2,,,,United States of America
870830 - Brakes and servo-brakes; parts thereof,"107,517,164",4.00,4.00,3,,,,United States of America
870840 - Gear boxes and parts thereof,"183,026,355",3.88,3.88,4,,,,United States of America
"870850 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","112,958,611",4.00,4.00,5,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"51,995,865",3.75,3.75,4,,,,United States of America
870880 - Suspension systems and parts thereof (including shock-absorbers),"35,361,682",3.80,3.80,5,,,,United States of America
870891 -- Radiators and parts thereof,"28,137,475",3.88,3.88,4,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes; parts thereof,"21,525,032",3.88,3.88,4,,,,United States of America
870893 -- Clutches and parts thereof,"35,730,689",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes; parts thereof","21,609,784",3.88,3.88,4,,,,United States of America
870895 -- Safety airbags with inflater system; parts thereof,"63,657,244",3.67,3.67,3,,,,United States of America
870899 -- Other,"520,838,749",3.67,3.67,3,,,,United States of America
870911 -- Electrical,"15,377,503",3.00,3.00,2,,,,United States of America
870919 -- Other,"8,764,498",3.00,3.00,2,,,,United States of America
870990 - Parts,"4,967,185",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorised, whether or not fitted with weapons, and parts of such vehicles.","4,085,351",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,009,524",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"7,710,872",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"5,600,452",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"13,284,448",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"405,804,611",6.00,6.00,1,,,,United States of America
871190 - Other,"12,104,832",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorised.","17,735,353",14.67,14.67,3,,,,United States of America
871310 - Not mechanically propelled,"6,141,211",0.00,0.00,1,,,,United States of America
871390 - Other,"6,606,290",0.00,0.00,1,,,,United States of America
871411 -- Saddles,"3,518,635",3.70,3.70,1,,,,United States of America
871419 -- Other,"98,120,673",3.70,3.70,1,,,,United States of America
871420 - Of carriages for disabled persons,"21,127,792",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","33,204,995",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"6,298,859",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free-wheel sprocket-wheels","2,086,285",4.70,4.70,2,,,,United States of America
"871494 -- Brakes, including coaster braking hubs and hub brakes, and parts thereof","2,898,347",4.70,4.70,3,,,,United States of America
871495 -- Saddles,"342,337",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","1,706,752",4.70,4.70,3,,,,United States of America
871499 -- Other,"35,271,668",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"1,696,748",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","18,836,604",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"437,984",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"833,045",2.70,2.70,1,,,,United States of America
871639 -- Other,"6,583,334",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"11,525,302",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"13,379,451",1.70,1.70,1,,,,United States of America
871690 - Parts,"34,826,392",1.70,1.70,4,,,,United States of America
,2006,"4,193,314,671",6.38,6.38,180,,,,United States of America
870110 - Pedestrian controlled tractors,"2,703,884",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"1,609,817",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"41,936,876",0.00,0.00,2,,,,United States of America
870190 - Other,"519,810,153",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"625,100",13.00,13.00,4,,,,United States of America
870290 - Other,"461,169",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"62,183,074",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","205,377,998",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","5,133,320",10.00,10.00,2,,,,United States of America
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","309,358,840",10.00,10.00,3,,,,United States of America
"870324 -- Of a cylinder capacity exceeding 3,000 cc","595,098,439",10.00,10.00,2,,,,United States of America
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","4,635,085",10.00,10.00,2,,,,United States of America
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","82,740,673",10.00,10.00,3,,,,United States of America
"870333 -- Of a cylinder capacity exceeding 2,500 cc","185,949,008",10.00,10.00,3,,,,United States of America
870390 - Other,"15,275,717",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"158,929,840",0.00,0.00,2,,,,United States of America
870421 --g.v.w. not exceeding 5 tonnes,"36,481,395",13.50,13.50,5,,,,United States of America
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"27,944,332",15.83,15.83,3,,,,United States of America
870423 --g.v.w. exceeding 20 tonnes,"88,105",15.83,15.83,3,,,,United States of America
870431 --g.v.w. not exceeding 5 tonnes,"20,862,823",13.50,13.50,5,,,,United States of America
870432 --g.v.w. exceeding 5 tonnes,"237,773",15.83,15.83,3,,,,United States of America
870490 - Other,"1,459,648",10.00,10.00,1,,,,United States of America
870510 - Crane lorries (mobile cranes),"1,256,316",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"1,929,443",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"2,129,698",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries (concrete-mixers),"1,507",3.70,3.70,1,,,,United States of America
870590 - Other,"17,102,766",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","11,919,875",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"3,168,318",4.50,4.50,2,,,,United States of America
870790 - Other,"4,091,599",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"26,251,846",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"3,330,203",3.75,3.75,2,,,,United States of America
870829 -- Other,"189,297,454",3.75,3.75,2,,,,United States of America
870831 -- Mounted brake linings,"39,796,543",4.00,4.00,3,,,,United States of America
870839 -- Other,"68,192,589",3.75,3.75,2,,,,United States of America
870840 - Gear boxes (transmissions),"109,421,206",3.75,3.75,2,,,,United States of America
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","31,757,564",3.75,3.75,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"20,176,161",4.00,4.00,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"37,638,656",3.75,3.75,4,,,,United States of America
870880 - Suspension shock- Absorbers,"12,115,523",3.75,3.75,2,,,,United States of America
870891 -- Radiators,"20,318,608",3.75,3.75,2,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes,"20,080,032",3.75,3.75,2,,,,United States of America
870893 -- Clutches and parts thereof,"31,184,244",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes","17,003,486",3.75,3.75,2,,,,United States of America
870899 -- Other,"533,672,454",3.50,3.50,6,,,,United States of America
870911 -- Electrical,"11,854,220",3.00,3.00,2,,,,United States of America
870919 -- Other,"5,010,221",3.00,3.00,2,,,,United States of America
870990 - Parts,"4,594,730",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","10,537,610",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"609,167",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"2,019,168",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"1,882,634",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"5,279,949",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"385,621,610",6.00,6.00,1,,,,United States of America
871190 - Other,"7,078,332",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","19,984,066",15.00,15.00,3,,,,United States of America
871310 - Not mechanically propelled,"6,504,611",0.00,0.00,1,,,,United States of America
871390 - Other,"8,598,537",0.00,0.00,1,,,,United States of America
871411 -- Saddles,"3,015,248",3.70,3.70,1,,,,United States of America
871419 -- Other,"80,690,454",3.70,3.70,1,,,,United States of America
871420 - Of carriages for disabled persons,"21,043,843",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","25,111,585",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"3,871,793",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","463,819",4.70,4.70,2,,,,United States of America
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","2,559,063",4.70,4.70,3,,,,United States of America
871495 -- Saddles,"313,159",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","1,321,645",4.70,4.70,3,,,,United States of America
871499 -- Other,"31,148,987",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"1,140,838",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","11,614,501",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"10,673",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"54,769",2.70,2.70,1,,,,United States of America
871639 -- Other,"8,080,476",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"3,750,515",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"11,248,518",1.70,1.70,1,,,,United States of America
871690 - Parts,"37,560,771",1.70,1.70,4,,,,United States of America
,2005,"4,074,703,718",6.38,6.38,180,,,,United States of America
870110 - Pedestrian controlled tractors,"1,353,158",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"2,264,672",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"3,891,221",0.00,0.00,2,,,,United States of America
870190 - Other,"468,988,783",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"552,754",13.00,13.00,4,,,,United States of America
870290 - Other,"430,521",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"56,812,007",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","220,765,520",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","5,462,731",10.00,10.00,2,,,,United States of America
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","289,253,428",10.00,10.00,3,,,,United States of America
"870324 -- Of a cylinder capacity exceeding 3,000 cc","714,384,942",10.00,10.00,2,,,,United States of America
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","2,923,199",10.00,10.00,2,,,,United States of America
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","13,530,345",10.00,10.00,3,,,,United States of America
"870333 -- Of a cylinder capacity exceeding 2,500 cc","179,221,567",10.00,10.00,3,,,,United States of America
870390 - Other,"4,972,841",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"144,315,820",0.00,0.00,2,,,,United States of America
870421 --g.v.w. not exceeding 5 tonnes,"38,237,048",13.50,13.50,5,,,,United States of America
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"59,510,621",15.83,15.83,3,,,,United States of America
870423 --g.v.w. exceeding 20 tonnes,"714,860",15.83,15.83,3,,,,United States of America
870431 --g.v.w. not exceeding 5 tonnes,"22,224,749",13.50,13.50,5,,,,United States of America
870432 --g.v.w. exceeding 5 tonnes,"275,357",15.83,15.83,3,,,,United States of America
870490 - Other,"144,092",10.00,10.00,1,,,,United States of America
870510 - Crane lorries (mobile cranes),"122,133",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"350,525",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"1,655,038",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries (concrete-mixers),"43,096",3.70,3.70,1,,,,United States of America
870590 - Other,"14,596,688",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","10,406,435",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"1,111,205",4.50,4.50,2,,,,United States of America
870790 - Other,"3,250,149",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"19,689,734",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"4,191,882",3.75,3.75,2,,,,United States of America
870829 -- Other,"130,158,635",3.75,3.75,2,,,,United States of America
870831 -- Mounted brake linings,"38,330,629",4.00,4.00,3,,,,United States of America
870839 -- Other,"58,567,494",3.75,3.75,2,,,,United States of America
870840 - Gear boxes (transmissions),"90,960,147",3.75,3.75,2,,,,United States of America
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","20,094,676",3.75,3.75,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"19,676,708",4.00,4.00,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"44,692,732",3.75,3.75,4,,,,United States of America
870880 - Suspension shock- Absorbers,"10,061,148",3.75,3.75,2,,,,United States of America
870891 -- Radiators,"17,463,529",3.75,3.75,2,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes,"17,720,187",3.75,3.75,2,,,,United States of America
870893 -- Clutches and parts thereof,"21,506,456",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes","19,114,263",3.75,3.75,2,,,,United States of America
870899 -- Other,"529,276,021",3.50,3.50,6,,,,United States of America
870911 -- Electrical,"7,904,600",3.00,3.00,2,,,,United States of America
870919 -- Other,"6,927,770",3.00,3.00,2,,,,United States of America
870990 - Parts,"5,426,602",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","13,497,376",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,199,325",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"3,248,096",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"8,008,744",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"9,751,989",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"442,154,059",6.00,6.00,1,,,,United States of America
871190 - Other,"4,652,909",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","22,933,662",15.00,15.00,3,,,,United States of America
871310 - Not mechanically propelled,"5,709,348",0.00,0.00,1,,,,United States of America
871390 - Other,"7,398,674",0.00,0.00,1,,,,United States of America
871411 -- Saddles,"3,431,825",3.70,3.70,1,,,,United States of America
871419 -- Other,"82,387,863",3.70,3.70,1,,,,United States of America
871420 - Of carriages for disabled persons,"18,493,159",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","19,412,660",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"3,420,964",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","229,711",4.70,4.70,2,,,,United States of America
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","2,724,168",4.70,4.70,3,,,,United States of America
871495 -- Saddles,"287,101",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","1,335,939",4.70,4.70,3,,,,United States of America
871499 -- Other,"29,898,457",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"572,273",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","10,581,977",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"149,740",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"236,640",2.70,2.70,1,,,,United States of America
871639 -- Other,"11,225,737",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"3,920,308",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"9,904,428",1.70,1.70,1,,,,United States of America
871690 - Parts,"34,407,871",1.70,1.70,4,,,,United States of America
,2004,"3,600,413,224",6.38,6.38,180,,,,United States of America
870110 - Pedestrian controlled tractors,"105,197",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"10,298,996",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"3,137,738",0.00,0.00,2,,,,United States of America
870190 - Other,"398,482,056",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"997,247",13.00,13.00,4,,,,United States of America
870290 - Other,"330,467",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"57,227,869",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","216,065,108",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","2,874,504",10.00,10.00,2,,,,United States of America
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","285,849,229",10.00,10.00,3,,,,United States of America
"870324 -- Of a cylinder capacity exceeding 3,000 cc","540,846,511",10.00,10.00,2,,,,United States of America
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","1,770,431",10.00,10.00,2,,,,United States of America
"870332 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 2,500 cc","86,740,932",10.00,10.00,3,,,,United States of America
"870333 -- Of a cylinder capacity exceeding 2,500 cc","140,786,269",10.00,10.00,3,,,,United States of America
870390 - Other,"7,314,370",10.00,10.00,2,,,,United States of America
870410 - Dumpers designed for off-highway use,"120,712,842",0.00,0.00,2,,,,United States of America
870421 --g.v.w. not exceeding 5 tonnes,"27,221,960",13.50,13.50,5,,,,United States of America
870422 --g.v.w. exceeding 5 tonnes but not exceeding 20 tonnes,"5,801,725",15.83,15.83,3,,,,United States of America
870423 --g.v.w. exceeding 20 tonnes,"471,500",15.83,15.83,3,,,,United States of America
870431 --g.v.w. not exceeding 5 tonnes,"53,070,157",13.50,13.50,5,,,,United States of America
870432 --g.v.w. exceeding 5 tonnes,"403,944",15.83,15.83,3,,,,United States of America
870490 - Other,"1,267,286",10.00,10.00,1,,,,United States of America
870510 - Crane lorries (mobile cranes),"1,914,499",3.70,3.70,1,,,,United States of America
870520 - Mobile drilling derricks,"1,674,974",3.70,3.70,1,,,,United States of America
870530 - Fire fighting vehicles,"50,366",3.70,3.70,1,,,,United States of America
870540 - Concrete-mixer lorries (concrete-mixers),"4,204",3.70,3.70,1,,,,United States of America
870590 - Other,"12,692,472",3.70,3.70,3,,,,United States of America
"870600 Chassis fitted with engines, for the motor vehicles of headings 87.01 to 87.05.","7,956,993",9.88,9.88,4,,,,United States of America
870710 - For the vehicles of heading 87.03,"1,203,051",4.50,4.50,2,,,,United States of America
870790 - Other,"5,162,945",4.50,4.50,2,,,,United States of America
870810 - Bumpers and parts thereof,"18,139,486",3.75,3.75,2,,,,United States of America
870821 -- Safety seat belts,"3,278,784",3.75,3.75,2,,,,United States of America
870829 -- Other,"111,193,460",3.75,3.75,2,,,,United States of America
870831 -- Mounted brake linings,"35,057,798",4.00,4.00,3,,,,United States of America
870839 -- Other,"54,927,947",3.75,3.75,2,,,,United States of America
870840 - Gear boxes (transmissions),"93,379,067",3.75,3.75,2,,,,United States of America
"870850 - Drive- Axles with differential, whether or not provided with other transmission components","16,622,612",3.75,3.75,2,,,,United States of America
870860 - Non-driving axles and parts thereof,"15,189,104",4.00,4.00,3,,,,United States of America
870870 - Road wheels and parts and accessories thereof,"34,567,515",3.75,3.75,4,,,,United States of America
870880 - Suspension shock- Absorbers,"9,003,138",3.75,3.75,2,,,,United States of America
870891 -- Radiators,"15,647,630",3.75,3.75,2,,,,United States of America
870892 -- Silencers (mufflers) and exhaust pipes,"17,388,170",3.75,3.75,2,,,,United States of America
870893 -- Clutches and parts thereof,"20,346,712",3.75,3.75,2,,,,United States of America
"870894 -- Steering wheels, steering columns and steering boxes","15,427,224",3.75,3.75,2,,,,United States of America
870899 -- Other,"468,615,651",3.50,3.50,6,,,,United States of America
870911 -- Electrical,"5,646,237",3.00,3.00,2,,,,United States of America
870919 -- Other,"7,713,761",3.00,3.00,2,,,,United States of America
870990 - Parts,"7,164,231",3.50,3.50,1,,,,United States of America
"871000 Tanks and other armoured fighting vehicles, motorized, whether or not fitted with weapons, and parts of such vehicles.","7,034,952",1.70,1.70,1,,,,United States of America
871110 - With reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc,"1,635,219",8.00,8.00,1,,,,United States of America
871120 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc,"3,444,745",8.00,8.00,4,,,,United States of America
871130 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc,"4,575,998",6.00,6.00,2,,,,United States of America
871140 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc,"5,397,681",6.00,6.00,1,,,,United States of America
871150 - With reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc,"390,937,279",6.00,6.00,1,,,,United States of America
871190 - Other,"4,270,670",6.00,6.00,1,,,,United States of America
"871200 Bicycles and other cycles (including delivery tricycles), not motorized.","16,320,319",15.00,15.00,3,,,,United States of America
871310 - Not mechanically propelled,"3,464,660",0.00,0.00,1,,,,United States of America
871390 - Other,"7,746,053",0.00,0.00,1,,,,United States of America
871411 -- Saddles,"3,081,004",3.70,3.70,1,,,,United States of America
871419 -- Other,"74,274,141",3.70,3.70,1,,,,United States of America
871420 - Of carriages for disabled persons,"19,079,651",0.00,0.00,1,,,,United States of America
"871491 -- Frames and forks, and parts thereof","15,025,942",4.70,4.70,3,,,,United States of America
871492 -- Wheel rims and spokes,"2,554,225",4.70,4.70,2,,,,United States of America
"871493 -- Hubs, other than coaster braking hubs and hub brakes, and free- Wheel sprocket- Wheels","130,771",4.70,4.70,2,,,,United States of America
"871494 -- Brakes, including coaster braking hubs, and hub brakes, and parts thereof","2,442,933",4.70,4.70,3,,,,United States of America
871495 -- Saddles,"206,102",4.70,4.70,1,,,,United States of America
"871496 -- Pedals and crank-gear, and parts thereof","1,443,646",4.70,4.70,3,,,,United States of America
871499 -- Other,"23,779,566",4.70,4.70,4,,,,United States of America
871500 Baby carriages and parts thereof.,"879,126",2.70,2.70,2,,,,United States of America
"871610 - Trailers and semi-trailers of the caravan type, for housing or camping","11,956,643",2.70,2.70,5,,,,United States of America
871620 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes,"256,455",2.70,2.70,1,,,,United States of America
871631 -- Tanker trailers and tanker semi-trailers,"4,267",2.70,2.70,1,,,,United States of America
871639 -- Other,"5,580,995",2.70,2.70,5,,,,United States of America
871640 - Other trailers and semi-trailers,"7,401,617",2.70,2.70,1,,,,United States of America
871680 - Other vehicles,"7,904,725",1.70,1.70,1,,,,United States of America
871690 - Parts,"37,839,470",1.70,1.70,4,,,,United States of America
,2003,"2,912,067,494",6.38,6.38,180,,,,United States of America
870110 - Pedestrian controlled tractors,"33,155",3.00,3.00,1,,,,United States of America
870120 - Road tractors for semi-trailers,"35,221,099",16.00,16.00,2,,,,United States of America
870130 - Track-laying tractors,"4,826,038",0.00,0.00,2,,,,United States of America
870190 - Other,"245,498,820",0.88,0.88,8,,,,United States of America
870210 - With compression-ignition internal combustion piston engine (diesel or semi-diesel),"388,454",13.00,13.00,4,,,,United States of America
870290 - Other,"129,466",12.40,12.40,5,,,,United States of America
870310 - Vehicles specially designed for travelling on snow; golf cars and similar vehicles,"47,412,538",7.50,7.50,2,,,,United States of America
"870321 -- Of a cylinder capacity not exceeding 1,000 cc","159,907,570",10.00,10.00,2,,,,United States of America
"870322 -- Of a cylinder capacity exceeding 1,000 cc but not exceeding 1,500 cc","1,839,693",10.00,10.00,2,,,,United States of America
"870323 -- Of a cylinder capacity exceeding 1,500 cc but not exceeding 3,000 cc","222,839,685",10.00,10.00,3,,,,United States of America
"870324 -- Of a cylinder capacity exceeding 3,000 cc","266,059,793",10.00,10.00,2,,,,United States of America
"870331 -- Of a cylinder capacity not exceeding 1,500 cc","1,253,223",10.00,10.00,2,,,,United States of America
