Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
081110 - Strawberries,"15,422",18.70,18.70,3,1,,,Ukraine
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","202,125",15.58,15.58,7,1,,,Ukraine
081190 - Other,"2,776,016",13.96,13.96,10,2,,,Ukraine
081210 - Cherries,,9.35,9.35,1,,,,Ukraine
081220 - Strawberries,,9.35,9.35,1,,,,Ukraine
081290 - Other,,8.98,8.98,8,,,,Ukraine
081310 - Apricots,,5.95,5.95,1,,,,Ukraine
081320 - Prunes,,10.20,10.20,1,,,,Ukraine
081330 - Apples,,4.40,4.40,1,,,,Ukraine
081340 - Other fruit,"9,048",3.26,3.26,6,,,,Ukraine
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.50,7.50,7,,,,Ukraine
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,Ukraine
,1998,"2,839,379",7.85,7.85,141,28,,,Ukraine
080111 - - Desiccated,,0.00,0.00,1,,,,Ukraine
080119 - - Other,,0.00,0.00,1,,,,Ukraine
080121 - - In shell,,0.00,0.00,1,,,,Ukraine
080122 - - Shelled,,0.00,0.00,1,,,,Ukraine
080131 - - In shell,,0.00,0.00,1,,,,Ukraine
080132 - - Shelled,,0.00,0.00,1,,,,Ukraine
080211 - - In shell,,3.05,3.05,2,,,,Ukraine
080212 - - Shelled,"90,600",2.35,2.35,2,,,,Ukraine
080221 - - In shell,,3.50,3.50,1,,,,Ukraine
080222 - - Shelled,,3.50,3.50,1,,,,Ukraine
080231 - - In shell,"17,122",5.30,5.30,1,,,,Ukraine
080232 - - Shelled,"246,237",6.10,6.10,1,,,,Ukraine
080240 - Chestnuts (Castanea spp.),,6.10,6.10,1,,,,Ukraine
080250 - Pistachios,,1.70,1.70,1,,,,Ukraine
080290 - Other,"2,458",1.20,1.20,5,,,,Ukraine
"080300 Bananas, including plantains, fresh or dried",,17.30,17.30,3,1,,,Ukraine
080410 - Dates,,9.10,9.10,1,,,,Ukraine
080420 - Figs,,7.40,7.40,2,,,,Ukraine
080430 - Pineapples,,6.90,6.90,1,,,,Ukraine
080440 - Avocados,,4.70,4.70,3,,,,Ukraine
"080450 - Guavas, mangoes and mangosteens",,2.00,2.00,1,,,,Ukraine
080510 - Oranges,,15.87,15.87,6,3,,,Ukraine
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,5,5,,,Ukraine
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,13.90,13.90,2,1,,,Ukraine
080540 - Grapefruit,,1.87,1.87,3,,,,Ukraine
080590 - Other,424,13.90,13.90,1,,,,Ukraine
080610 - Fresh,,16.77,16.77,4,1,,,Ukraine
080620 - Dried,,2.60,2.60,6,,,,Ukraine
080711 - - Watermelons,,9.50,9.50,1,,,,Ukraine
080719 - - Other,,9.50,9.50,1,,,,Ukraine
080720 - Papaws (papayas),,2.00,2.00,1,,,,Ukraine
080810 - Apples,,,,4,4,,,Ukraine
080820 - Pears and quinces,,7.80,7.80,3,2,,,Ukraine
080910 - Apricots,"4,323",,,1,1,,,Ukraine
080920 - Cherries,,,,2,2,,,Ukraine
"080930 - Peaches, including nectarines",,,,2,2,,,Ukraine
080940 - Plums and sloes,"205,635",13.00,13.00,2,1,,,Ukraine
081010 - Strawberries,,12.10,12.10,3,1,,,Ukraine
"081020 - Raspberries, blackberries, mulberries and loganberries","32,077",9.95,9.95,2,,,,Ukraine
"081030 - Black, white or red currants and gooseberries",,9.80,9.80,3,,,,Ukraine
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","379,084",4.35,4.35,4,,,,Ukraine
081050 - Kiwifruit,,9.23,9.23,3,,,,Ukraine
081090 - Other,"18,842",5.63,5.63,3,,,,Ukraine
081110 - Strawberries,,19.05,19.05,3,1,,,Ukraine
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","607,254",15.88,15.88,7,1,,,Ukraine
081190 - Other,"1,234,694",14.39,14.39,10,2,,,Ukraine
081210 - Cherries,,9.50,9.50,1,,,,Ukraine
081220 - Strawberries,,9.50,9.50,1,,,,Ukraine
081290 - Other,,9.19,9.19,8,,,,Ukraine
081310 - Apricots,,6.10,6.10,1,,,,Ukraine
081320 - Prunes,,10.40,10.40,1,,,,Ukraine
081330 - Apples,,4.80,4.80,1,,,,Ukraine
081340 - Other fruit,630,3.43,3.43,6,,,,Ukraine
081350 - Mixtures of nuts or dried fruits of this Chapter,,7.70,7.70,7,,,,Ukraine
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.70,1.70,1,,,,Ukraine
,1997,"1,866,120",8.32,8.32,222,109,,,Ukraine
080111 - - Desiccated,,0.00,0.00,1,,,,Ukraine
080119 - - Other,,0.00,0.00,1,,,,Ukraine
080121 - - In shell,,0.00,0.00,1,,,,Ukraine
080122 - - Shelled,,0.00,0.00,1,,,,Ukraine
080131 - - In shell,,0.00,0.00,1,,,,Ukraine
080132 - - Shelled,,0.00,0.00,1,,,,Ukraine
080211 - - In shell,,3.15,3.15,2,,,,Ukraine
080212 - - Shelled,,2.65,2.65,2,,,,Ukraine
080221 - - In shell,,3.60,3.60,1,,,,Ukraine
080222 - - Shelled,"58,619",3.60,3.60,1,,,,Ukraine
080231 - - In shell,"5,920",6.00,6.00,1,,,,Ukraine
080232 - - Shelled,"209,865",6.60,6.60,1,,,,Ukraine
080240 - Chestnuts (Castanea spp.),,6.30,6.30,1,,,,Ukraine
080250 - Pistachios,,1.80,1.80,1,,,,Ukraine
080290 - Other,,1.20,1.20,5,,,,Ukraine
"080300 Bananas, including plantains, fresh or dried",,18.00,18.00,3,1,,,Ukraine
080410 - Dates,,9.80,9.80,1,,,,Ukraine
080420 - Figs,,7.65,7.65,2,,,,Ukraine
080430 - Pineapples,,7.40,7.40,1,,,,Ukraine
080440 - Avocados,,4.87,4.87,3,,,,Ukraine
"080450 - Guavas, mangoes and mangosteens",,3.00,3.00,1,,,,Ukraine
080510 - Oranges,,16.50,16.50,27,24,,,Ukraine
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Ukraine
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,Ukraine
080540 - Grapefruit,,1.93,1.93,3,,,,Ukraine
080590 - Other,,14.90,14.90,1,,,,Ukraine
080610 - Fresh,,18.03,18.03,10,7,,,Ukraine
080620 - Dried,,2.80,2.80,6,,,,Ukraine
080711 - - Watermelons,919,10.30,10.30,1,,,,Ukraine
080719 - - Other,,10.30,10.30,1,,,,Ukraine
080720 - Papaws (papayas),,2.00,2.00,1,,,,Ukraine
080810 - Apples,"5,285",,,13,13,,,Ukraine
080820 - Pears and quinces,,8.40,8.40,9,8,,,Ukraine
080910 - Apricots,,,,5,5,,,Ukraine
080920 - Cherries,,,,14,14,,,Ukraine
"080930 - Peaches, including nectarines",,,,10,10,,,Ukraine
080940 - Plums and sloes,"6,748",14.00,14.00,5,4,,,Ukraine
081010 - Strawberries,,12.60,12.60,3,1,,,Ukraine
"081020 - Raspberries, blackberries, mulberries and loganberries","5,285",10.35,10.35,2,,,,Ukraine
"081030 - Black, white or red currants and gooseberries",,10.20,10.20,3,,,,Ukraine
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","668,267",4.50,4.50,4,,,,Ukraine
081050 - Kiwifruit,,10.03,10.03,3,,,,Ukraine
081090 - Other,"1,304",6.97,6.97,3,,,,Ukraine
081110 - Strawberries,,19.80,19.80,3,1,,,Ukraine
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","42,765",16.50,16.50,7,1,,,Ukraine
081190 - Other,"839,201",15.26,15.26,10,2,,,Ukraine
081210 - Cherries,,9.90,9.90,1,,,,Ukraine
081220 - Strawberries,,9.90,9.90,1,,,,Ukraine
081290 - Other,,9.63,9.63,8,,,,Ukraine
081310 - Apricots,,6.30,6.30,1,,,,Ukraine
081320 - Prunes,,10.80,10.80,1,,,,Ukraine
081330 - Apples,,5.60,5.60,1,,,,Ukraine
081340 - Other fruit,"21,944",3.78,3.78,6,,,,Ukraine
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.14,8.14,7,,,,Ukraine
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.80,1.80,1,,,,Ukraine
,1996,"2,171,232",8.64,8.64,220,109,,,Ukraine
080111 - - Desiccated,,0.00,0.00,1,,,,Ukraine
080119 - - Other,,0.00,0.00,1,,,,Ukraine
080121 - - In shell,,0.00,0.00,1,,,,Ukraine
080122 - - Shelled,,0.00,0.00,1,,,,Ukraine
080131 - - In shell,,0.00,0.00,1,,,,Ukraine
080132 - - Shelled,,0.00,0.00,1,,,,Ukraine
080211 - - In shell,,3.25,3.25,2,,,,Ukraine
080212 - - Shelled,,2.90,2.90,2,,,,Ukraine
080221 - - In shell,,3.70,3.70,1,,,,Ukraine
080222 - - Shelled,,3.70,3.70,1,,,,Ukraine
080231 - - In shell,"27,096",6.70,6.70,1,,,,Ukraine
080232 - - Shelled,"90,355",7.00,7.00,1,,,,Ukraine
080240 - Chestnuts (Castanea spp.),,6.50,6.50,1,,,,Ukraine
080250 - Pistachios,,1.90,1.90,1,,,,Ukraine
080290 - Other,,1.20,1.20,5,,,,Ukraine
"080300 Bananas, including plantains, fresh or dried",,18.70,18.70,3,1,,,Ukraine
080410 - Dates,,10.60,10.60,1,,,,Ukraine
080420 - Figs,,7.90,7.90,2,,,,Ukraine
080430 - Pineapples,,7.90,7.90,1,,,,Ukraine
080440 - Avocados,,5.00,5.00,3,,,,Ukraine
"080450 - Guavas, mangoes and mangosteens",,4.00,4.00,1,,,,Ukraine
080510 - Oranges,,17.13,17.13,27,24,,,Ukraine
"080520 - Mandarins (including tangerines and satsumas); clementines, wilkings and similar citrus hybrids",,,,15,15,,,Ukraine
"080530 - Lemons (Citrus limon, Citrus limonum) and limes (Citrus aurantifolia)",,14.90,14.90,4,3,,,Ukraine
080540 - Grapefruit,,1.93,1.93,3,,,,Ukraine
080590 - Other,,14.90,14.90,1,,,,Ukraine
080610 - Fresh,,18.03,18.03,10,7,,,Ukraine
080620 - Dried,,2.80,2.80,6,,,,Ukraine
080711 - - Watermelons,,10.30,10.30,1,,,,Ukraine
080719 - - Other,,10.30,10.30,1,,,,Ukraine
080720 - Papaws (papayas),,2.00,2.00,1,,,,Ukraine
080810 - Apples,"17,573",,,13,13,,,Ukraine
080820 - Pears and quinces,,8.40,8.40,9,8,,,Ukraine
080910 - Apricots,,,,5,5,,,Ukraine
080920 - Cherries,,,,14,14,,,Ukraine
"080930 - Peaches, including nectarines",,,,10,10,,,Ukraine
080940 - Plums and sloes,,14.00,14.00,5,4,,,Ukraine
081010 - Strawberries,,13.10,13.10,3,1,,,Ukraine
"081020 - Raspberries, blackberries, mulberries and loganberries","44,098",10.75,10.75,2,,,,Ukraine
"081030 - Black, white or red currants and gooseberries",,10.60,10.60,3,,,,Ukraine
"081040 - Cranberries, bilberries and other fruits of the genus Vaccinium","1,172,183",4.65,4.65,4,,,,Ukraine
081050 - Kiwifruit,,10.30,10.30,1,,,,Ukraine
081090 - Other,444,8.30,8.30,3,,,,Ukraine
081110 - Strawberries,,20.55,20.55,3,1,,,Ukraine
"081120 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","121,210",17.12,17.12,7,1,,,Ukraine
081190 - Other,"694,934",16.14,16.14,10,2,,,Ukraine
081210 - Cherries,,10.30,10.30,1,,,,Ukraine
081220 - Strawberries,,10.30,10.30,1,,,,Ukraine
081290 - Other,,10.05,10.05,8,,,,Ukraine
081310 - Apricots,,6.50,6.50,1,,,,Ukraine
081320 - Prunes,,11.20,11.20,1,,,,Ukraine
081330 - Apples,,6.40,6.40,1,,,,Ukraine
081340 - Other fruit,"3,339",4.13,4.13,6,,,,Ukraine
081350 - Mixtures of nuts or dried fruits of this Chapter,,8.59,8.59,7,,,,Ukraine
"081400 Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions",,1.90,1.90,1,,,,Ukraine
