Importer,Year,Value,Ad val. duties,Number of lines,China
,(US$),Simple average,MFN duties,Pref. duties,China
,MFN,Best,All items,Non ad val.,All items,Non ad val.,China
853329 - - Other,"38,076",18.50,18.50,1,,,,China
853331 - - For a power handling capacity not exceeding 20 W,"32,480",18.50,18.50,2,,,,China
853339 - - Other,"10,401",18.50,18.50,2,,,,China
"853340 - Other variable resistors, including rheostats and potentiometers","1,122,569",16.17,16.17,6,,,,China
853390 - Parts,"2,262",16.50,16.50,1,,,,China
853400 Printed circuits,"7,395,037",12.50,12.50,1,,,,China
853510 - Fuses,"81,440",18.50,18.50,1,,,,China
853521 - - For a voltage of less than 72.5 kV,,18.50,18.50,1,,,,China
853529 - - Other,"14,487",18.50,18.50,1,,,,China
853530 - Isolating switches and make-and-break switches,"39,688",18.50,18.50,6,,,,China
"853540 - Lightning arresters, voltage limiters and surge suppressors","30,293",18.50,18.50,2,,,,China
853590 - Other,"10,059",18.50,18.50,1,,,,China
853610 - Fuses,"115,850",18.50,18.50,1,,,,China
853620 - Automatic circuit breakers,"305,280",20.50,20.50,1,,,,China
853630 - Other apparatus for protecting electrical circuits,"407,338",18.50,18.50,1,,,,China
853641 - - For a voltage not exceeding 60 V,"2,172,086",18.50,18.50,1,,,,China
853649 - - Other,"632,048",18.50,18.50,1,,,,China
853650 - Other switches,"3,215,778",7.88,7.88,4,,,,China
853661 - - Lamp-holders,"495,508",18.50,18.50,1,,,,China
853669 - - Other,"1,385,242",18.50,18.50,2,,,,China
853690 - Other apparatus,"6,280,784",17.30,17.30,5,,,,China
"853710 - For a voltage not exceeding 1,000 V","90,905",20.50,20.50,5,,,,China
"853720 - For a voltage exceeding 1,000 V","367,526",20.50,20.50,1,,,,China
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus","8,948",18.50,18.50,1,,,,China
853890 - Other,"607,209",15.33,15.33,3,,,,China
853910 - Sealed beam lamp units,"94,257",20.50,20.50,2,,,,China
853921 - - Tungsten halogen,"1,586,484",20.50,20.50,2,,,,China
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","1,879,434",20.50,20.50,1,,,,China
853929 - - Other,"702,176",20.50,20.50,2,,,,China
"853931 - - Fluorescent, hot cathode","80,978,397",20.50,20.50,1,,,,China
853932 - - Mercury or sodium vapour lamps; metal halide lamps,"1,334,998",20.50,20.50,1,,,,China
853939 - - Other,"1,528,040",20.50,20.50,1,,,,China
853941 - - Arc-lamps,"44,088",20.50,20.50,1,,,,China
853949 - - Other,"74,260",20.50,20.50,1,,,,China
853990 - Parts,"682,095",16.50,16.50,3,,,,China
854011 - - Colour,"2,018,844",20.50,20.50,1,,,,China
854012 - - Black and white or other monochrome,"43,540",20.50,20.50,1,,,,China
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"140,311",5.75,5.75,4,,,,China
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","2,595,972",2.50,2.50,1,,,,China
"854050 - Data/graphic display tubes, black and white or other monochrome",,9.25,9.25,2,,,,China
854060 - Other cathode-ray tubes,,15.50,15.50,2,,,,China
854071 - - Magnetrons,,20.50,20.50,1,,,,China
854072 - - Klystrons,,20.50,20.50,1,,,,China
854079 - - Other,,20.50,20.50,1,,,,China
854081 - - Receiver or amplifier valves and tubes,,20.50,20.50,1,,,,China
854089 - - Other,"115,882",11.50,11.50,2,,,,China
854091 - - Of cathode-ray tubes,"12,509,421",15.70,15.70,5,,,,China
854099 - - Other,"292,606",18.50,18.50,1,,,,China
"854110 - Diodes, other than photosensitive or light emitting diodes","2,096,472",7.78,7.78,9,,,,China
854121 - - With a dissipation rate of less than 1 W,"2,485,718",7.25,7.25,4,,,,China
854129 - - Other,"826,815",7.25,7.25,2,,,,China
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","130,642",9.63,9.63,4,,,,China
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","2,310,894",7.50,7.50,18,,,,China
854150 - Other semiconductor devices,"26,929",12.00,12.00,2,,,,China
854160 - Mounted piezo-electric crystals,"3,126,504",12.00,12.00,2,,,,China
854190 - Parts,"61,928",2.50,2.50,3,,,,China
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","8,919",12.00,12.00,1,,,,China
854213 - - Metal oxide semiconductors (MOS technology),"19,725,218",5.30,5.30,15,,,,China
854214 - - Circuits obtained by bipolar technology,"200,297",8.83,8.83,3,,,,China
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","822,205",8.50,8.50,7,,,,China
854230 - Other monolithic integrated circuits,"2,598,267",8.83,8.83,3,,,,China
854240 - Hybrid integrated circuits,"82,549",16.17,16.17,3,,,,China
854250 - Electronic microassemblies,"1,038,339",23.00,23.00,1,,,,China
854290 - Parts,"16,853",2.50,2.50,3,,,,China
854311 - - Ion implanters for doping semiconductor materials,,0.00,0.00,1,,,,China
854319 - - Other,,0.00,0.00,1,,,,China
854320 - Signal generators,"22,226",14.00,14.00,1,,,,China
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,14.00,14.00,1,,,,China
854340 - Electric fence energisers,,19.00,19.00,1,,,,China
854381 - - Proximity cards and tags,"5,936",19.00,19.00,1,,,,China
854389 - - Other,"2,197,114",9.17,9.17,18,,,,China
854390 - Parts,"216,931",15.50,15.50,2,,,,China
854411 - - Of copper,"23,562",16.50,16.50,1,,,,China
854419 - - Other,"19,645",16.50,16.50,2,,,,China
854420 - Co-axial cable and other co-axial electric conductors,"456,113",18.50,18.50,1,,,,China
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","42,234",18.50,18.50,1,,,,China
854441 - - Fitted with connectors,"5,344,986",18.50,18.50,1,,,,China
854449 - - Other,"5,959,602",18.50,18.50,1,,,,China
854451 - - Fitted with connectors,"3,332,357",18.50,18.50,1,,,,China
854459 - - Other,"761,443",18.50,18.50,1,,,,China
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","5,850",18.50,18.50,1,,,,China
854470 - Optical fibre cables,"491,932",15.25,15.25,4,,,,China
854511 - - Of a kind used for furnaces,"4,325,663",12.50,12.50,1,,,,China
854519 - - Other,"120,221",9.50,9.50,2,,,,China
854520 - Brushes,201,14.50,14.50,1,,,,China
854590 - Other,"102,831",14.50,14.50,4,,,,China
854610 - Of glass,,18.50,18.50,1,,,,China
854620 - Of ceramics,"302,420",18.50,18.50,1,,,,China
854690 - Other,"22,656",18.50,18.50,1,,,,China
854710 - Insulating fittings of ceramics,,18.50,18.50,1,,,,China
854720 - Insulating fittings of plastics,"73,230",18.50,18.50,1,,,,China
854790 - Other,"5,685",18.50,18.50,1,,,,China
"854810 - Waste and scrap of primary cells, primary batteries and electric accumulators; spent primary cells, spent primary batteries and spent electric accumulators",,13.50,13.50,2,,,,China
854890 - Other,"45,767",16.50,16.50,1,,,,China
,2000,"393,521,764",16.81,16.81,651,,,,China
850110 - Motors of an output not exceeding 37.5 W,"2,793,283",18.00,18.00,6,,,,China
850120 - Universal AC/DC motors of an output exceeding 37.5 W,"2,394,037",21.00,21.00,1,,,,China
850131 - - Of an output not exceeding 750 W,"154,383",21.00,21.00,2,,,,China
850132 - - Of an output exceeding 750 W but not exceeding 75 kW,980,21.00,21.00,2,,,,China
850133 - - Of an output exceeding 75 kW but not exceeding 375 kW,,18.00,18.00,2,,,,China
850134 - - Of an output exceeding 375 kW,,13.00,13.00,3,,,,China
"850140 - Other AC motors, single-phase","2,227,732",19.50,19.50,4,,,,China
850151 - - Of an output not exceeding 750 W,"357,999",18.00,18.00,3,,,,China
850152 - - Of an output exceeding 750 W but not exceeding 75 kW,"20,273",18.00,18.00,3,,,,China
850153 - - Of an output exceeding 75 kW,,10.50,10.50,2,,,,China
850161 - - Of an output not exceeding 75 kVA,"3,829",18.00,18.00,1,,,,China
850162 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,18.00,18.00,1,,,,China
850163 - - Of an output exceeding 375 kVA but not exceeding 750 kVA,,18.00,18.00,1,,,,China
850164 - - Of an output exceeding 750 kVA,,18.00,18.00,1,,,,China
850211 - - Of an output not exceeding 75 kVA,"77,854",18.00,18.00,2,,,,China
850212 - - Of an output exceeding 75 kVA but not exceeding 375 kVA,,18.00,18.00,2,,,,China
850213 - - Of an output exceeding 375 kVA,,18.00,18.00,3,,,,China
850220 - Generating sets with spark-ignition internal combustion piston engines,,13.00,13.00,3,,,,China
850231 - - Wind-powered,,3.00,3.00,1,,,,China
850239 - - Other,,3.00,3.00,1,,,,China
850240 - Electric rotary converters,"27,294",18.00,18.00,2,,,,China
850300 Parts suitable for use solely or principally with the machines of heading No. 85.01 or 85.02,"383,708",17.50,17.50,2,,,,China
850410 - Ballasts for discharge lamps or tubes,"1,968,871",19.00,19.00,1,,,,China
850421 - - Having a power handling capacity not exceeding 650 kVA,"6,228",18.00,18.00,1,,,,China
"850422 - - Having a power handling capacity exceeding 650 kVA but not exceeding 10,000 kVA",,18.00,18.00,1,,,,China
"850423 - - Having a power handling capacity exceeding 10,000 kVA","486,279",18.00,18.00,1,,,,China
850431 - - Having a power handling capacity not exceeding 1 kVA,"8,436,421",17.40,17.40,5,,,,China
850432 - - Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA,"113,628",21.00,21.00,4,,,,China
850433 - - Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA,"8,292",18.00,18.00,1,,,,China
850434 - - Having a power handling capacity exceeding 500 kVA,,18.00,18.00,1,,,,China
850440 - Static converters,"18,729,917",19.75,19.75,8,,,,China
850450 - Other inductors,"2,928,054",21.00,21.00,1,,,,China
850490 - Parts,"2,222,613",18.60,18.60,5,,,,China
850511 - - Of metal,"98,965",19.00,19.00,1,,,,China
850519 - - Other,"158,992",19.00,19.00,2,,,,China
"850520 - Electro-magnetic couplings, clutches and brakes","8,382",10.50,10.50,2,,,,China
850530 - Electro-magnetic lifting heads,,18.00,18.00,1,,,,China
"850590 - Other, including parts","23,585",18.33,18.33,3,,,,China
850610 - Manganese dioxide,"441,494",19.00,19.00,3,,,,China
850630 - Mercuric oxide,"31,119",11.00,11.00,2,,,,China
850640 - Silver oxide,"28,768",11.00,11.00,2,,,,China
850650 - Lithium,"369,072",11.00,11.00,2,,,,China
850660 - Air-zinc,"1,124",11.00,11.00,2,,,,China
850680 - Other,"312,302",11.00,11.00,2,,,,China
850690 - Parts,789,17.00,17.00,1,,,,China
"850710 - Lead-acid, of a kind used for starting piston engines","308,229",21.00,21.00,1,,,,China
850720 - Other lead-acid accumulators,"997,294",21.00,21.00,2,,,,China
850730 - Nickel-cadmium,"392,172",21.00,21.00,3,,,,China
850740 - Nickel-iron,,21.00,21.00,1,,,,China
850780 - Other accumulators,"3,468,572",21.00,21.00,1,,,,China
850790 - Parts,"5,723",19.00,19.00,3,,,,China
850810 - Drills of all kinds,"661,897",23.00,23.00,1,,,,China
850820 - Saws,"403,750",23.00,23.00,1,,,,China
850880 - Other tools,"2,618,848",21.80,21.80,5,,,,China
850890 - Parts,"381,273",19.00,19.00,1,,,,China
850910 - Vacuum cleaners,"341,322",23.00,23.00,1,,,,China
850920 - Floor polishers,,23.00,23.00,1,,,,China
850930 - Kitchen waste disposers,771,23.00,23.00,1,,,,China
850940 - Food grinders and mixers; fruit or vegetable juice extractors,"1,966,798",23.50,23.50,6,,,,China
850980 - Other appliances,"713,971",26.00,26.00,1,,,,China
850990 - Parts,"2,061,159",19.00,19.00,1,,,,China
851010 - Shavers,"438,034",23.00,23.00,1,,,,China
851020 - Hair clippers,"227,722",3.00,3.00,1,,,,China
851030 - Hair-removing appliances,"9,455",23.00,23.00,1,,,,China
851090 - Parts,147,13.67,13.67,3,,,,China
851110 - Sparking plugs,"6,530",21.00,21.00,1,,,,China
851120 - Ignition magnetos; magneto-dynamos; magnetic flywheels,"12,895",21.00,21.00,2,,,,China
851130 - Distributors; ignition coils,"3,389",21.00,21.00,2,,,,China
851140 - Starter motors and dual purpose starter-generators,"1,810",21.00,21.00,1,,,,China
851150 - Other generators,"143,477",21.00,21.00,2,,,,China
851180 - Other equipment,"58,312",22.00,22.00,4,,,,China
851190 - Parts,"42,620",19.00,19.00,1,,,,China
851210 - Lighting or visual signalling equipment of a kind used on bicycles,"8,390",21.00,21.00,1,,,,China
851220 - Other lighting or visual signalling equipment,"72,783",21.00,21.00,6,,,,China
851230 - Sound signalling equipment,"56,994",21.00,21.00,1,,,,China
"851240 - Windscreen wipers, defrosters and demisters","17,795",21.00,21.00,2,,,,China
851290 - Parts,"98,347",19.00,19.00,1,,,,China
851310 - Lamps,"2,108,063",21.00,21.00,2,,,,China
851390 - Parts,"30,111",19.00,19.00,1,,,,China
851410 - Resistance heated furnaces and ovens,364,18.00,18.00,2,,,,China
851420 - Induction or dielectric furnaces and ovens,,18.00,18.00,3,,,,China
851430 - Other furnaces and ovens,"2,251",18.00,18.00,5,,,,China
851440 - Other induction or dielectric heating equipment,,18.00,18.00,1,,,,China
851490 - Parts,"6,778",18.00,18.00,1,,,,China
851511 - - Soldering irons and guns,"94,974",18.00,18.00,1,,,,China
851519 - - Other,"8,453",18.00,18.00,1,,,,China
851521 - - Fully or partly automatic,910,18.00,18.00,1,,,,China
851529 - - Other,,18.00,18.00,1,,,,China
851531 - - Fully or partly automatic,,18.00,18.00,1,,,,China
851539 - - Other,,18.00,18.00,1,,,,China
851580 - Other machines and apparatus,"29,782",18.00,18.00,2,,,,China
851590 - Parts,"28,964",18.00,18.00,1,,,,China
851610 - Electric instantaneous or storage water heaters and immersion heaters,"7,003",23.00,23.00,1,,,,China
851621 - - Storage heating radiators,,23.00,23.00,1,,,,China
851629 - - Other,181,23.00,23.00,1,,,,China
851631 - - Hair dryers,"1,581,429",23.00,23.00,1,,,,China
851632 - - Other hair-dressing apparatus,"975,589",23.00,23.00,1,,,,China
851633 - - Hand-drying apparatus,97,23.00,23.00,1,,,,China
851640 - Electric smoothing irons,"751,351",26.00,26.00,1,,,,China
851650 - Microwave ovens,"19,697",23.00,23.00,1,,,,China
"851660 - Other ovens; cookers, cooking plates, boiling rings, grillers and roasters","603,613",23.00,23.00,1,,,,China
851671 - - Coffee or tea makers,"2,465,814",26.00,26.00,1,,,,China
851672 - - Toasters,"184,417",26.00,26.00,1,,,,China
851679 - - Other,"2,189,483",24.00,24.00,3,,,,China
851680 - Electric heating resistors,"203,870",19.00,19.00,2,,,,China
851690 - Parts,"640,946",19.00,19.00,1,,,,China
851711 - - Line telephone sets with cordless handsets,"2,451,591",23.00,23.00,1,,,,China
851719 - - Other,"2,842,415",22.25,22.25,4,,,,China
851721 - - Facsimile machines,"4,627,495",20.00,20.00,4,,,,China
851722 - - Teleprinters,,18.00,18.00,2,,,,China
851730 - Telephonic or telegraphic switching apparatus,"1,576,568",20.80,20.80,15,,,,China
"851750 - Other apparatus, for carrier-current line systems or for digital line systems","2,967,192",20.85,20.85,13,,,,China
851780 - Other apparatus,"55,665",14.00,14.00,5,,,,China
851790 - Parts,"4,398,788",13.00,13.00,6,,,,China
851810 - Microphones and stands therefor,"2,472,657",23.00,23.00,1,,,,China
"851821 - - Single loudspeakers, mounted in their enclosures","1,974,599",26.00,26.00,1,,,,China
"851822 - - Multiple loudspeakers, mounted in the same enclosure","790,282",26.00,26.00,1,,,,China
851829 - - Other,"9,128,892",26.00,26.00,1,,,,China
"851830 - Headphones, earphones and combined microphone/speaker sets","1,405,156",23.00,23.00,1,,,,China
851840 - Audio-frequency electric amplifiers,"565,565",23.00,23.00,1,,,,China
851850 - Electric sound amplifier sets,"304,332",23.00,23.00,1,,,,China
851890 - Parts,"2,412,985",19.00,19.00,2,,,,China
851910 - Coin- or disc-operated record-players,,23.00,23.00,1,,,,China
851921 - - Without loudspeaker,,23.00,23.00,1,,,,China
851929 - - Other,"3,212",23.00,23.00,1,,,,China
851931 - - With automatic record changing mechanism,,23.00,23.00,1,,,,China
851939 - - Other,,23.00,23.00,1,,,,China
851940 - Transcribing machines,,23.00,23.00,1,,,,China
851992 - - Pocket-size cassette-players,"67,366",26.00,26.00,1,,,,China
"851993 - - Other, cassette-type","22,209",26.00,26.00,1,,,,China
851999 - - Other,"1,573,823",24.50,24.50,2,,,,China
852010 - Dictating machines not capable of operating without an external source of power,,23.00,23.00,1,,,,China
852020 - Telephone answering machines,"4,908",23.00,23.00,1,,,,China
852032 - - Digital audio type,"1,633",23.00,23.00,1,,,,China
"852033 - - Other, cassette-type","308,474",23.00,23.00,1,,,,China
852039 - - Other,"163,230",23.00,23.00,1,,,,China
852090 - Other,"305,377",16.33,16.33,3,,,,China
852110 - Magnetic tape-type,"248,984",13.75,13.75,4,,,,China
852190 - Other,"1,672,646",13.00,13.00,2,,,,China
852210 - Pick-up cartridges,,21.00,21.00,1,,,,China
852290 - Other,"18,473,343",19.00,19.00,6,,,,China
852311 - - Of a width not exceeding 4 mm,"11,357",19.00,19.00,2,,,,China
852312 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,"36,174",19.00,19.00,1,,,,China
852313 - - Of a width exceeding 6.5 mm,"108,611",19.00,19.00,3,,,,China
852320 - Magnetic discs,"1,691,857",11.00,11.00,2,,,,China
852330 - Cards incorporating a magnetic stripe,,19.00,19.00,1,,,,China
852390 - Other,"90,252",19.00,19.00,1,,,,China
852410 - Gramophone records,,19.00,19.00,1,,,,China
852431 - - For reproducing phenomena other than sound or image,"247,517",19.00,19.00,1,,,,China
852432 - - For reproducing sound only,"7,672",19.00,19.00,1,,,,China
852439 - - Other,"12,652",19.00,19.00,1,,,,China
852440 - Magnetic tapes for reproducing phenomena other than sound or image,"2,716",19.00,19.00,1,,,,China
852451 - - Of a width not exceeding 4 mm,"1,106",19.00,19.00,2,,,,China
852452 - - Of a width exceeding 4 mm but not exceeding 6.5 mm,,19.00,19.00,1,,,,China
852453 - - Of a width exceeding 6.5 mm,,19.00,19.00,1,,,,China
852460 - Cards incorporating a magnetic stripe,,19.00,19.00,1,,,,China
852491 - - For reproducing phenomena other than sound or image,"12,459",19.00,19.00,1,,,,China
852499 - - Other,"4,349",19.00,19.00,1,,,,China
852510 - Transmission apparatus,"298,075",8.67,8.67,9,,,,China
852520 - Transmission apparatus incorporating reception apparatus,"2,123,931",14.00,14.00,28,,,,China
852530 - Television cameras,"63,749",9.67,9.67,3,,,,China
852540 - Still image video cameras and other video camera recorders,"231,780",13.00,13.00,2,,,,China
852610 - Radar apparatus,,3.00,3.00,1,,,,China
852691 - - Radio navigational aid apparatus,"149,749",3.00,3.00,1,,,,China
852692 - - Radio remote control apparatus,"139,814",21.00,21.00,1,,,,China
852712 - - Pocket-size radio cassette-players,"424,764",23.00,23.00,1,,,,China
852713 - - Other apparatus combined with sound recording or reproducing apparatus,"6,303,991",26.00,26.00,4,,,,China
852719 - - Other,"3,557,801",26.00,26.00,2,,,,China
852721 - - Combined with sound recording or reproducing apparatus,"868,756",26.00,26.00,2,,,,China
852729 - - Other,"166,009",23.00,23.00,1,,,,China
852731 - - Combined with sound recording or reproducing apparatus,"2,941,772",25.00,25.00,3,,,,China
852732 - - Not combined with sound recording or reproducing apparatus but combined with a clock,"253,979",23.00,23.00,1,,,,China
852739 - - Other,"108,637",24.50,24.50,2,,,,China
852790 - Other apparatus,"386,198",16.67,16.67,3,,,,China
852812 - - Colour,"699,363",22.00,22.00,3,,,,China
852813 - - Black and white or other monochrome,"80,511",26.00,26.00,1,,,,China
852821 - - Colour,"35,351",22.50,22.50,2,,,,China
852822 - - Black and white or other monochrome,"22,923",23.00,23.00,1,,,,China
852830 - Video projectors,,26.00,26.00,1,,,,China
852910 - Aerials and aerial reflectors of all kinds; parts suitable for use therewith,"1,718,520",18.75,18.75,4,,,,China
852990 - Other,"68,479,626",14.00,14.00,7,,,,China
853010 - Equipment for railways or tramways,"3,640",19.00,19.00,2,,,,China
853080 - Other equipment,"10,565",19.00,19.00,2,,,,China
853090 - Parts,,18.00,18.00,1,,,,China
853110 - Burglar or fire alarms and similar apparatus,"287,948",21.00,21.00,2,,,,China
853120 - Indicator panels incorporating liquid crystal devices (LCD) or light emitting diodes (LED),"12,283,911",20.00,20.00,1,,,,China
853180 - Other apparatus,"168,346",21.00,21.00,1,,,,China
853190 - Parts,"46,494",19.00,19.00,1,,,,China
853210 - Fixed capacitors designed for use in 50/60 Hz circuits and having a reactive power handling capacity of not less than 0.5 kvar (power capacitors),276,19.00,19.00,1,,,,China
853221 - - Tantalum,"669,064",19.00,19.00,2,,,,China
853222 - - Aluminium electrolytic,"1,525,896",19.00,19.00,1,,,,China
"853223 - - Ceramic dielectric, single layer","1,040,902",19.00,19.00,2,,,,China
"853224 - - Ceramic dielectric, multilayer","303,028",19.00,19.00,2,,,,China
853225 - - Dielectric of paper or plastics,"448,460",19.00,19.00,2,,,,China
853229 - - Other,"98,381",19.00,19.00,2,,,,China
853230 - Variable or adjustable (pre-set) capacitors,"176,658",19.00,19.00,2,,,,China
853290 - Parts,"782,130",17.00,17.00,1,,,,China
"853310 - Fixed carbon resistors, composition or film types","591,098",19.00,19.00,1,,,,China
853321 - - For a power handling capacity not exceeding 20 W,"966,676",19.00,19.00,3,,,,China
853329 - - Other,"125,875",19.00,19.00,1,,,,China
853331 - - For a power handling capacity not exceeding 20 W,"59,231",19.00,19.00,2,,,,China
853339 - - Other,"45,661",19.00,19.00,2,,,,China
"853340 - Other variable resistors, including rheostats and potentiometers","1,043,039",16.67,16.67,6,,,,China
853390 - Parts,,17.00,17.00,1,,,,China
853400 Printed circuits,"10,074,263",13.00,13.00,1,,,,China
853510 - Fuses,"1,009",19.00,19.00,1,,,,China
853521 - - For a voltage of less than 72.5 kV,493,19.00,19.00,1,,,,China
853529 - - Other,"14,835",19.00,19.00,1,,,,China
853530 - Isolating switches and make-and-break switches,"15,843",19.00,19.00,6,,,,China
"853540 - Lightning arresters, voltage limiters and surge suppressors","19,702",19.00,19.00,2,,,,China
853590 - Other,"2,604",19.00,19.00,1,,,,China
853610 - Fuses,"129,839",19.00,19.00,1,,,,China
853620 - Automatic circuit breakers,"448,045",21.00,21.00,1,,,,China
853630 - Other apparatus for protecting electrical circuits,"242,428",19.00,19.00,1,,,,China
853641 - - For a voltage not exceeding 60 V,"1,997,150",19.00,19.00,1,,,,China
853649 - - Other,"204,921",19.00,19.00,1,,,,China
853650 - Other switches,"2,668,142",8.00,8.00,4,,,,China
853661 - - Lamp-holders,"213,109",19.00,19.00,1,,,,China
853669 - - Other,"1,070,930",19.00,19.00,2,,,,China
853690 - Other apparatus,"5,808,686",17.80,17.80,5,,,,China
"853710 - For a voltage not exceeding 1,000 V","56,826",21.60,21.60,5,,,,China
"853720 - For a voltage exceeding 1,000 V",,21.00,21.00,1,,,,China
"853810 - Boards, panels, consoles, desks, cabinets and other bases for the goods of heading No. 85.37, not equipped with their apparatus","48,896",19.00,19.00,1,,,,China
853890 - Other,"782,336",21.50,21.50,2,,,,China
853910 - Sealed beam lamp units,"65,046",21.00,21.00,2,,,,China
853921 - - Tungsten halogen,"2,048,427",21.00,21.00,2,,,,China
"853922 - - Other, of a power not exceeding 200 W and for a voltage exceeding 100 V","2,111,617",21.00,21.00,1,,,,China
853929 - - Other,"1,445,447",21.00,21.00,2,,,,China
"853931 - - Fluorescent, hot cathode","15,808,247",21.00,21.00,1,,,,China
853932 - - Mercury or sodium vapour lamps; metal halide lamps,"1,391,758",21.00,21.00,1,,,,China
853939 - - Other,"1,793,681",21.00,21.00,1,,,,China
853941 - - Arc-lamps,"5,642",21.00,21.00,1,,,,China
853949 - - Other,"52,911",21.00,21.00,1,,,,China
853990 - Parts,"432,238",17.00,17.00,3,,,,China
854011 - - Colour,"9,586,764",21.00,21.00,1,,,,China
854012 - - Black and white or other monochrome,"29,326",21.00,21.00,1,,,,China
854020 - Television camera tubes; image converters and intensifiers; other photo-cathode tubes,"63,147",7.50,7.50,4,,,,China
"854040 - Data/graphic display tubes, colour, with a phosphor dot screen pitch smaller than 0.4 mm","16,195,672",3.00,3.00,1,,,,China
"854050 - Data/graphic display tubes, black and white or other monochrome",,10.00,10.00,2,,,,China
854060 - Other cathode-ray tubes,,16.00,16.00,2,,,,China
854071 - - Magnetrons,"55,450",21.00,21.00,1,,,,China
854072 - - Klystrons,,21.00,21.00,1,,,,China
854079 - - Other,,21.00,21.00,1,,,,China
854081 - - Receiver or amplifier valves and tubes,,21.00,21.00,1,,,,China
854089 - - Other,"113,104",12.00,12.00,2,,,,China
854091 - - Of cathode-ray tubes,"8,308,416",16.20,16.20,5,,,,China
854099 - - Other,"65,588",19.00,19.00,1,,,,China
"854110 - Diodes, other than photosensitive or light emitting diodes","3,385,783",8.56,8.56,9,,,,China
854121 - - With a dissipation rate of less than 1 W,"5,226,845",8.00,8.00,4,,,,China
854129 - - Other,"441,495",8.00,8.00,2,,,,China
"854130 - Thyristors, diacs and triacs, other than photosensitive devices","31,827",10.50,10.50,4,,,,China
"854140 - Photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes","1,401,078",9.22,9.22,18,,,,China
854150 - Other semiconductor devices,"221,653",13.00,13.00,2,,,,China
854160 - Mounted piezo-electric crystals,"7,104,223",13.00,13.00,2,,,,China
854190 - Parts,"54,101",3.00,3.00,3,,,,China
"854212 - - Cards incorporating an electronic integrated circuit (""smart"" cards)","1,095",13.00,13.00,1,,,,China
854213 - - Metal oxide semiconductors (MOS technology),"17,723,230",5.93,5.93,15,,,,China
854214 - - Circuits obtained by bipolar technology,"351,611",9.67,9.67,3,,,,China
"854219 - - Other, including circuits obtained by a combination of bipolar and MOS technologies (BIMOS technology)","172,357",9.29,9.29,7,,,,China
854230 - Other monolithic integrated circuits,"3,045,587",9.67,9.67,3,,,,China
854240 - Hybrid integrated circuits,"164,449",17.00,17.00,3,,,,China
854250 - Electronic microassemblies,"1,108,249",24.00,24.00,1,,,,China
854290 - Parts,"8,725",3.00,3.00,3,,,,China
854311 - - Ion implanters for doping semiconductor materials,,3.00,3.00,1,,,,China
854319 - - Other,,3.00,3.00,1,,,,China
854320 - Signal generators,"105,998",18.00,18.00,1,,,,China
"854330 - Machines and apparatus for electroplating, electrolysis or electrophoresis",,18.00,18.00,1,,,,China
854340 - Electric fence energisers,,20.00,20.00,1,,,,China
854381 - - Proximity cards and tags,"5,031",20.00,20.00,1,,,,China
854389 - - Other,"5,050,437",9.78,9.78,18,,,,China
854390 - Parts,"1,487,685",16.50,16.50,2,,,,China
854411 - - Of copper,"65,035",17.00,17.00,1,,,,China
854419 - - Other,"22,106",17.00,17.00,2,,,,China
854420 - Co-axial cable and other co-axial electric conductors,"221,643",19.00,19.00,1,,,,China
"854430 - Ignition wiring sets and other wiring sets of a kind used in vehicles, aircraft or ships","5,604",19.00,19.00,1,,,,China
854441 - - Fitted with connectors,"6,905,742",19.00,19.00,1,,,,China
854449 - - Other,"1,867,509",19.00,19.00,1,,,,China
854451 - - Fitted with connectors,"3,974,610",19.00,19.00,1,,,,China
854459 - - Other,"583,773",19.00,19.00,1,,,,China
"854460 - Other electric conductors, for a voltage exceeding 1,000 V","31,093",19.00,19.00,1,,,,China
854470 - Optical fibre cables,"23,032",16.00,16.00,4,,,,China
854511 - - Of a kind used for furnaces,"3,843,125",13.00,13.00,1,,,,China
854519 - - Other,"221,501",10.00,10.00,2,,,,China
854520 - Brushes,"7,772",15.00,15.00,1,,,,China
854590 - Other,"31,177",15.00,15.00,4,,,,China
854610 - Of glass,,19.00,19.00,1,,,,China
854620 - Of ceramics,49,19.00,19.00,1,,,,China
854690 - Other,"90,205",19.00,19.00,1,,,,China
854710 - Insulating fittings of ceramics,,19.00,19.00,1,,,,China
