Importer,Year,Value,Ad val. duties,Number of lines,Ukraine
,(US$),Simple average,MFN duties,Pref. duties,Ukraine
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Ukraine
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Ukraine
392079 -- Of other cellulose derivatives,"1,083",6.10,1.50,2,,2,,Ukraine
392091 -- Of poly(vinyl butyral),"3,585",6.10,2.60,1,,1,,Ukraine
392092 -- Of polyamides,"1,761",6.50,3.00,1,,1,,Ukraine
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Ukraine
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,Ukraine
392099 -- Of other plastics,"1,092,554",3.25,1.50,6,,3,,Ukraine
392111 -- Of polymers of styrene,"197,469",6.50,0.00,1,,1,,Ukraine
392112 -- Of polymers of vinyl chloride,58,6.50,0.00,1,,1,,Ukraine
392113 -- Of polyurethanes,"2,158,508",6.50,0.00,2,,2,,Ukraine
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Ukraine
392119 -- Of other plastics,"8,899",6.50,0.00,1,,1,,Ukraine
392190 - Other,"5,653,701",6.50,0.38,8,,8,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins","24,135",6.50,0.00,1,,1,,Ukraine
392220 - Lavatory seats and covers,"34,856",6.50,0.00,1,,1,,Ukraine
392290 - Other,"114,977",6.50,0.00,1,,1,,Ukraine
"392310 - Boxes, cases, crates and similar articles","9,430,652",6.50,0.00,1,,1,,Ukraine
392321 -- Of polymers of ethylene,"3,771,101",6.50,3.00,1,,1,,Ukraine
392329 -- Of other plastics,"661,698",6.50,0.00,2,,2,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","2,767,591",6.50,0.00,2,,2,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","2,750,279",5.90,0.00,2,,2,,Ukraine
"392350 - Stoppers, lids, caps and other closures","3,433,234",6.50,0.00,2,,2,,Ukraine
392390 - Other,"3,297,205",6.50,0.00,1,,1,,Ukraine
392410 - Tableware and kitchenware,"1,831,367",6.50,0.00,1,,1,,Ukraine
392490 - Other,"647,386",6.50,0.00,1,,1,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","36,833",6.50,0.00,1,,1,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","3,900,771",6.50,0.00,1,,1,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","48,272",6.50,0.00,1,,1,,Ukraine
392590 - Other,"4,291,612",6.50,0.00,3,,3,,Ukraine
392610 - Office or school supplies,"725,699",6.50,0.00,1,,1,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","35,833",6.50,0.00,1,,1,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","157,423",6.50,0.00,1,,1,,Ukraine
392640 - Statuettes and other ornamental articles,"37,663",6.50,0.00,1,,1,,Ukraine
392690 - Other,"4,144,152",6.50,0.00,3,,3,,Ukraine
,2015,"76,472,910",5.53,0.79,205,,176,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"908,519",6.50,3.00,2,,2,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"33,647",3.25,1.50,2,,1,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,6.50,3.00,1,,1,,Ukraine
390190 - Other,"87,958",3.25,1.50,2,,1,,Ukraine
390210 - Polypropylene,"217,514",6.50,3.00,1,,1,,Ukraine
390220 - Polyisobutylene,,6.50,3.00,1,,1,,Ukraine
390230 - Propylene copolymers,,6.50,3.00,1,,1,,Ukraine
390290 - Other,,2.17,1.00,3,,1,,Ukraine
390311 -- Expansible,,6.50,3.00,1,,1,,Ukraine
390319 -- Other,,6.50,0.00,1,,1,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,3.00,1,,1,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"65,643",6.50,3.00,1,,1,,Ukraine
390390 - Other,,2.17,1.00,3,,1,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances",,6.50,3.00,1,,1,,Ukraine
390421 -- Non-plasticised,"69,622",6.50,3.00,1,,1,,Ukraine
390422 -- Plasticised,"149,690",6.50,3.00,1,,1,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,3.00,1,,1,,Ukraine
390440 - Other vinyl chloride copolymers,,6.50,3.00,1,,1,,Ukraine
390450 - Vinylidene chloride polymers,,3.25,1.50,2,,1,,Ukraine
390461 -- Polytetrafluoroethylene,"1,290",6.50,3.00,1,,1,,Ukraine
390469 -- Other,,4.33,2.00,3,,2,,Ukraine
390490 - Other,"5,304",6.50,3.00,1,,1,,Ukraine
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Ukraine
390519 -- Other,,6.50,0.00,1,,1,,Ukraine
390521 -- In aqueous dispersion,"235,521",6.50,0.00,1,,1,,Ukraine
390529 -- Other,52,6.50,0.00,1,,1,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Ukraine
390591 -- Copolymers,,6.50,0.00,1,,1,,Ukraine
390599 -- Other,,3.25,0.00,2,,1,,Ukraine
390610 - Poly(methyl methacrylate),"4,875",6.50,2.90,1,,1,,Ukraine
390690 - Other,"27,311",0.93,0.00,7,,1,,Ukraine
390710 - Polyacetals,753,6.50,0.00,1,,1,,Ukraine
390720 - Other polyethers,"5,857,251",4.88,0.00,4,,3,,Ukraine
390730 - Epoxide resins,"1,733",6.50,0.00,1,,1,,Ukraine
390740 - Polycarbonates,"191,676",6.50,0.00,1,,1,,Ukraine
390750 - Alkyd resins,71,6.50,0.00,1,,1,,Ukraine
390760 - Poly(ethylene terephthalate),"690,013",6.50,1.50,2,,2,,Ukraine
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Ukraine
390791 -- Unsaturated,,6.50,0.00,2,,2,,Ukraine
390799 -- Other,"3,813",3.25,1.50,2,,1,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","106,557",6.50,0.00,1,,1,,Ukraine
390890 - Other,123,6.50,0.00,1,,1,,Ukraine
390910 - Urea resins; thiourea resins,,6.50,0.00,1,,1,,Ukraine
390920 - Melamine resins,"2,625",6.50,0.00,1,,1,,Ukraine
390930 - Other amino-resins,,6.50,0.00,1,,1,,Ukraine
390940 - Phenolic resins,"6,528",6.50,0.00,1,,1,,Ukraine
390950 - Polyurethanes,"6,001",3.25,0.00,2,,1,,Ukraine
391000 Silicones in primary forms.,"148,801",6.50,0.00,1,,1,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Ukraine
391190 - Other,,3.30,0.00,5,,3,,Ukraine
391211 -- Non-plasticised,,6.50,0.00,1,,1,,Ukraine
391212 -- Plasticised,,6.50,0.00,1,,1,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Ukraine
391231 -- Carboxymethylcellulose and its salts,"1,550",6.50,0.00,1,,1,,Ukraine
391239 -- Other,"10,861",3.25,0.00,2,,1,,Ukraine
391290 - Other,"13,437",6.45,0.00,2,,2,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Ukraine
391390 - Other,,6.50,0.00,1,,1,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","362,605",6.50,0.00,1,,1,,Ukraine
391510 - Of polymers of ethylene,"21,218",6.50,0.00,1,,1,,Ukraine
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Ukraine
391530 - Of polymers of vinyl chloride,"1,799",6.50,0.00,1,,1,,Ukraine
391590 - Of other plastics,"159,794",6.50,0.00,2,,2,,Ukraine
391610 - Of polymers of ethylene,139,6.50,0.00,1,,1,,Ukraine
391620 - Of polymers of vinyl chloride,"899,890",6.50,0.00,1,,1,,Ukraine
391690 - Of other plastics,"207,578",6.50,0.00,3,,3,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"906,769",5.90,0.00,2,,2,,Ukraine
391721 -- Of polymers of ethylene,"330,440",6.50,0.00,2,,2,,Ukraine
391722 -- Of polymers of propylene,"158,672",6.50,0.00,2,,2,,Ukraine
391723 -- Of polymers of vinyl chloride,"703,133",6.50,0.00,2,,2,,Ukraine
391729 -- Of other plastics,"16,723",6.50,0.00,1,,1,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","383,740",6.50,0.00,1,,1,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","1,523,686",6.50,0.00,1,,1,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","619,131",6.50,0.00,1,,1,,Ukraine
391739 -- Other,"409,393",6.50,0.00,1,,1,,Ukraine
391740 - Fittings,"1,302,437",6.50,0.00,1,,1,,Ukraine
391810 - Of polymers of vinyl chloride,"1,567,269",6.50,0.00,2,,2,,Ukraine
391890 - Of other plastics,"95,696",6.50,0.00,1,,1,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"44,347",6.35,0.00,4,,4,,Ukraine
391990 - Other,"72,736",6.50,0.00,1,,1,,Ukraine
392010 - Of polymers of ethylene,"10,973,000",4.64,0.00,7,,5,,Ukraine
392020 - Of polymers of propylene,"2,574,794",6.50,3.00,3,,3,,Ukraine
392030 - Of polymers of styrene,"14,870",6.50,3.00,1,,1,,Ukraine
392043 -- Containing by weight not less than 6 % of plasticisers,"19,969",6.50,3.00,2,,2,,Ukraine
392049 -- Other,"30,915",6.50,3.00,2,,2,,Ukraine
392051 -- Of poly(methyl methacrylate),"2,088",6.50,3.00,1,,1,,Ukraine
392059 -- Other,"14,706",3.25,1.50,2,,1,,Ukraine
392061 -- Of polycarbonates,"59,347",6.50,3.00,1,,1,,Ukraine
392062 -- Of poly(ethylene terephthalate),"11,563",4.33,2.00,3,,2,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Ukraine
392069 -- Of other polyesters,"5,722",6.50,3.00,1,,1,,Ukraine
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Ukraine
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Ukraine
392079 -- Of other cellulose derivatives,783,6.10,1.50,2,,2,,Ukraine
392091 -- Of poly(vinyl butyral),"3,153",6.10,2.60,1,,1,,Ukraine
392092 -- Of polyamides,"3,272",6.50,3.00,1,,1,,Ukraine
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Ukraine
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,Ukraine
392099 -- Of other plastics,"752,001",3.25,1.50,6,,3,,Ukraine
392111 -- Of polymers of styrene,"182,100",6.50,0.00,1,,1,,Ukraine
392112 -- Of polymers of vinyl chloride,"15,461",6.50,0.00,1,,1,,Ukraine
392113 -- Of polyurethanes,"413,430",6.50,0.00,2,,2,,Ukraine
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Ukraine
392119 -- Of other plastics,"1,149",6.50,0.00,1,,1,,Ukraine
392190 - Other,"5,761,695",6.50,0.38,8,,8,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins","4,664",6.50,0.00,1,,1,,Ukraine
392220 - Lavatory seats and covers,"1,110",6.50,0.00,1,,1,,Ukraine
392290 - Other,"67,406",6.50,0.00,1,,1,,Ukraine
"392310 - Boxes, cases, crates and similar articles","7,764,216",6.50,0.00,1,,1,,Ukraine
392321 -- Of polymers of ethylene,"1,019,292",6.50,3.00,1,,1,,Ukraine
392329 -- Of other plastics,"194,690",6.50,0.00,2,,2,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","1,999,607",6.50,0.00,2,,2,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","3,352,326",5.90,0.00,2,,2,,Ukraine
"392350 - Stoppers, lids, caps and other closures","2,058,351",6.50,0.00,2,,2,,Ukraine
392390 - Other,"4,375,060",6.50,0.00,1,,1,,Ukraine
392410 - Tableware and kitchenware,"2,068,652",6.50,0.00,1,,1,,Ukraine
392490 - Other,"1,382,051",6.50,0.00,1,,1,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","22,373",6.50,0.00,1,,1,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","1,686,275",6.50,0.00,1,,1,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","60,369",6.50,0.00,1,,1,,Ukraine
392590 - Other,"4,385,553",6.50,0.00,3,,3,,Ukraine
392610 - Office or school supplies,"282,102",6.50,0.00,1,,1,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","25,080",6.50,0.00,1,,1,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","110,566",6.50,0.00,1,,1,,Ukraine
392640 - Statuettes and other ornamental articles,"49,948",6.50,0.00,1,,1,,Ukraine
392690 - Other,"6,087,264",6.50,0.00,3,,3,,Ukraine
,2014,"63,699,228",5.53,0.90,205,,176,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"208,584",6.50,3.00,2,,2,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"70,469",3.25,1.50,2,,1,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,6.50,3.00,1,,1,,Ukraine
390190 - Other,"2,496",3.25,1.50,2,,1,,Ukraine
390210 - Polypropylene,"73,766",6.50,3.00,1,,1,,Ukraine
390220 - Polyisobutylene,,6.50,3.00,1,,1,,Ukraine
390230 - Propylene copolymers,"6,524",6.50,3.00,1,,1,,Ukraine
390290 - Other,,2.17,1.00,3,,1,,Ukraine
390311 -- Expansible,"397,618",6.50,3.00,1,,1,,Ukraine
390319 -- Other,"37,812",6.50,0.00,1,,1,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,561,6.50,3.00,1,,1,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"291,134",6.50,3.00,1,,1,,Ukraine
390390 - Other,,2.17,1.00,3,,1,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances","16,084",6.50,3.00,1,,1,,Ukraine
390421 -- Non-plasticised,"63,174",6.50,3.00,1,,1,,Ukraine
390422 -- Plasticised,"23,185",6.50,3.00,1,,1,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,3.00,1,,1,,Ukraine
390440 - Other vinyl chloride copolymers,,6.50,3.00,1,,1,,Ukraine
390450 - Vinylidene chloride polymers,,3.25,1.50,2,,1,,Ukraine
390461 -- Polytetrafluoroethylene,,6.50,3.00,1,,1,,Ukraine
390469 -- Other,,4.33,2.00,3,,2,,Ukraine
390490 - Other,,6.50,3.00,1,,1,,Ukraine
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Ukraine
390519 -- Other,,6.50,0.00,1,,1,,Ukraine
390521 -- In aqueous dispersion,"30,933",6.50,0.00,1,,1,,Ukraine
390529 -- Other,,6.50,0.00,1,,1,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",,6.50,0.00,1,,1,,Ukraine
390591 -- Copolymers,,6.50,0.00,1,,1,,Ukraine
390599 -- Other,,3.25,0.00,2,,1,,Ukraine
390610 - Poly(methyl methacrylate),"6,762",6.50,2.90,1,,1,,Ukraine
390690 - Other,"12,000",0.93,0.00,7,,1,,Ukraine
390710 - Polyacetals,,6.50,2.20,1,,1,,Ukraine
390720 - Other polyethers,"8,346,857",4.88,0.00,4,,3,,Ukraine
390730 - Epoxide resins,512,6.50,0.00,1,,1,,Ukraine
390740 - Polycarbonates,"128,253",6.50,0.00,1,,1,,Ukraine
390750 - Alkyd resins,,6.50,0.00,1,,1,,Ukraine
390760 - Poly(ethylene terephthalate),"660,910",6.50,1.50,2,,2,,Ukraine
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Ukraine
390791 -- Unsaturated,,6.50,0.00,2,,2,,Ukraine
390799 -- Other,"83,028",3.25,1.50,2,,1,,Ukraine
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","40,432",6.50,2.20,1,,1,,Ukraine
390890 - Other,"1,230",6.50,2.20,1,,1,,Ukraine
390910 - Urea resins; thiourea resins,567,6.50,0.00,1,,1,,Ukraine
390920 - Melamine resins,"287,157",6.50,0.00,1,,1,,Ukraine
390930 - Other amino-resins,70,6.50,0.00,1,,1,,Ukraine
390940 - Phenolic resins,"15,200",6.50,0.00,1,,1,,Ukraine
390950 - Polyurethanes,868,3.25,0.00,2,,1,,Ukraine
391000 Silicones in primary forms.,"129,599",6.50,0.00,1,,1,,Ukraine
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,6.50,0.00,1,,1,,Ukraine
391190 - Other,"4,089",3.30,0.00,5,,3,,Ukraine
391211 -- Non-plasticised,1,6.50,0.00,1,,1,,Ukraine
391212 -- Plasticised,,6.50,0.00,1,,1,,Ukraine
391220 - Cellulose nitrates (including collodions),,6.33,0.00,3,,3,,Ukraine
391231 -- Carboxymethylcellulose and its salts,,6.50,0.00,1,,1,,Ukraine
391239 -- Other,"1,217",3.25,0.00,2,,1,,Ukraine
391290 - Other,,6.45,0.00,2,,2,,Ukraine
"391310 - Alginic acid, its salts and esters",,5.00,0.00,1,,1,,Ukraine
391390 - Other,"2,826",6.50,0.00,1,,1,,Ukraine
"391400 Ion-exchangers based on polymers of headings 39.01 to 39.13, in primary forms.","292,245",6.50,0.00,1,,1,,Ukraine
391510 - Of polymers of ethylene,"64,024",6.50,0.00,1,,1,,Ukraine
391520 - Of polymers of styrene,,6.50,0.00,1,,1,,Ukraine
391530 - Of polymers of vinyl chloride,,6.50,0.00,1,,1,,Ukraine
391590 - Of other plastics,"394,413",6.50,0.00,2,,2,,Ukraine
391610 - Of polymers of ethylene,"2,810",6.50,0.00,1,,1,,Ukraine
391620 - Of polymers of vinyl chloride,"426,455",6.50,0.00,1,,1,,Ukraine
391690 - Of other plastics,"170,845",6.50,0.00,3,,3,,Ukraine
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,"665,309",5.90,0.00,2,,2,,Ukraine
391721 -- Of polymers of ethylene,"461,400",6.50,0.00,2,,2,,Ukraine
391722 -- Of polymers of propylene,"38,331",6.50,0.00,2,,2,,Ukraine
391723 -- Of polymers of vinyl chloride,"595,609",6.50,0.00,2,,2,,Ukraine
391729 -- Of other plastics,"17,157",6.50,0.00,1,,1,,Ukraine
"391731 -- Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","103,644",6.50,0.00,1,,1,,Ukraine
"391732 -- Other, not reinforced or otherwise combined with other materials, without fittings","2,339,257",6.50,0.00,1,,1,,Ukraine
"391733 -- Other, not reinforced or otherwise combined with other materials, with fittings","599,920",6.50,0.00,1,,1,,Ukraine
391739 -- Other,"458,641",6.50,0.00,1,,1,,Ukraine
391740 - Fittings,"1,418,513",6.50,0.00,1,,1,,Ukraine
391810 - Of polymers of vinyl chloride,"2,355,664",6.50,0.00,2,,2,,Ukraine
391890 - Of other plastics,610,6.50,0.00,1,,1,,Ukraine
391910 - In rolls of a width not exceeding 20 cm,"42,303",6.35,0.00,4,,4,,Ukraine
391990 - Other,"123,435",6.50,0.00,1,,1,,Ukraine
392010 - Of polymers of ethylene,"941,736",4.64,2.14,7,,5,,Ukraine
392020 - Of polymers of propylene,"1,625,091",6.50,3.00,3,,3,,Ukraine
392030 - Of polymers of styrene,"395,063",6.50,3.00,1,,1,,Ukraine
392043 -- Containing by weight not less than 6 % of plasticisers,"36,613",6.50,3.00,2,,2,,Ukraine
392049 -- Other,"19,601",6.50,3.00,2,,2,,Ukraine
392051 -- Of poly(methyl methacrylate),361,6.50,3.00,1,,1,,Ukraine
392059 -- Other,,3.25,1.50,2,,1,,Ukraine
392061 -- Of polycarbonates,"1,928",6.50,3.00,1,,1,,Ukraine
392062 -- Of poly(ethylene terephthalate),"24,871",4.33,2.00,3,,2,,Ukraine
392063 -- Of unsaturated polyesters,,6.50,3.00,1,,1,,Ukraine
392069 -- Of other polyesters,"2,517",6.50,3.00,1,,1,,Ukraine
392071 -- Of regenerated cellulose,,6.50,3.00,1,,1,,Ukraine
392073 -- Of cellulose acetate,,6.40,2.90,2,,2,,Ukraine
392079 -- Of other cellulose derivatives,547,6.10,2.60,2,,2,,Ukraine
392091 -- Of poly(vinyl butyral),"12,308",6.10,2.60,1,,1,,Ukraine
392092 -- Of polyamides,"1,161",6.50,3.00,1,,1,,Ukraine
392093 -- Of amino-resins,,6.50,3.00,1,,1,,Ukraine
392094 -- Of phenolic resins,,6.50,3.00,1,,1,,Ukraine
392099 -- Of other plastics,"133,757",3.25,1.50,6,,3,,Ukraine
392111 -- Of polymers of styrene,"13,299",6.50,0.00,1,,1,,Ukraine
392112 -- Of polymers of vinyl chloride,"1,956",6.50,0.00,1,,1,,Ukraine
392113 -- Of polyurethanes,"38,255",6.50,0.00,2,,2,,Ukraine
392114 -- Of regenerated cellulose,,6.50,0.00,1,,1,,Ukraine
392119 -- Of other plastics,"3,800",6.50,0.00,1,,1,,Ukraine
392190 - Other,"7,747,037",6.50,0.38,8,,8,,Ukraine
"392210 - Baths, shower-baths, sinks and wash-basins","22,163",6.50,0.00,1,,1,,Ukraine
392220 - Lavatory seats and covers,"20,559",6.50,0.00,1,,1,,Ukraine
392290 - Other,"23,335",6.50,0.00,1,,1,,Ukraine
"392310 - Boxes, cases, crates and similar articles","9,432,335",6.50,0.00,1,,1,,Ukraine
392321 -- Of polymers of ethylene,"405,707",6.50,3.00,1,,1,,Ukraine
392329 -- Of other plastics,"818,893",6.50,0.00,2,,2,,Ukraine
"392330 - Carboys, bottles, flasks and similar articles","1,241,484",6.50,0.00,2,,2,,Ukraine
"392340 - Spools, cops, bobbins and similar supports","3,675,137",5.90,0.00,2,,2,,Ukraine
"392350 - Stoppers, lids, caps and other closures","1,494,831",6.50,0.00,2,,2,,Ukraine
392390 - Other,"3,417,544",6.50,0.00,1,,1,,Ukraine
392410 - Tableware and kitchenware,"1,739,409",6.50,0.00,1,,1,,Ukraine
392490 - Other,"725,898",6.50,0.00,1,,1,,Ukraine
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l","39,521",6.50,0.00,1,,1,,Ukraine
"392520 - Doors, windows and their frames and thresholds for doors","498,199",6.50,0.00,1,,1,,Ukraine
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","27,450",6.50,0.00,1,,1,,Ukraine
392590 - Other,"4,320,500",6.50,0.00,3,,3,,Ukraine
392610 - Office or school supplies,"19,925",6.50,0.00,1,,1,,Ukraine
"392620 - Articles of apparel and clothing accessories (including gloves, mittens and mitts)","35,976",6.50,0.00,1,,1,,Ukraine
"392630 - Fittings for furniture, coachwork or the like","101,098",6.50,0.00,1,,1,,Ukraine
392640 - Statuettes and other ornamental articles,"39,030",6.50,0.00,1,,1,,Ukraine
392690 - Other,"3,085,829",6.50,0.00,3,,3,,Ukraine
,2013,"60,930,537",5.53,0.92,205,,176,,Ukraine
390110 - Polyethylene having a specific gravity of less than 0.94,"51,997",6.50,3.00,2,,2,,Ukraine
390120 - Polyethylene having a specific gravity of 0.94 or more,"91,740",3.25,1.50,2,,1,,Ukraine
390130 - Ethylene-vinyl acetate copolymers,,6.50,3.00,1,,1,,Ukraine
390190 - Other,"9,668",3.25,1.50,2,,1,,Ukraine
390210 - Polypropylene,"52,815",6.50,3.00,1,,1,,Ukraine
390220 - Polyisobutylene,,6.50,3.00,1,,1,,Ukraine
390230 - Propylene copolymers,,6.50,3.00,1,,1,,Ukraine
390290 - Other,,2.17,1.00,3,,1,,Ukraine
390311 -- Expansible,"2,629,708",6.50,3.00,1,,1,,Ukraine
390319 -- Other,"13,878",6.50,0.00,1,,1,,Ukraine
390320 - Styrene-acrylonitrile (SAN) copolymers,,6.50,3.00,1,,1,,Ukraine
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"167,211",6.50,3.00,1,,1,,Ukraine
390390 - Other,"3,108",2.17,1.00,3,,1,,Ukraine
"390410 - Poly(vinyl chloride), not mixed with any other substances","128,792",6.50,3.00,1,,1,,Ukraine
390421 -- Non-plasticised,"165,126",6.50,3.00,1,,1,,Ukraine
390422 -- Plasticised,"7,463",6.50,3.00,1,,1,,Ukraine
390430 - Vinyl chloride-vinyl acetate copolymers,,6.50,3.00,1,,1,,Ukraine
390440 - Other vinyl chloride copolymers,"41,182",6.50,3.00,1,,1,,Ukraine
390450 - Vinylidene chloride polymers,,3.25,1.50,2,,1,,Ukraine
390461 -- Polytetrafluoroethylene,239,6.50,3.00,1,,1,,Ukraine
390469 -- Other,,4.33,2.00,3,,2,,Ukraine
390490 - Other,,6.50,3.00,1,,1,,Ukraine
390512 -- In aqueous dispersion,,6.50,0.00,1,,1,,Ukraine
390519 -- Other,,6.50,0.00,1,,1,,Ukraine
390521 -- In aqueous dispersion,,6.50,0.00,1,,1,,Ukraine
390529 -- Other,,6.50,0.00,1,,1,,Ukraine
"390530 - Poly(vinyl alcohol), whether or not containing unhydrolysed acetate groups",969,6.50,0.00,1,,1,,Ukraine
390591 -- Copolymers,,6.50,0.00,1,,1,,Ukraine
390599 -- Other,,3.25,0.00,2,,1,,Ukraine
390610 - Poly(methyl methacrylate),"36,635",6.50,2.90,1,,1,,Ukraine
390690 - Other,"14,037",0.93,0.00,7,,1,,Ukraine
390710 - Polyacetals,,6.50,2.20,1,,1,,Ukraine
390720 - Other polyethers,"7,681,365",4.88,0.00,4,,3,,Ukraine
390730 - Epoxide resins,,6.50,0.00,1,,1,,Ukraine
390740 - Polycarbonates,"46,056",6.50,0.00,1,,1,,Ukraine
390750 - Alkyd resins,,6.50,0.00,1,,1,,Ukraine
390760 - Poly(ethylene terephthalate),"4,012,072",6.50,3.00,2,,2,,Ukraine
390770 - Poly(lactic acid),,0.00,0.00,1,,,,Ukraine
