Importer,Year,Value,Ad val. duties,Number of lines,India
,(US$),Simple average,MFN duties,Pref. duties,India
,MFN,Best,All items,Non ad val.,All items,Non ad val.,India
"950380 - Other toys and models, incorporating a motor","18,914",5.10,5.10,2,,,,India
950390 - Other,"1,307,978",5.03,5.03,8,,,,India
950410 - Video games of a kind used with a television receiver,,3.40,3.40,1,,,,India
950420 - Articles and accessories for billiards,"23,407",3.40,3.40,2,,,,India
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","118,438",3.40,3.40,4,,,,India
950440 - Playing cards,"293,365",3.20,3.20,1,,,,India
950490 - Other,"1,627,123",3.40,3.40,2,,,,India
950510 - Articles for Christmas festivities,"3,571,150",3.55,3.55,2,,,,India
950590 - Other,"853,697",3.40,3.40,1,,,,India
950611 - - Skis,"3,342",4.20,4.20,2,,,,India
950612 - - Ski-fastenings (ski-bindings),,4.20,4.20,1,,,,India
950619 - - Other,,3.40,3.40,1,,,,India
950621 - - Sailboards,,3.40,3.40,1,,,,India
950629 - - Other,"40,214",3.40,3.40,1,,,,India
"950631 - - Clubs, complete",,3.40,3.40,1,,,,India
950632 - - Balls,"305,123",3.40,3.40,1,,,,India
950639 - - Other,"251,116",3.40,3.40,2,,,,India
950640 - Articles and equipment for table-tennis,"241,102",3.25,3.25,2,,,,India
"950651 - - Lawn-tennis rackets, whether or not strung","46,632",5.20,5.20,1,,,,India
950659 - - Other,"26,955",3.40,3.40,1,,,,India
950661 - - Lawn-tennis balls,"139,956",3.40,3.40,1,,,,India
950662 - - Inflatable,"24,777,000",3.40,3.40,2,,,,India
950669 - - Other,"1,580,116",1.70,1.70,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","1,514",2.27,2.27,3,,,,India
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,248,014",3.40,3.40,1,,,,India
950699 - - Other,"6,653,581",1.70,1.70,2,,,,India
950710 - Fishing rods,"38,870",4.30,4.30,1,,,,India
"950720 - Fish-hooks, whether or not snelled","194,071",3.20,3.20,2,,,,India
950730 - Fishing reels,"3,354",4.30,4.30,1,,,,India
950790 - Other,"5,374,858",4.30,4.30,1,,,,India
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","1,732",2.20,2.20,1,,,,India
,1997,"42,939,529",4.65,4.65,75,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","17,691",7.40,7.40,2,,,,India
"950210 - Dolls, whether or not dressed","145,951",6.00,6.00,2,,,,India
"950291 - - Garments and accessories therefor, footwear and headgear","15,627",4.80,4.80,1,,,,India
950299 - - Other,"16,557",4.80,4.80,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor",,5.60,5.60,2,,,,India
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","40,667",5.60,5.60,2,,,,India
950330 - Other construction sets and constructional toys,"75,391",5.97,5.97,3,,,,India
950341 - - Stuffed,"2,631,381",6.00,6.00,1,,,,India
950349 - - Other,"106,872",5.83,5.83,3,,,,India
950350 - Toy musical instruments and apparatus,"43,105",5.60,5.60,1,,,,India
950360 - Puzzles,"61,057",6.15,6.15,2,,,,India
"950370 - Other toys, put up in sets or outfits","26,979",6.00,6.00,1,,,,India
"950380 - Other toys and models, incorporating a motor","11,511",5.80,5.80,2,,,,India
950390 - Other,"672,077",5.75,5.75,8,,,,India
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,India
950420 - Articles and accessories for billiards,"84,123",3.90,3.90,2,,,,India
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","136,686",3.90,3.90,4,,,,India
950440 - Playing cards,"289,282",3.60,3.60,1,,,,India
950490 - Other,"1,340,072",3.90,3.90,2,,,,India
950510 - Articles for Christmas festivities,"2,904,900",4.20,4.20,2,,,,India
950590 - Other,"897,729",4.10,4.10,1,,,,India
950611 - - Skis,,4.60,4.60,2,,,,India
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,India
950619 - - Other,,4.00,4.00,1,,,,India
950621 - - Sailboards,,4.00,4.00,1,,,,India
950629 - - Other,"12,645",4.00,4.00,1,,,,India
"950631 - - Clubs, complete","1,520",4.00,4.00,1,,,,India
950632 - - Balls,"256,656",4.00,4.00,1,,,,India
950639 - - Other,"12,531",4.00,4.00,2,,,,India
950640 - Articles and equipment for table-tennis,"200,612",3.75,3.75,2,,,,India
"950651 - - Lawn-tennis rackets, whether or not strung","20,016",5.70,5.70,1,,,,India
950659 - - Other,"91,029",4.00,4.00,1,,,,India
950661 - - Lawn-tennis balls,"246,461",4.00,4.00,1,,,,India
950662 - - Inflatable,"21,290,059",4.00,4.00,2,,,,India
950669 - - Other,"1,271,644",2.00,2.00,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached",987,2.67,2.67,3,,,,India
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","983,349",4.00,4.00,1,,,,India
950699 - - Other,"4,788,699",2.00,2.00,2,,,,India
950710 - Fishing rods,"79,428",5.00,5.00,1,,,,India
"950720 - Fish-hooks, whether or not snelled","126,888",3.75,3.75,2,,,,India
950730 - Fishing reels,"8,063",5.00,5.00,1,,,,India
950790 - Other,"3,981,308",5.00,5.00,1,,,,India
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","49,977",2.70,2.70,1,,,,India
,1996,"46,848,695",4.65,4.65,75,,,,India
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","17,548",7.40,7.40,2,,,,India
"950210 - Dolls, whether or not dressed","51,324",6.00,6.00,2,,,,India
"950291 - - Garments and accessories therefor, footwear and headgear","11,859",4.80,4.80,1,,,,India
950299 - - Other,"18,792",4.80,4.80,1,,,,India
"950310 - Electric trains, including tracks, signals and other accessories therefor","5,371",5.60,5.60,2,,,,India
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","3,301",5.60,5.60,2,,,,India
950330 - Other construction sets and constructional toys,"15,910",5.97,5.97,3,,,,India
950341 - - Stuffed,"2,514,816",6.00,6.00,1,,,,India
950349 - - Other,"217,902",5.83,5.83,3,,,,India
950350 - Toy musical instruments and apparatus,"23,884",5.60,5.60,1,,,,India
950360 - Puzzles,"74,052",6.15,6.15,2,,,,India
"950370 - Other toys, put up in sets or outfits","22,754",6.00,6.00,1,,,,India
"950380 - Other toys and models, incorporating a motor","13,230",5.80,5.80,2,,,,India
950390 - Other,"882,984",5.75,5.75,8,,,,India
950410 - Video games of a kind used with a television receiver,,3.90,3.90,1,,,,India
950420 - Articles and accessories for billiards,"52,402",3.90,3.90,2,,,,India
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","106,812",3.90,3.90,4,,,,India
950440 - Playing cards,"350,222",3.60,3.60,1,,,,India
950490 - Other,"957,455",3.90,3.90,2,,,,India
950510 - Articles for Christmas festivities,"3,936,479",4.20,4.20,2,,,,India
950590 - Other,"764,174",4.10,4.10,1,,,,India
950611 - - Skis,,4.60,4.60,2,,,,India
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,India
950619 - - Other,,4.00,4.00,1,,,,India
950621 - - Sailboards,775,4.00,4.00,1,,,,India
950629 - - Other,,4.00,4.00,1,,,,India
"950631 - - Clubs, complete","5,206",4.00,4.00,1,,,,India
950632 - - Balls,"6,577",4.00,4.00,1,,,,India
950639 - - Other,"82,686",4.00,4.00,2,,,,India
950640 - Articles and equipment for table-tennis,"90,177",3.75,3.75,2,,,,India
"950651 - - Lawn-tennis rackets, whether or not strung","549,472",5.70,5.70,1,,,,India
950659 - - Other,"59,831",4.00,4.00,1,,,,India
950661 - - Lawn-tennis balls,"304,156",4.00,4.00,1,,,,India
950662 - - Inflatable,"24,455,766",4.00,4.00,2,,,,India
950669 - - Other,"1,095,299",2.00,2.00,2,,,,India
"950670 - Ice skates and roller skates, including skating boots with skates attached","3,758",2.67,2.67,3,,,,India
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","1,149,746",4.00,4.00,1,,,,India
950699 - - Other,"4,874,672",2.00,2.00,2,,,,India
950710 - Fishing rods,"171,975",5.00,5.00,1,,,,India
"950720 - Fish-hooks, whether or not snelled","158,071",3.75,3.75,2,,,,India
950730 - Fishing reels,"9,041",5.00,5.00,1,,,,India
950790 - Other,"3,764,199",5.00,5.00,1,,,,India
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","26,017",2.70,2.70,1,,,,India
