Importer,Year,Value,Ad val. duties,Number of lines,South Africa
,(US$),Simple average,MFN duties,Pref. duties,South Africa
,MFN,Best,All items,Non ad val.,All items,Non ad val.,South Africa
950410 - Video games of a kind used with a television receiver,"42,748",2.80,2.80,1,,,,South Africa
950420 - Articles and accessories for billiards,"8,974",2.80,2.80,2,,,,South Africa
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","1,135,066",2.80,2.80,4,,,,South Africa
950440 - Playing cards,"36,855",2.70,2.70,1,,,,South Africa
950490 - Other,"290,915",2.80,2.80,2,,,,South Africa
950510 - Articles for Christmas festivities,"55,250",2.90,2.90,2,,,,South Africa
950590 - Other,"66,974",2.70,2.70,1,,,,South Africa
950611 - - Skis,"168,478",3.70,3.70,3,,,,South Africa
950612 - - Ski-fastenings (ski-bindings),,3.70,3.70,1,,,,South Africa
950619 - - Other,,2.70,2.70,1,,,,South Africa
950621 - - Sailboards,"54,802",2.70,2.70,1,,,,South Africa
950629 - - Other,"479,750",2.70,2.70,1,,,,South Africa
"950631 - - Clubs, complete","13,685",2.70,2.70,1,,,,South Africa
950632 - - Balls,"4,679",2.70,2.70,1,,,,South Africa
950639 - - Other,"8,633",2.70,2.70,2,,,,South Africa
950640 - Articles and equipment for table-tennis,,2.70,2.70,2,,,,South Africa
"950651 - - Lawn-tennis rackets, whether or not strung",,4.70,4.70,1,,,,South Africa
950659 - - Other,"63,169",2.70,2.70,1,,,,South Africa
950661 - - Lawn-tennis balls,"11,031",2.70,2.70,1,,,,South Africa
950662 - - Inflatable,"6,789",2.70,2.70,2,,,,South Africa
950669 - - Other,"52,873",1.35,1.35,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached",,1.80,1.80,3,,,,South Africa
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","498,391",2.70,2.70,1,,,,South Africa
950699 - - Other,"649,945",1.35,1.35,2,,,,South Africa
950710 - Fishing rods,"3,165",3.70,3.70,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","168,649",2.70,2.70,2,,,,South Africa
950730 - Fishing reels,"7,919",3.70,3.70,1,,,,South Africa
950790 - Other,"155,593",3.70,3.70,1,,,,South Africa
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","21,486",1.70,1.70,1,,,,South Africa
,1998,"3,114,847",4.04,4.04,75,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages","2,264",6.30,6.30,2,,,,South Africa
"950210 - Dolls, whether or not dressed","11,661",5.40,5.40,2,,,,South Africa
"950291 - - Garments and accessories therefor, footwear and headgear",,4.10,4.10,1,,,,South Africa
950299 - - Other,,4.10,4.10,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","10,099",4.80,4.80,2,,,,South Africa
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","10,026",4.80,4.80,2,,,,South Africa
950330 - Other construction sets and constructional toys,"63,015",5.20,5.20,3,,,,South Africa
950341 - - Stuffed,"26,640",5.40,5.40,1,,,,South Africa
950349 - - Other,"4,977",5.00,5.00,3,,,,South Africa
950350 - Toy musical instruments and apparatus,"2,591",4.80,4.80,1,,,,South Africa
950360 - Puzzles,"18,103",5.40,5.40,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits","7,132",5.40,5.40,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","11,382",5.10,5.10,2,,,,South Africa
950390 - Other,"222,491",5.03,5.03,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,,3.40,3.40,1,,,,South Africa
950420 - Articles and accessories for billiards,,3.40,3.40,2,,,,South Africa
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","555,379",3.40,3.40,4,,,,South Africa
950440 - Playing cards,"1,344",3.20,3.20,1,,,,South Africa
950490 - Other,"37,792",3.40,3.40,2,,,,South Africa
950510 - Articles for Christmas festivities,"200,913",3.55,3.55,2,,,,South Africa
950590 - Other,"63,403",3.40,3.40,1,,,,South Africa
950611 - - Skis,,4.20,4.20,2,,,,South Africa
950612 - - Ski-fastenings (ski-bindings),,4.20,4.20,1,,,,South Africa
950619 - - Other,"2,664",3.40,3.40,1,,,,South Africa
950621 - - Sailboards,"18,176",3.40,3.40,1,,,,South Africa
950629 - - Other,"525,216",3.40,3.40,1,,,,South Africa
"950631 - - Clubs, complete","20,961",3.40,3.40,1,,,,South Africa
950632 - - Balls,"17,473",3.40,3.40,1,,,,South Africa
950639 - - Other,"6,648",3.40,3.40,2,,,,South Africa
950640 - Articles and equipment for table-tennis,,3.25,3.25,2,,,,South Africa
"950651 - - Lawn-tennis rackets, whether or not strung","19,847",5.20,5.20,1,,,,South Africa
950659 - - Other,,3.40,3.40,1,,,,South Africa
950661 - - Lawn-tennis balls,,3.40,3.40,1,,,,South Africa
950662 - - Inflatable,,3.40,3.40,2,,,,South Africa
950669 - - Other,"69,227",1.70,1.70,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached","1,586",2.27,2.27,3,,,,South Africa
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","417,712",3.40,3.40,1,,,,South Africa
950699 - - Other,"434,192",1.70,1.70,2,,,,South Africa
950710 - Fishing rods,"25,925",4.30,4.30,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","87,790",3.20,3.20,2,,,,South Africa
950730 - Fishing reels,"28,529",4.30,4.30,1,,,,South Africa
950790 - Other,"178,281",4.30,4.30,1,,,,South Africa
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","11,407",2.20,2.20,1,,,,South Africa
,1997,"4,734,764",4.65,4.65,75,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,7.40,7.40,2,,,,South Africa
"950210 - Dolls, whether or not dressed","14,334",6.00,6.00,2,,,,South Africa
"950291 - - Garments and accessories therefor, footwear and headgear",,4.80,4.80,1,,,,South Africa
950299 - - Other,,4.80,4.80,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","9,152",5.60,5.60,2,,,,South Africa
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","16,500",5.60,5.60,2,,,,South Africa
950330 - Other construction sets and constructional toys,,5.97,5.97,3,,,,South Africa
950341 - - Stuffed,"79,576",6.00,6.00,1,,,,South Africa
950349 - - Other,"6,861",5.83,5.83,3,,,,South Africa
950350 - Toy musical instruments and apparatus,,5.60,5.60,1,,,,South Africa
950360 - Puzzles,"2,790",6.15,6.15,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits","6,691",6.00,6.00,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor","405,306",5.80,5.80,2,,,,South Africa
950390 - Other,"146,904",5.75,5.75,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"471,557",3.90,3.90,1,,,,South Africa
950420 - Articles and accessories for billiards,998,3.90,3.90,2,,,,South Africa
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","1,322,211",3.90,3.90,4,,,,South Africa
950440 - Playing cards,,3.60,3.60,1,,,,South Africa
950490 - Other,"28,328",3.90,3.90,2,,,,South Africa
950510 - Articles for Christmas festivities,"228,407",4.20,4.20,2,,,,South Africa
950590 - Other,"8,256",4.10,4.10,1,,,,South Africa
950611 - - Skis,,4.60,4.60,2,,,,South Africa
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,South Africa
950619 - - Other,,4.00,4.00,1,,,,South Africa
950621 - - Sailboards,"26,026",4.00,4.00,1,,,,South Africa
950629 - - Other,"567,893",4.00,4.00,1,,,,South Africa
"950631 - - Clubs, complete","20,866",4.00,4.00,1,,,,South Africa
950632 - - Balls,"6,974",4.00,4.00,1,,,,South Africa
950639 - - Other,"45,294",4.00,4.00,2,,,,South Africa
950640 - Articles and equipment for table-tennis,"3,266",3.75,3.75,2,,,,South Africa
"950651 - - Lawn-tennis rackets, whether or not strung","6,112",5.70,5.70,1,,,,South Africa
950659 - - Other,"1,145",4.00,4.00,1,,,,South Africa
950661 - - Lawn-tennis balls,"2,903",4.00,4.00,1,,,,South Africa
950662 - - Inflatable,544,4.00,4.00,2,,,,South Africa
950669 - - Other,"94,080",2.00,2.00,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached",,2.67,2.67,3,,,,South Africa
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","467,236",4.00,4.00,1,,,,South Africa
950699 - - Other,"485,845",2.00,2.00,2,,,,South Africa
950710 - Fishing rods,,5.00,5.00,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","41,052",3.75,3.75,2,,,,South Africa
950730 - Fishing reels,"29,088",5.00,5.00,1,,,,South Africa
950790 - Other,"188,568",5.00,5.00,1,,,,South Africa
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,2.70,2.70,1,,,,South Africa
,1996,"2,858,841",4.65,4.65,75,,,,South Africa
"950100 Wheeled toys designed to be ridden by children (for example, tricycles, scooters, pedal cars); dolls' carriages",,7.40,7.40,2,,,,South Africa
"950210 - Dolls, whether or not dressed","37,927",6.00,6.00,2,,,,South Africa
"950291 - - Garments and accessories therefor, footwear and headgear",,4.80,4.80,1,,,,South Africa
950299 - - Other,,4.80,4.80,1,,,,South Africa
"950310 - Electric trains, including tracks, signals and other accessories therefor","5,829",5.60,5.60,2,,,,South Africa
"950320 - Reduced-size (""scale"") model assembly kits, whether or not working models, excluding those of subheading No. 9503.10","16,570",5.60,5.60,2,,,,South Africa
950330 - Other construction sets and constructional toys,"2,159",5.97,5.97,3,,,,South Africa
950341 - - Stuffed,"95,244",6.00,6.00,1,,,,South Africa
950349 - - Other,"10,856",5.83,5.83,3,,,,South Africa
950350 - Toy musical instruments and apparatus,"33,179",5.60,5.60,1,,,,South Africa
950360 - Puzzles,"1,994",6.15,6.15,2,,,,South Africa
"950370 - Other toys, put up in sets or outfits",,6.00,6.00,1,,,,South Africa
"950380 - Other toys and models, incorporating a motor",,5.80,5.80,2,,,,South Africa
950390 - Other,"352,685",5.75,5.75,8,,,,South Africa
950410 - Video games of a kind used with a television receiver,"8,672",3.90,3.90,1,,,,South Africa
950420 - Articles and accessories for billiards,,3.90,3.90,2,,,,South Africa
"950430 - Other games, coin- or disc-operated, other than bowling alley equipment","501,259",3.90,3.90,4,,,,South Africa
950440 - Playing cards,"80,464",3.60,3.60,1,,,,South Africa
950490 - Other,"73,252",3.90,3.90,2,,,,South Africa
950510 - Articles for Christmas festivities,"30,474",4.20,4.20,2,,,,South Africa
950590 - Other,"47,082",4.10,4.10,1,,,,South Africa
950611 - - Skis,"1,041",4.60,4.60,2,,,,South Africa
950612 - - Ski-fastenings (ski-bindings),,4.60,4.60,1,,,,South Africa
950619 - - Other,,4.00,4.00,1,,,,South Africa
950621 - - Sailboards,"120,855",4.00,4.00,1,,,,South Africa
950629 - - Other,"502,770",4.00,4.00,1,,,,South Africa
"950631 - - Clubs, complete","10,475",4.00,4.00,1,,,,South Africa
950632 - - Balls,,4.00,4.00,1,,,,South Africa
950639 - - Other,"55,424",4.00,4.00,2,,,,South Africa
950640 - Articles and equipment for table-tennis,,3.75,3.75,2,,,,South Africa
"950651 - - Lawn-tennis rackets, whether or not strung",,5.70,5.70,1,,,,South Africa
950659 - - Other,"1,536",4.00,4.00,1,,,,South Africa
950661 - - Lawn-tennis balls,"14,970",4.00,4.00,1,,,,South Africa
950662 - - Inflatable,"5,105",4.00,4.00,2,,,,South Africa
950669 - - Other,"45,216",2.00,2.00,2,,,,South Africa
"950670 - Ice skates and roller skates, including skating boots with skates attached",76,2.67,2.67,3,,,,South Africa
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics","147,685",4.00,4.00,1,,,,South Africa
950699 - - Other,"246,166",2.00,2.00,2,,,,South Africa
950710 - Fishing rods,838,5.00,5.00,1,,,,South Africa
"950720 - Fish-hooks, whether or not snelled","76,452",3.75,3.75,2,,,,South Africa
950730 - Fishing reels,"47,692",5.00,5.00,1,,,,South Africa
950790 - Other,"132,714",5.00,5.00,1,,,,South Africa
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","152,180",2.70,2.70,1,,,,South Africa
