Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
392042 - - Flexible,,9.50,9.50,4,,,,"Saudi Arabia, Kingdom of"
392051 - - Of polymethyl methacrylate,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
392059 - - Other,,4.75,4.75,2,,,,"Saudi Arabia, Kingdom of"
392061 - - Of polycarbonates,,9.80,9.80,1,,,,"Saudi Arabia, Kingdom of"
392062 - - Of polyethylene terephthalate,,4.90,4.90,4,,,,"Saudi Arabia, Kingdom of"
392063 - - Of unsaturated polyesters,,9.80,9.80,1,,,,"Saudi Arabia, Kingdom of"
392069 - - Of other polyesters,"151,351",9.80,9.80,1,,,,"Saudi Arabia, Kingdom of"
392071 - - Of regenerated cellulose,,8.15,8.15,2,,,,"Saudi Arabia, Kingdom of"
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,"Saudi Arabia, Kingdom of"
392073 - - Of cellulose acetate,,7.53,7.53,3,,,,"Saudi Arabia, Kingdom of"
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392091 - - Of polyvinyl butyral,,9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
392092 - - Of polyamides,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392093 - - Of amino-resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392094 - - Of phenolic resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392099 - - Of other plastics,"267,447",3.21,3.21,7,,,,"Saudi Arabia, Kingdom of"
392111 - - Of polymers of styrene,"1,641",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
392112 - - Of polymers of vinyl chloride,"44,816",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
392113 - - Of polyurethanes,,6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392119 - - Of other plastics,"116,863",9.50,9.50,1,,,,"Saudi Arabia, Kingdom of"
392190 - Other,"911,551",7.57,7.57,9,,,,"Saudi Arabia, Kingdom of"
"392210 - Baths, shower-baths and wash-basins","12,736",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392220 - Lavatory seats and covers,"10,850",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392290 - Other,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392310 - Boxes, cases, crates and similar articles","3,432",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392321 - - Of polymers of ethylene,"98,521",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392329 - - Of other plastics,,6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles","144,136",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports","1,055",5.90,5.90,2,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures","12,885",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392390 - Other,"106,567",6.50,6.50,2,,,,"Saudi Arabia, Kingdom of"
392410 - Tableware and kitchenware,"143,731",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392490 - Other,"18,395",6.50,6.50,3,,,,"Saudi Arabia, Kingdom of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof","3,911",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392590 - Other,"8,345",6.50,6.50,3,,,,"Saudi Arabia, Kingdom of"
392610 - Office or school supplies,288,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392620 - Articles of apparel and clothing accessories (including gloves),,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392640 - Statuettes and other ornamental articles,117,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392690 - Other,"205,791",4.88,4.88,4,,,,"Saudi Arabia, Kingdom of"
,1998,"288,826,653",6.98,6.98,274,,,,"Saudi Arabia, Kingdom of"
390110 - Polyethylene having a specific gravity of less than 0.94,"103,931,583",10.10,10.10,2,,,,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"91,195,640",5.05,5.05,2,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,"251,443",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"50,334,267",3.37,3.37,3,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"1,075,364",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,,3.37,3.37,3,,,,"Saudi Arabia, Kingdom of"
390311 - - Expansible,"2,899,815",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390319 - - Other,"10,590,652",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,"32,694",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,"953,644",3.37,3.37,3,,,,"Saudi Arabia, Kingdom of"
"390410 - Polyvinyl chloride, not mixed with any other substances","7,233,590",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390421 - - Non-plasticised,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390422 - - Plasticised,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,"Saudi Arabia, Kingdom of"
390461 - - Polytetrafluoroethylene,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390469 - - Other,,5.05,5.05,2,,,,"Saudi Arabia, Kingdom of"
390490 - Other,"13,925",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390512 - - In aqueous dispersion,"15,766",9.80,9.80,1,,,,"Saudi Arabia, Kingdom of"
390519 - - Other,,9.80,9.80,1,,,,"Saudi Arabia, Kingdom of"
390521 - - In aqueous dispersion,,9.80,9.80,1,,,,"Saudi Arabia, Kingdom of"
390529 - - Other,,9.80,9.80,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups","60,497",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390591 - - Copolymers,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390599 - - Other,,5.05,5.05,2,,,,"Saudi Arabia, Kingdom of"
390610 - Polymethyl methacrylate,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
390690 - Other,"19,786",2.16,2.16,7,,,,"Saudi Arabia, Kingdom of"
390710 - Polyacetals,,6.70,6.70,1,,,,"Saudi Arabia, Kingdom of"
390720 - Other polyethers,,5.36,5.36,5,,,,"Saudi Arabia, Kingdom of"
390730 - Epoxide resins,"18,309",6.70,6.70,1,,,,"Saudi Arabia, Kingdom of"
390740 - Polycarbonates,,6.80,6.80,1,,,,"Saudi Arabia, Kingdom of"
390750 - Alkyd resins,,6.80,6.80,1,,,,"Saudi Arabia, Kingdom of"
390760 - Polyethylene terephthalate,"16,270,730",6.80,6.80,1,,,,"Saudi Arabia, Kingdom of"
390791 - - Unsaturated,,6.80,6.80,2,,,,"Saudi Arabia, Kingdom of"
390799 - - Other,,3.40,3.40,4,,,,"Saudi Arabia, Kingdom of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","44,113",6.80,6.80,1,,,,"Saudi Arabia, Kingdom of"
390890 - Other,,6.80,6.80,1,,,,"Saudi Arabia, Kingdom of"
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390920 - Melamine resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390930 - Other amino-resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390940 - Phenolic resins,"2,337",6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390950 - Polyurethanes,"1,429",3.45,3.45,2,,,,"Saudi Arabia, Kingdom of"
391000 Silicones in primary forms,,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",327,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
391190 - Other,,3.35,3.35,6,,,,"Saudi Arabia, Kingdom of"
391211 - - Non-plasticised,,6.80,6.80,1,,,,"Saudi Arabia, Kingdom of"
391212 - - Plasticised,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391220 - Cellulose nitrates (including collodions),,8.23,8.23,3,,,,"Saudi Arabia, Kingdom of"
391231 - - Carboxymethylcellulose and its salts,,6.80,6.80,1,,,,"Saudi Arabia, Kingdom of"
391239 - - Other,,4.33,4.33,3,,,,"Saudi Arabia, Kingdom of"
391290 - Other,,6.60,6.60,2,,,,"Saudi Arabia, Kingdom of"
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,"Saudi Arabia, Kingdom of"
391390 - Other,,8.98,8.98,4,,,,"Saudi Arabia, Kingdom of"
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.70,6.70,1,,,,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,"37,259",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,"8,840",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"763,860",8.30,8.30,6,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,,7.70,7.70,7,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.10,6.10,2,,,,"Saudi Arabia, Kingdom of"
391721 - - Of polymers of ethylene,"74,192",5.67,5.67,3,,,,"Saudi Arabia, Kingdom of"
391722 - - Of polymers of propylene,,5.67,5.67,3,,,,"Saudi Arabia, Kingdom of"
391723 - - Of polymers of vinyl chloride,,5.67,5.67,3,,,,"Saudi Arabia, Kingdom of"
391729 - - Of other plastics,"15,342",6.18,6.18,6,,,,"Saudi Arabia, Kingdom of"
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","8,101",3.40,3.40,2,,,,"Saudi Arabia, Kingdom of"
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","6,115",8.03,8.03,8,,,,"Saudi Arabia, Kingdom of"
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings","2,385",3.45,3.45,2,,,,"Saudi Arabia, Kingdom of"
391739 - - Other,"36,339",6.18,6.18,6,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,"31,847",3.45,3.45,2,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,"159,875",10.10,10.10,2,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,"111,366",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,,7.59,7.59,10,,,,"Saudi Arabia, Kingdom of"
391990 - Other,"1,284",8.23,8.23,7,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,"1,873,347",7.58,7.58,8,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,593,10.10,10.10,5,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,"5,074",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
392041 - - Rigid,,10.10,10.10,4,,,,"Saudi Arabia, Kingdom of"
392042 - - Flexible,"32,270",10.10,10.10,4,,,,"Saudi Arabia, Kingdom of"
392051 - - Of polymethyl methacrylate,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
392059 - - Other,363,5.05,5.05,2,,,,"Saudi Arabia, Kingdom of"
392061 - - Of polycarbonates,"1,102",10.40,10.40,1,,,,"Saudi Arabia, Kingdom of"
392062 - - Of polyethylene terephthalate,"32,779",5.20,5.20,4,,,,"Saudi Arabia, Kingdom of"
392063 - - Of unsaturated polyesters,,10.40,10.40,1,,,,"Saudi Arabia, Kingdom of"
392069 - - Of other polyesters,"1,768",10.40,10.40,1,,,,"Saudi Arabia, Kingdom of"
392071 - - Of regenerated cellulose,,8.45,8.45,2,,,,"Saudi Arabia, Kingdom of"
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,"Saudi Arabia, Kingdom of"
392073 - - Of cellulose acetate,,7.73,7.73,3,,,,"Saudi Arabia, Kingdom of"
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392091 - - Of polyvinyl butyral,291,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
392092 - - Of polyamides,,6.80,6.80,1,,,,"Saudi Arabia, Kingdom of"
392093 - - Of amino-resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392094 - - Of phenolic resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
392099 - - Of other plastics,,3.78,3.78,8,,,,"Saudi Arabia, Kingdom of"
392111 - - Of polymers of styrene,"13,719",10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
392112 - - Of polymers of vinyl chloride,,10.10,10.10,1,,,,"Saudi Arabia, Kingdom of"
392113 - - Of polyurethanes,993,6.90,6.90,2,,,,"Saudi Arabia, Kingdom of"
392114 - - Of regenerated cellulose,,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392119 - - Of other plastics,,10.10,10.10,2,,,,"Saudi Arabia, Kingdom of"
392190 - Other,"374,083",7.82,7.82,10,,,,"Saudi Arabia, Kingdom of"
"392210 - Baths, shower-baths and wash-basins","1,368",6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392220 - Lavatory seats and covers,,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392290 - Other,,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
"392310 - Boxes, cases, crates and similar articles","1,962",6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392321 - - Of polymers of ethylene,"26,688",6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392329 - - Of other plastics,"1,877",6.90,6.90,2,,,,"Saudi Arabia, Kingdom of"
"392330 - Carboys, bottles, flasks and similar articles","70,365",6.90,6.90,2,,,,"Saudi Arabia, Kingdom of"
"392340 - Spools, cops, bobbins and similar supports",,6.10,6.10,2,,,,"Saudi Arabia, Kingdom of"
"392350 - Stoppers, lids, caps and other closures","14,422",6.90,6.90,2,,,,"Saudi Arabia, Kingdom of"
392390 - Other,569,6.90,6.90,2,,,,"Saudi Arabia, Kingdom of"
392410 - Tableware and kitchenware,"23,794",6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392490 - Other,"2,531",6.90,6.90,3,,,,"Saudi Arabia, Kingdom of"
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
"392520 - Doors, windows and their frames and thresholds for doors",,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392590 - Other,,6.90,6.90,3,,,,"Saudi Arabia, Kingdom of"
392610 - Office or school supplies,"8,270",6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392620 - Articles of apparel and clothing accessories (including gloves),"2,204",6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
"392630 - Fittings for furniture, coachwork of the like",,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392640 - Statuettes and other ornamental articles,"1,247",6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
392690 - Other,"132,254",5.18,5.18,4,,,,"Saudi Arabia, Kingdom of"
,1997,"266,396,837",7.32,7.32,276,,,,"Saudi Arabia, Kingdom of"
390110 - Polyethylene having a specific gravity of less than 0.94,"85,571,336",10.70,10.70,2,,,,"Saudi Arabia, Kingdom of"
390120 - Polyethylene having a specific gravity of 0.94 or more,"81,437,737",5.35,5.35,2,,,,"Saudi Arabia, Kingdom of"
390130 - Ethylene-vinyl acetate copolymers,"199,863",10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390190 - Other,"54,278,137",3.57,3.57,3,,,,"Saudi Arabia, Kingdom of"
390210 - Polypropylene,"41,234",10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390220 - Polyisobutylene,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390230 - Propylene copolymers,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390290 - Other,,3.57,3.57,3,,,,"Saudi Arabia, Kingdom of"
390311 - - Expansible,"2,048,156",10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390319 - - Other,"13,293,557",10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390390 - Other,,3.57,3.57,3,,,,"Saudi Arabia, Kingdom of"
"390410 - Polyvinyl chloride, not mixed with any other substances","6,619,709",10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390421 - - Non-plasticised,953,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390422 - - Plasticised,193,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390450 - Vinylidene chloride polymers,,5.35,5.35,2,,,,"Saudi Arabia, Kingdom of"
390461 - - Polytetrafluoroethylene,,10.70,10.70,2,,,,"Saudi Arabia, Kingdom of"
390469 - - Other,,5.35,5.35,2,,,,"Saudi Arabia, Kingdom of"
390490 - Other,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,"Saudi Arabia, Kingdom of"
390519 - - Other,"14,266",10.40,10.40,1,,,,"Saudi Arabia, Kingdom of"
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,"Saudi Arabia, Kingdom of"
390529 - - Other,,10.40,10.40,1,,,,"Saudi Arabia, Kingdom of"
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390591 - - Copolymers,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390599 - - Other,,5.35,5.35,2,,,,"Saudi Arabia, Kingdom of"
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
390690 - Other,,2.24,2.24,7,,,,"Saudi Arabia, Kingdom of"
390710 - Polyacetals,,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
390720 - Other polyethers,,5.75,5.75,6,,,,"Saudi Arabia, Kingdom of"
390730 - Epoxide resins,,6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
390740 - Polycarbonates,,7.10,7.10,1,,,,"Saudi Arabia, Kingdom of"
390750 - Alkyd resins,,7.10,7.10,1,,,,"Saudi Arabia, Kingdom of"
390760 - Polyethylene terephthalate,"19,114,256",7.10,7.10,2,,,,"Saudi Arabia, Kingdom of"
390791 - - Unsaturated,295,7.10,7.10,2,,,,"Saudi Arabia, Kingdom of"
390799 - - Other,"1,247",3.55,3.55,4,,,,"Saudi Arabia, Kingdom of"
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12","15,298",7.10,7.10,1,,,,"Saudi Arabia, Kingdom of"
390890 - Other,,7.10,7.10,1,,,,"Saudi Arabia, Kingdom of"
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390920 - Melamine resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390930 - Other amino-resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390940 - Phenolic resins,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
390950 - Polyurethanes,"1,554",3.65,3.65,2,,,,"Saudi Arabia, Kingdom of"
391000 Silicones in primary forms,,7.30,7.30,1,,,,"Saudi Arabia, Kingdom of"
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
391190 - Other,,3.45,3.45,6,,,,"Saudi Arabia, Kingdom of"
391211 - - Non-plasticised,,7.00,7.00,1,,,,"Saudi Arabia, Kingdom of"
391212 - - Plasticised,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,"Saudi Arabia, Kingdom of"
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,"Saudi Arabia, Kingdom of"
391239 - - Other,,4.33,4.33,3,,,,"Saudi Arabia, Kingdom of"
391290 - Other,,6.70,6.70,2,,,,"Saudi Arabia, Kingdom of"
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,"Saudi Arabia, Kingdom of"
391390 - Other,,9.43,9.43,4,,,,"Saudi Arabia, Kingdom of"
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms","15,468",6.90,6.90,1,,,,"Saudi Arabia, Kingdom of"
391510 - Of polymers of ethylene,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
391520 - Of polymers of styrene,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
391530 - Of polymers of vinyl chloride,"3,618",10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
391590 - Of other plastics,"7,428",8.60,8.60,6,,,,"Saudi Arabia, Kingdom of"
391610 - Of polymers of ethylene,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
391620 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,"Saudi Arabia, Kingdom of"
391690 - Of other plastics,,8.04,8.04,7,,,,"Saudi Arabia, Kingdom of"
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.30,6.30,2,,,,"Saudi Arabia, Kingdom of"
391721 - - Of polymers of ethylene,"29,757",6.00,6.00,3,,,,"Saudi Arabia, Kingdom of"
391722 - - Of polymers of propylene,,6.00,6.00,3,,,,"Saudi Arabia, Kingdom of"
391723 - - Of polymers of vinyl chloride,,6.00,6.00,3,,,,"Saudi Arabia, Kingdom of"
391729 - - Of other plastics,"9,469",6.45,6.45,6,,,,"Saudi Arabia, Kingdom of"
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa","97,153",3.55,3.55,2,,,,"Saudi Arabia, Kingdom of"
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings","2,472",8.43,8.43,8,,,,"Saudi Arabia, Kingdom of"
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",397,3.65,3.65,2,,,,"Saudi Arabia, Kingdom of"
391739 - - Other,"19,505",6.45,6.45,6,,,,"Saudi Arabia, Kingdom of"
391740 - Fittings,"25,856",3.65,3.65,2,,,,"Saudi Arabia, Kingdom of"
391810 - Of polymers of vinyl chloride,,10.70,10.70,2,,,,"Saudi Arabia, Kingdom of"
391890 - Of other plastics,"121,989",10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
391910 - In rolls of a width not exceeding 20 cm,,7.84,7.84,10,,,,"Saudi Arabia, Kingdom of"
391990 - Other,"27,671",8.64,8.64,7,,,,"Saudi Arabia, Kingdom of"
392010 - Of polymers of ethylene,"2,542,813",7.13,7.13,6,,,,"Saudi Arabia, Kingdom of"
392020 - Of polymers of propylene,"27,569",10.70,10.70,5,,,,"Saudi Arabia, Kingdom of"
392030 - Of polymers of styrene,"26,321",10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
392041 - - Rigid,,10.70,10.70,4,,,,"Saudi Arabia, Kingdom of"
392042 - - Flexible,,10.70,10.70,4,,,,"Saudi Arabia, Kingdom of"
392051 - - Of polymethyl methacrylate,,10.70,10.70,1,,,,"Saudi Arabia, Kingdom of"
392059 - - Other,,5.35,5.35,2,,,,"Saudi Arabia, Kingdom of"
392061 - - Of polycarbonates,,11.10,11.10,1,,,,"Saudi Arabia, Kingdom of"
392062 - - Of polyethylene terephthalate,,5.55,5.55,4,,,,"Saudi Arabia, Kingdom of"
392063 - - Of unsaturated polyesters,,11.10,11.10,1,,,,"Saudi Arabia, Kingdom of"
392069 - - Of other polyesters,,11.10,11.10,1,,,,"Saudi Arabia, Kingdom of"
392071 - - Of regenerated cellulose,,9.57,9.57,3,,,,"Saudi Arabia, Kingdom of"
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,"Saudi Arabia, Kingdom of"
392073 - - Of cellulose acetate,,7.97,7.97,3,,,,"Saudi Arabia, Kingdom of"
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,"Saudi Arabia, Kingdom of"
