Importer,Year,Value,Ad val. duties,Number of lines,"Saudi Arabia, Kingdom of"
,(US$),Simple average,MFN duties,Pref. duties,"Saudi Arabia, Kingdom of"
,MFN,Best,All items,Non ad val.,All items,Non ad val.,"Saudi Arabia, Kingdom of"
950440 - Playing cards,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950490 - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950510 - Articles for Christmas festivities,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950590 - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950611 - - Skis,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950612 - - Ski-fastenings (ski-bindings),,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950619 - - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950621 - - Sailboards,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950629 - - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950631 - - Clubs, complete",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950632 - - Balls,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950639 - - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950640 - Articles and equipment for table-tennis,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950651 - - Lawn-tennis rackets, whether or not strung",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950659 - - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950661 - - Lawn-tennis balls,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950662 - - Inflatable,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950669 - - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950670 - Ice skates and roller skates, including skating boots with skates attached",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950691 - - Articles and equipment for general physical exercise, gymnastics or athletics",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950699 - - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950710 - Fishing rods,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950720 - Fish-hooks, whether or not snelled",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950730 - Fishing reels,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
950790 - Other,,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
"950800 Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres",,32.00,32.00,1,,,,"Saudi Arabia, Kingdom of"
